gallery_row_id,method,run,event_index,eventno,evt,stave,amplitude_adc,taxon,traditional_score,ml_score,q_template_rmse,pca_recon_mse,ae_recon_mse,isolation_anomaly_score,peak_sample,late_fraction,baseline_mad,saturation_count,secondary_peak,post_peak_min,timing_span_dup,normalized_waveform,review_peak_sample,review_width_half,review_width_035,review_early_fraction,review_late_fraction,review_secondary_peak,review_secondary_sep,review_post_peak_min,review_undershoot_area,review_first4_span,review_first4_mean,review_last4_mean,review_tail_rise,review_positive_area,review_negative_area,review_centroid,review_peak_to_end_drop,review_pretrigger_max,review_post12_max,external_reviewer_alpha_label,external_reviewer_beta_label,traditional_fixed_morphology_label,external_reviewers_agree,p09b_consensus_label,p09b_reviewer_a_label,p09b_reviewer_b_label,wave_00,wave_01,wave_02,wave_03,wave_04,wave_05,wave_06,wave_07,wave_08,wave_09,wave_10,wave_11,wave_12,wave_13,wave_14,wave_15,wave_16,wave_17,ml_loro_label,ml_loro_confidence,ml_loro_target_probability,ml_train_runs
196,ml_pca_ae_isolation,64,20148,632831,5256,B2,1399.0,novel_delayed_peak,45.493732,98.55134,1.6223366,0.17275302,0.84167075,0.7366514,16,0.8829713,167.0,1,0.16654754,0.80128664,12.355088,"[0.16655, 0.07219, -0.07219, -0.18656, -0.52609, -0.82559, -0.97427, -0.95068, -0.63259, -0.67334, -1.32237, -1.87563, -2.16583, -2.46247, -2.50393, -1.08435, 1.0, 0.80129]",16,2,2,0.11702768922268038,0.8829723253860863,0.16654999554157257,16,0.801289975643158,-16.255889892578125,0.35311001539230347,-0.005002502351999283,-0.4467475414276123,2.9671199321746826,2.040030002593994,-16.255889892578125,14.55572690096869,0.19871002435684204,0.16654999554157257,1.0,dropout,dropout,dropout,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.16655,0.07219,-0.07219,-0.18656,-0.52609,-0.82559,-0.97427,-0.95068,-0.63259,-0.67334,-1.32237,-1.87563,-2.16583,-2.46247,-2.50393,-1.08435,1.0,0.80129,novel_delayed_peak,0.7999591348195376,0.8070402710460312,"42,57,65"
197,ml_pca_ae_isolation,64,847,613529,3660,B2,5176.0,baseline_excursion,1145.2708,88.59017,0.78283274,0.3505062,0.38063657,0.6686243,3,0.0,4178.0,1,0.61437404,-0.16228747,2.1653666,"[-0.61437, 0.61437, -2.10375, 1.0, 0.53304, 0.13717, 0.48918, 0.51063, 0.34505, 0.1306, -0.0626, -0.16229, -0.08481, -0.05912, -0.08791, -0.11418, -0.15823, -0.14645]",3,4,5,0.4293491748965648,0.0,0.6143699884414673,2,-0.16229000687599182,-3.593709945678711,3.103749990463257,-0.2759374976158142,-0.1266925036907196,-0.061639994382858276,3.760039806365967,-3.593709945678711,4.488694533392515,1.1464500427246094,1.0,-0.059119999408721924,dropout,dropout,dropout,True,baseline_excursion,baseline_excursion,baseline_excursion,-0.61437,0.61437,-2.10375,1.0,0.53304,0.13717,0.48918,0.51063,0.34505,0.1306,-0.0626,-0.16229,-0.08481,-0.05912,-0.08791,-0.11418,-0.15823,-0.14645,baseline_excursion,0.8176734682584013,0.06358412999401766,"42,57,65"
198,ml_pca_ae_isolation,64,4382,617064,6950,B2,9458.0,unassigned_common,9.75911,69.52357,0.5997064,0.2640726,0.3183158,0.6480784,7,0.33484998,4.5,1,0.9139353,-0.7141045,18.0,"[-0.00032, 0.00032, -0.00074, 0.00063, 0.01036, 0.16663, 0.68228, 1.0, -0.7141, 0.91394, 0.66092, 0.59907, 0.75693, -0.7141, -0.7141, -0.7141, 0.75745, 0.51649]",7,8,8,0.00015663592251989874,0.3348496678543397,0.9139400124549866,2,-0.7141000032424927,-2.8574600219726562,0.0013699999544769526,-2.749999111983925e-05,-0.0385650098323822,-0.2404400110244751,6.0650200843811035,-2.8574600219726562,10.44969332515235,0.48351001739501953,0.0006300000241026282,0.7574499845504761,dropout,dropout,dropout,True,novel_broad_template_mismatch,novel_broad_template_mismatch,dropout,-0.00032,0.00032,-0.00074,0.00063,0.01036,0.16663,0.68228,1.0,-0.7141,0.91394,0.66092,0.59907,0.75693,-0.7141,-0.7141,-0.7141,0.75745,0.51649,novel_broad_template_mismatch,0.3317885207360421,0.5846556916283548,"42,57,65"
199,ml_pca_ae_isolation,64,4750,617432,7292,B2,6117.5,unassigned_common,10.721973,68.94407,0.69452226,0.26596352,0.30637938,0.65803486,8,0.08686231,38.0,1,0.90306497,-0.07576624,18.0,"[-0.00548, 0.01414, 0.00548, -0.00695, -0.14557, 0.10437, 0.90306, -1.67495, 1.0, 0.59428, 0.4094, 0.27552, 0.1794, 0.09767, 0.01283, -0.03196, -0.07577, 0.0246]",8,3,4,0.005418766753337794,0.08686045116572415,0.9030600190162659,2,-0.07576999813318253,-1.9406800270080566,0.02108999900519848,0.001797499950043857,-0.01757499948143959,-0.15479999780654907,3.6207499504089355,-1.9406800270080566,8.412312448208613,0.9753999710083008,0.014139999635517597,0.1793999969959259,unassigned_common,unassigned_common,unassigned_common,True,unassigned_common,unassigned_common,unassigned_common,-0.00548,0.01414,0.00548,-0.00695,-0.14557,0.10437,0.90306,-1.67495,1.0,0.59428,0.4094,0.27552,0.1794,0.09767,0.01283,-0.03196,-0.07577,0.0246,novel_broad_template_mismatch,0.3133367097231102,0.5278559301065373,"42,57,65"
200,ml_pca_ae_isolation,64,23352,636035,8252,B4,1099.0,novel_early_pretrigger,109.764404,37.494873,0.6425107,0.010067463,0.4193905,0.6708701,0,0.030048683,402.5,1,0.9854413,-1.0755233,18.0,"[1.0, 0.25478, -0.25478, -0.47771, -0.65332, -0.505, 0.18744, 0.86078, 0.98544, 0.85714, 0.70155, 0.41037, 0.16288, -0.12921, -0.45132, -0.76251, -0.96178, -1.07552]",0,5,6,0.23149300000237522,0.030049553717877,0.9854400157928467,8,-1.0755200386047363,-5.2711501121521,1.4777100086212158,0.13057249784469604,-0.8127825260162354,-1.2383999824523926,5.420380115509033,-5.2711501121521,6.7314080143579496,2.0755200386047363,1.0,0.16288000345230103,dropout,dropout,dropout,True,dropout,dropout,dropout,1.0,0.25478,-0.25478,-0.47771,-0.65332,-0.505,0.18744,0.86078,0.98544,0.85714,0.70155,0.41037,0.16288,-0.12921,-0.45132,-0.76251,-0.96178,-1.07552,dropout,0.7765371546629908,0.14059914022560654,"42,57,65"
201,ml_pca_ae_isolation,64,25687,638370,10415,B4,1166.5,unassigned_common,82.32628,36.74392,0.8439733,0.007960056,0.4140738,0.6729217,5,0.0,302.0,1,0.5910844,-1.5889413,9.012721,"[0.51822, 0.20017, -0.31762, -0.20017, 0.57308, 1.0, 0.83883, 0.59108, 0.35962, -0.015, -0.33133, -0.57394, -0.93999, -1.28547, -1.49121, -1.57265, -1.56151, -1.58894]",5,5,6,0.17603281798469309,0.0,0.5910800099372864,2,-1.5889400243759155,-9.877829551696777,0.8358399868011475,0.05014999583363533,-1.5535775423049927,-0.6489500403404236,4.081000328063965,-9.877829551696777,4.7880393314383705,2.588940143585205,0.5182200074195862,-0.9399899840354919,dropout,dropout,dropout,True,dropout,dropout,dropout,0.51822,0.20017,-0.31762,-0.20017,0.57308,1.0,0.83883,0.59108,0.35962,-0.015,-0.33133,-0.57394,-0.93999,-1.28547,-1.49121,-1.57265,-1.56151,-1.58894,dropout,0.8892312338150176,0.026495643938224053,"42,57,65"
202,ml_pca_ae_isolation,64,3855,616537,6453,B4,1064.0,novel_early_pretrigger,207.38902,21.645967,2.035498,0.05080491,0.13337521,0.7787959,2,0.0,755.0,1,0.0,-3.5723684,2.98533,"[-3.83553, -0.41917, 1.0, 0.41917, -0.52444, -0.67105, -0.84492, -0.97368, -1.41729, -1.51598, -1.72086, -1.62782, -1.42011, -1.80921, -2.41823, -2.8609, -3.2312, -3.57237]",2,1,2,1.0,0.0,0.0,2,-3.5723700523376465,-28.86275863647461,4.8355302810668945,-0.7088825702667236,-3.0206751823425293,-2.1522600650787354,1.4191700220108032,-28.86275863647461,2.2953627304006323,4.5723700523376465,1.0,-1.4201099872589111,dropout,dropout,dropout,True,dropout,dropout,dropout,-3.83553,-0.41917,1.0,0.41917,-0.52444,-0.67105,-0.84492,-0.97368,-1.41729,-1.51598,-1.72086,-1.62782,-1.42011,-1.80921,-2.41823,-2.8609,-3.2312,-3.57237,dropout,0.9984877862677786,0.00021541950113378682,"42,57,65"
203,ml_pca_ae_isolation,64,33319,646003,1151,B4,1065.0,novel_early_pretrigger,217.12737,20.210896,1.809325,0.06184513,0.09532355,0.769581,2,0.0,791.0,1,0.0,-3.2234743,4.7463107,"[-3.53427, -0.48545, 1.0, 0.48545, -0.38122, -0.40751, -0.48263, -0.56056, -0.92394, -0.98216, -1.18685, -1.0939, -1.39531, -2.01502, -2.33427, -2.6169, -2.9784, -3.22347]",2,1,2,1.0,0.0,0.0,2,-3.2234699726104736,-24.60186004638672,4.534270286560059,-0.6335675120353699,-2.788259983062744,-1.8281599283218384,1.485450029373169,-24.60186004638672,2.3268032787148365,4.2234697341918945,1.0,-1.3953100442886353,dropout,dropout,dropout,True,dropout,dropout,dropout,-3.53427,-0.48545,1.0,0.48545,-0.38122,-0.40751,-0.48263,-0.56056,-0.92394,-0.98216,-1.18685,-1.0939,-1.39531,-2.01502,-2.33427,-2.6169,-2.9784,-3.22347,dropout,0.9984877862677786,0.00021541950113378682,"42,57,65"
204,ml_pca_ae_isolation,64,23832,636515,8694,B4,1033.5,novel_early_pretrigger,218.41011,18.79411,1.8790419,0.05491564,0.09114341,0.77271146,2,0.0,795.5,1,0.0,-3.3870344,4.5273657,"[-3.55056, -0.53943, 1.0, 0.53943, -0.34494, -0.44364, -0.52395, -0.62554, -1.0029, -1.06386, -1.2419, -1.16836, -1.40735, -2.07596, -2.41848, -2.75036, -3.14611, -3.38703]",2,2,2,1.0,0.0,0.0,2,-3.3870298862457275,-25.690370559692383,4.550559997558594,-0.6376399993896484,-2.925494909286499,-1.9796799421310425,1.539430022239685,-25.690370559692383,2.3504089269708275,4.387029647827148,1.0,-1.407349944114685,dropout,dropout,dropout,True,dropout,dropout,dropout,-3.55056,-0.53943,1.0,0.53943,-0.34494,-0.44364,-0.52395,-0.62554,-1.0029,-1.06386,-1.2419,-1.16836,-1.40735,-2.07596,-2.41848,-2.75036,-3.14611,-3.38703,dropout,0.9984877862677786,0.00021541950113378682,"42,57,65"
205,ml_pca_ae_isolation,64,32527,645211,408,B4,2643.5,unassigned_common,78.87599,14.033848,0.38944948,0.012081177,0.13741416,0.5916838,7,0.18267213,291.0,1,0.511254,-0.04747494,3.5630863,"[0.14242, 0.07774, -0.07774, -0.40987, -0.57556, -0.58464, 0.14696, 1.0, 0.89559, 0.51125, 0.28201, 0.33422, 0.33043, 0.25213, 0.12389, 0.05126, -0.03423, -0.04747]",7,3,3,0.053077457756417944,0.18267315049000565,0.5112500190734863,2,-0.04746999964118004,-1.729509949684143,0.5522899627685547,-0.06686250120401382,0.023362495005130768,-0.37790000438690186,4.147900104522705,-1.729509949684143,8.671423885040104,1.047469973564148,0.1424199938774109,0.3304300010204315,unassigned_common,unassigned_common,unassigned_common,True,unassigned_common,unassigned_common,unassigned_common,0.14242,0.07774,-0.07774,-0.40987,-0.57556,-0.58464,0.14696,1.0,0.89559,0.51125,0.28201,0.33422,0.33043,0.25213,0.12389,0.05126,-0.03423,-0.04747,novel_broad_template_mismatch,0.4343250738002991,0.6095614384480571,"42,57,65"
206,ml_pca_ae_isolation,64,21450,634133,6449,B4,1464.5,novel_early_pretrigger,390.37122,13.8860855,1.4217577,0.009897793,0.123973645,0.72911465,2,0.0,1423.5,1,0.07681803,-2.4100375,1.588479,"[-3.0239, -0.94401, 1.0, 0.94401, 0.07682, -0.26528, -0.47354, -0.60259, -0.85046, -0.97405, -1.12496, -1.3141, -1.05599, -0.92216, -1.22192, -1.75111, -2.12393, -2.41004]",2,2,2,0.961985966216276,0.0,0.0768200010061264,2,-2.4100399017333984,-19.058040618896484,4.023900032043457,-0.5059750080108643,-1.8767499923706055,-1.3540499210357666,2.020829916000366,-19.058040618896484,2.5431680426145666,3.4100399017333984,1.0,-0.9221600294113159,dropout,dropout,dropout,True,dropout,dropout,dropout,-3.0239,-0.94401,1.0,0.94401,0.07682,-0.26528,-0.47354,-0.60259,-0.85046,-0.97405,-1.12496,-1.3141,-1.05599,-0.92216,-1.22192,-1.75111,-2.12393,-2.41004,dropout,0.9968508815058738,0.00021541950113378682,"42,57,65"
207,ml_pca_ae_isolation,64,29695,642379,14160,B4,1105.0,novel_early_pretrigger,268.10794,12.576909,1.4882746,0.03395928,0.059347257,0.7432421,2,0.0,977.5,1,0.08778281,-2.7755656,1.547826,"[-3.16018, -0.76923, 1.0, 0.76923, 0.08778, 0.06425, -0.11041, -0.26154, -0.5095, -0.63439, -0.79548, -0.75204, -0.87511, -1.52127, -1.85339, -2.14661, -2.51041, -2.77557]",2,2,2,0.9208696422101874,0.0,0.08777999877929688,2,-2.7755699157714844,-18.67513084411621,4.16018009185791,-0.5400450229644775,-2.3214950561523438,-1.9004600048065186,1.9212599992752075,-18.67513084411621,2.5920802080289778,3.7755699157714844,1.0,-0.8751099705696106,dropout,dropout,dropout,True,dropout,dropout,dropout,-3.16018,-0.76923,1.0,0.76923,0.08778,0.06425,-0.11041,-0.26154,-0.5095,-0.63439,-0.79548,-0.75204,-0.87511,-1.52127,-1.85339,-2.14661,-2.51041,-2.77557,dropout,0.99685620732041,0.00021541950113378682,"42,57,65"
208,ml_pca_ae_isolation,64,19731,632414,4864,B6,1055.5,unassigned_common,79.401596,29.20208,1.1700327,0.06316677,0.20724878,0.731211,5,0.0,290.5,1,0.37565136,-2.3614402,9.437894,"[-2.35291, -0.23638, 0.31407, 0.23638, 0.66082, 1.0, 0.60303, 0.37565, 0.11322, -0.10564, -0.18333, -0.18617, -0.12269, -0.82094, -1.43202, -1.78541, -2.11511, -2.36144]",5,3,4,0.16664293189938287,0.0,0.37564998865127563,2,-2.3614399433135986,-11.702040672302246,2.666980028152466,-0.5097100138664246,-1.9234950542449951,-2.2387499809265137,3.3031702041625977,-11.702040672302246,4.8844137780143635,3.3614399433135986,0.3140699863433838,-0.12268999963998795,dropout,dropout,dropout,True,dropout,dropout,dropout,-2.35291,-0.23638,0.31407,0.23638,0.66082,1.0,0.60303,0.37565,0.11322,-0.10564,-0.18333,-0.18617,-0.12269,-0.82094,-1.43202,-1.78541,-2.11511,-2.36144,dropout,0.8536436591848153,0.04513465605851041,"42,57,65"
209,ml_pca_ae_isolation,64,7194,619876,9543,B6,1018.0,novel_early_pretrigger,235.86653,9.422871,1.2692039,0.0025898588,0.09050026,0.669454,3,0.0,861.0,1,0.8438114,-1.8251474,1.6446023,"[-1.70923, -0.69155, 0.69155, 1.0, 0.86739, 0.84381, 0.3998, 0.03045, -0.25835, -0.67191, -1.04617, -1.30255, -1.43615, -1.52259, -1.57859, -1.66208, -1.75639, -1.82515]",3,4,5,0.44131229867298566,0.0,0.8438100218772888,2,-1.8251500129699707,-15.460710525512695,2.7092299461364746,-0.17730748653411865,-1.705552577972412,-0.3890000581741333,3.8329999446868896,-15.460710525512695,3.830853189127671,2.8251500129699707,1.0,-1.4361499547958374,dropout,dropout,dropout,True,dropout,dropout,dropout,-1.70923,-0.69155,0.69155,1.0,0.86739,0.84381,0.3998,0.03045,-0.25835,-0.67191,-1.04617,-1.30255,-1.43615,-1.52259,-1.57859,-1.66208,-1.75639,-1.82515,dropout,0.9971642568560137,0.0015389489128984927,"42,57,65"
210,ml_pca_ae_isolation,64,15031,627714,506,B6,1123.5,novel_early_pretrigger,267.3627,7.4926896,1.1807303,0.0025484106,0.067986146,0.66051525,3,0.0,976.0,1,0.87004894,-1.682688,1.6356065,"[-1.63106, -0.73743, 0.73743, 1.0, 0.81842, 0.87005, 0.59947, 0.10903, -0.17223, -0.55674, -0.90921, -1.14597, -1.29551, -1.38184, -1.46996, -1.54206, -1.63195, -1.68269]",3,5,5,0.42023752474636594,0.0,0.8700500130653381,2,-1.6826900243759155,-14.15665054321289,2.6310601234436035,-0.1577650010585785,-1.5816650390625,-0.387179970741272,4.134399890899658,-14.15665054321289,3.9809453720907704,2.682690143585205,1.0,-1.2955100536346436,dropout,dropout,dropout,True,dropout,dropout,dropout,-1.63106,-0.73743,0.73743,1.0,0.81842,0.87005,0.59947,0.10903,-0.17223,-0.55674,-0.90921,-1.14597,-1.29551,-1.38184,-1.46996,-1.54206,-1.63195,-1.68269,dropout,0.9971642568560137,0.0015389489128984927,"42,57,65"
211,ml_pca_ae_isolation,64,26790,639473,11448,B6,1355.5,novel_early_pretrigger,352.51346,7.3737793,1.2327553,0.021522619,0.02730237,0.67946976,2,0.0,1286.0,1,0.3139063,-2.0955367,1.5783826,"[-2.35374, -0.89745, 1.0, 0.89745, 0.31391, 0.20398, 0.19292, 0.16931, 0.01217, -0.19292, -0.27112, -0.57506, -1.0273, -1.32165, -1.47584, -1.75028, -1.90889, -2.09554]",2,2,2,0.6801530157592285,0.0,0.31391000747680664,2,-2.0955400466918945,-13.869790077209473,3.3537399768829346,-0.33843499422073364,-1.8076374530792236,-1.0682400465011597,2.7897398471832275,-13.869790077209473,3.3723359420382004,3.0955400466918945,1.0,-1.0273000001907349,dropout,dropout,dropout,True,dropout,dropout,dropout,-2.35374,-0.89745,1.0,0.89745,0.31391,0.20398,0.19292,0.16931,0.01217,-0.19292,-0.27112,-0.57506,-1.0273,-1.32165,-1.47584,-1.75028,-1.90889,-2.09554,dropout,0.9931982209513657,0.00072109545572615,"42,57,65"
212,ml_pca_ae_isolation,64,11514,624196,13589,B6,1020.0,novel_early_pretrigger,218.49162,7.1264443,1.1059977,0.0012815224,0.0682426,0.6409119,3,0.0,798.0,1,0.65882355,-1.5509804,1.6770834,"[-1.46863, -0.56471, 0.56471, 1.0, 0.94216, 0.65882, 0.32941, 0.08922, -0.17843, -0.53039, -0.86961, -1.12941, -1.28824, -1.31078, -1.32549, -1.38431, -1.50196, -1.55098]",3,4,4,0.4365430517300832,0.0,0.6588199734687805,2,-1.5509799718856812,-13.102938652038574,2.468629837036133,-0.11715748906135559,-1.4406850337982178,-0.26274001598358154,3.584320068359375,-13.102938652038574,3.8481942527828092,2.5509800910949707,1.0,-1.2882399559020996,dropout,dropout,dropout,True,dropout,dropout,dropout,-1.46863,-0.56471,0.56471,1.0,0.94216,0.65882,0.32941,0.08922,-0.17843,-0.53039,-0.86961,-1.12941,-1.28824,-1.31078,-1.32549,-1.38431,-1.50196,-1.55098,dropout,0.9940847311267079,0.00021541950113378682,"42,57,65"
213,ml_pca_ae_isolation,64,28243,640927,12801,B6,2228.5,novel_delayed_peak,15.86025,7.024495,0.49801677,0.02332421,0.038574547,0.51461786,17,0.9671454,5.0,1,0.00875028,1.0,18.0,"[-0.00785, -0.00112, 0.00337, 0.00112, -0.00112, 0.00381, 0.0074, 0.00875, 0.00696, 0.00337, 0.00202, 0.00067, -0.00112, -0.00337, -0.00471, -0.01055, 0.10298, 1.0]",17,1,1,0.003937042564599529,0.9671445630445663,0.008750000037252903,10,1.0,-0.029839999973773956,0.011219999752938747,-0.0011199999134987593,0.2719300091266632,1.0011199712753296,1.1404500007629395,-0.029839999973773956,16.568950880081008,0.0,0.003370000049471855,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,-0.00785,-0.00112,0.00337,0.00112,-0.00112,0.00381,0.0074,0.00875,0.00696,0.00337,0.00202,0.00067,-0.00112,-0.00337,-0.00471,-0.01055,0.10298,1.0,novel_delayed_peak,0.9984375,0.9984375,"42,57,65"
214,ml_pca_ae_isolation,64,24022,636705,8870,B6,1000.5,novel_early_pretrigger,121.04147,7.0149965,1.483384,0.0136549305,0.036875017,0.6915092,0,0.0,442.0,1,0.0,-1.6356821,18.0,"[1.0, 0.24438, -0.24438, -0.63918, -0.84008, -0.98501, -1.12994, -1.29885, -1.44878, -1.54373, -1.55372, -1.51274, -1.50875, -1.52574, -1.6037, -1.63568, -1.61869, -1.58771]",0,1,1,1.0,0.0,0.0,0,-1.6356799602508545,-20.676679611206055,1.6391799449920654,0.09020499885082245,-1.6114449501037598,-0.07896006107330322,1.244379997253418,-20.676679611206055,0.19638695397933978,2.587709903717041,1.0,-1.5087499618530273,dropout,dropout,dropout,True,dropout,dropout,dropout,1.0,0.24438,-0.24438,-0.63918,-0.84008,-0.98501,-1.12994,-1.29885,-1.44878,-1.54373,-1.55372,-1.51274,-1.50875,-1.52574,-1.6037,-1.63568,-1.61869,-1.58771,dropout,0.9949087300178777,0.0025413429189544384,"42,57,65"
215,ml_pca_ae_isolation,64,31628,644312,15948,B6,3080.5,novel_delayed_peak,15.645468,6.9130225,0.57180184,0.022919916,0.03801355,0.51449275,17,0.95726854,3.5,1,0.0092517445,1.0,18.0,"[0.00179, 0.00049, -0.00179, -0.00049, 0.00016, 0.00081, 0.00601, 0.00763, 0.00925, 0.0073, 0.00925, 0.00698, 0.00308, 0.00114, -0.00276, 0.00016, 0.10826, 1.0]",17,1,1,0.0019616110360155003,0.9572661503197434,0.00925000011920929,9,1.0,-0.005040000192821026,0.0035800000187009573,2.9103830456733704e-11,0.27641499042510986,0.9969199895858765,1.162310004234314,-0.005040000192821026,16.51019943490504,0.0,0.0017900000093504786,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.00179,0.00049,-0.00179,-0.00049,0.00016,0.00081,0.00601,0.00763,0.00925,0.0073,0.00925,0.00698,0.00308,0.00114,-0.00276,0.00016,0.10826,1.0,novel_delayed_peak,1.0,1.0,"42,57,65"
216,ml_pca_ae_isolation,64,1483,614165,4253,B8,1017.0,novel_early_pretrigger,146.71175,7.9612155,1.787395,0.015990999,0.042010944,0.7078314,0,0.0,535.0,1,0.0,-2.045231,18.0,"[1.0, 0.33333, -0.33333, -0.71878, -0.9469, -1.10718, -1.235, -1.46903, -1.68633, -1.85054, -1.88594, -1.84956, -1.83284, -1.88791, -1.9823, -2.04523, -2.03245, -2.00492]",0,1,1,1.0,0.0,0.0,0,-2.045229911804199,-24.868240356445312,1.7187800407409668,0.0703050047159195,-2.0162248611450195,-0.17208003997802734,1.3333300352096558,-24.868240356445312,0.2499981224490453,3.00492000579834,1.0,-1.8328399658203125,dropout,dropout,dropout,True,dropout,dropout,dropout,1.0,0.33333,-0.33333,-0.71878,-0.9469,-1.10718,-1.235,-1.46903,-1.68633,-1.85054,-1.88594,-1.84956,-1.83284,-1.88791,-1.9823,-2.04523,-2.03245,-2.00492,dropout,0.9961618628499578,0.0025413429189544384,"42,57,65"
217,ml_pca_ae_isolation,64,10463,623145,12609,B8,1059.0,novel_delayed_peak,12.359705,7.5128436,0.3493548,0.02292524,0.042858463,0.5360025,17,0.8182447,36.0,1,0.1463645,1.0,18.0,"[0.14636, 0.03022, -0.03777, -0.03022, 0.00472, 0.03022, 0.03683, -0.00094, -0.04155, -0.06043, -0.03494, -0.01605, 0.00378, -0.00378, -0.03683, -0.03777, 0.11426, 1.0]",17,1,1,0.12923103817708956,0.8182436741577249,0.14635999500751495,17,1.0,-0.30027997493743896,0.184129998087883,0.027147497981786728,0.25991499423980713,0.9962199926376343,1.3663899898529053,-0.30027997493743896,14.120931940377906,0.0,0.14635999500751495,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.14636,0.03022,-0.03777,-0.03022,0.00472,0.03022,0.03683,-0.00094,-0.04155,-0.06043,-0.03494,-0.01605,0.00378,-0.00378,-0.03683,-0.03777,0.11426,1.0,novel_delayed_peak,0.894315958967519,0.9098833394289786,"42,57,65"
218,ml_pca_ae_isolation,64,26345,639028,11033,B8,1018.0,novel_early_pretrigger,157.12816,7.4630203,1.7603766,0.017149094,0.033889618,0.7057739,0,0.0,573.0,1,0.0,-2.0599215,18.0,"[1.0, 0.3556, -0.3556, -0.77014, -0.93026, -1.08743, -1.17092, -1.37132, -1.59725, -1.778, -1.84086, -1.81925, -1.79961, -1.85069, -1.95874, -2.05108, -2.05992, -2.03143]",0,1,2,1.0,0.0,0.0,0,-2.059920072555542,-24.472497940063477,1.7701399326324463,0.057465001940727234,-2.0252926349639893,-0.2318199872970581,1.3555999994277954,-24.472497940063477,0.26231926790933585,3.0314300060272217,1.0,-1.7996100187301636,dropout,dropout,dropout,True,dropout,dropout,dropout,1.0,0.3556,-0.3556,-0.77014,-0.93026,-1.08743,-1.17092,-1.37132,-1.59725,-1.778,-1.84086,-1.81925,-1.79961,-1.85069,-1.95874,-2.05108,-2.05992,-2.03143,dropout,0.9945112218243167,0.0025413429189544384,"42,57,65"
219,ml_pca_ae_isolation,64,6630,619312,9031,B8,1660.5,novel_delayed_peak,16.470104,7.0974565,0.51097554,0.023100981,0.039122254,0.52137285,17,0.9918655,7.5,1,0.006925625,1.0,18.0,"[0.00693, 0.00211, -0.00211, -0.01054, -0.01475, -0.01957, -0.01897, -0.01897, -0.01837, -0.02258, -0.0268, -0.02861, -0.01656, -0.01536, -0.01716, -0.01897, 0.10148, 1.0]",17,1,1,0.008140330542995242,0.9918596711342776,0.006930000148713589,17,1.0,-0.24931998550891876,0.017470000311732292,-0.0009025000035762787,0.266337513923645,1.0165599584579468,1.1105200052261353,-0.24931998550891876,16.77213369222043,0.0,0.006930000148713589,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.00693,0.00211,-0.00211,-0.01054,-0.01475,-0.01957,-0.01897,-0.01897,-0.01837,-0.02258,-0.0268,-0.02861,-0.01656,-0.01536,-0.01716,-0.01897,0.10148,1.0,novel_delayed_peak,0.9980109906678944,0.9980109906678944,"42,57,65"
220,ml_pca_ae_isolation,64,17750,630433,3029,B8,1593.0,novel_delayed_peak,16.399265,6.382488,0.51494443,0.019504758,0.037972137,0.5163333,17,0.9881423,11.5,1,0.010043942,1.0,18.0,"[0.01004, 0.00502, -0.00942, -0.00502, -0.01318, -0.01507, -0.0182, -0.02825, -0.02825, -0.0295, -0.02888, -0.02197, -0.02574, -0.02574, -0.02385, -0.02825, 0.25549, 1.0]",17,1,1,0.011853134447585912,0.988146906600829,0.010040000081062317,17,1.0,-0.30132001638412476,0.019460000097751617,0.0001550000160932541,0.30084750056266785,1.0257400274276733,1.270550012588501,-0.30132001638412476,16.60136151376609,0.0,0.010040000081062317,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.01004,0.00502,-0.00942,-0.00502,-0.01318,-0.01507,-0.0182,-0.02825,-0.02825,-0.0295,-0.02888,-0.02197,-0.02574,-0.02574,-0.02385,-0.02825,0.25549,1.0,novel_delayed_peak,0.996667889324793,0.996667889324793,"42,57,65"
