atom,run,stave,n,timing_tail_rate,pileup_excess_proxy,charge_res68_proxy,qshape_abs_mean,shuffled_atom,shuffled_gate_pass,timing_shuffled_label,pileup_shuffled_label,charge_shuffled_label,pid_shuffled_label
saturation_boundary,53,B8,32,0.3125,1.2210125736560324,0.15964719490647286,0.22670404928785914,rare_s03f_topology,False,0,0,0,0
qtemplate_shift_proxy,53,B8,4,0.75,0.24521707137601179,0.0938659899627203,1.8029233091549939,secondary_delayed_peak,False,0,0,0,0
rare_s03f_topology,53,B8,67,0.43283582089552236,1.2620517613832747,0.3765067356554655,0.2931891323917722,baseline_excursion,False,0,0,0,0
nominal_control,53,B8,8,0.0,0.9903580346195833,0.26856518973750104,0.16097732095611983,nominal_control,False,0,0,0,0
baseline_excursion,54,B2,328,0.018292682926829267,0.601847804623748,0.6254466138437708,0.8005888632541435,dropout_subclass,False,0,0,0,0
delayed_peak,54,B2,123,0.13008130081300814,1.3782628537880255,0.4935094655152051,0.3632949321666847,saturation_boundary,False,0,0,0,0
secondary_delayed_peak,54,B2,2294,0.021795989537925022,1.1169557690536671,0.39608639015410013,0.15251289473457263,qtemplate_shift_proxy,False,0,0,0,0
dropout_subclass,54,B2,216,0.018518518518518517,0.16939357461182333,0.33743308754627915,1.7184252141876126,baseline_excursion,False,0,0,0,0
saturation_boundary,54,B2,27509,0.008433603547929769,0.9616094573722332,0.20078483892659793,0.06374100353875642,nominal_control,False,0,0,0,0
qtemplate_shift_proxy,54,B2,205,0.014634146341463415,0.1529851701087981,0.28932362258659017,1.787318320017108,delayed_peak,False,0,0,0,0
nominal_control,54,B2,635,0.0015748031496062992,0.9075854897820416,0.31003653434298994,0.18089051625829533,secondary_delayed_peak,False,0,0,0,0
baseline_excursion,54,B4,27,0.037037037037037035,0.6950296970007089,0.411944511097496,0.6282344804753532,rare_s03f_topology,False,0,0,0,0
delayed_peak,54,B4,186,0.7688172043010753,1.4894725722809592,0.3872647844095055,0.3968208159244117,nominal_control,False,0,0,0,0
secondary_delayed_peak,54,B4,277,0.3140794223826715,1.3037415797957488,0.28318171710066675,0.25656313957704396,delayed_peak,False,0,0,0,0
dropout_subclass,54,B4,19,0.3684210526315789,0.2743225706146199,0.1810235905894988,1.2981077895894462,saturation_boundary,False,0,0,0,0
saturation_boundary,54,B4,163,0.4110429447852761,1.2994065947695717,0.15658867616461508,0.2656606310805546,dropout_subclass,False,0,0,0,0
qtemplate_shift_proxy,54,B4,14,0.42857142857142855,0.18815754489995787,0.10608891210394239,1.5162387953123082,secondary_delayed_peak,False,0,0,0,0
rare_s03f_topology,54,B4,174,0.47126436781609193,1.2888949352506627,0.2666716933478559,0.3182592411159755,baseline_excursion,False,0,0,0,0
nominal_control,54,B4,29,0.1724137931034483,0.9758362201147692,0.3251965175837107,0.24237804751203867,qtemplate_shift_proxy,False,0,0,0,0
baseline_excursion,54,B6,7,0.14285714285714285,0.753821311811058,0.3700954970748688,0.8420001559538607,secondary_delayed_peak,False,0,0,0,0
delayed_peak,54,B6,75,0.8,1.4577067119058422,0.35993325177993796,0.4074254769520859,baseline_excursion,False,0,0,0,0
secondary_delayed_peak,54,B6,152,0.23684210526315788,1.2579070799694336,0.33256556503319923,0.22045922800567339,saturation_boundary,False,0,0,0,0
dropout_subclass,54,B6,10,0.3,0.4183366226121975,0.1617730844181484,1.3448304510260813,qtemplate_shift_proxy,False,0,0,0,0
saturation_boundary,54,B6,89,0.2247191011235955,1.1863625188832017,0.10875145653767267,0.200065531275315,delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,54,B6,11,0.2727272727272727,0.4666774269279495,0.1621563504201247,1.30350522197147,dropout_subclass,False,0,0,0,0
rare_s03f_topology,54,B6,177,0.4632768361581921,1.2595862196744563,0.3543573821700298,0.2965043693378593,nominal_control,False,0,0,0,0
nominal_control,54,B6,16,0.125,0.9883389637003573,0.25402439811423366,0.13191207152659284,rare_s03f_topology,False,0,0,0,0
baseline_excursion,54,B8,4,0.0,0.8648532162574255,0.3282770917925075,0.31159113169847497,delayed_peak,False,0,0,0,0
delayed_peak,54,B8,32,0.90625,1.362054490967099,0.5041679212131093,0.3782628659025626,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,54,B8,55,0.23636363636363636,1.2469759000733986,0.43293470856700306,0.19607298092619535,rare_s03f_topology,False,0,0,0,0
dropout_subclass,54,B8,3,0.3333333333333333,0.23617659665666524,0.08452596936295882,1.3608834402557866,secondary_delayed_peak,False,0,0,0,0
saturation_boundary,54,B8,35,0.3142857142857143,1.1991474259777966,0.15504310579739503,0.23603405250157314,baseline_excursion,False,0,0,0,0
qtemplate_shift_proxy,54,B8,3,0.3333333333333333,0.23617659665666524,0.08452596936295882,1.3608834402557866,saturation_boundary,True,0,0,0,0
rare_s03f_topology,54,B8,55,0.4909090909090909,1.210017252436114,0.4143472011719225,0.2803053259654134,dropout_subclass,False,0,0,0,0
nominal_control,54,B8,11,0.0,0.9421942927771677,0.22140462324027127,0.22282655769084556,nominal_control,False,0,0,0,0
baseline_excursion,55,B2,393,0.01272264631043257,0.578360122587537,0.6269173123012561,0.8612238863697627,baseline_excursion,False,0,0,0,0
delayed_peak,55,B2,102,0.09803921568627451,1.4322880405645355,0.49446654052436556,0.3833688973275682,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,55,B2,2027,0.01726689689195856,1.117032641035454,0.44200432690060354,0.16210796507975167,saturation_boundary,False,0,0,0,0
dropout_subclass,55,B2,289,0.0034602076124567475,0.15026710208092275,0.3191632226517038,1.750625360977984,dropout_subclass,False,0,0,0,0
saturation_boundary,55,B2,14842,0.008961056461393344,0.9564839840590029,0.2287681048273912,0.0753757161562039,delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,55,B2,273,0.003663003663003663,0.11085938010865898,0.30493231405826493,1.8211282973975433,secondary_delayed_peak,False,0,0,0,0
nominal_control,55,B2,568,0.00528169014084507,0.91450743425188,0.31857759402601277,0.18700732674143727,nominal_control,False,0,0,0,0
baseline_excursion,55,B4,22,0.0,0.8565135384527527,0.4761459360475613,0.49391300536478244,saturation_boundary,False,0,0,0,0
delayed_peak,55,B4,131,0.549618320610687,1.4794527113767715,0.3685459235170622,0.40102953628500854,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,55,B4,192,0.2916666666666667,1.3208731405266336,0.3268523997945524,0.2804525213377082,dropout_subclass,False,0,0,0,0
dropout_subclass,55,B4,11,0.18181818181818182,0.5589965876828682,0.15000807994403673,1.1426386745195833,delayed_peak,False,0,0,0,0
saturation_boundary,55,B4,112,0.29464285714285715,1.2420423090949004,0.16833722434476558,0.24450018363811554,baseline_excursion,False,0,0,0,0
qtemplate_shift_proxy,55,B4,9,0.3333333333333333,0.5162031404164424,0.10764188893046216,1.2199735985753355,secondary_delayed_peak,False,0,0,0,0
rare_s03f_topology,55,B4,123,0.4065040650406504,1.3152732328310477,0.260733355262244,0.3322685900222781,rare_s03f_topology,False,0,0,0,0
nominal_control,55,B4,17,0.17647058823529413,0.9940674873720419,0.29548655519053524,0.3109543157709254,nominal_control,False,0,0,0,0
baseline_excursion,55,B6,11,0.0,0.8032783586435172,0.4255247891592963,0.6883724868795604,secondary_delayed_peak,False,0,0,0,0
delayed_peak,55,B6,65,0.5538461538461539,1.5415159871289483,0.33987960309260634,0.4071655836507078,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,55,B6,101,0.2376237623762376,1.2901263853071143,0.2780531315018462,0.2674802243761782,dropout_subclass,False,0,0,0,0
dropout_subclass,55,B6,6,0.16666666666666666,0.7223307801533526,0.14232494514559832,1.1349427261483158,rare_s03f_topology,False,0,0,0,0
saturation_boundary,55,B6,55,0.23636363636363636,1.2268167779183372,0.09419765471837502,0.20560512507909834,delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,55,B6,6,0.16666666666666666,0.7223307801533526,0.14232494514559832,1.1349427261483158,baseline_excursion,False,0,0,0,0
rare_s03f_topology,55,B6,124,0.4032258064516129,1.2911239872176479,0.31011900351790367,0.3088500520458004,nominal_control,False,0,0,0,0
nominal_control,55,B6,7,0.14285714285714285,0.9595589971658729,0.3050838628622599,0.2129678083070216,saturation_boundary,False,0,0,0,0
baseline_excursion,55,B8,1,0.0,0.7566450088600118,0.0,0.7940903278488821,secondary_delayed_peak,False,0,0,0,0
delayed_peak,55,B8,30,0.7,1.5759010565656955,0.4941391437324935,0.3865461197609407,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,55,B8,44,0.3181818181818182,1.3344217585458775,0.4011204098978496,0.23360937912845542,delayed_peak,False,0,0,0,0
dropout_subclass,55,B8,4,0.75,0.18916125221500296,0.22852884359640893,1.3936438748372049,saturation_boundary,True,0,0,0,0
saturation_boundary,55,B8,24,0.5416666666666666,1.3307505869902942,0.18527700378890183,0.26895284263123953,dropout_subclass,False,0,0,0,0
qtemplate_shift_proxy,55,B8,3,1.0,0.0,0.05037728050119443,1.5934950571666462,nominal_control,False,0,0,0,0
rare_s03f_topology,55,B8,45,0.4444444444444444,1.3695865855891274,0.3463531151772977,0.29317869662147367,rare_s03f_topology,False,0,0,0,0
nominal_control,55,B8,7,0.0,0.97507921220151,0.39038649589958485,0.16675381994194677,baseline_excursion,False,0,0,0,0
baseline_excursion,56,B2,549,0.009107468123861567,0.6455081289714436,0.6304758479612309,0.7537702206925853,baseline_excursion,False,0,0,0,0
delayed_peak,56,B2,174,0.08045977011494253,1.3562606144814637,0.48641708825746083,0.3733406148143129,saturation_boundary,False,0,0,0,0
secondary_delayed_peak,56,B2,4316,0.019230769230769232,1.1196959579460528,0.470547337676008,0.15538636755014532,nominal_control,False,0,0,0,0
dropout_subclass,56,B2,360,0.008333333333333333,0.2164312556174133,0.3819124343054972,1.6511623342897972,delayed_peak,False,0,0,0,0
saturation_boundary,56,B2,35283,0.009636368789502027,0.9508775469599485,0.2197362446345062,0.07559104797975823,dropout_subclass,False,0,0,0,0
qtemplate_shift_proxy,56,B2,346,0.008670520231213872,0.19994925654694307,0.31016903950894653,1.7113759734682255,qtemplate_shift_proxy,False,0,0,0,0
nominal_control,56,B2,1066,0.0075046904315197,0.9170418405253474,0.3145669428851367,0.17671369286684385,secondary_delayed_peak,False,0,0,0,0
baseline_excursion,56,B4,46,0.0,0.6924631449900626,0.48287766810446053,0.67198017570894,saturation_boundary,False,0,0,0,0
delayed_peak,56,B4,264,0.7386363636363636,1.4829239000358712,0.4034152162004451,0.3966992386164262,baseline_excursion,False,0,0,0,0
secondary_delayed_peak,56,B4,440,0.3340909090909091,1.3074803662447976,0.2953642843348012,0.258754095890156,qtemplate_shift_proxy,False,0,0,0,0
dropout_subclass,56,B4,35,0.2857142857142857,0.3092183892067201,0.19162511724795273,1.363626195313262,delayed_peak,False,0,0,0,0
saturation_boundary,56,B4,239,0.39330543933054396,1.2462255023010185,0.17194571589058488,0.2539395704918003,rare_s03f_topology,False,0,0,0,0
qtemplate_shift_proxy,56,B4,33,0.30303030303030304,0.29125965578021706,0.1750993928155028,1.3991140048151356,nominal_control,False,0,0,0,0
rare_s03f_topology,56,B4,266,0.42105263157894735,1.2732827792282366,0.2793320309340318,0.29502022807343553,secondary_delayed_peak,False,0,0,0,0
nominal_control,56,B4,37,0.24324324324324326,0.973980229711648,0.26807365653616866,0.2572709140174121,dropout_subclass,False,0,0,0,0
baseline_excursion,56,B6,9,0.0,0.6730545886672041,0.4882281127593119,0.6183717345636283,dropout_subclass,False,0,0,0,0
delayed_peak,56,B6,103,0.7766990291262136,1.51563414760786,0.42698412604691066,0.4063406256427877,baseline_excursion,False,0,0,0,0
secondary_delayed_peak,56,B6,219,0.2602739726027397,1.250326911306943,0.30643596003821366,0.21303122912692585,saturation_boundary,False,0,0,0,0
dropout_subclass,56,B6,12,0.4166666666666667,0.326544584096576,0.07670527575762907,1.3441538378978966,secondary_delayed_peak,False,0,0,0,0
saturation_boundary,56,B6,128,0.2421875,1.1947693912133581,0.14017373115974677,0.20195948879520295,nominal_control,False,0,0,0,0
qtemplate_shift_proxy,56,B6,13,0.38461538461538464,0.3481685008885582,0.0841688880045025,1.310100375562946,rare_s03f_topology,False,0,0,0,0
rare_s03f_topology,56,B6,270,0.4185185185185185,1.2529298366179198,0.36020546424526595,0.2834208597973787,qtemplate_shift_proxy,False,0,0,0,0
nominal_control,56,B6,25,0.04,0.9830688745637154,0.3289478816196038,0.13502945759344429,delayed_peak,False,0,0,0,0
baseline_excursion,56,B8,6,0.0,0.6180239355731181,0.40873166814257333,0.7703132629180688,nominal_control,False,0,0,0,0
delayed_peak,56,B8,51,0.7254901960784313,1.462045276116311,0.49233399646963877,0.3806348596106782,dropout_subclass,False,0,0,0,0
secondary_delayed_peak,56,B8,100,0.26,1.2880021380239168,0.335473185411765,0.2209895001881097,qtemplate_shift_proxy,False,0,0,0,0
dropout_subclass,56,B8,5,0.4,0.0949048496009822,0.18573936591636872,1.3854188194452637,delayed_peak,False,0,0,0,0
saturation_boundary,56,B8,47,0.3829787234042553,1.227437140493827,0.16696458988786853,0.23877203780855483,rare_s03f_topology,False,0,0,0,0
qtemplate_shift_proxy,56,B8,5,0.4,0.0949048496009822,0.18573936591636872,1.3854188194452637,secondary_delayed_peak,False,0,0,0,0
rare_s03f_topology,56,B8,98,0.40816326530612246,1.2430303940980463,0.32994007332099523,0.2854511918837491,saturation_boundary,True,0,1,1,1
nominal_control,56,B8,9,0.0,0.9704549496520771,0.29828870531235,0.2533391240745271,baseline_excursion,False,0,0,0,0
baseline_excursion,57,B2,908,0.011013215859030838,0.6047352820728082,0.6068947117083283,0.882186191151598,delayed_peak,False,0,0,0,0
delayed_peak,57,B2,217,0.0967741935483871,1.3745338813436185,0.4728391248381768,0.40477966235551216,secondary_delayed_peak,False,0,0,0,0
secondary_delayed_peak,57,B2,4662,0.011583011583011582,1.1032957275554116,0.3850651682741051,0.17183803494894404,baseline_excursion,False,0,0,0,0
dropout_subclass,57,B2,694,0.010086455331412104,0.19948101570974378,0.3006624096969521,1.7104611159379752,dropout_subclass,False,0,0,0,0
saturation_boundary,57,B2,7809,0.010628761685234986,1.0221890139944132,0.278883283747254,0.1164508581713922,nominal_control,False,0,0,0,0
qtemplate_shift_proxy,57,B2,664,0.007530120481927711,0.1798455561440978,0.28936224091091284,1.7610538117077057,qtemplate_shift_proxy,False,0,0,0,0
nominal_control,57,B2,1535,0.0006514657980456026,0.9226333827082493,0.30786042210349235,0.18231416060896796,saturation_boundary,False,0,0,0,0
baseline_excursion,57,B4,33,0.06060606060606061,0.6944886223476384,0.4673977223922146,0.7059251207236877,delayed_peak,False,0,0,0,0
delayed_peak,57,B4,175,0.38285714285714284,1.4319861843058712,0.3981180479069012,0.3989529434850996,saturation_boundary,False,0,0,0,0
secondary_delayed_peak,57,B4,340,0.1264705882352941,1.2362642993906952,0.2890491314139418,0.2403720665508292,rare_s03f_topology,False,0,0,0,0
dropout_subclass,57,B4,25,0.04,0.33247791601803556,0.24213692458819405,1.3759468644669155,qtemplate_shift_proxy,False,0,0,0,0
saturation_boundary,57,B4,200,0.165,1.1522938429253644,0.1760402613984536,0.21363956878297372,secondary_delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,57,B4,26,0.038461538461538464,0.3713596609201308,0.2271384635399158,1.363364290438526,nominal_control,False,0,0,0,0
rare_s03f_topology,57,B4,205,0.2097560975609756,1.2466295191505772,0.2711375791263363,0.2904192343486936,baseline_excursion,False,0,0,0,0
nominal_control,57,B4,37,0.05405405405405406,0.9822085518359681,0.28876689294777774,0.22979424999051046,dropout_subclass,False,0,0,0,0
baseline_excursion,57,B6,9,0.0,0.7853330910003381,0.356682970200297,0.6009439993668396,nominal_control,False,0,0,0,0
delayed_peak,57,B6,72,0.3333333333333333,1.4364541369669368,0.3711374451875289,0.4048422262978284,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,57,B6,132,0.13636363636363635,1.2541015729675142,0.2576271158238491,0.22599251663554223,delayed_peak,False,0,0,0,0
dropout_subclass,57,B6,7,0.0,0.32961183974147773,0.26722765812407423,1.3292054373615492,dropout_subclass,False,0,0,0,0
saturation_boundary,57,B6,60,0.11666666666666667,1.2319172745010873,0.0967643662760352,0.22976611943329076,rare_s03f_topology,False,0,0,0,0
qtemplate_shift_proxy,57,B6,5,0.0,0.24239019574795945,0.1796691098323185,1.5232990559594828,saturation_boundary,False,0,0,0,0
rare_s03f_topology,57,B6,205,0.2048780487804878,1.2241120055484682,0.3418672087413909,0.2660277255400217,secondary_delayed_peak,False,0,0,0,0
nominal_control,57,B6,16,0.0,0.9442959837201881,0.29595284892404594,0.197965463501932,baseline_excursion,False,0,0,0,0
baseline_excursion,57,B8,5,0.2,0.6502741362284752,0.37641681938518523,1.0421861270013448,dropout_subclass,False,0,0,0,0
delayed_peak,57,B8,29,0.4827586206896552,1.4071869079435038,0.5463704478184124,0.3930511858766853,saturation_boundary,True,0,0,0,0
secondary_delayed_peak,57,B8,77,0.07792207792207792,1.2216614379849373,0.40705702696701074,0.24512221092015635,baseline_excursion,False,0,0,0,0
dropout_subclass,57,B8,5,0.4,0.5467477775119259,0.20891425534591906,1.291273637527695,delayed_peak,False,0,0,0,0
saturation_boundary,57,B8,36,0.16666666666666666,1.2246628282828511,0.17601426479345836,0.1963813792203481,secondary_delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,57,B8,5,0.4,0.5467477775119259,0.20891425534591906,1.291273637527695,rare_s03f_topology,False,0,0,0,0
rare_s03f_topology,57,B8,68,0.23529411764705882,1.2454704709121165,0.3235870672637761,0.2553371677589689,qtemplate_shift_proxy,False,0,0,0,0
nominal_control,57,B8,12,0.0,1.0104112617349466,0.3197532074022233,0.16921815669778315,nominal_control,False,0,0,0,0
baseline_excursion,58,B2,95,0.06315789473684211,0.742049423491738,0.5916929793026392,0.6009474661145735,saturation_boundary,False,0,0,0,0
delayed_peak,58,B2,232,0.12931034482758622,1.3642485668404505,0.43095099018249916,0.38012126601340535,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,58,B2,6341,0.009146822267781107,1.1317319493598652,0.33940692640437553,0.16196640979112129,baseline_excursion,False,0,0,0,0
dropout_subclass,58,B2,86,0.046511627906976744,0.3385148733224181,0.2700539144644697,1.1548198909884002,delayed_peak,False,0,0,0,0
saturation_boundary,58,B2,9946,0.00995375025135733,1.0627197533627806,0.2568862455237428,0.11454990495885178,nominal_control,False,0,0,0,0
qtemplate_shift_proxy,58,B2,57,0.05263157894736842,0.2558573394509553,0.2454117897589329,1.4409110840352726,dropout_subclass,False,0,0,0,0
nominal_control,58,B2,2158,0.0023169601482854493,0.9711999433434686,0.30217223085330963,0.16719815884388736,secondary_delayed_peak,False,0,0,0,0
baseline_excursion,58,B4,34,0.0,0.6951911382544,0.4482819234385508,0.706703285867136,rare_s03f_topology,False,0,0,0,0
delayed_peak,58,B4,157,0.49044585987261147,1.493643924717756,0.39598743857681407,0.40337735423803966,delayed_peak,False,0,0,0,0
secondary_delayed_peak,58,B4,286,0.14685314685314685,1.2728753326901123,0.2941891501800885,0.25580842855681724,nominal_control,False,0,0,0,0
dropout_subclass,58,B4,31,0.06451612903225806,0.3235448300495322,0.18065588554922551,1.370907477835604,saturation_boundary,False,0,0,0,0
saturation_boundary,58,B4,202,0.18316831683168316,1.198303198868608,0.1858374670421441,0.21448597124039429,dropout_subclass,False,0,0,0,0
qtemplate_shift_proxy,58,B4,28,0.03571428571428571,0.2921161002837827,0.16782291170640998,1.4405693265928234,secondary_delayed_peak,False,0,0,0,0
rare_s03f_topology,58,B4,200,0.205,1.234109050316139,0.2992895183534768,0.2958728183434561,baseline_excursion,False,0,0,0,0
nominal_control,58,B4,20,0.05,1.0107500549808213,0.309083720610379,0.16420808836597584,qtemplate_shift_proxy,False,0,0,0,0
baseline_excursion,58,B6,7,0.0,0.8042430327194013,0.6239545902144387,0.6131371176831072,delayed_peak,False,0,0,0,0
delayed_peak,58,B6,69,0.36231884057971014,1.473690199681083,0.3978426463276002,0.409746885531494,rare_s03f_topology,False,0,0,0,0
secondary_delayed_peak,58,B6,138,0.13043478260869565,1.262844475069891,0.3204674004018418,0.22700192732740898,qtemplate_shift_proxy,False,0,0,0,0
dropout_subclass,58,B6,11,0.18181818181818182,0.2117113686916294,0.09960500187572888,1.519150394249226,dropout_subclass,False,0,0,0,0
saturation_boundary,58,B6,61,0.09836065573770492,1.1981970978824732,0.15813324867065626,0.2286584421576161,secondary_delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,58,B6,11,0.18181818181818182,0.2117113686916294,0.09960500187572888,1.519150394249226,baseline_excursion,False,0,0,0,0
rare_s03f_topology,58,B6,200,0.195,1.209638208519348,0.34060611570815713,0.26296179582404106,saturation_boundary,False,0,0,0,0
nominal_control,58,B6,22,0.0,1.0001237914708578,0.3754592386655608,0.09841447304436736,nominal_control,False,0,0,0,0
baseline_excursion,58,B8,5,0.2,0.8101745183170982,0.23217668539642983,0.39523089759035335,nominal_control,False,0,0,0,0
delayed_peak,58,B8,32,0.375,1.5159452229935697,0.5214720841583992,0.38276165496624825,saturation_boundary,True,0,0,0,0
secondary_delayed_peak,58,B8,57,0.21052631578947367,1.3156397593876312,0.36031186870364595,0.23863962808443187,secondary_delayed_peak,False,0,0,0,0
dropout_subclass,58,B8,1,1.0,0.08185404339250493,0.0,1.8290087088552491,baseline_excursion,False,0,0,0,0
saturation_boundary,58,B8,37,0.1891891891891892,1.2723793176264202,0.18574203071867668,0.23767462420712354,delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,58,B8,1,1.0,0.08185404339250493,0.0,1.8290087088552491,qtemplate_shift_proxy,False,0,0,0,0
rare_s03f_topology,58,B8,77,0.22077922077922077,1.2493874887523888,0.38241809093502643,0.25733204482694494,dropout_subclass,False,0,0,0,0
nominal_control,58,B8,8,0.0,1.0947640317093463,0.3074167733162388,0.16910341506404283,rare_s03f_topology,False,0,0,0,0
baseline_excursion,59,B2,1251,0.15027977617905675,0.7733829743454725,0.5632065536729379,0.6068118867225044,secondary_delayed_peak,False,0,0,0,0
delayed_peak,59,B2,387,0.08010335917312661,1.3831953811878854,0.4622257408165548,0.41631469819043626,nominal_control,False,0,0,0,0
secondary_delayed_peak,59,B2,6578,0.028580115536637276,1.115386817645132,0.3699379666745136,0.20120206259641338,delayed_peak,False,0,0,0,0
dropout_subclass,59,B2,510,0.11372549019607843,0.4728219304400355,0.24090475817062101,1.2882938710987089,saturation_boundary,False,0,0,0,0
saturation_boundary,59,B2,5743,0.04196413024551628,1.075903949058024,0.26617156398012615,0.15270344709476683,baseline_excursion,False,0,0,0,0
qtemplate_shift_proxy,59,B2,426,0.07276995305164319,0.4423678796335349,0.21922624752142744,1.4186588391447208,dropout_subclass,False,0,0,0,0
nominal_control,59,B2,2705,0.019593345656192238,0.9436127014374065,0.3067955772178644,0.20926072717110428,qtemplate_shift_proxy,False,0,0,0,0
baseline_excursion,59,B4,276,0.010869565217391304,0.775941021135963,0.41385117950965034,0.613828829053564,nominal_control,False,0,0,0,0
delayed_peak,59,B4,239,0.26359832635983266,1.420745800635396,0.3921980491486704,0.39002270507854064,dropout_subclass,False,0,0,0,0
secondary_delayed_peak,59,B4,2790,0.09713261648745519,1.1431029147405383,0.27985277933734504,0.19146192835731518,qtemplate_shift_proxy,False,0,0,0,0
dropout_subclass,59,B4,142,0.028169014084507043,0.6610750486427912,0.17572562801868422,1.0575096233670167,rare_s03f_topology,False,0,0,0,0
saturation_boundary,59,B4,1052,0.10076045627376426,1.1373746871799515,0.1554140242341426,0.1641935546497208,saturation_boundary,False,0,0,0,0
qtemplate_shift_proxy,59,B4,129,0.031007751937984496,0.6710061504627636,0.14570293704822446,1.0961600673293588,baseline_excursion,False,0,0,0,0
rare_s03f_topology,59,B4,2134,0.10824742268041238,1.07973371945046,0.2828866432569547,0.20704348926318755,secondary_delayed_peak,False,0,0,0,0
nominal_control,59,B4,252,0.06746031746031746,0.964513095551908,0.27222973153534574,0.21167993038763963,delayed_peak,False,0,0,0,0
baseline_excursion,59,B6,96,0.041666666666666664,0.795931243659817,0.3852288142976607,0.7419192336421792,qtemplate_shift_proxy,False,0,0,0,0
delayed_peak,59,B6,92,0.41304347826086957,1.4623897605097018,0.41596416649728457,0.39868543042485055,nominal_control,False,0,0,0,0
secondary_delayed_peak,59,B6,1387,0.10310021629416005,1.1432625153473723,0.29535238500595357,0.17896377119057724,baseline_excursion,False,0,0,0,0
dropout_subclass,59,B6,62,0.06451612903225806,0.5737517490248855,0.16408394473957316,1.2307136875842462,saturation_boundary,False,0,0,0,0
saturation_boundary,59,B6,396,0.15151515151515152,1.1746346290551903,0.1138869086221228,0.16309718831714756,rare_s03f_topology,False,0,0,0,0
qtemplate_shift_proxy,59,B6,66,0.06060606060606061,0.5969309910711419,0.15225015767323702,1.2105644999018872,delayed_peak,False,0,0,0,0
rare_s03f_topology,59,B6,2164,0.10767097966728281,1.0936499532907036,0.3431354839251073,0.18199671532888004,dropout_subclass,False,0,0,0,0
nominal_control,59,B6,44,0.045454545454545456,0.8984826786542637,0.294251117760452,0.3562791683051979,secondary_delayed_peak,False,0,0,0,0
baseline_excursion,59,B8,74,0.013513513513513514,0.7881402635100604,0.4647318043998255,0.5657914143346051,secondary_delayed_peak,False,0,0,0,0
delayed_peak,59,B8,39,0.41025641025641024,1.4977712369520453,0.4818737876707222,0.39597559027722284,baseline_excursion,False,0,0,0,0
secondary_delayed_peak,59,B8,570,0.10175438596491228,1.1708889887088514,0.29789589596549054,0.19355973449205272,delayed_peak,False,0,0,0,0
dropout_subclass,59,B8,27,0.037037037037037035,0.6017328163042974,0.20711601682945227,1.1546117461513787,nominal_control,False,0,0,0,0
saturation_boundary,59,B8,307,0.10749185667752444,1.147991136776303,0.15466157796174526,0.16229645069275808,dropout_subclass,False,0,0,0,0
qtemplate_shift_proxy,59,B8,24,0.041666666666666664,0.6156459514408544,0.16162195994262774,1.1954441579035455,qtemplate_shift_proxy,False,0,0,0,0
rare_s03f_topology,59,B8,815,0.10920245398773006,1.130158173807783,0.33549184094974766,0.1889984435341142,rare_s03f_topology,False,0,0,0,0
nominal_control,59,B8,23,0.043478260869565216,0.9315383657491358,0.24142312252684578,0.2640065951973179,saturation_boundary,True,1,1,1,1
baseline_excursion,60,B4,351,0.011396011396011397,0.750694655691758,0.4855946362123646,0.6327148923221934,secondary_delayed_peak,False,0,0,0,0
delayed_peak,60,B4,261,0.1685823754789272,1.4505549189712814,0.423173020106335,0.3857541833815005,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,60,B4,2478,0.020984665052461663,1.1559187214543198,0.2540031943497205,0.2052697484294588,baseline_excursion,False,0,0,0,0
dropout_subclass,60,B4,153,0.032679738562091505,0.5764054155449466,0.18324672827253263,1.219419229970105,dropout_subclass,False,0,0,0,0
saturation_boundary,60,B4,1338,0.02466367713004484,1.1120697744187065,0.1858611817925538,0.15617293339650368,rare_s03f_topology,False,0,0,0,0
qtemplate_shift_proxy,60,B4,141,0.0070921985815602835,0.5632528276331561,0.18001950732701943,1.2655232934324556,nominal_control,False,0,0,0,0
rare_s03f_topology,60,B4,2013,0.03477396920019871,1.1212232711186036,0.26687313516462424,0.22665395338699504,saturation_boundary,False,0,0,0,0
nominal_control,60,B4,120,0.075,0.9424482946692279,0.2713759830439373,0.22727740846652314,delayed_peak,False,0,0,0,0
baseline_excursion,60,B2,821,0.015834348355663823,0.7003453933193623,0.5334544136105234,0.7472998431435591,qtemplate_shift_proxy,False,0,0,0,0
delayed_peak,60,B2,371,0.0646900269541779,1.4122438977678735,0.4427826874584439,0.4229964751210776,delayed_peak,False,0,0,0,0
