method,axis,stratum,nominal_coverage,n_runs,n_pair_rows,coverage,coverage_ci_low,coverage_ci_high,coverage_error,abs_coverage_error,mean_interval_width_ns,interval_width_ci_low_ns,interval_width_ci_high_ns,fallback_fraction
traditional_s05d_static_priors,current_group,low_current_2nA,0.95,1,156,0.9166666666666666,0.9166666666666666,0.9166666666666666,-0.033333333333333326,0.033333333333333326,39.75368364850276,39.75368364850276,39.75368364850276,1.0
traditional_s05d_static_priors,current_group,nominal_current_20nA,0.68,19,65315,0.6844522697695782,0.6258733576476192,0.7120306247292596,0.004452269769578132,0.004452269769578132,15.689380156035444,15.545264852931034,15.802822763306915,0.0
traditional_s05d_static_priors,current_group,nominal_current_20nA,0.95,19,65315,0.9516496976192299,0.9237498210070622,0.9623272001820227,0.0016496976192299506,0.0016496976192299506,40.63469349795547,39.845148859025194,40.97753647883343,0.0
traditional_s05d_static_priors,rate_residual_quantile,high_rate_residual,0.68,6,5617,0.6695745059640378,0.6424890937225757,0.7154282765737874,-0.010425494035962268,0.010425494035962268,18.748207217759973,18.405116307476135,19.112465240091566,0.0
traditional_s05d_static_priors,rate_residual_quantile,high_rate_residual,0.95,6,5617,0.9464126758055902,0.9283645491407607,0.9624544833309977,-0.003587324194409769,0.003587324194409769,58.921651647709886,57.235964775554876,60.626163528850185,0.0
traditional_s05d_static_priors,rate_residual_quantile,low_rate_residual,0.68,7,16712,0.7288774533269506,0.49402751756480956,0.7784864922863356,0.04887745332695059,0.04887745332695059,18.73620900743391,15.795493584817176,19.63079040759019,0.0
traditional_s05d_static_priors,rate_residual_quantile,low_rate_residual,0.95,7,16712,0.9622426998563907,0.8894532638160458,0.9821633217489998,0.012242699856390704,0.012242699856390704,55.58846364105649,42.118463898868534,60.366668077086295,0.0
traditional_s05d_static_priors,rate_residual_quantile,mid_rate_residual,0.68,7,43142,0.6831625793889945,0.6196200926484758,0.7076781415113722,0.0031625793889944465,0.0031625793889944465,14.692098096028497,14.43271656118724,14.886405793037774,0.0
traditional_s05d_static_priors,rate_residual_quantile,mid_rate_residual,0.95,7,43142,0.9521116313569143,0.9214385851396527,0.9634955733010545,0.0021116313569143896,0.0021116313569143896,37.58493959612228,36.664773931811396,38.14147059294312,0.0
traditional_s05d_static_priors,topology,B2_containing,0.68,20,43946,0.684681199654121,0.6123737209329819,0.717878500497894,0.004681199654120949,0.004681199654120949,16.110775895722018,15.850794571235198,16.341254639380573,0.0
traditional_s05d_static_priors,topology,B2_containing,0.95,20,43946,0.9510308105402084,0.9120791376251993,0.9643091889441145,0.0010308105402084822,0.0010308105402084822,46.1476520182789,44.81905460448639,46.597765289244165,0.0
traditional_s05d_static_priors,topology,downstream_only,0.68,20,21525,0.6824622531939605,0.6305621611210458,0.7214599594702258,0.0024622531939604286,0.0024622531939604286,14.73982514599266,14.564261105259371,14.9362925483453,0.0
traditional_s05d_static_priors,topology,downstream_only,0.95,20,21525,0.9493612078977932,0.9278563692282917,0.9613171780570838,-0.0006387921022067422,0.0006387921022067422,31.840462335868967,31.298226013212865,32.16556798453793,0.0
waveform_only_mlp,current_group,low_current_2nA,0.68,1,156,0.5,0.5,0.5,-0.18000000000000005,0.18000000000000005,7.71462487465773,7.71462487465773,7.71462487465773,1.0
waveform_only_mlp,current_group,low_current_2nA,0.95,1,156,0.8910256410256411,0.8910256410256411,0.8910256410256411,-0.058974358974358876,0.058974358974358876,82.45044515565075,82.45044515565075,82.45044515565075,1.0
waveform_only_mlp,current_group,nominal_current_20nA,0.68,19,65315,0.6894893975350226,0.5471192101767746,0.7569378474880412,0.009489397535022537,0.009489397535022537,7.898603869310899,7.640240782305403,8.092363680970305,0.0
waveform_only_mlp,current_group,nominal_current_20nA,0.95,19,65315,0.9503789328638138,0.8878692941110649,0.971124085551673,0.00037893286381385227,0.00037893286381385227,92.82029279033819,85.2171065502697,96.46797757819783,0.0
waveform_only_mlp,rate_residual_quantile,high_rate_residual,0.68,6,5617,0.6772298379918106,0.6464462429307073,0.7198356032695485,-0.0027701620081894696,0.0027701620081894696,12.023035707282522,11.622773669969671,12.577865880750021,0.0
waveform_only_mlp,rate_residual_quantile,high_rate_residual,0.95,6,5617,0.9497952643760014,0.9367213813594516,0.9653236848144783,-0.00020473562399858647,0.00020473562399858647,177.3984745601001,171.47935148144842,182.8442958099651,0.0
waveform_only_mlp,rate_residual_quantile,low_rate_residual,0.68,7,16712,0.7567017711823839,0.4530242117782894,0.8424859365157372,0.07670177118238386,0.07670177118238386,13.458765859974836,8.697504379331564,15.218710027519503,0.0
waveform_only_mlp,rate_residual_quantile,low_rate_residual,0.95,7,16712,0.9490186692197223,0.8124903588060348,0.9808946931009312,-0.0009813307802776228,0.0009813307802776228,155.8223984207024,94.2599970005001,176.3557281371405,0.0
waveform_only_mlp,rate_residual_quantile,mid_rate_residual,0.68,7,43142,0.690788558713087,0.5735407284790149,0.7605109575263884,0.010788558713086926,0.010788558713086926,7.135098532117271,6.862830727017339,7.3282122161940375,0.0
waveform_only_mlp,rate_residual_quantile,mid_rate_residual,0.95,7,43142,0.949816883779148,0.877581630748418,0.9759321122271597,-0.00018311622085198653,0.00018311622085198653,67.73986792676732,58.671013209604695,72.07097681894338,0.0
waveform_only_mlp,topology,B2_containing,0.68,20,43946,0.689687343558003,0.49396396738433856,0.7741777909535308,0.009687343558002937,0.009687343558002937,8.558946725342437,8.106894804187233,8.89363976653203,0.0
waveform_only_mlp,topology,B2_containing,0.95,20,43946,0.9490055977790925,0.8813364781284136,0.9687738596781359,-0.0009944022209074088,0.0009944022209074088,134.05244738585264,124.73369767585534,136.26664223329595,0.0
waveform_only_mlp,topology,downstream_only,0.68,20,21525,0.6824622531939605,0.5780138422494338,0.70709726081234,0.0024622531939604286,0.0024622531939604286,5.96383108047182,5.861156648220565,6.004152592536032,0.0
waveform_only_mlp,topology,downstream_only,0.95,20,21525,0.9506155632984902,0.9162518862969353,0.9578472221892959,0.0006155632984902182,0.0006155632984902182,12.891005754381297,12.73697052296892,13.001254203702056,0.0
