event_key,run,eventno,run_family,d_t_ns,abs_c_t_ns,clean_label,gross_label,event_max_amp,b2_amp,event_charge,fold,family_label,traditional_curvature_tail_score,ml_waveform_tail_score,shuffled_label_tail_score
61:526457:4728:137445,61,526457,high_all_three_rate,5.466882256326869,8.20713704032599,0,0,6511.0,3199.5,106495.0,holdout_low65_high61,1,0.011720175931064088,0.40773742134692004,0.1423648923678065
61:528363:6508:139351,61,528363,high_all_three_rate,3.2852331438714835,1.4792317091913567,0,0,2200.5,2069.0,54402.0,holdout_low65_high61,1,0.0037252888118348036,0.0011337868480725624,0.3430454180714629
61:525426:3710:136414,61,525426,high_all_three_rate,5.0942057982245,6.2592372752873615,0,0,4280.5,3086.0,96862.0,holdout_low65_high61,1,0.008418817341975637,0.17577869444840452,0.04852172606574151
65:682740:2234:257780,65,682740,low_all_three_rate_edge,4.798214285714295,3.129300093269052,0,0,3174.5,3174.5,18046.0,holdout_low65_high61,0,0.004938236294372944,0.8547568859136622,0.14134402911906788
61:509131:4857:120119,61,509131,high_all_three_rate,5.596402551075563,6.515376158113682,0,0,3421.5,3096.5,94554.0,holdout_low65_high61,1,0.008793685075150841,0.14502139432080505,0.1220432721990017
61:534574:12312:145560,61,534574,high_all_three_rate,4.751713995733141,5.17057026194923,0,0,4004.0,2668.0,83054.0,holdout_low65_high61,1,0.00699457853758996,0.4581429317539552,0.14305603717147874
65:682871:2356:257911,65,682871,low_all_three_rate_edge,4.8886647841871635,3.723421364872088,0,0,8294.5,8294.5,109379.5,holdout_low65_high61,0,0.00546522140125866,0.2813335308348713,0.21719261713429594
65:684986:4332:260026,65,684986,low_all_three_rate_edge,7.760990215924423,8.021506814345017,0,0,2988.5,1515.5,62352.0,holdout_low65_high61,0,0.01135698434214011,0.16797521154021525,0.2793092800285076
65:657989:11933:233029,65,657989,low_all_three_rate_edge,6.8104012859357965,7.340686052046927,0,0,7567.0,7567.0,120323.0,holdout_low65_high61,0,0.010117691791775865,0.14130181492161223,0.17699682222528906
61:504293:343:115281,61,504293,high_all_three_rate,5.75522874568675,7.613624963329649,0,0,3846.5,2027.5,78696.5,holdout_low65_high61,1,0.010597577550692665,0.19252312045750106,0.08304016610135619
65:686924:6129:261964,65,686924,low_all_three_rate_edge,3.7896900184876117,1.5990723992985565,0,0,3708.5,3708.5,104548.5,holdout_low65_high61,0,0.003802377792329483,0.27558732380523837,0.19682544798173035
61:524283:2654:135271,61,524283,high_all_three_rate,4.880931528330365,5.499967224220342,0,0,3390.0,3390.0,105680.0,holdout_low65_high61,1,0.007398219787358799,0.15608887341347802,0.13182211626207047
61:519501:14616:130489,61,519501,high_all_three_rate,4.066351861845654,4.603638525971348,0,0,3158.5,2113.5,65057.0,holdout_low65_high61,1,0.00635042840538549,0.2919773232395478,0.18718918026839393
65:676071:12428:251111,65,676071,low_all_three_rate_edge,3.6602770010788817,3.41159465134632,0,0,5728.5,5728.5,112339.5,holdout_low65_high61,0,0.005182010242261407,0.24086876705593038,0.11701860558779484
61:535050:12739:146036,61,535050,high_all_three_rate,4.7836988926746145,3.201240909481335,0,0,3042.5,2741.0,68271.5,holdout_low65_high61,1,0.004999255122798129,0.5560013612615324,0.2328719001769307
61:519109:14246:130097,61,519109,high_all_three_rate,4.744799143849022,5.518956021454173,0,0,2990.0,2135.0,69898.5,holdout_low65_high61,1,0.007422180916585134,0.30550276346960487,0.19603148235612075
61:532951:10806:143938,61,532951,high_all_three_rate,7.601668061934234,3.6531909688161477,0,0,3175.0,3175.0,88952.5,holdout_low65_high61,1,0.005400121844108452,0.19371955666576973,0.15006473165396036
61:509256:4971:120244,61,509256,high_all_three_rate,5.761164064479658,3.837375525927996,0,0,3910.0,3411.5,118045.0,holdout_low65_high61,1,0.00557251494612046,0.19297182244352903,0.11614433362456086
61:526083:4318:137071,61,526083,high_all_three_rate,4.0565150212453105,4.5189774837077685,0,0,7419.5,7419.5,152694.0,holdout_low65_high61,1,0.006259432885617186,0.06253716140745016,0.1568068099054308
65:669345:6160:244385,65,669345,low_all_three_rate_edge,6.105206110089611,1.233788454728895,0,0,3926.0,3926.0,95709.5,holdout_low65_high61,0,0.003572230885284427,0.8284510962666911,0.24943891473746962
61:507832:3612:118820,61,507832,high_all_three_rate,3.677041963380084,3.614645239841657,0,0,2871.5,2852.5,69797.5,holdout_low65_high61,1,0.005364720564569025,0.6071561613878064,0.21537354396440395
65:655741:9833:230781,65,655741,low_all_three_rate_edge,4.51933760683761,5.535652659709271,0,0,3477.0,2668.5,87244.5,holdout_low65_high61,0,0.007443313300341754,0.2093067414052342,0.14682492990912369
61:516564:11842:127552,61,516564,high_all_three_rate,5.3229889750918815,4.73504649513314,0,0,3603.5,3164.0,102095.0,holdout_low65_high61,1,0.006494278489241463,0.4403835715894406,0.13562802020935133
61:518274:13459:129262,61,518274,high_all_three_rate,3.8576245383552816,5.302264993492116,0,0,4155.5,2980.0,94530.0,holdout_low65_high61,1,0.007153264279522967,0.11645461947414842,0.1038421291319845
61:511609:7173:122597,61,511609,high_all_three_rate,3.4230683659176293,6.419005429315227,0,0,6135.0,6135.0,117911.5,holdout_low65_high61,1,0.008650740394539773,0.015176375614208,0.22703042463460685
61:533462:11284:144448,61,533462,high_all_three_rate,4.7943284559397625,2.368347575053008,0,0,3395.5,3395.5,108853.0,holdout_low65_high61,1,0.004336490840965768,0.25458415257059297,0.12835605247897364
61:527404:5606:138392,61,527404,high_all_three_rate,3.9512463469142176,4.553050385768202,0,0,4459.5,3382.5,112498.5,holdout_low65_high61,1,0.0062958983360743934,0.11343364785686205,0.0594800422525082
61:515610:10966:126598,61,515610,high_all_three_rate,4.875267730491906,7.755628643954296,0,0,4079.5,2202.0,88202.0,holdout_low65_high61,1,0.010856087328467883,0.4436786692197308,0.08989181052832886
65:681202:802:256242,65,681202,low_all_three_rate_edge,4.920023931782335,2.5598407531422787,0,0,6169.5,6169.5,97054.0,holdout_low65_high61,0,0.004480670887584423,0.05504208084378874,0.15485003334902067
61:538020:15518:149006,61,538020,high_all_three_rate,6.83571089536138,6.2704796851424405,0,0,2899.5,2899.5,77091.0,holdout_low65_high61,1,0.008434933482472757,0.5194500437908448,0.2063026415367687
65:669969:6739:245009,65,669969,low_all_three_rate_edge,6.789120741929736,0.5364780007692218,0,0,3103.5,3103.5,63356.0,holdout_low65_high61,0,0.003170737181741111,0.8536278667202802,0.21027257576571184
62:566715:9076:177701,62,566715,high_all_three_rate,7.035194020165115,7.549559737632244,0,0,3042.0,1734.0,59527.5,holdout_low65_high62,1,0.010344713372663338,0.6628617345805575,0.2625295617208266
62:541145:2075:152131,62,541145,high_all_three_rate,4.557726672364211,6.115997776402267,0,0,3489.5,2479.0,66451.0,holdout_low65_high62,1,0.0080003715618622,0.6003078606669531,0.31788118034379764
62:565698:8123:176684,62,565698,high_all_three_rate,7.623844623844626,9.79522145792577,0,0,3738.0,3738.0,73749.0,holdout_low65_high62,1,0.015449539759640828,0.2395584369838233,0.5281881852823324
65:683541:2987:258581,65,683541,low_all_three_rate_edge,6.683889713953636,8.458021020613241,0,0,4465.0,2595.5,94165.0,holdout_low65_high62,0,0.01217012513500659,0.052096760826801765,0.31692279214678765
62:540507:1494:151493,62,540507,high_all_three_rate,4.348014035087722,5.7028305241631685,0,0,2866.0,2518.5,63504.5,holdout_low65_high62,1,0.007428440754517927,0.18938015891640883,0.22810086469286878
65:662241:15919:237281,65,662241,low_all_three_rate_edge,6.882528774479432,3.621908591897814,0,0,3061.0,1871.5,66865.0,holdout_low65_high62,0,0.005109890636407012,0.0962649230974383,0.3571243779654786
62:569247:11428:180233,62,569247,high_all_three_rate,2.2282271186946687,4.057015945936044,1,0,4982.0,2435.5,93902.5,holdout_low65_high62,1,0.0055260721656616215,0.09560388689009303,0.2450459767044152
65:668204:5102:243244,65,668204,low_all_three_rate_edge,4.844855348282657,6.126931966166218,0,0,3419.0,2183.0,76779.0,holdout_low65_high62,0,0.008016086292321353,0.23293335895173817,0.29212959008922423
62:557684:622:168670,62,557684,high_all_three_rate,4.7647366397539415,6.5343128138661974,0,0,2878.5,2067.5,66737.0,holdout_low65_high62,1,0.008623912921785956,0.020414964681100697,0.42751308921761305
62:538794:16271:149780,62,538794,high_all_three_rate,5.61969904240766,5.457427237133828,0,0,4726.0,3843.5,105224.0,holdout_low65_high62,1,0.007108145260650318,0.10153124411565498,0.31323941341712025
62:558547:1419:169533,62,558547,high_all_three_rate,7.649198631772251,3.1470882237997415,0,0,6149.5,3759.5,143826.0,holdout_low65_high62,1,0.004691237115755793,0.45272759199352064,0.17876109631014678
65:685607:4902:260647,65,685607,low_all_three_rate_edge,2.1921546588737755,3.4223170184335814,1,0,3729.0,1216.0,66827.0,holdout_low65_high62,0,0.0049295614070437865,0.046325910719433434,0.24459271097370297
62:572664:14593:183650,62,572664,high_all_three_rate,7.166710840180222,5.570787775902737,0,0,2999.0,2999.0,70475.0,holdout_low65_high62,1,0.007254360661060825,0.039512310059445374,0.3322478323562772
65:657989:11933:233029,65,657989,low_all_three_rate_edge,6.8104012859357965,7.340686052046927,0,0,7567.0,7567.0,120323.0,holdout_low65_high62,0,0.009964918702702332,0.15122749673298788,0.2634232107308559
65:654599:8777:229639,65,654599,low_all_three_rate_edge,4.6736283999217605,4.998093908909489,0,0,2587.0,1973.5,60819.0,holdout_low65_high62,0,0.006545041725255116,0.4421179199631554,0.08718850070863557
65:669500:6304:244540,65,669500,low_all_three_rate_edge,1.3758969767922338,0.939852149468912,1,0,1566.5,1417.5,26126.0,holdout_low65_high62,0,0.00315162643717892,0.008311208490515453,0.5663081959400552
62:573657:15509:184643,62,573657,high_all_three_rate,4.591739745233255,5.409889625566123,0,0,3376.0,1986.0,73667.0,holdout_low65_high62,1,0.007047704243644352,0.43393076090533317,0.13819759348377877
62:561991:4614:172977,62,561991,high_all_three_rate,6.9281875785364875,5.153856206314849,0,0,3741.0,3251.0,115579.0,holdout_low65_high62,1,0.006730844062315818,0.5159670434293188,0.13405741438149438
65:686924:6129:261964,65,686924,low_all_three_rate_edge,3.7896900184876117,1.5990723992985565,0,0,3708.5,3708.5,104548.5,holdout_low65_high62,0,0.0035494147237013812,0.1812966583524877,0.18949038288668996
65:655741:9833:230781,65,655741,low_all_three_rate_edge,4.51933760683761,5.535652659709271,0,0,3477.0,2668.5,87244.5,holdout_low65_high62,0,0.0072087259984022645,0.1849175993561329,0.2648929793333381
65:660531:14330:235571,65,660531,low_all_three_rate_edge,6.0318810929774855,5.258524024293322,0,0,2633.0,2064.0,58889.0,holdout_low65_high62,0,0.006858631478038729,0.6216045972179342,0.1748731349308524
62:556584:15995:167570,62,556584,high_all_three_rate,6.981737286682588,11.210698577499045,0,0,5134.0,3341.0,112616.0,holdout_low65_high62,1,0.019869027359484422,0.10770235034595547,0.12339221799432794
62:554537:14092:165523,62,554537,high_all_three_rate,5.931207328666488,4.101741861464589,0,0,2086.0,1609.5,44733.0,holdout_low65_high62,1,0.005570718300890361,0.49705034643286755,0.2764023785115485
65:666623:3632:241663,65,666623,low_all_three_rate_edge,7.236368667031577,5.740739490143774,0,0,2438.0,2402.5,55639.0,holdout_low65_high62,0,0.007479180147075837,0.46476952707785446,0.228909072016894
62:571497:13509:182483,62,571497,high_all_three_rate,6.908454399823235,3.7282400791400008,0,0,4995.5,4995.5,93381.0,holdout_low65_high62,1,0.005208624330465526,0.18350784890455574,0.30683110406450614
62:556777:16178:167763,62,556777,high_all_three_rate,2.0964042263510656,4.125349863099576,1,0,2726.0,1299.0,36194.5,holdout_low65_high62,1,0.005594428634770708,0.010340908632289255,0.41337269730392023
65:677190:13474:252230,65,677190,low_all_three_rate_edge,8.325830107517433,6.6095421957845275,0,0,1887.0,1887.0,42597.5,holdout_low65_high62,0,0.008741055197324656,0.2303830490995059,0.2787396637765495
62:562543:5134:173529,62,562543,high_all_three_rate,3.559995332010743,4.893728037758855,0,0,3016.5,3016.5,75445.0,holdout_low65_high62,1,0.006423407834985198,0.16057013457202743,0.32426103023575853
65:665457:2517:240497,65,665457,low_all_three_rate_edge,8.538726717437179,4.684133662058706,0,0,2340.5,1827.5,57790.0,holdout_low65_high62,0,0.006185877959367789,0.040169929406730885,0.37383114515038124
65:653933:8154:228973,65,653933,low_all_three_rate_edge,3.974661347019378,5.170081879829652,0,0,3798.5,3132.5,95415.5,holdout_low65_high62,0,0.006750497753306338,0.44722152705918977,0.20040104777997472
65:665814:2882:240854,65,665814,low_all_three_rate_edge,7.691592134630113,8.756249479442914,0,0,2911.0,2911.0,72469.0,holdout_low65_high62,0,0.012836130875984172,0.09210788254687872,0.19047911241180193
65:669969:6739:245009,65,669969,low_all_three_rate_edge,6.789120741929736,0.5364780007692218,0,0,3103.5,3103.5,63356.0,holdout_low65_high62,0,0.0029304729234457885,0.6589563031781672,0.3152476768609938
62:568547:10775:179533,62,568547,high_all_three_rate,7.025716531065093,3.342936853796324,0,0,2828.0,2828.0,63124.5,holdout_low65_high62,1,0.00485961493677345,0.5244210123949654,0.1640203879587633
65:683474:2923:258514,65,683474,low_all_three_rate_edge,5.368510140240346,3.5576599049447566,0,0,3849.0,2421.5,78224.5,holdout_low65_high62,0,0.005051137513560714,0.4554225374909783,0.22678092783077103
65:657490:11464:232530,65,657490,low_all_three_rate_edge,5.28617235229386,6.119512937153644,0,0,4400.5,2812.5,84685.5,holdout_low65_high62,0,0.008005420251423648,0.5408473441999674,0.3163931470607113
62:560651:3364:171637,62,560651,high_all_three_rate,4.961850876142577,5.958410355895566,0,0,6265.0,6265.0,94375.5,holdout_low65_high62,1,0.007777250463036996,0.7978975752141996,0.32662858699573744
62:545445:6077:156431,62,545445,high_all_three_rate,6.4041992937202465,6.317070512209476,0,0,5702.5,5702.5,100075.0,holdout_low65_high62,1,0.008294302447148042,0.17004645502168222,0.2560530636940169
65:663859:1029:238899,65,663859,low_all_three_rate_edge,7.203762122364736,7.050402191582194,0,0,2484.5,2173.5,58833.0,holdout_low65_high62,0,0.009459919565671195,0.538885998981352,0.1757306239947384
62:545020:5682:156006,62,545020,high_all_three_rate,5.257462573718431,7.1326048887089435,0,0,3381.5,2523.5,78355.0,holdout_low65_high62,1,0.009600295704519429,0.0263259765551142,0.3546146144818005
65:651940:6301:226980,65,651940,low_all_three_rate_edge,3.582759229818052,2.233534693561083,0,0,5660.0,5660.0,97216.5,holdout_low65_high62,0,0.00397941648771377,0.14289688890323216,0.260119317888541
65:682284:1811:257324,65,682284,low_all_three_rate_edge,5.937353755238917,5.505222187537157,0,0,5638.5,3097.0,104307.5,holdout_low65_high62,0,0.007169432260327117,0.7512045248854826,0.27577091437667506
65:651341:6223:226381,65,651341,low_all_three_rate_edge,2.8933402297769675,4.283778244328829,1,0,4201.0,2217.0,85302.5,holdout_low65_high62,0,0.005756160771642174,0.10015018723696338,0.2705568300200354
62:572938:14851:183924,62,572938,high_all_three_rate,3.377389277389284,4.5500956922964235,0,0,4660.5,2922.5,96845.0,holdout_low65_high62,1,0.006038572258213565,0.0967868950987366,0.1725859847983099
62:551072:10847:162058,62,551072,high_all_three_rate,2.9242686739014623,2.959242199310591,1,0,7097.0,7097.0,137305.0,holdout_low65_high62,1,0.004535198341948019,0.019928921498107516,0.6163145283120054
62:568921:11127:179907,62,568921,high_all_three_rate,3.933746695890889,1.407307438472003,0,0,2836.0,2307.5,59958.5,holdout_low65_high62,1,0.0034288005109524883,0.002471139971139971,0.3401136458245542
65:649169:4127:224209,65,649169,low_all_three_rate_edge,4.454337899543376,1.0294633963529662,0,0,3023.5,3023.5,64113.5,holdout_low65_high62,0,0.0032029722543668953,0.6599266731753091,0.2865640962132175
62:547168:7699:158154,62,547168,high_all_three_rate,4.812357816700871,6.852448500636459,0,0,4315.0,2548.5,92977.0,holdout_low65_high62,1,0.00913016553794788,0.02701688201212279,0.35248366547064364
62:541658:2551:152644,62,541658,high_all_three_rate,3.2543571746779314,0.8967641630225778,0,0,2544.0,2263.0,62086.0,holdout_low65_high62,1,0.003127230643015958,0.0015406162464985996,0.2251690540586494
62:558712:1569:169698,62,558712,high_all_three_rate,7.222191182446167,8.521862629507595,0,0,3994.0,3994.0,103690.0,holdout_low65_high62,1,0.012309763899577091,0.561920921682754,0.3592594536307061
62:560141:2886:171127,62,560141,high_all_three_rate,5.93303007070449,5.798353383239942,0,0,3884.5,3390.5,94634.0,holdout_low65_high62,1,0.007556953007874238,0.0023718820861678004,0.20812067496503478
65:670593:7322:245633,65,670593,low_all_three_rate_edge,5.292873431702077,2.67728348449549,0,0,3818.0,3333.0,102423.0,holdout_low65_high62,0,0.00431062828652178,0.5371340169718539,0.20225526317441217
62:552151:11851:163137,62,552151,high_all_three_rate,4.578501283566268,4.8857350852098165,0,0,3825.5,3121.5,96101.5,holdout_low65_high62,1,0.0064141855175846975,0.15601248136452198,0.28723206989160915
62:553784:13385:164770,62,553784,high_all_three_rate,3.4752293577981703,2.642592424380055,0,0,3407.5,2222.0,81580.0,holdout_low65_high62,1,0.004283774377553089,0.23613251733618315,0.20262548973579414
65:665719:2794:240759,65,665719,low_all_three_rate_edge,7.131735002545753,8.478890516529084,0,0,6139.0,6139.0,111460.0,holdout_low65_high62,0,0.012215599349672906,0.1991415402194878,0.23019090877957293
65:672239:8844:247279,65,672239,low_all_three_rate_edge,5.507946973416573,2.786691876221859,0,0,2801.5,2801.5,71742.5,holdout_low65_high62,0,0.004396422660230187,0.41471927745577153,0.08877646335403798
65:657071:11070:232111,65,657071,low_all_three_rate_edge,7.1066476032346415,2.7440349906220334,0,0,4612.0,4612.0,101400.5,holdout_low65_high62,0,0.004362772207160214,0.5441744892702985,0.32563564495997227
65:672890:9443:247930,65,672890,low_all_three_rate_edge,4.606088787952615,4.73482442569167,0,0,6328.5,3284.0,95436.0,holdout_low65_high62,0,0.006242512246509248,0.6144402597247431,0.20242404601188196
65:662155:15837:237195,65,662155,low_all_three_rate_edge,5.149090909090916,5.8395670995671125,0,0,3575.0,2226.5,72963.0,holdout_low65_high62,0,0.007613079196233941,0.5303041045716901,0.182832865767023
65:674077:10572:249117,65,674077,low_all_three_rate_edge,5.608383431996238,2.4448853331369307,0,0,3777.5,3474.0,82535.0,holdout_low65_high62,0,0.004133881196381409,0.6871167434154637,0.3431434475264373
62:554863:14394:165849,62,554863,high_all_three_rate,4.142700121627101,5.31619563339212,0,0,3687.0,2685.0,83656.0,holdout_low65_high62,1,0.006930068428264626,0.4682157192399913,0.11463860992496161
65:678819:14965:253859,65,678819,low_all_three_rate_edge,2.687171147470089,3.318528976162888,1,0,3332.5,2900.0,92373.0,holdout_low65_high62,0,0.004838306925091436,0.046302115058110736,0.39170947086806795
62:555564:15045:166550,62,555564,high_all_three_rate,4.7191579751306705,5.085048076881208,0,0,4524.0,2990.5,101210.0,holdout_low65_high62,1,0.006648128358608796,0.4433673860955894,0.2116043902835559
65:665509:2565:240549,65,665509,low_all_three_rate_edge,4.37655910899025,4.645918007671952,0,0,2518.5,1506.5,35175.0,holdout_low65_high62,0,0.006143519340440809,0.6476154950838962,0.3732127798934917
62:565800:8214:176786,62,565800,high_all_three_rate,3.8439796852420614,2.3122998431257145,0,0,3511.0,3511.0,101687.0,holdout_low65_high62,1,0.004036297971221282,0.4791852975430476,0.24881863533351872
62:556454:15872:167440,62,556454,high_all_three_rate,2.987138648719853,0.6893125975933181,1,0,2935.5,2654.0,70991.0,holdout_low65_high62,1,0.003012384080513929,0.003237044817927171,0.23191643449452456
65:656462:10504:231502,65,656462,low_all_three_rate_edge,4.960922485586167,2.546626875621712,0,0,3433.5,2557.0,65463.0,holdout_low65_high62,0,0.004210353278227417,0.6488197339570172,0.20432526116582406
62:547669:8148:158655,62,547669,high_all_three_rate,4.036393144589965,5.274690769689812,0,0,3266.0,2156.0,40815.5,holdout_low65_high62,1,0.006878582888525553,0.6549017073857376,0.5443097025201903
65:674255:10737:249295,65,674255,low_all_three_rate_edge,7.1737384633824774,9.075042232632015,0,0,3714.0,2582.5,61819.0,holdout_low65_high62,0,0.013587859294502203,0.5120554734113304,0.31906669221897394
65:664527:1645:239567,65,664527,low_all_three_rate_edge,6.921308776868578,10.080610469947644,0,0,4344.5,3962.5,104262.0,holdout_low65_high62,0,0.016254864694002138,0.11316248700918324,0.25828238562017214
65:660707:14496:235747,65,660707,low_all_three_rate_edge,4.76458789204959,6.967368780440779,0,0,4620.0,4620.0,93711.5,holdout_low65_high62,0,0.009320188926834625,0.5243575742443759,0.13920351408433126
62:574903:346:185889,62,574903,high_all_three_rate,7.12815493227864,4.937698892522299,0,0,2835.5,2835.5,73728.0,holdout_low65_high62,1,0.006474377754699187,0.16953725760971397,0.27798448494325523
62:548242:8675:159228,62,548242,high_all_three_rate,6.195507957756959,7.28004183546669,0,0,2530.5,2530.5,56030.5,holdout_low65_high62,1,0.009857258144312278,0.27159868497817385,0.35579098500574985
65:682871:2356:257911,65,682871,low_all_three_rate_edge,4.8886647841871635,3.723421364872088,0,0,8294.5,8294.5,109379.5,holdout_low65_high62,0,0.00520410915304133,0.24876945404231587,0.33788766691506467
65:655258:9389:230298,65,655258,low_all_three_rate_edge,6.602467927810395,8.374291339208014,0,0,4473.0,3538.0,97640.5,holdout_low65_high62,0,0.011989354938456468,0.5462023000807634,0.19406713984875504
65:681202:802:256242,65,681202,low_all_three_rate_edge,4.920023931782335,2.5598407531422787,0,0,6169.5,6169.5,97054.0,holdout_low65_high62,0,0.004220388042575973,0.03240906248739187,0.44799195413673953
62:539063:141:150049,62,539063,high_all_three_rate,2.542232277526395,3.2762982115923336,1,0,6978.0,6978.0,124698.0,holdout_low65_high62,1,0.004801658954636041,0.6394590561788865,0.3734043714653021
65:652313:6632:227353,65,652313,low_all_three_rate_edge,6.938373635343332,4.5899362837711735,0,0,2527.5,2324.0,62982.5,holdout_low65_high62,0,0.006081988538723433,0.17239060497559003,0.2653240575364291
65:660196:14017:235236,65,660196,low_all_three_rate_edge,6.5725644527783516,7.4553209637235724,0,0,2646.0,2298.5,68641.5,holdout_low65_high62,0,0.010171617397226265,0.5680552164039345,0.20747088086948393
62:550263:10075:161249,62,550263,high_all_three_rate,0.7344427376685481,0.9194177218561315,1,0,2267.5,1344.5,35253.5,holdout_low65_high62,1,0.0031400331989436614,0.00370843989769821,0.22638247015213617
62:569216:11400:180202,62,569216,high_all_three_rate,3.9401951268415623,5.85611104275748,0,0,3400.5,2412.0,69552.0,holdout_low65_high62,1,0.00763572545751095,0.015841389057731664,0.3117500906978621
62:539036:113:150022,62,539036,high_all_three_rate,1.4331039950608613,2.8260437620607775,1,0,2330.5,1589.0,44234.5,holdout_low65_high62,1,0.004427695014771049,0.0,0.08434235789448816
65:676071:12428:251111,65,676071,low_all_three_rate_edge,3.6602770010788817,3.41159465134632,0,0,5728.5,5728.5,112339.5,holdout_low65_high62,0,0.004920055103423802,0.21061284378276754,0.1916222573407529
65:680356:6:255396,65,680356,low_all_three_rate_edge,4.101189903019474,4.915178596635393,0,0,4443.0,2670.0,100902.5,holdout_low65_high62,0,0.006448222790248268,0.42441128947441753,0.18688899804810602
65:682740:2234:257780,65,682740,low_all_three_rate_edge,4.798214285714295,3.129300093269052,0,0,3174.5,3174.5,18046.0,holdout_low65_high62,0,0.00467623476345363,0.64885769846829,0.7167033967411272
65:656000:10073:231040,65,656000,low_all_three_rate_edge,3.47715102842006,3.3393658740156766,0,0,3101.0,3101.0,81295.5,holdout_low65_high62,0,0.004856491659055794,0.14682514743397215,0.18185252752440273
62:575248:672:186234,62,575248,high_all_three_rate,3.997177886592162,3.926378139026262,0,0,4227.0,2315.0,86231.0,holdout_low65_high62,1,0.005397694707108386,0.492531435429014,0.09849631430710558
65:667306:4269:242346,65,667306,low_all_three_rate_edge,5.329498857913421,0.5558138110359465,0,0,5307.0,5307.0,94697.0,holdout_low65_high62,0,0.0029407119065380564,0.14600779706842243,0.31498437436242355
62:572437:14380:183423,62,572437,high_all_three_rate,5.930857648099028,7.491032600260546,0,0,2258.5,1784.0,59690.0,holdout_low65_high62,1,0.010236871925795159,0.5229066023250541,0.24485940836032255
65:655456:9566:230496,65,655456,low_all_three_rate_edge,5.978997289972902,8.401250281061763,0,0,4186.5,2224.0,80508.0,holdout_low65_high62,0,0.012047267165455205,0.1386208754929294,0.17543954336392736
62:541533:2434:152519,62,541533,high_all_three_rate,6.976015663240318,5.05079186123929,0,0,5470.5,5470.5,99565.0,holdout_low65_high62,1,0.006607325500945817,0.7920179611826741,0.2283056492240174
65:671756:8387:246796,65,671756,low_all_three_rate_edge,5.647521037615974,4.696425991564851,0,0,2043.5,1604.5,53241.0,holdout_low65_high62,0,0.006199564498384867,0.0369412225946545,0.3838758020866143
65:669147:5974:244187,65,669147,low_all_three_rate_edge,6.355631426574824,8.052602828356349,0,0,4103.5,3168.5,110013.0,holdout_low65_high62,0,0.01131918174929396,0.09223054068553194,0.2221338675093584
65:670708:7428:245748,65,670708,low_all_three_rate_edge,5.812338692491657,7.278069740808732,0,0,4715.5,2354.0,92517.0,holdout_low65_high62,0,0.009853776521905395,0.04625158859015968,0.3262498182676107
65:660663:14455:235703,65,660663,low_all_three_rate_edge,3.0835158571835706,3.1278468758394737,0,0,3464.5,3464.5,88987.0,holdout_low65_high62,0,0.004675011244668496,0.19291349491401458,0.42237011151859816
62:562301:4908:173287,62,562301,high_all_three_rate,4.19505347648137,5.345750170507657,0,0,4495.0,2961.0,107473.0,holdout_low65_high62,1,0.006966963034286619,0.06481498976212383,0.3009057861916926
62:561898:4523:172884,62,561898,high_all_three_rate,6.212165882633485,3.4606749424137604,0,0,2575.0,1988.0,70599.0,holdout_low65_high62,1,0.004963718899770008,0.060247967189978505,0.364598853963601
65:674684:11140:249724,65,674684,low_all_three_rate_edge,6.509536749912449,4.792997475233626,0,0,3159.5,2226.5,69073.0,holdout_low65_high62,0,0.006308141314241186,0.17135170035328262,0.2007565407852725
65:652429:6743:227469,65,652429,low_all_three_rate_edge,5.427793102501823,2.5792684173376017,0,0,4801.0,4801.0,115963.5,holdout_low65_high62,0,0.00423518488717413,0.7255256332252239,0.29011040246771186
65:682664:2163:257704,65,682664,low_all_three_rate_edge,6.263223174664425,5.407403994677644,0,0,2647.0,2647.0,62188.0,holdout_low65_high62,0,0.007044558000069484,0.479681779138612,0.16508886181019264
62:549062:8957:160048,62,549062,high_all_three_rate,2.7445632858739764,4.114952389077221,1,0,3275.5,2259.0,66933.5,holdout_low65_high62,1,0.005583973750937952,0.002138821630347054,0.09483435173554211
62:552258:11947:163244,62,552258,high_all_three_rate,5.252225993502265,7.189751901077493,0,0,3360.0,2928.0,86261.0,holdout_low65_high62,1,0.00969909826657304,0.4426881236093072,0.16078155933056687
62:566122:8516:177108,62,566122,high_all_three_rate,4.499617427803166,4.910588098017826,0,0,3383.5,1099.0,57054.0,holdout_low65_high62,1,0.0064429043006234785,0.4325941064710089,0.17276016163104518
62:541882:2758:152868,62,541882,high_all_three_rate,5.439874471355807,6.453910431596469,0,0,5198.5,4026.0,114344.5,holdout_low65_high62,1,0.008500435679437682,0.09864528150687428,0.21077578330903643
62:573104:15006:184090,62,573104,high_all_three_rate,6.306666682133439,10.085453297071368,0,0,3976.0,2951.0,94280.5,holdout_low65_high62,1,0.01626888072080881,0.45179136229341554,0.08705864946079461
62:540107:1105:151093,62,540107,high_all_three_rate,6.103816717327767,7.409527300024095,0,0,3170.5,3170.5,59651.0,holdout_low65_high62,1,0.010088542483398069,0.14822603505470736,0.35988316314621377
62:556658:16063:167644,62,556658,high_all_three_rate,1.8379331328751434,2.558881268395478,1,0,4088.5,2040.5,79373.5,holdout_low65_high62,1,0.004219658598111948,0.0,0.07132027359274827
