event_id,run,max_q_template_rmse,dominant_q_stave,dominant_q_stave_index,max_peak_sample,max_tail_area_frac,max_secondary_peak_frac,max_width20_samples,max_adaptive_lowering_adc,max_pretrigger_absmax_adc,min_over_max_amp,amp_cv,mean_log_amp,dt_span_ns,tail_label,atom_class,pulse_shape_handoff,artifact_handoff
61:521383:16359:132371,61,0.20457015239805595,B8,2,7.0,0.7006609242104123,0.990643652201968,13.0,0.0,19.5,0.6926860025220681,0.15653061025963502,8.081092887715817,4.629172795714467,True,common_shape,False,False
61:521399:16374:132387,61,0.06960288606224636,B8,2,8.0,0.5765627323650424,0.9628657164291072,11.0,0.0,11.0,0.5708927231807952,0.2311675510993163,7.596549954032521,2.851319537264331,False,common_shape,False,False
61:521401:16376:132389,61,0.12754741902393427,B8,2,8.0,0.6399562154424766,0.903933532389978,12.0,0.0,53.5,0.4447617811242373,0.40592139141944944,7.728769027475281,3.851319537264345,True,common_shape,False,False
61:521407:16380:132395,61,0.06640359541372813,B6,1,8.0,0.5764235973148748,0.977343621736989,12.0,0.0,19.5,0.8057790182236086,0.10332884080200441,7.880340046861645,3.629172795714453,True,common_shape,False,False
61:521443:28:132431,61,0.1865831123679825,B8,2,9.0,0.5485338487648501,0.9980305268340719,12.0,0.0,65.5,0.8700147710487445,0.057018347481227145,7.950701955307629,6.129172795714453,True,delayed_peak_shape,True,False
61:521474:59:132462,61,0.1246971545054305,B8,2,8.0,0.6534141033935188,0.9727241732015002,13.0,0.0,16.0,0.5851256802280383,0.21755056895677655,7.988407312543269,2.351319537264338,False,common_shape,False,False
61:521479:64:132467,61,0.08858458829904808,B8,2,8.0,0.6185103052439342,0.9743549648162627,12.0,0.0,14.5,0.7280927835051546,0.12895433328148542,8.02341661265328,3.629172795714453,True,common_shape,False,False
61:521587:166:132575,61,0.3036737033746958,B6,1,9.0,0.5136004171373947,0.9620132953466287,12.0,0.0,422.0,0.4403292181069959,0.39399016385304925,7.546210663805847,4.62917279571446,True,common_shape,False,False
61:521619:193:132607,61,0.5435552818143903,B4,0,13.0,0.4318199732009143,0.9040829552819183,7.0,2.0649999999996,38.0,0.4540372670807453,0.39051194480969176,7.974557110436796,4.62917279571446,True,common_shape,False,False
61:521815:376:132803,61,0.07641349515994111,B8,2,9.0,0.6894290828067355,0.9874706342991386,12.0,0.0,14.5,0.8534064212999217,0.07319690022548658,7.968085559646904,3.351319537264338,True,common_shape,False,False
61:521967:514:132955,61,0.1032403111365785,B8,2,10.0,0.6892298664464319,0.9996403524545945,12.0,0.0,11.5,0.49647352914918313,0.3356017233618714,8.19206723265969,2.148680462735669,False,delayed_peak_shape,True,False
61:521970:517:132958,61,0.5472902861263913,B4,0,5.0,0.6036739605589528,0.9559808612440192,10.0,653.9899999999998,2541.5,0.7146411483253589,0.13562304013634496,7.707398724596739,4.62917279571446,True,common_shape,False,False
61:522009:555:132997,61,0.5249931162948925,B4,0,5.0,0.6800030776333,0.9742416539569565,11.0,507.6899999999996,2216.5,0.5683782409761058,0.23837810954530475,7.683979189572448,4.62917279571446,True,common_shape,False,False
61:522033:579:133021,61,0.14711400400667574,B4,0,9.0,0.6889716482460355,0.993227643527782,12.0,0.0,12.5,0.7521933199938433,0.12675716484242144,7.990445072406959,4.129172795714467,True,common_shape,False,False
61:522074:616:133062,61,0.2798025651030422,B8,2,6.0,0.7361204013377927,0.96877710320902,14.0,0.0,511.5,0.7510051296270622,0.126834175396554,8.020683266236555,5.12917279571446,True,broad_late_shape,True,False
61:522106:646:133094,61,0.068606208616128,B8,2,8.0,0.5924108063518251,0.9940079893475366,12.0,0.0,22.5,0.732190412782956,0.13117855242291135,7.837666310806235,4.351319537264352,True,common_shape,False,False
61:522112:651:133100,61,0.1961675596517737,B6,1,8.0,0.7101393418321968,0.9790100250626567,13.0,0.0,13.0,0.2813568235603471,0.4356621843539433,7.762957562275936,5.12917279571446,True,low_charge_pair_artifact,False,True
61:522117:656:133105,61,0.0978261928930701,B8,2,8.0,0.6014795105924089,0.992619926199262,12.0,0.0,15.5,0.4746851280340312,0.3533699218141736,8.237979680311616,3.777853258450129,True,common_shape,False,False
61:522139:678:133127,61,1.1526555467369874,B4,0,5.0,0.5752963632710468,0.9964109466128309,8.0,1534.255,1741.5,0.6399655469422911,0.17783118738617695,7.264562607129228,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:522211:743:133199,61,0.14866064840578475,B8,2,9.0,0.5345648140679197,0.893621197252208,11.0,0.0,9.5,0.7998037291462218,0.0962426568528675,7.714776251191921,4.851319537264345,True,common_shape,False,False
61:522250:779:133238,61,0.1604476781110735,B8,2,9.0,0.6795791487326638,0.9105552397195377,11.0,0.0,17.5,0.46586069515043277,0.2986464201367216,7.838181227440908,4.62917279571446,True,common_shape,False,False
61:522264:791:133252,61,0.10859003651459459,B8,2,8.0,0.6539213290984608,0.9692401400944115,13.0,0.0,26.0,0.7569666514390132,0.13666735742927938,7.911477844763574,2.851319537264338,False,common_shape,False,False
61:522368:887:133356,61,0.5710984182662843,B4,0,14.0,0.30056507728949705,0.9206279982555604,7.0,0.0,16.5,0.43918789503926453,0.31087517463789693,7.519711930724895,4.62917279571446,True,delayed_peak_shape,True,False
61:522401:912:133389,61,0.15459045322247703,B8,2,10.0,0.660246907101531,0.9879721856793836,12.0,0.0,11.5,0.5679169070975187,0.26634889807828316,8.023100720128488,2.62917279571446,False,common_shape,False,False
61:522449:957:133437,61,0.08761771832342763,B8,2,9.0,0.5374688589935227,0.9083734359961502,11.0,0.0,16.5,0.8486238532110092,0.07364178430524394,7.812728786957689,4.62917279571446,True,common_shape,False,False
61:522486:992:133474,61,0.15793088702727884,B8,2,10.0,0.6774193548387096,0.9746146872166818,12.0,0.0,14.5,0.5457405310179942,0.2533495653529584,7.964116190321353,2.851319537264338,False,common_shape,False,False
61:522490:996:133478,61,0.8025033861995883,B4,0,4.0,0.6298939478510486,0.9854044192175146,12.0,1615.4899999999998,2928.5,0.542162615255658,0.23902257843885574,7.733586418629404,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:522505:1010:133493,61,0.1299352873999542,B8,2,10.0,0.6530179397295784,0.9920265780730897,12.0,0.0,27.5,0.7798093248008359,0.11962958459959756,8.08745815533458,6.129172795714467,True,common_shape,False,False
61:522542:1044:133530,61,0.19564565922875787,B8,2,10.0,0.5511158626219431,0.88515660463005,10.0,0.0,5.0,0.8486155242850658,0.0669901339268454,7.615680702235836,3.1291727957144744,True,common_shape,False,False
61:522552:1053:133540,61,0.12015676197278143,B8,2,9.0,0.6504243087872981,0.9912691996766371,11.0,0.0,15.0,0.7670169765561843,0.1213626967928537,7.872633681484349,6.851319537264345,True,common_shape,False,False
61:522644:1138:133632,61,0.18447086082661382,B4,0,12.0,0.669334198478786,0.9901321024988063,11.0,0.0,14.5,0.8430953398888413,0.07146067136480207,8.069536483011696,2.62917279571446,False,common_shape,False,False
61:522654:1147:133642,61,0.5938814220151875,B4,0,17.0,0.0,0.44099126548852324,3.0,0.0,25.5,0.5180469325476166,0.2577363980862963,8.161691646348368,4.62917279571446,True,delayed_peak_shape,True,False
61:522744:1233:133732,61,0.5273068998364018,B4,0,5.0,0.6474221095896245,0.9368603642671293,10.0,381.02499999999964,2267.5,0.36131830008673027,0.37113159042946364,7.544940853975629,4.62917279571446,True,low_charge_pair_artifact,False,True
61:522772:1261:133760,61,0.1326872817680369,B8,2,8.0,0.5967437127489461,0.983180987202925,12.0,0.0,31.0,0.7641681901279708,0.10886014383429472,7.790676061386562,4.12917279571446,True,common_shape,False,False
61:522852:1338:133840,61,0.09722270889880207,B8,2,8.0,0.7181394382089198,0.9701734478845843,12.0,0.0,13.5,0.7288090485695277,0.13248307621454686,8.060591639785706,2.351319537264345,False,broad_late_shape,True,False
61:522929:1408:133917,61,0.3543567474089114,B6,1,8.0,0.6768535401525463,0.9765346029586804,15.0,156.28499999999985,1641.5,0.7507020679091141,0.11980331163765912,8.118587553864643,4.62917279571446,True,broad_late_shape,True,False
61:522933:1411:133921,61,0.11549567741894251,B8,2,9.0,0.6303021055843759,0.9750361794500724,12.0,0.0,28.0,0.620705142600494,0.2313792770503034,8.094043181102647,4.12917279571446,True,common_shape,False,False
61:522944:1421:133932,61,0.18080662978430465,B8,2,7.0,0.5503689850384149,0.8892533281883079,11.0,0.0,41.5,0.7005595215126375,0.1645802606250088,7.639531184974516,5.12917279571446,True,common_shape,False,False
61:522946:1423:133934,61,0.189646850111607,B6,1,10.0,0.7101316913649354,0.9934231130598183,13.0,0.0,6.5,0.8018758833354748,0.10219308047408508,8.127301722328303,1.351319537264338,False,broad_late_shape,True,False
61:522989:1460:133977,61,0.1282552894412013,B8,2,8.0,0.6799464109434494,0.8689082783570973,12.0,0.0,8.0,0.4842333058532564,0.35449034128147366,8.024527230241008,4.629172795714467,True,common_shape,False,False
61:523049:1516:134037,61,0.5591445185431211,B8,2,14.0,0.38556765163297047,0.897764380808842,12.0,0.0,9.5,0.9096960562672696,0.038875765049923496,8.246632633264449,3.851319537264338,True,delayed_peak_shape,True,False
61:523087:1552:134075,61,0.06986819930527108,B8,2,11.0,0.5766247349002063,0.9983768868690148,12.0,0.0,49.0,0.752637558837851,0.11603518208681,7.889453365456614,3.6291727957144673,True,delayed_peak_shape,True,False
61:523215:1669:134203,61,0.12136438519856371,B4,0,11.0,0.6092913385826771,0.9784524975514202,12.0,0.0,8.0,0.5496142113762785,0.29712377326932526,8.234948332219988,1.777853258450115,False,common_shape,False,False
61:523357:1801:134345,61,0.10541773669820384,B6,1,11.0,0.621694214876033,0.9935753292643752,12.0,0.0,13.5,0.7573080629617732,0.11930615225590947,7.9418657745011005,3.12917279571446,True,common_shape,False,False
61:523492:1924:134480,61,0.2883454471370596,B6,1,8.0,0.7123121441239615,0.989566866898514,13.0,0.0,870.0,0.32842865074958355,0.39716764653928716,7.77525608502653,14.351319537264345,True,low_charge_pair_artifact,False,True
61:523534:1962:134522,61,0.17678092504158058,B6,1,7.0,0.5537291053479203,0.9045103616416091,12.0,0.0,34.0,0.8394686907020873,0.07126086799878137,7.795950514139283,3.851319537264338,True,common_shape,False,False
61:523566:1992:134554,61,0.09858643464896387,B8,2,9.0,0.7139770781188249,0.9099311701081613,12.0,0.0,29.5,0.5729311141932502,0.2748155489751894,8.009912770138964,1.7778532584501079,False,broad_late_shape,True,False
61:523580:2004:134568,61,0.11713359183288997,B8,2,9.0,0.4907852564102564,0.8665974565273813,11.0,0.0,14.5,0.897158957501761,0.05012013795321005,7.594578210504639,4.629172795714453,True,common_shape,False,False
61:523665:2081:134653,61,0.1561895587848194,B4,0,9.0,0.6700583530291498,0.8929376408715252,11.0,0.0,30.5,0.5189676270997886,0.300687224629054,8.017721775542876,2.12917279571446,False,common_shape,False,False
61:523702:2113:134690,61,0.15822691076480752,B6,1,9.0,0.6791594683214046,0.9694444444444444,11.0,0.0,8.5,0.7231778425655977,0.1344895224171196,8.013620913675831,4.12917279571446,True,common_shape,False,False
61:523822:2225:134810,61,0.19189184952687158,B8,2,7.0,0.7095879309269996,0.9505775698201492,13.0,0.0,43.0,0.5009504313496125,0.2833560602300631,7.779964762487258,4.851319537264345,True,broad_late_shape,True,False
61:523831:2234:134819,61,0.14632263731991912,B8,2,9.0,0.6619055304497525,0.8493653032440056,11.0,0.0,35.5,0.39894215620076523,0.3979988964457342,7.886426084346451,3.1291727957144673,True,common_shape,False,False
61:523909:2305:134897,61,0.10923259276157289,B4,0,10.0,0.6438795520774151,0.9692827522653971,12.0,0.0,23.5,0.7496544309629857,0.11690440653717812,7.9619221891086065,3.62917279571446,True,common_shape,False,False
61:523958:2353:134946,61,0.12766937079304616,B8,2,9.0,0.6574080463736112,0.9530350022153301,12.0,0.0,15.5,0.35947422832668735,0.4700738898025475,7.519551426427216,4.62917279571446,True,low_charge_pair_artifact,False,True
61:523964:2359:134952,61,0.0849447067207452,B8,2,8.0,0.5141439792121892,0.8361629881154499,11.0,0.0,20.5,0.9575551782682513,0.01805489423403398,7.746209009472607,4.12917279571446,True,common_shape,False,False
61:523985:2378:134973,61,0.1237033020827722,B6,1,9.0,0.6333935443336213,0.9859594383775351,12.0,0.0,20.0,0.821996879875195,0.09381719296202003,7.944037036630874,3.12917279571446,True,common_shape,False,False
61:524066:2453:135054,61,0.3014841334613376,B4,0,9.0,0.6138490589529165,0.877803738317757,12.0,0.0,7.0,0.6886564762670957,0.1525163554161089,8.544802559752133,10.777853258450136,True,common_shape,False,False
61:524072:2458:135060,61,0.13563738498403552,B8,2,8.0,0.6589603385241796,0.9996786632390745,12.0,0.0,10.5,0.4671881790525858,0.3521259758155923,8.199214836984952,4.277853258450122,True,delayed_peak_shape,True,False
61:524103:2486:135091,61,0.1697875297523705,B6,1,10.0,0.5507914008977085,0.9819373118469984,11.0,0.0,38.5,0.6810695944749424,0.15659906153530717,7.752020324282557,4.12917279571446,True,common_shape,False,False
61:524126:2507:135114,61,0.0895468225500587,B8,2,8.0,0.6750789141414142,0.9029019392105625,12.0,0.0,11.5,0.7378627424013203,0.1457834027364234,8.001476055192532,2.351319537264338,False,common_shape,False,False
61:524142:2521:135130,61,1.2533282358083158,B4,0,6.0,0.5612792604741315,0.979075850043592,10.0,2167.5,2450.0,0.46816326530612246,0.30771586584514365,7.417696350499238,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:524158:2536:135146,61,0.1033908717844751,B8,2,8.0,0.6245222200693992,0.9965662556578742,12.0,0.0,16.5,0.69377243639769,0.15754809904133305,7.865255885307509,4.351319537264338,True,common_shape,False,False
61:524213:2589:135201,61,0.09908637665378056,B8,2,9.0,0.6368161065788489,0.9704647909218094,12.0,0.0,13.5,0.589460593813151,0.2124157809945929,7.817342818590572,6.629172795714467,True,common_shape,False,False
61:524214:2590:135202,61,0.0753771204849655,B8,2,8.0,0.6083074291198131,0.99386816555953,12.0,0.0,5.5,0.6676886390734117,0.19933441558927703,7.7182534370034555,4.351319537264338,True,common_shape,False,False
61:524283:2654:135271,61,0.07382631965718339,B4,0,10.0,0.6845441160627715,0.9873461012311902,12.0,0.0,11.0,0.8870013650841801,0.048944351771795416,8.04080550852018,4.129172795714467,True,common_shape,False,False
61:524341:2704:135329,61,0.11445691695484742,B8,2,9.0,0.6407770017460713,0.9964906123881383,12.0,0.0,7.0,0.6123016977456165,0.197554400208301,7.946312615113868,2.12917279571446,False,common_shape,False,False
61:524343:2706:135331,61,0.07023260283255324,B8,2,9.0,0.5891710416619724,0.9853018372703412,11.0,0.0,13.0,0.6565179352580928,0.18201387863713564,7.719551704186247,5.12917279571446,True,common_shape,False,False
61:524437:2794:135425,61,0.12213942327558693,B8,2,9.0,0.4971472846375995,0.8743059061080263,10.0,0.0,23.0,0.8134344528710726,0.0892426993292639,7.624725872201729,4.351319537264338,True,common_shape,False,False
61:524473:2829:135461,61,0.589757382733842,B8,2,17.0,0.0,0.3993766696349065,10.0,0.0,233.0,0.41365275031980464,0.3946353156979665,7.855975183709037,34.62917279571448,True,delayed_peak_shape,True,False
61:524574:2922:135562,61,0.7839078056063943,B4,0,7.0,0.41126894583021817,0.9922813036020584,10.0,840.1700000000001,2133.0,0.4978559176672384,0.3033590530765436,7.362544736178759,4.62917279571446,True,q_template_mismatch,True,False
61:524579:2927:135567,61,0.8726426952783698,B4,0,4.0,0.6473332854784294,0.8696693818878773,9.0,1379.3900000000003,2087.0,0.5783421178725443,0.21648418878626297,7.3920404491039475,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:524595:2941:135583,61,0.7740337331093904,B4,0,5.0,0.6783125163769762,0.903205791106515,9.0,986.9750000000004,2417.5,0.5170630816959669,0.27544865633595944,7.439645532176919,4.62917279571446,True,q_template_mismatch,True,False
61:524625:2968:135613,61,0.4690696243659001,B4,0,12.0,0.5099658459499414,0.8778523489932886,9.0,0.0,13.0,0.327664565313004,0.5268064140103531,8.146130496006066,4.62917279571446,True,low_charge_pair_artifact,False,True
61:524716:3047:135704,61,0.1564416628918336,B8,2,11.0,0.6780724908259834,0.9866991078669911,12.0,0.0,20.0,0.8060815480304078,0.09336549451217141,8.068648806201818,3.851319537264338,True,common_shape,False,False
61:524749:3078:135737,61,0.14122410566988242,B6,1,8.0,0.6374953201048297,0.9222681186631618,12.0,0.0,27.0,0.7287903667214012,0.13946666876513625,8.096645778644756,5.351319537264338,True,common_shape,False,False
61:524768:3096:135756,61,0.11655938988897668,B8,2,8.0,0.7105977736310405,0.9050632911392406,12.0,0.0,9.0,0.5564033337246156,0.2819691618638897,7.985813808959002,5.629172795714467,True,broad_late_shape,True,False
61:524793:3120:135781,61,0.2735004395672735,B8,2,7.0,0.6499350227420403,0.9605777400169924,14.0,0.0,47.0,0.3811889669350694,0.42564041224647403,8.122486570572622,1.629172795714453,False,broad_late_shape,True,False
61:524818:3144:135806,61,0.11621553813611572,B8,2,11.0,0.5677373891596688,0.991177912105865,11.0,0.0,11.5,0.7067472635190328,0.1451539878640239,7.839786324793749,4.851319537264345,True,common_shape,False,False
61:524867:3189:135855,61,0.12704594706551833,B8,2,10.0,0.647877748876803,0.9909518009396207,12.0,0.0,13.0,0.6928437416242295,0.15888646334761228,8.015400382120795,5.851319537264345,True,common_shape,False,False
61:524912:3233:135900,61,0.07001062394459917,B8,2,9.0,0.4938861446270953,0.8951612903225806,11.0,0.0,24.0,0.6462609970674487,0.21282484154911258,7.627801562487742,5.851319537264352,True,common_shape,False,False
61:524945:3263:135933,61,0.8566991440208043,B4,0,4.0,0.6240204429301534,0.8582589285714286,9.0,1710.2399999999998,1792.0,0.6780133928571429,0.161400245901076,7.344842281754855,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:524980:3296:135968,61,0.06702787432898329,B8,2,9.0,0.5124599062422897,0.8960887332165791,11.0,0.0,12.5,0.8788785046728972,0.053292349432613795,7.835651813920731,5.851319537264352,True,common_shape,False,False
61:525131:3437:136119,61,0.13283263052945177,B8,2,9.0,0.6627269188577091,0.9453423449897149,11.0,0.0,20.0,0.5650896267998825,0.22582434618490843,7.866031643216549,3.62917279571446,True,common_shape,False,False
