run,eventno,stave,run_family,current_group,high_current,downstream_event,event_selected_count,fold,traditional_stratum_score,residualized_cwola_score,nuisance_only_score,shuffled_label_score
57,365248,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4552321711874998,0.5,0.5188128810955583
56,311032,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.37277586600172463,0.5,0.46435705160541485
53,221669,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5336987389258049,0.5,0.5433632271388936
55,300733,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5177066746291561,0.5,0.5185238406083348
57,376235,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4714386682925403,0.5,0.5050493989532516
47,61405,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.44696724431920654,0.5,0.48009217558417533
47,61409,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4129210759837227,0.5,0.5429808036226728
47,59121,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.50409383255861,0.5,0.5273802952354258
47,60711,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5609384983808553,0.5,0.4397813575283656
47,61267,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5905047064761431,0.5,0.4949364343720694
47,61978,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.45716536735251917,0.5,0.39294980461132334
57,359595,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.44882925821033276,0.5,0.5146057519343197
57,376537,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.483742671421936,0.5,0.464386711438878
47,63173,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.48321624638379745,0.5,0.49825721401850326
53,227983,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5266469046396723,0.5,0.5246082003829043
56,327976,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5039327381413076,0.5,0.4828087408501801
53,206896,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.446679105929251,0.5,0.5370318010543625
54,263634,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5197556226387814,0.5,0.5459695094086946
56,333413,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4684441797666308,0.5,0.536982153595052
53,214382,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5466689790008339,0.5,0.4547934006370551
56,320030,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5403328082648251,0.5,0.5331422369133253
53,240224,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5093853021266511,0.5,0.5205674394009947
54,281160,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48702504432462196,0.5,0.46383502155179684
54,276245,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4463659433582212,0.5,0.5467590837543802
56,309672,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5584869985641224,0.5,0.49724146346437487
47,59208,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4695845259585559,0.5,0.520486157416178
57,372252,B4,B,high_20nA,1,1,2,holdout_family_B,0.5,0.4394552037922028,0.5,0.4247680512799102
56,354858,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5165842417207128,0.5,0.4868689299501478
54,251455,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5609232771339885,0.5,0.48827193522244067
56,346610,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.41938590599111186,0.5,0.51510715944389
47,61187,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.42044068948398533,0.5,0.5044590338398163
54,270137,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5077677444678176,0.5,0.4939225120642908
55,284152,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4261859006164293,0.5,0.4444813086503594
56,354496,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5877147480248204,0.5,0.5499700593102853
56,351906,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4269920858820657,0.5,0.5371531008084943
56,341395,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5826156139537161,0.5,0.35728776513473154
54,267798,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5178252016740132,0.5,0.5267918701290621
57,383701,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4673500025749226,0.5,0.5171480862468087
52,204347,B2,B,high_20nA,1,1,2,holdout_family_B,0.5,0.5173697604852506,0.5,0.46439637076878987
56,345790,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4590240391258753,0.5,0.4502665424019076
47,56171,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4382128224229938,0.5,0.46084394690266867
54,271963,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6464407906277462,0.5,0.5601738201202313
53,218499,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5111890478443742,0.5,0.500160703945268
53,224409,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4157651993946823,0.5,0.49631989039796715
56,345738,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5192361372922979,0.5,0.4922761692671181
52,200202,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.38948292782124394,0.5,0.5310315315026823
56,352684,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4611497879212292,0.5,0.5051290637256514
53,241286,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5553831156872984,0.5,0.4377876578989106
56,320768,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4392779424211389,0.5,0.4976676383235393
56,334377,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5550244118196335,0.5,0.5463854701163054
57,360635,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48818167132637685,0.5,0.481571666728024
56,326135,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.40404911224243656,0.5,0.4443656143144192
57,383778,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5070784126919493,0.5,0.508719035265763
57,362825,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6505939733451314,0.5,0.5022974218435041
53,236106,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5142820174148862,0.5,0.496555816726643
57,372509,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5103116215448634,0.5,0.4209698700532702
47,55782,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5168692407410884,0.5,0.5381044614529998
55,292160,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5754054657135761,0.5,0.5020927710708508
56,320175,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4889636239616825,0.5,0.527048121135738
47,54168,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4847887723156403,0.5,0.5524876559957189
55,299919,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.43985876641673777,0.5,0.4993271067277112
56,355315,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5025879748856723,0.5,0.5048418665497498
47,64252,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4153049429976648,0.5,0.5358593746571004
56,344199,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5828153166729818,0.5,0.5643038785558122
47,63504,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4719387000652813,0.5,0.5373494954015627
47,61483,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5322271728383764,0.5,0.49993734828066805
55,286478,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5581992430335531,0.5,0.45263390040770474
47,62219,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4131177873394783,0.5,0.488997377504736
47,63809,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5254032092175893,0.5,0.4865662225542555
54,277264,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5868140863525264,0.5,0.5222616551501693
56,350414,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5153377526637698,0.5,0.5226143297747903
55,281462,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4983009177191667,0.5,0.5178524072600469
47,62726,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4798386928309369,0.5,0.4248069479476508
53,223180,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4252697678450021,0.5,0.49664849015649004
56,321433,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5556442937770876,0.5,0.42173771328675985
57,366287,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4172633688159775,0.5,0.5414277526789548
56,355111,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5638012284511947,0.5,0.4400066284659412
56,341758,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4903350182092672,0.5,0.4653818467075937
47,59914,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4143323245443713,0.5,0.46889279974228854
47,56473,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.46118665892638216,0.5,0.5402761494911865
56,327626,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.46102153266399054,0.5,0.4938335749572402
53,221050,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4726663632678965,0.5,0.47010628358421996
47,59715,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.36689650610329033,0.5,0.4862514882661448
55,299329,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5253202559891,0.5,0.48750697864334724
57,358248,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5489189540481598,0.5,0.5030410411365068
56,331342,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5119941606441806,0.5,0.41605941731616675
55,303745,B6,B,high_20nA,1,1,2,holdout_family_B,0.5,0.48229099392136576,0.5,0.4769836153330795
57,368235,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.47181112201823977,0.5,0.5361208532452784
53,223624,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6774594764077645,0.5,0.44149324128659634
56,343508,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.41396500040140854,0.5,0.5495627256262766
56,328500,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5682543496353895,0.5,0.5900834862768445
56,319929,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4264661377957526,0.5,0.4520911127751843
55,291617,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48974011877881046,0.5,0.5070703247063623
57,371734,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6509693135491365,0.5,0.4972417879384882
47,63793,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5020820808877086,0.5,0.4993611585393179
47,62974,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.6341917450526942,0.5,0.542361709877482
56,342375,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.552936583431065,0.5,0.4374633245065893
54,280725,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.423708807123528,0.5,0.46748396537127535
53,215959,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4807706684422706,0.5,0.5595482340947623
57,359091,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6630975977328414,0.5,0.4632676296991006
56,341024,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4788940032567324,0.5,0.5175931826920852
56,356412,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4390643382352353,0.5,0.5060765367433495
47,58064,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.46560020861168167,0.5,0.48270040086906074
56,335331,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5126140481340417,0.5,0.5118199522843643
47,56852,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5679604797618457,0.5,0.590556099417082
55,296207,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.46132363182782693,0.5,0.521299889668293
47,58745,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5289252642472294,0.5,0.5178368824727756
47,61419,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5558832834611692,0.5,0.5142033677597566
56,356816,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5180871427224499,0.5,0.5077620122564709
56,335903,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5448174754409888,0.5,0.437428927227979
54,246641,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6579987501200314,0.5,0.4300243547678536
52,195469,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5378967969261593,0.5,0.48162659607047337
47,54597,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.504472635685905,0.5,0.41586641916545586
52,196175,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5234732913450583,0.5,0.585740943866262
47,56581,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5157277264760981,0.5,0.4804412473857594
57,369019,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6637780482932402,0.5,0.5660534095748163
56,312476,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5063416678585284,0.5,0.42720938187311186
54,245903,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.40570616521485103,0.5,0.5330742213495372
56,319713,B4,B,high_20nA,1,1,3,holdout_family_B,0.5,0.5100847730660895,0.5,0.5153327445825893
47,63873,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4385694741841177,0.5,0.5045343526977845
47,56441,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5578364636687203,0.5,0.4899845393518994
55,283137,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5026230194302583,0.5,0.5119163050598244
53,208327,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.3964390067475127,0.5,0.44954975709989514
47,64272,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.38536641271532995,0.5,0.47074737860918764
57,381304,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5076451937445939,0.5,0.5065508186966137
47,58625,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5052053106966402,0.5,0.4847790227192711
54,281050,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.49411069483722336,0.5,0.5013163687512924
56,342525,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5502401212633862,0.5,0.5348181955604993
57,383222,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4695214919243678,0.5,0.48954898204728403
47,60762,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4725625383550503,0.5,0.41958292302913197
56,311270,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5076022301071409,0.5,0.5752137980496795
55,303034,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.43193617423120306,0.5,0.5264170296663699
54,269051,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6517151806351311,0.5,0.5429074134572281
54,261496,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4823554335931622,0.5,0.5169844673888804
53,210533,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5065657069696368,0.5,0.341504101140708
47,62494,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.43125622366220634,0.5,0.45481078477397996
57,358168,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.568615301923728,0.5,0.5007161492943767
56,306171,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.575421964266173,0.5,0.40860593939155343
54,273778,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4756355147924442,0.5,0.529871970916681
53,233073,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.562640834572612,0.5,0.5829213021003437
47,58073,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.49290981303777465,0.5,0.5214223977786738
54,272502,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5362914178898937,0.5,0.5108897452967166
53,205907,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6608135544183802,0.5,0.43901493199629205
47,62968,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4213436821350642,0.5,0.45141940525363944
54,257095,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5397270700066223,0.5,0.4887855570637336
54,257651,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5801845861746976,0.5,0.5145085937191732
55,300783,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5205806114362596,0.5,0.47194835345155056
56,348327,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.42572097945461534,0.5,0.5600275217705887
54,263712,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4464133146733598,0.5,0.49737961299799155
47,61060,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4600028248047201,0.5,0.5284914354737356
53,216958,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4172139630132396,0.5,0.5025017037299581
47,58105,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.40658659737802066,0.5,0.4480054697342468
47,56253,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5532744505507037,0.5,0.571762284489315
56,339660,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5112726098652455,0.5,0.4956148134981514
56,350254,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5761203182406117,0.5,0.48105033624196475
57,368223,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5565985320026844,0.5,0.5650246159937713
47,63638,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.37159986939401096,0.5,0.5026425622771811
56,353337,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.570728195191312,0.5,0.49764358779843393
53,226522,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5674055560155135,0.5,0.5471440338121395
53,215702,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5151248351886782,0.5,0.4440275235597055
53,236903,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5405407721614744,0.5,0.5052323830811252
55,303422,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5115380892170553,0.5,0.5124019644111397
47,60582,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5812460193809762,0.5,0.5186366449272716
47,60071,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.38648118875867127,0.5,0.5036510205350045
54,257740,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5186462479219794,0.5,0.5454312659101945
57,369950,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.42039087077954185,0.5,0.43361217210847636
54,275545,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5718240673074577,0.5,0.42296429228587845
47,54777,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4849934668802394,0.5,0.35691905216584113
47,54106,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5238339594361459,0.5,0.483412353144601
47,63647,B2,B,low_2nA,0,1,2,holdout_family_B,0.5,0.44332784908017026,0.5,0.4781647839305432
53,205680,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.568748186685846,0.5,0.5306997739609493
47,54609,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5043670998698219,0.5,0.4858843810361679
53,239531,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.43975806658867683,0.5,0.5083337878233463
57,377499,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6728569593647947,0.5,0.4577564351882389
57,365333,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6422814873545354,0.5,0.5460344766559424
47,56419,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5826794795731125,0.5,0.5362364705417721
55,292312,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6189437845845279,0.5,0.49687503675080735
57,361565,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.40994272768380563,0.5,0.4760593457976571
47,60504,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.6316867797395571,0.5,0.5657866396169694
47,61110,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5330510896833721,0.5,0.5203800335142663
56,337778,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4722495182696509,0.5,0.4575287278509454
55,299363,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.42563150504615654,0.5,0.4657358333834758
47,64706,B4,B,low_2nA,0,1,2,holdout_family_B,0.5,0.42966605814346437,0.5,0.4906630196060514
54,255231,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4244911789172528,0.5,0.5352195853997183
53,211333,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5744423062738168,0.5,0.3508976906547195
47,58805,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4719612708913197,0.5,0.4646243463947608
47,58767,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4583026012072455,0.5,0.5552169755681963
47,54795,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4613472261245206,0.5,0.5047549188234323
56,333279,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.461713604622846,0.5,0.4058323365277635
55,286663,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5624914730970516,0.5,0.4779236166038524
47,59601,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4112638886777273,0.5,0.4836303754188
55,295192,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4300031596519262,0.5,0.5397742492397428
47,63634,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.44321789443515996,0.5,0.4174367873485364
54,274332,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.519966741034192,0.5,0.5067021568789011
53,228693,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5696781658024047,0.5,0.5132824879373906
53,229196,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6767928406197671,0.5,0.4706992391919552
57,371351,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6311959785141777,0.5,0.5554958435461064
47,59624,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4644989115863159,0.5,0.4846934625679358
56,353418,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.43965023013509,0.5,0.5191195093887326
47,64693,B4,B,low_2nA,0,1,3,holdout_family_B,0.5,0.4569320168171898,0.5,0.501697155912424
47,64826,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5124245501131416,0.5,0.5361027218888386
47,60569,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4183620694291738,0.5,0.4680926191068384
47,62242,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.41859606182013803,0.5,0.4416613344860605
57,371988,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.49989128005798283,0.5,0.4401563082342113
47,61007,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5270155216148821,0.5,0.49392461730116244
54,251038,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.42945389884952684,0.5,0.42988341150416226
47,58683,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5195042136131284,0.5,0.5085508781096055
56,325090,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5832691202197781,0.5,0.37762638936655596
47,62987,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5215912028559084,0.5,0.5226300987357608
55,282491,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.527877425098446,0.5,0.5124043828090785
47,56208,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5426507660513418,0.5,0.4882063028093416
47,60097,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5851536084501202,0.5,0.5520468560663092
56,355630,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.515735112733724,0.5,0.36935530118691545
54,269706,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4176872532770976,0.5,0.47427278211478036
54,250852,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48169125104078586,0.5,0.41161855424803284
56,327588,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.661040540982586,0.5,0.45028110052342607
47,64129,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.40078814259421097,0.5,0.5186989447736653
56,314298,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5546006972790826,0.5,0.49364572241655685
47,60243,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.48318447274052784,0.5,0.39088170346766343
47,61291,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.537080042562331,0.5,0.4891828168820838
53,214651,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6024293620805485,0.5,0.41636623797825895
53,210569,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.47189134337065197,0.5,0.49547532907537006
56,355524,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4944722816914149,0.5,0.496970593399511
57,376494,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5196438899202991,0.5,0.4502091420067602
53,210087,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4744869464305246,0.5,0.39896238255297994
47,60979,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.47826927166906946,0.5,0.5417313772771676
56,313787,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.3970990837266837,0.5,0.43942412115287444
57,388220,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.45450701502741264,0.5,0.4967241337497275
56,310319,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4922705134406919,0.5,0.46736101318749523
55,305583,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5052667296544183,0.5,0.48816278048655604
56,342495,B4,B,high_20nA,1,1,2,holdout_family_B,0.5,0.431907707279481,0.5,0.4926910409321862
57,374274,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5572975545343951,0.5,0.5398857918594769
53,214615,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.487740327097272,0.5,0.4679656465378423
