path,suffix,bytes,sha256,row_count,columns_preview,labelish_columns,exact_12147_rows,exact_10636_rows,exact_1511_rows,plausible_label_table
/home/billy/.tb-workers/tb-planner/reports/1781006037.1500.1d8044e2__s07e_all_three_downstream_curvature_rf/oof_predictions.csv,.csv,105490,5134c9d4e7892261592d158578f52092553d5932867f7047577f61b0d05b53e8,601.0,event_id|run|eventno|evt|d_t_ns|c_t_ns|abs_c_t_ns|n_downstream|label_gross|curvature_score|ml_score|ml_probability|amplitude_probe_score|shuffle_probe_score,event_id|run|eventno|evt|label_gross,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1500.1d8044e2__s07e_all_three_downstream_curvature_rf/reproduction_match_table.csv,.csv,367,b734b49c8806c9df3ff05f924bdb0afd5383c816fe3ae5ece6438aa071e86ef8,6.0,quantity|report_value|reproduced|delta|tolerance|pass,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1500.1d8044e2__s07e_all_three_downstream_curvature_rf/result.json,.json,1985,579d238baf20a1db3dd7ea31d998ccdde36e517786c545d51faa254393ae2dc7,,,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1500.1d8044e2__s07e_all_three_downstream_curvature_rf/rf_cv_scan.csv,.csv,342,0d5324a0bda4457ecce464abaf5ebed934ba6d4350343f031d8a9ca7bc5bbedf,4.0,n_estimators|max_depth|min_samples_leaf|roc_auc|average_precision|brier,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1500.1d8044e2__s07e_all_three_downstream_curvature_rf/run_counts.csv,.csv,176,97595565407b450db52820f715f2b2d97902c48e7b34ee4a00aba1628981f0fd,7.0,run|raw_events|parent_control_events|all_three_events,run|raw_events|parent_control_events|all_three_events,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1500.1d8044e2__s07e_all_three_downstream_curvature_rf/s07e_config.json,.json,1187,1b95e13156e0d4d22ead9eda05b988612f49c851cfae5e856f04ca30f88ed1cc,,,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1500.1d8044e2__s07e_all_three_downstream_curvature_rf/scoreboard.csv,.csv,516,2aaa2954eee12d0f1ca660452301e6831a30b371eeb87f761d6103cef2a72c5d,2.0,method|roc_auc|roc_auc_ci_low|roc_auc_ci_high|average_precision|ap_ci_low|ap_ci_high|brier|notes,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/dataset_counts_by_run.csv,.csv,130,294abcf96d31adbc21df3129c03c44390a569b1280357d0dffc3253efc6d4ce9,7.0,run|raw_clean|injected|total,run|raw_clean,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/leakage_checks.csv,.csv,730,208ea9251992ea4e09540a8f12d1a9d98ece15578caf370da3888eaee9b4146e,7.0,probe|roc_auc|average_precision|notes,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/manifest.json,.json,3113,4f2f6b94f7d541c55a594bbc629b5d870fde95724a8ea52a1d0720aee278154c,,,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/oof_predictions.csv,.csv,975630,852dbf4a9c20006dc8c641c9cfb3032ea44d940e59070bff93264e3818529cc9,4310.0,row_id|event_key|pair_id|run|label_injected|variant|base_d_t_ns|d_t_ns|abs_c_t_ns|n_downstream|target_stave|injected_delay_samples|injected_scale|traditional_score|traditional_prob|direct_dt_score,event_key|run|label_injected,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/reproduction_match_table.csv,.csv,249,85c78aa79c0ce855fd48976cc4f91d6122f27d24db1f8962b73c236eb7894631,4.0,quantity|report_value|reproduced|delta|tolerance|pass,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/result.json,.json,687,3c3c594656c6abafb23cdbc484b5bb93cfe921c67320a4f7dba56984809b5dfb,,,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/rf_cv_scan.csv,.csv,339,29107748c8c5156a309c95295d05a0626a52f0659df0c8dbd36b0dc3b59ba345,4.0,n_estimators|max_depth|min_samples_leaf|roc_auc|average_precision|brier,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/rf_reliability.csv,.csv,311,5610134143ec0d0d5344854aec541df0d0b8036481aa32fb90b297db5396bbfe,7.0,pred|obs|n,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/run_counts.csv,.csv,135,a0fc28acdbda45841ae2a72c692fb7cf8c63db103f780eabb9575a62a3df4413,7.0,run|raw_events|selected_control_events,run|raw_events|selected_control_events,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/s07d_config.json,.json,1354,9e9c618578f767ccaa204899b152e02d23bec43618224607e953c1d7bfae3caf,,,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/scoreboard.csv,.csv,1054,b62c6ff39c8f47be240e317419e2f7d0099f0ee43f6cfb8880a61f0b936eedbf,3.0,method|roc_auc|roc_auc_ci_low|roc_auc_ci_high|average_precision|ap_ci_low|ap_ci_high|brier|brier_ci_low|brier_ci_high|notes,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/traditional_candidate_scores.csv,.csv,996,ca6274077523d636f333452b2615e12656885f70ce24a2c39cc722165d58fa2d,15.0,candidate|roc_auc|average_precision,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/traditional_fold_choices.csv,.csv,550,249b1b774759cc12ae4295b91d950c06a1bcc837952e4f7505432b5443cb70e0,7.0,heldout_run|candidate|sign|train_auc|train_median|train_iqr|n_train|n_test,heldout_run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006250.1276.49814de9/q_template_run_benchmark.csv,.csv,1514,9718bb979318503b33f439238a628f75545d627fb1ca007b63e1a6562824b21d,21.0,run|n|empirical_mse|conditional_mse|shuffled_conditional_mse,run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006250.1276.49814de9/timing_run_benchmark.csv,.csv,665,a8881d610ebc743fa27f306810b3bad5e6a2771aea5762913a3feb102a419001,7.0,run|empirical_sigma68_ns|empirical_sigma68_ns_n|empirical_timewalk_sigma68_ns|empirical_timewalk_sigma68_ns_n|conditional_sigma68_ns|conditional_sigma68_ns_n,run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/documented_cfd20_event_dataset.csv.gz,.csv.gz,2440454,9f106e87e8dd40f15cd98a5eb61bc1a48501120d40fa951f3628381e7dbc06cf,9897.0,run|group|eventno|evt|label_clean|downstream_span_ns|all_span_ns|b2_displacement_ns|hit_count|downstream_hit_count|hit_B2|amp_B2|log_amp_B2|tail_fraction_B2|late_fraction_B2|area_over_peak_B2,run|eventno|evt|label_clean,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/heldout_scores.csv,.csv,843981,555e4f27f9536ad287d1d60d8c1f0f6c2f1b4709aa2a1a4614340319d7baa0e3,9897.0,run|fold|label_clean|traditional_span_q_score|q_template_only_score|rf_score|leaky_rf_score,run|label_clean,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/scoreboard.csv,.csv,950,6f99029582381ecfb1e0c84c37bd809b1ffe09fec5729b71c32595b2a2c2cd24,4.0,method|roc_auc|roc_auc_ci_low|roc_auc_ci_high|average_precision|average_precision_ci_low|average_precision_ci_high|note|brier|brier_ci_low|brier_ci_high,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/heldout_scores.csv,.csv,673568,d080dbbefba2c6e71c8e184b4b03d65dc567ded5f02d4573d6b0ba8b4a8a262d,7579.0,run|fold|label_tail|traditional_q_score|traditional_q_reject|ml_q_rf_score|leaky_downstream_span_score|shuffled_label_q_rf_score,run|label_tail|shuffled_label_q_rf_score,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/label_counts_by_run.csv,.csv,1593,238879b07cc0aa230bacc08260f8c5a83bdfffa592c2f08ef3b2e6d5f0aab737,33.0,run|group|events_total|selected_pulses|downstream_ge2_events|clean_events|tail_events|ambiguous_events,run|events_total|downstream_ge2_events|clean_events|tail_events|ambiguous_events,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/scoreboard.csv,.csv,1081,909e200e7b3a8fcdb2eeeb5c71e61fe39d1cce90b565f10317f31b698e339ba4,4.0,method|roc_auc|roc_auc_ci_low|roc_auc_ci_high|average_precision|average_precision_ci_low|average_precision_ci_high|note|brier|brier_ci_low|brier_ci_high,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781007587.2596.601c7510__s16d_forced_random_pedestal_run_search/ml_run_scores.csv,.csv,2874,57acb618a8606fbbea8b91faa8dbba495fbd3d7fdc3e80f34b4a37a012fa211e,51.0,run|sampled_events|sampled_quiet_fraction|ml_mean_quiet_probability|ml_p95_quiet_probability,run|sampled_events,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781007910.1647.505b465f/timing_pulse_proxy_table.csv.gz,.csv.gz,1095141,fc96609c80de5b3702d39d0f924ce64ed1e6bd2e719418fab5f46331b67324dd,11460.0,event_id|run|eventno|evt|stave|waveform|amplitude_adc|peak_sample|area_adc_samples|pre_range_adc|pre_std_adc|pre_line_absmax_adc|pre_line_rms_adc|pre_line_slope_adc_per_sample|pre_min_adc,event_id|run|eventno|evt,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/head_to_head_benchmark.csv,.csv,1356,1821e3879aa504c7a21f9e22d1d592a2f5116f53a846e218a6bebc83689d4889,5.0,method|n_pair_residuals|n_events|n_runs|median_ns|sigma68_ns|full_rms_ns|tail_frac_abs_gt5ns|mae_ns|sigma68_ci_low|sigma68_ci_high|tail_ci_low|tail_ci_high|mae_ci_low|mae_ci_high,n_events|n_runs,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/heldout_by_run.csv,.csv,2117,1e6dd32fafa05fb565f2bff0ea040fa687dc336227cfcebd7608a7b3c56e3205,16.0,method|run|n_pair_residuals|n_events|n_runs|median_ns|sigma68_ns|full_rms_ns|tail_frac_abs_gt5ns|mae_ns,run|n_events|n_runs,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/input_sha256.csv,.csv,3382,635f1749a367b025658732e6bbb53d5bf6145f580491c312abbb491afc4a7224,33.0,run|path|sha256,run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/leakage_checks.csv,.csv,411,8e769ad4947dc6194a7f3c4da64526573eb5b1b3b5dbbde5298285110155ffb1,7.0,check|value|pass,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/manifest.json,.json,8120,6310ff9fb15788caa6bfea2dbfae0119c1710d29a6c957f79bc2ae6028579050,,,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/ml_cv_scan.csv,.csv,212,3ebe30948a96c96fd35f48285a03855a38592504d3718158895f640ca36c8fd0,1.0,n_estimators|max_depth|min_samples_leaf|run_cv_sigma68_ns|run_cv_sigma68_std_ns|row_cv_sigma68_ns|row_minus_run_cv_sigma68_ns,run_cv_sigma68_ns|run_cv_sigma68_std_ns|row_minus_run_cv_sigma68_ns,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/pair_residuals_heldout.csv,.csv,276226,8baba092e5db5a23f37498fd0b2a0e5c1d03c899e24b423e15e4f43752f5eedd,750.0,event_id|run|pair|stave_a|stave_b|residual_ns|abs_residual_ns|delta_lowering_adc|abs_delta_lowering_adc|max_lowering_adc|sum_lowering_adc|delta_lowering_frac|max_lowering_frac|delta_log_amp|min_log_amp|delta_peak_sample,event_id|run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/pair_residuals_train.csv,.csv,247515,15b2c3686ea0a5cfabdf1245782a6a0cb124d1fa67b89eb63bf2161116d14006,1200.0,event_id|run|pair|stave_a|stave_b|residual_ns|abs_residual_ns|delta_lowering_adc|abs_delta_lowering_adc|max_lowering_adc|sum_lowering_adc|delta_lowering_frac|max_lowering_frac|delta_log_amp|min_log_amp|delta_peak_sample,event_id|run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/reproduction_match_table.csv,.csv,377,55e23ed061376b6406925bf31a970c5031f5be03ca4e07851e8342699ef1dc8a,7.0,quantity|report_value|reproduced|delta|tolerance|pass,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/result.json,.json,892,ab22a4f325ec914c7da472a481db64d5b30b7a43d785373ee91d411014f2d0fb,,,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/s16d_config.json,.json,1589,35e0c15ba4c86ccf5dc13a5185d53b429e049f6d73ef802d03ab78caccc86b96,,,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009378.1771.3b9145b2__s16d_sample_i_bstack_pedestal_timing/threshold_scan.csv,.csv,345,a0361c23682be4ac976be5aac878720e4f23ec6c2565512659a15b593ca1daa6,6.0,quantile|threshold_adc|train_tail_rate_high|train_tail_rate_low|train_risk_ratio,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009478.9902.7ea057ff/oof_predictions.csv,.csv,74802082,,139633.0,tier|amplitude_cut_adc|run|eventno|pair|left_stave|right_stave|target_residual_ns|left_log_amp|right_log_amp|left_peak|right_peak|left_tail|right_tail|left_area|right_area,run|eventno,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009575.1697.2f57332a/oof_predictions.csv,.csv,515648,e8e6ec06b41d60371003f23d33dd9d9d45fe4e448dbb2eaa1328ba6410e93ec3,2227.0,event_id|run|eventno|evt|d_t_ns|c_t_ns|abs_c_t_ns|downstream_count|all_three_downstream|label_gross|any_early_peak|b2_early_peak|early_peak_count|early_low_area_count|traditional_score|ml_score,event_id|run|eventno|evt|label_gross,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781009575.1697.2f57332a/scoreboard.csv,.csv,556,365ed2a613bbfd987a896d7553cc8eed841ee9daf4792454d767ae115f27c3b5,2.0,method|roc_auc|roc_auc_ci_low|roc_auc_ci_high|average_precision|ap_ci_low|ap_ci_high|notes,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010024.975.3e06183e__p02c_p01b_embedding_consumer/benchmark_sample_labels.csv,.csv,5517649,ad3ff04b98da30bcec92be4a75c87b91bf834e0aa3141da127239fcec0d3f92d,42370.0,run|event_index|stave|stave_index|amplitude_adc|peak_sample|area_over_peak|tail_fraction|late_fraction|early_fraction|final_fraction|width50|width20|max_down_step|asymmetry|peak_group,run|event_index,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010192.1206.019d7d9e__p01b_downstream_waveform_probes/ae_training_loss.csv,.csv,585,dcdd4e67abb6f8b0762fcfb78c165224ba554a2b02f965c3f24dd63512fb9d9d,25.0,epoch|training_loss,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010192.1271.5e804d02__p01c_repeated_leakage_sentinels/ae_training_loss.csv,.csv,588,dac3dea52770ec7786f644e81c51a4fecf240f12f57ac66636fe4e7ba3fc6c25,25.0,epoch|training_loss,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010419.1206.6d667357/sampled_event_scores.csv,.csv,3426053,ae7e8f4b4317d455aa535bb70a0fdda64862a1134de7ef12e3af317ff18163ff,12617.0,event_index|run|group|current_nA|eventno|stratum|amp_bin|baseline_bin|p02_topology|ref_stave|ref_amp_adc|downstream|trad_secondary_fraction|trad_secondary_primary_ratio|trad_score_sse_improvement|trad_failed,event_index|run|eventno,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010419.1274.000b7be0/ml_heldout_scores.csv,.csv,320152,10b00a299b11c2bdfe8678e61752d5af6fe669731bf26b8d3c5f50e4080aa3b6,6559.0,run|stave|amplitude_adc|lowering_stratum|large_lowering|ml_large_lowering_probability,run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010522.1275.6b5664c7/boundary_application_by_run.csv,.csv,24330,371d259837f168d5135af5ee49f525daa8d895d78832203666265adac99aba6e,140.0,eval_set|heldout_run|method|n|mean_observed_amplitude_adc|mean_recovered_amplitude_adc|mean_amplitude_lift_fraction|mean_charge_lift_fraction|mean_q_template_shift_fraction|timing_tail_fraction|timing_tail_delta|mean_cfd20_shift_ns|median_abs_cfd20_shift_ns,heldout_run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010522.1275.6b5664c7/boundary_application_predictions_sample.csv,.csv,6356186,e5d845b760251f2b4f96f43842e79d24c5ec6bb8b8cb4066425e3156858d107e,50000.0,eval_set|run|method|eventno|evt|observed_amplitude_adc|recovered_amplitude_adc|charge_adc_samples|q_template|cfd20_sample|timing_tail,run|eventno|evt,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010611.1197.028b141a/sampled_event_scores.csv,.csv,3343892,8d8ede17f8c32bd0bbeab988ba9252e58dc720a99cce154125b3f1f63130f669,12617.0,event_index|run|group|current_nA|eventno|stratum|amp_bin|baseline_bin|p02_topology|ref_stave|ref_amp_adc|downstream|trad_secondary_fraction|trad_secondary_primary_ratio|trad_score_sse_improvement|trad_failed,event_index|run|eventno,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/ae_training_loss.csv,.csv,3298,88751511934bc9a363bddc130bdf5e0b9982f1713392d9c9d565b92245795a92,81.0,scope|epoch|loss,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/frozen_s02_s03_baselines.csv,.csv,461,4c5579ded2f21bf7f7486d20562f6510feccab09c44deef422febd24fd0a8c7d,4.0,method|scope|sigma68_ns|source,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/heldout_pair_residuals.csv,.csv,325594,f1fee2c9ba032d8db1c8b1edd7d1dbbc3ee841cc2ab3f0024b62aee878a5bb42,4896.0,event_id|pair|run|residual_ns|method|heldout_run,event_id|run|heldout_run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/input_sha256.csv,.csv,3565,cd3f048457d7f847fe9caec1fcb36352b90c9e8595300b7193a3575afcfec2ce,33.0,file|sha256|bytes,,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/leakage_checks.csv,.csv,1364,25dc1e7e918d646f92f7492c4b360da0bde6111d3a5c25b6636fc98f4f5b79de,16.0,heldout_run|check|value|pass|detail,heldout_run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/loro_fold_summary.csv,.csv,4690,3ce4cb922f821b65cd7c7733433558166fe462dc92aee6fdb56230c117cd031c,16.0,method|sigma68_ns|ci_low|ci_high|delta_vs_cfd20_ns|delta_ci_low|delta_ci_high|n_events|n_pair_residuals|full_rms_ns|heldout_run|train_runs|timing_train_rows|timing_eval_rows|unsup_train_rows|uses_amplitude_bin_feature,n_events|heldout_run|train_runs,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/loro_pooled_summary.csv,.csv,786,ce4d1cc85b73ff36aa9da96f5314ef3afa087fa3dac2e2d9e74b834ad0364e9b,4.0,method|sigma68_ns|ci_low|ci_high|delta_vs_cfd20_ns|delta_ci_low|delta_ci_high|n_events|n_pair_residuals|full_rms_ns|heldout_run,n_events|heldout_run,False,False,False,False
/home/billy/.tb-workers/tb-planner/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/manifest.json,.json,908,342756b316bc1bf9cd4fb22c79a5b1569b9771ff8d2c1aa0da91c6a1b7004134,,,,False,False,False,False
