path,line,kind,text
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,577,text_hit,"        ""title"": ""clean-timing RF vs q_template/downstream-span baseline"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,579,text_hit,"        ""app_a_reproduction"": app_a_reproduction,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,582,text_hit,"        ""ml"": clean_json(scoreboard[scoreboard[""method""] == ""rf_clean_timing""].iloc[0].to_dict()),"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,598,text_hit,"            ""S07d: recover the historical App.A 12,147-event table or retire that number; expected information gain: separates documentation drift from a detector result."","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,599,text_hit,"            ""S03b: validate q_template-only clean-timing cuts against held-out downstream timing tails; expected information gain: tests whether shape quality adds independent timing rejection without span leakage."","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,619,text_hit,"        ""command"": f"".venv/bin/python {OUT / 's07c_clean_timing_rf.py'}"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,628,text_hit,    app_a_md = pd.DataFrame(
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,630,text_hit,"            {""quantity"": ""labelled_events"", ""documented"": APP_A_DOC[""labelled_events""], ""raw_cfd20"": labelled_counts[""labelled_events""], ""delta"": labelled_counts[""labelled_events""] - APP_A_DOC[""labelled_events""]},"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,631,text_hit,"            {""quantity"": ""clean"", ""documented"": APP_A_DOC[""clean""], ""raw_cfd20"": labelled_counts[""clean""], ""delta"": labelled_counts[""clean""] - APP_A_DOC[""clean""]},"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,632,text_hit,"            {""quantity"": ""violating"", ""documented"": APP_A_DOC[""violating""], ""raw_cfd20"": labelled_counts[""violating""], ""delta"": labelled_counts[""violating""] - APP_A_DOC[""violating""]},"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,637,text_hit,"    report = f""""""# Study report: S07c - clean-timing RF vs q_template/downstream-span baseline"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,643,text_hit,- **Command:** `.venv/bin/python {OUT / 's07c_clean_timing_rf.py'}`
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,647,text_hit,Does the App.A clean-timing RF add information beyond strong conventional `q_template` and downstream-span cuts without label leakage?
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,654,text_hit,"The ticket body contains no numeric target. The only numeric App.A target found in the repository is in `docs/07_ml_methods.md`: 12,147 labelled events, 10,636 clean and 1,511 violating. Recomputing the documented weak labels directly from raw `HRDv` with CFD20 gives:"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,656,text_hit,{app_a_md}
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,658,text_hit,"This does **not** reproduce the historical App.A number. I therefore treat the historical count as documentation drift or a missing derived-table definition, and the rest of the benchmark is explicitly scoped to this raw-CFD20-labelled dataset."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,661,text_hit,Rows are events with at least two downstream selected staves. Labels are clean if downstream span <5 ns and all-span <10 ns; violating if downstream span >10 ns or B2 is displaced by >20 ns. Ambiguous events are excluded. The event table has {len(events)} labelled rows across {events['run'].nunique()} runs.
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,664,text_hit,"The strong conventional baseline is a fold-local standardized score using downstream span plus `q_template` candidates. This is powerful but label-overlapping because downstream span is part of the weak-label definition. I also report a de-leaked q_template-only traditional score, with no timing span feature."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,667,text_hit,"The ML method is a random forest evaluated out-of-fold by run. Features include amplitudes, log-amplitudes, hit flags, multiplicities, waveform-shape summaries, and S01 `q_template`; they exclude run, sample, absolute peak sample, downstream span, all-span, pair residuals, and B2 displacement. Two labelled raw events h"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,684,text_hit,"- The `leaky_rf_control` deliberately includes downstream span, all-span, and B2 displacement. Its score is a ceiling/control, not an admissible model."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,685,text_hit,"- Because the strong span+q_template baseline uses a label-defining variable, neither its score nor the RF-vs-baseline gain is evidence of external clean-timing truth. The RF appears to add non-span proxy information on this weak label, but adoption still needs an independent timing-tail validation."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,688,text_hit,"On the raw-CFD20 reproduction, the RF beats both the q_template-only and downstream-span + q_template traditional scores. However, the historical 12,147-event App.A count is not reproduced, the target is still a timing-derived weak label, and the leaky-control ceiling is essentially perfect. S03/S04/S09 should therefor"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,691,text_hit,"- S07d: recover the historical App.A 12,147-event table or retire that number; expected information gain: separates documentation drift from a detector result."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,692,text_hit,- S03b: validate q_template-only clean-timing cuts against held-out downstream timing tails; expected information gain: tests whether shape quality adds independent timing rejection without span leakage.
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/result.json,5,text_hit,"  ""title"": ""q_template-only clean-timing cuts"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/result.json,74,text_hit,"    ""note"": ""deliberate forbidden-feature control using downstream span"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/REPORT.md,81,text_hit,| pair split violations                  | 0        |                   | Count of pair ids appearing in both train and held-out folds; must be 0. |
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/s07b_timing_control_classifier.py,352,text_hit,"    ax.set_xlabel(""D_t downstream span (ns)"")"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781005204.1292.46e43fb0__p01b_full_data_embedding_artifact/result.json,88,text_hit,"      ""masked_sample_mse"": 0.019415110912587775,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/result.json,43,text_hit,"    ""S07c: event-level clean-timing RF vs q_template/downstream-span baseline"""
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781010945.568.060f508b/REPORT.md,68,text_hit,"| w4_6     | mlp_masked           |                      0.0180136  | [-0.003847354268702592, 0.04382610632610636]  |                    0.00213584  |"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1780997954.15517.0cbc248c__p01_self_supervised_waveform_representation/result.json,118,text_hit,"      ""masked_sample_mse"": 0.019415110912587775,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/REPORT.md,87,text_hit,- **S07c: event-level clean-timing RF vs `q_template`/downstream-span baseline.** Question: does the App.A clean-timing RF add information beyond strong conventional timing/template cuts without label leakage? Expected information gain: determines whether S03/S04/S09 should consume RF clean-timing scores or stay with a
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2877.41492e09/result.json,5,text_hit,"  ""title"": ""q_template-only clean-timing cuts"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2877.41492e09/result.json,74,text_hit,"    ""note"": ""deliberate forbidden-feature control using downstream span"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006037.1502.693f2c73__s07d_injected_timing_corruption/s07d_injected_timing_corruption.py,917,text_hit,"                ""notes"": ""Count of pair ids appearing in both train and held-out folds; must be 0."","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781005319.561.508a188d/REPORT.md,43,text_hit,"Run splitting is strict: no source run appears in both train and held-out sets. Event ids are generated per split and have no overlap. A shuffled-label classifier gives held-out AP `0.521`, recorded in `leakage_checks.csv`; this is consistent with no obvious label leakage."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2877.41492e09/REPORT.md,11,text_hit,"Do q_template-only clean-timing cuts predict held-out downstream timing tails without using downstream span, all-span, pair residuals, or B2 displacement as model inputs?"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2877.41492e09/REPORT.md,24,text_hit,"The downstream-tail labels were then freshly derived from raw CFD20 times: events with at least two downstream B4/B6/B8 hits are clean if downstream span `<5 ns`, tail if downstream span `>10 ns`, and otherwise excluded. This produced 9201 labelled events across all scanned runs. The head-to-head benchmark uses only an"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2877.41492e09/REPORT.md,54,text_hit,| leaky_downstream_span_control |  1        |         1        |          1        |           1         |                  1         |                   1         | deliberate forbidden-feature control using downstream span              | 0.0196809 |      0.0180075 |       0.0212575 |
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2877.41492e09/s03b_qtemplate_timing_tail_cuts.py,446,text_hit,"        (""leaky_downstream_span_control"", ""leaky_downstream_span_score"", ""deliberate forbidden-feature control using downstream span""),"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2877.41492e09/s03b_qtemplate_timing_tail_cuts.py,511,text_hit,"Do q_template-only clean-timing cuts predict held-out downstream timing tails without using downstream span, all-span, pair residuals, or B2 displacement as model inputs?"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2877.41492e09/s03b_qtemplate_timing_tail_cuts.py,518,text_hit,"The downstream-tail labels were then freshly derived from raw CFD20 times: events with at least two downstream B4/B6/B8 hits are clean if downstream span `<5 ns`, tail if downstream span `>10 ns`, and otherwise excluded. This produced {result['label_counts_all_runs']['labelled_events']} labelled events across all scann"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2877.41492e09/s03b_qtemplate_timing_tail_cuts.py,631,text_hit,"        ""title"": ""q_template-only clean-timing cuts"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,2,text_hit,"""""""S07d App.A 12,147 labelled-event recovery study."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,4,text_hit,This report-local script rebuilds the documented clean-timing weak labels from
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,6,text_hit,"12,147 count, and reruns a run-held-out traditional-vs-RF benchmark on the"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,32,text_hit,"S07C_SCRIPT = ROOT / ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py"""
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,41,text_hit,"TARGET = {""labelled_events"": 12147, ""clean"": 10636, ""violating"": 1511}"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,85,text_hit,"    spec = importlib.util.spec_from_file_location(""s07c_clean_timing_rf"", str(S07C_SCRIPT))"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,104,text_hit,"    patterns = [""App.A"", ""12,147"", ""12147"", ""10636"", ""1511"", ""clean-timing""]"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,134,text_hit,"                ""app_a"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,138,text_hit,"                ""clean_timing_labels"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,139,text_hit,"                ""clean-timing-labels"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,361,text_hit,"        ""command"": f""/home/billy/anaconda3/bin/python {str((OUT / 's07d_app_a_label_recovery.py').relative_to(ROOT))}"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,428,text_hit,"        (""traditional_span_q_template"", ""traditional_span_q_score"", ""Uses downstream span; overlaps weak-label definition""),"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,430,text_hit,"        (""rf_clean_timing"", ""rf_score"", ""RF excludes timing spans, pair residuals, run, and sample""),"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,512,text_hit,"        ""retire_12147_pending_source_table"""
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,521,text_hit,"        ""title"": ""recover historical App.A label table"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,530,text_hit,"        ""ml"": clean_json(scoreboard[scoreboard[""method""] == ""rf_clean_timing""].iloc[0].to_dict()),"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,539,text_hit,"            ""S07e: archive provenance search for the App.A training table outside this repo; expected information gain: determines whether 12,147 came from a lost derived table rather than raw HRDv."","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,540,text_hit,"            ""S03d: independent timing-tail validation of q_template-only clean-timing cuts; expected information gain: replaces App.A weak labels with an external held-out timing-tail gate."","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,552,text_hit,"    for path, role in [(QTEMPLATE_PATH, ""s01_q_template_table""), (DOC_PATH, ""app_a_doc""), (S07C_SCRIPT, ""method_reference_script"")]:"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,556,text_hit,"    report = f""""""# Study report: S07d - recover historical App.A label table"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,561,text_hit,"- **Inputs:** raw B-stack ROOT, S01 q_template table, and App.A documentation; checksums in `input_sha256.csv`"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,562,text_hit,- **Command:** `/home/billy/anaconda3/bin/python {str((OUT / 's07d_app_a_label_recovery.py').relative_to(ROOT))}`
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,566,text_hit,"Can the source table or exact timing definition behind the documented App.A 12,147 labelled events be recovered from the repository and raw ROOT, or should that number be retired?"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,573,text_hit,"Recomputing the documented App.A weak labels directly from raw `HRDv` with median-4 baseline, amplitude >1000 ADC, CFD20 timing, >=2 downstream staves, clean = downstream span <5 ns and all-span <10 ns, and violating = downstream span >10 ns or B2 displacement >20 ns gives:"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,577,text_hit,"This is not the historical 12,147-event table."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,580,text_hit,"I searched repo docs, scripts, configs, studies, and reports for `App.A`, `12,147`, `12147`, `10636`, `1511`, and `clean-timing`. The only durable numeric source is `docs/07_ml_methods.md`, plus later reports that quote or challenge it. No candidate source label table was found."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,587,text_hit,"No scanned definition matched all three documented numbers exactly (`labelled=12147`, `clean=10636`, `violating=1511`)."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,594,text_hit,"The strong traditional method uses downstream span plus q_template and is label-overlapping by construction. The de-leaked traditional method uses q_template only. The ML method is a random forest on amplitude/shape/q_template features, excluding run, sample, timing spans, pair residuals, and B2 displacement."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,602,text_hit,"The App.A 12,147 labelled-event count should be retired from detector-result status unless an external derived label table is recovered. It is not reproduced by the documented raw definition, no source table is present in this repo, and a broad raw timing-definition scan found no exact match. The supported replacement "
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,605,text_hit,"- S07e: archive provenance search for the App.A training table outside this repo; expected information gain: determines whether 12,147 came from a lost derived table rather than raw HRDv."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,606,text_hit,- S03d: independent timing-tail validation of q_template-only clean-timing cuts; expected information gain: replaces App.A weak labels with an external held-out timing-tail gate.
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/manifest.json,5,text_hit,"  ""command"": ""/home/billy/anaconda3/bin/python reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/manifest.json,283,text_hit,"      ""role"": ""app_a_doc"""
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/manifest.json,286,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/manifest.json,361,text_hit,"      ""path"": ""reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,1,text_hit,# Study report: S07d - recover historical App.A label table
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,6,text_hit,"- **Inputs:** raw B-stack ROOT, S01 q_template table, and App.A documentation; checksums in `input_sha256.csv`"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,7,text_hit,- **Command:** `/home/billy/anaconda3/bin/python reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py`
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,11,text_hit,"Can the source table or exact timing definition behind the documented App.A 12,147 labelled events be recovered from the repository and raw ROOT, or should that number be retired?"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,24,text_hit,"Recomputing the documented App.A weak labels directly from raw `HRDv` with median-4 baseline, amplitude >1000 ADC, CFD20 timing, >=2 downstream staves, clean = downstream span <5 ns and all-span <10 ns, and violating = downstream span >10 ns or B2 displacement >20 ns gives:"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,28,text_hit,| labelled_events |        12147 |        9897 |   -2250 | False     |
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,29,text_hit,| clean           |        10636 |        7583 |   -3053 | False     |
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,30,text_hit,| violating       |         1511 |        2314 |     803 | False     |
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,32,text_hit,"This is not the historical 12,147-event table."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,35,text_hit,"I searched repo docs, scripts, configs, studies, and reports for `App.A`, `12,147`, `12147`, `10636`, `1511`, and `clean-timing`. The only durable numeric source is `docs/07_ml_methods.md`, plus later reports that quote or challenge it. No candidate source label table was found."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,44,text_hit,"No scanned definition matched all three documented numbers exactly (`labelled=12147`, `clean=10636`, `violating=1511`)."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,51,text_hit,| traditional_span_q_template |  0.912455 |         0.884565 |          0.928422 |            0.960624 |                   0.914884 |                    0.976462 | Uses downstream span; overlaps weak-label definition      | nan         |   nan          |    nan          |
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,53,text_hit,"| rf_clean_timing             |  0.993618 |         0.991553 |          0.995308 |            0.997848 |                   0.996007 |                    0.998577 | RF excludes timing spans, pair residuals, run, and sample |   0.0260003 |     0.023482   |      0.029358   |"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,56,text_hit,"The strong traditional method uses downstream span plus q_template and is label-overlapping by construction. The de-leaked traditional method uses q_template only. The ML method is a random forest on amplitude/shape/q_template features, excluding run, sample, timing spans, pair residuals, and B2 displacement."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,69,text_hit,"The App.A 12,147 labelled-event count should be retired from detector-result status unless an external derived label table is recovered. It is not reproduced by the documented raw definition, no source table is present in this repo, and a broad raw timing-definition scan found no exact match. The supported replacement "
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,72,text_hit,"- S07e: archive provenance search for the App.A training table outside this repo; expected information gain: determines whether 12,147 came from a lost derived table rather than raw HRDv."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/REPORT.md,73,text_hit,- S03d: independent timing-tail validation of q_template-only clean-timing cuts; expected information gain: replaces App.A weak labels with an external held-out timing-tail gate.
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/result.json,5,text_hit,"  ""title"": ""recover historical App.A label table"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/result.json,7,text_hit,"    ""labelled_events"": 12147,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/result.json,8,text_hit,"    ""clean"": 10636,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/result.json,9,text_hit,"    ""violating"": 1511"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/result.json,48,text_hit,"    ""note"": ""Uses downstream span; overlaps weak-label definition"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/result.json,67,text_hit,"    ""method"": ""rf_clean_timing"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/result.json,100,text_hit,"  ""verdict"": ""retire_12147_pending_source_table"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/result.json,103,text_hit,"    ""S07e: archive provenance search for the App.A training table outside this repo; expected information gain: determines whether 12,147 came from a lost derived table rather than raw HRDv."","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781006575.2866.622a4328/result.json,104,text_hit,"    ""S03d: independent timing-tail validation of q_template-only clean-timing cuts; expected information gain: replaces App.A weak labels with an external held-out timing-tail gate."""
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781010024.975.3e06183e__p02c_p01b_embedding_consumer/result.json,227,text_hit,"    ""no_benchmark_claim"": ""all-data release embedding is excluded from claim rows and appears only as forbidden diagnostic telemetry"""
/home/billy/.tb-workers/testbeam-laptop-4/scripts/s11c_amp_binned_asymmetric_templates.py,1120,text_hit,"Run splitting is strict: no source run appears in both train and held-out sets, and event ids do not overlap. A shuffled-label classifier gives held-out AP `{float(leak[leak['check'] == 'shuffled_train_labels_heldout_ap'].iloc[0]['value']):.3f}`. Too-good sentinels for time RMS < 5 ns or AP > 0.98 did not flag if the l"
/home/billy/.tb-workers/tb-planner/reports/1780997954.15397.168324f2__s18_astack_independent_reproduction/REPORT.md,69,text_hit,| sample_iii_analysis | ml_ridge_timewalk               |      2514 |  -0.0131319 |           1.38289 |            1.33704 |             1.42639 |       3.22602 |              1.38671 |               4.82667 |         0.863166 |                 0.00238663 |         1.41511 |           0.0378852 |     -0.028408  | 34.53
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781010024.975.3e06183e__p02c_p01b_embedding_consumer/p02c_embedding_artifact_metadata.json,10,text_hit,"  ""no_benchmark_claim"": ""all-data release embedding is excluded from claim rows and appears only as forbidden diagnostic telemetry"""
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/s07g_appi_amplitude_current_stratification.py,492,text_hit,"S07g does not turn the App.I RF into an independent timing truth. The shape score remains high in the populated amplitude and run-family strata, but the conventional curvature score separates the same weak labels perfectly wherever both classes are present. The amplitude-only control confirms that part of the RF rankin"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/REPORT.md,106,text_hit,"S07g does not turn the App.I RF into an independent timing truth. The shape score remains high in the populated amplitude and run-family strata, but the conventional curvature score separates the same weak labels perfectly wherever both classes are present. The amplitude-only control confirms that part of the RF rankin"
/home/billy/.tb-workers/testbeam-laptop-4/scripts/p02c_p01b_embedding_consumer.py,710,text_hit,"        ""no_benchmark_claim"": ""all-data release embedding is excluded from claim rows and appears only as forbidden diagnostic telemetry"","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/s07g_appi_amplitude_current_stratification.py,492,text_hit,"S07g does not turn the App.I RF into an independent timing truth. The shape score remains high in the populated amplitude and run-family strata, but the conventional curvature score separates the same weak labels perfectly wherever both classes are present. The amplitude-only control confirms that part of the RF rankin"
/home/billy/.tb-workers/testbeam-laptop-4/scripts/p08a_1781012712_914_09cf1a30_penetration_weak_pid.py,750,text_hit,## Weak Labels
/home/billy/.tb-workers/testbeam-laptop-4/scripts/p08a_1781012712_914_09cf1a30_penetration_weak_pid.py,783,text_hit,The charge/depth sentinel is intentionally near-perfect because the weak labels
/home/billy/.tb-workers/testbeam-laptop-4/scripts/p08a_1781012712_914_09cf1a30_penetration_weak_pid.py,790,text_hit,"This is a null/guardrail result, not a PID claim. The weak labels are reproducible"
