event_id,run,median_peak_sample,max_peak_sample,max_amplitude_adc,median_amplitude_adc,max_template_sse,max_baseline_absmax_adc,max_baseline_span_adc,max_late_charge_over_amp,mean_early_charge_over_amp,max_norm_peak_height,phase_atom,saturation_atom,q_template_atom,baseline_atom,delayed_peak_atom,anomaly_atom,run_family_atom,amplitude_atom,fold_threshold_amp95,fold_threshold_sse90,fold_threshold_baseline90,fold_threshold_late90
61:507759:3543:118747,61,6.0,8,3505.0,2893.5,0.25363171938861606,474.5,477.0,5.284736091298146,0.07040772432656991,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507827:3608:118815,61,8.0,8,3872.5,2840.5,0.04142387030048312,22.0,40.0,6.622466107165914,-1.3349089930367073e-05,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507829:3609:118817,61,9.0,10,3608.5,2395.5,0.01819576996813615,29.0,41.0,6.747263405847305,0.0025993559537040426,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507832:3612:118820,61,9.0,11,2871.5,1969.5,0.21274752201828936,16.5,24.0,5.889430611178827,0.0027827240498754066,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507835:3615:118823,61,6.0,7,4113.5,2441.5,0.2719932428013525,196.5,206.0,5.429804302905069,0.04218605425708135,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507870:3645:118858,61,6.0,7,2626.5,2264.5,0.26080681929378624,304.5,310.0,3.609937178754997,0.06692523311104691,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507886:3659:118874,61,14.0,16,3398.5,2824.0,5.161380194576574,34.0,50.0,5.063231850117096,-0.0026378523271336413,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507995:3761:118983,61,9.0,9,3867.5,2617.5,0.04185546237535349,8.5,15.0,6.694376212023271,3.3854703151652475e-05,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508062:3824:119050,61,6.0,9,3120.5,2846.0,0.2605918752369858,440.5,442.0,4.630187469956738,0.07408531759134852,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508190:3943:119178,61,8.0,9,2951.0,2887.5,0.025510871592768467,10.0,16.0,5.851236868858014,-0.00033638412493038045,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508193:3946:119181,61,8.0,11,3538.5,3079.0,0.054501814894108554,13.0,24.0,6.39776741557157,-0.0005366055073379585,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508255:4005:119243,61,6.0,7,2936.5,2730.5,0.17273866978217303,241.5,244.0,4.010437648782275,0.04198416346428932,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508261:4011:119249,61,8.0,8,4309.5,2555.5,0.053398643641283106,24.5,39.0,6.001972386587771,0.000820956931997183,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508266:4015:119254,61,9.0,9,3572.5,2167.5,0.04307774082925144,9.5,11.0,6.328201539538139,-0.0017425984292951035,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508282:4031:119270,61,8.0,11,3094.0,2511.0,0.021489810419310695,19.0,28.0,5.7944408532643825,-0.0028060983215322174,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508389:4135:119377,61,11.0,12,4506.0,2656.0,1.6480314322562655,3.5,7.0,7.040168664003551,0.00012550200803212853,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508423:4167:119411,61,6.0,6,4457.0,2676.0,0.23514053536993076,373.5,384.0,5.382768678483285,0.06828306446728542,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508436:4179:119424,61,8.0,9,2633.5,1890.0,0.017655412247345945,11.5,20.0,4.987469147522309,-0.0014770364206233468,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508448:4190:119436,61,9.0,9,2053.0,2002.5,0.014714384487544873,19.5,37.0,5.116415002435461,0.0013071013076486019,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508486:4224:119474,61,7.0,7,4539.0,2309.0,0.05476092556299797,29.0,53.0,5.608063450099141,0.0030465995153630535,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508507:4245:119495,61,6.0,6,3822.5,2890.5,0.7547028386945736,748.5,761.0,4.781033355134075,0.23084819893818412,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508517:4254:119505,61,8.0,8,5239.0,2759.0,0.0673641851172246,59.0,106.0,5.409047528154228,-0.0022598477383172478,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508522:4258:119510,61,6.0,7,3087.5,2811.5,0.7633041733852417,780.5,820.0,3.364218388760448,0.2078447206160158,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508569:4302:119557,61,8.0,9,2939.5,2836.0,0.025083618220579293,16.5,30.0,5.664058513352611,-0.0002749913110106281,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508594:4326:119582,61,7.0,7,4232.0,2575.5,0.11571223973332262,56.0,65.0,5.446361058601134,0.006382235900467981,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508610:4341:119598,61,10.0,10,4238.5,2499.5,0.3168168968957222,14.5,22.0,7.292556328889938,4.783334787220596e-05,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508617:4346:119605,61,9.0,9,4142.5,2759.0,0.15251550735282052,5.5,10.0,6.31852745926373,-0.0003898737155343998,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508697:4418:119685,61,8.0,8,2630.0,2353.0,0.04890737192123862,142.0,177.0,4.782550930026572,-0.010934052139473705,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508802:4514:119790,61,8.0,9,3303.0,2332.5,0.0336324757611749,8.5,14.0,6.384196185286103,-0.0008964513920012192,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508833:4543:119821,61,9.0,9,3294.5,2287.0,0.05385080889970052,12.5,24.0,6.713461830323266,0.0006085223242835389,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508874:4583:119862,61,9.0,9,2821.0,2780.0,0.08246448459458673,14.0,16.0,6.161999291031549,0.0016456097842980745,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508919:4626:119907,61,7.0,7,5310.5,2721.0,0.03568656039887963,14.0,23.0,5.511627906976744,0.0012265391621464098,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508953:4658:119941,61,5.0,7,3340.0,2662.5,2.448713854351195,3087.0,3798.0,3.5619760479041918,0.5891060975452079,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508964:4669:119952,61,8.0,9,3198.0,2607.5,0.02034156874784803,20.0,30.0,6.078799249530957,0.0020512180931234786,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:508990:4724:119978,61,7.0,7,6025.0,2620.0,0.17926495647696797,55.5,69.0,4.928298755186722,0.010400250872326839,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509004:4738:119992,61,3.0,5,1903.5,1792.5,17.45550453618553,1903.5,3313.0,-2.2477016023115315,0.040682151652378006,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509006:4740:119994,61,8.0,9,2816.0,2569.5,0.11587444047120779,29.0,48.0,5.271661931818182,0.0025563195527931893,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509014:4746:120002,61,8.0,8,4836.0,2704.5,0.019657021761048107,17.5,28.0,5.772952853598015,5.710906360361564e-05,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509065:4795:120053,61,7.0,7,5692.5,2651.5,0.06304251069178461,16.5,30.0,5.169521299956083,0.0012826009326979621,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509080:4809:120068,61,9.0,11,3080.5,1811.0,0.3124146513486249,12.5,18.0,6.285830222366499,-0.0010731672937071028,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509108:4837:120096,61,11.0,11,3734.0,2781.5,0.6870841885811215,11.5,20.0,7.574986609534012,0.0002702484722961858,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509131:4857:120119,61,8.0,8,3421.5,2628.0,0.03388172050289353,21.5,28.0,6.092211018559111,0.0015881865302030693,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509178:4898:120166,61,6.0,6,2906.0,2768.5,0.294989010549402,515.5,535.0,3.528083799891638,0.09958724795406855,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509201:4921:120189,61,8.0,9,3394.0,2852.0,0.052844190721315895,23.0,42.0,5.774602239245728,0.0011533564948283824,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509214:4933:120202,61,7.0,9,3542.5,3158.0,0.1012716466126598,114.0,117.0,4.868587713742875,0.01173359172459832,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509233:4950:120221,61,8.0,8,5402.0,2348.5,0.03608812562583974,11.5,18.0,5.683450573861533,0.0009172224619897921,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509256:4971:120244,61,7.0,10,3910.0,3493.0,0.23959757932146708,12.0,21.0,6.075866017749785,0.0005904765013068931,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509257:4972:120245,61,4.0,4,2285.0,1850.0,3.062282375859291,1774.0,2486.0,0.7107221006564551,0.44512246610541717,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509282:4995:120270,61,7.0,10,3117.5,2444.0,0.015298361476771567,28.0,29.0,5.030152365677626,0.0025140872925193103,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509395:5104:120383,61,5.0,7,4282.0,2870.0,1.2573598802910426,1581.0,1655.0,4.871321812237272,0.36055209010729755,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509399:5107:120387,61,5.0,5,2632.5,2396.0,1.7636611053600881,1309.5,1728.0,2.068864774624374,0.4204751355259748,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509537:5236:120525,61,8.0,8,2935.5,2578.0,0.030980435214549927,16.0,29.0,5.334525634474536,0.001831904912149477,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509546:5244:120534,61,11.0,12,3389.5,2983.0,0.0695316951290992,24.5,32.0,6.823332215890043,-0.0033108107954558062,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509564:5261:120552,61,8.0,9,4569.0,2245.5,0.048968118129077524,10.0,14.0,6.133727292624207,-0.0013287118458795808,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509572:5269:120560,61,7.0,7,5911.5,3037.0,0.08910712722833918,16.0,20.0,5.007443119343653,0.002003655709571875,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509726:5414:120714,61,12.0,12,3611.0,2899.0,2.699174310131151,13.0,19.0,6.793132096372196,0.0001064115860073082,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509744:5432:120732,61,7.0,9,4944.0,3428.5,0.06792148714983114,14.0,21.0,5.823220064724919,-0.0005950620302150175,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509817:5498:120805,61,8.0,8,3613.5,2549.5,0.030571790212835914,12.5,17.0,6.810156358101564,-0.0005686344694098677,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509880:5560:120868,61,9.0,10,2910.0,2789.0,0.04416275791247631,236.0,393.0,5.987092147723199,0.009596710686013787,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509896:5575:120884,61,4.0,4,2490.0,2088.5,4.716587765010213,2225.0,2989.0,1.0943775100401607,0.4207111842988627,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509941:5616:120929,61,7.0,8,3467.0,2119.0,0.07525874954131273,116.0,140.0,6.243438130948947,-0.025367586324447484,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509955:5627:120943,61,4.0,4,2521.0,1541.5,7.092527909634856,2521.0,4079.0,0.7754859182863942,0.2859496320875429,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509975:5647:120963,61,5.0,6,3268.0,1921.0,1.532870405242616,1810.0,1927.0,2.6269889840881273,0.44151169984017086,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:509997:5669:120985,61,6.0,6,3505.5,2519.5,0.5368177062536708,642.5,656.0,5.183140778776209,0.1593720888466617,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:510013:5685:121001,61,8.0,9,3511.5,3173.5,0.13026790811719152,18.5,32.0,6.1342731026626796,-0.001990378402905387,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:510074:5741:121062,61,8.0,8,2896.5,1630.5,0.039816642093615996,44.5,63.0,5.148800276195408,-0.0025031672243386953,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:510081:5746:121069,61,6.0,11,5008.0,3408.5,1.478832253970464,630.5,646.0,7.308346780108552,0.0899593093680573,1.0,central_phase_6,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:510146:5806:121134,61,8.0,9,3232.5,2675.5,0.04264343254695266,6.5,11.0,6.346635730858469,0.00040290310291479217,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
