event_id,run,eventno,evt,d_t_ns,abs_c_t_ns,has_curvature,n_downstream
61:519558:14671:130546,61,519558,14671,3.1094230550922575,,False,2
61:519572:14684:130560,61,519572,14684,6.371036889332011,6.560724250422545,True,3
61:519574:14686:130562,61,519574,14686,5.41190811739412,,False,2
61:519586:14697:130574,61,519586,14697,4.507631420644273,,False,2
61:519603:14712:130591,61,519603,14712,5.585371544840662,10.117331292713658,True,3
61:519613:14721:130601,61,519613,14721,6.072489449064939,8.006511301045997,True,3
61:519615:14723:130603,61,519615,14723,4.194542036489146,,False,2
61:519619:14727:130607,61,519619,14727,5.707793320011412,0.9666518808054647,True,3
61:519623:14731:130611,61,519623,14731,5.8859473489062,,False,2
61:519685:14786:130673,61,519685,14786,4.210049059151835,,False,2
61:519706:14804:130694,61,519706,14804,4.747859677684239,4.804024752732403,True,3
61:519736:14834:130724,61,519736,14834,3.523132048043717,,False,2
61:519802:14897:130790,61,519802,14897,4.557069641242084,7.1520430520675795,True,3
61:519805:14900:130793,61,519805,14900,5.211561963398978,2.6893943498895965,True,3
61:519807:14901:130795,61,519807,14901,8.506829412198542,,False,2
61:519809:14903:130797,61,519809,14903,7.3897519089679164,6.277945649288149,True,3
61:519812:14906:130800,61,519812,14906,5.382917381088461,3.802047101942321,True,3
61:519820:14913:130808,61,519820,14913,5.232498781346486,,False,2
61:519831:14924:130819,61,519831,14924,3.8326152975120067,,False,2
61:519842:14935:130830,61,519842,14935,4.456362253167072,,False,2
61:519843:14936:130831,61,519843,14936,6.532325711098714,7.329498950489388,True,3
61:519850:14942:130838,61,519850,14942,5.744280718168042,,False,2
61:519858:14949:130846,61,519858,14949,5.949304698702775,,False,2
61:519878:14971:130866,61,519878,14971,6.333770694173069,,False,2
61:519889:14977:130877,61,519889,14977,3.36995014829305,,False,2
61:519890:14978:130878,61,519890,14978,4.386825296695648,4.385839885190009,True,3
61:519951:15036:130939,61,519951,15036,43.440007664832464,,False,2
61:519977:15060:130965,61,519977,15060,6.413112485487261,,False,2
61:519996:15077:130984,61,519996,15077,3.8687613018233264,,False,2
61:520006:15086:130994,61,520006,15086,5.161468351762856,5.346612923082567,True,3
61:520022:15101:131010,61,520022,15101,3.3346291713331553,,False,2
61:520038:15116:131026,61,520038,15116,5.632054812859806,,False,2
61:520057:15132:131045,61,520057,15132,5.852866197347801,2.762189425833931,True,3
61:520075:15150:131063,61,520075,15150,7.80179693279517,,False,2
61:520076:15150:131064,61,520076,15150,4.817338931752843,5.281788908330569,True,3
61:520084:15157:131072,61,520084,15157,5.822387942414764,5.207081172970163,True,3
61:520090:15163:131078,61,520090,15163,3.41344971723629,3.44646926308279,True,3
61:520138:15207:131126,61,520138,15207,5.868821349590583,,False,2
61:520148:15216:131136,61,520148,15216,4.709086887398904,2.3400861246224096,True,3
61:520169:15237:131157,61,520169,15237,4.175901384636489,4.320891815419152,True,3
61:520276:15341:131264,61,520276,15341,3.421970523325136,,False,2
61:520313:15377:131301,61,520313,15377,3.2209684112094905,,False,2
61:520330:15392:131318,61,520330,15392,5.755607823480084,,False,2
61:520350:15412:131338,61,520350,15412,5.059676887570049,,False,2
61:520353:15415:131341,61,520353,15415,4.344689975038094,0.6620608180489711,True,3
61:520355:15417:131343,61,520355,15417,4.32713525690184,,False,2
61:520373:15433:131361,61,520373,15433,4.1137310673398275,4.9056569109318815,True,3
61:520382:15441:131370,61,520382,15441,3.9276443217864667,4.469340347694281,True,3
61:520391:15450:131379,61,520391,15450,5.708598951692871,,False,2
61:520401:15460:131389,61,520401,15460,5.632399755127025,2.899367091467056,True,3
61:520418:15475:131406,61,520418,15475,5.366578959555092,,False,2
61:520420:15477:131408,61,520420,15477,6.272632446333127,7.8079652044842405,True,3
61:520438:15493:131426,61,520438,15493,5.874322105799955,4.703624074496595,True,3
61:520483:15535:131471,61,520483,15535,5.609566471148966,6.551732954500018,True,3
61:520575:15620:131563,61,520575,15620,5.870002926802009,,False,2
61:520586:15631:131574,61,520586,15631,4.123914108130673,,False,2
61:520651:15693:131639,61,520651,15693,5.495883933328045,,False,2
61:520660:15699:131648,61,520660,15699,3.403390624024638,,False,2
61:520673:15712:131661,61,520673,15712,5.17129414280749,,False,2
61:520678:15717:131666,61,520678,15717,4.476757881343552,5.233381484706989,True,3
61:520712:15750:131700,61,520712,15750,5.861621345008459,,False,2
61:520727:15764:131715,61,520727,15764,3.271339505991776,,False,2
61:520762:15795:131750,61,520762,15795,3.2303684868665385,,False,2
61:520778:15809:131766,61,520778,15809,6.141698840128065,7.586431209195979,True,3
61:520797:15827:131785,61,520797,15827,7.90922121356904,9.861599862954023,True,3
61:520817:15846:131805,61,520817,15846,5.910313761634619,,False,2
61:520827:15855:131815,61,520827,15855,4.917731467981362,,False,2
61:520828:15856:131816,61,520828,15856,4.557749295449138,3.42122592726572,True,3
61:520838:15865:131826,61,520838,15865,5.857397437663586,6.214892614351818,True,3
61:520840:15867:131828,61,520840,15867,6.904567864679521,,False,2
61:520860:15887:131848,61,520860,15887,3.5633863015371503,,False,2
61:520885:15911:131873,61,520885,15911,5.348111400570247,,False,2
61:520906:15928:131894,61,520906,15928,3.307849400429383,,False,2
61:520919:15939:131907,61,520919,15939,3.0767145135566203,4.563018242984985,True,3
61:520947:15965:131935,61,520947,15965,3.750609191540967,,False,2
61:520954:15971:131942,61,520954,15971,8.00135803199261,0.24621724847119708,True,3
61:521054:16059:132042,61,521054,16059,3.92995575453385,,False,2
61:521119:16118:132107,61,521119,16118,5.621199527987265,,False,2
61:521120:16119:132108,61,521120,16119,3.1329194043290514,,False,2
61:521265:16251:132253,61,521265,16251,4.6668691896640055,4.251208085684546,True,3
61:521276:16264:132264,61,521276,16264,4.166187388894706,,False,2
61:521283:16270:132271,61,521283,16270,5.432611479151589,5.496119251495472,True,3
61:521286:16259:132274,61,521286,16259,4.73800079995922,,False,2
61:521312:16293:132300,61,521312,16293,5.102064715692727,6.470452065252374,True,3
61:521334:16312:132322,61,521334,16312,3.302508637960571,,False,2
61:521342:16320:132330,61,521342,16320,4.7475154441334695,3.09746376478752,True,3
61:521358:16335:132346,61,521358,16335,4.907102207259243,,False,2
61:521366:16343:132354,61,521366,16343,4.730444362835108,6.338452320424196,True,3
61:521367:16344:132355,61,521367,16344,5.0045417554737455,,False,2
61:521383:16359:132371,61,521383,16359,5.270207236260227,6.0631154971468675,True,3
61:521399:16374:132387,61,521399,16374,4.038965680663431,3.046121385506872,True,3
61:521401:16376:132389,61,521401,16376,3.568108951624339,4.576536428956416,True,3
61:521407:16380:132395,61,521407,16380,5.519315696951502,4.134499564092671,True,3
61:521443:28:132431,61,521443,28,6.909774838897299,8.008369308370767,True,3
61:521470:55:132458,61,521470,55,4.418397770811566,,False,2
61:521474:59:132462,61,521474,59,4.002160626462313,2.766168223803234,True,3
61:521479:64:132467,61,521479,64,4.014891921304631,5.358918684274812,True,3
61:521527:108:132515,61,521527,108,5.292508243232881,,False,2
61:521581:160:132569,61,521581,160,7.175477915239949,,False,2
61:521619:193:132607,61,521619,193,5.148891604119399,6.824271088265206,True,3
61:521638:212:132626,61,521638,212,4.815695250181289,,False,2
61:521660:233:132648,61,521660,233,4.771289537712896,,False,2
61:521672:244:132660,61,521672,244,4.588770043132634,,False,2
61:521679:251:132667,61,521679,251,4.343381911958751,,False,2
61:521741:307:132729,61,521741,307,4.436168521462633,,False,2
61:521815:376:132803,61,521815,376,5.534453247609157,5.37525324511072,True,3
61:521820:381:132808,61,521820,381,3.20364390192627,,False,2
61:521873:431:132861,61,521873,431,3.612964448360046,,False,2
61:521879:436:132867,61,521879,436,6.912288166678891,,False,2
61:522012:558:133000,61,522012,558,3.066825941458042,,False,2
61:522033:579:133021,61,522033,579,6.070275141832745,3.425234355941079,True,3
61:522034:579:133022,61,522034,579,3.976795162509447,,False,2
61:522067:609:133055,61,522067,609,4.382386270130475,,False,2
61:522074:616:133062,61,522074,616,3.80813186067423,4.2811131221905185,True,3
61:522106:646:133094,61,522106,646,6.400260473192965,4.074933276299525,True,3
61:522112:651:133100,61,522112,651,5.389435472540654,1.6465904759787264,True,3
61:522117:656:133105,61,522117,656,3.909327367636095,5.463271222727386,True,3
61:522199:735:133187,61,522199,735,5.506378268337691,,False,2
61:522211:743:133199,61,522211,743,7.066260085128015,2.7069761892587607,True,3
61:522244:773:133232,61,522244,773,4.978548492683416,,False,2
61:522250:779:133238,61,522250,779,3.112792061344159,5.121213803321901,True,3
61:522264:791:133252,61,522264,791,4.297837684270334,4.260916437137553,True,3
61:522267:794:133255,61,522267,794,3.668017383133659,,False,2
61:522275:801:133263,61,522275,801,3.0451132139155277,,False,2
61:522313:837:133301,61,522313,837,5.666785340905875,,False,2
61:522330:851:133318,61,522330,851,3.7370432447008213,,False,2
61:522337:858:133325,61,522337,858,4.378229287503046,,False,2
61:522361:881:133349,61,522361,881,5.042360871165982,,False,2
61:522368:887:133356,61,522368,887,5.995528698713429,8.111128843923154,True,3
61:522374:891:133362,61,522374,891,3.9809923298178376,,False,2
61:522398:909:133386,61,522398,909,3.782567323246738,,False,2
61:522401:912:133389,61,522401,912,5.183854427978801,6.352402149129411,True,3
61:522443:952:133431,61,522443,952,4.571475147533086,,False,2
61:522449:957:133437,61,522449,957,5.4279340006442425,4.919276936771112,True,3
61:522453:960:133441,61,522453,960,4.354314188303171,,False,2
61:522461:968:133449,61,522461,968,4.984854801694141,,False,2
61:522486:992:133474,61,522486,992,4.629548834426878,2.870627443588738,True,3
61:522505:1010:133493,61,522505,1010,6.714913382479395,7.964008898325261,True,3
61:522542:1044:133530,61,522542,1044,3.9070040304523133,3.9338359438650343,True,3
61:522552:1053:133540,61,522552,1053,7.083770711124835,3.926494050638915,True,3
61:522572:1070:133560,61,522572,1070,5.660075797266124,,False,2
61:522622:1119:133610,61,522622,1119,4.126119774386201,,False,2
61:522654:1147:133642,61,522654,1147,5.960708616647054,5.359776499119192,True,3
61:522763:1252:133751,61,522763,1252,6.308589589564001,,False,2
61:522772:1261:133760,61,522772,1261,6.306628748094639,8.619175769446016,True,3
61:522788:1276:133776,61,522788,1276,3.3914948807876115,,False,2
61:522794:1282:133782,61,522794,1282,3.8018639393641536,,False,2
61:522867:1353:133855,61,522867,1353,4.746774205855651,,False,2
61:522883:1366:133871,61,522883,1366,5.681351358644349,,False,2
61:522929:1408:133917,61,522929,1408,3.5974874375426324,4.0269517564252055,True,3
61:522933:1411:133921,61,522933,1411,3.987108950163133,5.2562386710169875,True,3
61:522944:1421:133932,61,522944,1421,7.686832003612821,9.097766600416982,True,3
61:522946:1423:133934,61,522946,1423,3.132695105929109,0.3868486326492686,True,3
61:522957:1434:133945,61,522957,1434,3.9970960574947156,,False,2
61:522973:1447:133961,61,522973,1447,6.639497992202962,,False,2
61:522989:1460:133977,61,522989,1460,6.309494028912631,7.754350291922933,True,3
61:523041:1509:134029,61,523041,1509,4.239534917711694,,False,2
61:523087:1552:134075,61,523087,1552,3.318412930353226,3.865723399948827,True,3
61:523113:1577:134101,61,523113,1577,7.331204412484851,,False,2
61:523213:1667:134201,61,523213,1667,4.547437295528894,,False,2
61:523215:1669:134203,61,523215,1669,4.8150372260197045,6.47979757460358,True,3
61:523333:1780:134321,61,523333,1780,5.824288154897495,,False,2
61:523357:1801:134345,61,523357,1801,5.522981842828102,3.424071550001571,True,3
61:523424:1862:134412,61,523424,1862,5.6100427823591446,,False,2
61:523459:1896:134447,61,523459,1896,3.8579196534330933,,False,2
61:523485:1918:134473,61,523485,1918,6.55551620050047,,False,2
61:523492:1924:134480,61,523492,1924,23.00403126829176,11.550675355086192,True,3
61:523525:1954:134513,61,523525,1954,6.159163176629008,,False,2
61:523534:1962:134522,61,523534,1962,5.536862683217613,3.9918535904716137,True,3
61:523544:1972:134532,61,523544,1972,5.712617531088874,,False,2
61:523580:2004:134568,61,523580,2004,7.2562830221218775,8.34911059621983,True,3
61:523669:2085:134657,61,523669,2085,4.587263274095854,,False,2
61:523702:2113:134690,61,523702,2113,4.784517639159759,4.686087288379099,True,3
61:523711:2121:134699,61,523711,2121,3.3677421257520344,,False,2
61:523751:2155:134739,61,523751,2155,5.970051438163068,,False,2
61:523786:2189:134774,61,523786,2189,3.6518426557965924,,False,2
61:523822:2225:134810,61,523822,2225,5.111544907627177,5.557893322260874,True,3
61:523831:2234:134819,61,523831,2234,6.543315508021394,7.2591229355833775,True,3
61:523860:2262:134848,61,523860,2262,6.557453394824208,,False,2
61:523866:2268:134854,61,523866,2268,3.986218328202696,,False,2
61:523883:2284:134871,61,523883,2284,5.052380318390163,,False,2
61:523897:2295:134885,61,523897,2295,5.170460251540391,,False,2
61:523909:2305:134897,61,523909,2305,5.708943165512494,5.799326365829465,True,3
61:523958:2353:134946,61,523958,2353,6.533608890093511,8.35523159326489,True,3
61:523964:2359:134952,61,523964,2359,7.052452688884408,6.367740775762336,True,3
61:523985:2378:134973,61,523985,2378,5.950039162252224,4.082444025160541,True,3
61:524066:2453:135054,61,524066,2453,3.9667992102116756,6.373808739849736,True,3
61:524080:2466:135068,61,524080,2466,5.746909292957351,,False,2
61:524102:2486:135090,61,524102,2486,4.5293773435437075,,False,2
61:524103:2486:135091,61,524103,2486,6.560990797376981,7.149798422061515,True,3
61:524118:2500:135106,61,524118,2500,6.483658155993076,,False,2
61:524123:2505:135111,61,524123,2505,8.011473598331122,,False,2
61:524126:2507:135114,61,524126,2507,5.068075354699559,4.93387480435031,True,3
61:524135:2515:135123,61,524135,2515,3.7545885569268833,,False,2
61:524199:2576:135187,61,524199,2576,4.347956908556959,,False,2
61:524213:2589:135201,61,524213,2589,6.317979359043996,7.831336376771624,True,3
61:524214:2590:135202,61,524214,2590,4.4768912354804655,2.631830827556797,True,3
61:524216:2592:135204,61,524216,2592,4.055019772231205,,False,2
61:524283:2654:135271,61,524283,2654,4.880931528330365,5.499967224220342,True,3
61:524290:2660:135278,61,524290,2660,4.3198266522210105,,False,2
61:524297:2666:135285,61,524297,2666,4.887124397870572,,False,2
61:524306:2673:135294,61,524306,2673,3.0621165321425963,,False,2
61:524341:2704:135329,61,524341,2704,3.467307143953853,4.33289167679191,True,3
61:524343:2706:135331,61,524343,2706,5.2621120557205785,3.6372663132277694,True,3
61:524366:2728:135354,61,524366,2728,6.490701387526585,,False,2
61:524370:2731:135358,61,524370,2731,6.352244984075632,,False,2
61:524437:2794:135425,61,524437,2794,6.854620678887862,5.758655427047863,True,3
61:524485:2840:135473,61,524485,2840,3.5930576282176574,,False,2
61:524520:2873:135508,61,524520,2873,3.7595507446895127,,False,2
61:524525:2878:135513,61,524525,2878,6.679336089860556,,False,2
61:524587:2935:135575,61,524587,2935,3.934129286046783,,False,2
61:524639:2979:135627,61,524639,2979,4.4663768386935985,,False,2
61:524705:3038:135693,61,524705,3038,4.2884752428563,,False,2
61:524716:3047:135704,61,524716,3047,6.081832197338528,5.6030583465567645,True,3
61:524749:3078:135737,61,524749,3078,4.203171851716689,1.1580682827193272,True,3
61:524768:3096:135756,61,524768,3096,4.563813254326007,6.044797914076192,True,3
61:524793:3120:135781,61,524793,3120,3.210974311282804,5.207825547054213,True,3
61:524818:3144:135806,61,524818,3144,7.709533434530329,4.871036252876166,True,3
61:524824:3150:135812,61,524824,3150,3.881348923755482,,False,2
61:524826:3152:135814,61,524826,3152,5.035442214790052,,False,2
61:524837:3163:135825,61,524837,3163,5.090991433404277,,False,2
61:524867:3189:135855,61,524867,3189,4.649075608361855,3.5824006028895212,True,3
61:524912:3233:135900,61,524912,3233,6.9007349694025635,6.838451102717343,True,3
61:524926:3246:135914,61,524926,3246,4.339751394707342,,False,2
61:524980:3296:135968,61,524980,3296,6.966067836867509,4.984798274324419,True,3
61:525062:3371:136050,61,525062,3371,5.671871652270092,,False,2
61:525073:3382:136061,61,525073,3382,4.0162700649828125,,False,2
61:525094:3402:136082,61,525094,3402,6.710340657953225,,False,2
61:525120:3427:136108,61,525120,3427,6.738675030342847,,False,2
61:525131:3437:136119,61,525131,3437,6.147174119751291,7.514569003644276,True,3
61:525135:3440:136123,61,525135,3440,4.907499795233399,,False,2
