method,heldout_run,target_pair,charge_bin,n_cal_excluding_run_and_pair,scale68,fallback_global,abstention_budget,abstention_cutoff_abs_pull_train
phase_conformal_gated_cnn,58,B6-B8,"charge[24000,40000)",1949,1.066860235276045,False,0.0,inf
phase_conformal_gated_cnn,58,B6-B8,"charge[4000,8000)",214,1.0127639341055248,False,0.0,inf
phase_conformal_gated_cnn,58,B6-B8,"charge[8000,14000)",1148,1.0246613203792692,False,0.0,inf
phase_conformal_gated_cnn,58,B6-B8,"charge[1000,4000)",35,1.08554719094327,False,0.05,1.5116964438530636
phase_conformal_gated_cnn,58,B6-B8,"charge[14000,24000)",4126,1.010307543971799,False,0.05,1.5116964438530636
phase_conformal_gated_cnn,58,B6-B8,"charge[24000,40000)",1949,1.066860235276045,False,0.05,1.5116964438530636
phase_conformal_gated_cnn,58,B6-B8,"charge[4000,8000)",214,1.0127639341055248,False,0.05,1.5116964438530636
phase_conformal_gated_cnn,58,B6-B8,"charge[8000,14000)",1148,1.0246613203792692,False,0.05,1.5116964438530636
phase_conformal_gated_cnn,59,B4-B6,"charge[1000,4000)",30,1.0687827072584013,False,0.0,inf
phase_conformal_gated_cnn,59,B4-B6,"charge[14000,24000)",2685,1.0648020962476537,False,0.0,inf
phase_conformal_gated_cnn,59,B4-B6,"charge[24000,40000)",2768,1.1074935306418716,False,0.0,inf
phase_conformal_gated_cnn,59,B4-B6,"charge[4000,8000)",127,1.0177884222804143,False,0.0,inf
phase_conformal_gated_cnn,59,B4-B6,"charge[40000,80000)",22,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,59,B4-B6,"charge[8000,14000)",482,1.050563500341423,False,0.0,inf
phase_conformal_gated_cnn,59,B4-B6,"charge[1000,4000)",30,1.0687827072584013,False,0.05,1.9701571245141207
phase_conformal_gated_cnn,59,B4-B6,"charge[14000,24000)",2685,1.0648020962476537,False,0.05,1.9701571245141207
phase_conformal_gated_cnn,59,B4-B6,"charge[24000,40000)",2768,1.1074935306418716,False,0.05,1.9701571245141207
phase_conformal_gated_cnn,59,B4-B6,"charge[4000,8000)",127,1.0177884222804143,False,0.05,1.9701571245141207
phase_conformal_gated_cnn,59,B4-B6,"charge[40000,80000)",22,1.050410927374522,True,0.05,1.9701571245141207
phase_conformal_gated_cnn,59,B4-B6,"charge[8000,14000)",482,1.050563500341423,False,0.05,1.9701571245141207
phase_conformal_gated_cnn,59,B4-B8,"charge[1000,4000)",39,1.004194555371752,False,0.0,inf
phase_conformal_gated_cnn,59,B4-B8,"charge[14000,24000)",3322,1.0251635610203589,False,0.0,inf
phase_conformal_gated_cnn,59,B4-B8,"charge[24000,40000)",1732,1.1288852770770865,False,0.0,inf
phase_conformal_gated_cnn,59,B4-B8,"charge[4000,8000)",180,1.0042841321672704,False,0.0,inf
phase_conformal_gated_cnn,59,B4-B8,"charge[8000,14000)",829,1.0113775830754288,False,0.0,inf
phase_conformal_gated_cnn,59,B4-B8,"charge[1000,4000)",39,1.004194555371752,False,0.05,1.9073837653882266
phase_conformal_gated_cnn,59,B4-B8,"charge[14000,24000)",3322,1.0251635610203589,False,0.05,1.9073837653882266
phase_conformal_gated_cnn,59,B4-B8,"charge[24000,40000)",1732,1.1288852770770865,False,0.05,1.9073837653882266
phase_conformal_gated_cnn,59,B4-B8,"charge[4000,8000)",180,1.0042841321672704,False,0.05,1.9073837653882266
phase_conformal_gated_cnn,59,B4-B8,"charge[8000,14000)",829,1.0113775830754288,False,0.05,1.9073837653882266
phase_conformal_gated_cnn,59,B6-B8,"charge[1000,4000)",35,1.08554719094327,False,0.0,inf
phase_conformal_gated_cnn,59,B6-B8,"charge[14000,24000)",3291,1.0162981117188679,False,0.0,inf
phase_conformal_gated_cnn,59,B6-B8,"charge[24000,40000)",1710,1.090045473814699,False,0.0,inf
phase_conformal_gated_cnn,59,B6-B8,"charge[4000,8000)",195,1.0434256611679937,False,0.0,inf
phase_conformal_gated_cnn,59,B6-B8,"charge[8000,14000)",863,1.0281050214767664,False,0.0,inf
phase_conformal_gated_cnn,59,B6-B8,"charge[1000,4000)",35,1.08554719094327,False,0.05,1.510851359634341
phase_conformal_gated_cnn,59,B6-B8,"charge[14000,24000)",3291,1.0162981117188679,False,0.05,1.510851359634341
phase_conformal_gated_cnn,59,B6-B8,"charge[24000,40000)",1710,1.090045473814699,False,0.05,1.510851359634341
phase_conformal_gated_cnn,59,B6-B8,"charge[4000,8000)",195,1.0434256611679937,False,0.05,1.510851359634341
phase_conformal_gated_cnn,59,B6-B8,"charge[8000,14000)",863,1.0281050214767664,False,0.05,1.510851359634341
phase_conformal_gated_cnn,60,B4-B6,"charge[1000,4000)",25,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,60,B4-B6,"charge[14000,24000)",2974,1.0663932362440947,False,0.0,inf
phase_conformal_gated_cnn,60,B4-B6,"charge[24000,40000)",2383,1.1227399310454864,False,0.0,inf
phase_conformal_gated_cnn,60,B4-B6,"charge[4000,8000)",111,1.0,False,0.0,inf
phase_conformal_gated_cnn,60,B4-B6,"charge[40000,80000)",17,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,60,B4-B6,"charge[8000,14000)",514,1.0,False,0.0,inf
phase_conformal_gated_cnn,60,B4-B6,"charge[1000,4000)",25,1.050410927374522,True,0.05,2.019957294466359
phase_conformal_gated_cnn,60,B4-B6,"charge[14000,24000)",2974,1.0663932362440947,False,0.05,2.019957294466359
phase_conformal_gated_cnn,60,B4-B6,"charge[24000,40000)",2383,1.1227399310454864,False,0.05,2.019957294466359
phase_conformal_gated_cnn,60,B4-B6,"charge[4000,8000)",111,1.0,False,0.05,2.019957294466359
phase_conformal_gated_cnn,60,B4-B6,"charge[40000,80000)",17,1.050410927374522,True,0.05,2.019957294466359
phase_conformal_gated_cnn,60,B4-B6,"charge[8000,14000)",514,1.0,False,0.05,2.019957294466359
phase_conformal_gated_cnn,60,B4-B8,"charge[1000,4000)",31,1.0,False,0.0,inf
phase_conformal_gated_cnn,60,B4-B8,"charge[14000,24000)",3385,1.0621266462176395,False,0.0,inf
phase_conformal_gated_cnn,60,B4-B8,"charge[24000,40000)",1430,1.2024603120538342,False,0.0,inf
phase_conformal_gated_cnn,60,B4-B8,"charge[4000,8000)",168,1.0,False,0.0,inf
phase_conformal_gated_cnn,60,B4-B8,"charge[40000,80000)",11,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,60,B4-B8,"charge[8000,14000)",999,1.0219776840473458,False,0.0,inf
phase_conformal_gated_cnn,60,B4-B8,"charge[1000,4000)",31,1.0,False,0.05,1.9614582961859717
phase_conformal_gated_cnn,60,B4-B8,"charge[14000,24000)",3385,1.0621266462176395,False,0.05,1.9614582961859717
phase_conformal_gated_cnn,60,B4-B8,"charge[24000,40000)",1430,1.2024603120538342,False,0.05,1.9614582961859717
phase_conformal_gated_cnn,60,B4-B8,"charge[4000,8000)",168,1.0,False,0.05,1.9614582961859717
phase_conformal_gated_cnn,60,B4-B8,"charge[40000,80000)",11,1.050410927374522,True,0.05,1.9614582961859717
phase_conformal_gated_cnn,60,B4-B8,"charge[8000,14000)",999,1.0219776840473458,False,0.05,1.9614582961859717
phase_conformal_gated_cnn,60,B6-B8,"charge[1000,4000)",28,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,60,B6-B8,"charge[14000,24000)",3383,1.0161896315260368,False,0.0,inf
phase_conformal_gated_cnn,60,B6-B8,"charge[24000,40000)",1391,1.0930860161982694,False,0.0,inf
phase_conformal_gated_cnn,60,B6-B8,"charge[4000,8000)",187,1.0,False,0.0,inf
phase_conformal_gated_cnn,60,B6-B8,"charge[40000,80000)",18,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,60,B6-B8,"charge[8000,14000)",1017,1.0162503903982771,False,0.0,inf
phase_conformal_gated_cnn,60,B6-B8,"charge[1000,4000)",28,1.050410927374522,True,0.05,1.5106081238508429
phase_conformal_gated_cnn,60,B6-B8,"charge[14000,24000)",3383,1.0161896315260368,False,0.05,1.5106081238508429
phase_conformal_gated_cnn,60,B6-B8,"charge[24000,40000)",1391,1.0930860161982694,False,0.05,1.5106081238508429
phase_conformal_gated_cnn,60,B6-B8,"charge[4000,8000)",187,1.0,False,0.05,1.5106081238508429
phase_conformal_gated_cnn,60,B6-B8,"charge[40000,80000)",18,1.050410927374522,True,0.05,1.5106081238508429
phase_conformal_gated_cnn,60,B6-B8,"charge[8000,14000)",1017,1.0162503903982771,False,0.05,1.5106081238508429
phase_conformal_gated_cnn,61,B4-B6,"charge[1000,4000)",36,1.0196100635590781,False,0.0,inf
phase_conformal_gated_cnn,61,B4-B6,"charge[14000,24000)",2760,1.0379858258419745,False,0.0,inf
phase_conformal_gated_cnn,61,B4-B6,"charge[24000,40000)",2371,1.094022708344533,False,0.0,inf
phase_conformal_gated_cnn,61,B4-B6,"charge[4000,8000)",102,1.0,False,0.0,inf
phase_conformal_gated_cnn,61,B4-B6,"charge[8000,14000)",490,1.028744605980201,False,0.0,inf
phase_conformal_gated_cnn,61,B4-B6,"charge[1000,4000)",36,1.0196100635590781,False,0.05,2.0334392882656585
phase_conformal_gated_cnn,61,B4-B6,"charge[14000,24000)",2760,1.0379858258419745,False,0.05,2.0334392882656585
phase_conformal_gated_cnn,61,B4-B6,"charge[24000,40000)",2371,1.094022708344533,False,0.05,2.0334392882656585
phase_conformal_gated_cnn,61,B4-B6,"charge[4000,8000)",102,1.0,False,0.05,2.0334392882656585
phase_conformal_gated_cnn,61,B4-B6,"charge[8000,14000)",490,1.028744605980201,False,0.05,2.0334392882656585
phase_conformal_gated_cnn,61,B4-B8,"charge[14000,24000)",3215,1.0203781380485832,False,0.0,inf
phase_conformal_gated_cnn,61,B4-B8,"charge[24000,40000)",1424,1.1426441271870202,False,0.0,inf
phase_conformal_gated_cnn,61,B4-B8,"charge[4000,8000)",152,1.0,False,0.0,inf
phase_conformal_gated_cnn,61,B4-B8,"charge[40000,80000)",13,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,61,B4-B8,"charge[8000,14000)",929,1.0065881531238519,False,0.0,inf
phase_conformal_gated_cnn,61,B4-B8,"charge[14000,24000)",3215,1.0203781380485832,False,0.05,1.9984686252356068
phase_conformal_gated_cnn,61,B4-B8,"charge[24000,40000)",1424,1.1426441271870202,False,0.05,1.9984686252356068
phase_conformal_gated_cnn,61,B4-B8,"charge[4000,8000)",152,1.0,False,0.05,1.9984686252356068
phase_conformal_gated_cnn,61,B4-B8,"charge[40000,80000)",13,1.050410927374522,True,0.05,1.9984686252356068
phase_conformal_gated_cnn,61,B4-B8,"charge[8000,14000)",929,1.0065881531238519,False,0.05,1.9984686252356068
phase_conformal_gated_cnn,61,B6-B8,"charge[14000,24000)",3175,1.0,False,0.0,inf
phase_conformal_gated_cnn,61,B6-B8,"charge[24000,40000)",1427,1.0012528029594538,False,0.0,inf
phase_conformal_gated_cnn,61,B6-B8,"charge[4000,8000)",166,1.0065645053656227,False,0.0,inf
phase_conformal_gated_cnn,61,B6-B8,"charge[40000,80000)",18,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,61,B6-B8,"charge[8000,14000)",951,1.0151214391379566,False,0.0,inf
phase_conformal_gated_cnn,61,B6-B8,"charge[14000,24000)",3175,1.0,False,0.05,1.4494614402970045
phase_conformal_gated_cnn,61,B6-B8,"charge[24000,40000)",1427,1.0012528029594538,False,0.05,1.4494614402970045
phase_conformal_gated_cnn,61,B6-B8,"charge[4000,8000)",166,1.0065645053656227,False,0.05,1.4494614402970045
phase_conformal_gated_cnn,61,B6-B8,"charge[40000,80000)",18,1.050410927374522,True,0.05,1.4494614402970045
phase_conformal_gated_cnn,61,B6-B8,"charge[8000,14000)",951,1.0151214391379566,False,0.05,1.4494614402970045
phase_conformal_gated_cnn,62,B4-B6,"charge[1000,4000)",31,1.0,False,0.0,inf
phase_conformal_gated_cnn,62,B4-B6,"charge[14000,24000)",2800,1.0786700670150937,False,0.0,inf
phase_conformal_gated_cnn,62,B4-B6,"charge[24000,40000)",2592,1.1253964322356245,False,0.0,inf
phase_conformal_gated_cnn,62,B4-B6,"charge[4000,8000)",115,1.0340555087835175,False,0.0,inf
phase_conformal_gated_cnn,62,B4-B6,"charge[40000,80000)",15,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,62,B4-B6,"charge[8000,14000)",473,1.033423445505549,False,0.0,inf
phase_conformal_gated_cnn,62,B4-B6,"charge[1000,4000)",31,1.0,False,0.05,1.9301366737517927
phase_conformal_gated_cnn,62,B4-B6,"charge[14000,24000)",2800,1.0786700670150937,False,0.05,1.9301366737517927
phase_conformal_gated_cnn,62,B4-B6,"charge[24000,40000)",2592,1.1253964322356245,False,0.05,1.9301366737517927
phase_conformal_gated_cnn,62,B4-B6,"charge[4000,8000)",115,1.0340555087835175,False,0.05,1.9301366737517927
phase_conformal_gated_cnn,62,B4-B6,"charge[40000,80000)",15,1.050410927374522,True,0.05,1.9301366737517927
phase_conformal_gated_cnn,62,B4-B6,"charge[8000,14000)",473,1.033423445505549,False,0.05,1.9301366737517927
phase_conformal_gated_cnn,62,B4-B8,"charge[1000,4000)",38,1.0700199558820396,False,0.0,inf
phase_conformal_gated_cnn,62,B4-B8,"charge[14000,24000)",3295,1.0626700699567961,False,0.0,inf
phase_conformal_gated_cnn,62,B4-B8,"charge[24000,40000)",1612,1.1295742166338953,False,0.0,inf
phase_conformal_gated_cnn,62,B4-B8,"charge[4000,8000)",165,1.0264031148295725,False,0.0,inf
phase_conformal_gated_cnn,62,B4-B8,"charge[40000,80000)",9,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,62,B4-B8,"charge[8000,14000)",907,1.028654948442996,False,0.0,inf
phase_conformal_gated_cnn,62,B4-B8,"charge[1000,4000)",38,1.0700199558820396,False,0.05,1.8541532540891157
phase_conformal_gated_cnn,62,B4-B8,"charge[14000,24000)",3295,1.0626700699567961,False,0.05,1.8541532540891157
phase_conformal_gated_cnn,62,B4-B8,"charge[24000,40000)",1612,1.1295742166338953,False,0.05,1.8541532540891157
phase_conformal_gated_cnn,62,B4-B8,"charge[4000,8000)",165,1.0264031148295725,False,0.05,1.8541532540891157
phase_conformal_gated_cnn,62,B4-B8,"charge[40000,80000)",9,1.050410927374522,True,0.05,1.8541532540891157
phase_conformal_gated_cnn,62,B4-B8,"charge[8000,14000)",907,1.028654948442996,False,0.05,1.8541532540891157
phase_conformal_gated_cnn,62,B6-B8,"charge[1000,4000)",35,1.0749759114153699,False,0.0,inf
phase_conformal_gated_cnn,62,B6-B8,"charge[14000,24000)",3261,1.04789522624861,False,0.0,inf
phase_conformal_gated_cnn,62,B6-B8,"charge[24000,40000)",1604,1.1148885870617136,False,0.0,inf
phase_conformal_gated_cnn,62,B6-B8,"charge[4000,8000)",182,1.0610776440008531,False,0.0,inf
phase_conformal_gated_cnn,62,B6-B8,"charge[40000,80000)",16,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,62,B6-B8,"charge[8000,14000)",928,1.0488871396383503,False,0.0,inf
phase_conformal_gated_cnn,62,B6-B8,"charge[1000,4000)",35,1.0749759114153699,False,0.05,1.5561077893669768
phase_conformal_gated_cnn,62,B6-B8,"charge[14000,24000)",3261,1.04789522624861,False,0.05,1.5561077893669768
phase_conformal_gated_cnn,62,B6-B8,"charge[24000,40000)",1604,1.1148885870617136,False,0.05,1.5561077893669768
phase_conformal_gated_cnn,62,B6-B8,"charge[4000,8000)",182,1.0610776440008531,False,0.05,1.5561077893669768
phase_conformal_gated_cnn,62,B6-B8,"charge[40000,80000)",16,1.050410927374522,True,0.05,1.5561077893669768
phase_conformal_gated_cnn,62,B6-B8,"charge[8000,14000)",928,1.0488871396383503,False,0.05,1.5561077893669768
phase_conformal_gated_cnn,63,B4-B6,"charge[1000,4000)",31,1.0497892225608465,False,0.0,inf
phase_conformal_gated_cnn,63,B4-B6,"charge[14000,24000)",3188,1.0562859588213032,False,0.0,inf
phase_conformal_gated_cnn,63,B4-B6,"charge[24000,40000)",3011,1.099688437715665,False,0.0,inf
phase_conformal_gated_cnn,63,B4-B6,"charge[4000,8000)",122,1.03854422805306,False,0.0,inf
phase_conformal_gated_cnn,63,B4-B6,"charge[8000,14000)",528,1.0191740682632806,False,0.0,inf
phase_conformal_gated_cnn,63,B4-B6,"charge[1000,4000)",31,1.0497892225608465,False,0.05,1.9989851910562235
phase_conformal_gated_cnn,63,B4-B6,"charge[14000,24000)",3188,1.0562859588213032,False,0.05,1.9989851910562235
phase_conformal_gated_cnn,63,B4-B6,"charge[24000,40000)",3011,1.099688437715665,False,0.05,1.9989851910562235
phase_conformal_gated_cnn,63,B4-B6,"charge[4000,8000)",122,1.03854422805306,False,0.05,1.9989851910562235
phase_conformal_gated_cnn,63,B4-B6,"charge[8000,14000)",528,1.0191740682632806,False,0.05,1.9989851910562235
phase_conformal_gated_cnn,63,B4-B8,"charge[1000,4000)",36,1.1644889833803311,False,0.0,inf
phase_conformal_gated_cnn,63,B4-B8,"charge[14000,24000)",3808,1.03743038180392,False,0.0,inf
phase_conformal_gated_cnn,63,B4-B8,"charge[24000,40000)",1873,1.1433806127446864,False,0.0,inf
phase_conformal_gated_cnn,63,B4-B8,"charge[4000,8000)",180,1.0238461727253325,False,0.0,inf
phase_conformal_gated_cnn,63,B4-B8,"charge[40000,80000)",15,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,63,B4-B8,"charge[8000,14000)",988,1.015579942777202,False,0.0,inf
phase_conformal_gated_cnn,63,B4-B8,"charge[1000,4000)",36,1.1644889833803311,False,0.05,1.9451502282068238
phase_conformal_gated_cnn,63,B4-B8,"charge[14000,24000)",3808,1.03743038180392,False,0.05,1.9451502282068238
phase_conformal_gated_cnn,63,B4-B8,"charge[24000,40000)",1873,1.1433806127446864,False,0.05,1.9451502282068238
phase_conformal_gated_cnn,63,B4-B8,"charge[4000,8000)",180,1.0238461727253325,False,0.05,1.9451502282068238
phase_conformal_gated_cnn,63,B4-B8,"charge[40000,80000)",15,1.050410927374522,True,0.05,1.9451502282068238
phase_conformal_gated_cnn,63,B4-B8,"charge[8000,14000)",988,1.015579942777202,False,0.05,1.9451502282068238
phase_conformal_gated_cnn,63,B6-B8,"charge[1000,4000)",33,1.1311983577990576,False,0.0,inf
phase_conformal_gated_cnn,63,B6-B8,"charge[14000,24000)",3794,1.0076405976071874,False,0.0,inf
phase_conformal_gated_cnn,63,B6-B8,"charge[24000,40000)",1840,1.0643052260478791,False,0.0,inf
phase_conformal_gated_cnn,63,B6-B8,"charge[4000,8000)",200,1.0552251566854842,False,0.0,inf
phase_conformal_gated_cnn,63,B6-B8,"charge[8000,14000)",1012,1.0383571824459634,False,0.0,inf
phase_conformal_gated_cnn,63,B6-B8,"charge[1000,4000)",33,1.1311983577990576,False,0.05,1.5192601287252514
phase_conformal_gated_cnn,63,B6-B8,"charge[14000,24000)",3794,1.0076405976071874,False,0.05,1.5192601287252514
phase_conformal_gated_cnn,63,B6-B8,"charge[24000,40000)",1840,1.0643052260478791,False,0.05,1.5192601287252514
phase_conformal_gated_cnn,63,B6-B8,"charge[4000,8000)",200,1.0552251566854842,False,0.05,1.5192601287252514
phase_conformal_gated_cnn,63,B6-B8,"charge[8000,14000)",1012,1.0383571824459634,False,0.05,1.5192601287252514
phase_conformal_gated_cnn,65,B4-B6,"charge[1000,4000)",31,1.0900599812981626,False,0.0,inf
phase_conformal_gated_cnn,65,B4-B6,"charge[14000,24000)",3496,1.0651657090409554,False,0.0,inf
phase_conformal_gated_cnn,65,B4-B6,"charge[24000,40000)",3228,1.1105467208803406,False,0.0,inf
phase_conformal_gated_cnn,65,B4-B6,"charge[4000,8000)",130,1.009808069256271,False,0.0,inf
phase_conformal_gated_cnn,65,B4-B6,"charge[8000,14000)",601,1.0334237065590808,False,0.0,inf
phase_conformal_gated_cnn,65,B4-B6,"charge[1000,4000)",31,1.0900599812981626,False,0.05,2.0026975280746986
phase_conformal_gated_cnn,65,B4-B6,"charge[14000,24000)",3496,1.0651657090409554,False,0.05,2.0026975280746986
phase_conformal_gated_cnn,65,B4-B6,"charge[24000,40000)",3228,1.1105467208803406,False,0.05,2.0026975280746986
phase_conformal_gated_cnn,65,B4-B6,"charge[4000,8000)",130,1.009808069256271,False,0.05,2.0026975280746986
phase_conformal_gated_cnn,65,B4-B6,"charge[8000,14000)",601,1.0334237065590808,False,0.05,2.0026975280746986
phase_conformal_gated_cnn,65,B4-B8,"charge[1000,4000)",40,1.0715356097238502,False,0.0,inf
phase_conformal_gated_cnn,65,B4-B8,"charge[14000,24000)",4150,1.0433779651983246,False,0.0,inf
phase_conformal_gated_cnn,65,B4-B8,"charge[24000,40000)",1985,1.1513382821149316,False,0.0,inf
phase_conformal_gated_cnn,65,B4-B8,"charge[4000,8000)",192,1.0,False,0.0,inf
phase_conformal_gated_cnn,65,B4-B8,"charge[8000,14000)",1126,1.0201749257993193,False,0.0,inf
phase_conformal_gated_cnn,65,B4-B8,"charge[1000,4000)",40,1.0715356097238502,False,0.05,1.9457731382464134
phase_conformal_gated_cnn,65,B4-B8,"charge[14000,24000)",4150,1.0433779651983246,False,0.05,1.9457731382464134
phase_conformal_gated_cnn,65,B4-B8,"charge[24000,40000)",1985,1.1513382821149316,False,0.05,1.9457731382464134
phase_conformal_gated_cnn,65,B4-B8,"charge[4000,8000)",192,1.0,False,0.05,1.9457731382464134
phase_conformal_gated_cnn,65,B4-B8,"charge[8000,14000)",1126,1.0201749257993193,False,0.05,1.9457731382464134
phase_conformal_gated_cnn,65,B6-B8,"charge[1000,4000)",37,1.0916713415716839,False,0.0,inf
phase_conformal_gated_cnn,65,B6-B8,"charge[14000,24000)",4122,1.0118070374610049,False,0.0,inf
phase_conformal_gated_cnn,65,B6-B8,"charge[24000,40000)",1965,1.0678296626469927,False,0.0,inf
phase_conformal_gated_cnn,65,B6-B8,"charge[4000,8000)",212,1.0373913262565118,False,0.0,inf
phase_conformal_gated_cnn,65,B6-B8,"charge[8000,14000)",1149,1.033423783900367,False,0.0,inf
phase_conformal_gated_cnn,65,B6-B8,"charge[1000,4000)",37,1.0916713415716839,False,0.05,1.5160361391966848
phase_conformal_gated_cnn,65,B6-B8,"charge[14000,24000)",4122,1.0118070374610049,False,0.05,1.5160361391966848
phase_conformal_gated_cnn,65,B6-B8,"charge[24000,40000)",1965,1.0678296626469927,False,0.05,1.5160361391966848
phase_conformal_gated_cnn,65,B6-B8,"charge[4000,8000)",212,1.0373913262565118,False,0.05,1.5160361391966848
phase_conformal_gated_cnn,65,B6-B8,"charge[8000,14000)",1149,1.033423783900367,False,0.05,1.5160361391966848
