run,event_id,pair,atom_stave_pair,atom_amplitude_bin,atom_peak_sample_phase,atom_q_template,atom_saturation,atom_anomaly,atom_run_family,pair_mean_amplitude_adc,pair_mean_area_over_amp
62,62:565065:7534:176051,B4-B8,B4-B8,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,2313.75,1.017266002917765
62,62:565065:7534:176051,B6-B8,B6-B8,2500_4000_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,2630.25,3.7369643220919677
62,62:565134:7598:176120,B4-B6,B4-B6,2500_4000_adc,mixed_early_peak_le5_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3196.75,8.525267883780593
62,62:565134:7598:176120,B4-B8,B4-B8,2500_4000_adc,mixed_early_peak_le5_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3419.0,9.17349273299477
62,62:565134:7598:176120,B6-B8,B6-B8,2500_4000_adc,same_early_peak_le5,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3532.25,9.220732402084266
62,62:565141:7605:176127,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3074.75,7.674284135224521
62,62:565141:7605:176127,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2914.75,7.703604212080198
62,62:565141:7605:176127,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3105.0,7.737742741480486
62,62:565193:7652:176179,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3124.0,7.958147093409524
62,62:565193:7652:176179,B4-B8,B4-B8,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2479.5,7.1807966990029115
62,62:565193:7652:176179,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2727.0,7.676750154310575
62,62:565203:7662:176189,B4-B6,B4-B6,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1972.5,7.244947636831461
62,62:565203:7662:176189,B4-B8,B4-B8,2500_4000_adc,same_early_peak_le5,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3352.0,8.278002242311585
62,62:565203:7662:176189,B6-B8,B6-B8,2500_4000_adc,mixed_early_peak_le5_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3317.5,8.340588145211806
62,62:565223:7679:176209,B4-B6,B4-B6,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,1666.25,4.133422559153163
62,62:565223:7679:176209,B4-B8,B4-B8,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,2333.0,5.2162275022576985
62,62:565223:7679:176209,B6-B8,B6-B8,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,2256.25,6.438577198530771
62,62:565262:7715:176248,B4-B6,B4-B6,2500_4000_adc,same_early_peak_le5,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2760.0,7.1384893523512725
62,62:565262:7715:176248,B4-B8,B4-B8,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,1847.25,6.506134762678851
62,62:565262:7715:176248,B6-B8,B6-B8,1500_2500_adc,same_early_peak_le5,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2177.25,7.361496543013663
62,62:565360:7808:176346,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2187.5,7.460338945449749
62,62:565360:7808:176346,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3122.5,8.328832631251126
62,62:565360:7808:176346,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2783.0,8.453991521299214
62,62:565424:7865:176410,B4-B6,B4-B6,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,1784.5,4.2707015642007224
62,62:565424:7865:176410,B4-B8,B4-B8,2500_4000_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2936.0,5.3303398495645995
62,62:565424:7865:176410,B6-B8,B6-B8,2500_4000_adc,same_early_peak_le5,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2849.5,6.267529922584136
62,62:565459:7898:176445,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1998.25,7.114908690247315
62,62:565459:7898:176445,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3627.25,7.513598351152681
62,62:565459:7898:176445,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3665.0,7.583365495875896
62,62:565544:7977:176530,B4-B6,B4-B6,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,1800.0,3.0731072522982634
62,62:565544:7977:176530,B4-B8,B4-B8,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,1530.75,2.8621007465703583
62,62:565544:7977:176530,B6-B8,B6-B8,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,1955.75,5.210117089777713
62,62:565563:7995:176549,B4-B6,B4-B6,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,1874.25,4.512160605069466
62,62:565563:7995:176549,B4-B8,B4-B8,2500_4000_adc,same_early_peak_le5,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2621.0,5.9745107360891545
62,62:565563:7995:176549,B6-B8,B6-B8,2500_4000_adc,same_early_peak_le5,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2687.75,6.82968655554313
62,62:565698:8123:176684,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1696.0,7.020925344040034
62,62:565698:8123:176684,B4-B8,B4-B8,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1935.5,7.206945422318242
62,62:565698:8123:176684,B6-B8,B6-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1579.5,6.956915600666267
62,62:565746:8166:176732,B4-B6,B4-B6,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,2119.0,6.348276667605845
62,62:565746:8166:176732,B4-B8,B4-B8,2500_4000_adc,same_early_peak_le5,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3575.0,7.343637666347377
62,62:565746:8166:176732,B6-B8,B6-B8,2500_4000_adc,same_early_peak_le5,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3638.0,7.843665306715868
62,62:565800:8214:176786,B4-B6,B4-B6,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3045.75,7.862467083272497
62,62:565800:8214:176786,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2937.75,7.876313585276893
62,62:565800:8214:176786,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3148.0,7.9637850769429726
62,62:565838:8250:176824,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2063.25,6.901356929478798
62,62:565838:8250:176824,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2680.5,7.675912812255497
62,62:565838:8250:176824,B6-B8,B6-B8,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2423.75,7.365200776217053
62,62:565892:8297:176878,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2561.75,7.446838376036805
62,62:565892:8297:176878,B4-B8,B4-B8,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2240.5,7.291275183978767
62,62:565892:8297:176878,B6-B8,B6-B8,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2346.25,7.2918594883543335
62,62:566021:8420:177007,B4-B6,B4-B6,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2395.75,7.378712536855518
62,62:566021:8420:177007,B4-B8,B4-B8,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2452.5,7.635194059006868
62,62:566021:8420:177007,B6-B8,B6-B8,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2367.25,7.477429368937759
62,62:566064:8462:177050,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1958.0,6.804667873751582
62,62:566064:8462:177050,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3552.75,7.444565321783438
62,62:566064:8462:177050,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3618.25,7.375256973606355
62,62:566122:8516:177108,B4-B6,B4-B6,1000_1500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1443.5,7.182573436941147
62,62:566122:8516:177108,B4-B8,B4-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2383.75,7.986453780288736
62,62:566122:8516:177108,B6-B8,B6-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2443.25,7.742004095842599
62,62:566170:8562:177156,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2403.75,7.226306275543211
62,62:566170:8562:177156,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3511.0,8.379520662062767
62,62:566170:8562:177156,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3503.25,8.02257999586847
62,62:566220:8611:177206,B4-B6,B4-B6,1000_1500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,1169.0,-3.5330522609883506
62,62:566220:8611:177206,B4-B8,B4-B8,1000_1500_adc,mixed_early_peak_le5_late_peak_ge12,low_q_template,unsaturated_pair,any_edge_late_peak,sample_ii_run_62,1299.5,-3.528568972796912
62,62:566220:8611:177206,B6-B8,B6-B8,1000_1500_adc,mixed_early_peak_le5_late_peak_ge12,low_q_template,unsaturated_pair,any_edge_late_peak,sample_ii_run_62,1344.5,1.5744997626560187
62,62:566231:8621:177217,B4-B6,B4-B6,1500_2500_adc,same_rising_peak_6_8,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2368.5,6.9863663847868835
62,62:566231:8621:177217,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3406.5,8.155495599669147
62,62:566231:8621:177217,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3602.5,8.075348750854188
62,62:566235:8624:177221,B4-B6,B4-B6,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2836.25,7.731578471902438
62,62:566235:8624:177221,B4-B8,B4-B8,2500_4000_adc,same_nominal_peak_9_11,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2883.75,7.932093030036261
62,62:566235:8624:177221,B6-B8,B6-B8,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2710.5,7.5580061090162864
62,62:566281:8668:177267,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2324.0,7.350574843273225
62,62:566281:8668:177267,B4-B8,B4-B8,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2551.5,7.774064464952014
62,62:566281:8668:177267,B6-B8,B6-B8,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2849.0,7.701002495987391
62,62:566302:8688:177288,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2447.5,7.18488253319714
62,62:566302:8688:177288,B4-B8,B4-B8,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2480.75,7.438426364960918
62,62:566302:8688:177288,B6-B8,B6-B8,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2480.75,7.308906446676954
62,62:566331:8716:177317,B4-B6,B4-B6,1000_1500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1335.75,7.512026126285298
62,62:566331:8716:177317,B4-B8,B4-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2173.25,8.01390594567193
62,62:566331:8716:177317,B6-B8,B6-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2257.0,7.9220982061425325
62,62:566348:8732:177334,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2807.25,7.488500762159898
62,62:566348:8732:177334,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3794.75,7.927634576076253
62,62:566348:8732:177334,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3956.0,7.868138361667745
62,62:566613:8982:177599,B4-B6,B4-B6,4000_6500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,4127.0,8.994501423470371
62,62:566613:8982:177599,B4-B8,B4-B8,4000_6500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,4648.0,8.839640421115066
62,62:566613:8982:177599,B6-B8,B6-B8,2500_4000_adc,same_nominal_peak_9_11,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3975.0,8.002058511252104
62,62:566631:8999:177617,B4-B6,B4-B6,1000_1500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,1468.75,5.150144199324528
62,62:566631:8999:177617,B4-B8,B4-B8,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,2067.25,5.888610469884853
62,62:566631:8999:177617,B6-B8,B6-B8,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_62,2093.0,6.907084537539248
62,62:566674:9038:177660,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1988.75,7.175233005340651
62,62:566674:9038:177660,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2659.5,8.169262197799204
62,62:566674:9038:177660,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2940.25,8.116743446699575
62,62:566699:9061:177685,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3040.25,7.753320772069315
62,62:566699:9061:177685,B4-B8,B4-B8,4000_6500_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,4406.5,8.277790141188305
62,62:566699:9061:177685,B6-B8,B6-B8,4000_6500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,4196.25,7.75238456346528
62,62:566715:9076:177701,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1597.0,7.083127485946032
62,62:566715:9076:177701,B4-B8,B4-B8,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2127.25,7.591207900391089
62,62:566715:9076:177701,B6-B8,B6-B8,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2511.75,7.473510644069079
62,62:566832:9192:177818,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2130.5,7.183328456722636
62,62:566832:9192:177818,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3355.25,7.9779265996756505
62,62:566832:9192:177818,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3233.25,8.101543624655777
62,62:566848:9207:177834,B4-B6,B4-B6,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2672.5,7.397679874965537
62,62:566848:9207:177834,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3599.25,8.356942484389116
62,62:566848:9207:177834,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3527.25,7.951379510019619
62,62:566850:9209:177836,B4-B6,B4-B6,2500_4000_adc,same_early_peak_le5,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2682.0,7.010961147600111
62,62:566850:9209:177836,B4-B8,B4-B8,2500_4000_adc,same_early_peak_le5,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3927.25,7.555942846185777
62,62:566850:9209:177836,B6-B8,B6-B8,4000_6500_adc,same_early_peak_le5,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,4222.25,8.161374039868837
62,62:566858:9216:177844,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2455.75,7.232279525195432
62,62:566858:9216:177844,B4-B8,B4-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1881.0,7.276069179269567
62,62:566858:9216:177844,B6-B8,B6-B8,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1923.75,7.2252985594173404
62,62:566982:9328:177968,B4-B6,B4-B6,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2809.75,7.585961172474287
62,62:566982:9328:177968,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3290.75,8.384380833655886
62,62:566982:9328:177968,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3250.0,7.897372351683584
62,62:567053:9395:178039,B4-B6,B4-B6,1000_1500_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1280.25,7.060900455810823
62,62:567053:9395:178039,B4-B8,B4-B8,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2144.75,7.369739658756231
62,62:567053:9395:178039,B6-B8,B6-B8,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2077.0,7.55007631634747
62,62:567058:9400:178044,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2160.5,6.949891581500976
62,62:567058:9400:178044,B4-B8,B4-B8,1500_2500_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2106.75,7.055604858828875
62,62:567058:9400:178044,B6-B8,B6-B8,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2525.75,7.134982515552361
62,62:567326:9649:178312,B4-B6,B4-B6,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2338.5,7.393792346548844
62,62:567326:9649:178312,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3582.5,8.072964895507036
62,62:567326:9649:178312,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3750.0,7.933362493092269
62,62:567386:9707:178372,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2620.5,7.304967128131802
62,62:567386:9707:178372,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2975.75,8.118202419700495
62,62:567386:9707:178372,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3105.75,8.224615040705215
62,62:567430:9745:178416,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2909.5,7.829740971325624
62,62:567430:9745:178416,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3376.75,8.647742805449084
62,62:567430:9745:178416,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3325.25,8.407574962185043
62,62:567505:9812:178491,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2111.75,7.076991291365788
62,62:567505:9812:178491,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3111.25,8.026758560411679
62,62:567505:9812:178491,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3196.0,7.721904760509584
62,62:567508:9815:178494,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3089.75,8.175766641735228
62,62:567508:9815:178494,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3132.75,8.273525374694668
62,62:567508:9815:178494,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3357.5,8.66918730438801
62,62:567511:9818:178497,B4-B6,B4-B6,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2382.5,7.54988863339159
62,62:567511:9818:178497,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2896.5,8.252897668804337
62,62:567511:9818:178497,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2907.5,8.1974732092168
62,62:567585:9887:178571,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2424.5,7.395039493578072
62,62:567585:9887:178571,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3584.5,8.386783112124776
62,62:567585:9887:178571,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,3313.0,8.00289085496101
62,62:567587:9889:178573,B4-B6,B4-B6,1000_1500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,1216.25,7.406140335977443
62,62:567587:9889:178573,B4-B8,B4-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2223.25,8.238970674422353
62,62:567587:9889:178573,B6-B8,B6-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_62,2137.0,7.864688745524556
