row_id,run,event_index,group,stave,stave_index,amplitude_adc,peak_sample,area_over_peak,tail_fraction,late_fraction,early_fraction,final_fraction,width50,width20,max_down_step,asymmetry,peak_group,manual_flag,log_amplitude,event_selected_staves,downstream_stave,early_peak_atom,late_peak_atom,low_area_atom,large_drop_atom,tail_atom,pretrigger_proxy_atom,delayed_peak_atom,saturation_proxy_atom,consensus_label,consensus_curated_any,p09_taxon,p09_curated_atom,waveform_abs_second_diff,consensus_failure_fresh_target
94,31,11079,sample_i_calib,B4,1,1017.5,5.0,-7.962653,-1.3596644,-1.3268946,0.0126511995,-2.314005,2.0,7.0,-0.6201474,-1.3835473,prepeak_4_5,nominal,6.926086235666861,1,0,0,0,1,0,0,0,0,0,,,not_in_p09b_gallery,0,4.5660934,0
95,31,11174,sample_i_calib,B2,0,4700.0,6.0,8.949148,0.3444759,0.60854477,0.012172799,0.29659575,10.0,13.0,-0.1938298,0.5089989,nominal_6_9,nominal,8.45553053102413,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8231916,0
96,31,11332,sample_i_calib,B2,0,4027.0,7.0,8.582816,0.36839974,0.6660301,0.00040505745,0.25999504,9.0,12.0,-0.2525453,0.57379276,nominal_6_9,nominal,8.301025253838453,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1114974,0
97,31,11397,sample_i_calib,B2,0,9018.0,5.0,7.737747,0.29169232,0.48335457,0.10481663,0.40807274,6.0,14.0,-0.22255486,0.3092191,prepeak_4_5,nominal,9.107088742165708,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8302283,0
98,31,11497,sample_i_calib,B2,0,4497.0,6.0,8.955749,0.29803345,0.5710881,0.031186374,0.2528352,9.0,14.0,-0.2430509,0.44860205,nominal_6_9,nominal,8.41138813251926,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0736046,0
99,31,11559,sample_i_calib,B2,0,7568.0,6.0,7.914905,0.34011686,0.5599499,0.028681135,0.46300212,7.0,14.0,-0.25554967,0.45644405,nominal_6_9,nominal,8.931816237309167,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1717758,0
100,31,11571,sample_i_calib,B2,0,6728.5,5.0,8.5604515,0.32514453,0.5376048,0.06947169,0.367764,10.0,14.0,-0.19974738,0.39331415,prepeak_4_5,nominal,8.81425612567377,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8118451,0
101,31,11574,sample_i_calib,B4,1,2689.0,9.0,7.7210865,0.25883824,0.599316,0.0021192562,0.12123466,7.0,11.0,-0.14875418,0.46768132,nominal_6_9,nominal,7.897296472595885,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.2301972,0
102,31,11598,sample_i_calib,B2,0,8507.5,6.0,7.327887,0.32993808,0.5446489,0.020764494,0.429092,6.0,13.0,-0.23708493,0.4487424,nominal_6_9,nominal,9.048820942811492,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.960388,0
103,31,11618,sample_i_calib,B4,1,4290.5,5.0,9.720312,0.2896775,0.5234264,0.117264114,0.26745135,10.0,15.0,-0.1538282,0.323906,prepeak_4_5,nominal,8.364391601158275,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9442954,0
104,31,11716,sample_i_calib,B2,0,3292.0,6.0,8.214763,0.17934401,0.46085864,0.06800281,0.11573511,7.0,11.0,-0.19137305,0.27863035,nominal_6_9,nominal,8.099554282376364,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.5704739,0
105,31,11881,sample_i_calib,B2,0,4693.5,6.0,8.763823,0.31947586,0.59014654,0.021503417,0.2696282,9.0,13.0,-0.20198146,0.47819263,nominal_6_9,nominal,8.454146889698603,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.3144774,0
106,31,11908,sample_i_calib,B2,0,2318.5,7.0,7.16584,0.21824965,0.5333755,0.010081858,0.11710157,7.0,10.0,-0.1449213,0.40354523,nominal_6_9,nominal,7.749106924191798,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1067501,0
107,31,12127,sample_i_calib,B2,0,6847.0,6.0,8.05842,0.35562563,0.5853994,0.008935044,0.41872352,9.0,13.0,-0.20315468,0.4960852,nominal_6_9,nominal,8.831711917821577,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.940412,0
108,31,12258,sample_i_calib,B2,0,1960.5,8.0,7.337924,0.25045183,0.5920687,0.004900598,0.12879367,7.0,11.0,-0.14333075,0.4599263,nominal_6_9,nominal,7.581464765649607,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0502422,0
109,31,12282,sample_i_calib,B2,0,5555.5,6.0,9.0400505,0.32933775,0.56273144,0.04672255,0.32247323,11.0,14.0,-0.17730176,0.43559596,nominal_6_9,nominal,8.622723692625701,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8079381,0
110,31,12396,sample_i_calib,B2,0,3447.5,6.0,8.308629,0.1994135,0.5002968,0.0500803,0.1306744,8.0,12.0,-0.16649747,0.33223367,nominal_6_9,nominal,8.145694632871345,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.4833939,0
111,31,12411,sample_i_calib,B4,1,2491.5,17.0,2.609673,0.9689326,0.9786988,0.0025376806,1.0,3.0,3.0,-0.0020068232,0.97239304,late_10_17,late_peak,7.821041501835993,1,0,0,1,1,0,1,0,1,0,,,not_in_p09b_gallery,0,0.67629945,1
112,31,12580,sample_i_calib,B4,1,2979.0,16.0,3.4679422,0.99506336,0.99738646,0.0013551447,0.94058406,4.0,4.0,-0.059415936,0.99554735,late_10_17,late_peak,7.9996785794994505,1,0,0,1,0,0,1,0,1,0,,,not_in_p09b_gallery,0,0.90600866,1
113,31,12603,sample_i_calib,B2,0,3790.0,7.0,8.433773,0.335565,0.6522025,0.0006569891,0.23298153,8.0,13.0,-0.24617416,0.5537167,nominal_6_9,nominal,8.240385115516334,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.017942,0
114,31,12658,sample_i_calib,B2,0,3282.5,7.0,8.1377,0.25490418,0.5854485,0.008778826,0.15308455,7.0,11.0,-0.19101292,0.456892,nominal_6_9,nominal,8.096665205631027,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.4540746,0
115,31,12773,sample_i_calib,B2,0,5599.5,6.0,8.701134,0.35039616,0.59157056,0.02377776,0.32422537,11.0,14.0,-0.23519957,0.4861151,nominal_6_9,nominal,8.630611158451794,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.3389587,0
116,31,12836,sample_i_calib,B4,1,5333.5,12.0,5.530702,0.8623636,1.0004576,-1.6950298e-05,0.6763851,7.0,7.0,-0.18280679,1.0001526,late_10_17,late_peak,8.581950438631516,1,0,0,1,0,0,1,0,1,1,,,not_in_p09b_gallery,0,1.5453267,1
117,31,12882,sample_i_calib,B2,0,7605.0,6.0,8.320053,0.3238929,0.5333628,0.058159746,0.47534516,7.0,14.0,-0.19421434,0.40134963,nominal_6_9,nominal,8.936692688488204,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7246547,0
118,31,12912,sample_i_calib,B4,1,3160.0,13.0,5.6060123,0.9745413,0.99943554,0.0009031894,0.9914557,6.0,6.0,-0.09177214,0.999605,late_10_17,late_peak,8.058643712215618,1,0,0,1,0,0,1,0,1,0,,,not_in_p09b_gallery,0,1.3003166,1
119,31,13006,sample_i_calib,B4,1,1926.5,17.0,2.0275111,0.9183308,0.93868405,0.015745007,1.0,2.0,3.0,-0.008824293,0.91487443,late_10_17,late_peak,7.563979105437484,1,0,0,1,1,0,1,0,1,0,,,not_in_p09b_gallery,0,0.54866344,1
120,31,13059,sample_i_calib,B4,1,3051.5,9.0,8.636408,0.25749412,0.57924795,0.015234881,0.20432574,9.0,13.0,-0.17073572,0.44822422,nominal_6_9,nominal,8.02371620598486,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.6136326,0
121,31,13256,sample_i_calib,B2,0,7391.5,6.0,8.120003,0.333761,0.5514337,0.03971242,0.44990867,7.0,14.0,-0.2331056,0.43610358,nominal_6_9,nominal,8.908221251726632,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.281675,0
122,31,13309,sample_i_calib,B4,1,4547.0,8.0,8.241038,0.4833475,0.77684665,0.00016011954,0.48251593,10.0,11.0,-0.15636683,0.6671648,nominal_6_9,nominal,8.422442854870427,1,0,0,0,0,0,1,0,0,0,,,not_in_p09b_gallery,0,1.8031669,0
123,31,13531,sample_i_calib,B4,1,3575.0,17.0,2.5482519,1.0080131,1.0053786,-0.000109769484,1.0,3.0,3.0,-0.0041958042,1.0074643,late_10_17,late_peak,8.182000136293405,1,0,0,1,1,0,1,0,1,0,,,not_in_p09b_gallery,0,0.99552435,1
124,31,13534,sample_i_calib,B2,0,8121.5,6.0,7.5702763,0.33639112,0.56153834,0.007815296,0.45084035,7.0,13.0,-0.2143693,0.47177225,nominal_6_9,nominal,9.002393267543255,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8288493,0
125,31,13694,sample_i_calib,B2,0,8742.5,6.0,7.647126,0.30769575,0.51913095,0.05388527,0.4146983,7.0,14.0,-0.25336003,0.39025506,nominal_6_9,nominal,9.076065846153714,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0720615,0
126,31,13753,sample_i_calib,B2,0,6380.5,6.0,8.243868,0.36032322,0.59400195,0.008013307,0.38782227,10.0,13.0,-0.20311892,0.5047434,nominal_6_9,nominal,8.761158458422745,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9514146,0
127,31,13756,sample_i_calib,B2,0,6379.5,6.0,8.705385,0.34788242,0.5742131,0.03481525,0.4247198,11.0,14.0,-0.206756,0.4609712,nominal_6_9,nominal,8.761001743174031,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1757193,0
128,31,13893,sample_i_calib,B2,0,3515.5,6.0,8.563788,0.22390887,0.53708565,0.032501828,0.17053051,8.0,13.0,-0.19769591,0.39123434,nominal_6_9,nominal,8.165221455748073,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7539468,0
129,31,13896,sample_i_calib,B2,0,6510.0,6.0,8.20507,0.36755592,0.6053543,0.0037442665,0.47910905,10.0,13.0,-0.19523811,0.5194608,nominal_6_9,nominal,8.781248333236862,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.6483871,0
130,31,13972,sample_i_calib,B2,0,8744.5,6.0,7.671908,0.30776453,0.51848346,0.05275985,0.41723368,7.0,14.0,-0.25593233,0.3912755,nominal_6_9,nominal,9.076294561347117,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9937103,0
131,31,14010,sample_i_calib,B2,0,8458.5,5.0,7.82952,0.30820224,0.51261586,0.07093135,0.42933145,8.0,14.0,-0.22285277,0.36877513,prepeak_4_5,nominal,9.04304534919885,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7659159,0
132,31,14079,sample_i_calib,B2,0,4869.0,6.0,9.585952,0.32904828,0.5754596,0.042079102,0.31998357,10.0,14.0,-0.13370305,0.44926512,nominal_6_9,nominal,8.490849216076635,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7523108,0
133,31,14123,sample_i_calib,B2,0,7878.0,6.0,7.80655,0.33416265,0.5523902,0.0323252,0.45620716,7.0,14.0,-0.27050012,0.44588616,nominal_6_9,nominal,8.971956271245688,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.246763,0
134,31,14188,sample_i_calib,B2,0,9235.0,5.0,7.4451547,0.2896038,0.4802635,0.10527081,0.3873308,6.0,14.0,-0.2340011,0.30586419,prepeak_4_5,nominal,9.130864170474386,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.9564699,0
135,31,14440,sample_i_calib,B2,0,8419.0,6.0,7.6167006,0.3205614,0.5342222,0.035836257,0.43330562,7.0,14.0,-0.25632495,0.4234074,nominal_6_9,nominal,9.038365107236372,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1304195,0
136,31,14464,sample_i_calib,B4,1,5272.5,17.0,1.3026079,1.0087363,1.0079353,-0.00021840418,1.0,1.0,2.0,-0.0018966335,1.0092459,late_10_17,late_peak,8.57044955771667,1,0,0,1,1,0,1,0,1,1,,,not_in_p09b_gallery,0,0.71427214,1
137,31,14498,sample_i_calib,B4,1,6794.5,6.0,8.007948,0.3462231,0.5751608,0.009750045,0.49223638,8.0,13.0,-0.18838769,0.48249403,nominal_6_9,nominal,8.824015907395403,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.6843038,0
138,31,14729,sample_i_calib,B2,0,7048.0,6.0,8.231697,0.34713963,0.5715394,0.02021821,0.4839671,9.0,13.0,-0.21708286,0.47427478,nominal_6_9,nominal,8.860641041773876,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0309308,0
139,31,14731,sample_i_calib,B2,0,7506.0,6.0,8.298428,0.3249904,0.53546435,0.056351144,0.46429524,7.0,14.0,-0.20317078,0.40495765,nominal_6_9,nominal,8.923591197573002,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8379964,0
140,31,14869,sample_i_calib,B2,0,7731.0,6.0,7.653602,0.3433328,0.56533724,0.010866994,0.46514034,7.0,13.0,-0.22907776,0.47716755,nominal_6_9,nominal,8.953122840328222,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9595137,0
141,31,14877,sample_i_calib,B2,0,2496.5,7.0,7.0859203,0.1724703,0.47221595,0.035132844,0.073502906,7.0,10.0,-0.14980975,0.32196155,nominal_6_9,nominal,7.823045510522709,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0739036,0
142,31,15134,sample_i_calib,B2,0,8195.5,5.0,6.2912574,0.39852598,0.67448604,0.03955586,0.44933194,6.0,13.0,-1.8239278,0.5340865,prepeak_4_5,large_negative_step,9.011462512866512,1,0,0,0,0,1,0,0,0,0,,,not_in_p09b_gallery,0,9.639559,1
143,31,15256,sample_i_calib,B4,1,2222.5,8.0,7.3066373,0.24022412,0.57340354,0.00452614,0.10506187,7.0,10.0,-0.1448819,0.44359252,nominal_6_9,nominal,7.706837809950751,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0969629,0
144,31,15368,sample_i_calib,B2,0,8182.0,6.0,7.841726,0.31911907,0.5323171,0.048502985,0.44060132,7.0,14.0,-0.25250548,0.40992194,nominal_6_9,nominal,9.009814110527381,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1439745,0
145,31,15393,sample_i_calib,B4,1,1585.0,17.0,2.1608834,1.0248173,1.0032116,0.00029197082,1.0,2.0,3.0,-0.0075709783,1.009635,late_10_17,late_peak,7.368970402194793,1,0,0,1,1,0,1,0,1,0,,,not_in_p09b_gallery,0,0.5728707,1
146,31,15575,sample_i_calib,B2,0,8775.0,6.0,7.4257555,0.31785882,0.5299028,0.034207575,0.4162963,6.0,14.0,-0.23646724,0.42045084,nominal_6_9,nominal,9.079776001955066,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9368663,0
147,31,15610,sample_i_calib,B2,0,7355.0,5.0,8.393066,0.3123714,0.5131943,0.09027878,0.417811,8.0,14.0,-0.19306594,0.35133076,prepeak_4_5,nominal,8.903271585724212,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.935554,0
148,31,16031,sample_i_calib,B2,0,4984.0,6.0,8.941613,0.37706724,0.63648605,0.0024907438,0.34390047,10.0,13.0,-0.1464687,0.5468417,nominal_6_9,nominal,8.514188682395938,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7379613,0
149,31,16059,sample_i_calib,B2,0,2759.0,7.0,7.2718377,0.17395206,0.46309125,0.04211733,0.08626314,7.0,10.0,-0.1395433,0.3090764,nominal_6_9,nominal,7.9229859587111955,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1290324,0
150,31,16162,sample_i_calib,B2,0,6247.0,6.0,8.7125025,0.3578922,0.58873343,0.019567493,0.43412837,11.0,13.0,-0.17512411,0.49041831,nominal_6_9,nominal,8.740016691519521,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.976629,0
151,31,16232,sample_i_calib,B2,0,7154.0,6.0,7.9343023,0.342236,0.567369,0.023501638,0.38384122,8.0,13.0,-0.26516634,0.46848246,nominal_6_9,nominal,8.875566691990551,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.400615,0
152,31,16257,sample_i_calib,B2,0,6245.5,5.0,8.6660795,0.3089018,0.5265963,0.10264392,0.29100952,10.0,14.0,-0.1969418,0.34857917,prepeak_4_5,nominal,8.739776585871883,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1008723,0
153,31,16268,sample_i_calib,B2,0,5160.0,6.0,8.782364,0.3327008,0.5839309,0.026458064,0.29031008,10.0,14.0,-0.18217057,0.47240555,nominal_6_9,nominal,8.548885638148727,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1083336,0
154,31,16288,sample_i_calib,B4,1,3926.5,4.0,6.8712597,0.18906596,0.3806338,0.23956634,-0.032726347,6.0,13.0,-0.23736149,0.069922164,prepeak_4_5,nominal,8.275758370129775,1,0,1,0,0,0,0,1,0,0,,,not_in_p09b_gallery,0,2.2742898,1
155,31,16378,sample_i_calib,B4,1,1424.0,17.0,1.1629213,1.0078503,1.0084542,-1.0010593e-10,1.0,1.0,1.0,-0.006320225,1.0090581,late_10_17,late_peak,7.261927092702751,1,0,0,1,1,0,1,0,1,0,,,not_in_p09b_gallery,0,0.8988764,1
156,31,16397,sample_i_calib,B4,1,2351.0,15.0,4.378137,0.9881472,0.99096465,0.0039832895,0.8813271,4.0,5.0,-0.11229265,0.9857184,late_10_17,late_peak,7.763021309018518,1,0,0,1,0,0,1,0,1,0,,,not_in_p09b_gallery,0,0.8851553,1
157,31,16489,sample_i_calib,B2,0,6216.5,5.0,8.618515,0.32870448,0.5501522,0.05228923,0.34014317,10.0,14.0,-0.18836969,0.4215335,prepeak_4_5,nominal,8.73512317567756,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8872356,0
158,31,16494,sample_i_calib,B2,0,8955.5,6.0,7.4315224,0.31139097,0.5176852,0.04744339,0.4085199,6.0,14.0,-0.2522472,0.39773566,nominal_6_9,nominal,9.100134804655157,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9816871,0
159,31,16656,sample_i_calib,B2,0,6835.0,5.0,8.445063,0.32569903,0.53970754,0.058591176,0.35771763,8.0,14.0,-0.20117044,0.40617096,prepeak_4_5,nominal,8.829958044235482,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8143381,0
160,31,16795,sample_i_calib,B4,1,1242.5,3.0,-3.7786717,-1.5341854,-1.8179979,0.2233227,-1.1472837,5.0,7.0,-0.31227362,-2.0231097,early_0_3,early_low_area,7.12568526324346,1,0,1,0,1,0,0,1,0,0,,,not_in_p09b_gallery,0,2.3436618,1
161,31,17108,sample_i_calib,B2,0,4255.0,7.0,8.60094,0.37820044,0.65948033,-8.1973936e-05,0.28108108,9.0,12.0,-0.22373676,0.57469195,nominal_6_9,nominal,8.35608503102148,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.240188,0
162,31,17283,sample_i_calib,B4,1,5399.5,9.0,7.268451,0.52718747,0.9073408,-0.000420425,0.5353273,10.0,10.0,-0.16612649,0.77018034,nominal_6_9,nominal,8.59424682085853,1,0,0,0,0,0,1,0,0,1,,,not_in_p09b_gallery,0,1.5068061,0
163,31,17284,sample_i_calib,B2,0,7750.0,5.0,7.96542,0.31165358,0.51224643,0.08716711,0.37948388,7.0,14.0,-0.22180647,0.3544353,prepeak_4_5,nominal,8.955577146281511,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9909678,0
164,31,17297,sample_i_calib,B2,0,3043.0,8.0,7.775222,0.28706676,0.638377,0.000887574,0.14130792,8.0,11.0,-0.1495235,0.509552,nominal_6_9,nominal,8.020927718981577,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1613541,0
165,31,17383,sample_i_calib,B4,1,3268.0,5.0,8.930538,0.2014391,0.4884701,0.0844612,0.16126071,9.0,13.0,-0.20685434,0.2947405,prepeak_4_5,nominal,8.092239406724211,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7294981,0
166,31,17527,sample_i_calib,B4,1,4733.0,6.0,8.943376,0.3580997,0.60927504,0.013749439,0.3378407,11.0,13.0,-0.15592647,0.51102084,nominal_6_9,nominal,8.46252579007393,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9085149,0
167,31,17795,sample_i_calib,B4,1,3023.5,6.0,8.388953,0.20119067,0.49036038,0.053560164,0.14469986,8.0,12.0,-0.2067141,0.31881803,nominal_6_9,nominal,8.014501067546968,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.5157931,0
168,31,17881,sample_i_calib,B4,1,3835.0,11.0,7.6625814,0.6732458,0.99176484,0.0002382087,0.79139507,8.0,9.0,-0.10273796,0.93108964,late_10_17,nominal,8.252185436003328,1,0,0,1,0,0,1,0,1,0,,,not_in_p09b_gallery,0,1.2865713,1
169,31,17902,sample_i_calib,B2,0,9233.5,5.0,7.449288,0.29773346,0.49661252,0.08572612,0.39264634,5.0,14.0,-0.24551904,0.34110904,prepeak_4_5,nominal,9.130701749315966,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,2.0347648,0
170,31,17924,sample_i_calib,B2,0,5960.0,5.0,8.685571,0.32714522,0.5547463,0.046188615,0.3147651,10.0,14.0,-0.18154365,0.43035966,prepeak_4_5,nominal,8.692993531219926,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0218122,0
171,31,18121,sample_i_calib,B2,0,5911.0,5.0,8.801726,0.3241778,0.5484844,0.058642622,0.31602097,10.0,14.0,-0.18135679,0.41228595,prepeak_4_5,nominal,8.684739462628038,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8227032,0
172,31,18219,sample_i_calib,B2,0,8905.0,6.0,7.22201,0.31891406,0.53699154,0.014849484,0.41381246,6.0,13.0,-0.2385177,0.44369635,nominal_6_9,nominal,9.094480485881647,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9353173,0
173,31,18302,sample_i_calib,B2,0,5111.5,5.0,9.160325,0.3141191,0.55525064,0.05714072,0.2906192,10.0,14.0,-0.1737259,0.41529804,prepeak_4_5,nominal,8.539443800351057,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7041965,0
174,31,18361,sample_i_calib,B2,0,6940.0,5.0,8.478242,0.3237309,0.5332348,0.066894405,0.3724784,9.0,14.0,-0.20475507,0.3936165,prepeak_4_5,nominal,8.845201135339584,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7791066,0
175,31,18572,sample_i_calib,B4,1,2006.0,17.0,1.4795613,1.1078167,1.0626684,-0.012466308,1.0,2.0,2.0,-0.007976072,1.0909704,late_10_17,late_peak,7.604396348796338,1,0,0,1,1,0,1,0,1,0,,,not_in_p09b_gallery,0,0.5388832,1
176,31,18630,sample_i_calib,B2,0,8494.5,6.0,7.68097,0.31264752,0.52336544,0.052271403,0.42574608,7.0,14.0,-0.27559012,0.39851487,nominal_6_9,nominal,9.047291890525813,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1203132,0
177,31,18737,sample_i_calib,B2,0,7112.5,6.0,8.099965,0.35047126,0.57540226,0.01637708,0.46615115,8.0,13.0,-0.21736377,0.48170492,nominal_6_9,nominal,8.869749666091222,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.000703,0
178,31,18765,sample_i_calib,B2,0,4985.0,6.0,9.116349,0.35134777,0.6064473,0.016613489,0.31875628,11.0,13.0,-0.17793381,0.50483,nominal_6_9,nominal,8.514389264083503,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9099295,0
179,31,18929,sample_i_calib,B4,1,3312.0,5.0,9.08424,0.20490575,0.49529696,0.085551895,0.17844203,9.0,13.0,-0.20984304,0.3038521,prepeak_4_5,nominal,8.105609402299896,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7832127,0
180,31,18937,sample_i_calib,B2,0,6424.0,6.0,8.307596,0.33769304,0.56642556,0.032959826,0.33343711,9.0,14.0,-0.21808839,0.45534778,nominal_6_9,nominal,8.76795190976342,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.330791,0
181,31,19022,sample_i_calib,B4,1,2606.0,6.0,7.5740595,0.16531564,0.4358091,0.06621745,0.08940905,7.0,10.0,-0.14581734,0.26512313,nominal_6_9,nominal,7.865955413933502,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.2194936,0
182,31,19045,sample_i_calib,B2,0,3878.5,5.0,8.746681,0.18343943,0.4640814,0.12060782,0.13806884,8.0,13.0,-0.24236172,0.23943222,prepeak_4_5,nominal,8.263461558334004,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9876239,0
183,31,19121,sample_i_calib,B2,0,1048.5,2.0,-23.265617,-0.68381566,-0.8134992,-0.11849226,-3.3748212,2.0,2.0,-0.8469242,-0.65776414,early_0_3,large_negative_step,6.956069139260688,1,0,1,0,1,1,0,0,0,0,,,not_in_p09b_gallery,0,6.4530277,1
184,31,19445,sample_i_calib,B2,0,8737.5,5.0,7.8053217,0.29871404,0.49225792,0.09484743,0.4179113,6.0,14.0,-0.24011445,0.32773942,prepeak_4_5,nominal,9.075493829206415,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9102718,0
185,31,19523,sample_i_calib,B4,1,4926.5,4.0,8.942251,0.27504882,0.4758592,0.1840582,0.21161067,12.0,15.0,-0.17456609,0.21792573,prepeak_4_5,nominal,8.502587039026876,1,0,1,0,0,0,0,1,0,0,,,not_in_p09b_gallery,0,2.0921543,1
186,31,19532,sample_i_calib,B2,0,2653.5,3.0,0.6670435,-3.5378535,-2.574294,1.0940678,-0.70228,3.0,9.0,-0.43640476,-4.1228814,early_0_3,early_low_area,7.884011592023726,1,0,1,0,1,0,0,1,0,0,,,not_in_p09b_gallery,0,4.2717166,1
187,31,19872,sample_i_calib,B2,0,6739.0,6.0,8.360291,0.34881082,0.57671285,0.022381967,0.41935006,9.0,13.0,-0.22392046,0.47744054,nominal_6_9,nominal,8.815815203906352,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0939312,0
188,31,19888,sample_i_calib,B2,0,8065.5,5.0,7.8466306,0.31816962,0.52243745,0.066609256,0.42607403,7.0,14.0,-0.24759781,0.38405204,prepeak_4_5,nominal,8.995474962106199,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8012522,0
