run,stave,stave_idx,amplitude_adc,baseline_adc,pid_name,true_energy_mev,g4_n_sci_hits,split_name,tail_amplitude_bin,pedestal_history_bin,pulse_shape_bin,energy_bin,particle_family,pileup_flag,saturation_flag
64,B2,0,14474.086,-7.1697035,proton,59.380637806134246,4,run_heldout,tail_low,pedestal_quiet,mid_harmonic,energy_mid,proton_family,single_truth,saturation_truth
64,B4,1,12316.227,-1248.666,proton,91.92298978187256,2,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_high,proton_family,single_truth,linear_truth
64,B8,3,12354.885,-37.96936,proton,51.89931291481771,3,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_low,proton_family,single_truth,linear_truth
64,B8,3,9879.786,52.640667,deuteron,64.79762664260362,2,run_heldout,tail_low,pedestal_mid,high_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
64,B2,0,10109.435,-31.51458,proton,54.499088373310144,4,run_heldout,tail_low,pedestal_quiet,low_harmonic,energy_low,proton_family,single_truth,linear_truth
64,B8,3,16985.79,49.107376,proton,108.62056911027253,7,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_high,external_high_energy_tail_family,single_truth,saturation_truth
64,B4,1,10978.003,-36.713905,deuteron,40.18863046235319,2,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
64,B8,3,12330.129,-35.94636,deuteron,68.51003880971432,2,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
64,B4,1,12765.888,-16.432854,deuteron,59.83817995238032,1,run_heldout,tail_mid,pedestal_quiet,low_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
64,B8,3,9182.7705,-58.417923,deuteron,62.48122180544363,1,run_heldout,tail_low,pedestal_mid,high_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
64,B6,2,12829.439,-294.1515,deuteron,54.26784657489162,2,run_heldout,tail_high,pedestal_memory,high_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
64,B8,3,12891.703,-4.7293453,proton,55.3373649969506,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,proton_family,single_truth,linear_truth
64,B2,0,10269.378,0.15518284,deuteron,41.20801721765475,1,run_heldout,tail_low,pedestal_quiet,mid_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
64,B6,2,11661.261,21.176231,proton,55.10575568791491,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,proton_family,single_truth,linear_truth
64,B2,0,16074.483,-248.03595,deuteron,58.76113997446573,2,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_mid,deuteron_other_family,single_truth,saturation_truth
64,B6,2,6884.948,27.209906,proton,27.839144858018663,3,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
64,B8,3,11773.352,-69.78287,deuteron,65.23988226643291,2,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
64,B6,2,5752.178,49.688328,proton,23.00641481973646,2,run_heldout,tail_low,pedestal_mid,high_harmonic,energy_low,proton_family,single_truth,linear_truth
64,B8,3,8575.005,35.699844,deuteron,115.53677532918095,3,run_heldout,tail_mid,pedestal_mid,high_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
64,B8,3,12637.331,-42.138172,proton,99.15075688192915,4,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
64,B8,3,11160.03,-70.49922,proton,72.46761175250401,4,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_mid,proton_family,single_truth,linear_truth
64,B2,0,14913.925,17.617367,deuteron,59.95591433196671,2,run_heldout,tail_high,pedestal_quiet,low_harmonic,energy_mid,deuteron_other_family,single_truth,saturation_truth
64,B6,2,9079.766,19.443325,deuteron,61.5528046595483,2,run_heldout,tail_high,pedestal_quiet,mid_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
64,B6,2,12361.597,-18.674852,proton,56.52341406756149,4,run_heldout,tail_low,pedestal_quiet,mid_harmonic,energy_mid,proton_family,single_truth,linear_truth
64,B2,0,8134.3325,440.81793,proton,38.59904270389936,2,run_heldout,tail_low,pedestal_memory,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
64,B2,0,19639.783,-853.0494,deuteron,64.16383093490845,1,run_heldout,tail_high,pedestal_memory,low_harmonic,energy_mid,deuteron_other_family,single_truth,saturation_truth
64,B2,0,17140.77,-931.07404,deuteron,81.91739395485068,3,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,deuteron_other_family,single_truth,saturation_truth
64,B4,1,3245.489,35.511787,deuteron,13.151305808594795,1,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
64,B4,1,12232.989,18.126492,deuteron,53.14747318206555,1,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
64,B4,1,12113.8545,-233.2777,deuteron,45.68215943552742,1,run_heldout,tail_mid,pedestal_mid,low_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
64,B4,1,7323.685,-1258.1626,proton,21.70585516391876,2,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
64,B2,0,14483.3545,-57.18148,deuteron,86.0233518551959,2,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_high,deuteron_other_family,single_truth,saturation_truth
64,B8,3,11066.566,-27.1933,deuteron,44.248985435499485,2,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
64,B4,1,3297.6494,-994.3647,proton,11.744327285115114,1,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
64,B2,0,13669.052,-345.93823,deuteron,104.19660012293974,4,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
64,B4,1,13204.451,-176.96143,deuteron,67.39666955432918,2,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
65,B2,0,11828.551,450.80457,proton,81.15007729476775,5,run_heldout,tail_low,pedestal_memory,high_harmonic,energy_high,proton_family,pileup_truth,linear_truth
65,B2,0,11752.507,296.93228,proton,78.18858737622327,4,run_heldout,tail_low,pedestal_memory,high_harmonic,energy_high,proton_family,pileup_truth,linear_truth
65,B4,1,20253.861,-617.71747,proton,88.78304981560561,4,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,proton_family,pileup_truth,saturation_truth
65,B2,0,12774.898,-305.72867,deuteron,128.63688728222405,3,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,deuteron_other_family,pileup_truth,linear_truth
65,B4,1,9190.237,38.512333,deuteron,39.20665575428824,1,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
65,B2,0,24269.914,-3599.685,deuteron,50.774594808591445,5,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,pileup_truth,saturation_truth
65,B6,2,13158.931,-1007.2093,deuteron,58.28978400539469,1,run_heldout,tail_low,pedestal_memory,mid_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
65,B2,0,14382.939,-280.64664,deuteron,106.82832930720286,3,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_high,deuteron_other_family,pileup_truth,saturation_truth
65,B6,2,2579.3887,13.207243,proton,10.585964753812062,1,run_heldout,tail_high,pedestal_quiet,mid_harmonic,energy_low,proton_family,pileup_truth,linear_truth
65,B4,1,13257.031,6.9313483,deuteron,57.65693329557244,7,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
65,B6,2,9676.935,56.659798,deuteron,48.72453630100608,1,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
65,B4,1,15560.291,-64.2211,proton,85.61703583895537,4,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
65,B8,3,14826.577,-24.794212,deuteron,87.16927883091424,2,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
65,B6,2,14393.107,-724.3496,proton,53.120436343428125,3,run_heldout,tail_mid,pedestal_memory,high_harmonic,energy_low,proton_family,pileup_truth,saturation_truth
65,B6,2,11223.268,-36.765102,deuteron,90.74328660346588,4,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,linear_truth
65,B4,1,12834.105,-20.0628,deuteron,51.89561468981914,2,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
65,B8,3,14741.834,17.819363,deuteron,115.50873359618625,3,run_heldout,tail_low,pedestal_quiet,mid_harmonic,energy_high,deuteron_other_family,pileup_truth,saturation_truth
65,B8,3,2926.8809,-22.987429,proton,12.164340990364945,5,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_low,proton_family,pileup_truth,linear_truth
65,B4,1,2988.6875,-1712.2515,deuteron,6.571377904111551,1,run_heldout,tail_mid,pedestal_memory,high_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
65,B2,0,12752.098,-536.27356,proton,54.74291358100494,4,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_low,proton_family,pileup_truth,linear_truth
65,B4,1,14792.265,-6.6979904,proton,58.02188488585095,4,run_heldout,tail_mid,pedestal_quiet,low_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
65,B2,0,7856.426,-558.75275,deuteron,27.52535891523989,2,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
65,B8,3,11032.617,18.377672,proton,46.174683875177394,7,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_low,proton_family,pileup_truth,linear_truth
65,B4,1,12846.04,-73.56067,proton,56.97804062813472,4,run_heldout,tail_mid,pedestal_mid,low_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
65,B6,2,16287.226,-32.68834,proton,101.80536266101484,3,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
65,B2,0,16545.719,-11.048196,proton,63.63984509240663,4,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
65,B6,2,13215.643,16.697243,deuteron,82.65754241022924,3,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_high,deuteron_other_family,pileup_truth,linear_truth
65,B4,1,14798.95,-258.41333,deuteron,72.26913977187895,2,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
65,B6,2,15743.949,-49.759705,deuteron,73.19027600584565,2,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
65,B8,3,16234.676,-261.01343,proton,56.78490354832596,3,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
65,B2,0,12472.495,-133.85638,deuteron,43.10811445790703,5,run_heldout,tail_mid,pedestal_mid,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
65,B4,1,3071.0027,-86.37106,deuteron,10.856827206620816,1,run_heldout,tail_mid,pedestal_mid,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
65,B6,2,14914.669,16.916126,proton,74.49952032518898,4,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
65,B8,3,12025.999,-52.28573,deuteron,66.70504023976979,1,run_heldout,tail_mid,pedestal_mid,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
65,B6,2,11064.313,-557.7943,deuteron,64.11139998682648,2,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
65,B2,0,11690.477,293.16547,deuteron,112.35090756228826,5,run_heldout,tail_low,pedestal_memory,high_harmonic,energy_high,deuteron_other_family,pileup_truth,linear_truth
65,B6,2,13996.81,-8.719915,proton,57.06960234284648,4,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
65,B8,3,13147.278,21.916143,deuteron,77.80265549587935,2,run_heldout,tail_mid,pedestal_quiet,low_harmonic,energy_high,deuteron_other_family,pileup_truth,linear_truth
65,B2,0,18003.367,-1678.9807,proton,66.49101756385596,4,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
65,B6,2,15320.97,-3.2897615,deuteron,74.19238590145457,2,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
65,B8,3,9716.898,-26.203032,proton,40.99429660938989,7,run_heldout,tail_high,pedestal_quiet,mid_harmonic,energy_low,proton_family,pileup_truth,linear_truth
65,B4,1,13609.412,-946.2124,deuteron,63.51756496511727,1,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
65,B2,0,15061.02,24.264912,proton,78.27155773203957,2,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_high,proton_family,pileup_truth,saturation_truth
65,B4,1,14380.644,-18.911676,proton,65.39467737238438,4,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
65,B2,0,18703.463,-517.5658,proton,91.040039222216,5,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,proton_family,pileup_truth,saturation_truth
65,B6,2,14766.195,-26.160034,proton,54.75937090249951,8,run_heldout,tail_high,pedestal_quiet,mid_harmonic,energy_low,proton_family,pileup_truth,saturation_truth
65,B2,0,16141.674,-41.155678,deuteron,81.31874706214509,2,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_high,deuteron_other_family,pileup_truth,saturation_truth
65,B6,2,7564.677,-503.05328,deuteron,32.24809309995059,1,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
65,B8,3,6268.8027,-59.39029,proton,25.512284170632334,1,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_low,proton_family,single_truth,linear_truth
65,B8,3,11117.432,16.37097,proton,53.66617812207681,3,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
65,B4,1,11646.297,-33.053165,proton,98.11171277112284,3,run_heldout,tail_mid,pedestal_quiet,low_harmonic,energy_high,proton_family,single_truth,linear_truth
65,B6,2,13964.601,-548.6974,proton,85.83245462333102,4,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
65,B2,0,18069.775,-610.2948,proton,55.89061320957811,4,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,proton_family,single_truth,saturation_truth
65,B4,1,12339.977,-130.01685,proton,75.35732825561925,4,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
65,B8,3,10294.122,-51.029453,deuteron,91.30104582035452,3,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
65,B2,0,9116.966,26.700315,proton,32.176711453082085,3,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
65,B6,2,11633.303,38.857624,deuteron,57.71092490424908,1,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
65,B6,2,6183.7676,30.609135,deuteron,23.977167509248936,1,run_heldout,tail_high,pedestal_quiet,mid_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
65,B6,2,6245.043,77.600784,proton,24.988078591718946,1,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
65,B6,2,11828.178,-570.35474,proton,80.27443277359482,4,run_heldout,tail_low,pedestal_memory,mid_harmonic,energy_high,proton_family,single_truth,linear_truth
65,B8,3,15915.044,-16.048435,proton,83.68055836650133,5,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_high,proton_family,single_truth,saturation_truth
65,B8,3,14811.7295,-433.62564,deuteron,60.2214253822448,2,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_mid,deuteron_other_family,single_truth,saturation_truth
65,B8,3,8574.067,-5.802167,proton,46.63098314762647,3,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_low,proton_family,single_truth,linear_truth
65,B6,2,10688.493,-916.8733,proton,31.8769888028612,6,run_heldout,tail_low,pedestal_memory,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
65,B2,0,17419.271,-602.31476,proton,80.54755939680844,5,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,proton_family,single_truth,saturation_truth
65,B6,2,12988.298,37.11821,deuteron,122.9500726866966,3,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
65,B6,2,11355.662,-29.693293,deuteron,60.28500510498165,2,run_heldout,tail_high,pedestal_quiet,low_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
65,B4,1,21003.355,-1258.5635,deuteron,77.62708023672639,6,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_high,external_high_energy_tail_family,single_truth,saturation_truth
65,B2,0,23587.395,-1543.8899,proton,61.39692686101535,2,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_mid,proton_family,single_truth,saturation_truth
65,B6,2,6684.866,22.47122,deuteron,74.42514553174534,2,run_heldout,tail_mid,pedestal_quiet,low_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
65,B4,1,12188.959,-1016.2201,deuteron,41.42070962536959,1,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
65,B6,2,15597.498,-30.560337,proton,73.33689802863637,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,proton_family,single_truth,saturation_truth
65,B6,2,10277.51,-23.050156,deuteron,80.28712364254582,2,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
65,B2,0,17588.354,-322.50565,proton,63.02277120580913,2,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_mid,proton_family,single_truth,saturation_truth
65,B4,1,15897.783,-169.53781,proton,84.00207969848842,2,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_high,proton_family,single_truth,saturation_truth
65,B6,2,8330.685,-15.351719,deuteron,65.21175165656459,1,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
65,B6,2,11070.087,-74.935326,proton,71.5171142943895,4,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_mid,proton_family,single_truth,linear_truth
65,B8,3,14514.433,-165.19025,proton,80.89625561921315,4,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_high,proton_family,single_truth,saturation_truth
65,B8,3,8081.8013,-32.12746,deuteron,31.696923828432453,1,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
65,B8,3,6961.0825,35.420284,proton,57.87909887710437,4,run_heldout,tail_low,pedestal_quiet,mid_harmonic,energy_mid,proton_family,single_truth,linear_truth
65,B8,3,11385.806,56.189735,proton,56.03561961077593,4,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_mid,proton_family,single_truth,linear_truth
65,B2,0,14741.845,-1967.9601,deuteron,41.52162002718336,1,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_low,deuteron_other_family,single_truth,saturation_truth
65,B8,3,9854.108,1.9354188,deuteron,63.78626047556158,1,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
65,B2,0,16520.645,-961.31934,proton,68.04048072166479,12,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,proton_family,single_truth,saturation_truth
65,B2,0,11992.963,-70.88298,deuteron,70.80229757968391,2,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
65,B6,2,4588.335,-18.55161,proton,18.697469218729427,2,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_low,proton_family,single_truth,linear_truth
65,B2,0,9418.555,-29.660904,proton,36.96911571951415,1,run_heldout,tail_low,pedestal_quiet,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
65,B6,2,6733.482,-48.37503,proton,52.68421355448266,4,run_heldout,tail_low,pedestal_mid,high_harmonic,energy_low,proton_family,single_truth,linear_truth
65,B8,3,7234.109,-44.28466,deuteron,33.5347853753624,1,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
65,B8,3,10620.068,43.100815,proton,89.65332199505954,4,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
65,B8,3,9818.284,64.96738,deuteron,52.808266775370136,1,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
65,B6,2,12227.59,-31.37017,deuteron,48.988853456900685,1,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
65,B6,2,12855.734,-947.25946,proton,91.82295510400652,4,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_high,proton_family,single_truth,linear_truth
65,B4,1,1748.9099,-1073.2712,proton,4.4229606886531405,1,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_low,proton_family,single_truth,linear_truth
65,B4,1,9770.633,14.21394,proton,93.3338857649168,8,run_heldout,tail_low,pedestal_quiet,low_harmonic,energy_high,proton_family,single_truth,linear_truth
65,B4,1,11472.567,175.40402,deuteron,84.12762884961249,2,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
50,B8,3,14680.908,13.525708,deuteron,89.0906644901031,2,particle_heldout,tail_low,pedestal_quiet,high_harmonic,energy_mid,external_high_energy_tail_family,pileup_truth,saturation_truth
50,B6,2,20420.25,-1221.7063,deuteron,90.44541914696256,3,particle_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,external_high_energy_tail_family,single_truth,saturation_truth
50,B4,1,6533.8574,-250.84418,deuteron,117.07601909301653,3,particle_heldout,tail_low,pedestal_memory,low_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
50,B4,1,11653.7,-15.249147,proton,75.24434508696541,4,particle_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_low,external_high_energy_tail_family,single_truth,linear_truth
50,B8,3,9088.721,-29.664703,deuteron,91.68878348621992,2,particle_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
50,B6,2,18946.635,-419.615,deuteron,110.59682835238031,3,particle_heldout,tail_high,pedestal_memory,mid_harmonic,energy_high,external_high_energy_tail_family,single_truth,saturation_truth
50,B2,0,23899.412,-3223.9517,deuteron,85.49779806339964,2,particle_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,external_high_energy_tail_family,single_truth,saturation_truth
51,B6,2,15516.889,2.157161,deuteron,75.27359074572861,2,particle_heldout,tail_low,pedestal_quiet,high_harmonic,energy_low,external_high_energy_tail_family,pileup_truth,saturation_truth
51,B6,2,13800.609,23.35049,deuteron,91.9014007640473,3,particle_heldout,tail_low,pedestal_quiet,low_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,linear_truth
51,B8,3,7293.348,-52.254196,deuteron,89.26690880789963,2,particle_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,external_high_energy_tail_family,single_truth,linear_truth
51,B8,3,15388.592,46.886715,proton,90.11121631727802,4,particle_heldout,tail_low,pedestal_mid,high_harmonic,energy_high,external_high_energy_tail_family,single_truth,saturation_truth
51,B4,1,10149.318,-3.5330353,proton,78.60011500173049,4,particle_heldout,tail_high,pedestal_quiet,low_harmonic,energy_low,external_high_energy_tail_family,single_truth,linear_truth
51,B8,3,12047.274,59.155495,proton,89.19395078058699,2,particle_heldout,tail_low,pedestal_mid,high_harmonic,energy_mid,external_high_energy_tail_family,single_truth,linear_truth
51,B4,1,9913.317,25.745193,deuteron,83.60097587552411,5,particle_heldout,tail_high,pedestal_quiet,mid_harmonic,energy_mid,external_high_energy_tail_family,single_truth,linear_truth
52,B2,0,18273.773,-2750.3745,proton,82.61747934682353,4,particle_heldout,tail_low,pedestal_memory,mid_harmonic,energy_mid,external_high_energy_tail_family,pileup_truth,saturation_truth
52,B6,2,12660.25,-86.993904,deuteron,82.06955358692402,4,particle_heldout,tail_high,pedestal_mid,mid_harmonic,energy_low,external_high_energy_tail_family,pileup_truth,linear_truth
52,B6,2,16224.498,-13.656998,deuteron,85.979568559174,2,particle_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_mid,external_high_energy_tail_family,pileup_truth,saturation_truth
52,B8,3,11932.221,34.98297,proton,77.15131581128311,5,particle_heldout,tail_low,pedestal_mid,mid_harmonic,energy_low,external_high_energy_tail_family,pileup_truth,linear_truth
52,B6,2,13311.896,-120.45207,proton,85.50384031737573,4,particle_heldout,tail_high,pedestal_memory,low_harmonic,energy_mid,external_high_energy_tail_family,single_truth,linear_truth
52,B6,2,7387.0835,-66.32745,deuteron,83.86734905532252,2,particle_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,external_high_energy_tail_family,single_truth,linear_truth
52,B6,2,12363.571,30.817913,proton,90.05588458655257,4,particle_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,external_high_energy_tail_family,single_truth,linear_truth
52,B4,1,16863.49,-304.64722,proton,75.08517972069477,4,particle_heldout,tail_mid,pedestal_memory,high_harmonic,energy_low,external_high_energy_tail_family,single_truth,saturation_truth
52,B8,3,10709.568,-733.07587,deuteron,112.09092434246108,5,particle_heldout,tail_high,pedestal_memory,low_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
52,B8,3,8119.5073,-73.26733,proton,84.09639449259971,2,particle_heldout,tail_low,pedestal_mid,low_harmonic,energy_mid,external_high_energy_tail_family,single_truth,linear_truth
53,B8,3,16581.803,14.2442875,proton,98.81436282219136,3,particle_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
53,B8,3,13992.697,-4.865239,deuteron,82.2535320086887,2,particle_heldout,tail_high,pedestal_quiet,mid_harmonic,energy_mid,external_high_energy_tail_family,pileup_truth,linear_truth
53,B8,3,14447.577,-36.395454,proton,83.9947908560292,4,particle_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_mid,external_high_energy_tail_family,pileup_truth,saturation_truth
53,B4,1,16093.034,-144.0476,proton,84.0141666278582,4,particle_heldout,tail_mid,pedestal_memory,high_harmonic,energy_mid,external_high_energy_tail_family,pileup_truth,saturation_truth
53,B4,1,15766.402,-221.12384,proton,78.62672386235415,4,particle_heldout,tail_low,pedestal_memory,high_harmonic,energy_low,external_high_energy_tail_family,pileup_truth,saturation_truth
53,B6,2,15472.699,-842.2301,proton,81.01604940419165,4,particle_heldout,tail_low,pedestal_memory,high_harmonic,energy_low,external_high_energy_tail_family,pileup_truth,saturation_truth
53,B8,3,11105.321,51.557373,proton,86.87627905941463,5,particle_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,external_high_energy_tail_family,single_truth,linear_truth
