run,eventno,evt,stave,channel,amplitude_adc,peak_sample,source_index,injection_rep,dropout_sample,regime,truth_time_samples
62,538234,15719,B4,2,2811.0,8,20763,0,6,leading_edge_destroyed,4.881407260894775
62,538234,15719,B4,2,2811.0,8,20763,1,11,leading_edge_preserved,4.881407260894775
62,546647,7208,B4,2,2937.5,9,20764,0,7,leading_edge_destroyed,4.192113876342773
62,546647,7208,B4,2,2937.5,9,20764,1,13,leading_edge_preserved,4.192113876342773
62,557673,616,B4,2,1954.5,15,20765,0,15,leading_edge_destroyed,12.136815071105957
62,557673,616,B4,2,1954.5,15,20765,1,16,leading_edge_preserved,12.136815071105957
62,566674,9038,B6,4,2269.5,9,20766,0,8,leading_edge_destroyed,5.712186336517334
62,566674,9038,B6,4,2269.5,9,20766,1,11,leading_edge_preserved,5.712186336517334
62,557412,376,B2,0,2943.0,3,20767,0,1,leading_edge_destroyed,1.7506814002990723
62,557412,376,B2,0,2943.0,3,20767,1,16,leading_edge_preserved,1.7506814002990723
62,560217,2955,B4,2,3274.5,7,20768,0,6,leading_edge_destroyed,5.1292853355407715
62,560217,2955,B4,2,3274.5,7,20768,1,13,leading_edge_preserved,5.1292853355407715
62,540872,1828,B2,0,2022.5,8,20769,0,7,leading_edge_destroyed,4.936018943786621
62,540872,1828,B2,0,2022.5,8,20769,1,13,leading_edge_preserved,4.936018943786621
62,565259,7712,B2,0,3185.0,8,20770,0,7,leading_edge_destroyed,5.371527671813965
62,565259,7712,B2,0,3185.0,8,20770,1,15,leading_edge_preserved,5.371527671813965
62,548238,8671,B6,4,2762.5,13,20771,0,13,leading_edge_destroyed,9.819875717163086
62,548238,8671,B6,4,2762.5,13,20771,1,16,leading_edge_preserved,9.819875717163086
62,573892,15724,B4,2,2406.0,8,20772,0,8,leading_edge_destroyed,5.220045566558838
62,573892,15724,B4,2,2406.0,8,20772,1,11,leading_edge_preserved,5.220045566558838
62,549010,8908,B4,2,3286.0,6,20773,0,5,leading_edge_destroyed,3.704357862472534
62,549010,8908,B4,2,3286.0,6,20773,1,8,leading_edge_preserved,3.704357862472534
62,550319,10123,B2,0,3094.0,6,20774,0,4,leading_edge_destroyed,3.200727701187134
62,550319,10123,B2,0,3094.0,6,20774,1,10,leading_edge_preserved,3.200727701187134
62,565794,8208,B2,0,3270.5,4,20775,0,3,leading_edge_destroyed,2.1310670375823975
62,565794,8208,B2,0,3270.5,4,20775,1,13,leading_edge_preserved,2.1310670375823975
62,545275,5919,B2,0,1252.5,4,20776,0,4,leading_edge_destroyed,1.819108247756958
62,545275,5919,B2,0,1252.5,4,20776,1,15,leading_edge_preserved,1.819108247756958
62,550270,10082,B2,0,2302.5,8,20777,0,8,leading_edge_destroyed,5.2636871337890625
62,550270,10082,B2,0,2302.5,8,20777,1,15,leading_edge_preserved,5.2636871337890625
62,545686,6301,B2,0,6116.0,17,20778,0,15,leading_edge_destroyed,14.891562461853027
62,545686,6301,B2,0,6116.0,17,20778,1,17,leading_edge_preserved,14.891562461853027
62,569914,12047,B2,0,4150.5,6,20779,0,4,leading_edge_destroyed,4.137845993041992
62,569914,12047,B2,0,4150.5,6,20779,1,11,leading_edge_preserved,4.137845993041992
62,548025,8477,B2,0,2014.5,8,20780,0,8,leading_edge_destroyed,5.239694595336914
62,548025,8477,B2,0,2014.5,8,20780,1,16,leading_edge_preserved,5.239694595336914
62,573014,14922,B2,0,5598.5,7,20781,0,6,leading_edge_destroyed,4.717452049255371
62,573014,14922,B2,0,5598.5,7,20781,1,9,leading_edge_preserved,4.717452049255371
62,541515,2418,B2,0,2078.5,8,20782,0,6,leading_edge_destroyed,5.154899597167969
62,541515,2418,B2,0,2078.5,8,20782,1,14,leading_edge_preserved,5.154899597167969
62,549687,9540,B2,0,3258.0,7,20783,0,5,leading_edge_destroyed,4.673660755157471
62,549687,9540,B2,0,3258.0,7,20783,1,16,leading_edge_preserved,4.673660755157471
62,574628,94,B6,4,2572.5,5,20784,0,3,leading_edge_destroyed,2.251149892807007
62,574628,94,B6,4,2572.5,5,20784,1,14,leading_edge_preserved,2.251149892807007
62,542461,3296,B8,6,1959.0,9,20785,0,9,leading_edge_destroyed,6.269665718078613
62,542461,3296,B8,6,1959.0,9,20785,1,11,leading_edge_preserved,6.269665718078613
62,549148,9038,B2,0,3312.5,4,20786,0,4,leading_edge_destroyed,1.9390324354171753
62,549148,9038,B2,0,3312.5,4,20786,1,14,leading_edge_preserved,1.9390324354171753
62,540657,1633,B6,4,3058.5,8,20787,0,6,leading_edge_destroyed,6.040900707244873
62,540657,1633,B6,4,3058.5,8,20787,1,10,leading_edge_preserved,6.040900707244873
62,557404,370,B2,0,2498.0,8,20788,0,7,leading_edge_destroyed,5.169497966766357
62,557404,370,B2,0,2498.0,8,20788,1,13,leading_edge_preserved,5.169497966766357
62,545982,6579,B2,0,4576.5,8,20789,0,8,leading_edge_destroyed,5.407174587249756
62,545982,6579,B2,0,4576.5,8,20789,1,13,leading_edge_preserved,5.407174587249756
62,561839,4466,B2,0,3212.0,8,20790,0,7,leading_edge_destroyed,5.010461807250977
62,561839,4466,B2,0,3212.0,8,20790,1,12,leading_edge_preserved,5.010461807250977
62,550486,10277,B6,4,1961.5,8,20791,0,8,leading_edge_destroyed,5.0810675621032715
62,550486,10277,B6,4,1961.5,8,20791,1,16,leading_edge_preserved,5.0810675621032715
62,556621,16028,B2,0,1528.5,8,20792,0,8,leading_edge_destroyed,4.3214640617370605
62,556621,16028,B2,0,1528.5,8,20792,1,13,leading_edge_preserved,4.3214640617370605
62,558666,1527,B2,0,2058.0,8,20793,0,7,leading_edge_destroyed,5.178225040435791
62,558666,1527,B2,0,2058.0,8,20793,1,13,leading_edge_preserved,5.178225040435791
62,551889,11604,B2,0,1768.5,8,20794,0,8,leading_edge_destroyed,4.573684215545654
62,551889,11604,B2,0,1768.5,8,20794,1,10,leading_edge_preserved,4.573684215545654
62,549834,9678,B4,2,2787.0,8,20795,0,7,leading_edge_destroyed,5.299894332885742
62,549834,9678,B4,2,2787.0,8,20795,1,11,leading_edge_preserved,5.299894332885742
62,564512,7019,B2,0,4030.0,6,20796,0,6,leading_edge_destroyed,4.159841537475586
62,564512,7019,B2,0,4030.0,6,20796,1,8,leading_edge_preserved,4.159841537475586
62,557668,611,B2,0,7679.0,13,20797,0,13,leading_edge_destroyed,11.458454132080078
62,557668,611,B2,0,7679.0,13,20797,1,16,leading_edge_preserved,11.458454132080078
62,570995,13052,B2,0,2055.0,8,20798,0,7,leading_edge_destroyed,4.503639221191406
62,570995,13052,B2,0,2055.0,8,20798,1,11,leading_edge_preserved,4.503639221191406
62,573226,15120,B6,4,2974.5,6,20799,0,5,leading_edge_destroyed,3.2942698001861572
62,573226,15120,B6,4,2974.5,6,20799,1,15,leading_edge_preserved,3.2942698001861572
62,558701,1559,B8,6,3393.5,4,20800,0,4,leading_edge_destroyed,2.04388689994812
62,558701,1559,B8,6,3393.5,4,20800,1,9,leading_edge_preserved,2.04388689994812
62,545987,6584,B2,0,3512.0,8,20801,0,7,leading_edge_destroyed,5.5818681716918945
62,545987,6584,B2,0,3512.0,8,20801,1,15,leading_edge_preserved,5.5818681716918945
62,543133,3927,B2,0,2993.0,8,20802,0,6,leading_edge_destroyed,4.584988594055176
62,543133,3927,B2,0,2993.0,8,20802,1,11,leading_edge_preserved,4.584988594055176
62,545245,5890,B2,0,2359.5,7,20803,0,6,leading_edge_destroyed,4.426612854003906
62,545245,5890,B2,0,2359.5,7,20803,1,10,leading_edge_preserved,4.426612854003906
62,569791,11935,B4,2,2083.5,8,20804,0,7,leading_edge_destroyed,5.231634140014648
62,569791,11935,B4,2,2083.5,8,20804,1,12,leading_edge_preserved,5.231634140014648
62,565021,7493,B2,0,2059.0,6,20805,0,5,leading_edge_destroyed,3.2177438735961914
62,565021,7493,B2,0,2059.0,6,20805,1,9,leading_edge_preserved,3.2177438735961914
62,543319,4101,B4,2,2536.0,9,20806,0,8,leading_edge_destroyed,5.397180080413818
62,543319,4101,B4,2,2536.0,9,20806,1,11,leading_edge_preserved,5.397180080413818
62,545874,6475,B4,2,3018.5,4,20807,0,3,leading_edge_destroyed,2.2578883171081543
62,545874,6475,B4,2,3018.5,4,20807,1,13,leading_edge_preserved,2.2578883171081543
62,560353,3088,B2,0,2651.5,3,20808,0,3,leading_edge_destroyed,1.7789584398269653
62,560353,3088,B2,0,2651.5,3,20808,1,10,leading_edge_preserved,1.7789584398269653
62,550088,9914,B2,0,3996.0,7,20809,0,7,leading_edge_destroyed,4.556941509246826
62,550088,9914,B2,0,3996.0,7,20809,1,11,leading_edge_preserved,4.556941509246826
62,575425,838,B2,0,2437.5,8,20810,0,6,leading_edge_destroyed,4.945233345031738
62,575425,838,B2,0,2437.5,8,20810,1,10,leading_edge_preserved,4.945233345031738
62,557551,507,B6,4,3889.0,6,20811,0,6,leading_edge_destroyed,4.124907970428467
62,557551,507,B6,4,3889.0,6,20811,1,13,leading_edge_preserved,4.124907970428467
62,549691,9544,B2,0,1675.5,8,20812,0,8,leading_edge_destroyed,4.4379706382751465
62,549691,9544,B2,0,1675.5,8,20812,1,11,leading_edge_preserved,4.4379706382751465
62,569882,12017,B4,2,3117.5,6,20813,0,4,leading_edge_destroyed,4.506414413452148
62,569882,12017,B4,2,3117.5,6,20813,1,9,leading_edge_preserved,4.506414413452148
62,555820,15286,B2,0,3217.5,8,20814,0,6,leading_edge_destroyed,5.171114444732666
62,555820,15286,B2,0,3217.5,8,20814,1,16,leading_edge_preserved,5.171114444732666
62,572797,14717,B6,4,3618.0,6,20815,0,4,leading_edge_destroyed,3.4479217529296875
62,572797,14717,B6,4,3618.0,6,20815,1,13,leading_edge_preserved,3.4479217529296875
62,538561,16032,B4,2,3512.0,6,20816,0,5,leading_edge_destroyed,3.3616089820861816
62,538561,16032,B4,2,3512.0,6,20816,1,13,leading_edge_preserved,3.3616089820861816
62,557878,801,B2,0,2160.5,5,20817,0,5,leading_edge_destroyed,2.0675837993621826
62,557878,801,B2,0,2160.5,5,20817,1,16,leading_edge_preserved,2.0675837993621826
62,563206,5747,B2,0,3261.5,3,20818,0,2,leading_edge_destroyed,1.6550511121749878
62,563206,5747,B2,0,3261.5,3,20818,1,9,leading_edge_preserved,1.6550511121749878
62,570621,12711,B2,0,6012.0,6,20819,0,5,leading_edge_destroyed,4.283749580383301
62,570621,12711,B2,0,6012.0,6,20819,1,15,leading_edge_preserved,4.283749580383301
62,561642,4288,B4,2,3543.5,14,20820,0,13,leading_edge_destroyed,11.910943031311035
62,561642,4288,B4,2,3543.5,14,20820,1,16,leading_edge_preserved,11.910943031311035
62,549216,9100,B6,4,1743.0,9,20821,0,9,leading_edge_destroyed,5.701910972595215
62,549216,9100,B6,4,1743.0,9,20821,1,11,leading_edge_preserved,5.701910972595215
62,574629,95,B2,0,3005.5,8,20822,0,8,leading_edge_destroyed,4.902229309082031
62,574629,95,B2,0,3005.5,8,20822,1,12,leading_edge_preserved,4.902229309082031
62,544410,5127,B2,0,3789.5,9,20823,0,7,leading_edge_destroyed,7.082517623901367
62,544410,5127,B2,0,3789.5,9,20823,1,16,leading_edge_preserved,7.082517623901367
62,565629,8057,B2,0,1160.5,2,20824,0,1,leading_edge_destroyed,1.58516526222229
62,565629,8057,B2,0,1160.5,2,20824,1,6,leading_edge_preserved,1.58516526222229
62,542997,3799,B6,4,2499.5,5,20825,0,4,leading_edge_destroyed,2.127392292022705
62,542997,3799,B6,4,2499.5,5,20825,1,11,leading_edge_preserved,2.127392292022705
62,542208,3055,B4,2,3564.5,7,20826,0,5,leading_edge_destroyed,5.108359336853027
62,542208,3055,B4,2,3564.5,7,20826,1,10,leading_edge_preserved,5.108359336853027
62,561773,4406,B2,0,2043.0,8,20827,0,8,leading_edge_destroyed,5.176564693450928
62,561773,4406,B2,0,2043.0,8,20827,1,11,leading_edge_preserved,5.176564693450928
62,566340,8724,B2,0,7011.5,6,20828,0,4,leading_edge_destroyed,4.092060565948486
62,566340,8724,B2,0,7011.5,6,20828,1,10,leading_edge_preserved,4.092060565948486
62,555376,14868,B6,4,3173.5,11,20829,0,9,leading_edge_destroyed,5.684607028961182
62,555376,14868,B6,4,3173.5,11,20829,1,15,leading_edge_preserved,5.684607028961182
62,564973,7450,B2,0,4742.5,7,20830,0,5,leading_edge_destroyed,4.703149795532227
62,564973,7450,B2,0,4742.5,7,20830,1,10,leading_edge_preserved,4.703149795532227
62,543787,4532,B2,0,7140.5,9,20831,0,8,leading_edge_destroyed,5.186668872833252
62,543787,4532,B2,0,7140.5,9,20831,1,12,leading_edge_preserved,5.186668872833252
62,565156,7620,B2,0,3534.5,8,20832,0,8,leading_edge_destroyed,5.16605281829834
62,565156,7620,B2,0,3534.5,8,20832,1,12,leading_edge_preserved,5.16605281829834
62,540755,1726,B2,0,5254.0,7,20833,0,7,leading_edge_destroyed,4.556521892547607
62,540755,1726,B2,0,5254.0,7,20833,1,12,leading_edge_preserved,4.556521892547607
62,557182,169,B2,0,2176.0,7,20834,0,7,leading_edge_destroyed,4.206360340118408
62,557182,169,B2,0,2176.0,7,20834,1,11,leading_edge_preserved,4.206360340118408
62,567359,9680,B2,0,3272.5,7,20835,0,5,leading_edge_destroyed,5.030993938446045
62,567359,9680,B2,0,3272.5,7,20835,1,16,leading_edge_preserved,5.030993938446045
62,541847,2730,B2,0,1944.5,8,20836,0,6,leading_edge_destroyed,4.534206390380859
62,541847,2730,B2,0,1944.5,8,20836,1,14,leading_edge_preserved,4.534206390380859
62,543026,3826,B2,0,5837.0,5,20837,0,3,leading_edge_destroyed,3.8918237686157227
62,543026,3826,B2,0,5837.0,5,20837,1,11,leading_edge_preserved,3.8918237686157227
62,565682,8109,B2,0,3672.0,7,20838,0,7,leading_edge_destroyed,4.450425148010254
62,565682,8109,B2,0,3672.0,7,20838,1,15,leading_edge_preserved,4.450425148010254
62,561774,4407,B2,0,3277.5,8,20839,0,7,leading_edge_destroyed,5.257645130157471
62,561774,4407,B2,0,3277.5,8,20839,1,12,leading_edge_preserved,5.257645130157471
62,539476,521,B6,4,1905.0,9,20840,0,9,leading_edge_destroyed,6.247487545013428
62,539476,521,B6,4,1905.0,9,20840,1,12,leading_edge_preserved,6.247487545013428
62,559428,2226,B2,0,3422.0,8,20841,0,7,leading_edge_destroyed,5.312183856964111
62,559428,2226,B2,0,3422.0,8,20841,1,13,leading_edge_preserved,5.312183856964111
62,539986,994,B2,0,5534.5,5,20842,0,5,leading_edge_destroyed,3.2323155403137207
62,539986,994,B2,0,5534.5,5,20842,1,14,leading_edge_preserved,3.2323155403137207
62,566681,9044,B2,0,5489.5,8,20843,0,6,leading_edge_destroyed,5.9561967849731445
62,566681,9044,B2,0,5489.5,8,20843,1,15,leading_edge_preserved,5.9561967849731445
62,573926,15757,B2,0,4152.0,4,20844,0,2,leading_edge_destroyed,2.372410297393799
62,573926,15757,B2,0,4152.0,4,20844,1,15,leading_edge_preserved,2.372410297393799
62,548872,8777,B2,0,4100.0,7,20845,0,6,leading_edge_destroyed,4.8422746658325195
62,548872,8777,B2,0,4100.0,7,20845,1,11,leading_edge_preserved,4.8422746658325195
62,550108,9933,B4,2,3171.5,11,20846,0,11,leading_edge_destroyed,5.478897571563721
62,550108,9933,B4,2,3171.5,11,20846,1,13,leading_edge_preserved,5.478897571563721
62,565767,8185,B2,0,3227.5,8,20847,0,6,leading_edge_destroyed,5.369601249694824
62,565767,8185,B2,0,3227.5,8,20847,1,15,leading_edge_preserved,5.369601249694824
62,574870,315,B2,0,4253.0,6,20848,0,4,leading_edge_destroyed,4.205317497253418
62,574870,315,B2,0,4253.0,6,20848,1,12,leading_edge_preserved,4.205317497253418
62,563026,5580,B2,0,3362.5,7,20849,0,6,leading_edge_destroyed,4.402146816253662
62,563026,5580,B2,0,3362.5,7,20849,1,16,leading_edge_preserved,4.402146816253662
62,552664,12329,B2,0,1042.5,8,20850,0,7,leading_edge_destroyed,5.132796764373779
62,552664,12329,B2,0,1042.5,8,20850,1,10,leading_edge_preserved,5.132796764373779
62,557780,710,B2,0,2252.5,4,20851,0,2,leading_edge_destroyed,1.8907198905944824
62,557780,710,B2,0,2252.5,4,20851,1,13,leading_edge_preserved,1.8907198905944824
62,548283,8231,B8,6,2747.5,4,20852,0,2,leading_edge_destroyed,2.016511917114258
62,548283,8231,B8,6,2747.5,4,20852,1,13,leading_edge_preserved,2.016511917114258
62,550213,10028,B2,0,1170.5,8,20853,0,8,leading_edge_destroyed,5.207342624664307
62,550213,10028,B2,0,1170.5,8,20853,1,13,leading_edge_preserved,5.207342624664307
62,569477,11639,B4,2,4340.0,7,20854,0,6,leading_edge_destroyed,4.854271411895752
62,569477,11639,B4,2,4340.0,7,20854,1,9,leading_edge_preserved,4.854271411895752
62,566814,9174,B2,0,2452.5,5,20855,0,4,leading_edge_destroyed,2.0372023582458496
62,566814,9174,B2,0,2452.5,5,20855,1,13,leading_edge_preserved,2.0372023582458496
62,543657,4410,B6,4,2756.0,11,20856,0,11,leading_edge_destroyed,8.116312980651855
62,543657,4410,B6,4,2756.0,11,20856,1,13,leading_edge_preserved,8.116312980651855
62,552712,12375,B6,4,1199.0,2,20857,0,2,leading_edge_destroyed,1.5479736328125
62,552712,12375,B6,4,1199.0,2,20857,1,16,leading_edge_preserved,1.5479736328125
62,563206,5747,B4,2,2322.0,8,20858,0,7,leading_edge_destroyed,5.198095321655273
62,563206,5747,B4,2,2322.0,8,20858,1,10,leading_edge_preserved,5.198095321655273
62,567082,9424,B4,2,1006.0,17,20859,0,15,leading_edge_destroyed,13.819355010986328
62,567082,9424,B4,2,1006.0,17,20859,1,17,leading_edge_preserved,13.819355010986328
62,542435,3271,B6,4,3979.5,4,20860,0,4,leading_edge_destroyed,2.298323631286621
62,542435,3271,B6,4,3979.5,4,20860,1,8,leading_edge_preserved,2.298323631286621
62,540599,1578,B2,0,3853.0,8,20861,0,7,leading_edge_destroyed,5.528653144836426
62,540599,1578,B2,0,3853.0,8,20861,1,15,leading_edge_preserved,5.528653144836426
62,546827,7379,B2,0,3489.5,7,20862,0,5,leading_edge_destroyed,5.132209300994873
62,546827,7379,B2,0,3489.5,7,20862,1,16,leading_edge_preserved,5.132209300994873
62,549081,8975,B2,0,2316.5,8,20863,0,7,leading_edge_destroyed,4.888047695159912
62,549081,8975,B2,0,2316.5,8,20863,1,10,leading_edge_preserved,4.888047695159912
62,572401,14348,B2,0,1429.0,8,20864,0,6,leading_edge_destroyed,5.0090484619140625
62,572401,14348,B2,0,1429.0,8,20864,1,15,leading_edge_preserved,5.0090484619140625
62,573903,15735,B2,0,1052.0,8,20865,0,8,leading_edge_destroyed,4.955760478973389
62,573903,15735,B2,0,1052.0,8,20865,1,11,leading_edge_preserved,4.955760478973389
62,565289,7742,B4,2,2451.5,7,20866,0,5,leading_edge_destroyed,4.102772235870361
62,565289,7742,B4,2,2451.5,7,20866,1,14,leading_edge_preserved,4.102772235870361
62,548339,8285,B2,0,3259.0,4,20867,0,3,leading_edge_destroyed,2.202955722808838
62,548339,8285,B2,0,3259.0,4,20867,1,14,leading_edge_preserved,2.202955722808838
62,558608,1474,B2,0,2483.5,7,20868,0,6,leading_edge_destroyed,4.2364678382873535
62,558608,1474,B2,0,2483.5,7,20868,1,10,leading_edge_preserved,4.2364678382873535
62,558547,1419,B8,6,6149.5,10,20869,0,9,leading_edge_destroyed,5.726972579956055
62,558547,1419,B8,6,6149.5,10,20869,1,12,leading_edge_preserved,5.726972579956055
62,550642,10419,B2,0,5956.0,7,20870,0,6,leading_edge_destroyed,4.880268096923828
62,550642,10419,B2,0,5956.0,7,20870,1,10,leading_edge_preserved,4.880268096923828
62,561980,4603,B4,2,3149.5,6,20871,0,6,leading_edge_destroyed,4.0383992195129395
62,561980,4603,B4,2,3149.5,6,20871,1,10,leading_edge_preserved,4.0383992195129395
62,560082,2834,B6,4,1771.0,4,20872,0,3,leading_edge_destroyed,1.83733332157135
62,560082,2834,B6,4,1771.0,4,20872,1,9,leading_edge_preserved,1.83733332157135
62,568413,10651,B2,0,5202.0,5,20873,0,3,leading_edge_destroyed,3.3203814029693604
62,568413,10651,B2,0,5202.0,5,20873,1,11,leading_edge_preserved,3.3203814029693604
62,540095,1094,B2,0,3195.5,8,20874,0,8,leading_edge_destroyed,5.501083850860596
62,540095,1094,B2,0,3195.5,8,20874,1,16,leading_edge_preserved,5.501083850860596
62,550363,10161,B2,0,2133.5,4,20875,0,2,leading_edge_destroyed,1.8656383752822876
62,550363,10161,B2,0,2133.5,4,20875,1,10,leading_edge_preserved,1.8656383752822876
62,573642,15498,B4,2,3694.5,17,20876,0,15,leading_edge_destroyed,14.626519203186035
62,573642,15498,B4,2,3694.5,17,20876,1,17,leading_edge_preserved,14.626519203186035
62,544438,5150,B4,2,3237.5,8,20877,0,7,leading_edge_destroyed,5.305185317993164
62,544438,5150,B4,2,3237.5,8,20877,1,16,leading_edge_preserved,5.305185317993164
62,547697,8171,B2,0,2088.5,0,20878,0,1,leading_edge_destroyed,0.0
62,547697,8171,B2,0,2088.5,0,20878,1,8,leading_edge_preserved,0.0
62,561712,4350,B2,0,3154.5,7,20879,0,7,leading_edge_destroyed,4.46484899520874
62,561712,4350,B2,0,3154.5,7,20879,1,10,leading_edge_preserved,4.46484899520874
62,550748,10548,B4,2,1774.0,9,20880,0,8,leading_edge_destroyed,5.8590474128723145
62,550748,10548,B4,2,1774.0,9,20880,1,14,leading_edge_preserved,5.8590474128723145
62,548366,8309,B2,0,1135.5,3,20881,0,1,leading_edge_destroyed,1.7291624546051025
62,548366,8309,B2,0,1135.5,3,20881,1,7,leading_edge_preserved,1.7291624546051025
62,542037,2900,B4,2,5483.0,17,20882,0,15,leading_edge_destroyed,15.279390335083008
62,542037,2900,B4,2,5483.0,17,20882,1,17,leading_edge_preserved,15.279390335083008
62,548339,8285,B4,2,3455.5,4,20883,0,4,leading_edge_destroyed,2.1245105266571045
62,548339,8285,B4,2,3455.5,4,20883,1,16,leading_edge_preserved,2.1245105266571045
62,564688,7175,B2,0,2265.5,9,20884,0,8,leading_edge_destroyed,5.699828147888184
62,564688,7175,B2,0,2265.5,9,20884,1,11,leading_edge_preserved,5.699828147888184
62,556759,16160,B6,4,3818.5,7,20885,0,6,leading_edge_destroyed,5.1299567222595215
62,556759,16160,B6,4,3818.5,7,20885,1,10,leading_edge_preserved,5.1299567222595215
62,540095,1094,B8,6,4887.5,8,20886,0,7,leading_edge_destroyed,6.005436420440674
62,540095,1094,B8,6,4887.5,8,20886,1,14,leading_edge_preserved,6.005436420440674
62,551824,11549,B6,4,2215.5,5,20887,0,3,leading_edge_destroyed,2.376626491546631
62,551824,11549,B6,4,2215.5,5,20887,1,7,leading_edge_preserved,2.376626491546631
62,556380,15801,B2,0,2276.0,8,20888,0,6,leading_edge_destroyed,4.668120861053467
62,556380,15801,B2,0,2276.0,8,20888,1,14,leading_edge_preserved,4.668120861053467
62,573607,15466,B2,0,1047.5,0,20889,0,1,leading_edge_destroyed,0.0
62,573607,15466,B2,0,1047.5,0,20889,1,6,leading_edge_preserved,0.0
62,538632,16128,B4,2,2672.0,10,20890,0,9,leading_edge_destroyed,5.8215532302856445
62,538632,16128,B4,2,2672.0,10,20890,1,15,leading_edge_preserved,5.8215532302856445
62,563168,5712,B2,0,2854.0,8,20891,0,6,leading_edge_destroyed,2.537045955657959
62,563168,5712,B2,0,2854.0,8,20891,1,10,leading_edge_preserved,2.537045955657959
62,544985,5648,B4,2,2531.5,9,20892,0,9,leading_edge_destroyed,5.747284412384033
62,544985,5648,B4,2,2531.5,9,20892,1,11,leading_edge_preserved,5.747284412384033
62,564316,6811,B2,0,1173.0,8,20893,0,7,leading_edge_destroyed,5.140970706939697
62,564316,6811,B2,0,1173.0,8,20893,1,16,leading_edge_preserved,5.140970706939697
62,548253,8686,B2,0,4226.5,7,20894,0,6,leading_edge_destroyed,5.121295928955078
62,548253,8686,B2,0,4226.5,7,20894,1,9,leading_edge_preserved,5.121295928955078
62,541805,2689,B2,0,1739.5,3,20895,0,2,leading_edge_destroyed,1.6929562091827393
62,541805,2689,B2,0,1739.5,3,20895,1,10,leading_edge_preserved,1.6929562091827393
62,547755,8226,B2,0,2240.0,7,20896,0,7,leading_edge_destroyed,4.545325756072998
62,547755,8226,B2,0,2240.0,7,20896,1,10,leading_edge_preserved,4.545325756072998
62,571077,13126,B4,2,3344.0,6,20897,0,5,leading_edge_destroyed,3.711719512939453
62,571077,13126,B4,2,3344.0,6,20897,1,16,leading_edge_preserved,3.711719512939453
62,553188,12811,B2,0,2256.0,8,20898,0,6,leading_edge_destroyed,4.862551212310791
62,553188,12811,B2,0,2256.0,8,20898,1,12,leading_edge_preserved,4.862551212310791
62,555280,14780,B2,0,7694.5,8,20899,0,8,leading_edge_destroyed,4.237784385681152
62,555280,14780,B2,0,7694.5,8,20899,1,16,leading_edge_preserved,4.237784385681152
62,566163,8555,B2,0,4000.5,6,20900,0,4,leading_edge_destroyed,4.40611457824707
62,566163,8555,B2,0,4000.5,6,20900,1,14,leading_edge_preserved,4.40611457824707
62,575040,475,B2,0,3039.5,8,20901,0,6,leading_edge_destroyed,4.96781587600708
62,575040,475,B2,0,3039.5,8,20901,1,12,leading_edge_preserved,4.96781587600708
62,540162,1156,B2,0,5371.0,7,20902,0,6,leading_edge_destroyed,4.514882564544678
62,540162,1156,B2,0,5371.0,7,20902,1,15,leading_edge_preserved,4.514882564544678
62,541019,1960,B6,4,2034.5,5,20903,0,5,leading_edge_destroyed,2.4465115070343018
62,541019,1960,B6,4,2034.5,5,20903,1,7,leading_edge_preserved,2.4465115070343018
62,558197,1094,B2,0,6167.0,7,20904,0,5,leading_edge_destroyed,5.345051288604736
62,558197,1094,B2,0,6167.0,7,20904,1,10,leading_edge_preserved,5.345051288604736
62,563647,6185,B2,0,2893.5,8,20905,0,8,leading_edge_destroyed,5.5103302001953125
62,563647,6185,B2,0,2893.5,8,20905,1,16,leading_edge_preserved,5.5103302001953125
62,554014,13602,B8,6,3578.5,5,20906,0,3,leading_edge_destroyed,2.7507526874542236
62,554014,13602,B8,6,3578.5,5,20906,1,16,leading_edge_preserved,2.7507526874542236
62,568272,10518,B4,2,2551.5,8,20907,0,7,leading_edge_destroyed,5.0631937980651855
62,568272,10518,B4,2,2551.5,8,20907,1,13,leading_edge_preserved,5.0631937980651855
62,540174,1166,B2,0,3644.0,7,20908,0,7,leading_edge_destroyed,4.73277473449707
62,540174,1166,B2,0,3644.0,7,20908,1,13,leading_edge_preserved,4.73277473449707
62,552392,12073,B2,0,2013.5,7,20909,0,5,leading_edge_destroyed,3.6576271057128906
62,552392,12073,B2,0,2013.5,7,20909,1,9,leading_edge_preserved,3.6576271057128906
62,553399,13005,B2,0,3590.5,7,20910,0,5,leading_edge_destroyed,5.07747745513916
62,553399,13005,B2,0,3590.5,7,20910,1,10,leading_edge_preserved,5.07747745513916
62,574976,416,B2,0,2839.5,8,20911,0,8,leading_edge_destroyed,5.0662455558776855
62,574976,416,B2,0,2839.5,8,20911,1,14,leading_edge_preserved,5.0662455558776855
62,546779,7331,B2,0,2772.0,4,20912,0,3,leading_edge_destroyed,1.9612312316894531
62,546779,7331,B2,0,2772.0,4,20912,1,6,leading_edge_preserved,1.9612312316894531
62,549996,9827,B2,0,6928.0,5,20913,0,5,leading_edge_destroyed,2.8013229370117188
62,549996,9827,B2,0,6928.0,5,20913,1,8,leading_edge_preserved,2.8013229370117188
62,570162,12281,B4,2,2738.0,13,20914,0,13,leading_edge_destroyed,9.753501892089844
62,570162,12281,B4,2,2738.0,13,20914,1,15,leading_edge_preserved,9.753501892089844
62,554987,14511,B2,0,6601.5,5,20915,0,5,leading_edge_destroyed,3.1767847537994385
