method,run,event_index,eventno,evt,stave,amplitude_adc,taxon,label_curated_any,label_novel_any,q_template_rmse,pca_recon_mse,ae_recon_mse,isolation_anomaly_score,peak_sample,late_fraction,baseline_mad,saturation_count,secondary_peak,post_peak_min,timing_span_dup,score_gradient_boosted_trees,score_mlp,score_ridge,score_morphology_gated_cnn_new,score_1d_cnn,score_traditional_robust_shape_cuts,score_autoencoder_isolation_forest
gradient_boosted_trees,64,18846,631529,4044,B2,2997.0,novel_early_pretrigger,True,True,0.46576825,0.004770194,0.04828735,0.49043572,3,0.009286412,1172.5,1,0.78111446,-0.29963297,1.7830029,0.9995545,0.9998416,0.9826412,0.7361333,0.8265084,0.7937648,0.07026593
gradient_boosted_trees,64,13405,626087,15347,B2,5703.5,baseline_excursion,True,False,0.47790012,0.006212904,0.05931288,0.5296034,3,0.13846204,2029.0,1,0.5511528,-0.105286226,18.0,0.99955374,1.0,0.999827,0.8411813,0.8477248,1.0,0.09175899
gradient_boosted_trees,64,5812,618494,8271,B2,4510.0,baseline_excursion,True,False,0.47986403,0.00795334,0.064654045,0.52993613,3,0.13262513,1959.5,1,0.6645233,-0.16784923,18.0,0.99955374,0.9999988,0.9991885,0.79670054,0.8650594,1.0,0.09887186
gradient_boosted_trees,64,35754,648438,3452,B2,2931.5,novel_early_pretrigger,True,True,0.47504523,0.00419899,0.05223444,0.49446276,3,0.008910578,1269.0,1,0.7734948,-0.31127408,1.7620921,0.99955374,0.99989176,0.99004567,0.7603723,0.85588163,0.85936123,0.07289681
gradient_boosted_trees,64,24015,636698,8865,B2,4648.0,baseline_excursion,True,False,0.48025957,0.008377932,0.060718402,0.531372,3,0.13653205,2057.0,1,0.59380376,-0.16329604,18.0,0.99955374,0.99999976,0.999398,0.8301317,0.8522379,1.0,0.097532816
gradient_boosted_trees,64,21937,634620,6909,B2,1869.0,baseline_excursion,True,False,1.969368,0.20979792,0.424337,0.75222015,2,0.0,1663.5,1,0.0,-2.6399143,1.5505861,0.99955213,1.0,1.0,0.99999833,0.9999995,1.0,0.80499715
gradient_boosted_trees,64,31128,643812,15477,B2,1648.5,novel_early_pretrigger,True,True,1.2357221,0.107417844,0.19212778,0.680549,3,0.0,1640.0,1,0.27206552,-1.8389446,1.601042,0.99955213,0.9999995,1.0,0.9995596,0.9999198,1.0,0.42577338
gradient_boosted_trees,64,4715,617397,7257,B2,3709.5,baseline_excursion,True,False,0.5750312,0.011230559,0.05956202,0.56204706,3,0.068742596,2298.5,1,0.51529855,-0.4053107,18.0,0.99955213,0.9999999,0.9999817,0.9337357,0.9618996,1.0,0.11133642
gradient_boosted_trees,64,6219,618901,8648,B2,2738.0,novel_early_pretrigger,True,True,0.57030755,0.009585312,0.06238991,0.5317752,3,0.0085126795,1782.5,1,0.6113952,-0.5266618,1.6831439,0.99955213,0.99998236,0.99988854,0.9350097,0.95050436,1.0,0.10117155
gradient_boosted_trees,64,847,613529,3660,B2,5176.0,baseline_excursion,True,False,0.782754,0.34503663,0.36884362,0.6285473,3,0.0,4178.0,1,0.61437404,-0.16228747,2.1653666,0.99955213,1.0,1.0,0.9991406,0.99971324,1.0,1.0
gradient_boosted_trees,64,31139,643823,15487,B2,2423.5,novel_early_pretrigger,True,True,0.57350796,0.011531023,0.06838578,0.54830015,3,0.0,1735.0,1,0.6884671,-0.66453475,1.6741645,0.99955213,0.99999595,0.99992,0.9474043,0.9724315,1.0,0.11380479
gradient_boosted_trees,64,16344,629027,1741,B4,1407.5,novel_early_pretrigger,True,True,0.7349833,0.025908146,0.16767666,0.62535524,3,0.0,1197.0,1,0.85079926,-1.2614565,1.6426761,0.99955213,0.9999969,0.9990056,0.98898345,0.99901223,0.8110639,0.2305179
gradient_boosted_trees,64,19368,632051,4528,B4,2351.5,novel_early_pretrigger,True,True,0.48958948,0.0047438154,0.06048204,0.5235992,3,0.0022270356,1314.0,1,0.7741867,-0.4816075,1.7206945,0.99955213,0.9989932,0.9820438,0.8202479,0.921866,0.8900342,0.08785802
gradient_boosted_trees,64,29930,642614,14378,B4,1376.0,novel_early_pretrigger,True,True,0.69295913,0.008444965,0.14319721,0.6213485,3,0.0,1089.5,1,0.9883721,-1.1482558,1.6713574,0.99955213,0.9999856,0.9922913,0.98735446,0.9990402,0.7379657,0.17821464
gradient_boosted_trees,64,26239,638922,10933,B4,1791.5,novel_early_pretrigger,True,True,0.66165125,0.010863231,0.091283076,0.5617264,3,0.0,1216.0,1,0.9302261,-0.73765004,1.6954719,0.99955213,0.99998116,0.98563623,0.9414646,0.9932515,0.8237141,0.13149297
gradient_boosted_trees,64,22458,635141,7428,B4,1583.5,novel_early_pretrigger,True,True,1.2308728,0.110694125,0.1822043,0.69325596,3,0.0,1524.0,1,0.1537733,-1.8455952,1.6081257,0.99955213,1.0,1.0,0.9996743,0.9999273,1.0,0.429436
gradient_boosted_trees,64,29901,642585,14351,B4,1098.0,novel_early_pretrigger,True,True,1.2847874,0.18940502,0.6941141,0.74324703,0,0.0,312.0,1,0.0,-1.5892532,18.0,0.99955213,1.0,1.0,0.99995184,0.99999154,0.21030428,0.94005466
gradient_boosted_trees,64,29695,642379,14160,B4,1105.0,novel_early_pretrigger,True,True,1.4602457,0.18902063,0.26528072,0.7351977,2,0.0,977.5,1,0.08778281,-2.7755656,1.547826,0.99955213,1.0,1.0,0.9999467,0.9999906,0.6632385,0.65327543
gradient_boosted_trees,64,22349,635032,7331,B4,1185.5,novel_early_pretrigger,True,True,1.3419757,0.12792258,0.22480017,0.7274304,2,0.0,1086.5,1,0.1480388,-2.5352173,1.5635527,0.99955213,1.0,1.0,0.9999021,0.99998426,0.73711324,0.5019665
gradient_boosted_trees,64,34171,646855,1967,B4,1174.0,novel_early_pretrigger,True,True,0.9253642,0.015814243,0.1566685,0.6573818,3,0.0,1000.5,1,0.95315164,-1.5340716,1.6419588,0.99955213,0.9999857,0.9989992,0.9973345,0.9998363,0.6778089,0.21228233
gradient_boosted_trees,64,32862,645546,723,B4,1902.5,novel_early_pretrigger,True,True,0.6743848,0.01468922,0.08980391,0.56738394,3,0.0,1330.5,1,0.8202365,-0.7729304,1.6882731,0.99955213,0.9999871,0.998054,0.9593513,0.9923225,0.9015271,0.13980605
gradient_boosted_trees,64,20752,633435,5803,B4,2581.0,novel_early_pretrigger,True,True,0.5431681,0.007749925,0.05645369,0.50517637,3,0.020395515,1405.5,1,0.7249128,-0.40914375,1.7141908,0.99955213,0.999243,0.99563956,0.81965744,0.8672763,0.95220757,0.08588922
gradient_boosted_trees,64,17624,630307,2912,B4,1484.0,novel_early_pretrigger,True,True,0.8917745,0.06326462,0.18878227,0.65663445,3,0.0,1355.0,1,0.38679245,-1.694744,1.621044,0.99955213,0.99996054,0.9999958,0.9980367,0.9996667,0.9188048,0.32828173
gradient_boosted_trees,64,12663,625345,14649,B6,2593.0,novel_early_pretrigger,True,True,0.5512823,0.006583421,0.053594586,0.49306533,3,0.008896211,918.5,1,0.87890476,-0.30196685,1.8166056,0.9995531,0.9983398,0.7388341,0.69970113,0.88667166,0.6212251,0.07816539
gradient_boosted_trees,64,11137,623819,13241,B6,1931.5,novel_early_pretrigger,True,True,0.6791694,0.007793347,0.080354705,0.5464305,3,0.0,1165.0,1,0.9249288,-0.6748641,1.7181253,0.99955213,0.99996066,0.97196025,0.93676484,0.9912521,0.78903615,0.11370171
gradient_boosted_trees,64,28151,640835,12717,B6,2768.5,novel_early_pretrigger,True,True,0.5468712,0.0049140095,0.049891368,0.4978193,3,0.005278529,1104.5,1,0.78905547,-0.32923967,1.7809234,0.99955213,0.99949014,0.947014,0.7572386,0.8642244,0.74762577,0.073747285
gradient_boosted_trees,64,29808,642492,14266,B6,2369.5,novel_early_pretrigger,True,True,0.53603953,0.0068371645,0.061463434,0.52110255,3,0.0,1039.5,1,0.8919603,-0.42435113,1.7678914,0.99955213,0.99995613,0.9063543,0.795339,0.95043063,0.70351714,0.091975994
gradient_boosted_trees,64,7194,619876,9543,B6,1018.0,novel_early_pretrigger,True,True,1.252036,0.012405676,0.11378206,0.6897178,3,0.0,861.0,1,0.8438114,-1.8251474,1.6446023,0.99955213,0.9999031,0.99997723,0.9995697,0.9999703,0.5833394,0.18642837
gradient_boosted_trees,64,24022,636705,8870,B6,1000.5,novel_early_pretrigger,True,True,1.4663914,0.18063235,0.85486466,0.74748254,0,0.0,442.0,1,0.0,-1.6356821,18.0,0.99955213,1.0,1.0,0.9999862,0.9999974,0.29882237,1.0
gradient_boosted_trees,64,3719,616401,6326,B6,2588.0,novel_early_pretrigger,True,True,0.56352645,0.004377819,0.052258153,0.50636876,3,0.003908684,1179.0,1,0.8044822,-0.38948995,1.7537255,0.99955213,0.9998561,0.9838345,0.7912681,0.8986956,0.7983024,0.07670892
gradient_boosted_trees,64,9374,622056,11567,B6,1162.5,novel_early_pretrigger,True,True,1.2090043,0.16529691,0.5694229,0.72305804,0,0.0,365.0,1,0.0,-1.3707527,18.0,0.99955213,1.0,1.0,0.99988616,0.99997854,0.24616672,0.80348545
gradient_boosted_trees,64,32240,644924,133,B6,2378.0,novel_early_pretrigger,True,True,0.56867296,0.0074877897,0.061755717,0.5319841,3,0.0,1301.5,1,0.78006727,-0.54373425,1.7245514,0.99955213,0.9999863,0.99475795,0.8951046,0.9632784,0.88162786,0.096614204
gradient_boosted_trees,64,23272,635955,8175,B6,1761.0,novel_early_pretrigger,True,True,0.9374213,0.042873744,0.16253884,0.63158673,3,0.0,1638.0,1,0.4656445,-1.2986939,1.6162376,0.99955213,0.9999497,0.99998075,0.99544746,0.9990578,1.0,0.26287508
gradient_boosted_trees,64,32747,645431,617,B6,2153.0,novel_early_pretrigger,True,True,0.5753344,0.006284525,0.0638269,0.5358546,3,0.0,801.0,1,0.98281467,-0.37203902,1.8152269,0.99955213,0.9768709,0.459577,0.7976341,0.9589813,0.541456,0.09669384
gradient_boosted_trees,64,13199,625881,15151,B6,1506.0,novel_early_pretrigger,True,True,1.1509695,0.049640138,0.1844406,0.657699,3,0.0,1414.5,1,0.41965473,-1.7118194,1.6138322,0.99955213,0.99993825,0.9999956,0.99846774,0.9997043,0.95943135,0.29844785
gradient_boosted_trees,64,13006,625688,14973,B8,2425.0,novel_early_pretrigger,True,True,0.46554992,0.0047350456,0.054974504,0.5094147,3,0.007027938,1205.5,1,0.79752576,-0.3983505,1.7325023,0.9995545,0.9997937,0.9728354,0.7645661,0.8975346,0.8162414,0.08010052
gradient_boosted_trees,64,12504,625186,14505,B8,1731.0,novel_early_pretrigger,True,True,0.7744978,0.027972357,0.12437034,0.5974598,3,0.0,1503.5,1,0.6799538,-1.0548816,1.6356583,0.99955213,0.99991226,0.99941844,0.9809027,0.9957761,1.0,0.1979447
gradient_boosted_trees,64,1483,614165,4253,B8,1017.0,novel_early_pretrigger,True,True,1.7809334,0.22450106,1.0992925,0.76276183,0,0.0,535.0,1,0.0,-2.045231,18.0,0.99955213,1.0,1.0,0.99999774,0.99999964,0.36244723,1.0
gradient_boosted_trees,64,24566,637249,9378,B8,1324.0,novel_early_pretrigger,True,True,0.94803715,0.028081963,0.19686863,0.63765985,3,0.0,1137.0,1,0.91691846,-1.3935045,1.6393684,0.99955213,0.99997604,0.99631464,0.9902991,0.9992811,0.77051014,0.25773367
gradient_boosted_trees,64,20925,633608,5963,B8,1763.5,novel_early_pretrigger,True,True,0.6989299,0.015336961,0.10629856,0.58090127,3,0.0,1416.0,1,0.85256594,-0.87921745,1.6650444,0.99955213,0.99995565,0.99730766,0.9577352,0.9941703,0.9597058,0.15591802
gradient_boosted_trees,64,26345,639028,11033,B8,1018.0,novel_early_pretrigger,True,True,1.7539623,0.22633182,1.0560793,0.7617948,0,0.0,573.0,1,0.0,-2.0599215,18.0,0.99955213,1.0,1.0,0.9999974,0.9999995,0.3882571,1.0
gradient_boosted_trees,64,28149,640833,12715,B8,2299.0,novel_early_pretrigger,True,True,0.5317819,0.008498061,0.06260468,0.53237385,3,0.0,1502.5,1,0.7150935,-0.5767725,1.6904722,0.99955213,0.9999869,0.9995982,0.90194315,0.94842684,1.0,0.099310406
gradient_boosted_trees,64,15031,627714,506,B8,1309.5,novel_early_pretrigger,True,True,1.035106,0.045445777,0.21046577,0.66366696,3,0.0,1197.5,1,0.70446736,-1.6361207,1.6206356,0.99955213,0.9999399,0.9997969,0.99520594,0.99941754,0.8117558,0.3089929
gradient_boosted_trees,64,12864,625546,14838,B8,1850.0,novel_early_pretrigger,True,True,0.616086,0.0065259747,0.075674795,0.54588145,3,0.0,1137.0,1,0.96324325,-0.6545946,1.7123996,0.99955213,0.99993527,0.89952415,0.9071482,0.9877824,0.7699608,0.10791062
gradient_boosted_trees,64,6014,618696,8455,B8,1463.0,novel_early_pretrigger,True,True,0.7259837,0.00407797,0.10526111,0.59401685,3,0.0,1041.0,1,0.9220779,-0.8913192,1.7020718,0.99955213,0.9961748,0.9487254,0.97679204,0.9977768,0.70489246,0.13648489
gradient_boosted_trees,64,3190,615872,5832,B8,1966.5,novel_early_pretrigger,True,True,0.60807925,0.010645001,0.07809217,0.55871594,3,0.0,1288.5,1,0.856598,-0.683702,1.6989378,0.99955213,0.999982,0.9946041,0.92264897,0.9864298,0.8729028,0.1214606
gradient_boosted_trees,64,24996,637679,9775,B8,2054.5,novel_early_pretrigger,True,True,0.612986,0.013649317,0.07897183,0.5572349,3,0.0,1582.5,1,0.7099051,-0.7512777,1.6639011,0.99955213,0.9999409,0.99954426,0.9480501,0.9839676,1.0,0.12762786
gradient_boosted_trees,65,36912,685539,4840,B2,3315.5,novel_early_pretrigger,True,True,0.4661525,0.006838029,0.050658897,0.49191758,3,0.05064155,1525.0,1,0.6706379,-0.29150957,18.0,0.9995545,0.99946934,0.987593,0.62624127,0.79075366,1.0,0.07640147
gradient_boosted_trees,65,31515,680142,16193,B2,3619.5,novel_early_pretrigger,True,True,0.46978933,0.008268138,0.050904468,0.4944023,3,0.07351266,1654.5,1,0.6170742,-0.26509187,18.0,0.9995545,0.99982697,0.99492556,0.6984954,0.8036134,1.0,0.080143854
gradient_boosted_trees,65,8113,656740,10761,B2,3098.0,novel_early_pretrigger,True,True,0.4657146,0.005977349,0.05264157,0.4866957,3,0.032879397,1435.5,1,0.7204648,-0.30987734,1.7498387,0.9995545,0.9971308,0.99451077,0.7861308,0.7970894,0.97248906,0.07448232
gradient_boosted_trees,65,21946,670573,7303,B2,3202.0,novel_early_pretrigger,True,True,0.46764147,0.0062412946,0.05096292,0.48976672,3,0.03123543,1471.0,1,0.6764522,-0.29575264,18.0,0.9995545,0.99947864,0.9904175,0.60690105,0.7971189,0.9964713,0.07478706
gradient_boosted_trees,65,22051,670678,7401,B2,3243.5,novel_early_pretrigger,True,True,0.4694273,0.005876718,0.051113345,0.48889366,3,0.03830242,1506.5,1,0.6608602,-0.29705566,18.0,0.9995545,0.99912864,0.98417103,0.6264647,0.80371517,1.0,0.07390473
gradient_boosted_trees,65,25494,674121,10614,B2,4039.5,novel_early_pretrigger,True,True,0.48087648,0.0073143863,0.050458238,0.50634164,3,0.08541501,1707.5,1,0.59970295,-0.23158807,18.0,0.99955374,0.99994886,0.9984204,0.734269,0.80838674,1.0,0.08138788
gradient_boosted_trees,65,27634,676261,12601,B2,3972.0,novel_early_pretrigger,True,True,0.47842023,0.006120918,0.059806876,0.5255743,3,0.10703772,1789.0,1,0.6820242,-0.21475327,18.0,0.99955374,0.99998224,0.99859446,0.7245378,0.8352385,1.0,0.09073805
gradient_boosted_trees,65,29130,677757,13993,B2,2578.0,novel_early_pretrigger,True,True,0.49487603,0.0067766225,0.05593803,0.50417155,3,0.0027986118,868.5,1,0.9526765,-0.29441428,1.8437333,0.9995531,0.9989103,0.58815026,0.67897743,0.89526653,0.5872272,0.08330986
gradient_boosted_trees,65,16661,665288,2355,B2,2687.5,novel_early_pretrigger,True,True,0.49054852,0.006212539,0.057117205,0.49950278,3,0.0031544098,1063.0,1,0.8872558,-0.33209303,1.791328,0.9995531,0.99971086,0.8420239,0.73572695,0.9118877,0.71941197,0.08161255
gradient_boosted_trees,65,21067,669694,6479,B2,1468.5,novel_early_pretrigger,True,True,2.1537142,0.21219726,0.42493242,0.7713292,2,0.0,1059.0,1,0.0,-3.1961186,2.0537395,0.99955213,1.0,1.0,0.99999905,0.99999976,0.7193809,0.815712
gradient_boosted_trees,65,12478,661105,14862,B2,3314.0,novel_early_pretrigger,True,True,0.50665206,0.009920281,0.05552801,0.5092295,3,0.06747162,1802.5,1,0.63156307,-0.35998794,18.0,0.99955213,0.9999689,0.99804896,0.7787289,0.88443905,1.0,0.09079135
gradient_boosted_trees,65,21063,669690,6475,B2,3095.5,baseline_excursion,True,False,0.7565068,0.03113868,0.08796573,0.6018304,3,0.0014904562,2664.0,1,0.26861572,-0.73994505,1.6386563,0.99955213,1.0,1.0,0.9958311,0.9970649,1.0,0.18146162
gradient_boosted_trees,65,19422,668049,4956,B4,4696.0,baseline_excursion,True,False,0.659629,0.012079027,0.07954941,0.5664678,3,0.020385243,2892.5,1,0.49765757,-0.18334752,18.0,0.99955213,1.0,1.0,0.9771383,0.9875114,1.0,0.12753356
gradient_boosted_trees,65,6483,655110,9249,B4,1260.5,novel_early_pretrigger,True,True,0.80837595,0.014789969,0.18055421,0.62740445,3,0.0,1040.0,1,0.99444664,-1.4165014,1.6538132,0.99955213,0.9999815,0.98744535,0.99142754,0.99941456,0.7045217,0.21737574
gradient_boosted_trees,65,30971,679598,15689,B4,1108.5,novel_early_pretrigger,True,True,1.1663364,0.1768401,0.5779773,0.73109007,0,0.0,259.0,1,0.0,-1.4420388,18.0,0.99955213,1.0,1.0,0.9998764,0.9999783,0.17412473,0.8345675
gradient_boosted_trees,65,15557,664184,1330,B4,1361.5,novel_early_pretrigger,True,True,0.6196002,0.0034331505,0.121867284,0.61520785,3,0.0,1008.5,1,0.98016894,-1.0257069,1.7077041,0.99955213,0.99489236,0.7632572,0.9807365,0.9986273,0.6828035,0.15229979
gradient_boosted_trees,65,30997,679624,15715,B4,1088.0,novel_early_pretrigger,True,True,1.7382647,0.39123747,0.741318,0.78529704,0,0.0,171.5,1,0.06433824,-3.0919118,18.0,0.99955213,1.0,1.0,0.99997485,0.9999958,0.11574184,1.0
gradient_boosted_trees,65,2793,651420,6298,B4,1118.0,novel_early_pretrigger,True,True,2.4727404,0.2186026,1.6875887,0.8142294,1,0.0,590.5,1,0.0,-4.2781754,2.8730474,0.99955213,1.0,1.0,1.0,1.0,0.40174583,1.0
gradient_boosted_trees,65,16326,664953,2042,B4,1082.0,novel_early_pretrigger,True,True,1.6026226,0.21435776,1.0805507,0.75890106,0,0.0,610.0,1,0.0,-1.9676524,18.0,0.99955213,1.0,1.0,0.9999974,0.9999995,0.4132593,1.0
gradient_boosted_trees,65,32233,680860,485,B4,1452.0,novel_early_pretrigger,True,True,0.76379454,0.032167997,0.18158804,0.64347726,3,0.0,1289.5,1,0.74380165,-1.3657025,1.6288376,0.99955213,0.9999788,0.99955094,0.98875207,0.99876297,0.8739607,0.25748336
gradient_boosted_trees,65,32300,680927,548,B4,1315.5,novel_early_pretrigger,True,True,1.0806173,0.109880395,0.2227541,0.6882341,3,0.0,1281.0,1,0.29152414,-2.041429,1.6055355,0.99955213,0.99999833,0.99999994,0.99946195,0.9999244,0.8688249,0.45318177
gradient_boosted_trees,65,33436,682063,1599,B4,2621.5,baseline_excursion,True,False,0.77021253,0.031986546,0.08546213,0.5933495,3,0.009593496,2237.5,1,0.31985503,-0.7787526,1.6414351,0.99955213,0.9999995,1.0,0.9933524,0.99643874,1.0,0.1790531
gradient_boosted_trees,65,10317,658944,12829,B4,1750.5,novel_early_pretrigger,True,True,0.7706045,0.0270852,0.124456316,0.59482205,3,0.0,1516.0,1,0.6635247,-1.0497001,1.6365978,0.99955213,0.99995506,0.9998068,0.9816125,0.99588674,1.0,0.19546416
gradient_boosted_trees,65,9254,657881,11834,B4,1326.5,novel_early_pretrigger,True,True,1.5406297,0.30905744,0.7426596,0.76859075,0,0.0,164.5,1,0.0,-2.7150395,18.0,0.99955213,1.0,1.0,0.99995446,0.9999927,0.11069528,1.0
gradient_boosted_trees,65,32894,681521,1100,B6,1056.5,novel_early_pretrigger,True,True,1.3198042,0.18002856,0.6676044,0.74230474,0,0.0,298.0,1,0.0,-1.5149077,18.0,0.99955213,1.0,1.0,0.99994135,0.99998915,0.20077972,0.9034788
gradient_boosted_trees,65,2022,650649,5542,B6,2530.0,novel_early_pretrigger,True,True,0.58984077,0.006025652,0.055406447,0.51586103,3,0.0,1156.0,1,0.8055336,-0.42608696,1.7568527,0.99955213,0.99974364,0.96573234,0.8232732,0.9260923,0.78270984,0.084831126
gradient_boosted_trees,65,27095,675722,12107,B6,1068.0,novel_early_pretrigger,True,True,0.850103,0.005379161,0.09742182,0.6321027,3,0.0,804.5,1,0.7013109,-1.1825843,1.6974123,0.99955213,0.9941439,0.9971951,0.9955467,0.99959666,0.54434437,0.14490266
gradient_boosted_trees,65,6730,655357,9480,B6,1017.0,novel_early_pretrigger,True,True,1.5054213,0.08128807,0.20990604,0.7171995,2,0.0,993.5,1,0.6961652,-2.4169126,1.5905385,0.99955213,0.99999964,0.99999696,0.9997657,0.9999839,0.67383635,0.39582074
gradient_boosted_trees,65,20679,669306,6125,B6,4117.5,baseline_excursion,True,False,0.57820946,0.009156488,0.055878818,0.55122507,3,0.10232007,2062.5,1,0.52616876,-0.2704311,18.0,0.99955213,0.99999976,0.9997809,0.8919081,0.9206618,1.0,0.101623215
gradient_boosted_trees,65,20418,669045,5877,B6,1005.0,novel_early_pretrigger,True,True,1.3927636,0.04069683,0.18882254,0.702198,3,0.0,940.0,1,0.93930346,-2.1552238,1.6148572,0.99955213,0.99999356,0.9999781,0.99959403,0.9999796,0.63729674,0.2962983
gradient_boosted_trees,65,3870,652497,6808,B6,1903.5,novel_early_pretrigger,True,True,0.65362763,0.0038765562,0.075854115,0.5552001,3,0.0,996.5,3,0.9973733,-0.59705806,1.7448231,0.99955213,0.9967372,0.99040586,0.8753573,0.9883101,0.67474973,0.10541775
gradient_boosted_trees,65,16669,665296,2363,B6,1698.5,novel_early_pretrigger,True,True,0.8491966,0.025012,0.12574297,0.60038644,3,0.0,1423.5,1,0.77862823,-1.0206064,1.6478885,0.99955213,0.9999963,0.99983436,0.984837,0.99743587,0.96495634,0.19377287
gradient_boosted_trees,65,24613,673240,9769,B6,2353.0,novel_early_pretrigger,True,True,0.53078794,0.0071410346,0.059666038,0.5189456,3,0.0,869.5,1,0.9545261,-0.35486612,1.817973,0.99955213,0.99905974,0.6473748,0.7396516,0.93593913,0.5879623,0.09077221
gradient_boosted_trees,65,22215,670842,7547,B6,1638.5,novel_early_pretrigger,True,True,0.9170659,0.034213375,0.15307307,0.6168195,3,0.0,1451.0,1,0.6844675,-1.1714983,1.6296794,0.99955213,0.999972,0.99993485,0.99051255,0.9983571,0.9837674,0.23501483
gradient_boosted_trees,65,34166,682793,2283,B6,1060.0,novel_early_pretrigger,True,True,1.6577255,0.2153086,1.0389012,0.75986445,0,0.0,522.0,1,0.0,-1.9235849,18.0,0.99955213,1.0,1.0,0.9999964,0.9999993,0.35346827,1.0
gradient_boosted_trees,65,9233,657860,11814,B6,1694.0,novel_early_pretrigger,True,True,1.7565784,0.3271066,0.7150082,0.7632103,0,0.0,815.0,1,0.0,-2.4214876,18.0,0.99955213,1.0,1.0,0.99998546,0.9999964,0.55284274,1.0
gradient_boosted_trees,65,8970,657597,11566,B8,1184.5,novel_early_pretrigger,True,True,1.240059,0.1606659,0.55255497,0.71672285,0,0.0,390.5,1,0.0,-1.3376952,18.0,0.99955213,1.0,1.0,0.99988043,0.99997616,0.26350436,0.78122824
gradient_boosted_trees,65,1665,650292,5205,B8,1804.5,novel_early_pretrigger,True,True,0.7166776,0.02272465,0.11075749,0.5848257,3,0.0,1525.0,1,0.6852314,-0.9894708,1.6448816,0.99955213,0.99991834,0.9993953,0.97078437,0.99279344,1.0,0.17478743
gradient_boosted_trees,65,27095,675722,12107,B8,1206.0,novel_early_pretrigger,True,True,1.0744382,0.024205394,0.19502062,0.6447192,3,0.0,1053.0,1,0.9344942,-1.5787728,1.6340001,0.99955213,0.9999747,0.9985283,0.99610484,0.999728,0.713602,0.25079107
gradient_boosted_trees,65,32448,681075,686,B8,1901.0,novel_early_pretrigger,True,True,0.5762417,0.003801242,0.06765187,0.5373172,3,0.0,923.5,2,0.99684376,-0.48869017,1.760411,0.99955213,0.9799922,0.8871258,0.8437231,0.9773801,0.6249006,0.09467634
