cell,negative_rows,positive_rows,matched_pairs
55|0|1|0|0|0|2|2|4|3|0,4,0,0
55|0|1|0|0|0|2|2|4|3|1,10,0,0
55|0|1|0|0|0|2|2|4|3|2,18,0,0
55|0|1|0|0|0|2|2|4|3|3,13,0,0
55|0|1|0|0|0|2|2|4|3|4,55,0,0
55|0|1|0|0|0|2|2|4|3|5,67,0,0
55|0|1|0|0|0|2|2|4|4|1,20,0,0
55|0|1|0|0|0|2|2|4|4|2,32,0,0
55|0|1|0|0|0|2|2|4|4|3,23,0,0
55|0|1|0|0|0|2|2|4|4|4,8,0,0
55|0|1|0|0|0|2|2|5|0|0,1,0,0
55|0|1|0|0|0|2|2|5|1|1,1,0,0
55|0|1|0|0|0|2|2|5|2|0,1,0,0
55|0|1|0|0|0|2|2|5|2|5,13,0,0
55|0|1|0|0|0|2|2|5|3|0,1,0,0
55|0|1|0|0|0|2|2|5|3|1,9,0,0
55|0|1|0|0|0|2|2|5|3|2,19,0,0
55|0|1|0|0|0|2|2|5|3|3,16,0,0
55|0|1|0|0|0|2|2|5|3|4,54,0,0
55|0|1|0|0|0|2|2|5|3|5,46,0,0
55|0|1|0|0|0|2|2|5|4|1,25,0,0
55|0|1|0|0|0|2|2|5|4|2,29,0,0
55|0|1|0|0|0|2|2|5|4|3,26,0,0
55|0|1|0|0|0|2|2|5|4|4,14,0,0
55|0|1|0|0|0|2|2|5|4|5,1,0,0
55|0|1|0|0|0|3|2|0|4|1,1,0,0
55|0|1|0|0|0|3|2|0|4|2,3,0,0
55|0|1|0|0|0|3|2|0|4|3,1,0,0
55|0|1|0|0|0|3|2|1|4|1,1,0,0
55|0|1|0|0|0|3|2|1|4|2,5,0,0
55|0|1|0|0|0|3|2|1|4|3,5,0,0
55|0|1|0|0|0|3|2|2|4|1,2,0,0
55|0|1|0|0|0|3|2|2|4|2,4,0,0
55|0|1|0|0|0|3|2|2|4|3,8,0,0
55|0|1|0|0|0|3|2|3|4|1,2,0,0
55|0|1|0|0|0|3|2|3|4|2,3,0,0
55|0|1|0|0|0|3|2|3|4|3,2,0,0
55|0|1|0|0|0|3|2|4|4|1,1,0,0
55|0|1|0|0|0|3|2|4|4|3,5,0,0
55|0|1|0|0|0|3|2|5|4|2,3,0,0
55|0|1|0|0|0|3|2|5|4|3,9,0,0
55|0|1|0|0|0|3|3|0|4|2,11,0,0
55|0|1|0|0|0|3|3|0|4|3,1,0,0
55|0|1|0|0|0|3|3|1|4|1,2,0,0
55|0|1|0|0|0|3|3|1|4|2,3,0,0
55|0|1|0|0|0|3|3|1|4|3,2,0,0
55|0|1|0|0|0|3|3|1|4|4,1,0,0
55|0|1|0|0|0|3|3|2|4|1,3,0,0
55|0|1|0|0|0|3|3|2|4|2,8,0,0
55|0|1|0|0|0|3|3|2|4|3,1,0,0
55|0|1|0|0|0|3|3|3|4|2,7,0,0
55|0|1|0|0|0|3|3|3|4|3,1,0,0
55|0|1|0|0|0|3|3|3|4|5,0,1,0
55|0|1|0|0|0|3|3|4|4|1,3,0,0
55|0|1|0|0|0|3|3|4|4|2,9,0,0
55|0|1|0|0|0|3|3|4|4|3,1,0,0
55|0|1|0|0|0|3|3|5|4|1,2,0,0
55|0|1|0|0|0|3|3|5|4|2,7,0,0
55|0|1|0|0|0|3|3|5|4|3,2,0,0
55|0|1|0|0|0|4|3|2|4|2,1,0,0
55|0|1|0|0|0|4|3|4|4|2,1,0,0
55|0|1|0|0|0|4|4|1|4|5,0,2,0
55|0|1|0|0|0|4|4|2|4|5,0,1,0
55|0|1|0|0|0|4|4|4|4|4,0,1,0
55|0|1|0|0|0|5|4|2|4|5,0,1,0
55|0|1|0|0|0|5|5|2|3|5,0,1,0
55|0|1|0|0|0|5|5|2|4|5,0,1,0
55|0|1|0|0|0|5|5|4|3|5,0,1,0
55|0|1|0|0|0|5|5|5|3|5,0,1,0
55|0|1|0|1|1|2|2|0|1|1,2,0,0
55|0|1|0|1|1|2|2|0|4|1,1,0,0
55|0|1|0|1|1|2|2|1|0|5,1,0,0
55|0|1|0|1|1|2|2|2|0|0,2,0,0
55|0|1|0|1|1|2|2|2|3|1,1,0,0
55|0|1|0|1|1|2|2|2|3|2,1,0,0
55|0|1|0|1|1|2|2|5|4|1,1,0,0
55|0|1|0|1|1|2|2|5|4|2,1,0,0
55|0|1|0|1|1|2|2|5|4|4,1,0,0
55|0|1|0|1|1|3|3|0|1|5,0,4,0
55|0|1|0|1|1|3|3|0|2|5,0,23,0
55|0|1|0|1|1|3|3|0|3|5,1,10,1
55|0|1|0|1|1|3|3|0|4|1,1,0,0
55|0|1|0|1|1|3|3|0|4|4,1,0,0
55|0|1|0|1|1|3|3|1|2|5,0,8,0
55|0|1|0|1|1|3|3|1|3|5,0,7,0
55|0|1|0|1|1|3|3|1|4|1,2,0,0
55|0|1|0|1|1|3|3|2|0|5,0,1,0
55|0|1|0|1|1|3|3|2|1|5,0,2,0
55|0|1|0|1|1|3|3|2|2|5,0,19,0
55|0|1|0|1|1|3|3|2|3|5,0,6,0
55|0|1|0|1|1|3|3|2|4|1,1,0,0
55|0|1|0|1|1|3|3|3|1|5,0,2,0
55|0|1|0|1|1|3|3|3|2|3,0,1,0
55|0|1|0|1|1|3|3|3|2|5,0,13,0
55|0|1|0|1|1|3|3|3|3|5,0,9,0
55|0|1|0|1|1|3|3|3|4|1,1,0,0
55|0|1|0|1|1|3|3|4|1|5,0,1,0
55|0|1|0|1|1|3|3|4|2|5,0,18,0
55|0|1|0|1|1|3|3|4|3|5,0,8,0
55|0|1|0|1|1|3|3|4|4|1,1,0,0
55|0|1|0|1|1|3|3|5|1|5,0,1,0
55|0|1|0|1|1|3|3|5|2|5,0,16,0
55|0|1|0|1|1|3|3|5|3|5,1,6,1
55|0|1|0|1|1|3|3|5|4|1,1,0,0
55|0|1|0|1|1|4|3|0|2|5,0,3,0
55|0|1|0|1|1|4|3|0|3|5,0,7,0
55|0|1|0|1|1|4|3|1|3|5,0,8,0
55|0|1|0|1|1|4|3|2|2|5,0,3,0
55|0|1|0|1|1|4|3|2|3|5,0,4,0
55|0|1|0|1|1|4|3|2|4|2,1,0,0
55|0|1|0|1|1|4|3|3|2|5,0,1,0
55|0|1|0|1|1|4|3|3|3|5,0,7,0
55|0|1|0|1|1|4|3|3|4|2,1,0,0
55|0|1|0|1|1|4|3|4|2|5,0,1,0
55|0|1|0|1|1|4|3|4|3|5,0,9,0
55|0|1|0|1|1|4|3|5|2|5,0,2,0
55|0|1|0|1|1|4|3|5|3|5,0,4,0
55|0|1|0|1|1|4|3|5|4|1,1,0,0
55|0|1|0|1|1|4|4|0|3|2,0,3,0
55|0|1|0|1|1|4|4|0|3|3,0,76,0
55|0|1|0|1|1|4|4|0|3|4,0,53,0
55|0|1|0|1|1|4|4|0|3|5,0,8,0
55|0|1|0|1|1|4|4|0|4|1,1,0,0
55|0|1|0|1|1|4|4|0|4|2,1,3,1
55|0|1|0|1|1|4|4|0|4|3,0,94,0
55|0|1|0|1|1|4|4|0|4|4,0,7,0
55|0|1|0|1|1|4|4|0|4|5,1,0,0
55|0|1|0|1|1|4|4|1|2|4,0,1,0
55|0|1|0|1|1|4|4|1|3|2,0,3,0
55|0|1|0|1|1|4|4|1|3|3,0,71,0
55|0|1|0|1|1|4|4|1|3|4,0,52,0
55|0|1|0|1|1|4|4|1|3|5,0,5,0
55|0|1|0|1|1|4|4|1|4|2,1,1,1
55|0|1|0|1|1|4|4|1|4|3,1,85,1
55|0|1|0|1|1|4|4|1|4|4,0,9,0
55|0|1|0|1|1|4|4|2|1|5,0,1,0
55|0|1|0|1|1|4|4|2|3|3,0,88,0
55|0|1|0|1|1|4|4|2|3|4,0,53,0
55|0|1|0|1|1|4|4|2|3|5,0,13,0
55|0|1|0|1|1|4|4|2|4|2,2,1,1
55|0|1|0|1|1|4|4|2|4|3,0,88,0
55|0|1|0|1|1|4|4|2|4|4,0,7,0
55|0|1|0|1|1|4|4|3|2|5,0,1,0
55|0|1|0|1|1|4|4|3|3|3,0,78,0
55|0|1|0|1|1|4|4|3|3|4,0,43,0
55|0|1|0|1|1|4|4|3|3|5,0,6,0
55|0|1|0|1|1|4|4|3|4|1,1,0,0
55|0|1|0|1|1|4|4|3|4|2,2,1,1
55|0|1|0|1|1|4|4|3|4|3,0,96,0
55|0|1|0|1|1|4|4|3|4|4,0,7,0
55|0|1|0|1|1|4|4|4|3|2,0,1,0
55|0|1|0|1|1|4|4|4|3|3,0,65,0
55|0|1|0|1|1|4|4|4|3|4,0,63,0
55|0|1|0|1|1|4|4|4|3|5,0,8,0
55|0|1|0|1|1|4|4|4|4|1,1,0,0
55|0|1|0|1|1|4|4|4|4|2,2,5,2
55|0|1|0|1|1|4|4|4|4|3,0,82,0
55|0|1|0|1|1|4|4|4|4|4,0,10,0
55|0|1|0|1|1|4|4|4|4|5,0,2,0
55|0|1|0|1|1|4|4|5|2|4,0,1,0
55|0|1|0|1|1|4|4|5|2|5,0,1,0
55|0|1|0|1|1|4|4|5|3|3,0,91,0
55|0|1|0|1|1|4|4|5|3|4,0,77,0
55|0|1|0|1|1|4|4|5|3|5,0,7,0
55|0|1|0|1|1|4|4|5|4|2,1,3,1
55|0|1|0|1|1|4|4|5|4|3,0,86,0
55|0|1|0|1|1|4|4|5|4|4,0,9,0
55|0|1|0|1|1|5|4|0|3|3,0,29,0
55|0|1|0|1|1|5|4|0|3|5,0,1,0
55|0|1|0|1|1|5|4|0|4|2,0,10,0
55|0|1|0|1|1|5|4|0|4|3,0,31,0
55|0|1|0|1|1|5|4|1|3|2,0,1,0
55|0|1|0|1|1|5|4|1|3|3,0,30,0
55|0|1|0|1|1|5|4|1|3|4,0,1,0
55|0|1|0|1|1|5|4|1|3|5,0,1,0
55|0|1|0|1|1|5|4|1|4|2,0,4,0
55|0|1|0|1|1|5|4|1|4|3,0,33,0
55|0|1|0|1|1|5|4|2|3|3,0,28,0
55|0|1|0|1|1|5|4|2|4|2,0,11,0
55|0|1|0|1|1|5|4|2|4|3,0,39,0
55|0|1|0|1|1|5|4|3|3|2,0,2,0
55|0|1|0|1|1|5|4|3|3|3,0,31,0
55|0|1|0|1|1|5|4|3|4|2,0,10,0
55|0|1|0|1|1|5|4|3|4|3,0,37,0
55|0|1|0|1|1|5|4|4|3|2,0,2,0
55|0|1|0|1|1|5|4|4|3|3,0,20,0
55|0|1|0|1|1|5|4|4|4|2,0,10,0
55|0|1|0|1|1|5|4|4|4|3,0,29,0
55|0|1|0|1|1|5|4|5|3|2,0,1,0
55|0|1|0|1|1|5|4|5|3|3,0,35,0
55|0|1|0|1|1|5|4|5|3|5,0,2,0
55|0|1|0|1|1|5|4|5|4|2,1,5,1
55|0|1|0|1|1|5|4|5|4|3,0,35,0
55|0|1|0|1|1|5|5|0|3|2,0,41,0
55|0|1|0|1|1|5|5|0|3|3,0,44,0
55|0|1|0|1|1|5|5|0|3|4,0,1,0
55|0|1|0|1|1|5|5|0|3|5,0,2,0
55|0|1|0|1|1|5|5|0|4|2,2,248,2
55|0|1|0|1|1|5|5|0|4|3,0,32,0
55|0|1|0|1|1|5|5|0|4|4,1,0,0
55|0|1|0|1|1|5|5|0|4|5,1,5,1
55|0|1|0|1|1|5|5|1|2|5,0,1,0
55|0|1|0|1|1|5|5|1|3|2,0,31,0
55|0|1|0|1|1|5|5|1|3|3,0,26,0
55|0|1|0|1|1|5|5|1|3|5,0,3,0
55|0|1|0|1|1|5|5|1|4|2,0,231,0
55|0|1|0|1|1|5|5|1|4|3,0,26,0
55|0|1|0|1|1|5|5|1|4|4,0,3,0
55|0|1|0|1|1|5|5|1|4|5,0,5,0
55|0|1|0|1|1|5|5|2|3|2,0,37,0
55|0|1|0|1|1|5|5|2|3|3,0,31,0
55|0|1|0|1|1|5|5|2|3|5,0,2,0
55|0|1|0|1|1|5|5|2|4|1,1,1,1
55|0|1|0|1|1|5|5|2|4|2,2,224,2
55|0|1|0|1|1|5|5|2|4|3,0,23,0
55|0|1|0|1|1|5|5|2|4|4,0,2,0
55|0|1|0|1|1|5|5|2|4|5,0,1,0
55|0|1|0|1|1|5|5|3|2|5,0,1,0
55|0|1|0|1|1|5|5|3|3|2,0,29,0
55|0|1|0|1|1|5|5|3|3|3,0,16,0
55|0|1|0|1|1|5|5|3|3|4,0,1,0
55|0|1|0|1|1|5|5|3|3|5,0,3,0
55|0|1|0|1|1|5|5|3|4|1,2,0,0
55|0|1|0|1|1|5|5|3|4|2,0,207,0
55|0|1|0|1|1|5|5|3|4|3,1,30,1
55|0|1|0|1|1|5|5|3|4|4,1,3,1
55|0|1|0|1|1|5|5|4|3|2,0,33,0
55|0|1|0|1|1|5|5|4|3|3,0,36,0
55|0|1|0|1|1|5|5|4|3|4,0,4,0
55|0|1|0|1|1|5|5|4|3|5,0,1,0
55|0|1|0|1|1|5|5|4|4|2,0,243,0
55|0|1|0|1|1|5|5|4|4|3,0,30,0
55|0|1|0|1|1|5|5|4|4|4,0,1,0
55|0|1|0|1|1|5|5|4|4|5,0,1,0
55|0|1|0|1|1|5|5|5|1|5,0,1,0
55|0|1|0|1|1|5|5|5|2|5,0,1,0
55|0|1|0|1|1|5|5|5|3|2,0,36,0
55|0|1|0|1|1|5|5|5|3|3,0,36,0
55|0|1|0|1|1|5|5|5|3|4,0,3,0
55|0|1|0|1|1|5|5|5|3|5,0,2,0
55|0|1|0|1|1|5|5|5|4|2,2,201,2
55|0|1|0|1|1|5|5|5|4|3,0,30,0
55|0|1|0|1|1|5|5|5|4|5,0,4,0
55|1|2|1|0|0|0|0|0|0|0,1,0,0
55|1|2|1|0|0|0|0|1|0|0,1,0,0
55|1|2|1|0|0|0|0|3|0|5,2,0,0
55|1|2|1|0|0|0|0|5|0|5,1,0,0
55|1|2|1|0|0|0|1|0|0|0,1,0,0
55|1|2|1|0|0|0|1|0|0|5,5,0,0
55|1|2|1|0|0|0|1|1|0|0,1,0,0
55|1|2|1|0|0|0|1|1|0|5,3,0,0
55|1|2|1|0|0|0|1|1|1|5,1,0,0
55|1|2|1|0|0|0|1|2|0|0,1,0,0
55|1|2|1|0|0|0|1|4|0|5,3,0,0
55|1|2|1|0|0|0|1|5|0|0,1,0,0
55|1|2|1|0|0|0|1|5|0|5,1,0,0
55|1|2|1|0|0|0|2|0|1|2,1,0,0
55|1|2|1|0|0|1|1|0|0|5,1,0,0
55|1|2|1|0|0|1|1|0|1|2,1,0,0
55|1|2|1|0|0|1|1|1|0|5,2,0,0
55|1|2|1|0|0|1|1|2|0|1,1,0,0
55|1|2|1|0|0|1|1|2|0|5,1,0,0
55|1|2|1|0|0|1|1|3|1|0,1,0,0
55|1|2|1|0|0|1|1|4|0|5,1,0,0
55|1|2|1|0|0|1|1|5|0|5,1,0,0
55|1|2|1|0|0|1|2|0|0|0,1,0,0
55|1|2|1|0|0|1|2|0|1|1,2,0,0
55|1|2|1|0|0|1|2|3|2|0,1,0,0
55|1|2|1|0|0|1|2|4|1|0,1,0,0
55|1|2|1|0|0|1|2|4|3|5,1,0,0
55|1|2|1|0|0|1|2|5|1|0,2,0,0
55|1|2|1|0|0|1|3|2|1|0,1,0,0
55|1|2|1|0|0|1|4|3|1|0,1,0,0
55|1|2|1|0|0|2|2|3|0|0,1,0,0
55|1|2|1|0|0|2|2|3|1|0,1,0,0
55|1|2|1|0|0|2|2|5|1|2,1,0,0
55|1|2|1|0|0|2|3|2|1|2,1,0,0
55|1|2|1|0|0|2|3|3|3|2,1,0,0
55|1|2|1|0|0|2|3|3|4|1,1,0,0
55|1|2|1|0|0|2|3|4|4|1,1,0,0
55|1|2|1|0|0|2|3|5|4|2,1,0,0
55|1|2|1|0|0|2|5|0|3|4,0,1,0
55|1|2|1|0|0|2|5|2|2|0,1,0,0
55|1|2|1|0|0|2|5|2|2|5,0,1,0
55|1|2|1|0|0|2|5|3|0|0,1,0,0
55|1|2|1|0|0|2|5|5|3|5,0,1,0
55|1|2|1|0|0|3|5|0|3|4,0,1,0
55|1|2|1|0|0|3|5|2|4|4,0,1,0
55|1|2|1|0|0|3|5|4|4|1,1,0,0
55|1|2|1|0|0|3|5|4|4|2,1,0,0
55|1|2|1|0|0|4|5|2|3|5,0,1,0
55|1|2|1|0|0|4|5|4|4|3,0,1,0
55|1|2|1|1|0|3|5|2|3|5,0,1,0
55|1|2|1|1|1|3|5|0|1|5,0,1,0
55|1|2|1|1|1|3|5|0|2|5,0,1,0
55|1|2|1|1|1|3|5|0|4|3,1,0,0
55|1|2|1|1|1|3|5|2|2|5,0,1,0
55|1|2|1|1|1|3|5|2|3|4,0,1,0
55|1|2|1|1|1|3|5|2|3|5,0,1,0
55|1|2|1|1|1|3|5|3|2|5,0,1,0
55|1|2|1|1|1|3|5|3|3|5,0,1,0
55|1|2|1|1|1|3|5|5|2|5,0,1,0
55|1|2|1|1|1|3|5|5|3|5,0,1,0
55|1|2|1|1|1|4|5|0|3|5,0,2,0
55|1|2|1|1|1|4|5|1|1|5,0,1,0
55|1|2|1|1|1|4|5|2|3|3,0,1,0
55|1|2|1|1|1|4|5|2|3|5,0,1,0
55|1|2|1|1|1|4|5|3|3|5,0,1,0
55|1|2|1|1|1|4|5|5|3|4,0,2,0
55|1|2|1|1|1|4|5|5|3|5,0,1,0
55|1|2|1|1|1|5|5|0|4|2,0,2,0
55|1|2|1|1|1|5|5|0|4|4,0,1,0
55|1|2|1|1|1|5|5|0|4|5,0,1,0
55|1|2|1|1|1|5|5|1|3|2,0,2,0
55|1|2|1|1|1|5|5|1|4|2,0,1,0
55|1|2|1|1|1|5|5|1|4|3,0,1,0
55|1|2|1|1|1|5|5|1|4|4,0,1,0
55|1|2|1|1|1|5|5|1|4|5,0,1,0
55|1|2|1|1|1|5|5|2|3|5,0,1,0
55|1|2|1|1|1|5|5|2|4|2,0,2,0
55|1|2|1|1|1|5|5|2|4|3,0,1,0
55|1|2|1|1|1|5|5|2|4|5,0,2,0
55|1|2|1|1|1|5|5|3|1|5,0,1,0
55|1|2|1|1|1|5|5|3|3|2,0,1,0
55|1|2|1|1|1|5|5|3|4|2,0,1,0
55|1|2|1|1|1|5|5|4|3|2,0,1,0
55|1|2|1|1|1|5|5|4|3|3,0,1,0
55|1|2|1|1|1|5|5|4|3|4,0,1,0
55|1|2|1|1|1|5|5|4|4|5,0,1,0
55|1|2|1|1|1|5|5|5|3|2,0,2,0
55|1|2|1|1|1|5|5|5|3|5,0,1,0
55|1|2|1|1|1|5|5|5|4|2,0,1,0
55|1|2|1|1|1|5|5|5|4|4,0,1,0
55|1|2|1|1|1|5|5|5|4|5,0,1,0
55|2|2|2|0|0|1|1|5|1|0,1,0,0
55|2|2|2|0|0|1|2|3|0|5,1,0,0
55|2|2|2|0|0|2|2|5|4|1,1,0,0
55|2|2|2|1|1|2|2|5|0|2,1,0,0
55|2|2|2|1|1|3|4|4|4|1,1,0,0
55|2|3|3|0|0|0|0|0|0|0,1,0,0
55|2|3|3|0|0|0|0|2|0|5,1,0,0
55|2|3|3|0|0|0|1|0|0|5,1,0,0
55|2|3|3|0|0|0|1|3|0|5,1,0,0
55|2|3|3|0|0|0|1|4|0|5,1,0,0
55|2|3|3|0|0|0|1|5|0|0,1,0,0
55|2|3|3|0|0|0|2|0|0|5,1,0,0
55|2|3|3|0|0|0|2|2|0|5,1,0,0
55|2|3|3|0|0|0|2|3|0|5,1,0,0
55|2|3|3|0|0|1|3|1|0|0,1,0,0
55|2|3|3|0|0|1|3|3|1|5,1,0,0
55|2|3|3|0|0|2|2|5|4|1,1,0,0
55|2|3|3|0|0|2|3|4|4|1,1,0,0
55|2|3|3|0|0|2|4|3|3|1,1,0,0
55|2|3|3|0|0|2|5|0|3|0,1,0,0
55|2|3|3|0|0|2|5|0|3|1,0,1,0
55|2|3|3|0|0|3|4|2|4|1,1,0,0
55|2|3|3|0|0|3|5|1|4|1,1,0,0
55|2|3|3|0|0|3|5|3|4|4,0,1,0
55|2|3|3|0|0|3|5|4|3|5,0,1,0
55|2|3|3|0|0|3|5|5|3|5,0,1,0
55|2|3|3|0|0|4|5|0|3|4,0,1,0
55|2|3|3|0|0|4|5|0|4|4,0,1,0
55|2|3|3|0|0|4|5|4|3|4,0,1,0
55|2|3|3|0|0|5|5|4|4|3,0,1,0
55|2|3|3|1|1|3|5|1|4|1,1,0,0
55|2|3|3|1|1|3|5|2|2|5,0,1,0
55|2|3|3|1|1|3|5|5|4|4,0,1,0
55|2|3|3|1|1|4|5|0|4|5,0,1,0
55|2|3|3|1|1|4|5|2|4|1,1,0,0
55|2|3|3|1|1|4|5|3|2|5,0,1,0
55|2|3|3|1|1|4|5|5|2|5,0,1,0
55|2|3|3|1|1|4|5|5|3|5,0,1,0
55|2|3|3|1|1|5|5|0|4|3,0,1,0
55|2|3|3|1|1|5|5|1|3|2,0,1,0
55|2|3|3|1|1|5|5|1|4|2,0,1,0
55|2|3|3|1|1|5|5|1|4|4,0,1,0
55|2|3|3|1|1|5|5|3|2|5,0,1,0
55|2|3|3|1|1|5|5|3|3|4,0,1,0
55|2|3|3|1|1|5|5|3|4|2,0,1,0
55|2|3|3|1|1|5|5|4|4|5,0,1,0
55|2|3|3|1|1|5|5|5|4|2,0,2,0
55|3|2|4|0|0|1|1|0|0|1,1,0,0
55|3|2|4|0|0|1|1|0|0|5,1,0,0
55|3|2|4|0|0|1|1|3|0|0,1,0,0
55|3|2|4|0|0|1|2|1|1|2,1,0,0
55|3|2|4|0|0|2|2|0|3|4,1,0,0
55|3|2|4|0|0|2|2|4|3|5,1,0,0
55|3|2|4|0|0|2|2|5|3|4,1,0,0
55|3|2|4|0|0|2|3|2|4|3,1,0,0
55|3|2|4|0|0|3|3|0|4|2,1,0,0
55|3|4|7|0|0|0|2|0|0|5,2,0,0
55|3|4|7|0|0|0|2|1|0|5,1,0,0
55|3|4|7|0|0|0|2|2|0|5,1,0,0
55|3|4|7|0|0|0|5|3|0|0,1,0,0
55|3|4|7|0|0|1|2|0|1|2,1,0,0
55|3|4|7|0|0|4|5|0|4|5,0,1,0
55|3|4|7|1|1|4|5|3|3|5,0,1,0
55|3|4|7|1|1|4|5|3|4|4,0,1,0
55|3|4|7|1|1|4|5|4|3|5,0,1,0
55|3|4|7|1|1|4|5|5|3|5,0,1,0
55|3|4|7|1|1|4|5|5|4|1,1,0,0
55|3|4|7|1|1|5|5|0|4|2,0,1,0
55|3|4|7|1|1|5|5|0|4|4,0,1,0
55|3|4|7|1|1|5|5|0|4|5,0,1,0
55|3|4|7|1|1|5|5|1|3|4,0,1,0
55|3|4|7|1|1|5|5|1|3|5,0,2,0
55|3|4|7|1|1|5|5|2|3|3,0,1,0
55|3|4|7|1|1|5|5|2|4|2,0,2,0
55|3|4|7|1|1|5|5|2|4|3,0,1,0
55|3|4|7|1|1|5|5|4|4|2,0,1,0
56|0|1|0|0|0|0|0|0|0|0,93,0,0
56|0|1|0|0|0|0|0|0|0|1,6,0,0
56|0|1|0|0|0|0|0|0|0|5,4,0,0
56|0|1|0|0|0|0|0|0|1|0,33,0,0
56|0|1|0|0|0|0|0|0|1|1,58,0,0
56|0|1|0|0|0|0|0|0|1|2,3,0,0
56|0|1|0|0|0|0|0|0|2|1,1,0,0
56|0|1|0|0|0|0|0|1|0|0,88,0,0
56|0|1|0|0|0|0|0|1|0|1,8,0,0
56|0|1|0|0|0|0|0|1|0|5,4,0,0
56|0|1|0|0|0|0|0|1|1|0,28,0,0
56|0|1|0|0|0|0|0|1|1|1,43,0,0
56|0|1|0|0|0|0|0|1|1|2,3,0,0
56|0|1|0|0|0|0|0|1|2|3,1,0,0
56|0|1|0|0|0|0|0|2|0|0,103,0,0
56|0|1|0|0|0|0|0|2|0|1,4,0,0
56|0|1|0|0|0|0|0|2|0|5,5,0,0
56|0|1|0|0|0|0|0|2|1|0,30,0,0
56|0|1|0|0|0|0|0|2|1|1,44,0,0
56|0|1|0|0|0|0|0|2|1|2,2,0,0
56|0|1|0|0|0|0|0|2|1|5,1,0,0
56|0|1|0|0|0|0|0|2|2|2,1,0,0
56|0|1|0|0|0|0|0|3|0|0,97,0,0
56|0|1|0|0|0|0|0|3|0|1,3,0,0
56|0|1|0|0|0|0|0|3|0|5,4,0,0
56|0|1|0|0|0|0|0|3|1|0,24,0,0
56|0|1|0|0|0|0|0|3|1|1,57,0,0
56|0|1|0|0|0|0|0|3|1|2,3,0,0
56|0|1|0|0|0|0|0|3|1|5,1,0,0
56|0|1|0|0|0|0|0|4|0|0,81,0,0
56|0|1|0|0|0|0|0|4|0|1,9,0,0
56|0|1|0|0|0|0|0|4|0|5,4,0,0
56|0|1|0|0|0|0|0|4|1|0,26,0,0
56|0|1|0|0|0|0|0|4|1|1,46,0,0
56|0|1|0|0|0|0|0|4|1|2,4,0,0
56|0|1|0|0|0|0|0|5|0|0,83,0,0
56|0|1|0|0|0|0|0|5|0|1,11,0,0
56|0|1|0|0|0|0|0|5|0|5,3,0,0
56|0|1|0|0|0|0|0|5|1|0,27,0,0
56|0|1|0|0|0|0|0|5|1|1,42,0,0
56|0|1|0|0|0|0|0|5|1|2,5,0,0
56|0|1|0|0|0|0|0|5|1|3,1,0,0
56|0|1|0|0|0|1|0|0|0|0,2,0,0
56|0|1|0|0|0|1|0|0|0|5,1,0,0
56|0|1|0|0|0|1|0|0|1|0,3,0,0
56|0|1|0|0|0|1|0|0|1|1,7,0,0
56|0|1|0|0|0|1|0|0|1|2,1,0,0
56|0|1|0|0|0|1|0|0|1|5,1,0,0
56|0|1|0|0|0|1|0|1|0|0,4,0,0
56|0|1|0|0|0|1|0|1|1|0,5,0,0
56|0|1|0|0|0|1|0|1|1|1,3,0,0
56|0|1|0|0|0|1|0|2|0|0,7,0,0
56|0|1|0|0|0|1|0|2|1|0,7,0,0
56|0|1|0|0|0|1|0|2|1|1,11,0,0
56|0|1|0|0|0|1|0|3|0|0,6,0,0
56|0|1|0|0|0|1|0|3|0|1,1,0,0
56|0|1|0|0|0|1|0|3|1|0,6,0,0
56|0|1|0|0|0|1|0|3|1|1,4,0,0
56|0|1|0|0|0|1|0|3|1|2,1,0,0
56|0|1|0|0|0|1|0|4|0|0,3,0,0
56|0|1|0|0|0|1|0|4|0|1,1,0,0
56|0|1|0|0|0|1|0|4|1|0,4,0,0
56|0|1|0|0|0|1|0|4|1|1,9,0,0
56|0|1|0|0|0|1|0|5|0|0,2,0,0
56|0|1|0|0|0|1|0|5|0|5,1,0,0
56|0|1|0|0|0|1|0|5|1|0,3,0,0
56|0|1|0|0|0|1|0|5|1|1,7,0,0
56|0|1|0|0|0|1|1|0|0|0,53,0,0
56|0|1|0|0|0|1|1|0|0|1,5,0,0
56|0|1|0|0|0|1|1|0|0|5,10,0,0
56|0|1|0|0|0|1|1|0|1|0,72,0,0
56|0|1|0|0|0|1|1|0|1|1,183,0,0
56|0|1|0|0|0|1|1|0|1|2,17,0,0
56|0|1|0|0|0|1|1|0|1|3,1,0,0
56|0|1|0|0|0|1|1|0|1|4,1,0,0
56|0|1|0|0|0|1|1|0|1|5,1,0,0
56|0|1|0|0|0|1|1|0|2|0,6,0,0
56|0|1|0|0|0|1|1|0|2|1,54,0,0
56|0|1|0|0|0|1|1|0|2|2,10,0,0
56|0|1|0|0|0|1|1|0|2|3,1,0,0
56|0|1|0|0|0|1|1|0|2|4,2,0,0
56|0|1|0|0|0|1|1|0|2|5,1,0,0
56|0|1|0|0|0|1|1|0|3|1,4,0,0
56|0|1|0|0|0|1|1|0|3|2,3,0,0
56|0|1|0|0|0|1|1|0|3|3,1,0,0
56|0|1|0|0|0|1|1|0|3|5,1,0,0
56|0|1|0|0|0|1|1|1|0|0,48,0,0
56|0|1|0|0|0|1|1|1|0|1,4,0,0
56|0|1|0|0|0|1|1|1|0|2,1,0,0
