run,stave,amplitude_adc,lowering_stratum,large_lowering,ml_large_lowering_probability
65,B6,1590.5,s16_large_lowering,1,1.0
57,B2,2293.0,s16_large_lowering,1,1.0
57,B2,1271.0,s16_large_lowering,1,1.0
57,B2,3593.0,s16_large_lowering,1,0.9999998243572681
57,B2,1324.5,s16_large_lowering,1,0.9578199329527605
57,B2,1290.0,s16_large_lowering,1,1.0
57,B2,8328.5,s16_large_lowering,1,0.046893113287058766
57,B2,1129.0,s16_large_lowering,1,1.0
57,B2,5621.5,s16_no_lowering,0,0.027471685602439583
65,B2,4783.0,s16_no_lowering,0,0.01005822849511887
57,B2,4087.0,s16_large_lowering,1,0.9999438806448394
57,B2,2275.5,s16_large_lowering,1,1.0
65,B2,1258.0,s16_large_lowering,1,1.0
57,B2,5731.0,s16_no_lowering,0,0.014361806647620441
57,B2,3562.5,s16_no_lowering,0,0.00607981101236793
57,B2,4424.0,s16_no_lowering,0,0.009531676941198927
57,B2,2147.5,s16_large_lowering,1,1.0
65,B2,2442.5,s16_no_lowering,0,0.0016487335960382419
65,B2,3425.5,s16_large_lowering,1,0.9999999999999989
65,B2,8590.0,s16_no_lowering,0,0.10239095182509887
57,B2,7727.5,s16_no_lowering,0,0.05719786889898478
57,B2,5235.0,s16_no_lowering,0,0.012073738086560832
65,B2,2297.5,s16_no_lowering,0,0.001160104144126741
57,B4,1041.5,s16_large_lowering,1,1.0
57,B2,1839.5,s16_large_lowering,1,0.9999999999999996
65,B2,4019.0,s16_no_lowering,0,0.006222464056385935
57,B4,1027.0,s16_large_lowering,1,1.0
65,B2,6062.0,s16_no_lowering,0,0.02096337752433371
65,B2,5250.5,s16_large_lowering,1,0.9998643745014978
57,B8,1136.0,s16_no_lowering,0,3.0749855655168464e-05
57,B2,2032.5,s16_large_lowering,1,0.9999999999999944
65,B2,3046.0,s16_no_lowering,0,0.03175222444593337
57,B2,2203.5,s16_large_lowering,1,1.0
65,B2,4772.5,s16_no_lowering,0,0.015291733934079453
65,B2,3112.5,s16_no_lowering,0,0.0023461672671023547
65,B6,4103.5,s16_no_lowering,0,0.0015573394858275705
65,B4,2723.0,s16_large_lowering,1,0.9999781286418147
57,B2,1127.5,s16_large_lowering,1,0.9999912362727233
57,B2,4346.5,s16_large_lowering,1,0.9999992946551745
57,B2,6627.0,s16_mild_lowering,0,0.9822019237762543
57,B2,8594.0,s16_no_lowering,0,0.08514359555407332
57,B2,2172.5,s16_large_lowering,1,1.0
57,B2,1128.5,s16_large_lowering,1,0.999999999999998
57,B2,1790.5,s16_large_lowering,1,0.9999999999999996
57,B2,9277.5,s16_large_lowering,1,0.5479632884848986
57,B2,7050.0,s16_large_lowering,1,0.9999655231738855
65,B2,4340.5,s16_no_lowering,0,0.009644473053591339
65,B2,2221.0,s16_no_lowering,0,0.0011467308018054236
65,B2,1834.0,s16_large_lowering,1,1.0
57,B2,1591.0,s16_large_lowering,1,1.0
65,B2,2074.5,s16_no_lowering,0,0.0016290906224495903
57,B2,1726.0,s16_large_lowering,1,1.0
65,B2,5995.5,s16_no_lowering,0,0.02120723365123569
57,B6,2175.0,s16_large_lowering,1,1.0
57,B2,3010.5,s16_no_lowering,0,0.0051270536822728115
57,B2,3758.0,s16_no_lowering,0,0.005200993997267946
65,B2,3262.0,s16_no_lowering,0,0.0035627484570592543
57,B2,4017.5,s16_no_lowering,0,0.005501340605504849
65,B2,4444.5,s16_large_lowering,1,0.9999999998971956
65,B2,3072.0,s16_no_lowering,0,0.0044355583258312665
65,B2,1948.5,s16_no_lowering,0,0.0006042980548975142
57,B2,3711.0,s16_no_lowering,0,0.0036835497942908435
57,B2,1227.0,s16_large_lowering,1,1.0
57,B2,2515.5,s16_no_lowering,0,0.002264979187977433
65,B2,1539.0,s16_large_lowering,1,1.0
57,B2,1136.0,s16_large_lowering,1,1.0
57,B2,7138.5,s16_no_lowering,0,0.03967316095125988
57,B2,1176.0,s16_mild_lowering,0,0.0007161610413909506
65,B2,5346.5,s16_no_lowering,0,0.013911427914271666
57,B2,7985.5,s16_no_lowering,0,0.12330360340283363
57,B2,8856.0,s16_large_lowering,1,0.06997049089432791
57,B2,2691.5,s16_large_lowering,1,0.9789267955364671
65,B2,1727.5,s16_large_lowering,1,1.0
65,B2,1716.5,s16_no_lowering,0,0.0008632784286327633
57,B2,4337.0,s16_large_lowering,1,1.0
57,B2,8319.0,s16_no_lowering,0,0.062266761903824144
65,B2,1680.0,s16_large_lowering,1,1.0
65,B2,2003.5,s16_no_lowering,0,0.0008528623347201545
65,B2,1658.0,s16_no_lowering,0,0.0005120004858265341
65,B2,1177.0,s16_large_lowering,1,1.0
65,B2,2633.0,s16_no_lowering,0,0.00251577142257761
65,B2,1031.0,s16_no_lowering,0,0.0004981563001817447
65,B2,3033.0,s16_no_lowering,0,0.003307232852383796
65,B2,1293.5,s16_no_lowering,0,0.0002764674441463373
57,B2,4842.0,s16_no_lowering,0,0.013636803461591795
57,B2,1449.0,s16_no_lowering,0,0.00019028452963601493
57,B2,5796.5,s16_no_lowering,0,0.033309038869890825
57,B6,3205.0,s16_large_lowering,1,0.9999865780576433
65,B2,1825.5,s16_no_lowering,0,0.0005304710955099693
65,B2,1492.5,s16_large_lowering,1,1.0
57,B2,1414.0,s16_large_lowering,1,0.998677992167275
65,B2,2257.0,s16_no_lowering,0,0.0008240705314249486
57,B2,4031.5,s16_mild_lowering,0,0.1498109356161812
57,B8,4426.0,s16_no_lowering,0,0.0012872878300606613
65,B2,3121.0,s16_no_lowering,0,0.0040074840684871825
65,B2,3665.5,s16_large_lowering,1,1.0
65,B4,4326.0,s16_no_lowering,0,0.004184627910207008
57,B2,4162.0,s16_large_lowering,1,0.7448109805383458
57,B2,3483.5,s16_no_lowering,0,0.006059855027756326
65,B2,3659.5,s16_large_lowering,1,1.0
57,B2,3409.0,s16_no_lowering,0,0.010672868059641424
57,B2,7048.5,s16_no_lowering,0,0.0539177406768717
65,B2,1098.0,s16_large_lowering,1,1.0
65,B6,2847.0,s16_no_lowering,0,0.00264608995374583
65,B2,8377.0,s16_no_lowering,0,0.1438034355294765
57,B2,2399.0,s16_large_lowering,1,1.0
57,B2,1691.0,s16_large_lowering,1,1.0
57,B2,8813.5,s16_no_lowering,0,0.08548614611888258
65,B2,1768.0,s16_no_lowering,0,0.00040051115694794345
57,B2,4811.0,s16_no_lowering,0,0.011789642867768211
65,B4,1970.0,s16_large_lowering,1,0.9999999999971112
65,B2,3601.0,s16_no_lowering,0,0.005604682927017676
65,B2,2736.0,s16_no_lowering,0,0.002298931576658836
57,B2,1933.5,s16_large_lowering,1,1.0
65,B2,4432.5,s16_no_lowering,0,0.007680411304663614
65,B2,1294.5,s16_no_lowering,0,0.0025238402338506813
57,B2,9516.5,s16_large_lowering,1,0.0790513935730419
57,B2,7732.5,s16_no_lowering,0,0.0927694202281467
57,B2,2321.5,s16_large_lowering,1,0.9999999999999862
65,B2,3545.5,s16_large_lowering,1,0.9999999989698185
57,B2,5525.5,s16_no_lowering,0,0.021757764356177576
65,B2,2081.5,s16_large_lowering,1,1.0
65,B2,4881.5,s16_mild_lowering,0,0.895785218127549
65,B2,1966.0,s16_large_lowering,1,1.0
65,B2,3084.5,s16_no_lowering,0,0.00365279696582789
65,B2,1802.5,s16_large_lowering,1,1.0
57,B2,2341.0,s16_no_lowering,0,0.0015955683721327243
57,B2,6202.5,s16_large_lowering,1,0.9999824509606788
57,B2,2554.5,s16_no_lowering,0,0.0021564759195559285
65,B2,4791.0,s16_no_lowering,0,0.08944656786178119
65,B2,1573.5,s16_large_lowering,1,1.0
65,B2,6856.5,s16_no_lowering,0,0.05039605585227382
57,B2,5386.5,s16_no_lowering,0,0.029183068552990667
57,B2,4257.5,s16_large_lowering,1,0.9999999999781952
65,B2,1957.0,s16_no_lowering,0,0.0004649166744227107
57,B2,5241.0,s16_no_lowering,0,0.040572431964049055
57,B2,1156.0,s16_large_lowering,1,1.0
57,B2,1263.5,s16_large_lowering,1,1.0
57,B2,1804.5,s16_no_lowering,0,0.0003287354975448448
57,B2,1742.0,s16_large_lowering,1,1.0
57,B2,1860.0,s16_large_lowering,1,1.0
65,B2,3126.0,s16_no_lowering,0,0.02022192347161749
65,B2,3377.0,s16_no_lowering,0,0.004400558916628353
57,B2,4142.5,s16_large_lowering,1,0.9999999745445449
65,B2,2962.0,s16_no_lowering,0,0.003053491608749497
65,B2,2203.0,s16_large_lowering,1,1.0
57,B2,1787.5,s16_large_lowering,1,1.0
57,B2,3757.5,s16_no_lowering,0,0.008581722399080846
57,B2,3848.0,s16_large_lowering,1,0.9999999999999998
57,B2,2257.5,s16_large_lowering,1,1.0
57,B2,4703.5,s16_no_lowering,0,0.007988722416670587
57,B2,2042.0,s16_large_lowering,1,0.9999999999998506
65,B2,1705.0,s16_large_lowering,1,0.999999999998082
65,B2,2133.5,s16_large_lowering,1,1.0
57,B2,3687.5,s16_no_lowering,0,0.005163214433773653
57,B2,1696.5,s16_large_lowering,1,1.0
57,B2,2637.5,s16_large_lowering,1,0.9889762847543478
65,B2,3604.0,s16_large_lowering,1,0.9999999968902216
57,B2,1601.5,s16_large_lowering,1,1.0
57,B2,1690.0,s16_no_lowering,0,0.0005384610771548367
65,B2,3294.5,s16_no_lowering,0,0.003921141785749547
57,B2,2671.0,s16_large_lowering,1,0.9999999999999996
65,B2,3413.5,s16_no_lowering,0,0.010758565434823713
65,B2,2159.0,s16_no_lowering,0,0.002274930698585755
57,B2,3195.0,s16_mild_lowering,0,0.031168132442739804
57,B2,4643.5,s16_large_lowering,1,0.9946361093865176
65,B2,2568.0,s16_no_lowering,0,0.0012140339851282884
57,B4,4168.5,s16_no_lowering,0,0.0025186803544255875
57,B8,1535.5,s16_large_lowering,1,1.0
57,B2,5078.5,s16_no_lowering,0,0.011114672712635951
57,B2,2236.0,s16_no_lowering,0,0.0009556570721815527
57,B2,1107.5,s16_large_lowering,1,1.0
65,B2,3157.0,s16_large_lowering,1,1.0
65,B2,1743.0,s16_no_lowering,0,0.000838384906892978
57,B2,5513.5,s16_large_lowering,1,0.97397167198361
57,B2,6662.0,s16_no_lowering,0,0.043148576271804906
57,B2,8570.0,s16_large_lowering,1,0.05310570534568322
57,B2,2616.5,s16_no_lowering,0,0.0019230957754743782
65,B2,1682.0,s16_large_lowering,1,0.9999999999997675
57,B4,2086.5,s16_large_lowering,1,0.9999999999315385
57,B2,1180.5,s16_no_lowering,0,0.00012683337942402293
57,B2,4314.5,s16_large_lowering,1,0.9589882493330629
65,B2,5374.0,s16_large_lowering,1,0.9959113029925631
65,B2,3371.0,s16_no_lowering,0,0.003543324757371992
57,B2,6195.0,s16_no_lowering,0,0.03619741742321169
57,B2,1210.0,s16_large_lowering,1,1.0
57,B2,2353.0,s16_large_lowering,1,0.9999971485652549
65,B2,6722.5,s16_no_lowering,0,0.038912886644210894
57,B2,1356.5,s16_large_lowering,1,1.0
57,B2,1311.0,s16_mild_lowering,0,0.004247937236962665
65,B4,1994.5,s16_no_lowering,0,0.0006091901648199657
65,B2,1254.0,s16_large_lowering,1,1.0
57,B2,1348.0,s16_large_lowering,1,1.0
65,B2,3121.5,s16_large_lowering,1,0.9999999985690742
57,B2,1875.0,s16_no_lowering,0,0.00028305948377162075
57,B2,8548.0,s16_no_lowering,0,0.07594491460564996
57,B2,6084.5,s16_no_lowering,0,0.020880565416295408
65,B2,1964.5,s16_large_lowering,1,0.9997070589094423
65,B2,1309.5,s16_no_lowering,0,0.00031053470566282993
65,B2,3011.0,s16_no_lowering,0,0.0028322755846951703
57,B2,3254.5,s16_no_lowering,0,0.003972287794598493
57,B2,3310.5,s16_no_lowering,0,0.0022138085705771748
57,B2,7361.0,s16_no_lowering,0,0.06150705619269463
65,B2,2011.5,s16_large_lowering,1,0.9999999692737572
57,B2,1512.5,s16_no_lowering,0,0.00014936836825649928
57,B2,1165.5,s16_large_lowering,1,1.0
65,B2,2421.5,s16_no_lowering,0,0.0013764717860866216
57,B2,8497.0,s16_large_lowering,1,0.15301697402148373
65,B2,3098.0,s16_large_lowering,1,1.0
57,B2,2603.5,s16_large_lowering,1,1.0
65,B2,2956.0,s16_large_lowering,1,0.9999991514858418
57,B2,6424.5,s16_no_lowering,0,0.019307086002607055
65,B2,8139.0,s16_large_lowering,1,0.9611820538013973
65,B2,3027.0,s16_no_lowering,0,0.0030569392380518324
57,B2,4387.0,s16_large_lowering,1,0.9998864781848833
65,B2,4260.5,s16_no_lowering,0,0.006612437733993617
57,B2,1782.0,s16_large_lowering,1,0.999965442611293
57,B2,4743.0,s16_no_lowering,0,0.008022939369520067
57,B2,6792.5,s16_no_lowering,0,0.05402389917505758
65,B2,6122.0,s16_no_lowering,0,0.025539711183320084
65,B6,3167.0,s16_large_lowering,1,0.9999653094113738
57,B4,2331.0,s16_large_lowering,1,1.0
65,B8,3186.0,s16_no_lowering,0,0.0005066350758995415
65,B2,2316.5,s16_no_lowering,0,0.0011695566452534934
57,B2,1110.0,s16_large_lowering,1,1.0
65,B4,6116.0,s16_no_lowering,0,0.01568282210214974
57,B2,9230.5,s16_no_lowering,0,0.08456486163832101
57,B2,1278.0,s16_large_lowering,1,1.0
65,B6,1564.5,s16_large_lowering,1,0.9996872212759452
65,B2,1903.0,s16_large_lowering,1,0.9999993685971847
65,B2,1633.5,s16_large_lowering,1,0.999999999999353
65,B2,1061.0,s16_large_lowering,1,0.9999999999999538
65,B2,3946.0,s16_mild_lowering,0,0.063617027666256
57,B2,2753.5,s16_no_lowering,0,0.0015019672568827886
65,B4,2718.0,s16_no_lowering,0,0.0010153235387452568
57,B2,3224.0,s16_no_lowering,0,0.002644526429062698
57,B2,1951.0,s16_large_lowering,1,1.0
65,B2,3803.0,s16_large_lowering,1,0.9999994116470112
57,B2,1233.5,s16_large_lowering,1,1.0
65,B4,2462.0,s16_no_lowering,0,0.0007772839075905514
57,B2,1416.5,s16_large_lowering,1,1.0
57,B6,2324.0,s16_no_lowering,0,0.0002888769487023014
57,B2,1345.0,s16_large_lowering,1,1.0
65,B2,2184.0,s16_mild_lowering,0,0.0973736847198128
57,B2,2598.0,s16_large_lowering,1,1.0
57,B2,4214.0,s16_no_lowering,0,0.0077887492765516325
57,B2,1787.0,s16_no_lowering,0,0.0003226121011840677
65,B2,2598.0,s16_no_lowering,0,0.0027096218963433083
57,B2,2706.0,s16_large_lowering,1,0.9999968800889477
57,B2,2205.5,s16_no_lowering,0,0.0006915022991379742
57,B2,1540.5,s16_no_lowering,0,0.0007033026354399578
57,B2,2744.5,s16_no_lowering,0,0.0026611444353588994
57,B4,3029.5,s16_no_lowering,0,0.0067514917129811005
57,B2,1097.0,s16_large_lowering,1,1.0
65,B2,3456.0,s16_no_lowering,0,0.005322515413198604
57,B2,6056.0,s16_no_lowering,0,0.02151159744911351
65,B2,2154.5,s16_no_lowering,0,0.0010140430043025154
57,B2,2239.0,s16_large_lowering,1,1.0
65,B2,7959.5,s16_large_lowering,1,0.9999447171438598
57,B2,5938.0,s16_no_lowering,0,0.016434912117396512
57,B2,3640.0,s16_large_lowering,1,0.9999999999305649
65,B4,2704.5,s16_no_lowering,0,0.0006749735093795904
57,B2,4458.0,s16_no_lowering,0,0.006431849178772348
65,B2,2203.0,s16_mild_lowering,0,0.004584098506315957
65,B8,3798.5,s16_no_lowering,0,0.001615491025538656
57,B2,4304.5,s16_no_lowering,0,0.018499783634148642
65,B2,3279.5,s16_no_lowering,0,0.0036618593198195657
65,B2,2168.5,s16_large_lowering,1,1.0
65,B2,5151.0,s16_no_lowering,0,0.019511999143557092
65,B2,6467.5,s16_no_lowering,0,0.028804099545590666
57,B2,8825.5,s16_no_lowering,0,0.07050425321024123
57,B2,1960.0,s16_large_lowering,1,1.0
65,B2,2155.5,s16_large_lowering,1,1.0
57,B2,4362.0,s16_no_lowering,0,0.008024615500572423
57,B8,4742.5,s16_no_lowering,0,0.0014370132566062686
65,B6,1068.0,s16_large_lowering,1,1.0
65,B2,7279.0,s16_large_lowering,1,0.9998938236482822
57,B2,1921.0,s16_large_lowering,1,0.9999999999584377
57,B2,1309.5,s16_large_lowering,1,1.0
57,B2,1280.0,s16_large_lowering,1,1.0
65,B2,5691.5,s16_large_lowering,1,0.9720391177656422
65,B2,4444.5,s16_large_lowering,1,0.9999999991315514
57,B2,1294.0,s16_large_lowering,1,1.0
65,B2,5688.0,s16_no_lowering,0,0.024594028699386053
57,B2,1256.0,s16_large_lowering,1,1.0
65,B2,1612.5,s16_no_lowering,0,0.0006417643869554179
65,B2,3095.5,s16_large_lowering,1,1.0
65,B2,2624.5,s16_large_lowering,1,0.999999966455593
57,B2,7522.0,s16_no_lowering,0,0.05497738778443255
57,B2,4061.5,s16_large_lowering,1,1.0
65,B8,1487.5,s16_large_lowering,1,0.9999999823474272
57,B2,6350.5,s16_no_lowering,0,0.03505670772835945
65,B2,2297.0,s16_large_lowering,1,1.0
57,B2,5209.0,s16_no_lowering,0,0.016994793684227592
57,B4,1188.0,s16_large_lowering,1,1.0
57,B2,6534.0,s16_large_lowering,1,0.9999999999398292
65,B2,3887.0,s16_large_lowering,1,0.9979756368876261
65,B2,1934.0,s16_no_lowering,0,0.0013089011421297235
57,B2,2262.5,s16_no_lowering,0,0.0008650617945857414
57,B2,3308.0,s16_large_lowering,1,1.0
65,B4,1012.0,s16_large_lowering,1,1.0
65,B2,1967.5,s16_no_lowering,0,0.0011834152232906886
57,B2,1654.5,s16_large_lowering,1,1.0
65,B2,1159.0,s16_no_lowering,0,7.934270969824078e-05
65,B2,7504.0,s16_large_lowering,1,0.9999887721676226
65,B4,3292.5,s16_no_lowering,0,0.001457813553892729
65,B2,4082.0,s16_no_lowering,0,0.006415017847876465
65,B2,6820.5,s16_no_lowering,0,0.03908115756491006
65,B2,1998.5,s16_large_lowering,1,1.0
57,B2,1015.0,s16_large_lowering,1,1.0
65,B2,3884.0,s16_large_lowering,1,1.0
57,B2,3716.5,s16_no_lowering,0,0.003538374620036298
57,B2,1006.5,s16_large_lowering,1,1.0
65,B2,3787.0,s16_mild_lowering,0,0.10416036652663642
65,B2,1064.0,s16_large_lowering,1,1.0
65,B2,6572.5,s16_no_lowering,0,0.042584978646290926
57,B2,3776.5,s16_no_lowering,0,0.004669615623929497
65,B2,4646.0,s16_no_lowering,0,0.01103139783386697
57,B2,1917.5,s16_large_lowering,1,1.0
57,B2,7626.0,s16_no_lowering,0,0.08901602794216804
65,B2,5746.5,s16_large_lowering,1,1.0
57,B2,1110.5,s16_large_lowering,1,0.9999999811033945
57,B2,2214.5,s16_large_lowering,1,0.9999499801573655
65,B2,3207.5,s16_no_lowering,0,0.005263727942793694
57,B4,1867.5,s16_large_lowering,1,0.9999526494011501
57,B2,1350.0,s16_no_lowering,0,0.00021852675752784823
65,B2,2739.5,s16_large_lowering,1,1.0
65,B2,2034.0,s16_no_lowering,0,0.0008664407201688747
57,B2,5631.5,s16_no_lowering,0,0.02714224300502868
57,B2,9103.5,s16_no_lowering,0,0.09702290762111761
65,B6,5203.0,s16_no_lowering,0,0.08419254986313808
57,B2,1411.0,s16_large_lowering,1,0.9999999999999998
65,B2,3306.5,s16_large_lowering,1,0.994361088009465
57,B2,2572.5,s16_large_lowering,1,1.0
57,B2,1117.0,s16_large_lowering,1,1.0
57,B2,1506.5,s16_large_lowering,1,1.0
65,B4,3317.0,s16_no_lowering,0,0.0016980197293863565
65,B2,3501.0,s16_no_lowering,0,0.0031755242392038645
57,B2,2567.5,s16_large_lowering,1,1.0
65,B2,2580.0,s16_no_lowering,0,0.0015820895149981059
65,B2,1458.0,s16_no_lowering,0,0.009435836247691651
65,B2,1128.0,s16_no_lowering,0,0.00011322212252156792
65,B2,3969.0,s16_no_lowering,0,0.004638025945346691
57,B2,4711.5,s16_no_lowering,0,0.013794538482455477
65,B4,2118.0,s16_no_lowering,0,0.00043141161128279053
65,B2,3233.0,s16_no_lowering,0,0.003478173319314518
57,B2,2171.5,s16_large_lowering,1,1.0
65,B2,2593.5,s16_large_lowering,1,1.0
57,B2,6989.5,s16_no_lowering,0,0.03823201795729992
57,B2,3691.5,s16_no_lowering,0,0.02907140735609239
65,B2,1061.0,s16_large_lowering,1,1.0
57,B2,1239.5,s16_large_lowering,1,1.0
57,B2,4019.0,s16_no_lowering,0,0.004921046574264583
57,B2,3398.5,s16_large_lowering,1,0.9999999938560209
65,B2,1601.5,s16_no_lowering,0,0.0006768267243316523
57,B2,2833.0,s16_no_lowering,0,0.0018843432118078266
57,B2,1158.5,s16_large_lowering,1,1.0
65,B2,2837.5,s16_no_lowering,0,0.008765790658888991
65,B2,2223.0,s16_large_lowering,1,0.9999999999996529
65,B2,4489.5,s16_large_lowering,1,0.9999894045039435
65,B2,3724.5,s16_large_lowering,1,0.9997555260288219
57,B2,3635.5,s16_no_lowering,0,0.0037138357789603524
57,B2,4596.5,s16_no_lowering,0,0.007193426327746845
65,B2,1569.0,s16_large_lowering,1,1.0
65,B2,2088.0,s16_large_lowering,1,0.999999999985794
65,B2,2882.5,s16_large_lowering,1,0.9999999351390918
65,B2,4661.5,s16_no_lowering,0,0.014116414314228602
65,B4,1723.0,s16_large_lowering,1,1.0
57,B4,1825.0,s16_large_lowering,1,0.999997692361923
65,B2,2211.0,s16_no_lowering,0,0.0012417886096866195
57,B2,1272.5,s16_large_lowering,1,0.9999949942118541
65,B4,3045.0,s16_no_lowering,0,0.0010180909134866261
65,B2,3678.0,s16_no_lowering,0,0.005632130165069778
65,B2,2491.5,s16_no_lowering,0,0.002023697863315375
57,B2,1632.0,s16_large_lowering,1,1.0
57,B2,7565.5,s16_no_lowering,0,0.22803758954384554
57,B2,2432.0,s16_large_lowering,1,1.0
57,B2,1249.5,s16_no_lowering,0,0.0001422319517544857
57,B2,6615.5,s16_large_lowering,1,0.9999769939360362
65,B2,1915.5,s16_large_lowering,1,1.0
65,B2,1387.0,s16_large_lowering,1,1.0
57,B2,3494.5,s16_no_lowering,0,0.004512646165958107
65,B2,4682.5,s16_large_lowering,1,0.9999999999985518
65,B2,1998.0,s16_no_lowering,0,0.0006012409947309876
65,B2,3617.5,s16_large_lowering,1,0.5890253672064009
57,B2,4105.0,s16_large_lowering,1,0.20976620576706714
57,B2,7549.0,s16_mild_lowering,0,0.4773352076218919
65,B2,4779.5,s16_no_lowering,0,0.016749588960776225
57,B2,2452.0,s16_large_lowering,1,1.0
65,B2,6660.0,s16_no_lowering,0,0.06977092827308819
57,B6,1004.5,s16_large_lowering,1,0.9999999999654503
65,B2,2080.5,s16_no_lowering,0,0.0007613619279262816
57,B2,7783.5,s16_no_lowering,0,0.0839604838921392
65,B2,1110.0,s16_large_lowering,1,1.0
57,B2,7109.0,s16_large_lowering,1,1.0
57,B2,2718.5,s16_no_lowering,0,0.002397352685145584
57,B2,1037.0,s16_large_lowering,1,1.0
65,B2,2732.0,s16_mild_lowering,0,0.2167193829186682
57,B2,5116.5,s16_no_lowering,0,0.015478902629285708
65,B2,1150.5,s16_no_lowering,0,0.00013842469513068674
65,B2,6018.5,s16_large_lowering,1,0.9999999999444897
65,B2,6475.0,s16_no_lowering,0,0.03853664042087181
65,B2,4804.0,s16_large_lowering,1,0.9897121177556295
57,B2,6076.5,s16_large_lowering,1,0.9929848055720832
57,B6,1667.5,s16_large_lowering,1,0.08001785760767005
57,B2,1748.5,s16_large_lowering,1,0.9999999994592759
65,B2,1069.0,s16_no_lowering,0,6.53988010303046e-05
57,B6,4011.5,s16_mild_lowering,0,0.2811373461640785
57,B2,2145.0,s16_large_lowering,1,1.0
65,B6,2353.0,s16_large_lowering,1,0.9999999999999909
65,B2,5998.0,s16_no_lowering,0,0.032862511101138026
65,B2,3765.0,s16_no_lowering,0,0.005828300129216387
65,B2,1526.5,s16_no_lowering,0,0.0002044701543848874
57,B2,1480.0,s16_large_lowering,1,1.0
65,B2,5351.5,s16_no_lowering,0,0.014155339809856745
65,B2,3556.0,s16_no_lowering,0,0.00399374979316757
65,B2,3136.5,s16_no_lowering,0,0.002474031874858157
57,B2,2138.5,s16_no_lowering,0,0.0007290592316040887
65,B2,2259.5,s16_mild_lowering,0,0.006518388866735442
57,B2,6840.5,s16_large_lowering,1,0.9994276925876868
65,B4,2668.0,s16_no_lowering,0,0.0007158934197812061
65,B2,4794.0,s16_no_lowering,0,0.00854749075143103
65,B2,6242.5,s16_no_lowering,0,0.04888741497903891
65,B2,8707.5,s16_large_lowering,1,0.8769415553611568
57,B2,5748.0,s16_no_lowering,0,0.026716383040929638
57,B2,9239.5,s16_no_lowering,0,0.10462941595193409
65,B2,3957.5,s16_no_lowering,0,0.006171864611569538
65,B4,3636.0,s16_no_lowering,0,0.10429225563560965
57,B2,2372.0,s16_no_lowering,0,0.0010270590926344189
65,B2,7320.0,s16_large_lowering,1,1.0
57,B8,2913.5,s16_large_lowering,1,0.9998471838208479
65,B2,4983.0,s16_no_lowering,0,0.013306051159477826
57,B2,4384.5,s16_large_lowering,1,0.9999985540853141
57,B2,1123.0,s16_no_lowering,0,0.00016054568885888964
65,B2,1097.5,s16_large_lowering,1,1.0
65,B2,1289.0,s16_large_lowering,1,1.0
57,B2,2608.5,s16_no_lowering,0,0.007696068290955126
57,B2,1963.0,s16_large_lowering,1,1.0
65,B2,8570.0,s16_large_lowering,1,0.1769375794398644
65,B2,2658.0,s16_no_lowering,0,0.0020515209470462884
57,B2,5532.5,s16_no_lowering,0,0.020236731320647083
