feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run,selector
B8_template_sse,0.46899425773005965,s02d_global_timewalk_drift2,template_phase,2,10776,2700,59,dynamic_range
B4_run_z1,0.00399490127975406,s02d_global_timewalk_drift2,template_phase,2,10776,2700,59,dynamic_range
B6_run_z1,0.003538647434177305,s02d_global_timewalk_drift2,template_phase,2,10776,2700,59,dynamic_range
B8_run_z1,0.00014369011027886566,s02d_global_timewalk_drift2,template_phase,2,10776,2700,59,dynamic_range
B4_run_z2,-0.10083573117520041,s02d_global_timewalk_drift2,template_phase,2,10776,2700,59,dynamic_range
B6_run_z2,0.019893271895731427,s02d_global_timewalk_drift2,template_phase,2,10776,2700,59,dynamic_range
B8_run_z2,0.03441960838420628,s02d_global_timewalk_drift2,template_phase,2,10776,2700,59,dynamic_range
intercept,0.0,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B4_intercept,32.722973194374035,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B4_log_amp,-181.5162387965706,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B4_log_amp2,94.2001617231377,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B4_inv_amp,-7.512221474644119,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B4_peak_sample,-0.23926693200909152,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B4_area_over_amp,-3.452745315715483,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B4_template_sse,2.1367833282731885,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B6_intercept,7.059545410674765,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B6_log_amp,-155.94444295686142,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B6_log_amp2,96.87736351620205,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B6_inv_amp,-3.007989921925666,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B6_peak_sample,-2.200891628626541,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B6_area_over_amp,-2.614435779275593,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B6_template_sse,-0.4816367792656851,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B8_intercept,-39.78251575189084,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B8_log_amp,-58.61420725442937,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B8_log_amp2,44.03260058597892,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B8_inv_amp,-2.6439207033193446,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B8_peak_sample,-1.0481683110982085,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B8_area_over_amp,-3.1562965946746724,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
B8_template_sse,-0.47956213227394373,s02d_binned_timewalk_drift0,s02b_template,0,10611,2865,60,dynamic_range
intercept,0.0,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B4_intercept,32.91875062398188,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B4_log_amp,-181.59276686772637,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B4_log_amp2,94.22647657977157,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B4_inv_amp,-7.511872814562174,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B4_peak_sample,-0.23727355267578423,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B4_area_over_amp,-3.447047187415185,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B4_template_sse,2.1411864076653653,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B6_intercept,6.712152542308373,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B6_log_amp,-154.9385549017784,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B6_log_amp2,96.37742645348713,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B6_inv_amp,-2.996617252282205,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B6_peak_sample,-2.2001959876404715,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B6_area_over_amp,-2.629555804627367,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B6_template_sse,-0.49623514453425904,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B8_intercept,-39.630900349156875,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B8_log_amp,-58.60988604312338,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B8_log_amp2,44.030510768386996,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B8_inv_amp,-2.643598519740417,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B8_peak_sample,-1.0481577022559245,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B8_area_over_amp,-3.1561203460078238,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B8_template_sse,-0.47963012376117403,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B4_run_z1,-0.04190899967581006,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B6_run_z1,0.07379032373065793,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
B8_run_z1,0.0009608820009845919,s02d_binned_timewalk_drift1,s02b_template,1,10611,2865,60,dynamic_range
intercept,0.0,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B4_intercept,32.28788132520411,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B4_log_amp,-181.00212131773299,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B4_log_amp2,94.16990918222764,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B4_inv_amp,-7.4519708162965275,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B4_peak_sample,-0.2835105164685849,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B4_area_over_amp,-3.439333039391606,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B4_template_sse,2.108961020735685,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B6_intercept,7.275396145038997,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B6_log_amp,-156.58463461129224,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B6_log_amp2,97.41773269092954,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B6_inv_amp,-3.0182984894180143,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B6_peak_sample,-2.2416545475630474,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B6_area_over_amp,-2.636750610145306,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B6_template_sse,-0.49121767768891017,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B8_intercept,-39.56327460307308,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B8_log_amp,-59.48955015468181,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B8_log_amp2,44.706114169691574,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B8_inv_amp,-2.562533466869156,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B8_peak_sample,-1.1188748667422614,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B8_area_over_amp,-3.041314151966412,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B8_template_sse,-0.45280510877861374,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B4_run_z1,0.01788844951604164,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B6_run_z1,0.11634956068650569,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B8_run_z1,0.09547649871697952,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B4_run_z2,0.22461847543307556,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B6_run_z2,0.1624054143428042,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
B8_run_z2,0.3583248693850255,s02d_binned_timewalk_drift2,s02b_template,2,10611,2865,60,dynamic_range
intercept,0.0,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B4_intercept,8.783142729526414,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B4_log_amp,-22.05796657786764,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B4_log_amp2,12.297931498595,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B4_inv_amp,-1.16335605113021,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B4_peak_sample,0.36554501620670243,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B4_area_over_amp,-0.6233180036449767,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B4_template_sse,0.30111127287903044,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B6_intercept,-18.693210436253015,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B6_log_amp,39.29074385291783,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B6_log_amp2,-19.347493984322735,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B6_inv_amp,0.7428526939418466,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B6_peak_sample,0.49903445279870284,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B6_area_over_amp,-0.18656808524530386,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B6_template_sse,-0.4231214975462627,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B8_intercept,9.910065868055698,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B8_log_amp,-9.771905756415592,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B8_log_amp2,1.1750408571702202,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B8_inv_amp,0.6030158611081369,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B8_peak_sample,0.41623439355949754,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B8_area_over_amp,1.4224668874250415,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
B8_template_sse,0.4326410015098315,s02d_global_timewalk_drift0,template_phase,0,10611,2865,60,dynamic_range
intercept,0.0,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B4_intercept,8.761534833632144,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B4_log_amp,-22.003765091879014,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B4_log_amp2,12.279203063375068,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B4_inv_amp,-1.163586020811153,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B4_peak_sample,0.36414730875236084,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B4_area_over_amp,-0.6273118134374428,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B4_template_sse,0.2980166359578771,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B6_intercept,-18.73255356057381,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B6_log_amp,39.38598641151832,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B6_log_amp2,-19.39483027738692,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B6_inv_amp,0.7439292413973919,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B6_peak_sample,0.49910041505345737,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B6_area_over_amp,-0.18800023688729509,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B6_template_sse,-0.4245039681244408,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B8_intercept,9.971016883761408,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B8_log_amp,-9.877095671509583,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B8_log_amp2,1.2255517287293956,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B8_inv_amp,0.5945299625758899,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B8_peak_sample,0.4159155212635858,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B8_area_over_amp,1.4176381037926116,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B8_template_sse,0.4343480774340512,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B4_run_z1,0.02937564946304072,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B6_run_z1,0.00699041960548931,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
B8_run_z1,-0.0261131427446706,s02d_global_timewalk_drift1,template_phase,1,10611,2865,60,dynamic_range
intercept,0.0,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B4_intercept,8.940021236198229,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B4_log_amp,-22.34965564093807,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B4_log_amp2,12.312707173789033,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B4_inv_amp,-1.1985958683198152,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B4_peak_sample,0.39115308385770886,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B4_area_over_amp,-0.6318176877746682,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B4_template_sse,0.31685180152072046,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B6_intercept,-18.738051510089015,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B6_log_amp,38.87723327267978,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B6_log_amp2,-19.07347929712767,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B6_inv_amp,0.7372231305145324,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B6_peak_sample,0.4863228073980159,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B6_area_over_amp,-0.19021178009979833,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B6_template_sse,-0.4229438564035258,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B8_intercept,9.798028440918257,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B8_log_amp,-9.990690692938147,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B8_log_amp2,1.312659793771478,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B8_inv_amp,0.6049374831627524,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B8_peak_sample,0.40682760185944955,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B8_area_over_amp,1.432395783427529,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B8_template_sse,0.4378019999892708,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B4_run_z1,-0.005549460975669401,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B6_run_z1,0.020108902572144587,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B8_run_z1,-0.013965126455170007,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B4_run_z2,-0.13118989158664995,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B6_run_z2,0.05006038623377056,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
B8_run_z2,0.04605534269909699,s02d_global_timewalk_drift2,template_phase,2,10611,2865,60,dynamic_range
intercept,0.0,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B4_intercept,46.192063711555804,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B4_log_amp,-154.03543523747555,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B4_log_amp2,78.05991369576802,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B4_inv_amp,-8.00782438455743,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B4_peak_sample,0.4753394969658858,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B4_area_over_amp,-4.708602087741127,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B4_template_sse,1.5530620627911496,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B6_intercept,45.719349715806494,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B6_log_amp,-180.96890989729826,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B6_log_amp2,108.97345902710195,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B6_inv_amp,-3.7688544323704227,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B6_peak_sample,-2.0900832814915353,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B6_area_over_amp,-2.5770665849021546,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B6_template_sse,-0.08635975396733789,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B8_intercept,-91.91141435489723,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B8_log_amp,96.24576081202929,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B8_log_amp2,-33.75437177240654,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B8_inv_amp,-0.7033286238561687,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B8_peak_sample,-1.4724638395852303,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
B8_area_over_amp,-6.269661893487223,s02d_binned_timewalk_drift0,s02b_template,0,10251,3225,61,dynamic_range
