event_key,run,eventno,evt,run_family,d_t_ns,abs_c_t_ns,clean_label,gross_label,event_max_amp,b2_amp,event_charge,baseline_lowering_proxy,anomaly_shape_proxy,fold,family_label,traditional_template_score,traditional_template_prob,s07f_shape_rf_score,s07f_shape_rf_prob,amplitude_only_rf_score,shuffled_label_rf_score,traditional_threshold,s07f_threshold,amplitude_threshold,shuffled_threshold
65:669345:6160:244385,65,669345,6160,low_all_three_rate_edge,6.105206110089611,1.233788454728895,0,0,3926.0,3926.0,95709.5,25.0,1.0036763087218774,holdout_low65_high62,0,2.3333333333333335,0.6404494382022472,0.5408078130498787,0.5263157894736842,0.5697627855195736,0.5036236889936032,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:656000:10073:231040,65,656000,10073,low_all_three_rate_edge,3.47715102842006,3.3393658740156766,0,0,3101.0,3101.0,81295.5,17.0,0.6966406745851844,holdout_low65_high62,0,0.6666666666666666,0.58679706601467,0.25795115526869183,0.041666666666666664,0.40631184101920936,0.4755897262105561,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:678819:14965:253859,65,678819,14965,low_all_three_rate_edge,2.687171147470089,3.318528976162888,1,0,3332.5,2900.0,92373.0,25.0,0.5263991045730733,holdout_low65_high62,0,0.0,0.58679706601467,0.47456498608968156,0.4520547945205479,0.4104364180941919,0.5421767126445197,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:665457:2517:240497,65,665457,2517,low_all_three_rate_edge,8.538726717437179,4.684133662058706,0,0,2340.5,1827.5,57790.0,26.5,0.45943855628759683,holdout_low65_high62,0,0.3333333333333333,0.58679706601467,0.5315037011098068,0.5098039215686274,0.4369867624511154,0.47817440047466314,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:547168:7699:158154,62,547168,7699,high_all_three_rate,4.812357816700871,6.852448500636459,0,0,4315.0,2548.5,92977.0,62.5,0.5120219542284548,holdout_low65_high62,1,0.0,0.58679706601467,0.5231269862352077,0.5098039215686274,0.49024100093129025,0.545963080807169,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:660663:14455:235703,65,660663,14455,low_all_three_rate_edge,3.0835158571835706,3.1278468758394737,0,0,3464.5,3464.5,88987.0,401.5,0.7227797896188997,holdout_low65_high62,0,1.0,0.58679706601467,0.3506290018864307,0.22777777777777777,0.4910882474292328,0.47492096142012663,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:575629:1022:186615,62,575629,1022,high_all_three_rate,3.589369522193948,3.730110262934687,0,0,2300.5,1760.5,52444.5,7.5,0.7098577235772358,holdout_low65_high62,1,1.0,0.58679706601467,0.3411435149621547,0.22777777777777777,0.4741891890022348,0.45972239335597714,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:571715:13711:182701,62,571715,13711,high_all_three_rate,8.124105944343157,4.752957553965146,0,0,2484.5,1781.0,60514.5,31.5,0.6515634168832256,holdout_low65_high62,1,1.0,0.58679706601467,0.42262782755402944,0.41025641025641024,0.502160487972093,0.4200064658486232,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:676071:12428:251111,65,676071,12428,low_all_three_rate_edge,3.6602770010788817,3.41159465134632,0,0,5728.5,5728.5,112339.5,23.5,0.7338618172897053,holdout_low65_high62,0,0.6666666666666666,0.58679706601467,0.3091713001995479,0.08695652173913043,0.49289306299030317,0.5247657482883085,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:683474:2923:258514,65,683474,2923,low_all_three_rate_edge,5.368510140240346,3.5576599049447566,0,0,3849.0,2421.5,78224.5,17.0,0.8781940950615649,holdout_low65_high62,0,1.3333333333333333,0.6404494382022472,0.483293474512502,0.5098039215686274,0.47199130688929736,0.44825491750622165,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:672890:9443:247930,65,672890,9443,low_all_three_rate_edge,4.606088787952615,4.73482442569167,0,0,6328.5,3284.0,95436.0,41.0,1.007347296852725,holdout_low65_high62,0,2.0,0.6404494382022472,0.4735660287089667,0.4520547945205479,0.6705742253920305,0.4667681744787078,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:680356:6:255396,65,680356,6,low_all_three_rate_edge,4.101189903019474,4.915178596635393,0,0,4443.0,2670.0,100902.5,13.5,0.7432850568137498,holdout_low65_high62,0,1.3333333333333333,0.6404494382022472,0.4846323257611397,0.5098039215686274,0.6160357882540864,0.4866282551129072,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:551168:10936:162154,62,551168,10936,high_all_three_rate,6.895304399663615,5.387396702816574,0,0,2832.0,2485.5,68467.5,13.5,0.7817991388339346,holdout_low65_high62,1,1.3333333333333333,0.6404494382022472,0.49502481424583883,0.5098039215686274,0.5499867442236155,0.5083030166783022,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:541660:2552:152646,62,541660,2552,high_all_three_rate,6.225792486083137,7.423675879362001,0,0,3937.0,2364.0,80498.0,15.0,0.7734840698869476,holdout_low65_high62,1,1.0,0.58679706601467,0.4135584771573812,0.41025641025641024,0.49071141997588047,0.4600293610859249,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:649169:4127:224209,65,649169,4127,low_all_three_rate_edge,4.454337899543376,1.0294633963529662,0,0,3023.5,3023.5,64113.5,33.0,1.0103759505365646,holdout_low65_high62,0,2.3333333333333335,0.6404494382022472,0.4767902518516985,0.4520547945205479,0.4167891517800678,0.5288347612878329,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:663859:1029:238899,65,663859,1029,low_all_three_rate_edge,7.203762122364736,7.050402191582194,0,0,2484.5,2173.5,58833.0,27.5,0.7968243010010355,holdout_low65_high62,0,1.0,0.58679706601467,0.47982366052851577,0.5098039215686274,0.5034576078665973,0.45203426610221625,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:683541:2987:258581,65,683541,2987,low_all_three_rate_edge,6.683889713953636,8.458021020613241,0,0,4465.0,2595.5,94165.0,62.0,0.5412303357595679,holdout_low65_high62,0,0.0,0.58679706601467,0.5591871674513891,0.6037735849056604,0.5154822990072164,0.5072903807834979,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:551594:11334:162580,62,551594,11334,high_all_three_rate,0.3533359960439739,0.282491135435329,1,0,1906.0,1252.0,29515.0,1700.0,-1.7656536067374589,holdout_low65_high62,1,-0.6666666666666666,0.3732394366197183,0.3098554428037127,0.08695652173913043,0.4742618166400545,0.44089980154481623,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:669147:5974:244187,65,669147,5974,low_all_three_rate_edge,6.355631426574824,8.052602828356349,0,0,4103.5,3168.5,110013.0,16.5,0.5948780873970867,holdout_low65_high62,0,0.3333333333333333,0.58679706601467,0.5431497583345503,0.5263157894736842,0.5926675363479623,0.5399825255745659,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:568631:10858:179617,62,568631,10858,high_all_three_rate,6.883273179411852,9.916950766796944,0,0,3264.0,2631.0,74683.5,16.5,0.7594594594594594,holdout_low65_high62,1,1.0,0.58679706601467,0.49117492635747706,0.5098039215686274,0.4492827989367057,0.5056249449074643,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:677190:13474:252230,65,677190,13474,low_all_three_rate_edge,8.325830107517433,6.6095421957845275,0,0,1887.0,1887.0,42597.5,32.0,0.6819854721549636,holdout_low65_high62,0,1.0,0.58679706601467,0.37004082410356826,0.22777777777777777,0.47472760224920746,0.4518957821071223,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:541953:2823:152939,62,541953,2823,high_all_three_rate,4.957255810532509,4.9525590042823,0,0,2830.5,1950.0,63047.0,31.5,0.4425677163620347,holdout_low65_high62,1,0.0,0.58679706601467,0.4820736401407868,0.5098039215686274,0.4288629554333829,0.4467086155998953,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:575336:753:186322,62,575336,753,high_all_three_rate,6.273266491925881,8.17927191618005,0,0,5675.5,3063.0,99405.0,30.0,0.7889924704195053,holdout_low65_high62,1,1.0,0.58679706601467,0.4198699752299312,0.41025641025641024,0.4829172850104639,0.5015439020377103,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:669500:6304:244540,65,669500,6304,low_all_three_rate_edge,1.3758969767922338,0.939852149468912,1,0,1566.5,1417.5,26126.0,1493.5,-0.49197157146617543,holdout_low65_high62,0,-0.6666666666666666,0.3732394366197183,0.2813621860170229,0.08695652173913043,0.4876251444278337,0.5124414791524372,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:567740:10025:178726,62,567740,10025,high_all_three_rate,5.533852845233781,1.4616159335468524,0,0,2869.0,2869.0,73899.5,9.5,0.7474049294042406,holdout_low65_high62,1,1.0,0.58679706601467,0.3452750957155401,0.22777777777777777,0.4402333668566099,0.47813910314246205,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
