event,track_id,pdg,particle,y_deuteron,pseudo_run,total_edep_MeV,early_edep_MeV,downstream_edep_MeV,early_fraction,deepest_layer,n_layers_hit,layer_centroid,max_layer_edep_MeV,B2_edep_MeV,B4_edep_MeV,B6_edep_MeV,B8_edep_MeV,edep_l0,edep_l1,edep_l2,edep_l3,edep_l4,edep_l5,edep_l6,edep_l7
14019,2,1000010020,deuteron,1,4,86.065835,86.065835,0,1,1,2,0.59142794,50.901739,86.065835,0,0,0,35.164096,50.901739,0,0,0,0,0,0
14019,1,2212,proton,0,4,31.283998,31.283998,0,1,0,1,0,31.283998,31.283998,0,0,0,31.283998,0,0,0,0,0,0,0
14024,1,2212,proton,0,4,144.75416,23.182956,121.5712,0.16015399,7,8,4.3858071,35.586776,23.182956,26.630885,34.194632,60.745685,11.129661,12.053295,12.532455,14.09843,15.583725,18.610907,25.158909,35.586776
14025,2,1000010020,deuteron,1,4,89.055576,89.055576,0,1,1,2,0.62313905,55.494007,89.055576,0,0,0,33.561569,55.494007,0,0,0,0,0,0
14025,1,2212,proton,0,4,39.845939,39.845939,0,1,1,2,0.26735155,29.193066,39.845939,0,0,0,29.193066,10.652873,0,0,0,0,0,0
14026,2,1000010020,deuteron,1,4,41.775668,41.775668,0,1,1,2,0.48213093,21.634327,41.775668,0,0,0,21.634327,20.141342,0,0,0,0,0,0
14028,1,2212,proton,0,4,125.5831,28.003511,97.57959,0.2229879,5,6,3.1096969,36.800109,28.003511,34.864528,62.715062,0,13.604939,14.398572,16.127137,18.73739,25.914954,36.800109,0,0
14030,2,1000010020,deuteron,1,4,67.337079,67.337079,0,1,1,2,0.08628941,61.526602,67.337079,0,0,0,61.526602,5.8104768,0,0,0,0,0,0
14042,2,1000010020,deuteron,1,4,84.368604,49.903776,34.464828,0.591497,2,3,1.1452164,34.464828,49.903776,34.464828,0,0,22.213125,27.690651,34.464828,0,0,0,0,0
14047,1,2212,proton,0,4,115.14901,21.122827,94.026181,0.18343907,7,8,4.0716959,22.08604,21.122827,24.710202,28.712181,40.603797,10.348235,10.774592,11.676448,13.033754,13.646739,15.065442,18.517757,22.08604
14049,2,1000010020,deuteron,1,4,57.137751,57.137751,0,1,0,1,0,57.137751,57.137751,0,0,0,57.137751,0,0,0,0,0,0,0
14049,1,2212,proton,0,4,84.26411,43.616197,40.647913,0.51761298,2,3,1.2549069,40.647913,43.616197,40.647913,0,0,19.168409,24.447789,40.647913,0,0,0,0,0
14057,1,2212,proton,0,4,128.38141,27.037875,101.34354,0.21060584,5,6,3.1981013,41.613037,27.037875,35.123125,66.220413,0,12.016198,15.021677,16.308977,18.814148,24.607376,41.613037,0,0
14059,2,1000010020,deuteron,1,4,73.881164,73.881164,0,1,1,2,0.3963162,44.600862,73.881164,0,0,0,44.600862,29.280302,0,0,0,0,0,0
14062,1,2212,proton,0,4,139.75135,25.614946,114.1364,0.18328944,6,7,3.8166189,41.396173,25.614946,29.635627,43.104601,41.396173,12.293371,13.321575,13.788453,15.847174,18.962417,24.142184,41.396173,0
14064,2,1000010020,deuteron,1,4,33.002438,33.002438,0,1,0,1,0,33.002438,33.002438,0,0,0,33.002438,0,0,0,0,0,0,0
14065,2,1000010020,deuteron,1,4,128.3024,49.942022,78.360376,0.38925244,3,4,1.7260408,40.896369,49.942022,78.360376,0,0,22.671605,27.270417,40.896369,37.464007,0,0,0,0
14066,2,1000010020,deuteron,1,4,124.21355,52.833369,71.380182,0.42534303,3,4,1.5774137,47.52199,52.833369,71.380182,0,0,23.515768,29.3176,47.52199,23.858192,0,0,0,0
14067,2,1000010020,deuteron,1,4,41.110119,41.110119,0,1,0,1,0,41.110119,41.110119,0,0,0,41.110119,0,0,0,0,0,0,0
14067,1,2212,proton,0,4,90.215861,39.064042,51.151818,0.43300637,3,4,1.5231657,37.389212,39.064042,51.151818,0,0,17.716581,21.347461,37.389212,13.762606,0,0,0,0
14072,1,2212,proton,0,4,122.35791,22.348454,100.00946,0.18264821,7,8,4.1132033,24.731485,22.348454,25.28601,30.768288,43.955161,10.695726,11.652728,11.944314,13.341696,14.587364,16.180924,19.223676,24.731485
14076,2,1000010020,deuteron,1,4,125.69766,53.44423,72.25343,0.42518078,3,4,1.5847477,47.18217,53.44423,72.25343,0,0,23.823274,29.620955,47.18217,25.07126,0,0,0,0
14079,1,2212,proton,0,4,145.86408,24.718733,121.14534,0.16946416,7,8,4.2170127,33.051325,24.718733,27.496912,36.77135,56.877081,11.337268,13.381465,13.1671,14.329812,16.539433,20.231917,33.051325,23.825756
14082,2,1000010020,deuteron,1,4,66.478898,66.478898,0,1,1,2,0.1119012,59.039829,66.478898,0,0,0,59.039829,7.4390682,0,0,0,0,0,0
14082,1,2212,proton,0,4,59.460775,59.460775,0,1,1,2,0.52658564,31.31119,59.460775,0,0,0,28.149585,31.31119,0,0,0,0,0,0
14089,2,1000010020,deuteron,1,4,59.74184,59.74184,0,1,0,1,0,59.74184,59.74184,0,0,0,59.74184,0,0,0,0,0,0,0
14094,2,1000010020,deuteron,1,4,78.661082,78.661082,0,1,1,2,0.48778405,40.291461,78.661082,0,0,0,40.291461,38.369622,0,0,0,0,0,0
14094,1,2212,proton,0,4,41.759354,41.759354,0,1,0,1,0,41.759354,41.759354,0,0,0,41.759354,0,0,0,0,0,0,0
14095,2,1000010020,deuteron,1,4,93.767137,93.767137,0,1,1,2,0.67019528,62.842293,93.767137,0,0,0,30.924845,62.842293,0,0,0,0,0,0
14101,2,1000010020,deuteron,1,4,83.71183,83.71183,0,1,1,2,0.55912581,46.805445,83.71183,0,0,0,36.906385,46.805445,0,0,0,0,0,0
14103,2,1000010020,deuteron,1,4,72.791929,72.791929,0,1,1,2,0.36431493,46.272743,72.791929,0,0,0,46.272743,26.519187,0,0,0,0,0,0
14108,2,1000010020,deuteron,1,4,64.863585,64.863585,0,1,0,1,0,64.863585,64.863585,0,0,0,64.863585,0,0,0,0,0,0,0
14111,1,2212,proton,0,4,125.82091,22.117081,103.70383,0.17578224,7,8,4.1612418,27.053401,22.117081,26.082941,31.377241,46.243646,10.559853,11.557228,12.647266,13.435676,14.989035,16.388206,19.190246,27.053401
14116,1,2212,proton,0,4,0.14496936,0.14496936,0,1,0,1,0,0.14496936,0.14496936,0,0,0,0.14496936,0,0,0,0,0,0,0
14118,1,2212,proton,0,4,59.354398,25.0119,34.342498,0.42139928,4,5,1.747723,16.601917,25.0119,31.336132,3.006366,0,12.576498,12.435402,14.734215,16.601917,3.006366,0,0,0
14123,1,2212,proton,0,4,57.423554,57.423554,0,1,1,2,0.47981999,29.870584,57.423554,0,0,0,29.870584,27.552969,0,0,0,0,0,0
14126,1,2212,proton,0,4,107.18164,25.177293,82.004343,0.23490305,5,6,2.9406535,24.915111,25.177293,34.079851,47.924492,0,11.940727,13.236566,16.905146,17.174705,23.009382,24.915111,0,0
14137,1,2212,proton,0,4,89.690216,26.460347,63.229869,0.29501932,5,6,2.5581969,20.795857,26.460347,32.476465,30.753404,0,12.658478,13.801869,14.757197,17.719268,20.795857,9.9575472,0,0
14139,2,1000010020,deuteron,1,4,128.65826,50.999591,77.658668,0.39639578,3,4,1.7140557,40.560513,50.999591,77.658668,0,0,22.887665,28.111926,40.560513,37.098155,0,0,0,0
14142,1,2212,proton,0,4,142.52422,25.247963,117.27626,0.17714857,7,8,4.0585563,36.991184,25.247963,27.943521,38.305478,51.027258,12.07459,13.173373,13.339506,14.604016,16.948874,21.356604,36.991184,14.036074
14144,2,1000010020,deuteron,1,4,17.762976,17.762976,0,1,0,1,0,17.762976,17.762976,0,0,0,17.762976,0,0,0,0,0,0,0
14144,1,2212,proton,0,4,87.186598,41.597303,45.589295,0.47710662,2,3,1.3039446,45.589295,41.597303,45.589295,0,0,19.0894,22.507903,45.589295,0,0,0,0,0
14148,2,1000010020,deuteron,1,4,132.52776,47.412913,85.114848,0.35775835,3,4,1.8518347,49.571951,47.412913,85.114848,0,0,21.795052,25.617861,35.542897,49.571951,0,0,0,0
14151,1,2212,proton,0,4,44.074362,27.272873,16.801488,0.61879224,2,3,1.0943771,16.801488,27.272873,16.801488,0,0,12.641877,14.630996,16.801488,0,0,0,0,0
14152,2,1000010020,deuteron,1,4,0.77708431,0.77708431,0,1,0,1,0,0.77708431,0.77708431,0,0,0,0.77708431,0,0,0,0,0,0,0
14152,1,2212,proton,0,4,89.021965,40.069631,48.952334,0.45010949,3,4,1.4240535,42.00549,40.069631,48.952334,0,0,18.149099,21.920532,42.00549,6.9468437,0,0,0,0
14156,2,1000010020,deuteron,1,4,78.685596,78.685596,0,1,1,2,0.49726684,39.557858,78.685596,0,0,0,39.557858,39.127738,0,0,0,0,0,0
14156,1,2212,proton,0,4,49.314083,49.314083,0,1,1,2,0.17806096,40.53317,49.314083,0,0,0,40.53317,8.780913,0,0,0,0,0,0
14158,1,2212,proton,0,4,136.37387,26.092866,110.28101,0.19133332,6,7,3.6407886,29.625115,26.092866,31.836976,48.818916,29.625115,12.346032,13.746833,14.68631,17.150666,19.908286,28.91063,29.625115,0
14162,1,2212,proton,0,4,33.866916,25.14718,8.7197363,0.74252937,2,3,0.89845103,12.988293,25.14718,8.7197363,0,0,12.158887,12.988293,8.7197363,0,0,0,0,0
14165,1,2212,proton,0,4,17.595109,17.595109,0,1,0,1,0,17.595109,17.595109,0,0,0,17.595109,0,0,0,0,0,0,0
14168,1,2212,proton,0,4,136.05021,25.366754,110.68345,0.18645142,6,7,3.679498,30.582187,25.366754,30.802344,49.298922,30.582187,12.422095,12.944659,14.3898,16.412543,20.353161,28.94576,30.582187,0
14176,2,1000010020,deuteron,1,4,71.772098,71.772098,0,1,1,2,0.3289273,48.164296,71.772098,0,0,0,48.164296,23.607802,0,0,0,0,0,0
14179,1,2212,proton,0,4,133.03958,23.5513,109.48828,0.17702476,7,8,4.1896519,29.553074,23.5513,26.578133,33.190983,49.719162,11.40239,12.14891,12.505681,14.072452,15.811069,17.379914,20.166088,29.553074
14181,1,2212,proton,0,4,117.18633,22.000633,95.185698,0.18774061,7,8,4.0440952,22.311957,22.000633,24.549963,30.379574,40.25616,10.831982,11.16865,12.03238,12.517583,14.620271,15.759303,17.944204,22.311957
14182,2,1000010020,deuteron,1,4,130.179,50.046811,80.132193,0.3844461,3,4,1.7555079,40.747695,50.046811,80.132193,0,0,22.528619,27.518192,39.384498,40.747695,0,0,0,0
14183,1,2212,proton,0,4,68.114599,26.597608,41.51699,0.39048323,4,5,1.9392846,17.359507,26.597608,32.675697,8.8412938,0,12.58009,14.017518,15.316189,17.359507,8.8412938,0,0,0
14184,2,1000010020,deuteron,1,4,68.595756,68.595756,0,1,1,2,0.23015256,52.808267,68.595756,0,0,0,52.808267,15.787489,0,0,0,0,0,0
14185,1,2212,proton,0,4,128.97654,25.738142,103.2384,0.19955677,5,6,3.2824802,46.630479,25.738142,33.931249,69.307152,0,12.406943,13.3312,15.62108,18.310168,22.676673,46.630479,0,0
14194,2,1000010020,deuteron,1,4,33.296202,33.296202,0,1,0,1,0,33.296202,33.296202,0,0,0,33.296202,0,0,0,0,0,0,0
14194,1,2212,proton,0,4,134.05976,25.929593,108.13016,0.19341817,6,7,3.5647388,32.13298,25.929593,31.898394,53.396139,22.83563,11.892919,14.036674,14.575153,17.323241,21.263159,32.13298,22.83563,0
14201,2,1000010020,deuteron,1,4,118.48864,56.228907,62.259731,0.47455105,2,3,1.3188081,62.259731,56.228907,62.259731,0,0,24.484589,31.744318,62.259731,0,0,0,0,0
14206,1,2212,proton,0,4,18.386488,18.386488,0,1,1,2,0.4336519,10.413153,18.386488,0,0,0,10.413153,7.9733356,0,0,0,0,0,0
14207,1,2212,proton,0,4,105.55047,23.422918,82.127554,0.22191201,7,8,3.6583064,17.763003,23.422918,24.864818,28.904276,28.358459,11.825803,11.597114,12.188041,12.676778,13.135152,15.769124,17.763003,10.595457
14210,2,1000010020,deuteron,1,4,67.300711,67.300711,0,1,1,2,0.13316248,58.338782,67.300711,0,0,0,58.338782,8.9619293,0,0,0,0,0,0
14212,1,2212,proton,0,4,138.6787,25.470005,113.2087,0.18366198,6,7,3.7716584,37.835642,25.470005,30.346113,45.026943,37.835642,12.487215,12.98279,13.787555,16.558557,19.33345,25.693494,37.835642,0
14213,2,1000010020,deuteron,1,4,89.800812,89.800812,0,1,1,2,0.62834782,56.426145,89.800812,0,0,0,33.374667,56.426145,0,0,0,0,0,0
14213,1,2212,proton,0,4,59.653927,59.653927,0,1,1,2,0.52421169,31.271286,59.653927,0,0,0,28.382641,31.271286,0,0,0,0,0,0
14227,1,2212,proton,0,4,128.46429,27.738707,100.72558,0.21592543,5,6,3.1588446,40.129894,27.738707,35.327767,65.397814,0,13.145539,14.593168,16.498897,18.82887,25.26792,40.129894,0,0
14239,1,2212,proton,0,4,147.56143,24.794929,122.7665,0.16803123,7,8,4.2674961,29.328075,24.794929,27.548382,37.106826,58.111293,11.733023,13.061905,12.794224,14.754158,16.724959,20.381867,28.783218,29.328075
14240,2,1000010020,deuteron,1,4,123.94493,52.425523,71.519412,0.42297431,3,4,1.5925969,46.60418,52.425523,71.519412,0,0,22.985253,29.44027,46.60418,24.915232,0,0,0,0
14244,2,1000010020,deuteron,1,4,69.984014,69.984014,0,1,1,2,0.29782147,49.141272,69.984014,0,0,0,49.141272,20.842742,0,0,0,0,0,0
14244,1,2212,proton,0,4,55.783785,55.783785,0,1,1,2,0.44686452,30.855991,55.783785,0,0,0,30.855991,24.927794,0,0,0,0,0,0
14245,1,2212,proton,0,4,141.88404,25.717134,116.1669,0.1812546,6,7,3.8603931,45.523651,25.717134,29.549879,41.093373,45.523651,12.912593,12.804541,14.117404,15.432476,18.217389,22.875984,45.523651,0
14258,1,2212,proton,0,4,103.79331,22.6912,81.102107,0.2186191,7,8,3.6870684,16.624357,22.6912,24.001487,29.235738,27.864882,10.954864,11.736335,11.661653,12.339833,13.994625,15.241113,16.624357,11.240525
14261,2,1000010020,deuteron,1,4,92.140041,92.140041,0,1,1,2,0.65398558,60.258258,92.140041,0,0,0,31.881783,60.258258,0,0,0,0,0,0
14262,2,1000010020,deuteron,1,4,119.97415,55.247767,64.72638,0.46049727,2,3,1.3345964,64.72638,55.247767,64.72638,0,0,24.583463,30.664304,64.72638,0,0,0,0,0
14262,1,2212,proton,0,4,49.053606,49.053606,0,1,0,1,0,49.053606,49.053606,0,0,0,49.053606,0,0,0,0,0,0,0
14267,1,2212,proton,0,4,132.69508,26.979102,105.71598,0.20331652,6,7,3.3864645,41.756725,26.979102,32.691275,63.555651,9.4690517,13.191218,13.787884,15.288167,17.403108,21.798926,41.756725,9.4690517,0
14273,2,1000010020,deuteron,1,4,63.598514,63.598514,0,1,0,1,0,63.598514,63.598514,0,0,0,63.598514,0,0,0,0,0,0,0
14273,1,2212,proton,0,4,60.310918,60.310918,0,1,1,2,0.57404771,34.621344,60.310918,0,0,0,25.689574,34.621344,0,0,0,0,0,0
14281,1,2212,proton,0,4,145.79112,23.434019,122.3571,0.16073695,7,8,4.2114605,31.04909,23.434019,28.917332,38.820026,54.619743,11.142786,12.291234,12.935359,15.981973,17.50356,21.316466,31.04909,23.570652
14285,1,2212,proton,0,4,128.37512,22.50948,105.86565,0.17534144,7,8,4.1868559,27.998116,22.50948,26.069105,31.860853,47.935687,11.131148,11.378331,12.361776,13.707329,14.65222,17.208632,19.937571,27.998116
14287,1,2212,proton,0,4,127.80038,27.711809,100.08857,0.21683668,5,6,3.1586451,40.663903,27.711809,35.445715,64.642853,0,13.483827,14.227983,16.124405,19.321311,23.97895,40.663903,0,0
14289,1,2212,proton,0,4,103.2132,25.911289,77.301909,0.25104627,5,6,2.9650426,27.43188,25.911289,29.710025,47.591884,0,12.979539,12.931749,13.829715,15.88031,20.160004,27.43188,0,0
14293,2,1000010020,deuteron,1,4,4.0602985,4.0602985,0,1,0,1,0,4.0602985,4.0602985,0,0,0,4.0602985,0,0,0,0,0,0,0
14297,1,2212,proton,0,4,127.74334,27.36135,100.38199,0.21419002,5,6,3.1628739,40.003384,27.36135,35.518192,64.863802,0,13.10414,14.25721,16.234292,19.2839,24.860417,40.003384,0,0
14298,1,2212,proton,0,4,131.32809,27.221357,104.10673,0.20727749,5,6,3.2689284,48.044196,27.221357,33.628623,70.478112,0,13.175765,14.045592,15.585973,18.04265,22.433917,48.044196,0,0
14300,1,2212,proton,0,4,62.286708,25.461018,36.82569,0.40877129,4,5,1.9017382,15.090505,25.461018,28.492805,8.3328852,0,12.415661,13.045357,13.4023,15.090505,8.3328852,0,0,0
14302,2,1000010020,deuteron,1,4,131.41184,49.7359,81.67594,0.37847351,3,4,1.7851628,43.268161,49.7359,81.67594,0,0,21.764413,27.971487,38.407779,43.268161,0,0,0,0
14303,2,1000010020,deuteron,1,4,75.857874,75.857874,0,1,1,2,0.46199415,40.81198,75.857874,0,0,0,40.81198,35.045894,0,0,0,0,0,0
14303,1,2212,proton,0,4,43.190099,43.190099,0,1,0,1,0,43.190099,43.190099,0,0,0,43.190099,0,0,0,0,0,0,0
14305,2,1000010020,deuteron,1,4,131.35258,48.970018,82.382567,0.37281351,3,4,1.8025519,45.345114,48.970018,82.382567,0,0,22.310408,26.65961,37.037453,45.345114,0,0,0,0
14309,2,1000010020,deuteron,1,4,87.295218,87.295218,0,1,1,2,0.61632827,53.802511,87.295218,0,0,0,33.492707,53.802511,0,0,0,0,0,0
14309,1,2212,proton,0,4,51.170008,51.170008,0,1,1,2,0.27034146,37.336633,51.170008,0,0,0,37.336633,13.833375,0,0,0,0,0,0
14314,2,1000010020,deuteron,1,4,127.01184,51.989176,75.022663,0.40932543,3,4,1.6562187,43.431157,51.989176,75.022663,0,0,23.266629,28.722546,43.431157,31.591506,0,0,0,0
14323,1,2212,proton,0,4,143.05859,25.01375,118.04484,0.17484969,7,8,4.0335666,38.870263,25.01375,28.550851,39.235724,50.258262,12.254018,12.759732,13.478189,15.072662,17.013944,22.22178,38.870263,11.387999
14327,2,1000010020,deuteron,1,4,132.19667,49.693417,82.50325,0.37590522,3,4,1.7918067,44.888791,49.693417,82.50325,0,0,22.717833,26.975584,37.614459,44.888791,0,0,0,0
14331,2,1000010020,deuteron,1,4,68.159127,68.159127,0,1,1,2,0.24173718,51.682532,68.159127,0,0,0,51.682532,16.476595,0,0,0,0,0,0
14339,2,1000010020,deuteron,1,4,80.965466,80.965466,0,1,1,2,0.53377646,43.21746,80.965466,0,0,0,37.748006,43.21746,0,0,0,0,0,0
14339,1,2212,proton,0,4,87.456288,41.429615,46.026673,0.47371797,2,3,1.3162377,46.026673,41.429615,46.026673,0,0,18.369696,23.059919,46.026673,0,0,0,0,0
14340,1,2212,proton,0,4,145.23781,25.028789,120.20902,0.17232971,7,8,4.1065388,37.15532,25.028789,28.558632,38.650632,52.999756,11.657797,13.370992,12.94411,15.614523,16.774211,21.876422,37.15532,15.844436
14350,2,1000010020,deuteron,1,4,73.637459,73.637459,0,1,1,2,0.38914204,44.982028,73.637459,0,0,0,44.982028,28.655431,0,0,0,0,0,0
14352,1,2212,proton,0,4,129.33273,27.216761,102.11597,0.21043985,5,6,3.241143,45.089369,27.216761,33.210969,68.905001,0,13.088958,14.127803,15.284207,17.926762,23.815632,45.089369,0,0
14354,1,2212,proton,0,4,126.23399,27.582843,98.651149,0.21850567,5,6,3.118025,36.559691,27.582843,35.724067,62.927082,0,13.329615,14.253228,16.092706,19.631361,26.367391,36.559691,0,0
14357,2,1000010020,deuteron,1,4,91.842675,91.842675,0,1,1,2,0.65675037,60.317711,91.842675,0,0,0,31.524964,60.317711,0,0,0,0,0,0
14357,1,2212,proton,0,4,21.509293,21.509293,0,1,0,1,0,21.509293,21.509293,0,0,0,21.509293,0,0,0,0,0,0,0
14358,2,1000010020,deuteron,1,4,19.041327,19.041327,0,1,0,1,0,19.041327,19.041327,0,0,0,19.041327,0,0,0,0,0,0,0
14364,2,1000010020,deuteron,1,4,81.850962,81.850962,0,1,1,2,0.55118288,45.114849,81.850962,0,0,0,36.736113,45.114849,0,0,0,0,0,0
14364,1,2212,proton,0,4,35.952205,35.952205,0,1,0,1,0,35.952205,35.952205,0,0,0,35.952205,0,0,0,0,0,0,0
14366,2,1000010020,deuteron,1,4,10.538507,10.538507,0,1,0,1,0,10.538507,10.538507,0,0,0,10.538507,0,0,0,0,0,0,0
14366,1,2212,proton,0,4,50.188428,50.188428,0,1,1,2,0.2499596,37.643349,50.188428,0,0,0,37.643349,12.54508,0,0,0,0,0,0
14372,1,2212,proton,0,4,113.67802,21.385989,92.29203,0.18812774,7,8,4.0528602,21.348949,21.385989,23.412643,29.296948,39.582438,10.338009,11.04798,11.63273,11.779914,14.26038,15.036568,18.23349,21.348949
14387,2,1000010020,deuteron,1,4,90.390329,90.390329,0,1,1,2,0.64679944,58.464414,90.390329,0,0,0,31.925914,58.464414,0,0,0,0,0,0
14387,1,2212,proton,0,4,55.275533,55.275533,0,1,1,2,0.44233462,30.825251,55.275533,0,0,0,30.825251,24.450282,0,0,0,0,0,0
14392,2,1000010020,deuteron,1,4,98.732787,51.136972,47.595815,0.51793304,3,4,1.320439,40.561138,51.136972,47.595815,0,0,22.992653,28.144319,40.561138,7.0346771,0,0,0,0
14400,2,1000010020,deuteron,1,4,78.04424,78.04424,0,1,1,2,0.48825157,39.939018,78.04424,0,0,0,39.939018,38.105223,0,0,0,0,0,0
14400,1,2212,proton,0,4,5.8067433,5.8067433,0,1,0,1,0,5.8067433,5.8067433,0,0,0,5.8067433,0,0,0,0,0,0,0
14409,1,2212,proton,0,4,133.00981,27.827521,105.18229,0.20921404,5,6,3.2612897,47.979817,27.827521,33.953553,71.22874,0,13.217988,14.609533,15.581438,18.372115,23.248923,47.979817,0,0
14411,1,2212,proton,0,4,115.50173,21.703394,93.798338,0.18790535,7,8,3.9989164,20.734361,21.703394,25.438716,29.576865,38.782757,10.538903,11.164491,12.35698,13.081736,14.55712,15.019745,18.048396,20.734361
14415,2,1000010020,deuteron,1,4,129.10421,49.854189,79.250017,0.38615464,3,4,1.7422369,40.148574,49.854189,79.250017,0,0,22.525554,27.328635,40.148574,39.101443,0,0,0,0
14416,1,2212,proton,0,4,118.15678,25.555636,92.601148,0.21628582,5,6,2.8693465,41.39582,25.555636,39.278696,53.322452,0,11.898951,13.656686,17.676453,21.602242,41.39582,11.926632,0,0
14420,2,1000010020,deuteron,1,4,132.47416,49.007094,83.467069,0.369937,3,4,1.8148323,46.750899,49.007094,83.467069,0,0,22.273743,26.733351,36.71617,46.750899,0,0,0,0
14432,1,2212,proton,0,4,79.075433,28.342521,50.732912,0.35842385,4,5,2.0549308,20.484816,28.342521,37.825568,12.907344,0,13.613308,14.729213,17.340752,20.484816,12.907344,0,0,0
14441,1,2212,proton,0,4,74.293097,28.947516,45.34558,0.38963938,4,5,1.9148199,19.728207,28.947516,37.126167,8.2194139,0,13.547815,15.399701,17.39796,19.728207,8.2194139,0,0,0
14442,1,2212,proton,0,4,131.10671,26.808413,104.29829,0.20447781,6,7,3.3798391,39.925845,26.808413,32.55916,61.766899,9.9722357,12.917741,13.890671,15.27543,17.28373,21.841055,39.925845,9.9722357,0
14449,1,2212,proton,0,4,147.43523,22.881756,124.55348,0.1551987,7,8,4.3289809,30.593074,22.881756,28.287137,37.07307,59.19327,11.092062,11.789694,13.059343,15.227793,16.465494,20.607576,28.600196,30.593074
14450,2,1000010020,deuteron,1,4,74.462363,74.462363,0,1,1,2,0.41797324,43.339087,74.462363,0,0,0,43.339087,31.123275,0,0,0,0,0,0
14450,1,2212,proton,0,4,46.153606,46.153606,0,1,0,1,0,46.153606,46.153606,0,0,0,46.153606,0,0,0,0,0,0,0
14454,1,2212,proton,0,4,102.77765,21.690106,81.087542,0.21103914,4,5,2.8336527,48.926974,21.690106,32.160569,48.926974,0,10.633824,11.056282,12.009726,20.150842,48.926974,0,0,0
14456,1,2212,proton,0,4,125.89099,22.161914,103.72908,0.17604051,7,8,4.1490513,26.747289,22.161914,27.04214,30.121745,46.565193,10.657059,11.504855,12.939241,14.102899,14.111017,16.010728,19.817904,26.747289
14457,2,1000010020,deuteron,1,4,71.201424,71.201424,0,1,1,2,0.31057598,49.087972,71.201424,0,0,0,49.087972,22.113452,0,0,0,0,0,0
14465,1,2212,proton,0,4,10.891321,10.891321,0,1,0,1,0,10.891321,10.891321,0,0,0,10.891321,0,0,0,0,0,0,0
14471,1,2212,proton,0,4,107.28963,22.397152,84.89248,0.20875411,7,8,3.7677359,17.760968,22.397152,24.735261,29.779032,30.378187,10.791449,11.605702,11.494772,13.240489,13.859222,15.919809,17.760968,12.617219
14474,1,2212,proton,0,4,93.636722,22.130852,71.50587,0.236348,7,8,3.379648,16.948414,22.130852,23.744983,29.115972,18.644915,10.714602,11.41625,11.333257,12.411725,14.004635,15.111337,16.948414,1.6965012
14476,1,2212,proton,0,4,134.68281,27.610018,107.07279,0.20500031,6,7,3.4881265,32.472878,27.610018,32.964408,52.519989,21.588397,13.425119,14.184899,15.370655,17.593753,20.047111,32.472878,21.588397,0
14478,1,2212,proton,0,4,134.98348,25.767575,109.21591,0.19089428,6,7,3.5795426,30.652419,25.767575,32.61689,51.317757,25.281258,12.764029,13.003546,15.2861,17.330789,20.665338,30.652419,25.281258,0
14486,2,1000010020,deuteron,1,4,131.10628,50.750309,80.35597,0.38709289,3,4,1.7547179,41.779877,50.750309,80.35597,0,0,23.187594,27.562715,38.576093,41.779877,0,0,0,0
14487,2,1000010020,deuteron,1,4,76.413278,76.413278,0,1,1,2,0.4652382,40.862902,76.413278,0,0,0,40.862902,35.550376,0,0,0,0,0,0
14487,1,2212,proton,0,4,34.462939,34.462939,0,1,0,1,0,34.462939,34.462939,0,0,0,34.462939,0,0,0,0,0,0,0
14496,2,1000010020,deuteron,1,4,95.694477,95.694477,0,1,1,2,0.67525489,64.618163,95.694477,0,0,0,31.076314,64.618163,0,0,0,0,0,0
14496,1,2212,proton,0,4,15.460782,15.460782,0,1,0,1,0,15.460782,15.460782,0,0,0,15.460782,0,0,0,0,0,0,0
14498,2,1000010020,deuteron,1,4,126.14444,52.190979,73.953461,0.41373983,3,4,1.6337454,44.410643,52.190979,73.953461,0,0,23.552816,28.638163,44.410643,29.542819,0,0,0,0
14502,2,1000010020,deuteron,1,4,59.379947,59.379947,0,1,0,1,0,59.379947,59.379947,0,0,0,59.379947,0,0,0,0,0,0,0
