accepted_n,accepted_fraction,bias_median_frac,model_energy_proxy_res68,p04b_charge_propagated_energy_res68,combined_energy_proxy_res68,depth_order_violation_rate,rep,geometry,method,uncertainty_threshold
58876,0.18370390709342452,-0.007765660942810892,0.04882364838849983,0.08789907330089278,0.10054847452408008,0.0,116,zero_4cm,traditional_depth_charge_lookup,0.2
41477,0.1272093800701113,-0.008475944911992618,0.04928739750444346,0.08775041104313434,0.10064483191401362,0.0,117,zero_4cm,traditional_depth_charge_lookup,0.2
44973,0.18315061575552224,-0.007521202389091711,0.04827001015821127,0.0866266539882457,0.09916738910485173,0.0,118,zero_4cm,traditional_depth_charge_lookup,0.2
43069,0.10354518877541208,-0.009120047611346882,0.0505367639451204,0.08819791680445979,0.10165056339583776,0.0,119,zero_4cm,traditional_depth_charge_lookup,0.2
139257,0.39678202446960675,-0.06554483606040834,0.12414199507967659,0.22775447594757017,0.2593903164278011,0.0,0,zero_4cm,traditional_depth_charge_lookup,0.25
108549,0.3270986638702562,-0.07386993635534081,0.1312101954849708,0.23022188935047427,0.26498723315530937,0.0,1,zero_4cm,traditional_depth_charge_lookup,0.25
126779,0.3616769986106792,-0.0589935949932467,0.11745999019145063,0.22634309942764624,0.2550059763109269,0.0,2,zero_4cm,traditional_depth_charge_lookup,0.25
109167,0.4000857585786065,-0.06588605945461122,0.12326636852286592,0.22905578618331338,0.2601175710959772,0.0,3,zero_4cm,traditional_depth_charge_lookup,0.25
119169,0.42485855161128167,-0.05902709728795812,0.11661303823336483,0.22635391740174673,0.25462658268360944,0.0,4,zero_4cm,traditional_depth_charge_lookup,0.25
99757,0.37874398703058976,-0.06556276054234964,0.11893183697238349,0.2278558954347794,0.2570274127987338,0.0,5,zero_4cm,traditional_depth_charge_lookup,0.25
111232,0.2542102893552641,-0.06203577619677701,0.1158329857901941,0.22727917951781487,0.25509430812811645,0.0,6,zero_4cm,traditional_depth_charge_lookup,0.25
124717,0.4090798761447427,-0.06493704808768523,0.12128580243725158,0.2278609038513588,0.2581294973008823,0.0,7,zero_4cm,traditional_depth_charge_lookup,0.25
140458,0.43734314769493277,-0.06795935556965599,0.12526317671052956,0.2291992466968697,0.2611956319045667,0.0,8,zero_4cm,traditional_depth_charge_lookup,0.25
133957,0.3421914434896339,-0.07064629417650661,0.1256120796464106,0.23013624893884144,0.2621852162665481,0.0,9,zero_4cm,traditional_depth_charge_lookup,0.25
131288,0.3563164422635897,-0.06721662919716553,0.12250280585083266,0.22947965219325922,0.26013044460821194,0.0,10,zero_4cm,traditional_depth_charge_lookup,0.25
125884,0.3740358216760361,-0.06602311097179174,0.12485410178625327,0.22884392093949163,0.2606877190889751,0.0,11,zero_4cm,traditional_depth_charge_lookup,0.25
129912,0.3989546449815896,-0.07019558042134007,0.13160203850886282,0.2301808535249465,0.2651458501828024,0.0,12,zero_4cm,traditional_depth_charge_lookup,0.25
88435,0.33992543050430507,-0.06266063567691776,0.12251355625430212,0.22806984493714857,0.2588926913524811,0.0,13,zero_4cm,traditional_depth_charge_lookup,0.25
129282,0.38485834467032426,-0.06269409480145241,0.12343282841833249,0.22800751455340576,0.2592741595766363,0.0,14,zero_4cm,traditional_depth_charge_lookup,0.25
98780,0.3585129588025856,-0.07039910693678159,0.12875276901864757,0.23016142352183247,0.26372629070224596,0.0,15,zero_4cm,traditional_depth_charge_lookup,0.25
113574,0.371460343417825,-0.0668461708169995,0.12112391240326478,0.22943606437990027,0.25944538884707796,0.0,16,zero_4cm,traditional_depth_charge_lookup,0.25
111482,0.38002808912160135,-0.06385942797961092,0.11858044660742775,0.2274839956781425,0.25653516446543967,0.0,17,zero_4cm,traditional_depth_charge_lookup,0.25
117639,0.38506155341776127,-0.06479392641914623,0.12405512476809293,0.2278684068684201,0.2594488096522683,0.0,18,zero_4cm,traditional_depth_charge_lookup,0.25
125945,0.3565715677031576,-0.0649721342070388,0.11743359117840454,0.22704033985766817,0.255612918804473,0.0,19,zero_4cm,traditional_depth_charge_lookup,0.25
126476,0.3292616890555035,-0.06966198180075425,0.1299582641955642,0.23016293127221185,0.2643182274542204,0.0,20,zero_4cm,traditional_depth_charge_lookup,0.25
122917,0.40321279080447703,-0.05931551272043907,0.11886827063469142,0.22592614244988035,0.25528863587313455,0.0,21,zero_4cm,traditional_depth_charge_lookup,0.25
96068,0.2980303589654498,-0.06817885455194098,0.12151427150062923,0.22973447426514892,0.2598916059518141,0.0,22,zero_4cm,traditional_depth_charge_lookup,0.25
138626,0.4069646600163225,-0.0674401634169001,0.12207996827171798,0.2290966134555015,0.25959348402839993,0.0,23,zero_4cm,traditional_depth_charge_lookup,0.25
98534,0.2647148111233199,-0.0685972911047213,0.1259304032149596,0.23020601288314427,0.2623990754965358,0.0,24,zero_4cm,traditional_depth_charge_lookup,0.25
134520,0.45063062157680517,-0.06575420081495617,0.11913237050528294,0.2275632230621026,0.2568609394061703,0.0,25,zero_4cm,traditional_depth_charge_lookup,0.25
120658,0.3486832409063718,-0.06071463344052111,0.11950948647881489,0.22655915000554566,0.25614754695227004,0.0,26,zero_4cm,traditional_depth_charge_lookup,0.25
132860,0.37052840596928344,-0.0716960675351018,0.1307546270582816,0.230173637021846,0.2647199948568578,0.0,27,zero_4cm,traditional_depth_charge_lookup,0.25
98804,0.3082846587788927,-0.06644251784234295,0.12395535062049189,0.22886099029723828,0.2602734750743565,0.0,28,zero_4cm,traditional_depth_charge_lookup,0.25
134100,0.42868240100505406,-0.06116543742164576,0.12365569356222729,0.22699300718726673,0.25848898595931313,0.0,29,zero_4cm,traditional_depth_charge_lookup,0.25
122229,0.37428804154775175,-0.0685557128353451,0.1227941972211934,0.22940499491585695,0.2602019726357617,0.0,30,zero_4cm,traditional_depth_charge_lookup,0.25
138864,0.4087433109432674,-0.06341969002425146,0.12124145976623324,0.22713131792170616,0.2574648075895001,0.0,31,zero_4cm,traditional_depth_charge_lookup,0.25
125297,0.4469529421836653,-0.06644342706382723,0.12434755116231168,0.228501482991095,0.26014465439288464,0.0,32,zero_4cm,traditional_depth_charge_lookup,0.25
117764,0.4276946096910796,-0.06725585086584272,0.12276639875355386,0.22802544993720314,0.25897334704942226,0.0,33,zero_4cm,traditional_depth_charge_lookup,0.25
128273,0.3792534555399512,-0.06627551969088243,0.12032654430859521,0.22850087885453,0.2582462563185397,0.0,34,zero_4cm,traditional_depth_charge_lookup,0.25
118109,0.3121067582744269,-0.06667858212377675,0.1183824505938258,0.22890457710069087,0.25770469539037455,0.0,35,zero_4cm,traditional_depth_charge_lookup,0.25
111100,0.2709088736677063,-0.07438472449532911,0.13282839684495298,0.23026357172402478,0.2658283195438466,0.0,36,zero_4cm,traditional_depth_charge_lookup,0.25
122909,0.3260618119113941,-0.06714051973656594,0.12343995891034186,0.22935262672269477,0.26046122713445596,0.0,37,zero_4cm,traditional_depth_charge_lookup,0.25
127340,0.39390124319859937,-0.06593261221521203,0.12165392582143969,0.22860030415759974,0.25895516354905046,0.0,38,zero_4cm,traditional_depth_charge_lookup,0.25
125548,0.32702200759026134,-0.07038687001943354,0.12531619699621963,0.2301129914909231,0.26202316325564995,0.0,39,zero_4cm,traditional_depth_charge_lookup,0.25
123474,0.30798433563642713,-0.06059848323550118,0.11777185747973212,0.22684926619460058,0.25559890451106215,0.0,40,zero_4cm,traditional_depth_charge_lookup,0.25
114100,0.36424115893172954,-0.063463598815478,0.12104119885745974,0.22707184279534218,0.2573180786717554,0.0,41,zero_4cm,traditional_depth_charge_lookup,0.25
84085,0.34832950143954927,-0.0598779896819878,0.11528918014546424,0.22656616612298777,0.2542121607836309,0.0,42,zero_4cm,traditional_depth_charge_lookup,0.25
98786,0.2984020540703821,-0.0701301299695865,0.12612076151906146,0.23014370484919539,0.2624358423841178,0.0,43,zero_4cm,traditional_depth_charge_lookup,0.25
118414,0.3083979008503379,-0.057405273017869414,0.11585823391042388,0.22640714658664887,0.2543291693659043,0.0,44,zero_4cm,traditional_depth_charge_lookup,0.25
124686,0.35319311663479924,-0.06904735848076632,0.12341588046220718,0.23010835636330618,0.26111555912753287,0.0,45,zero_4cm,traditional_depth_charge_lookup,0.25
120683,0.2841097425466599,-0.06774683883500981,0.12483911335133818,0.23010646517730657,0.26178959020316916,0.0,46,zero_4cm,traditional_depth_charge_lookup,0.25
107358,0.3705539429040842,-0.0689954137220902,0.1252940709650679,0.2301153645047094,0.2620146660019907,0.0,47,zero_4cm,traditional_depth_charge_lookup,0.25
119742,0.38377247101883577,-0.06997097782737367,0.13402198984028055,0.23018381026328916,0.2663578049693197,0.0,48,zero_4cm,traditional_depth_charge_lookup,0.25
105065,0.3710053321091846,-0.06717604549831076,0.12447992817968587,0.22929492176379923,0.2609049897305273,0.0,49,zero_4cm,traditional_depth_charge_lookup,0.25
121719,0.3322088577019757,-0.07235685814775199,0.1281970746966418,0.23025288155089613,0.2635353475783986,0.0,50,zero_4cm,traditional_depth_charge_lookup,0.25
133592,0.32907675633067296,-0.06598670462288873,0.1197256082259027,0.22789532018828393,0.25743056972469835,0.0,51,zero_4cm,traditional_depth_charge_lookup,0.25
111204,0.31134143575874146,-0.06526577514751719,0.12170029083520827,0.22833849318109187,0.258745875827202,0.0,52,zero_4cm,traditional_depth_charge_lookup,0.25
104830,0.30310477831686206,-0.06954302661585142,0.12169411679826295,0.23010563095575604,0.2603037830321639,0.0,53,zero_4cm,traditional_depth_charge_lookup,0.25
123049,0.3525506768856099,-0.0691002406165789,0.12182256284089643,0.22969904739119346,0.26000459455468455,0.0,54,zero_4cm,traditional_depth_charge_lookup,0.25
130568,0.3740367482339191,-0.06577179695118807,0.12235184650947177,0.22863431877350943,0.2593137598842454,0.0,55,zero_4cm,traditional_depth_charge_lookup,0.25
114790,0.34568533269088886,-0.05991295851364215,0.11618718994249459,0.2264193934027183,0.25449008785331545,0.0,56,zero_4cm,traditional_depth_charge_lookup,0.25
116110,0.33131404211121035,-0.06963652908854327,0.12740616845209593,0.23014403371665484,0.2630562829795491,0.0,57,zero_4cm,traditional_depth_charge_lookup,0.25
103618,0.2976596410894289,-0.0657731864617849,0.1193959999452961,0.22939377095721183,0.25860569784308096,0.0,58,zero_4cm,traditional_depth_charge_lookup,0.25
138958,0.35771139668025864,-0.06390813985595452,0.11816851166473658,0.22682484834655053,0.2557602568353704,0.0,59,zero_4cm,traditional_depth_charge_lookup,0.25
125481,0.3687364090508375,-0.0556742243994436,0.11816875122451198,0.2255141029937649,0.254598633961463,0.0,60,zero_4cm,traditional_depth_charge_lookup,0.25
108819,0.4084705299430193,-0.06994844960656083,0.12223493981695335,0.23000916957374778,0.26047187679298367,0.0,61,zero_4cm,traditional_depth_charge_lookup,0.25
98776,0.2813802376360596,-0.06646801013688247,0.11804144546446999,0.22832816953743712,0.2570360594384727,0.0,62,zero_4cm,traditional_depth_charge_lookup,0.25
101186,0.345157406049277,-0.06315597914852009,0.12425493867156573,0.22822030268611318,0.2598534131821548,0.0,63,zero_4cm,traditional_depth_charge_lookup,0.25
126208,0.26978416497260643,-0.06463952319854527,0.12018899510255197,0.22858456669183577,0.2582562655066777,0.0,64,zero_4cm,traditional_depth_charge_lookup,0.25
104913,0.36365369483911447,-0.06074087989393113,0.11986808437132263,0.22707171529813247,0.25676822533032906,0.0,65,zero_4cm,traditional_depth_charge_lookup,0.25
141427,0.4197456482704379,-0.05834416068695254,0.12116026975319291,0.22672172570675153,0.2570652677319788,0.0,66,zero_4cm,traditional_depth_charge_lookup,0.25
105061,0.30031328786466877,-0.06792336297627409,0.11980611010815757,0.2297705580749627,0.2591293371606692,0.0,67,zero_4cm,traditional_depth_charge_lookup,0.25
136913,0.3918113760459712,-0.06769173882816182,0.12594743118652524,0.22987289021864468,0.262115053134988,0.0,68,zero_4cm,traditional_depth_charge_lookup,0.25
113036,0.37992356893416646,-0.0651628104203183,0.12077927752401649,0.228501482991095,0.25845804612809614,0.0,69,zero_4cm,traditional_depth_charge_lookup,0.25
114097,0.4071940700135259,-0.0671372893389973,0.12585898246684923,0.22993266403981233,0.26212499587035926,0.0,70,zero_4cm,traditional_depth_charge_lookup,0.25
115043,0.28535957990926475,-0.06876429331602206,0.12066784556371123,0.2299594277412462,0.2596961057853373,0.0,71,zero_4cm,traditional_depth_charge_lookup,0.25
139815,0.49217116425770385,-0.06637039078608492,0.12448493318676668,0.2286499177457486,0.26034070652829416,0.0,72,zero_4cm,traditional_depth_charge_lookup,0.25
125794,0.36121336725493464,-0.06598450713681012,0.11768668016444267,0.22755678848907515,0.256187912821018,0.0,73,zero_4cm,traditional_depth_charge_lookup,0.25
133397,0.35553287153887364,-0.06555677458772129,0.12329067270246698,0.2280990260474106,0.2592870140581748,0.0,74,zero_4cm,traditional_depth_charge_lookup,0.25
124905,0.4187578576816696,-0.0685241875895866,0.12206775129132919,0.2296619534678515,0.2600868100769268,0.0,75,zero_4cm,traditional_depth_charge_lookup,0.25
114211,0.3436901910276009,-0.060101394520593696,0.11601911661206565,0.22646764236787933,0.2544563390035897,0.0,76,zero_4cm,traditional_depth_charge_lookup,0.25
141585,0.40373954899567704,-0.06920381014783558,0.12497585135350534,0.22941992984700765,0.2612517323053368,0.0,77,zero_4cm,traditional_depth_charge_lookup,0.25
117170,0.3360243192474799,-0.06418965292453574,0.12067767402724985,0.22848593322556346,0.2583968318122028,0.0,78,zero_4cm,traditional_depth_charge_lookup,0.25
123001,0.3132937346856645,-0.07295600280633821,0.1250201698754078,0.230214472622747,0.2619708882312028,0.0,79,zero_4cm,traditional_depth_charge_lookup,0.25
102888,0.3419614725002991,-0.06525030293153984,0.11844181386055372,0.2275261646328357,0.2565085161609772,0.0,80,zero_4cm,traditional_depth_charge_lookup,0.25
108052,0.402009078056403,-0.05273402661737825,0.11817211781768021,0.22521882749635877,0.2543386908992619,0.0,81,zero_4cm,traditional_depth_charge_lookup,0.25
155251,0.4259730781261147,-0.055890222550522034,0.1164441558264213,0.22507083297765634,0.2534090000047038,0.0,82,zero_4cm,traditional_depth_charge_lookup,0.25
123822,0.3456320761037047,-0.06040290311825019,0.11739064868180696,0.22674912624229795,0.2553345465258883,0.0,83,zero_4cm,traditional_depth_charge_lookup,0.25
158270,0.4011161404451383,-0.060388101281270104,0.11743700993008867,0.22593484493496765,0.2546330800526664,0.0,84,zero_4cm,traditional_depth_charge_lookup,0.25
96858,0.31627308586505054,-0.06401680672752591,0.12325879460798786,0.2285964849958847,0.2597096136085222,0.0,85,zero_4cm,traditional_depth_charge_lookup,0.25
117611,0.4067769058102093,-0.0635342773557875,0.11804104934130928,0.2273201063414563,0.2561408207933449,0.0,86,zero_4cm,traditional_depth_charge_lookup,0.25
102370,0.27760753665005233,-0.07377455382565325,0.12731765600059292,0.23026831206995035,0.26312217898350826,0.0,87,zero_4cm,traditional_depth_charge_lookup,0.25
111381,0.3410725714338209,-0.06729998170203384,0.12046638341651626,0.22920262473881245,0.2589324095601321,0.0,88,zero_4cm,traditional_depth_charge_lookup,0.25
107607,0.3177950709528802,-0.06445769409552986,0.12103718395273479,0.22811828789786676,0.25824010759884336,0.0,89,zero_4cm,traditional_depth_charge_lookup,0.25
107037,0.3239559814289087,-0.07220403127791912,0.12842285565520942,0.230208341634669,0.2636063550311776,0.0,90,zero_4cm,traditional_depth_charge_lookup,0.25
117931,0.34913863288500996,-0.06934788820563995,0.12595083391389303,0.23012263947900227,0.2623357424454166,0.0,91,zero_4cm,traditional_depth_charge_lookup,0.25
112478,0.3241908055915838,-0.06681973062454417,0.12252319071593566,0.22914395210984545,0.25984395904414,0.0,92,zero_4cm,traditional_depth_charge_lookup,0.25
102175,0.24041289606068733,-0.07040510727091095,0.12915554020235082,0.2302203284040211,0.2639745313006851,0.0,93,zero_4cm,traditional_depth_charge_lookup,0.25
99319,0.2904285121091077,-0.0657168033018617,0.12406646016301406,0.229387032153907,0.2607889895255517,0.0,94,zero_4cm,traditional_depth_charge_lookup,0.25
106053,0.23960444357085245,-0.06763300173857534,0.12006338090347975,0.22950862727552349,0.25901626479406503,0.0,95,zero_4cm,traditional_depth_charge_lookup,0.25
117400,0.32274559180105233,-0.06217971637342924,0.11656499068351134,0.22688924867103333,0.2550806308122063,0.0,96,zero_4cm,traditional_depth_charge_lookup,0.25
112972,0.3273051761801841,-0.06623800795587298,0.12471317401043118,0.22947965219325922,0.26117864871098345,0.0,97,zero_4cm,traditional_depth_charge_lookup,0.25
117935,0.35023297389920205,-0.060136136702936445,0.12076864332365381,0.2268812555299361,0.25702172927804384,0.0,98,zero_4cm,traditional_depth_charge_lookup,0.25
115251,0.3186563739016473,-0.06344674820182442,0.11816849635526169,0.2273302556810909,0.2562085843192879,0.0,99,zero_4cm,traditional_depth_charge_lookup,0.25
133958,0.3690831744492324,-0.060064427508866924,0.11832458154143355,0.22654123440283713,0.25558098028162535,0.0,100,zero_4cm,traditional_depth_charge_lookup,0.25
118525,0.3185779101396609,-0.06577556759402035,0.12181287689437098,0.22802752923707623,0.25852452701291,0.0,101,zero_4cm,traditional_depth_charge_lookup,0.25
113379,0.30390404074247807,-0.0635214569678955,0.11784902071336541,0.22717709390455326,0.2559254260092526,0.0,102,zero_4cm,traditional_depth_charge_lookup,0.25
132420,0.4369475049248161,-0.06756772985667882,0.12461270642820685,0.2288401266461578,0.26056885878168945,0.0,103,zero_4cm,traditional_depth_charge_lookup,0.25
123540,0.30071051805261095,-0.06023780221650295,0.11923296951587632,0.22687886850505976,0.25630162308052223,0.0,104,zero_4cm,traditional_depth_charge_lookup,0.25
118287,0.41322680714894566,-0.0660012133012354,0.12143093043926768,0.22770757481483192,0.2580624158908045,0.0,105,zero_4cm,traditional_depth_charge_lookup,0.25
98868,0.37232247763082577,-0.06261341317529698,0.12246430418531373,0.2278547291335075,0.2586798859364545,0.0,106,zero_4cm,traditional_depth_charge_lookup,0.25
122177,0.34980573823764355,-0.07077495624453488,0.12693887162858392,0.23018169918250353,0.26286325678740774,0.0,107,zero_4cm,traditional_depth_charge_lookup,0.25
103134,0.30643752339864155,-0.06511797565543043,0.12041162894536818,0.2290101931969467,0.2587366015340309,0.0,108,zero_4cm,traditional_depth_charge_lookup,0.25
132652,0.3442082292161304,-0.06587389119661188,0.12365000742808374,0.22915974328773575,0.26039107565480446,0.0,109,zero_4cm,traditional_depth_charge_lookup,0.25
122246,0.35504426218081275,-0.06042261340033949,0.11953431820335454,0.22685226058840893,0.25641841073217075,0.0,110,zero_4cm,traditional_depth_charge_lookup,0.25
135710,0.3282364095469365,-0.06416230649771729,0.11976208366290426,0.22763935158553517,0.2572209771258234,0.0,111,zero_4cm,traditional_depth_charge_lookup,0.25
116337,0.3067182358896482,-0.06143887913163918,0.11787282570149693,0.22700496115147417,0.2557836105504764,0.0,112,zero_4cm,traditional_depth_charge_lookup,0.25
105270,0.3353284638981177,-0.06655354794017132,0.1279353894208221,0.22985812700863129,0.263063152908524,0.0,113,zero_4cm,traditional_depth_charge_lookup,0.25
97841,0.3464072651312645,-0.07053839398364935,0.13198152507236297,0.23019784259919998,0.265349146781656,0.0,114,zero_4cm,traditional_depth_charge_lookup,0.25
138725,0.4089999144999278,-0.0628665992683779,0.12149781185638782,0.22686834789171792,0.2573537751054135,0.0,115,zero_4cm,traditional_depth_charge_lookup,0.25
151012,0.4778452473997475,-0.061216989074859306,0.12150663088916312,0.2266685245410726,0.25718180605879215,0.0,116,zero_4cm,traditional_depth_charge_lookup,0.25
107072,0.28525605162060347,-0.06424815227522804,0.11967831986926969,0.22794538569595993,0.2574529065806233,0.0,117,zero_4cm,traditional_depth_charge_lookup,0.25
123078,0.3306317511571493,-0.07156329029123012,0.12227893894375053,0.23018521391145785,0.26064798409478074,0.0,118,zero_4cm,traditional_depth_charge_lookup,0.25
146368,0.4057122582934185,-0.06500745334855171,0.12430316130851207,0.22794524561493573,0.25963495702571204,0.0,119,zero_4cm,traditional_depth_charge_lookup,0.25
144839,0.46175451348706126,-0.06266947106357672,0.11632698381280679,0.23119200113196697,0.2588082466815701,0.0,0,zero_4cm,traditional_depth_charge_lookup,0.3
141446,0.49320752611685287,-0.056946749388695775,0.11515349104115417,0.23021812831895835,0.25741156365954027,0.0,1,zero_4cm,traditional_depth_charge_lookup,0.3
147550,0.40312225081826575,-0.06186257426341484,0.11606828906676904,0.2309458727683038,0.2584721336539021,0.0,2,zero_4cm,traditional_depth_charge_lookup,0.3
107341,0.4247259921655522,-0.05737866480984944,0.1153308711287966,0.23049336694408298,0.25773707928923767,0.0,3,zero_4cm,traditional_depth_charge_lookup,0.3
132088,0.39467896925945406,-0.06759613315199946,0.11930270742627931,0.2323360853394173,0.26117655436521364,0.0,4,zero_4cm,traditional_depth_charge_lookup,0.3
146710,0.47184860706406023,-0.05713593613272194,0.11503546473543877,0.23019953012054797,0.2573421493160797,0.0,5,zero_4cm,traditional_depth_charge_lookup,0.3
131303,0.30408572566675,-0.05891297421802193,0.11451445874179374,0.23046223165042448,0.2573449076205315,0.0,6,zero_4cm,traditional_depth_charge_lookup,0.3
123624,0.37764737149193683,-0.0656529257877156,0.11672905238081784,0.23348385534244212,0.2610371283463219,0.0,7,zero_4cm,traditional_depth_charge_lookup,0.3
138364,0.34418306148897904,-0.060738585991379115,0.1206715477328841,0.23033586717563026,0.2600312176254984,0.0,8,zero_4cm,traditional_depth_charge_lookup,0.3
112302,0.30298664508296236,-0.06393668321135113,0.11700959915961477,0.230762055984262,0.25873224147287366,0.0,9,zero_4cm,traditional_depth_charge_lookup,0.3
153761,0.5588342189237714,-0.07078878632524332,0.12864192237411798,0.23478077599578462,0.2677139461613672,0.0,10,zero_4cm,traditional_depth_charge_lookup,0.3
128891,0.31357365116205516,-0.06335657164348348,0.1174387143727382,0.23213901265971057,0.2601545172241813,0.0,11,zero_4cm,traditional_depth_charge_lookup,0.3
133316,0.4510425512479151,-0.061061548385191844,0.11697213723912447,0.23033442043551286,0.25833394304204815,0.0,12,zero_4cm,traditional_depth_charge_lookup,0.3
119489,0.3849467146041932,-0.0610447739087972,0.11542942621145212,0.2305014473223808,0.2577884203241436,0.0,13,zero_4cm,traditional_depth_charge_lookup,0.3
117116,0.3558631921824104,-0.05811618560339875,0.11571478402673754,0.2314069450879054,0.2587258886877604,0.0,14,zero_4cm,traditional_depth_charge_lookup,0.3
121274,0.41472255849423095,-0.05448353266774654,0.1145700096930638,0.23015883365703746,0.2570979887736125,0.0,15,zero_4cm,traditional_depth_charge_lookup,0.3
105287,0.2936400805448491,-0.06150768376729831,0.11036521497851232,0.23125245407010567,0.25623851816364296,0.0,16,zero_4cm,traditional_depth_charge_lookup,0.3
115914,0.30283807826857106,-0.06296836527437308,0.1199616399549005,0.23360564482644733,0.2626069160464923,0.0,17,zero_4cm,traditional_depth_charge_lookup,0.3
125862,0.30693257637832144,-0.06110693574888554,0.11529716430850792,0.23190359059437826,0.25898399840173153,0.0,18,zero_4cm,traditional_depth_charge_lookup,0.3
139197,0.3711534000463952,-0.05986062194449303,0.11803524177701927,0.23033929438259243,0.2588213840431852,0.0,19,zero_4cm,traditional_depth_charge_lookup,0.3
122926,0.3730671530587161,-0.057718863590890526,0.11601948170848828,0.230291484815053,0.2578656396541191,0.0,20,zero_4cm,traditional_depth_charge_lookup,0.3
125412,0.32305112425974536,-0.05628504004509535,0.11351435719296453,0.23022025515907227,0.2566843882561623,0.0,21,zero_4cm,traditional_depth_charge_lookup,0.3
121214,0.3753045901385556,-0.0638676455648016,0.1160705423830154,0.23176895416542037,0.25920883265047145,0.0,22,zero_4cm,traditional_depth_charge_lookup,0.3
128425,0.45463234695430843,-0.06124825638102189,0.11811999285023222,0.23033695078780517,0.25885796029707625,0.0,23,zero_4cm,traditional_depth_charge_lookup,0.3
112482,0.4193787726827013,-0.06451701328996712,0.1187121077296312,0.23205494839345872,0.2606569845515411,0.0,24,zero_4cm,traditional_depth_charge_lookup,0.3
118798,0.333802575493196,-0.0611694853753864,0.11427908454459132,0.2303340584063924,0.2571254316988291,0.0,25,zero_4cm,traditional_depth_charge_lookup,0.3
138649,0.46382382261830685,-0.05844923892201915,0.11626751247992886,0.23030650768348632,0.25799074002691286,0.0,26,zero_4cm,traditional_depth_charge_lookup,0.3
135623,0.42747006483457256,-0.06317736048773831,0.12201279570819597,0.2323689767261341,0.2624546887774738,0.0,27,zero_4cm,traditional_depth_charge_lookup,0.3
115208,0.5067228480068966,-0.06415790034662279,0.12171734598865833,0.2322998024606529,0.2622561925632665,0.0,28,zero_4cm,traditional_depth_charge_lookup,0.3
128923,0.29538263441636253,-0.05653018213370352,0.11508932223168034,0.23032166688916453,0.2574754790855836,0.0,29,zero_4cm,traditional_depth_charge_lookup,0.3
139792,0.37494132824800114,-0.056128121353748096,0.11248384291139962,0.23019302227366956,0.25620585945602914,0.0,30,zero_4cm,traditional_depth_charge_lookup,0.3
146799,0.5000136244422494,-0.05981769973842372,0.1131382073729772,0.2303190956248171,0.2566069753085532,0.0,31,zero_4cm,traditional_depth_charge_lookup,0.3
148501,0.4313228306205198,-0.060993496076498024,0.11981013845738923,0.231156393347541,0.260360802469615,0.0,32,zero_4cm,traditional_depth_charge_lookup,0.3
117889,0.2829958590889996,-0.05948509690538259,0.11124717072936273,0.2315728924270649,0.2569084224044143,0.0,33,zero_4cm,traditional_depth_charge_lookup,0.3
131381,0.42464526972429617,-0.06277633984336027,0.11972802943671546,0.23202174541749931,0.26109172981805046,0.0,34,zero_4cm,traditional_depth_charge_lookup,0.3
134024,0.3745905396491777,-0.060092610335690154,0.1129872697924195,0.23028380583908628,0.25650878029197943,0.0,35,zero_4cm,traditional_depth_charge_lookup,0.3
99006,0.2797087814759253,-0.06049870063375356,0.11991625281154251,0.23144027862097524,0.26066167776740107,0.0,36,zero_4cm,traditional_depth_charge_lookup,0.3
111668,0.42781723865787036,-0.06331171557888095,0.115603744774335,0.23092335158415975,0.2582437223103614,0.0,37,zero_4cm,traditional_depth_charge_lookup,0.3
143142,0.4685085115227132,-0.062483817598623315,0.11971122265792211,0.230762055984262,0.2599651963481617,0.0,38,zero_4cm,traditional_depth_charge_lookup,0.3
147528,0.5552908230671078,-0.05805526212903533,0.11745526201250368,0.2302190345534037,0.2584502707391253,0.0,39,zero_4cm,traditional_depth_charge_lookup,0.3
102712,0.3258557075191858,-0.06187419934307379,0.11959090697836942,0.2311207505099739,0.26022833502177006,0.0,40,zero_4cm,traditional_depth_charge_lookup,0.3
146450,0.3950324900398944,-0.06681473743409018,0.11612973229944419,0.23252131292378359,0.2599082062724081,0.0,41,zero_4cm,traditional_depth_charge_lookup,0.3
141750,0.4290955543581578,-0.057879371259419075,0.11770345762290836,0.23030874109254276,0.25864303617151513,0.0,42,zero_4cm,traditional_depth_charge_lookup,0.3
144025,0.3898531266748594,-0.0588061375292111,0.11321641974511353,0.23034091348848082,0.25666104910291615,0.0,43,zero_4cm,traditional_depth_charge_lookup,0.3
112093,0.3643736672387788,-0.056642943564430746,0.11147336110352615,0.23027063489723756,0.25583368724953726,0.0,44,zero_4cm,traditional_depth_charge_lookup,0.3
126443,0.3744273712825403,-0.05839156873716011,0.11667356779307009,0.23123823893535592,0.2590054913848138,0.0,45,zero_4cm,traditional_depth_charge_lookup,0.3
123890,0.33665943836651285,-0.06294648753714709,0.12055136406100472,0.23138721975976287,0.26090741048333926,0.0,46,zero_4cm,traditional_depth_charge_lookup,0.3
119465,0.4059651889055778,-0.06330187306959677,0.12230532055234541,0.23092335158415975,0.26131242936812904,0.0,47,zero_4cm,traditional_depth_charge_lookup,0.3
134725,0.36631854282847676,-0.06202164780503254,0.11374240306405496,0.23202470247061338,0.2584043281591131,0.0,48,zero_4cm,traditional_depth_charge_lookup,0.3
115329,0.39771637848388497,-0.06349665791214595,0.11592148786333328,0.23242374111460137,0.2597279091321458,0.0,49,zero_4cm,traditional_depth_charge_lookup,0.3
