stave,dropout_case,amp_bin_label,peak_region,method,n,charge_res68_abs_frac,charge_gain_vs_no_recovery,time_delta_vs_no_recovery_samples,tail_bias_median_frac,net_harm_label_rate,catastrophic_rate,accepted_fraction,support_status
B2,peak_sample,2000_3000,early,ridge_residual,24,0.07824650550149262,0.06461047296236638,2.8449465006019636e-16,0.006551973647811016,0.375,0.16666666666666666,1.0,harm_watch
B6,peak_trailing,2000_3000,late,ridge_residual,24,0.05921089537268725,0.4267106348998732,0.0,-0.15030480866652057,0.4166666666666667,0.08333333333333333,1.0,harm_watch
B2,peak_trailing,5000_7000,late,ridge_residual,24,0.10490645409691947,0.32075561715366013,2.7755575615628914e-16,0.005574379493982165,0.4166666666666667,0.25,1.0,harm_watch
B2,peak_trailing,2000_3000,central,ridge_residual,24,0.04276833656613831,0.235690564521498,0.0,0.12896605333939581,0.4166666666666667,0.0,1.0,harm_watch
B4,peak_sample,1000_2000,central,ridge_residual,24,0.11500944071047572,0.02558134664737391,0.0,0.12504231641409455,0.4166666666666667,0.2916666666666667,1.0,harm_watch
B2,peak_trailing,3000_5000,late,ridge_residual,24,0.10750149041774198,0.3266196495494857,0.0,-0.024139999623960767,0.4583333333333333,0.3333333333333333,1.0,harm_watch
B6,peak_trailing,2000_3000,central,ridge_residual,24,0.02454254567395724,0.24826043302033873,0.0,0.12594739552126646,0.4583333333333333,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,late,ridge_residual,24,0.04252070573793161,0.22060148249852307,0.0,-0.13128466499773508,0.4583333333333333,0.0,1.0,harm_watch
B2,peak_trailing,ge7000,early,ridge_residual,24,0.07478013471708947,0.16982165289938156,0.0,0.03524756401276513,0.4583333333333333,0.375,1.0,harm_watch
B2,peak_sample,ge7000,late,ridge_residual,24,0.13024591864067625,0.08053458659922516,0.0,-0.08808696523141761,0.4583333333333333,0.3333333333333333,1.0,harm_watch
B4,peak_trailing,3000_5000,late,ridge_residual,24,0.07406749472738895,0.3941521623773623,0.0,-0.007981120930183688,0.5,0.125,1.0,harm_watch
B4,peak_trailing,2000_3000,central,ridge_residual,24,0.028305271816107733,0.2361496318625291,0.0,0.1276066842734579,0.5,0.0,1.0,harm_watch
B2,peak_trailing,5000_7000,early,ridge_residual,24,0.04372863870532225,0.17966110099351615,0.0,-0.010138708183456357,0.5,0.08333333333333333,1.0,harm_watch
B6,peak_sample,1000_2000,central,ridge_residual,24,0.0940194993371176,0.05124901997147975,0.0,-0.112068127558655,0.5,0.08333333333333333,1.0,harm_watch
B6,peak_trailing,2000_3000,early,ridge_residual,24,0.02613505852007168,0.24572845704453758,0.0,-0.2209686958712578,0.5416666666666666,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,central,ridge_residual,24,0.037636648286888175,0.18549584135612174,0.0,0.10452345431727478,0.5416666666666666,0.041666666666666664,1.0,harm_watch
B6,peak_sample,2000_3000,central,ridge_residual,24,0.015864303405246916,0.1243284672537085,0.0,0.006357104400548069,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,late,ridge_residual,24,0.06929640165234774,0.42457486837255853,0.0,-0.1577567793487212,0.5833333333333334,0.125,1.0,harm_watch
B4,peak_trailing,3000_5000,early,ridge_residual,24,0.02950487012818728,0.1853402180045721,0.0,-0.2551904846965596,0.5833333333333334,0.041666666666666664,1.0,harm_watch
B6,peak_sample,3000_5000,late,ridge_residual,24,0.07663351361378025,0.17875556274368426,0.0,-0.11148713855738687,0.5833333333333334,0.08333333333333333,1.0,harm_watch
B4,peak_sample,3000_5000,late,ridge_residual,24,0.06806464295014468,0.17328321572352628,0.0,-0.09154487224001637,0.5833333333333334,0.16666666666666666,1.0,harm_watch
B4,peak_sample,3000_5000,central,ridge_residual,24,0.032191910734429646,0.08409965297286467,0.0,0.1039720202770783,0.5833333333333334,0.0,1.0,harm_watch
B2,peak_sample,ge7000,early,ridge_residual,24,0.07607125765972632,0.055792497275291245,0.0,-0.06664034650736878,0.625,0.16666666666666666,1.0,harm_watch
B2,peak_trailing,3000_5000,early,ridge_residual,24,0.02707099846043722,0.19278142743155555,0.0,-0.32072461159733673,0.6666666666666666,0.041666666666666664,1.0,harm_watch
B6,peak_sample,2000_3000,early,ridge_residual,24,0.029416689391601858,0.11122474755485176,0.0,-0.11749977411904053,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,early,ridge_residual,24,0.01602857185611782,0.09540138360626166,0.0,-0.06997595766263315,0.6666666666666666,0.0,1.0,harm_watch
B2,peak_sample,2000_3000,central,ridge_residual,24,0.054616731542808564,0.08763502229883922,0.0,-0.11351092647835384,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,early,ridge_residual,24,0.036414511926076816,0.2313175885169257,0.0,-0.22023446511135453,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,central,ridge_residual,24,0.030135585810847663,0.21091567964665772,0.0,-0.3264511113615815,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_trailing,3000_5000,central,ridge_residual,24,0.054966405495516166,0.17452569150436759,0.0,0.10184465236448748,0.7083333333333334,0.041666666666666664,1.0,harm_watch
B4,peak_sample,2000_3000,central,ridge_residual,24,0.02530702202347268,0.1099407593675839,1.5959455978986625e-16,-0.10327683993716585,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_sample,3000_5000,central,ridge_residual,24,0.03842813511193542,0.07995315736711137,0.0,0.10183910857367784,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_sample,5000_7000,early,ridge_residual,24,0.04639367897225547,0.07047739022931765,0.0,-0.06836031089908262,0.7083333333333334,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,central,ridge_residual,24,0.05905820272396066,0.18870604655121298,0.0,-0.2972869893646858,0.75,0.041666666666666664,1.0,harm_watch
B6,peak_trailing,3000_5000,early,ridge_residual,24,0.0571806870904659,0.1743971886669748,0.0,-0.33332311297101946,0.7916666666666666,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,early,ridge_residual,24,0.031128280001053207,0.10679086910945602,0.0,-0.12380628164839455,0.7916666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,central,ridge_residual,24,0.03143856214127487,0.09278091575099436,0.0,-0.11473343780612438,0.7916666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,early,ridge_residual,24,0.025514391024240874,0.08870759449342772,0.0,-0.07303509214589798,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,early,ridge_residual,24,0.036494587046971706,0.08262542508927537,0.0,-0.0856740412863678,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,central,ridge_residual,24,0.04477193958834583,0.08189030297774297,3.191891195797325e-16,-0.2405463439505542,0.8333333333333334,0.0,1.0,harm_watch
B6,peak_trailing,1000_2000,late,support_gated_cnn,24,0.1351701597228151,0.574815691162816,0.0,-0.27124344148072876,0.08333333333333333,0.3333333333333333,0.5416666666666666,harm_watch
B6,peak_trailing,3000_5000,late,support_gated_cnn,24,0.05198047514433016,0.44189079488057614,0.0,-0.32170704217676943,0.08333333333333333,0.125,0.20833333333333334,harm_watch
B2,peak_trailing,3000_5000,late,support_gated_cnn,24,0.03172560205563825,0.40239553791158944,0.0,-0.13448957109136392,0.08333333333333333,0.041666666666666664,0.4166666666666667,harm_watch
B2,peak_trailing,5000_7000,late,support_gated_cnn,24,0.05875165984453013,0.36691041140604946,0.0,-0.014274255211588864,0.08333333333333333,0.125,0.3333333333333333,harm_watch
B2,peak_trailing,ge7000,late,support_gated_cnn,24,0.07761084400481612,0.31129721532989224,0.0,-0.07382668062865255,0.08333333333333333,0.3333333333333333,0.25,harm_watch
B4,leading_edge,2000_3000,late,support_gated_cnn,24,0.17694852768356825,0.26994763087677076,-1.574484947077785,0.01629837127359053,0.08333333333333333,0.25,0.9583333333333334,harm_watch
B4,leading_edge,3000_5000,late,support_gated_cnn,24,0.05080171602765737,0.21005088969630448,-1.0539564255640579,-0.0016501707391897436,0.08333333333333333,0.0,0.9583333333333334,harm_watch
B2,peak_sample,5000_7000,late,support_gated_cnn,24,0.02497217642277844,0.20121545344413108,0.0,-0.04633606621094896,0.08333333333333333,0.0,0.2916666666666667,harm_watch
B2,peak_sample,ge7000,late,support_gated_cnn,24,0.030406774892202337,0.18037373034769907,0.0,-0.044850399574688116,0.08333333333333333,0.08333333333333333,0.2916666666666667,harm_watch
B6,peak_sample,1000_2000,early,support_gated_cnn,24,0.024046103082030666,0.14510758182983327,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,harm_watch
B2,peak_trailing,1000_2000,central,support_gated_cnn,24,0.03228147721915138,0.24525733841248654,0.0,0.13339796982382113,0.125,0.0,1.0,harm_watch
B2,leading_edge,ge7000,early,support_gated_cnn,24,0.03691803503896575,0.08932126599145603,-0.6642894697717912,-0.006393137809886984,0.125,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,early,support_gated_cnn,24,0.07838624477386476,0.07585481210754423,0.0,0.0,0.125,0.08333333333333333,0.5416666666666666,harm_watch
B6,peak_trailing,1000_2000,central,support_gated_cnn,24,0.0308062570068645,0.24973203650297865,0.0,0.13583912321914746,0.16666666666666666,0.0,0.6666666666666666,harm_watch
B2,peak_trailing,1000_2000,early,support_gated_cnn,24,0.09283874511718751,0.19192573804228028,0.0,0.08182860376086748,0.16666666666666666,0.08333333333333333,0.5833333333333334,harm_watch
B6,leading_edge,2000_3000,early,support_gated_cnn,24,0.013824040290405024,0.14456636914544133,-0.005984643914799137,0.01449991009974358,0.16666666666666666,0.0,0.7916666666666666,harm_watch
B6,leading_edge,3000_5000,early,support_gated_cnn,24,0.02303221600437553,0.09997786711964854,-0.9662699171077095,0.003894040947256705,0.16666666666666666,0.0,1.0,harm_watch
B2,peak_trailing,2000_3000,early,support_gated_cnn,24,0.015621533955571587,0.2532333265197792,0.0,0.09125397310743094,0.25,0.0,0.625,harm_watch
B4,peak_trailing,1000_2000,central,support_gated_cnn,24,0.03200017408261811,0.24428022843500052,0.0,0.12806586233869774,0.25,0.0,0.7916666666666666,harm_watch
B4,peak_trailing,3000_5000,central,support_gated_cnn,24,0.02911673012014219,0.19401575952286773,0.0,0.10452345431727472,0.25,0.0,0.6666666666666666,harm_watch
B2,peak_sample,ge7000,central,support_gated_cnn,24,0.023308307363228278,0.12037158418220165,0.0,0.12540862125351038,0.25,0.0,0.5833333333333334,harm_watch
B6,peak_trailing,2000_3000,central,support_gated_cnn,24,0.021924156513340093,0.2508788221809559,0.0,0.12688456468960016,0.2916666666666667,0.0,0.625,harm_watch
B4,peak_trailing,2000_3000,central,support_gated_cnn,24,0.019181661087448464,0.24527324259118838,0.0,0.11935949366221985,0.3333333333333333,0.0,0.6666666666666666,harm_watch
B8,peak_trailing,3000_5000,central,support_gated_cnn,24,0.024974977733050772,0.20451711926683297,0.0,0.09844514481834471,0.3333333333333333,0.0,0.625,harm_watch
B2,peak_sample,2000_3000,early,support_gated_cnn,24,0.016954358201848815,0.12590262026201018,0.0,0.045213419723359655,0.3333333333333333,0.0,0.5833333333333334,harm_watch
B2,peak_sample,5000_7000,central,support_gated_cnn,24,0.022934757857142878,0.09858983195582313,0.0,0.10505433185019442,0.3333333333333333,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,early,support_gated_cnn,24,0.011644262901985718,0.1262748862085235,0.0,-0.11842676459405838,0.375,0.0,0.4583333333333333,harm_watch
B6,peak_sample,2000_3000,central,support_gated_cnn,24,0.021788946653632298,0.11840382400532312,0.0,0.03217295290810318,0.375,0.0,0.75,harm_watch
B6,peak_sample,1000_2000,central,support_gated_cnn,24,0.03438626641166817,0.11088225289692918,0.0,-0.05977978013037055,0.375,0.0,0.75,harm_watch
B4,peak_sample,1000_2000,central,support_gated_cnn,24,0.029798770306705902,0.11079201705114373,0.0,0.12504231641409455,0.375,0.0,0.875,harm_watch
B4,peak_sample,3000_5000,central,support_gated_cnn,24,0.015792652682472676,0.10049891102482164,0.0,0.1039720202770783,0.375,0.0,0.75,harm_watch
B2,peak_trailing,2000_3000,central,support_gated_cnn,24,0.018198893939307348,0.260260007148329,0.0,0.1295693107087827,0.4166666666666667,0.0,0.9166666666666666,harm_watch
B4,peak_trailing,2000_3000,early,support_gated_cnn,24,0.02769087189179922,0.24004122855120327,0.0,-0.2133734054917497,0.4166666666666667,0.0,0.5416666666666666,harm_watch
B2,peak_trailing,ge7000,early,support_gated_cnn,24,0.023343716774614963,0.22125807084185606,0.0,0.03524756401276513,0.4583333333333333,0.041666666666666664,0.9583333333333334,harm_watch
B8,peak_sample,3000_5000,central,support_gated_cnn,24,0.014772975062393738,0.10360831741665305,0.0,0.10183910857367784,0.4583333333333333,0.0,0.75,harm_watch
B6,peak_trailing,2000_3000,early,support_gated_cnn,24,0.01690951782228793,0.2549539977423213,0.0,-0.21706327206860496,0.5,0.0,0.75,harm_watch
B2,peak_trailing,5000_7000,early,support_gated_cnn,24,0.012730613299807774,0.21065912639903064,0.0,-0.00872783746116157,0.5,0.0,0.9166666666666666,harm_watch
B6,peak_sample,2000_3000,early,support_gated_cnn,24,0.009724604259561445,0.13091683268689217,0.0,-0.11749977411904053,0.5,0.0,0.625,harm_watch
B4,peak_sample,2000_3000,central,support_gated_cnn,24,0.018016062113744107,0.11723171927731248,0.0,-0.06613373960834318,0.5416666666666666,0.0,0.7083333333333334,harm_watch
B2,peak_sample,1000_2000,central,support_gated_cnn,24,0.03581141146152781,0.10725945487994668,0.0,-0.11451868892330966,0.5416666666666666,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,early,support_gated_cnn,24,0.014677299669576187,0.2001677884631832,0.0,-0.2551904846965596,0.5833333333333334,0.0,0.875,harm_watch
B6,peak_trailing,3000_5000,central,support_gated_cnn,24,0.026817624223595835,0.2209466250515778,0.0,-0.27641021624499545,0.625,0.0,0.8333333333333334,harm_watch
B2,peak_trailing,3000_5000,early,support_gated_cnn,24,0.017279284745877505,0.20257314114611527,0.0,-0.32072461159733673,0.625,0.0,0.9166666666666666,harm_watch
B2,peak_sample,2000_3000,central,support_gated_cnn,24,0.01962513749040941,0.12262661635123838,0.0,-0.11351092647835384,0.6666666666666666,0.0,0.9583333333333334,harm_watch
B4,peak_sample,3000_5000,early,support_gated_cnn,24,0.007939048801459596,0.10349090666091988,0.0,-0.06997595766263315,0.6666666666666666,0.0,0.8333333333333334,harm_watch
B2,peak_trailing,3000_5000,central,support_gated_cnn,24,0.026200805234682635,0.21485046022282275,0.0,-0.3264511113615815,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_sample,ge7000,early,support_gated_cnn,24,0.013965519772379725,0.11789823516263784,0.0,-0.06664034650736878,0.7083333333333334,0.0,0.9166666666666666,harm_watch
B2,peak_sample,5000_7000,early,support_gated_cnn,24,0.011720340074105105,0.105150729127468,0.0,-0.06836031089908262,0.7083333333333334,0.0,0.7916666666666666,harm_watch
B6,peak_sample,3000_5000,central,support_gated_cnn,24,0.015497582654099456,0.11116465991198934,3.191891195797325e-16,-0.2405463439505542,0.75,0.0,0.875,harm_watch
B6,peak_trailing,3000_5000,early,support_gated_cnn,24,0.0222416523245333,0.2093362234329074,0.0,-0.33332311297101946,0.7916666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,early,support_gated_cnn,24,0.003929684253287308,0.11029230126438128,0.0,-0.07303509214589798,0.7916666666666666,0.0,0.9166666666666666,harm_watch
B2,peak_sample,3000_5000,central,support_gated_cnn,24,0.014335088674859279,0.10988438921740995,0.0,-0.11473343780612438,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,early,support_gated_cnn,24,0.010116719925926049,0.10900329221032101,0.0,-0.0856740412863678,0.7916666666666666,0.0,0.9583333333333334,harm_watch
