method,residual_column,nominal_coverage,heldout_run,topology,n_train_rows,n_test_rows,interval_center_ns,half_width_ns,interval_width_ns,coverage,coverage_error,abs_coverage_error
waveform_only_mlp,resid_waveform_only_mlp,0.68,57,downstream_only,21181,347,1.5834181496998343,2.93529199364952,5.87058398729904,0.5878962536023055,-0.09210374639769459,0.09210374639769459
waveform_only_mlp,resid_waveform_only_mlp,0.68,57,all,64263,1221,0.337705080071073,3.840531452962766,7.681062905925532,0.5454545454545454,-0.13454545454545463,0.13454545454545463
waveform_only_mlp,resid_waveform_only_mlp,0.68,58,B2_containing,43102,854,-0.4211989185928047,4.065919858226831,8.131839716453662,0.47540983606557374,-0.2045901639344263,0.2045901639344263
waveform_only_mlp,resid_waveform_only_mlp,0.68,58,downstream_only,21175,353,1.5761724547805178,2.9321132295261463,5.864226459052293,0.546742209631728,-0.133257790368272,0.133257790368272
waveform_only_mlp,resid_waveform_only_mlp,0.68,58,all,64277,1207,0.3388601008122283,3.832381783847251,7.664763567694502,0.4979287489643745,-0.18207125103562555,0.18207125103562555
waveform_only_mlp,resid_waveform_only_mlp,0.68,59,B2_containing,36522,7434,-0.2524622342497488,4.057178832702615,8.11435766540523,0.6416464891041163,-0.03835351089588379,0.03835351089588379
waveform_only_mlp,resid_waveform_only_mlp,0.68,59,downstream_only,17775,3753,1.638387694819302,3.0057103659120723,6.011420731824145,0.7359445776711964,0.055944577671196316,0.055944577671196316
waveform_only_mlp,resid_waveform_only_mlp,0.68,59,all,54297,11187,0.4438488601901786,3.8296866020813596,7.659373204162719,0.6453025833556807,-0.03469741664431936,0.03469741664431936
waveform_only_mlp,resid_waveform_only_mlp,0.68,60,B2_containing,37132,6824,-0.30452599100392896,4.540198502495623,9.080397004991246,0.8776377491207503,0.19763774912075027,0.19763774912075027
waveform_only_mlp,resid_waveform_only_mlp,0.68,60,downstream_only,17828,3700,1.559303744080668,2.967870262559842,5.935740525119684,0.697027027027027,0.017027027027026964,0.017027027027026964
waveform_only_mlp,resid_waveform_only_mlp,0.68,60,all,54960,10524,0.4231764107700864,4.054436505235437,8.108873010470875,0.806537438236412,0.12653743823641195,0.12653743823641195
waveform_only_mlp,resid_waveform_only_mlp,0.68,61,B2_containing,36346,7610,-0.3923489154333756,4.631840103531953,9.263680207063906,0.895400788436268,0.21540078843626798,0.21540078843626798
waveform_only_mlp,resid_waveform_only_mlp,0.68,61,downstream_only,17283,4245,1.5359706583526775,3.0416041610920743,6.083208322184149,0.7491166077738516,0.06911660777385153,0.06911660777385153
waveform_only_mlp,resid_waveform_only_mlp,0.68,61,all,53629,11855,0.3734909522587002,4.167489905532894,8.334979811065788,0.8619991564740616,0.1819991564740615,0.1819991564740615
waveform_only_mlp,resid_waveform_only_mlp,0.68,62,B2_containing,36853,7103,-0.4796229415784159,4.37601778655944,8.75203557311888,0.8145853864564269,0.13458538645642681,0.13458538645642681
waveform_only_mlp,resid_waveform_only_mlp,0.68,62,downstream_only,17695,3833,1.4874814229192133,2.9889670429740836,5.977934085948167,0.7046699713018524,0.024669971301852334,0.024669971301852334
waveform_only_mlp,resid_waveform_only_mlp,0.68,62,all,54548,10936,0.2633055260689753,4.010279573449464,8.020559146898927,0.7865764447695685,0.1065764447695684,0.1065764447695684
waveform_only_mlp,resid_waveform_only_mlp,0.68,63,B2_containing,39956,4000,-0.517255162529117,4.041643435192176,8.083286870384352,0.6225,-0.057499999999999996,0.057499999999999996
waveform_only_mlp,resid_waveform_only_mlp,0.68,63,downstream_only,19712,1816,1.4281197954105391,2.9081840061279953,5.816368012255991,0.5666299559471366,-0.11337004405286344,0.11337004405286344
waveform_only_mlp,resid_waveform_only_mlp,0.68,63,all,59668,5816,0.23498447276859596,3.796949836233399,7.593899672466798,0.6062585969738652,-0.07374140302613486,0.07374140302613486
waveform_only_mlp,resid_waveform_only_mlp,0.68,65,B2_containing,42840,1116,-0.4115352728307826,4.096963273183997,8.193926546367994,0.6155913978494624,-0.06440860215053767,0.06440860215053767
waveform_only_mlp,resid_waveform_only_mlp,0.68,65,downstream_only,21130,398,1.5631568238902855,2.9430145002128594,5.886029000425719,0.6331658291457286,-0.04683417085427144,0.04683417085427144
waveform_only_mlp,resid_waveform_only_mlp,0.68,65,all,63970,1514,0.3404834751968096,3.846804222655976,7.693608445311952,0.6017173051519155,-0.07828269484808459,0.07828269484808459
waveform_only_mlp,resid_waveform_only_mlp,0.95,44,B2_containing,43832,124,-0.43160228953988383,62.50456548855136,125.00913097710271,0.8467741935483871,-0.10322580645161283,0.10322580645161283
waveform_only_mlp,resid_waveform_only_mlp,0.95,44,downstream_only,21483,45,1.5626282605548618,6.380074263969161,12.760148527938322,0.9777777777777777,0.02777777777777779,0.02777777777777779
waveform_only_mlp,resid_waveform_only_mlp,0.95,44,all,65315,169,0.323616189713388,41.17168863111141,82.34337726222282,0.8579881656804734,-0.09201183431952653,0.09201183431952653
waveform_only_mlp,resid_waveform_only_mlp,0.95,45,B2_containing,42663,1293,-0.4476475720838303,58.90549920093231,117.81099840186462,0.8406805877803558,-0.10931941221964414,0.10931941221964414
waveform_only_mlp,resid_waveform_only_mlp,0.95,45,downstream_only,21034,494,1.5659881534243907,6.326880940801467,12.653761881602934,0.9129554655870445,-0.03704453441295541,0.03704453441295541
waveform_only_mlp,resid_waveform_only_mlp,0.95,45,all,63697,1787,0.3142709028153216,38.88212113123888,77.76424226247777,0.8539451594851707,-0.09605484051482926,0.09605484051482926
waveform_only_mlp,resid_waveform_only_mlp,0.95,46,B2_containing,43946,10,-0.4281295597846453,62.83917836934574,125.67835673869148,0.9,-0.04999999999999993,0.04999999999999993
waveform_only_mlp,resid_waveform_only_mlp,0.95,46,downstream_only,21525,3,1.5629012557015003,6.378829033619772,12.757658067239545,1.0,0.050000000000000044,0.050000000000000044
waveform_only_mlp,resid_waveform_only_mlp,0.95,46,all,65471,13,0.325677102333052,41.41095211782692,82.82190423565385,0.8461538461538461,-0.10384615384615381,0.10384615384615381
waveform_only_mlp,resid_waveform_only_mlp,0.95,47,B2_containing,43844,112,-0.4299657110949353,62.63608198602458,125.27216397204916,0.8660714285714286,-0.08392857142857135,0.08392857142857135
waveform_only_mlp,resid_waveform_only_mlp,0.95,47,downstream_only,21484,44,1.565255336276687,6.36444116982963,12.72888233965926,0.8636363636363636,-0.08636363636363631,0.08636363636363631
waveform_only_mlp,resid_waveform_only_mlp,0.95,47,all,65328,156,0.32577998023606924,41.22522257782538,82.45044515565075,0.8910256410256411,-0.058974358974358876,0.058974358974358876
waveform_only_mlp,resid_waveform_only_mlp,0.95,48,B2_containing,43164,792,-0.43718761295890163,61.184934451676725,122.36986890335345,0.875,-0.07499999999999996,0.07499999999999996
waveform_only_mlp,resid_waveform_only_mlp,0.95,48,downstream_only,21222,306,1.5695136065314763,6.351595941435169,12.703191882870337,0.9117647058823529,-0.038235294117647034,0.038235294117647034
waveform_only_mlp,resid_waveform_only_mlp,0.95,48,all,64386,1098,0.32228032698498404,40.36393393521225,80.7278678704245,0.8843351548269581,-0.06566484517304183,0.06566484517304183
waveform_only_mlp,resid_waveform_only_mlp,0.95,49,B2_containing,43092,864,-0.4305658618270187,61.64832575638335,123.2966515127667,0.9004629629629629,-0.049537037037037046,0.049537037037037046
waveform_only_mlp,resid_waveform_only_mlp,0.95,49,downstream_only,21206,322,1.5677200991908433,6.300332547319163,12.600665094638327,0.8509316770186336,-0.09906832298136636,0.09906832298136636
waveform_only_mlp,resid_waveform_only_mlp,0.95,49,all,64298,1186,0.32898793506871227,40.4544962344945,80.908992468989,0.8962900505902193,-0.05370994940978069,0.05370994940978069
waveform_only_mlp,resid_waveform_only_mlp,0.95,50,B2_containing,43002,954,-0.46852511960830084,57.32566418612073,114.65132837224147,0.7358490566037735,-0.21415094339622642,0.21415094339622642
waveform_only_mlp,resid_waveform_only_mlp,0.95,50,downstream_only,21193,335,1.5780006718749036,6.343936964302565,12.68787392860513,0.9014925373134328,-0.04850746268656714,0.04850746268656714
waveform_only_mlp,resid_waveform_only_mlp,0.95,50,all,64195,1289,0.3035436677419478,37.439355870247056,74.87871174049411,0.7168347556245152,-0.2331652443754848,0.2331652443754848
waveform_only_mlp,resid_waveform_only_mlp,0.95,51,B2_containing,43514,442,-0.44165996196959495,61.02259100730019,122.04518201460039,0.8031674208144797,-0.14683257918552028,0.14683257918552028
waveform_only_mlp,resid_waveform_only_mlp,0.95,51,downstream_only,21354,174,1.565468937034261,6.356653233228616,12.713306466457231,0.9022988505747126,-0.04770114942528736,0.04770114942528736
waveform_only_mlp,resid_waveform_only_mlp,0.95,51,all,64868,616,0.3137099810968246,39.882237411887985,79.76447482377597,0.7840909090909091,-0.1659090909090909,0.1659090909090909
waveform_only_mlp,resid_waveform_only_mlp,0.95,52,B2_containing,43739,217,-0.4351072221907345,61.49472939579847,122.98945879159695,0.7373271889400922,-0.21267281105990776,0.21267281105990776
waveform_only_mlp,resid_waveform_only_mlp,0.95,52,downstream_only,21433,95,1.5669253147366111,6.381803442088636,12.763606884177271,0.9473684210526315,-0.0026315789473684292,0.0026315789473684292
waveform_only_mlp,resid_waveform_only_mlp,0.95,52,all,65172,312,0.32311384686774375,40.457651163185886,80.91530232637177,0.7435897435897436,-0.20641025641025634,0.20641025641025634
waveform_only_mlp,resid_waveform_only_mlp,0.95,53,B2_containing,43143,813,-0.4532840999874826,57.41980533868065,114.8396106773613,0.7035670356703567,-0.24643296432964323,0.24643296432964323
waveform_only_mlp,resid_waveform_only_mlp,0.95,53,downstream_only,21221,307,1.5822380030947407,6.359915218407012,12.719830436814023,0.9055374592833876,-0.044462540716612375,0.044462540716612375
waveform_only_mlp,resid_waveform_only_mlp,0.95,53,all,64364,1120,0.3137099810968246,37.81989459131688,75.63978918263376,0.7160714285714286,-0.23392857142857137,0.23392857142857137
waveform_only_mlp,resid_waveform_only_mlp,0.95,54,B2_containing,43184,772,-0.4502104256134225,57.86783869812794,115.73567739625588,0.7215025906735751,-0.22849740932642482,0.22849740932642482
waveform_only_mlp,resid_waveform_only_mlp,0.95,54,downstream_only,21247,281,1.5817943258327458,6.357319450356225,12.71463890071245,0.900355871886121,-0.04964412811387897,0.04964412811387897
waveform_only_mlp,resid_waveform_only_mlp,0.95,54,all,64431,1053,0.3175772187889967,38.221582468722474,76.44316493744495,0.7340930674264008,-0.21590693257359916,0.21590693257359916
waveform_only_mlp,resid_waveform_only_mlp,0.95,55,B2_containing,43417,539,-0.4348001401399248,60.542830510388825,121.08566102077765,0.7959183673469388,-0.15408163265306118,0.15408163265306118
waveform_only_mlp,resid_waveform_only_mlp,0.95,55,downstream_only,21311,217,1.5780006718749036,6.27928189508138,12.55856379016276,0.7603686635944701,-0.18963133640552987,0.18963133640552987
waveform_only_mlp,resid_waveform_only_mlp,0.95,55,all,64728,756,0.32964307605061166,39.59893383653147,79.19786767306294,0.7896825396825397,-0.1603174603174603,0.1603174603174603
waveform_only_mlp,resid_waveform_only_mlp,0.95,56,B2_containing,42747,1209,-0.4703916854632118,56.91193998123066,113.82387996246132,0.7659222497932175,-0.1840777502067824,0.1840777502067824
waveform_only_mlp,resid_waveform_only_mlp,0.95,56,downstream_only,21068,460,1.567629553689072,6.385233803118021,12.770467606236043,0.9543478260869566,0.004347826086956608,0.004347826086956608
waveform_only_mlp,resid_waveform_only_mlp,0.95,56,all,63815,1669,0.2916637523992333,37.11188867556534,74.22377735113068,0.7513481126423007,-0.19865188735769923,0.19865188735769923
waveform_only_mlp,resid_waveform_only_mlp,0.95,57,B2_containing,43082,874,-0.42026602364809573,61.322386586727085,122.64477317345417,0.8913043478260869,-0.05869565217391304,0.05869565217391304
waveform_only_mlp,resid_waveform_only_mlp,0.95,57,downstream_only,21181,347,1.5834181496998343,6.361095365012105,12.72219073002421,0.9106628242074928,-0.03933717579250717,0.03933717579250717
waveform_only_mlp,resid_waveform_only_mlp,0.95,57,all,64263,1221,0.337705080071073,40.46434555814434,80.92869111628868,0.8984438984438985,-0.051556101556101464,0.051556101556101464
waveform_only_mlp,resid_waveform_only_mlp,0.95,58,B2_containing,43102,854,-0.4211989185928047,61.44820844047857,122.89641688095713,0.8946135831381733,-0.05538641686182666,0.05538641686182666
waveform_only_mlp,resid_waveform_only_mlp,0.95,58,downstream_only,21175,353,1.5761724547805178,6.263594440148948,12.527188880297896,0.8243626062322946,-0.12563739376770533,0.12563739376770533
waveform_only_mlp,resid_waveform_only_mlp,0.95,58,all,64277,1207,0.3388601008122283,40.28398209752965,80.5679641950593,0.8856669428334715,-0.06433305716652848,0.06433305716652848
waveform_only_mlp,resid_waveform_only_mlp,0.95,59,B2_containing,36522,7434,-0.2524622342497488,70.05407503244551,140.10815006489102,0.9916599408124832,0.041659940812483254,0.041659940812483254
waveform_only_mlp,resid_waveform_only_mlp,0.95,59,downstream_only,17775,3753,1.638387694819302,6.458787522596176,12.917575045192352,0.9520383693045563,0.0020383693045563644,0.0020383693045563644
waveform_only_mlp,resid_waveform_only_mlp,0.95,59,all,54297,11187,0.4438488601901786,49.10201628403556,98.20403256807111,0.9884687583802628,0.03846875838026287,0.03846875838026287
waveform_only_mlp,resid_waveform_only_mlp,0.95,60,B2_containing,37132,6824,-0.30452599100392896,69.6912950702694,139.3825901405388,0.9929660023446659,0.042966002344665966,0.042966002344665966
waveform_only_mlp,resid_waveform_only_mlp,0.95,60,downstream_only,17828,3700,1.559303744080668,6.4148237563312565,12.829647512662513,0.9554054054054054,0.005405405405405461,0.005405405405405461
waveform_only_mlp,resid_waveform_only_mlp,0.95,60,all,54960,10524,0.4231764107700864,49.0059843401007,98.0119686802014,0.9903078677309008,0.04030786773090089,0.04030786773090089
waveform_only_mlp,resid_waveform_only_mlp,0.95,61,B2_containing,36346,7610,-0.3923489154333756,70.51934434359883,141.03868868719766,0.9923784494086728,0.04237844940867286,0.04237844940867286
waveform_only_mlp,resid_waveform_only_mlp,0.95,61,downstream_only,17283,4245,1.5359706583526775,6.621269248190275,13.24253849638055,0.9733804475853945,0.023380447585394593,0.023380447585394593
waveform_only_mlp,resid_waveform_only_mlp,0.95,61,all,53629,11855,0.3734909522587002,50.15803750422981,100.31607500845962,0.9903838043019823,0.040383804301982296,0.040383804301982296
waveform_only_mlp,resid_waveform_only_mlp,0.95,62,B2_containing,36853,7103,-0.4796229415784159,69.62618665499069,139.25237330998138,0.9905673659017317,0.04056736590173171,0.04056736590173171
waveform_only_mlp,resid_waveform_only_mlp,0.95,62,downstream_only,17695,3833,1.4874814229192133,6.399492138050787,12.798984276101574,0.9590399165144795,0.009039916514479551,0.009039916514479551
waveform_only_mlp,resid_waveform_only_mlp,0.95,62,all,54548,10936,0.2633055260689753,49.492271219155775,98.98454243831155,0.9905815654718362,0.04058156547183622,0.04058156547183622
waveform_only_mlp,resid_waveform_only_mlp,0.95,63,B2_containing,39956,4000,-0.517255162529117,65.33308649659942,130.66617299319884,0.97625,0.026249999999999996,0.026249999999999996
waveform_only_mlp,resid_waveform_only_mlp,0.95,63,downstream_only,19712,1816,1.4281197954105391,6.400398248058205,12.80079649611641,0.9801762114537445,0.030176211453744495,0.030176211453744495
waveform_only_mlp,resid_waveform_only_mlp,0.95,63,all,59668,5816,0.23498447276859596,43.705678956986404,87.41135791397281,0.9730055020632737,0.023005502063273786,0.023005502063273786
waveform_only_mlp,resid_waveform_only_mlp,0.95,65,B2_containing,42840,1116,-0.4115352728307826,62.82569908389151,125.65139816778301,0.9498207885304659,-0.00017921146953403522,0.00017921146953403522
waveform_only_mlp,resid_waveform_only_mlp,0.95,65,downstream_only,21130,398,1.5631568238902855,6.395941663982995,12.79188332796599,0.9773869346733668,0.027386934673366836,0.027386934673366836
waveform_only_mlp,resid_waveform_only_mlp,0.95,65,all,63970,1514,0.3404834751968096,41.33931817251627,82.67863634503254,0.9478203434610304,-0.0021796565389695655,0.0021796565389695655
pool_label_control,resid_pool_label_control,0.68,44,B2_containing,43832,124,-5.163423586389301,4.421995632284803,8.843991264569606,0.03225806451612903,-0.647741935483871,0.647741935483871
pool_label_control,resid_pool_label_control,0.68,44,downstream_only,21483,45,1.9014053650425609,2.594359109072013,5.188718218144026,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,44,all,65315,169,-4.0645332496424,7.137148630793946,14.274297261587892,0.047337278106508875,-0.6326627218934912,0.6326627218934912
pool_label_control,resid_pool_label_control,0.68,45,B2_containing,42663,1293,-5.127313026262496,3.938256722950068,7.876513445900136,0.026295436968290797,-0.6537045630317092,0.6537045630317092
pool_label_control,resid_pool_label_control,0.68,45,downstream_only,21034,494,1.95806801781768,2.475466778421232,4.950933556842464,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,45,all,63697,1787,-3.9678879768282025,6.88404699291288,13.76809398582576,0.1029658645775042,-0.5770341354224958,0.5770341354224958
pool_label_control,resid_pool_label_control,0.68,46,B2_containing,43946,10,-5.168724783917632,4.472705111429734,8.945410222859469,0.3,-0.38000000000000006,0.38000000000000006
pool_label_control,resid_pool_label_control,0.68,46,downstream_only,21525,3,1.89711671186233,2.6049956575706803,5.209991315141361,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,46,all,65471,13,-4.073115268633966,7.163136058531824,14.326272117063647,0.5384615384615384,-0.1415384615384616,0.1415384615384616
pool_label_control,resid_pool_label_control,0.68,47,B2_containing,43844,112,-5.163332599426128,4.425225174127263,8.850450348254526,0.026785714285714284,-0.6532142857142857,0.6532142857142857
pool_label_control,resid_pool_label_control,0.68,47,downstream_only,21484,44,1.9014667412362223,2.594836189676764,5.189672379353528,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,47,all,65328,156,-4.064465664096501,7.138360223577683,14.276720447155366,0.038461538461538464,-0.6415384615384616,0.6415384615384616
pool_label_control,resid_pool_label_control,0.68,48,B2_containing,43164,792,-5.137796179399994,4.117978456687927,8.235956913375855,0.025252525252525252,-0.6547474747474747,0.6547474747474747
pool_label_control,resid_pool_label_control,0.68,48,downstream_only,21222,306,1.9333792137080716,2.524993941468087,5.049987882936174,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,48,all,64386,1098,-4.002910276077531,6.997620692625072,13.995241385250145,0.1493624772313297,-0.5306375227686704,0.5306375227686704
pool_label_control,resid_pool_label_control,0.68,49,B2_containing,43092,864,-5.132364177879773,4.08310604839859,8.16621209679718,0.02546296296296296,-0.6545370370370371,0.6545370370370371
pool_label_control,resid_pool_label_control,0.68,49,downstream_only,21206,322,1.934548602074585,2.5216213630778297,5.043242726155659,0.009316770186335404,-0.6706832298136647,0.6706832298136647
pool_label_control,resid_pool_label_control,0.68,49,all,64298,1186,-3.9935823356734645,6.957411518834626,13.914823037669253,0.049747048903878585,-0.6302529510961214,0.6302529510961214
pool_label_control,resid_pool_label_control,0.68,50,B2_containing,43002,954,-5.166345621192109,4.068811450824184,8.137622901648369,0.039832285115303984,-0.640167714884696,0.640167714884696
pool_label_control,resid_pool_label_control,0.68,50,downstream_only,21193,335,1.9358553524421045,2.5181176280842372,5.0362352561684745,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,50,all,64195,1289,-4.0442804624209305,6.984506080958978,13.969012161917956,0.0791311093871218,-0.6008688906128783,0.6008688906128783
pool_label_control,resid_pool_label_control,0.68,51,B2_containing,43514,442,-5.163202060289004,4.273443947199339,8.546887894398678,0.03167420814479638,-0.6483257918552037,0.6483257918552037
pool_label_control,resid_pool_label_control,0.68,51,downstream_only,21354,174,1.9157507549485124,2.5611179924566505,5.122235984913301,0.005747126436781609,-0.6742528735632184,0.6742528735632184
pool_label_control,resid_pool_label_control,0.68,51,all,64868,616,-4.055361692877726,7.085597562858994,14.171195125717988,0.1525974025974026,-0.5274025974025974,0.5274025974025974
pool_label_control,resid_pool_label_control,0.68,52,B2_containing,43739,217,-5.167189409375824,4.389117646082645,8.77823529216529,0.055299539170506916,-0.6247004608294932,0.6247004608294932
pool_label_control,resid_pool_label_control,0.68,52,downstream_only,21433,95,1.9078002916288328,2.580806487436785,5.16161297487357,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,52,all,65172,312,-4.0631589998075714,7.116078497254881,14.232156994509761,0.04807692307692308,-0.6319230769230769,0.6319230769230769
pool_label_control,resid_pool_label_control,0.68,53,B2_containing,43143,813,-5.169075123239175,4.129820355047721,8.259640710095441,0.06150061500615006,-0.61849938499385,0.61849938499385
pool_label_control,resid_pool_label_control,0.68,53,downstream_only,21221,307,1.9331978385390216,2.5245498114404494,5.049099622880899,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,53,all,64364,1120,-4.047339192107816,7.0437910307041784,14.087582061408357,0.2330357142857143,-0.44696428571428576,0.44696428571428576
pool_label_control,resid_pool_label_control,0.68,54,B2_containing,43184,772,-5.170824046906835,4.141948351142874,8.283896702285748,0.05181347150259067,-0.6281865284974094,0.6281865284974094
pool_label_control,resid_pool_label_control,0.68,54,downstream_only,21247,281,1.929056029721984,2.532391549615181,5.064783099230362,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,54,all,64431,1053,-4.052430095604135,7.073222172105156,14.146444344210312,0.3200379867046534,-0.35996201329534666,0.35996201329534666
pool_label_control,resid_pool_label_control,0.68,55,B2_containing,43417,539,-5.16111570789931,4.233536630796214,8.467073261592429,0.03896103896103896,-0.6410389610389611,0.6410389610389611
pool_label_control,resid_pool_label_control,0.68,55,downstream_only,21311,217,1.9231837640612484,2.5472342558571177,5.094468511714235,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,55,all,64728,756,-4.048503663969151,7.050554220048403,14.101108440096805,0.05423280423280423,-0.6257671957671959,0.6257671957671959
pool_label_control,resid_pool_label_control,0.68,56,B2_containing,42747,1209,-5.158940151664498,3.9703689335533268,7.9407378671066535,0.02977667493796526,-0.6502233250620348,0.6502233250620348
pool_label_control,resid_pool_label_control,0.68,56,downstream_only,21068,460,1.9533623483645681,2.484538985508239,4.969077971016478,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,56,all,63815,1669,-4.02169175193689,6.9607425952647475,13.921485190529495,0.18933493109646496,-0.4906650689035351,0.4906650689035351
pool_label_control,resid_pool_label_control,0.68,57,B2_containing,43082,874,-5.1324771818493184,4.0783973674458025,8.156794734891605,0.020594965675057208,-0.6594050343249428,0.6594050343249428
pool_label_control,resid_pool_label_control,0.68,57,downstream_only,21181,347,1.9369676016532105,2.5138749029532854,5.027749805906571,0.0,-0.68,0.68
pool_label_control,resid_pool_label_control,0.68,57,all,64263,1221,-3.990440970712836,6.945555021104263,13.891110042208526,0.02620802620802621,-0.6537919737919738,0.6537919737919738
pool_label_control,resid_pool_label_control,0.68,58,B2_containing,43102,854,-5.20838381882775,4.450975135535565,8.90195027107113,0.6358313817330211,-0.04416861826697893,0.04416861826697893
pool_label_control,resid_pool_label_control,0.68,58,downstream_only,21175,353,1.8894536686488128,2.6267339052488126,5.253467810497625,0.830028328611898,0.15002832861189797,0.15002832861189797
pool_label_control,resid_pool_label_control,0.68,58,all,64277,1207,-4.136357818830126,7.210351105414681,14.420702210829361,0.7166528583264291,0.03665285832642906,0.03665285832642906
pool_label_control,resid_pool_label_control,0.68,59,B2_containing,36522,7434,-5.170442105173613,5.352303406755382,10.704606813510765,0.7972827549098735,0.1172827549098735,0.1172827549098735
pool_label_control,resid_pool_label_control,0.68,59,downstream_only,17775,3753,1.6028412274078316,2.932733290706681,5.865466581413362,0.8422595257127631,0.16225952571276303,0.16225952571276303
pool_label_control,resid_pool_label_control,0.68,59,all,54297,11187,-4.314720159027994,7.474634422691565,14.94926884538313,0.747564136944668,0.0675641369446679,0.0675641369446679
pool_label_control,resid_pool_label_control,0.68,60,B2_containing,37132,6824,-5.071704415855693,7.171325782962536,14.342651565925072,0.9595545134818289,0.2795545134818288,0.2795545134818288
pool_label_control,resid_pool_label_control,0.68,60,downstream_only,17828,3700,1.6527624111207957,2.880652537031882,5.761305074063764,0.8243243243243243,0.1443243243243243,0.1443243243243243
pool_label_control,resid_pool_label_control,0.68,60,all,54960,10524,-4.032804880620381,7.540032087218138,15.080064174436275,0.8511022424933485,0.1711022424933485,0.1711022424933485
pool_label_control,resid_pool_label_control,0.68,61,B2_containing,36346,7610,-5.284413488560284,7.703844519360242,15.407689038720484,0.9607095926412615,0.2807095926412615,0.2807095926412615
pool_label_control,resid_pool_label_control,0.68,61,downstream_only,17283,4245,1.979631229488418,2.7579470034424114,5.515894006884823,0.8028268551236749,0.12282685512367486,0.12282685512367486
pool_label_control,resid_pool_label_control,0.68,61,all,53629,11855,-4.183812924223826,7.873393068147531,15.746786136295063,0.919105862505272,0.239105862505272,0.239105862505272
pool_label_control,resid_pool_label_control,0.68,62,B2_containing,36853,7103,-5.214623339535046,6.520402061632304,13.040804123264609,0.9084893706884415,0.22848937068844144,0.22848937068844144
pool_label_control,resid_pool_label_control,0.68,62,downstream_only,17695,3833,1.8010798019665042,2.9156553348798653,5.831310669759731,0.8867727628489434,0.2067727628489433,0.2067727628489433
pool_label_control,resid_pool_label_control,0.68,62,all,54548,10936,-4.1929468191296415,7.6868601488051045,15.373720297610209,0.8664959765910754,0.1864959765910753,0.1864959765910753
pool_label_control,resid_pool_label_control,0.68,63,B2_containing,39956,4000,-5.233932158891724,4.672091454300531,9.344182908601063,0.738,0.05799999999999994,0.05799999999999994
pool_label_control,resid_pool_label_control,0.68,63,downstream_only,19712,1816,1.8172854336415953,2.684538379925283,5.369076759850566,0.7681718061674009,0.08817180616740083,0.08817180616740083
pool_label_control,resid_pool_label_control,0.68,63,all,59668,5816,-4.168166151046448,7.265472759438611,14.530945518877221,0.7168156808803301,0.03681568088033005,0.03681568088033005
pool_label_control,resid_pool_label_control,0.68,65,B2_containing,42840,1116,-5.204144039186426,4.5462325948551054,9.092465189710211,0.7491039426523297,0.06910394265232966,0.06910394265232966
pool_label_control,resid_pool_label_control,0.68,65,downstream_only,21130,398,1.9046657361752137,2.6281318388751718,5.2562636777503435,0.871859296482412,0.19185929648241196,0.19185929648241196
pool_label_control,resid_pool_label_control,0.68,65,all,63970,1514,-4.110084834522502,7.22073993261244,14.44147986522488,0.8031704095112285,0.12317040951122848,0.12317040951122848
pool_label_control,resid_pool_label_control,0.95,44,B2_containing,43832,124,-5.163423586389301,58.33386348993775,116.6677269798755,0.8548387096774194,-0.09516129032258058,0.09516129032258058
pool_label_control,resid_pool_label_control,0.95,44,downstream_only,21483,45,1.9014053650425609,15.793133205336206,31.586266410672412,0.08888888888888889,-0.861111111111111,0.861111111111111
pool_label_control,resid_pool_label_control,0.95,44,all,65315,169,-4.0645332496424,39.32447878851115,78.6489575770223,0.863905325443787,-0.086094674556213,0.086094674556213
pool_label_control,resid_pool_label_control,0.95,45,B2_containing,42663,1293,-5.127313026262496,55.67686236521021,111.35372473042042,0.8468677494199536,-0.10313225058004638,0.10313225058004638
pool_label_control,resid_pool_label_control,0.95,45,downstream_only,21034,494,1.95806801781768,15.853765066344826,31.70753013268965,0.8785425101214575,-0.0714574898785425,0.0714574898785425
pool_label_control,resid_pool_label_control,0.95,45,all,63697,1787,-3.9678879768282025,37.634571484903695,75.26914296980739,0.8623391158365976,-0.08766088416340234,0.08766088416340234
pool_label_control,resid_pool_label_control,0.95,46,B2_containing,43946,10,-5.168724783917632,58.62799132355568,117.25598264711137,0.9,-0.04999999999999993,0.04999999999999993
pool_label_control,resid_pool_label_control,0.95,46,downstream_only,21525,3,1.89711671186233,15.88493499614558,31.76986999229116,1.0,0.050000000000000044,0.050000000000000044
pool_label_control,resid_pool_label_control,0.95,46,all,65471,13,-4.073115268633966,39.50708596386525,79.0141719277305,0.8461538461538461,-0.10384615384615381,0.10384615384615381
