run,group,current_nA,event_index,eventno,n_selected,multi_stave,three_stave,downstream,ref_stave,ref_stave_idx,ref_amp_adc,integral_charge,p04_duplicate_charge,adaptive_lowering_adc,pretrigger_level_adc,log_amp,peak_sample,area_over_peak,tail_fraction,late_fraction,early_fraction,post_peak_min_fraction,neg_step_count,width_10_samples,width_20_samples,final_fraction,template_charge,p07_corrected_charge,uncorrected_charge_bin,s16_bin,p07_saturation_state,uncorrected_stratum,p07_corrected_charge_bin,p07_corrected_stratum,baseline_mad,baseline_slope,saturation_count,secondary_peak,secondary_sep,post_peak_min,undershoot_area,timing_span_dup,template_bin,q_template_rmse,label_saturation,label_dropout,label_baseline_excursion,label_pileup_or_long_tail,label_timing_tail,label_novel_early_pretrigger,label_novel_delayed_peak,label_novel_undershoot_recovery,label_novel_broad_template_mismatch,label_known_any,label_novel_any,label_curated_any,label_physics_tail_only,taxon,taxon_for_strata,uncorrected_taxon_stratum,two_pulse_improvement,pretrigger_bin,slope_bin,lowering_bin,peak_bin,late_bin,sat_bin,two_pulse_bin,traditional_stratum
53,high_20nA,20.0,2086,206456,1,0,0,0,B2,0,3630.0,9449.0,1375.0,4210.55,11045.0,8.196987927258897,3.0,-2.541046831955923,0.0,0.0,0.6609165,-0.7696969696969697,4.0,4.0,3.0,-0.7696969696969697,7.954639541064318,1375.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,3122.5,7895.0,1,0.10440771,2,-0.76969695,-3.2487605,1.6388146,3,0.8587886,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,2599,206969,1,0,0,0,B2,0,2570.5,10787.0,868.0,2794.9425,9599.5,7.851855711495559,3.0,-0.5652596771056215,0.049689442,0.0,0.39612496,-0.8249367827270959,3.0,9.0,8.0,-0.8249367827270959,1462.6800435771836,868.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2136.5,5404.0,1,0.4145108,3,-0.8249368,-2.9970822,1.6509838,3,0.74571663,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,6320,210690,1,0,0,0,B2,0,3234.5,16168.0,1350.0,2522.9825,9318.5,8.08162963548404,3.0,2.2334209305920543,0.11702128,0.043171696,0.31661305,-0.5062606276085948,3.0,11.0,9.0,-0.5062606276085948,7954.332058629145,1350.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2228.0,5806.0,1,0.4376256,2,-0.50626063,-1.3875406,1.671637,3,0.5937089,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,6627,210997,1,0,0,0,B2,0,7749.0,55763.0,10411.0,773.7650000000003,7632.0,8.955319081763951,4.0,6.968770163892115,0.349497,0.25357315,0.12893854,0.1916376306620209,2.0,16.0,14.0,0.1916376306620209,43590.24623563486,11400.0450038784,q_8k_16k,s16_large_lowering,B2_sat_proxy,q_8k_16k|s16_large_lowering|B2_sat_proxy,q_8k_16k,q_8k_16k|s16_large_lowering|B2_sat_proxy,881.0,7208.0,1,0.53129435,2,0.19163764,0.0,18.0,5,0.31535247,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_8k_16k|s16_large_lowering|B2_sat_proxy|baseline_excursion,0.0027001737337043275,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|B2_sat_proxy|tp_low
53,high_20nA,20.0,7292,211662,1,0,0,0,B2,0,2745.5,14583.5,1128.0,2396.3175,9184.5,7.917718486718927,3.0,1.8980149335275907,0.100970276,0.0070284912,0.2991737,-0.5971589874339829,2.0,10.0,10.0,-0.5971589874339829,6838.321288836726,1128.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2027.5,5183.0,1,0.5181206,4,-0.59715897,-1.9368057,1.6697372,3,0.620295,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,7732,212102,1,0,0,0,B2,0,6001.0,44343.0,6244.0,940.9849999999997,7777.0,8.699681400989514,4.0,7.051991334777537,0.32936427,0.2243195,0.15050854,0.08015330778203633,2.0,15.0,13.0,0.08015330778203633,34072.129469016065,6244.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1012.0,6712.0,1,0.55707383,3,0.08015331,0.0,18.0,4,0.37130162,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,8916,213286,1,0,0,0,B2,0,5239.5,37621.0,4334.5,1439.9075000000003,8268.5,8.563981352914997,3.0,6.623723637751694,0.29427713,0.1969113,0.17641743,0.010592613799026625,1.0,15.0,14.0,0.010592613799026625,28532.574981523532,4334.5,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1458.0,6758.0,1,0.7198206,2,0.010592613,0.0,18.0,4,0.39678997,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_high,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_high|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,9456,213826,1,0,0,0,B2,0,4782.5,29804.0,3040.0,2014.7624999999998,8823.5,8.472718701314408,3.0,5.290329325666493,0.22835861,0.14538316,0.22131258,-0.11657083115525353,1.0,14.0,12.0,-0.11657083115525353,21446.933927872095,3040.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1950.0,6869.0,1,0.663356,2,-0.11657083,-0.12608469,18.0,4,0.45192018,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_mid,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_mid|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,9688,214058,1,0,0,0,B2,0,1766.0,3685.0,1533.0,4800.51,11781.0,7.476472381163905,2.0,-15.720271800679502,0.0,0.0,0.9367707,-2.2440543601359004,7.0,3.0,2.0,-2.2440543601359004,7.954639541064318,1533.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1726.0,6513.0,1,0.13193658,2,-2.2440543,-14.118914,1.59073,2,1.5911926,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,10568,214938,1,0,0,0,B2,0,1783.5,3248.0,1963.0,5241.7475,12275.5,7.486333004798946,2.0,-19.05242500700869,0.0,0.0,1.0,-2.4488365573310906,7.0,2.0,2.0,-2.4488365573310906,7.954639541064318,1963.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1624.0,6733.0,1,0.0,2,-2.4488366,-17.098402,1.5607142,2,1.7681614,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,11473,215843,1,0,0,0,B2,0,5342.5,41538.0,5411.0,1061.3625000000002,7901.5,8.583448987193304,4.0,7.362470753392606,0.3302759,0.22369878,0.15000722,0.0785212915301825,2.0,15.0,13.0,0.0785212915301825,32313.304743486857,5411.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1102.0,6310.0,1,0.58802056,3,0.07852129,0.0,18.0,4,0.36440578,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,11781,216151,1,0,0,0,B2,0,2881.5,16823.5,1289.0,2081.2775,8899.5,7.966066270876722,3.0,2.974492451847996,0.12218028,0.0072220406,0.26593754,-0.4950546590317543,2.0,10.0,10.0,-0.4950546590317543,9572.417136891765,1289.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1858.5,5006.0,1,0.57765055,4,-0.49505466,-1.5740066,1.6809419,3,0.56707734,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,12001,216371,1,0,0,0,B2,0,1656.0,2481.0,2477.0,5440.0,12684.0,7.412160334945206,2.0,-24.014492753623188,0.0,0.0,1.0,-2.842391304347826,9.0,2.0,2.0,-2.842391304347826,7.954639541064318,2477.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1240.5,6290.0,1,0.0,2,-2.8423913,-21.71437,1.9070015,2,2.0414922,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,12076,216446,1,0,0,0,B2,0,1844.0,2911.0,2353.0,5363.34,12513.0,7.5196924041165385,2.0,-20.690889370932755,0.0,0.0,1.0,-2.5580260303687634,8.0,2.0,2.0,-2.5580260303687634,7.954639541064318,2353.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1455.5,6458.0,1,0.0,2,-2.558026,-18.767353,1.4932326,2,1.8437647,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,12082,216452,1,0,0,0,B2,0,2123.0,4991.0,1246.0,4055.1549999999997,10999.0,7.660585461703256,3.0,-8.206311822892134,0.0,0.0,0.8242837,-1.5289684408855393,5.0,3.0,3.0,-1.5289684408855393,7.954639541064318,1246.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2057.0,6210.0,1,0.0,3,-1.5289685,-7.6943007,1.6066298,2,1.1373028,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,12350,216720,1,0,0,0,B2,0,2393.5,5529.5,1409.0,4225.5975,11100.5,7.780512008832564,3.0,-7.2788803008147065,0.0,0.0,0.82195497,-1.355546271151034,6.0,3.0,3.0,-1.355546271151034,7.954639541064318,1409.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2272.5,6655.0,1,0.0,3,-1.3555462,-6.9097548,1.611248,2,1.0739224,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,12570,216940,1,0,0,0,B2,0,2797.5,7032.0,1188.0,3969.5375000000004,10891.5,7.936481440186081,3.0,-4.0897229669347634,0.0,0.0,0.7039249,-1.031456657730116,5.0,4.0,3.0,-1.031456657730116,7.954639541064318,1188.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2475.0,6809.0,1,0.12243074,3,-1.0314567,-4.4,1.6299652,3,0.9480742,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,12803,217173,1,0,0,0,B2,0,4316.0,16405.0,1944.0,2981.26,9942.0,8.370084326378025,3.0,1.626274328081557,0.050045718,0.04114599,0.40768057,-0.4158943466172382,3.0,8.0,7.0,-0.4158943466172382,6391.681744790948,1944.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2709.0,7362.0,1,0.3544949,2,-0.41589436,-0.9193698,18.0,4,0.6313174,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,13776,218146,1,0,0,0,B2,0,7698.0,77696.0,2105.0,6465.53,6581.0,8.948715833843691,3.0,8.383216419849312,0.4611949,0.37376443,0.18378037,0.43998441153546375,2.0,16.0,16.0,0.6795271499090673,55172.47099204189,2304.9750007841735,q_lt_8k,s16_large_lowering,B2_sat_proxy,q_lt_8k|s16_large_lowering|B2_sat_proxy,q_lt_8k,q_lt_8k|s16_large_lowering|B2_sat_proxy,6581.0,1117.0,1,0.8548974,3,0.4399844,0.0,2.0085666,5,0.47032154,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_sat_proxy|baseline_excursion,0.12600907771941322,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_extreme,B2_sat_proxy,tp_mod,pt_mad_ge120|lower_large|peak_pre|late_extreme|B2_sat_proxy|tp_mod
53,high_20nA,20.0,13954,218324,1,0,0,0,B2,0,3107.5,14155.5,1192.0,2707.8875,9507.5,8.041573823384867,3.0,1.2473049074818987,0.080074884,0.029140616,0.35484442,-0.5893805309734513,3.0,10.0,8.0,-0.5893805309734513,5254.868140782424,1192.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2335.0,5862.0,1,0.39469028,5,-0.5893805,-1.8051488,1.6622292,3,0.64675856,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,14306,218676,1,0,0,0,B2,0,4251.0,17105.0,1946.0,3171.2349999999997,9985.0,8.35490952835879,3.0,1.9204892966360856,0.04676995,0.039520606,0.38515055,-0.39778875558692073,2.0,8.0,7.0,-0.39778875558692073,7626.832186530729,1946.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2786.0,7486.0,1,0.45001176,2,-0.39778876,-0.79251945,18.0,4,0.6233356,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,14982,219352,1,0,0,0,B2,0,3705.5,17163.0,1584.0,2677.9174999999996,9492.5,8.217573481391414,3.0,2.2315476993658074,0.11524792,0.060362406,0.3395094,-0.4381325057347187,3.0,12.0,8.0,-0.4381325057347187,8163.240743707519,1584.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2427.5,6439.0,1,0.42679802,2,-0.4381325,-1.0900013,18.0,3,0.5963225,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,15063,219433,1,0,0,0,B2,0,3126.5,12764.0,1061.0,2962.6025,9742.5,8.047669447007353,3.0,0.6115464577003038,0.039642744,0.018646192,0.40676904,-0.6465696465696466,3.0,8.0,7.0,-0.6465696465696466,3577.2206784143295,1061.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2537.5,6136.0,1,0.35263073,3,-0.64656967,-1.847753,1.6513677,3,0.6831668,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,15191,219561,1,0,0,0,B2,0,3508.0,15152.0,1422.0,2812.38,9660.0,8.162801353492075,3.0,1.556442417331813,0.08487328,0.049168427,0.36919218,-0.5148232611174458,3.0,9.0,8.0,-0.5148232611174458,6040.025702184949,1422.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2475.5,6373.0,1,0.38283923,2,-0.51482326,-1.3514824,1.6681688,3,0.62877804,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,15657,220027,1,0,0,0,B2,0,8835.5,53846.5,30320.0,7319.9675,7452.5,9.08653297624811,4.0,3.4058061230264274,0.47356838,0.32234222,0.13317485,0.303038877256522,1.0,12.0,12.0,0.33450285778959876,3471.3573817948254,32935.10001129508,q_16k_32k,s16_large_lowering,B2_sat_proxy,q_16k_32k|s16_large_lowering|B2_sat_proxy,q_ge_32k,q_ge_32k|s16_large_lowering|B2_sat_proxy,698.5,7179.0,1,0.76119065,4,-0.84347236,-2.530417,18.0,5,0.7587404,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_16k_32k|s16_large_lowering|B2_sat_proxy|baseline_excursion,0.14698463659888655,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_extreme,B2_sat_proxy,tp_mod,pt_mad_ge120|lower_large|peak_nominal|late_extreme|B2_sat_proxy|tp_mod
53,high_20nA,20.0,16307,220677,1,0,0,0,B2,0,3772.5,10156.5,1545.0,4178.9125,10968.5,8.235493190642005,3.0,-1.9395626242544732,0.0,0.0,0.6367351,-0.7073558648111332,3.0,5.0,3.0,-0.7073558648111332,7.954639541064318,1545.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,3233.5,8008.0,1,0.13611664,3,-0.70735586,-2.7948308,1.6400074,3,0.8219032,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,16332,220702,1,0,0,0,B2,0,6634.0,38219.0,19235.0,2384.49,9232.0,8.799963219507,5.0,3.759119686463672,0.2727439,0.16374055,0.10779978,0.12028941814892975,2.0,15.0,10.0,0.1762134458848357,19138.876749712592,19235.0,q_16k_32k,s16_large_lowering,B2_unsat,q_16k_32k|s16_large_lowering|B2_unsat,q_16k_32k,q_16k_32k|s16_large_lowering|B2_unsat,2024.5,5039.0,1,0.9546277,2,-1.391619,-1.391619,18.0,4,0.6334627,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_16k_32k|s16_large_lowering|B2_unsat|baseline_excursion,0.0723619371560991,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,16637,221007,1,0,0,0,B2,0,4702.0,31559.0,3313.0,1652.4700000000003,8477.0,8.455743229100015,3.0,5.943641003828159,0.25602838,0.15779968,0.19781996,-0.07401105912377712,1.0,14.0,13.0,-0.07401105912377712,23519.065206335963,3313.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1632.0,6425.0,1,0.6707784,2,-0.07401106,-0.07401106,18.0,4,0.42384884,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_mid,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_mid|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,17582,221952,1,0,0,0,B2,0,2226.5,8024.0,886.0,3127.1025,9979.5,7.708186124761757,3.0,-2.9732764428475185,0.0,0.0,0.5068544,-1.1095890410958904,3.0,7.0,6.0,-1.1095890410958904,7.954639541064318,886.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2033.5,5387.0,1,0.33527958,3,-1.1095891,-4.3310127,1.6209725,2,0.8414338,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
53,high_20nA,20.0,17592,221962,1,0,0,0,B2,0,6112.0,42242.0,5885.5,1291.3199999999997,8107.0,8.718009330846357,4.0,6.481020942408377,0.3057147,0.21043038,0.16649306,0.046956806282722516,2.0,15.0,14.0,0.046956806282722516,31750.357966448275,5885.5,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1315.0,7169.0,1,0.51374346,3,0.046956807,0.0,18.0,4,0.3942212,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|not_B2_sat_proxy|tp_low
