event,track_id,pdg,particle,y_deuteron,pseudo_run,total_edep_MeV,early_edep_MeV,downstream_edep_MeV,early_fraction,deepest_layer,n_layers_hit,layer_centroid,max_layer_edep_MeV,B2_edep_MeV,B4_edep_MeV,B6_edep_MeV,B8_edep_MeV,edep_l0,edep_l1,edep_l2,edep_l3,edep_l4,edep_l5,edep_l6,edep_l7
24362,2,1000010020,deuteron,1,1,11.040073,11.040073,0,1,0,1,0,11.040073,11.040073,0,0,0,11.040073,0,0,0,0,0,0,0
24381,2,1000010020,deuteron,1,1,81.659752,81.659752,0,1,1,2,0.5387547,43.994576,81.659752,0,0,0,37.665176,43.994576,0,0,0,0,0,0
24381,1,2212,proton,0,1,44.266178,44.266178,0,1,0,1,0,44.266178,44.266178,0,0,0,44.266178,0,0,0,0,0,0,0
24382,2,1000010020,deuteron,1,1,120.79369,55.44175,65.351944,0.45897883,2,3,1.3377006,65.351944,55.44175,65.351944,0,0,24.559841,30.88191,65.351944,0,0,0,0,0
24382,1,2212,proton,0,1,24.807404,24.807404,0,1,0,1,0,24.807404,24.807404,0,0,0,24.807404,0,0,0,0,0,0,0
24384,2,1000010020,deuteron,1,1,57.296848,57.296848,0,1,0,1,0,57.296848,57.296848,0,0,0,57.296848,0,0,0,0,0,0,0
24384,1,2212,proton,0,1,87.472946,41.862511,45.610435,0.47857666,2,3,1.3058156,45.610435,41.862511,45.610435,0,0,18.859846,23.002665,45.610435,0,0,0,0,0
24390,1,2212,proton,0,1,135.84131,23.121902,112.71941,0.1702126,7,8,4.2553997,31.707569,23.121902,27.054663,32.600876,53.063866,11.173556,11.948347,12.849443,14.205219,15.298961,17.301914,21.356298,31.707569
24391,1,2212,proton,0,1,76.028122,28.832586,47.195538,0.3792358,3,4,1.6113892,33.483547,28.832586,47.195538,0,0,14.424772,14.407814,33.483547,13.711991,0,0,0,0
24393,2,1000010020,deuteron,1,1,129.52756,52.175545,77.352005,0.40281424,3,4,1.6902435,41.927052,52.175545,77.352005,0,0,23.371403,28.804142,41.927052,35.424953,0,0,0,0
24402,2,1000010020,deuteron,1,1,81.823479,81.823479,0,1,1,2,0.5466668,44.730179,81.823479,0,0,0,37.0933,44.730179,0,0,0,0,0,0
24402,1,2212,proton,0,1,39.907303,39.907303,0,1,0,1,0,39.907303,39.907303,0,0,0,39.907303,0,0,0,0,0,0,0
24407,1,2212,proton,0,1,127.71126,27.566856,100.1444,0.21585299,5,6,3.2083077,43.143021,27.566856,32.967133,67.177269,0,13.377883,14.188973,15.205457,17.761677,24.034248,43.143021,0,0
24410,1,2212,proton,0,1,129.42618,29.027435,100.39874,0.22427793,5,6,3.1085489,38.370674,29.027435,35.9034,64.495346,0,13.883755,15.143682,16.878321,19.02508,26.12467,38.370674,0,0
24412,1,2212,proton,0,1,79.018677,22.386686,56.631989,0.2833088,6,7,2.754426,16.306799,22.386686,24.921579,31.404556,0.30585352,11.249172,11.137514,12.01131,12.91027,15.097758,16.306799,0.30585352,0
24413,2,1000010020,deuteron,1,1,82.588867,48.572563,34.016308,0.58812481,2,3,1.1495248,34.016308,48.572563,34.016308,0,0,21.667231,26.905333,34.016308,0,0,0,0,0
24416,2,1000010020,deuteron,1,1,52.885178,52.885178,0,1,0,1,0,52.885178,52.885178,0,0,0,52.885178,0,0,0,0,0,0,0
24416,1,2212,proton,0,1,86.419304,41.159035,45.260269,0.4762713,2,3,1.3142707,45.260269,41.159035,45.260269,0,0,18.101213,23.057821,45.260269,0,0,0,0,0
24418,2,1000010020,deuteron,1,1,117.49666,55.532669,61.963993,0.4726319,2,3,1.3143228,61.963993,55.532669,61.963993,0,0,25.032108,30.500563,61.963993,0,0,0,0,0
24418,1,2212,proton,0,1,52.145447,52.145447,0,1,1,2,0.25405297,38.897739,52.145447,0,0,0,38.897739,13.247705,0,0,0,0,0,0
24420,1,2212,proton,0,1,128.43654,28.410656,100.02588,0.22120385,5,6,3.1320717,39.063408,28.410656,35.709549,64.31633,0,13.571037,14.839619,16.024548,19.685001,25.252924,39.063408,0,0
24421,2,1000010020,deuteron,1,1,86.876892,86.876892,0,1,1,2,0.59969586,52.099712,86.876892,0,0,0,34.777184,52.099712,0,0,0,0,0,0
24421,1,2212,proton,0,1,37.839088,37.839088,0,1,0,1,0,37.839088,37.839088,0,0,0,37.839088,0,0,0,0,0,0,0
24435,1,2212,proton,0,1,31.092081,27.346153,3.7459276,0.87952149,2,3,0.70994514,14.581816,27.346153,3.7459276,0,0,12.764338,14.581816,3.7459276,0,0,0,0,0
24437,1,2212,proton,0,1,117.03928,21.288473,95.750809,0.18189169,7,8,4.0930538,23.280594,21.288473,24.544655,30.301624,40.904526,10.396742,10.891731,11.613255,12.9314,14.080283,16.22134,17.623932,23.280594
24446,2,1000010020,deuteron,1,1,60.926014,60.926014,0,1,0,1,0,60.926014,60.926014,0,0,0,60.926014,0,0,0,0,0,0,0
24446,1,2212,proton,0,1,60.181831,60.181831,0,1,1,2,0.55021095,33.112701,60.181831,0,0,0,27.069132,33.112701,0,0,0,0,0,0
24449,1,2212,proton,0,1,126.28632,20.922878,105.36344,0.1656781,5,6,3.3740168,44.651413,20.922878,35.261116,70.102325,0,9.8710909,11.051788,15.803699,19.457418,25.450912,44.651413,0,0
24452,1,2212,proton,0,1,138.05153,25.919159,112.13237,0.18774989,6,7,3.6759675,32.535629,25.919159,31.846832,47.749908,32.535629,12.516184,13.402974,15.269085,16.577747,20.16477,27.585138,32.535629,0
24453,2,1000010020,deuteron,1,1,82.583275,82.583275,0,1,1,2,0.55727029,46.021206,82.583275,0,0,0,36.562069,46.021206,0,0,0,0,0,0
24465,2,1000010020,deuteron,1,1,74.446762,74.446762,0,1,1,2,0.42316803,42.943268,74.446762,0,0,0,42.943268,31.50349,0,0,0,0,0,0
24469,1,2212,proton,0,1,137.31332,26.191463,111.12186,0.19074233,6,7,3.693784,33.807571,26.191463,30.656952,46.657333,33.807571,12.786445,13.40502,14.367929,16.289024,19.934311,26.723024,33.807571,0
24474,2,1000010020,deuteron,1,1,70.5784,70.5784,0,1,1,2,0.30839437,48.81242,70.5784,0,0,0,48.81242,21.765982,0,0,0,0,0,0
24474,1,2212,proton,0,1,58.68718,58.68718,0,1,1,2,0.52042127,30.542057,58.68718,0,0,0,28.145123,30.542057,0,0,0,0,0,0
24478,2,1000010020,deuteron,1,1,46.930725,46.930725,0,1,0,1,0,46.930725,46.930725,0,0,0,46.930725,0,0,0,0,0,0,0
24488,2,1000010020,deuteron,1,1,83.041489,83.041489,0,1,1,2,0.55325687,45.943272,83.041489,0,0,0,37.098213,45.943272,0,0,0,0,0,0
24488,1,2212,proton,0,1,84.908989,42.072834,42.836155,0.49550506,2,3,1.2921578,42.836155,42.072834,42.836155,0,0,18.029329,24.043505,42.836155,0,0,0,0,0
24497,2,1000010020,deuteron,1,1,87.906036,87.906036,0,1,1,2,0.60462642,53.150314,87.906036,0,0,0,34.755726,53.150314,0,0,0,0,0,0
24497,1,2212,proton,0,1,35.4147,35.4147,0,1,1,2,0.27028164,25.842756,35.4147,0,0,0,25.842756,9.5719433,0,0,0,0,0,0
24505,2,1000010020,deuteron,1,1,84.732468,84.732468,0,1,1,2,0.56155181,47.581669,84.732468,0,0,0,37.150795,47.581669,0,0,0,0,0,0
24510,2,1000010020,deuteron,1,1,126.51569,51.352043,75.163643,0.40589467,3,4,1.6580186,44.131958,51.352043,75.163643,0,0,22.945652,28.406389,44.131958,31.031685,0,0,0,0
24511,2,1000010020,deuteron,1,1,63.735012,63.735012,0,1,0,1,0,63.735012,63.735012,0,0,0,63.735012,0,0,0,0,0,0,0
24511,1,2212,proton,0,1,66.195023,66.195023,0,1,1,2,0.63363487,41.943474,66.195023,0,0,0,24.251545,41.943474,0,0,0,0,0,0
24513,2,1000010020,deuteron,1,1,25.957977,25.957977,0,1,1,2,0.1420047,22.271822,25.957977,0,0,0,22.271822,3.6861548,0,0,0,0,0,0
24514,2,1000010020,deuteron,1,1,38.809689,38.809689,0,1,0,1,0,38.809689,38.809689,0,0,0,38.809689,0,0,0,0,0,0,0
24514,1,2212,proton,0,1,29.639212,26.350872,3.2883401,0.88905442,2,3,0.70539701,14.330731,26.350872,3.2883401,0,0,12.020142,14.330731,3.2883401,0,0,0,0,0
24518,2,1000010020,deuteron,1,1,89.67421,89.67421,0,1,1,2,0.63769311,57.184624,89.67421,0,0,0,32.48959,57.184624,0,0,0,0,0,0
24523,2,1000010020,deuteron,1,1,81.049248,81.049248,0,1,1,2,0.52588832,42.622852,81.049248,0,0,0,38.426395,42.622852,0,0,0,0,0,0
24523,1,2212,proton,0,1,91.09259,39.662582,51.430012,0.43540955,3,4,1.5218611,37.320576,39.662582,51.430012,0,0,18.001766,21.660814,37.320576,14.109435,0,0,0,0
24532,2,1000010020,deuteron,1,1,121.37813,54.296326,67.081795,0.44733205,3,4,1.4478558,55.175991,54.296326,67.081795,0,0,24.627684,29.668644,55.175991,11.905805,0,0,0,0
24533,2,1000010020,deuteron,1,1,59.712311,52.332977,7.3793321,0.87641853,2,3,0.72348535,28.442316,52.332977,7.3793321,0,0,23.890663,28.442316,7.3793321,0,0,0,0,0
24544,2,1000010020,deuteron,1,1,65.635544,65.635544,0,1,1,2,0.073394738,60.818237,65.635544,0,0,0,60.818237,4.8173037,0,0,0,0,0,0
24545,1,2212,proton,0,1,124.87848,27.806601,97.071869,0.22266927,5,6,3.0799067,33.570095,27.806601,36.040581,61.031292,0,13.026019,14.780581,15.98351,20.057072,27.461197,33.570095,0,0
24547,2,1000010020,deuteron,1,1,119.01822,56.552361,62.465855,0.47515717,2,3,1.3205028,62.465855,56.552361,62.465855,0,0,24.320192,32.23217,62.465855,0,0,0,0,0
24547,1,2212,proton,0,1,48.269146,48.269146,0,1,1,2,0.14366846,41.334393,48.269146,0,0,0,41.334393,6.9347539,0,0,0,0,0,0
24557,2,1000010020,deuteron,1,1,75.999756,75.999756,0,1,1,2,0.44373056,42.276337,75.999756,0,0,0,42.276337,33.723415,0,0,0,0,0,0
24559,2,1000010020,deuteron,1,1,6.5159249,6.5159249,0,1,0,1,0,6.5159249,6.5159249,0,0,0,6.5159249,0,0,0,0,0,0,0
24560,1,2212,proton,0,1,141.99478,24.869373,117.12539,0.17514287,7,8,4.003253,40.728638,24.869373,28.189907,39.857857,49.077629,12.433856,12.435518,13.072719,15.117188,17.595497,22.26236,40.728638,8.3489914
24561,2,1000010020,deuteron,1,1,77.976341,77.976341,0,1,1,2,0.4888401,39.858379,77.976341,0,0,0,39.858379,38.117962,0,0,0,0,0,0
24561,1,2212,proton,0,1,41.803886,41.803886,0,1,0,1,0,41.803886,41.803886,0,0,0,41.803886,0,0,0,0,0,0,0
24564,1,2212,proton,0,1,14.120399,14.120399,0,1,1,2,0.10542109,12.631811,14.120399,0,0,0,12.631811,1.4885879,0,0,0,0,0,0
24565,1,2212,proton,0,1,114.53204,21.282875,93.249168,0.18582463,7,8,4.0290971,21.979692,21.282875,25.464264,28.44363,39.341278,10.407967,10.874909,12.597957,12.866307,13.454496,14.989133,17.361584,21.979692
24566,1,2212,proton,0,1,129.21512,23.421219,105.79391,0.18125758,7,8,4.1547017,28.211134,23.421219,26.181641,31.46085,48.151421,12.03615,11.385068,12.702991,13.478651,14.800569,16.660282,19.940285,28.211134
24569,2,1000010020,deuteron,1,1,69.205376,69.205376,0,1,1,2,0.22332589,53.750027,69.205376,0,0,0,53.750027,15.455352,0,0,0,0,0,0
24570,2,1000010020,deuteron,1,1,129.22284,51.203842,78.018997,0.39624453,3,4,1.7069964,42.086422,51.203842,78.018997,0,0,22.591457,28.612387,42.086422,35.932571,0,0,0,0
24576,1,2212,proton,0,1,125.13634,23.079342,102.05698,0.18443358,7,8,4.1519876,27.107803,23.079342,24.846203,30.615862,46.594925,11.462048,11.617294,11.67216,13.174042,14.675909,15.939953,19.48712,27.107803
24587,2,1000010020,deuteron,1,1,61.511337,61.511337,0,1,1,2,0.45707634,33.395958,61.511337,0,0,0,33.395958,28.115377,0,0,0,0,0,0
24587,1,2212,proton,0,1,61.694889,61.694889,0,1,1,2,0.55707377,34.368603,61.694889,0,0,0,27.326286,34.368603,0,0,0,0,0,0
24590,2,1000010020,deuteron,1,1,129.88107,50.531174,79.349899,0.38905725,3,4,1.7342268,40.307781,50.531174,79.349899,0,0,23.029854,27.501322,40.307781,39.042114,0,0,0,0
24592,1,2212,proton,0,1,131.48834,27.517988,103.97035,0.20928082,5,6,3.2641153,47.537907,27.517988,33.365154,70.605202,0,12.854851,14.663137,15.524184,17.840969,23.067293,47.537907,0,0
24593,1,2212,proton,0,1,90.038651,40.14679,49.891861,0.44588396,3,4,1.4901205,37.729149,40.14679,49.891861,0,0,17.924788,22.222002,37.729149,12.162712,0,0,0,0
24595,1,2212,proton,0,1,129.96626,27.025463,102.9408,0.20794214,5,6,3.239845,45.228588,27.025463,34.093506,68.84729,0,12.968526,14.056937,15.884658,18.208847,23.618706,45.228588,0,0
24604,1,2212,proton,0,1,124.40511,21.466454,102.93865,0.17255284,7,8,4.179409,25.906473,21.466454,25.183681,31.856976,45.897999,10.308805,11.157649,11.996719,13.186962,15.35152,16.505455,19.991526,25.906473
24613,2,1000010020,deuteron,1,1,2.484503,2.484503,0,1,0,1,0,2.484503,2.484503,0,0,0,2.484503,0,0,0,0,0,0,0
24616,2,1000010020,deuteron,1,1,80.132339,80.132339,0,1,1,2,0.51599824,41.348145,80.132339,0,0,0,38.784191,41.348145,0,0,0,0,0,0
24616,1,2212,proton,0,1,0.59196615,0.59196615,0,1,0,1,0,0.59196615,0.59196615,0,0,0,0.59196615,0,0,0,0,0,0,0
24618,1,2212,proton,0,1,119.94102,22.018,97.923012,0.18357356,7,8,4.0992422,24.270248,22.018,24.976383,30.354149,42.592484,10.757339,11.260661,11.872343,13.104041,14.246053,16.108095,18.322235,24.270248
24620,2,1000010020,deuteron,1,1,43.325584,43.325584,0,1,0,1,0,43.325584,43.325584,0,0,0,43.325584,0,0,0,0,0,0,0
24620,1,2212,proton,0,1,133.75006,25.792099,107.95796,0.19283803,6,7,3.5803633,30.744059,25.792099,31.695961,51.207855,25.054142,12.709767,13.082333,15.19674,16.499222,20.463795,30.744059,25.054142,0
24623,2,1000010020,deuteron,1,1,34.464634,34.464634,0,1,0,1,0,34.464634,34.464634,0,0,0,34.464634,0,0,0,0,0,0,0
24623,1,2212,proton,0,1,132.66539,26.751766,105.91363,0.20164841,6,7,3.3486607,42.288189,26.751766,33.841255,65.089943,6.9824286,12.693306,14.058459,15.873393,17.967863,22.801756,42.288189,6.9824286,0
24628,1,2212,proton,0,1,36.42099,27.663734,8.7572546,0.75955468,2,3,0.88594282,14.752405,27.663734,8.7572546,0,0,12.911329,14.752405,8.7572546,0,0,0,0,0
24632,2,1000010020,deuteron,1,1,74.87368,74.87368,0,1,1,2,0.44323304,41.687191,74.87368,0,0,0,41.687191,33.186489,0,0,0,0,0,0
24633,1,2212,proton,0,1,9.3820934,9.3820934,0,1,0,1,0,9.3820934,9.3820934,0,0,0,9.3820934,0,0,0,0,0,0,0
24635,2,1000010020,deuteron,1,1,55.413483,55.413483,0,1,0,1,0,55.413483,55.413483,0,0,0,55.413483,0,0,0,0,0,0,0
24635,1,2212,proton,0,1,90.626053,38.455231,52.170818,0.42432866,3,4,1.5834937,34.394722,38.455231,52.170818,0,0,17.067181,21.38805,34.394722,17.776096,0,0,0,0
24641,1,2212,proton,0,1,130.72816,26.771938,103.95622,0.20479091,6,7,3.3799417,39.70055,26.771938,32.370255,61.495804,10.090163,12.902606,13.869331,15.351295,17.018961,21.795254,39.70055,10.090163,0
24642,1,2212,proton,0,1,64.506973,28.293608,36.213367,0.43861318,4,5,1.6674733,19.508278,28.293608,35.981888,0.23147814,0,13.127905,15.165703,16.473608,19.508278,0.23147814,0,0,0
24645,2,1000010020,deuteron,1,1,61.526661,61.526661,0,1,0,1,0,61.526661,61.526661,0,0,0,61.526661,0,0,0,0,0,0,0
24645,1,2212,proton,0,1,61.484283,61.484283,0,1,1,2,0.57603991,35.4174,61.484283,0,0,0,26.066881,35.4174,0,0,0,0,0,0
24648,1,2212,proton,0,1,1.2602891,1.2602891,0,1,0,1,0,1.2602891,1.2602891,0,0,0,1.2602891,0,0,0,0,0,0,0
24656,1,2212,proton,0,1,119.80602,22.553242,97.252785,0.18824798,7,8,4.077786,23.540565,22.553242,24.629707,30.594658,42.028423,10.398154,12.155088,11.771667,12.858041,14.413633,16.181025,18.487858,23.540565
24659,2,1000010020,deuteron,1,1,8.8134098,8.8134098,0,1,0,1,0,8.8134098,8.8134098,0,0,0,8.8134098,0,0,0,0,0,0,0
24669,1,2212,proton,0,1,55.398968,24.464476,30.93449,0.44160527,4,5,1.6463394,15.485789,24.464476,30.391975,0.54251462,0,11.698772,12.765703,14.906187,15.485789,0.54251462,0,0,0
24672,2,1000010020,deuteron,1,1,24.790735,24.790735,0,1,0,1,0,24.790735,24.790735,0,0,0,24.790735,0,0,0,0,0,0,0
24672,1,2212,proton,0,1,51.245842,51.245842,0,1,1,2,0.31986603,34.854038,51.245842,0,0,0,34.854038,16.391804,0,0,0,0,0,0
24675,2,1000010020,deuteron,1,1,124.29353,52.098843,72.194687,0.41915971,3,4,1.5915197,47.506641,52.098843,72.194687,0,0,23.360661,28.738182,47.506641,24.688046,0,0,0,0
24678,1,2212,proton,0,1,141.49823,24.390839,117.10739,0.17237557,7,8,3.9576621,45.981892,24.390839,28.214037,40.81102,48.082344,12.208556,12.182281,13.577175,14.636862,17.894615,22.916405,45.981892,2.1004512
24681,2,1000010020,deuteron,1,1,82.071274,48.333111,33.738159,0.5889163,2,3,1.1475078,33.738159,48.333111,33.738159,0,0,21.631996,26.701115,33.738159,0,0,0,0,0
24684,2,1000010020,deuteron,1,1,83.406693,83.406693,0,1,1,2,0.55586541,46.362896,83.406693,0,0,0,37.043797,46.362896,0,0,0,0,0,0
24684,1,2212,proton,0,1,84.353416,42.636917,41.716499,0.50545573,2,3,1.2763811,41.716499,42.636917,41.716499,0,0,18.402803,24.234112,41.716499,0,0,0,0,0
24686,1,2212,proton,0,1,143.87286,23.948948,119.92392,0.1664591,7,8,4.1181121,34.863682,23.948948,28.898365,38.83181,52.193748,11.578341,12.370606,13.954296,14.94407,17.278486,21.553326,34.863682,17.330067
24687,1,2212,proton,0,1,121.62068,22.983593,98.637085,0.18897767,7,8,4.0433364,23.953279,22.983593,26.234642,30.3391,42.063347,10.763979,12.219613,12.859864,13.374778,14.339174,15.999925,18.110067,23.953279
24688,2,1000010020,deuteron,1,1,48.142879,48.142879,0,1,0,1,0,48.142879,48.142879,0,0,0,48.142879,0,0,0,0,0,0,0
24688,1,2212,proton,0,1,39.549515,39.549515,0,1,1,2,0.50227523,19.864742,39.549515,0,0,0,19.684771,19.864742,0,0,0,0,0,0
24696,2,1000010020,deuteron,1,1,132.74504,50.380936,82.364105,0.37953159,3,4,1.7848994,44.615967,50.380936,82.364105,0,0,22.788567,27.592367,37.748135,44.615967,0,0,0,0
24709,2,1000010020,deuteron,1,1,66.595596,66.595596,0,1,1,2,0.13348888,57.705826,66.595596,0,0,0,57.705826,8.8897715,0,0,0,0,0,0
24712,1,2212,proton,0,1,138.37831,25.495663,112.88266,0.18424609,6,7,3.7842431,39.283291,25.495663,29.70253,43.896832,39.283291,12.942025,12.553638,14.525468,15.177061,18.662474,25.234358,39.283291,0
24714,1,2212,proton,0,1,126.51347,27.644121,98.869339,0.21850735,5,6,3.13974,37.06208,27.644121,34.484219,64.385117,0,12.934909,14.709212,15.545011,18.939207,27.32304,37.06208,0,0
24717,2,1000010020,deuteron,1,1,71.503784,71.503784,0,1,1,2,0.33848956,47.300499,71.503784,0,0,0,47.300499,24.203285,0,0,0,0,0,0
24717,1,2212,proton,0,1,54.332916,54.332916,0,1,1,2,0.41883883,31.576181,54.332916,0,0,0,31.576181,22.756735,0,0,0,0,0,0
24718,1,2212,proton,0,1,125.52975,23.084827,102.44492,0.18389925,7,8,4.1172385,26.014381,23.084827,25.956108,30.790466,45.698341,11.062428,12.0224,12.444707,13.511401,14.766845,16.023621,19.68396,26.014381
24721,2,1000010020,deuteron,1,1,24.194674,24.194674,0,1,0,1,0,24.194674,24.194674,0,0,0,24.194674,0,0,0,0,0,0,0
24722,2,1000010020,deuteron,1,1,85.859161,85.859161,0,1,1,2,0.58607662,50.320049,85.859161,0,0,0,35.539108,50.320049,0,0,0,0,0,0
24722,1,2212,proton,0,1,31.546129,31.546129,0,1,0,1,0,31.546129,31.546129,0,0,0,31.546129,0,0,0,0,0,0,0
24724,2,1000010020,deuteron,1,1,92.690201,92.690201,0,1,1,2,0.66371417,61.519802,92.690201,0,0,0,31.170397,61.519802,0,0,0,0,0,0
24724,1,2212,proton,0,1,46.319057,46.319057,0,1,0,1,0,46.319057,46.319057,0,0,0,46.319057,0,0,0,0,0,0,0
24726,2,1000010020,deuteron,1,1,134.28787,48.793331,85.494545,0.36334875,3,4,1.8404793,49.965599,48.793331,85.494545,0,0,22.593979,26.199352,35.528946,49.965599,0,0,0,0
24733,1,2212,proton,0,1,124.81438,28.270302,96.544083,0.22649877,5,6,3.0454338,32.218403,28.270302,36.229095,60.314987,0,13.569885,14.700417,16.75211,19.476986,28.096584,32.218403,0,0
24736,2,1000010020,deuteron,1,1,71.107124,71.107124,0,1,1,2,0.34699398,46.43338,71.107124,0,0,0,46.43338,24.673744,0,0,0,0,0,0
24736,1,2212,proton,0,1,58.098179,58.098179,0,1,1,2,0.49872413,29.123215,58.098179,0,0,0,29.123215,28.974964,0,0,0,0,0,0
24738,2,1000010020,deuteron,1,1,132.47183,50.411968,82.05986,0.3805486,3,4,1.7782931,43.660458,50.411968,82.05986,0,0,22.618404,27.793564,38.399403,43.660458,0,0,0,0
24740,2,1000010020,deuteron,1,1,56.103481,56.103481,0,1,0,1,0,56.103481,56.103481,0,0,0,56.103481,0,0,0,0,0,0,0
24740,1,2212,proton,0,1,89.540047,40.598289,48.941757,0.45340928,3,4,1.4297324,41.519009,40.598289,48.941757,0,0,17.88624,22.712051,41.519009,7.4227505,0,0,0,0
24747,2,1000010020,deuteron,1,1,67.506172,67.506172,0,1,1,2,0.18379146,55.099117,67.506172,0,0,0,55.099117,12.407058,0,0,0,0,0,0
24755,1,2212,proton,0,1,127.84509,28.349449,99.495636,0.22174844,5,6,3.1228113,38.505386,28.349449,35.281677,64.213959,0,14.011598,14.337852,16.308033,18.973646,25.708574,38.505386,0,0
24757,1,2212,proton,0,1,121.91986,22.126297,99.793564,0.1814823,7,8,4.0914416,24.596815,22.126297,26.332485,29.821629,43.63945,11.026924,11.099373,12.593131,13.739354,14.217364,15.604265,19.042633,24.596815
24758,1,2212,proton,0,1,124.59073,22.77383,101.81691,0.18278913,7,8,4.181201,28.038654,22.77383,24.612736,29.92881,47.27536,11.332117,11.441714,11.479388,13.133347,14.196458,15.732353,19.236704,28.038654
24759,1,2212,proton,0,1,135.90144,26.525974,109.37547,0.19518538,6,7,3.6389613,30.501057,26.525974,31.273315,47.601097,30.501057,12.925088,13.600886,14.692713,16.580603,19.199858,28.401237,30.501057,0
24760,2,1000010020,deuteron,1,1,86.983902,86.983902,0,1,1,2,0.61197793,53.232231,86.983902,0,0,0,33.751675,53.232231,0,0,0,0,0,0
24765,1,2212,proton,0,1,84.596573,28.296612,56.299961,0.33448887,4,5,2.2613368,23.229649,28.296612,33.070312,23.229649,0,13.727769,14.568843,15.397022,17.673288,23.229649,0,0,0
24769,2,1000010020,deuteron,1,1,34.4702,34.4702,0,1,0,1,0,34.4702,34.4702,0,0,0,34.4702,0,0,0,0,0,0,0
24769,1,2212,proton,0,1,67.273903,67.273903,0,1,1,2,0.65294945,43.926456,67.273903,0,0,0,23.347445,43.926456,0,0,0,0,0,0
24770,2,1000010020,deuteron,1,1,64.364288,64.364288,0,1,0,1,0,64.364288,64.364288,0,0,0,64.364288,0,0,0,0,0,0,0
24776,2,1000010020,deuteron,1,1,62.249264,62.249264,0,1,0,1,0,62.249264,62.249264,0,0,0,62.249264,0,0,0,0,0,0,0
24776,1,2212,proton,0,1,66.033371,66.033371,0,1,1,2,0.64944369,42.884956,66.033371,0,0,0,23.148418,42.884956,0,0,0,0,0,0
24777,2,1000010020,deuteron,1,1,73.296669,73.296669,0,1,1,2,0.48899713,37.454807,73.296669,0,0,0,37.454807,35.841862,0,0,0,0,0,0
24777,1,2212,proton,0,1,52.216553,52.216553,0,1,1,2,0.32537031,35.226837,52.216553,0,0,0,35.226837,16.989716,0,0,0,0,0,0
24778,2,1000010020,deuteron,1,1,68.049706,68.049706,0,1,1,2,0.20582375,54.043457,68.049706,0,0,0,54.043457,14.006246,0,0,0,0,0,0
24778,1,2212,proton,0,1,54.420048,54.420048,0,1,1,2,0.41141921,32.030594,54.420048,0,0,0,32.030594,22.389454,0,0,0,0,0,0
24783,1,2212,proton,0,1,145.91533,23.601376,122.31396,0.16174707,7,8,4.2549996,29.529238,23.601376,28.279608,37.238201,56.79615,11.307441,12.293936,13.447885,14.831723,17.04999,20.188211,29.529238,27.266914
24785,1,2212,proton,0,1,119.3689,21.961639,97.407257,0.18398125,7,8,4.0928497,23.506969,21.961639,24.893299,30.159819,42.354134,10.831502,11.130137,11.802038,13.09126,13.879927,16.279892,18.847164,23.506969
24786,2,1000010020,deuteron,1,1,73.720367,73.720367,0,1,1,2,0.39090455,44.902737,73.720367,0,0,0,44.902737,28.817627,0,0,0,0,0,0
24798,1,2212,proton,0,1,115.85705,22.175491,93.681557,0.19140391,7,8,4.0002503,21.484762,22.175491,25.034105,29.808434,38.839016,10.856652,11.318838,12.356119,12.677986,14.168855,15.639579,17.354254,21.484762
24799,1,2212,proton,0,1,147.62981,24.700394,122.92941,0.16731305,7,8,4.2814145,30.264549,24.700394,27.239613,37.134663,58.555138,11.891675,12.80872,12.977697,14.261914,16.754147,20.380516,28.290588,30.264549
24805,2,1000010020,deuteron,1,1,75.681137,75.681137,0,1,1,2,0.45594278,41.174873,75.681137,0,0,0,41.174873,34.506268,0,0,0,0,0,0
24805,1,2212,proton,0,1,33.340405,32.656815,0.6835916,0.97949666,2,3,0.57122236,17.677601,32.656815,0.6835916,0,0,14.979214,17.677601,0.6835916,0,0,0,0,0
24813,1,2212,proton,0,1,129.39731,26.893204,102.5041,0.20783433,5,6,3.2596664,46.440575,26.893204,32.750854,69.753242,0,13.072775,13.82043,15.734493,17.016361,23.312668,46.440575,0,0
24823,2,1000010020,deuteron,1,1,82.238129,82.238129,0,1,1,2,0.5462299,44.920925,82.238129,0,0,0,37.317204,44.920925,0,0,0,0,0,0
