sample,run,event,amp_left,amp_right,peak_left,peak_right,area_left,area_right,tail_left,tail_right,raw_residual_ns
sample_iii,49,4658,3220.0,1674.5,9.0,7.0,27211.0,12155.0,0.3973760611517401,0.376799670917318,4.297707394646174
sample_iii,49,4694,2670.0,1640.0,6.0,7.0,19291.0,11971.0,0.3137214244984708,0.3619580653245343,3.9849354581581906
sample_iii,49,4783,1723.5,2838.5,6.0,6.0,12031.0,22742.0,0.24328817222176044,0.34456072465042653,3.84518976169462
sample_iii,49,4816,2619.5,1298.5,7.0,7.0,19938.0,9464.0,0.36312568963787745,0.40236686390532544,6.3334211682037775
sample_iii,49,4868,3374.5,1394.0,6.0,7.0,29694.0,9815.0,0.4008890684986866,0.36902699949057566,7.19127999115468
sample_iii,49,4879,1499.5,1178.0,4.0,5.0,2436.0,4427.0,-1.562807881773399,-0.33634515473232435,0.48568593910366076
sample_iii,49,4969,3500.0,2215.0,6.0,7.0,32037.0,16409.0,0.43917969847363986,0.3986227070510086,5.212468056799949
sample_iii,49,5178,1665.0,1209.5,7.0,8.0,12053.0,8657.0,0.3598274288558865,0.3747256555388703,4.080547237447455
sample_iii,49,5238,1760.5,2324.5,7.0,7.0,12521.0,17085.0,0.3167478635891702,0.382089552238806,4.501121187770252
sample_iii,49,5241,2676.0,1176.5,7.0,8.0,19508.0,8541.0,0.3513942997744515,0.4214963119072708,6.0177140734789205
sample_iii,49,5328,2858.0,1614.0,6.0,7.0,21872.0,11585.0,0.33686905632772496,0.3514889943892965,4.535304118189053
sample_iii,49,5374,1733.0,2542.0,6.0,7.0,11991.0,19517.0,0.29680593778667336,0.4172260080955065,6.747228892284554
sample_iii,49,5405,2736.0,2736.5,6.0,7.0,20540.0,21192.0,0.3330087633885102,0.41090977727444317,6.710721579305655
sample_iii,49,5455,1163.0,3099.0,7.0,9.0,8618.0,25974.0,0.30250638199118124,0.4082159082159082,4.815555920033532
sample_iii,49,5634,1982.5,1129.5,5.0,6.0,12136.0,7885.0,0.10505932762030323,0.21610653138871275,4.129846245824723
sample_iii,49,5755,1388.5,2458.0,6.0,7.0,10575.0,18377.0,0.3108274231678487,0.35571638461119875,3.34744995216996
sample_iii,49,5765,2217.5,1809.0,6.0,7.0,16220.0,12821.0,0.3169543773119605,0.3399110833788316,2.7301771038314584
sample_iii,49,5793,1194.0,2642.5,7.0,6.0,8386.0,19992.0,0.25411399952301456,0.3360344137655062,2.9910648667466013
sample_iii,49,5867,2046.5,1603.0,7.0,7.0,14984.0,11799.0,0.34289909236518956,0.37681159420289856,4.986106008028848
sample_iii,49,5932,2796.5,1505.5,6.0,6.0,21512.0,11542.0,0.2721736705094831,0.30575290244325076,2.514527961680866
sample_iii,49,5952,2675.5,1285.5,6.0,7.0,20921.0,9473.0,0.32273791883753167,0.33199619972553573,3.395166420594734
sample_iii,49,5980,2302.5,1276.0,6.0,7.0,16802.0,9030.0,0.2878823949529818,0.3098560354374308,4.266371592953774
sample_iii,49,6132,3481.0,2048.5,5.0,7.0,31014.0,15080.0,0.3981750177339266,0.373209549071618,5.768154828904066
sample_iii,49,6158,1658.5,2145.5,6.0,7.0,12618.0,16022.0,0.2941829132984625,0.3458369741605293,3.7989917551198076
sample_iii,49,6177,2111.0,1796.0,7.0,7.0,14897.0,13721.0,0.3146942337383366,0.3816048392974273,3.4507550741865884
sample_iii,49,6213,1118.5,1865.5,6.0,7.0,7957.0,13708.0,0.24129697122030916,0.3151444412022177,6.194202898550728
sample_iii,49,6217,3236.5,2014.0,5.0,6.0,28172.0,14152.0,0.3425386908987647,0.31239400791407573,3.5932099994425286
sample_iii,49,6239,2216.0,1369.5,6.0,7.0,16387.0,10513.0,0.2984072740587051,0.33358698753923716,2.53124103044539
sample_iii,49,6282,2141.5,1491.0,6.0,7.0,15033.0,11287.0,0.26714561298476686,0.331266058297156,3.8918444493431643
sample_iii,49,6283,1881.5,2635.5,7.0,7.0,13220.0,20374.0,0.34001512859304084,0.4258368508883872,4.875516621360212
sample_iii,49,6327,4120.5,1854.5,5.0,6.0,38260.0,13210.0,0.42637219027705175,0.3251324753974262,5.2801827389808125
sample_iii,49,6406,2726.5,1240.5,6.0,7.0,19895.0,9029.0,0.2859512440311636,0.3131022261601506,2.4296102862973292
sample_iii,49,6481,1037.5,1082.5,2.0,4.0,-10694.0,598.0,-13092.0,-6.259197324414716,2.244372387952154
sample_iii,49,6550,1062.5,2098.0,6.0,6.0,7479.0,16056.0,0.21633908276507555,0.31234429496761335,5.634602676634515
sample_iii,49,6550,2587.0,2126.5,7.0,7.0,19130.0,15895.0,0.3633559853633037,0.4268008807801195,5.065616601970746
sample_iii,49,6569,3158.5,1694.5,6.0,7.0,25911.0,11981.0,0.37698274863957393,0.38160420666054584,5.96084342568048
sample_iii,49,6620,4010.0,2099.5,5.0,7.0,37156.0,15066.0,0.4461998062224136,0.35689632284614364,4.665524866091005
sample_iii,49,6665,3167.0,2181.0,5.0,6.0,25902.0,15866.0,0.2958072735696085,0.3130593722425312,4.459854346688676
sample_iii,49,6733,3146.5,1658.5,6.0,7.0,26703.0,12579.0,0.3772984308879152,0.39772636934573496,6.333224833563051
sample_iii,49,6761,3044.5,1829.5,8.0,6.0,24678.0,12671.0,0.3114920171812951,0.2864809407308026,3.3328417893176905
sample_iii,49,6837,1052.5,2616.0,7.0,7.0,7755.0,19759.0,0.30664087685364283,0.35285186497292376,2.7674870466321266
sample_iii,49,6906,2770.0,1173.0,7.0,7.0,21682.0,8413.0,0.3641269255603727,0.33709734934030666,1.1465906550413578
sample_iii,49,6942,2976.0,2575.0,7.0,6.0,24145.0,19862.0,0.29616897908469664,0.33460880072500254,5.407936960508067
sample_iii,49,7017,1357.5,2207.0,6.0,6.0,10011.0,15987.0,0.29707321945859555,0.3287045724651279,2.7062474857565206
sample_iii,49,7063,2894.0,2293.5,8.0,7.0,22717.0,16771.0,0.3913368842716908,0.4388527815872637,4.328650875979719
sample_iii,49,7143,3237.0,1993.5,5.0,6.0,26948.0,14107.0,0.2999851565978922,0.2966612320124761,5.314060685249707
sample_iii,49,7184,2554.0,2470.5,6.0,7.0,17856.0,18248.0,0.2849462365591398,0.3570802279701885,4.314367558197432
sample_iii,49,7383,4267.5,2376.0,5.0,6.0,36885.0,17721.0,0.4031449098549546,0.34851306359686246,3.90992532707822
sample_iii,49,7417,3246.5,1925.5,5.0,6.0,27203.0,14037.0,0.3196706245634673,0.3136710123245708,4.16271523018429
sample_iii,49,7439,2341.5,1153.5,6.0,6.0,16690.0,8302.0,0.25284601557819053,0.28161888701517707,4.994776418186824
sample_iii,49,7483,1506.5,1417.0,5.0,6.0,10345.0,10191.0,0.19081681971967135,0.235698165047591,2.85185928900788
sample_iii,49,7545,3037.0,1725.0,6.0,7.0,24408.0,12979.0,0.3417322189446083,0.3743739887510594,4.481323222283024
sample_iii,49,7710,2949.5,1727.0,6.0,7.0,22810.0,12961.0,0.3758877685225778,0.41339402823856186,3.1367092990542957
sample_iii,49,7813,3303.5,1805.0,6.0,7.0,28153.0,13161.0,0.39256917557631515,0.39715827064812703,6.211392208598475
sample_iii,49,7817,3748.0,2200.0,5.0,7.0,33895.0,15952.0,0.42602153709986723,0.3532472417251755,3.1082074078542092
sample_iii,49,7998,2755.0,1801.5,7.0,7.0,20860.0,13206.0,0.35546500479386384,0.3921702256550053,5.48467819884678
sample_iii,49,8007,2594.0,1679.0,6.0,7.0,19003.0,11760.0,0.3289480608325001,0.3541666666666667,5.887584431194973
sample_iii,49,8131,1646.5,2287.5,7.0,7.0,11479.0,16109.0,0.3268577402212736,0.40728785151157737,6.106509779951097
sample_iii,49,8131,2206.0,1192.0,7.0,7.0,15996.0,8472.0,0.3434608652163041,0.35328139754485366,4.439557536355068
sample_iii,49,8254,2405.5,2238.0,6.0,7.0,17416.0,17558.0,0.2715893431327515,0.35146372024148537,4.396547203678679
sample_iii,49,8261,2677.0,2189.5,6.0,6.0,20244.0,15917.0,0.2623987354277811,0.3133756361123327,5.69682484644343
sample_iii,49,8331,2301.5,1504.0,6.0,7.0,16607.0,10787.0,0.28855301981092313,0.3124130898303514,2.746246813332071
sample_iii,49,8401,1086.5,2454.5,6.0,7.0,8140.0,18817.0,0.29828009828009827,0.35095923898602327,3.958187867088345
sample_iii,49,8477,1331.5,1154.5,6.0,6.0,9193.0,8139.0,0.23974763406940064,0.2802555596510628,2.6527295426171875
sample_iii,49,8489,2384.0,1922.0,6.0,7.0,17189.0,14215.0,0.30350805747862003,0.34667604642982763,2.8853600733337785
sample_iii,49,8543,2754.0,1967.5,6.0,7.0,21623.0,15480.0,0.30291818896545347,0.3498062015503876,3.6978493204908247
sample_iii,49,8570,2317.0,1277.0,6.0,7.0,16716.0,9851.0,0.2719550131610433,0.3361080093391534,4.50690359157484
sample_iii,49,8658,3898.0,2057.0,5.0,7.0,34503.0,15661.0,0.3947192997710344,0.36032181853010664,4.72793360331983
sample_iii,49,8758,3051.5,1934.0,8.0,7.0,25680.0,14043.0,0.3771417445482866,0.369935199031546,4.531530765270716
sample_iii,49,8764,2377.0,1775.0,7.0,7.0,17173.0,12916.0,0.336982472485879,0.3895168782904924,4.747692186048354
sample_iii,49,8818,3448.0,1955.5,5.0,7.0,30425.0,14300.0,0.35556285949055055,0.33,4.319094276589002
sample_iii,49,8964,3797.5,2223.5,5.0,7.0,35124.0,16552.0,0.42478077667691605,0.361346060898985,5.000918160649718
sample_iii,49,8973,1622.5,2436.0,7.0,7.0,11849.0,17792.0,0.31842349565364164,0.3620166366906475,3.752008729292733
sample_iii,49,9012,1807.5,1118.5,3.0,5.0,1016.0,4772.0,-6.804133858267717,-0.15590947191953058,1.9944848821460255
sample_iii,49,9044,1139.5,2624.0,7.0,7.0,7757.0,19649.0,0.287482274075029,0.3739630515547865,3.9217656495143416
sample_iii,49,9222,1013.0,2195.5,6.0,7.0,7541.0,16281.0,0.3419970826150378,0.4209200909035072,7.248341804363783
sample_iii,49,9450,1806.0,1534.0,4.0,5.0,3131.0,7258.0,-1.5391248802299584,-0.08073849545329292,2.320760006447859
sample_iii,49,9566,2030.5,1193.0,6.0,7.0,14823.0,8178.0,0.3097888416649801,0.29261433113230617,2.504846186262114
sample_iii,49,9722,2493.0,1530.0,6.0,7.0,17861.0,11300.0,0.32377806393818936,0.3985840707964602,6.3133235100236575
sample_iii,49,9747,1982.0,1721.0,6.0,7.0,14634.0,12519.0,0.3128331283312833,0.34124131320393003,4.292698615374647
sample_iii,49,9758,3083.0,2183.5,6.0,7.0,25552.0,15700.0,0.4039996869129618,0.41770700636942676,5.341139645249228
sample_iii,49,9772,2761.0,1970.0,6.0,7.0,21006.0,14844.0,0.3506141102542131,0.41976556184316893,5.6374005233664946
sample_iii,49,9814,1551.5,2361.5,7.0,7.0,12101.0,17602.0,0.3533592265102058,0.39353482558800135,4.966717412632363
sample_iii,49,9843,2510.5,2273.0,6.0,7.0,19070.0,17367.0,0.32737283691662294,0.36471468877756663,3.1031500070776517
sample_iii,49,9851,1151.0,1472.5,7.0,8.0,7250.0,11568.0,0.21820689655172415,0.40352697095435686,6.453197674418604
sample_iii,49,9885,1181.0,1069.5,4.0,5.0,825.0,4282.0,-4.917575757575758,-0.23960765997197572,1.497236754410281
sample_iii,49,9950,2874.0,1766.0,5.0,7.0,22986.0,13046.0,0.309927782128252,0.36103020082783993,4.875048565620066
sample_iii,49,9976,2753.0,1970.5,6.0,7.0,20370.0,14008.0,0.3071183112420226,0.31753283837806967,2.476234107350102
sample_iii,49,10031,3584.0,1553.5,6.0,8.0,31234.0,11171.0,0.4516232310943203,0.4025602005192015,4.000158611081339
sample_iii,49,10050,1243.0,2582.0,7.0,6.0,9050.0,19107.0,0.30784530386740333,0.3416025540377872,2.2067241005634983
sample_iii,49,10107,2861.0,1521.0,7.0,7.0,22083.0,10706.0,0.35937146221075034,0.38613861386138615,6.197327342894987
sample_iii,49,10270,2405.0,1266.5,7.0,7.0,17798.0,9192.0,0.34284751095628724,0.37869886858137514,5.936528685548296
sample_iii,49,10332,2227.0,2049.5,4.0,5.0,11673.0,13045.0,-0.030583397584168594,0.14618627826753544,2.8027369826435233
sample_iii,49,10354,2878.0,1605.0,6.0,6.0,22061.0,11587.0,0.28384932686641584,0.31561232415638213,4.500273055157145
sample_iii,49,10392,1941.0,2383.5,6.0,6.0,14154.0,17565.0,0.27730676840469126,0.32393965271847425,3.7710305198677254
sample_iii,49,10438,2995.5,1765.0,5.0,6.0,24588.0,13514.0,0.30030909386692695,0.3245523161166198,5.249753993677118
sample_iii,49,10473,2899.0,1334.0,6.0,8.0,22685.0,9594.0,0.3833370068327088,0.39357932040858873,2.8118963863127533
sample_iii,49,10493,3221.5,1481.5,5.0,6.0,27434.0,10616.0,0.33159582999198073,0.29380180859080635,2.5357752550253068
sample_iii,49,10525,2344.0,2406.5,6.0,7.0,17210.0,17976.0,0.3064497385241139,0.3721072541165999,4.280649214047806
sample_iii,49,10611,2404.0,1958.0,3.0,5.0,12702.0,11259.0,-0.09581168319949614,0.08331112887467804,3.1126511379411497
sample_iii,49,10649,2313.5,1399.0,7.0,8.0,16080.0,9789.0,0.34944029850746267,0.3952395546021044,2.717010606665781
sample_iii,49,10688,3102.0,1519.5,6.0,7.0,25212.0,11186.0,0.3666904648580041,0.38333631324870376,5.647438563747741
sample_iii,49,10694,3736.5,1627.5,5.0,7.0,33463.0,11681.0,0.40414786480590503,0.3516822189881003,7.01648855131922
sample_iii,49,10776,2016.0,1344.0,6.0,7.0,14220.0,9482.0,0.3211673699015471,0.34201645222526894,2.5463077984817133
sample_iii,49,10797,2872.0,1174.5,6.0,7.0,22250.0,9324.0,0.3044943820224719,0.35435435435435436,2.243446712018148
sample_iii,49,10802,3056.5,2377.0,6.0,7.0,24706.0,17441.0,0.368736339350765,0.39401410469583165,5.617561634582913
sample_iii,49,10904,3400.0,1365.0,6.0,7.0,29918.0,10217.0,0.4465204893375226,0.41675638641479884,4.656700583095244
sample_iii,49,10912,3347.5,1616.0,5.0,7.0,30075.0,12139.0,0.34995843724023273,0.3351182140209243,5.726862080126089
sample_iii,49,10937,2387.5,1447.0,7.0,7.0,18370.0,10794.0,0.35008165487207404,0.35399295905132483,2.2291169451073998
sample_iii,49,11079,3124.5,2217.0,8.0,6.0,26075.0,16343.0,0.31896452540747844,0.31567031756715414,3.118417749325296
sample_iii,49,11138,2627.0,1856.5,6.0,7.0,19204.0,13718.0,0.29728181628827327,0.3670360110803324,4.885702326879258
sample_iii,49,11190,1375.0,1910.0,6.0,6.0,10005.0,13778.0,0.27996001999000497,0.3215996516185223,3.875777527900002
sample_iii,49,11348,3244.5,1510.5,5.0,7.0,26775.0,11932.0,0.32492997198879553,0.37965135769359704,4.409610157975202
sample_iii,49,11393,2963.5,1924.0,5.0,7.0,23434.0,13961.0,0.311427839890757,0.3267674235369959,3.370825195146736
sample_iii,49,11396,1417.5,1706.0,4.0,5.0,255.0,7564.0,-20.51764705882353,-0.14383923849814914,1.7446892176481406
sample_iii,49,11414,2629.5,1731.5,6.0,7.0,19298.0,13482.0,0.3161985697999793,0.40787716955941256,4.251263008745781
sample_iii,49,11448,2657.5,2412.0,6.0,7.0,19711.0,16843.0,0.329156308660139,0.34595974588849965,4.9630464249407
sample_iii,49,11465,2742.0,1112.5,7.0,7.0,20363.0,7679.0,0.3537298040563768,0.381950774840474,5.818729484925505
sample_iii,49,11615,3443.5,1573.5,5.0,6.0,30696.0,11883.0,0.354052645295804,0.3159976436926702,4.270906060696788
sample_iii,49,11647,3251.0,2286.5,6.0,7.0,28000.0,17781.0,0.36314285714285716,0.35937236375906867,2.2275311062108543
sample_iii,49,11723,3553.5,1629.5,6.0,7.0,31338.0,11790.0,0.43962601314697813,0.4013570822731128,5.947070727403876
sample_iii,49,11790,2140.0,1581.0,7.0,7.0,15517.0,11053.0,0.340594187020687,0.378630236134986,6.8985302332076515
sample_iii,49,11811,3684.5,1761.5,5.0,6.0,31808.0,12401.0,0.3730822434607646,0.3097330860414483,3.8371088276506313
sample_iii,49,11848,3026.5,1887.0,7.0,6.0,24964.0,13883.0,0.25080115366127226,0.27580494129510913,3.548940291856667
sample_iii,49,11866,2523.5,1042.5,5.0,6.0,16760.0,7468.0,0.1662291169451074,0.2355382967327263,3.2830037476135416
sample_iii,49,12047,3725.0,1652.0,5.0,7.0,34341.0,12188.0,0.4373198217873679,0.3986708237610765,7.086615248105936
sample_iii,49,12094,2250.0,2049.5,6.0,7.0,16140.0,15293.0,0.3318463444857497,0.3968482312168966,5.046999979750119
sample_iii,49,12110,3007.0,1459.5,6.0,7.0,24386.0,10998.0,0.37726564422209463,0.3821603927986907,3.382197328737611
sample_iii,49,12243,2164.5,1775.5,7.0,7.0,15729.0,12929.0,0.3222709644605506,0.3826282001701601,6.085724650825327
sample_iii,49,12296,1275.5,1739.0,4.0,4.0,-1554.0,6720.0,-5888.0,-0.26964285714285713,1.5592095412717946
sample_iii,49,12376,2234.0,2710.0,7.0,7.0,16020.0,20786.0,0.32971285892634206,0.3957471374963918,4.406467326139079
sample_iii,49,12453,1876.0,2244.5,6.0,6.0,13517.0,16552.0,0.2220907005992454,0.2718704688255196,2.6001559193674098
sample_iii,49,12584,1867.5,1708.0,4.0,5.0,5835.0,8645.0,-0.5191088260497001,0.0008097165991902834,2.1465514097093035
sample_iii,49,12657,3136.0,1992.0,6.0,7.0,25782.0,13868.0,0.3844542704212241,0.38852033458321317,6.238776835042515
sample_iii,49,12663,2021.0,1169.5,6.0,6.0,14791.0,8664.0,0.2954499357717531,0.3139427516158818,1.757529796016854
sample_iii,49,12674,2321.0,1428.0,6.0,7.0,17468.0,10443.0,0.30799175635447673,0.3379297136838073,3.8175096296262083
sample_iii,49,12857,2672.0,1426.5,6.0,6.0,19543.0,10142.0,0.2525712531341145,0.26730427923486494,3.6338461538461537
sample_iii,49,12862,3431.5,1571.0,4.0,6.0,29005.0,11664.0,0.2894673332184106,0.2521433470507545,2.777684151459102
sample_iii,49,12952,3378.5,2126.0,5.0,7.0,28838.0,15788.0,0.37568486025383174,0.36857106663288575,4.424545065860762
sample_iii,49,12979,1927.0,2375.0,6.0,6.0,13396.0,17779.0,0.2496267542550015,0.3212779121435401,3.4590451458350664
sample_iii,49,12992,2323.0,1649.0,7.0,7.0,18063.0,11954.0,0.3716990533134031,0.38689978249958173,5.670119803884631
sample_iii,49,13038,3664.5,1330.0,6.0,7.0,32842.0,9640.0,0.4611777601851288,0.3837136929460581,3.9391681799414613
sample_iii,49,13105,2356.5,2465.5,6.0,6.0,18161.0,18873.0,0.3059853532294477,0.3288295448524347,3.1009551978068117
sample_iii,49,13175,1282.0,2656.5,7.0,8.0,9137.0,19817.0,0.37287950093028344,0.4811020840692335,5.7611638942697
sample_iii,49,13472,3278.0,1312.0,9.0,8.0,28483.0,10166.0,0.3951128743461012,0.41205980720047214,6.499271368725196
sample_iii,49,13527,3676.5,1668.0,5.0,7.0,31870.0,12018.0,0.3966426106055852,0.36020968547179233,5.327830555574025
sample_iii,49,13745,3081.5,1743.0,8.0,7.0,25112.0,12819.0,0.3139136667728576,0.3344254622045401,4.158045467217473
sample_iii,49,13813,3595.5,2346.5,5.0,7.0,32762.0,16983.0,0.42573713448507416,0.3905081552140376,7.130508525053976
sample_iii,49,13865,3376.0,1837.5,6.0,7.0,29496.0,12866.0,0.435313262815297,0.39934711643090315,5.862041470143282
sample_iii,49,13894,3472.0,1991.0,4.0,6.0,27451.0,14317.0,0.2581326727623766,0.23154292100300342,2.7001624477669246
sample_iii,49,13904,3518.5,2036.5,6.0,8.0,31366.0,15102.0,0.4568003570745393,0.44702688385644285,6.183142367216988
sample_iii,49,13957,1380.0,2284.5,6.0,6.0,9393.0,16802.0,0.21867348025125094,0.3238900130936793,5.951361905314236
sample_iii,49,14092,2678.5,2713.5,6.0,7.0,19485.0,21043.0,0.3403130613292276,0.41548258328185145,5.051693177156913
sample_iii,49,14134,3398.5,1568.0,6.0,8.0,29579.0,11552.0,0.4164102910848913,0.41274238227146814,6.609021060745462
sample_iii,49,14137,1890.0,2283.5,7.0,7.0,13860.0,16514.0,0.3396825396825397,0.3805256146300109,4.385973046121173
sample_iii,49,14249,1065.5,1307.0,3.0,4.0,-10367.0,-90.0,-11912.0,-4984.0,1.484915423589733
sample_iii,49,14309,2957.0,1779.0,8.0,7.0,23873.0,12777.0,0.31026682863485944,0.34022070908664004,4.63541841355023
sample_iii,49,14360,3760.0,1725.5,5.0,7.0,33730.0,12993.0,0.3702045656685443,0.31824828753944434,5.28393098320106
sample_iii,49,14375,2085.5,1180.5,6.0,7.0,14839.0,8088.0,0.3083091852550711,0.3255440158259149,4.753926067269397
sample_iii,49,14418,2011.5,1409.0,5.0,5.0,9339.0,7616.0,-0.13416854052896457,0.030724789915966385,1.586887452430485
sample_iii,49,14458,3024.0,2069.0,8.0,7.0,24568.0,14809.0,0.3509443178117877,0.36660139104598555,6.369200376488109
sample_iii,49,14547,1874.5,1558.5,7.0,7.0,14325.0,11851.0,0.4,0.40789806767361403,3.4826334026333967
sample_iii,49,14580,2855.5,1218.0,7.0,7.0,22752.0,9149.0,0.3010284810126582,0.3006885998469778,3.8101636520241193
sample_iii,49,14587,2332.0,1665.5,7.0,7.0,17057.0,11913.0,0.36647710617341855,0.40082263073952823,4.5464776381175085
sample_iii,49,14953,4124.5,1933.5,6.0,7.0,38898.0,14424.0,0.4723636176667181,0.39191625069328895,5.870671287382869
sample_iii,49,15021,3012.0,1650.5,6.0,7.0,23764.0,12365.0,0.3581467766369298,0.41625556004852404,6.2104625396547135
sample_iii,49,15055,2011.0,1027.0,7.0,7.0,15138.0,7232.0,0.38796406394503896,0.39242256637168144,5.081011351909183
sample_iii,49,15102,1888.0,1090.5,4.0,5.0,4609.0,5274.0,-0.8494250379691907,-0.04986727341676147,1.7975190920214317
sample_iii,49,15172,3991.0,2320.5,5.0,7.0,36655.0,17552.0,0.44092211158095757,0.38069735642661806,3.9717579838792005
sample_iii,49,15265,2427.5,2052.5,7.0,5.0,14200.0,12435.0,-0.015422535211267605,0.13204664254121432,2.9526281196234194
sample_iii,49,15339,2236.0,1304.0,6.0,7.0,16137.0,8867.0,0.29528412963995787,0.3127326040374422,5.80122591638818
sample_iii,49,15346,2119.0,2578.0,7.0,7.0,14885.0,19379.0,0.38354047699025867,0.44491459827648483,2.8077100618311235
sample_iii,49,15367,2799.5,1616.5,7.0,7.0,22356.0,11625.0,0.3934961531579889,0.36731182795698925,3.179495123885964
sample_iii,49,15405,1084.5,1937.5,7.0,8.0,7957.0,14813.0,0.3394495412844037,0.45669344494700603,7.107089575115978
sample_iii,49,15435,3279.5,1168.0,5.0,6.0,28075.0,9074.0,0.3624220837043633,0.36114172360590696,1.8075244739184129
sample_iii,49,15650,2123.0,2209.5,6.0,7.0,15376.0,16810.0,0.3082075962539022,0.37983343248066626,4.077850877192979
sample_iii,49,15712,3176.5,1562.5,9.0,7.0,26584.0,11546.0,0.40050406259404153,0.38428893123159535,4.408905962237299
sample_iii,49,15755,2864.0,2367.5,6.0,6.0,22003.0,18141.0,0.32404672090169523,0.35251639931646545,1.7845510862452088
sample_iii,49,15765,3514.0,1979.5,5.0,6.0,31608.0,15112.0,0.3839217919514047,0.34118581259925884,3.3253741575983966
sample_iii,49,15796,3232.0,1811.5,6.0,7.0,26253.0,13430.0,0.38860320725250447,0.40744601638123606,4.576664984014805
sample_iii,49,16046,2675.5,2109.0,6.0,7.0,19704.0,15861.0,0.34140276086073895,0.41119727633818803,4.997288157532807
sample_iii,49,16101,1245.0,2856.5,7.0,6.0,8783.0,23107.0,0.3104861664579301,0.3976284242870126,3.7980256273907784
