run,group,event_index,eventno,evt,stave,stave_idx,amplitude_adc,peak_sample,baseline_adc,pileup_label,secondary_fraction,delay_samples,true_amplitude_adc,true_t50
35,sample_i_calib,2324,572589,393,B6,2,2747.0,8,6944.0,0,0.0,0,2747.0,5.763225078582764
35,sample_i_calib,2422,572687,486,B4,1,1866.0,7,7090.0,0,0.0,0,1866.0,4.484848499298096
35,sample_i_calib,2481,572746,542,B4,1,2958.5,10,6994.5,0,0.0,0,2958.5,8.348549842834473
35,sample_i_calib,2481,572746,542,B6,2,2850.0,11,6932.0,0,0.0,0,2850.0,8.788278579711914
35,sample_i_calib,2483,572748,544,B6,2,1759.0,9,6952.0,0,0.0,0,1759.0,6.3547139167785645
35,sample_i_calib,2583,572848,640,B6,2,2839.5,7,6921.5,0,0.0,0,2839.5,4.754417419433594
35,sample_i_calib,2590,572855,647,B6,2,2037.5,7,6934.5,0,0.0,0,2037.5,5.210312366485596
35,sample_i_calib,2622,572887,679,B2,0,4390.0,6,6756.0,0,0.0,0,4390.0,4.430140495300293
35,sample_i_calib,2643,572908,698,B2,0,3414.0,7,6762.0,0,0.0,0,3414.0,5.280195713043213
35,sample_i_calib,2688,572953,736,B2,0,1558.5,7,6778.5,0,0.0,0,1558.5,4.690494537353516
35,sample_i_calib,2719,572984,765,B2,0,2498.5,8,6735.5,0,0.0,0,2498.5,5.714176177978516
35,sample_i_calib,2864,573129,901,B4,1,3077.0,11,7011.0,0,0.0,0,3077.0,6.598967552185059
35,sample_i_calib,3071,573336,1098,B4,1,2648.5,8,7053.5,0,0.0,0,2648.5,5.876778602600098
35,sample_i_calib,3071,573336,1098,B6,2,3630.5,7,6942.5,0,0.0,0,3630.5,5.879763126373291
35,sample_i_calib,3183,573448,1206,B6,2,3870.5,8,6934.5,0,0.0,0,3870.5,6.173396587371826
35,sample_i_calib,3196,573461,1219,B2,0,4972.0,7,6748.0,0,0.0,0,4972.0,5.315257549285889
35,sample_i_calib,3481,573746,1479,B4,1,2712.0,8,7051.0,0,0.0,0,2712.0,6.341444969177246
35,sample_i_calib,3481,573746,1479,B6,2,3163.5,8,6961.5,0,0.0,0,3163.5,6.5579047203063965
35,sample_i_calib,3481,573746,1479,B8,3,2382.0,9,6890.0,0,0.0,0,2382.0,7.100890159606934
35,sample_i_calib,3508,573773,1505,B4,1,2807.0,7,7017.0,0,0.0,0,2807.0,4.868979454040527
35,sample_i_calib,3521,573786,1518,B4,1,5447.0,4,7604.0,0,0.0,0,5447.0,2.5607919692993164
35,sample_i_calib,3713,573978,1696,B4,1,2316.5,7,7040.5,0,0.0,0,2316.5,4.673901557922363
35,sample_i_calib,3713,573978,1696,B6,2,2523.5,7,6991.5,0,0.0,0,2523.5,4.953791618347168
35,sample_i_calib,3713,573978,1696,B8,3,3001.5,7,6915.5,0,0.0,0,3001.5,4.973897933959961
35,sample_i_calib,3860,574125,1831,B4,1,4674.5,4,7877.5,0,0.0,0,4674.5,2.4473416805267334
35,sample_i_calib,3943,574208,1908,B2,0,5451.0,6,6748.0,0,0.0,0,5451.0,4.36738395690918
35,sample_i_calib,3947,574212,1912,B2,0,2497.5,8,6732.5,0,0.0,0,2497.5,5.702310562133789
35,sample_i_calib,4043,574308,2003,B4,1,5479.5,6,6993.5,0,0.0,0,5479.5,4.649155139923096
35,sample_i_calib,4098,574363,2051,B6,2,2656.0,8,6916.0,0,0.0,0,2656.0,5.502538204193115
35,sample_i_calib,4148,574413,2096,B6,2,2383.5,7,6941.5,0,0.0,0,2383.5,4.810842990875244
35,sample_i_calib,4209,574474,2150,B4,1,3430.5,6,7058.5,0,0.0,0,3430.5,4.277820110321045
35,sample_i_calib,4338,574603,2271,B4,1,3924.5,6,6997.5,0,0.0,0,3924.5,4.844252109527588
35,sample_i_calib,4354,574619,2286,B2,0,5751.5,6,6733.5,0,0.0,0,5751.5,4.871217250823975
35,sample_i_calib,4396,574661,2327,B2,0,5029.5,7,6726.5,0,0.0,0,5029.5,5.38847541809082
35,sample_i_calib,4464,574729,2389,B4,1,3745.0,5,6999.0,0,0.0,0,3745.0,3.9013009071350098
35,sample_i_calib,4471,574736,2395,B4,1,2969.5,8,7003.5,0,0.0,0,2969.5,6.465159893035889
35,sample_i_calib,4471,574736,2395,B6,2,3234.5,8,6938.5,0,0.0,0,3234.5,6.782981872558594
35,sample_i_calib,4471,574736,2395,B8,3,2672.0,9,6879.0,0,0.0,0,2672.0,7.192013740539551
35,sample_i_calib,4939,575204,2829,B6,2,2717.0,8,6938.0,0,0.0,0,2717.0,5.407422065734863
35,sample_i_calib,5057,575322,2938,B4,1,2162.0,11,7030.0,0,0.0,0,2162.0,8.590723037719727
35,sample_i_calib,5057,575322,2938,B8,3,4631.0,10,6918.0,0,0.0,0,4631.0,8.429648399353027
35,sample_i_calib,5169,575434,3044,B4,1,2789.0,7,7133.0,0,0.0,0,2789.0,3.1203300952911377
35,sample_i_calib,5169,575434,3044,B6,2,3486.0,5,6945.0,0,0.0,0,3486.0,3.375826358795166
35,sample_i_calib,5196,575461,3070,B2,0,4907.0,5,6797.0,0,0.0,0,4907.0,3.6854372024536133
35,sample_i_calib,5246,575511,3119,B2,0,3855.5,7,6733.5,0,0.0,0,3855.5,5.568662166595459
35,sample_i_calib,5358,575623,3223,B2,0,3250.5,6,6786.5,0,0.0,0,3250.5,4.183743953704834
35,sample_i_calib,5446,575711,3303,B2,0,3045.0,7,6745.0,0,0.0,0,3045.0,5.307507038116455
35,sample_i_calib,5659,575924,3500,B4,1,2540.5,6,7043.5,0,0.0,0,2540.5,3.7981536388397217
35,sample_i_calib,5721,575986,3555,B2,0,3971.0,4,7085.0,0,0.0,0,3971.0,2.6020257472991943
35,sample_i_calib,5723,575988,3557,B4,1,2559.5,7,7038.5,0,0.0,0,2559.5,5.387809753417969
35,sample_i_calib,5785,576050,3614,B4,1,2217.0,7,6991.0,0,0.0,0,2217.0,5.146629333496094
35,sample_i_calib,6030,576295,3838,B2,0,2998.5,7,6734.5,0,0.0,0,2998.5,5.071292877197266
35,sample_i_calib,6068,576333,3873,B4,1,3089.0,9,7051.0,0,0.0,0,3089.0,3.897634983062744
35,sample_i_calib,6227,576492,4015,B4,1,2857.0,7,6992.0,0,0.0,0,2857.0,5.314974784851074
35,sample_i_calib,6298,576563,4081,B4,1,3783.0,6,7049.0,0,0.0,0,3783.0,5.0723395347595215
35,sample_i_calib,6345,576610,4123,B2,0,4882.0,6,6766.0,0,0.0,0,4882.0,4.567506313323975
35,sample_i_calib,6507,576772,4272,B6,2,4234.0,4,7002.0,0,0.0,0,4234.0,3.1432619094848633
35,sample_i_calib,6518,576783,4282,B2,0,2258.5,11,6746.5,0,0.0,0,2258.5,9.266838073730469
35,sample_i_calib,6631,576896,4386,B2,0,3939.0,6,6757.0,0,0.0,0,3939.0,4.257185935974121
35,sample_i_calib,6638,576903,4393,B2,0,3247.5,7,6767.5,0,0.0,0,3247.5,5.023648738861084
35,sample_i_calib,6640,576905,4395,B6,2,2755.0,8,6915.0,0,0.0,0,2755.0,5.636401653289795
35,sample_i_calib,6744,577009,4494,B6,2,2271.5,9,6989.5,0,0.0,0,2271.5,6.851402282714844
35,sample_i_calib,6744,577009,4494,B8,3,2916.0,11,6903.0,0,0.0,0,2916.0,6.829268455505371
35,sample_i_calib,6933,577198,4672,B2,0,3433.0,6,10758.0,0,0.0,0,3433.0,4.402708530426025
35,sample_i_calib,7046,577311,4773,B2,0,4015.5,6,6876.5,0,0.0,0,4015.5,4.859002590179443
35,sample_i_calib,7171,577436,4889,B2,0,5344.0,5,6752.0,0,0.0,0,5344.0,3.909125804901123
35,sample_i_calib,7275,577540,4985,B4,1,5352.0,9,7013.0,0,0.0,0,5352.0,7.341947078704834
35,sample_i_calib,7286,577551,4996,B6,2,2707.5,8,6925.5,0,0.0,0,2707.5,5.969913482666016
35,sample_i_calib,7342,577607,5050,B4,1,4428.5,6,7007.5,0,0.0,0,4428.5,4.410065174102783
35,sample_i_calib,7360,577625,5068,B2,0,3097.5,7,6754.5,0,0.0,0,3097.5,5.1001152992248535
35,sample_i_calib,7363,577628,5070,B8,3,4047.0,6,6886.0,0,0.0,0,4047.0,4.403947353363037
35,sample_i_calib,7415,577680,5119,B4,1,3041.5,8,7166.5,0,0.0,0,3041.5,3.0021841526031494
35,sample_i_calib,7485,577750,5187,B4,1,3746.5,8,6984.5,0,0.0,0,3746.5,6.997384548187256
35,sample_i_calib,7546,577811,5246,B4,1,1780.5,7,7021.5,0,0.0,0,1780.5,4.992718696594238
35,sample_i_calib,7646,577911,5343,B6,2,2100.0,4,7752.0,0,0.0,0,2100.0,2.3480916023254395
35,sample_i_calib,8004,578269,5686,B6,2,3553.5,4,7200.5,0,0.0,0,3553.5,2.658700466156006
35,sample_i_calib,8099,578364,5775,B4,1,2254.0,10,6990.0,0,0.0,0,2254.0,7.675240993499756
35,sample_i_calib,8099,578364,5775,B6,2,2992.0,10,6894.0,0,0.0,0,2992.0,8.188796997070312
35,sample_i_calib,8141,578406,5814,B4,1,3783.0,10,6996.0,0,0.0,0,3783.0,8.417887687683105
35,sample_i_calib,8359,578624,6015,B4,1,3817.0,5,7059.0,0,0.0,0,3817.0,3.343280553817749
35,sample_i_calib,8486,578751,6132,B2,0,4437.0,7,6761.0,0,0.0,0,4437.0,5.44020414352417
35,sample_i_calib,8507,578772,6150,B2,0,5020.0,6,6753.0,0,0.0,0,5020.0,4.48003625869751
35,sample_i_calib,8706,578971,6338,B8,3,2803.5,9,6898.5,0,0.0,0,2803.5,5.4558939933776855
35,sample_i_calib,8978,579243,6585,B4,1,3642.5,5,6996.5,0,0.0,0,3642.5,3.458468198776245
35,sample_i_calib,9057,579322,6656,B2,0,5410.5,6,6778.5,0,0.0,0,5410.5,4.46954345703125
35,sample_i_calib,9075,579340,6674,B4,1,3237.5,7,6997.5,0,0.0,0,3237.5,5.138556003570557
35,sample_i_calib,9075,579340,6674,B6,2,3134.5,7,6941.5,0,0.0,0,3134.5,5.744174957275391
35,sample_i_calib,9075,579340,6674,B8,3,4311.0,7,6941.0,0,0.0,0,4311.0,5.5756425857543945
35,sample_i_calib,9102,579367,6699,B2,0,2178.0,5,6904.0,0,0.0,0,2178.0,3.1514041423797607
35,sample_i_calib,9186,579451,6776,B6,2,3599.5,7,6919.5,0,0.0,0,3599.5,5.620005130767822
35,sample_i_calib,9327,579592,6908,B4,1,3477.5,6,7018.5,0,0.0,0,3477.5,4.962279319763184
35,sample_i_calib,9327,579592,6908,B6,2,2582.5,8,6941.5,0,0.0,0,2582.5,5.723548889160156
35,sample_i_calib,9328,579593,6909,B2,0,4948.0,7,6750.0,0,0.0,0,4948.0,5.365236759185791
35,sample_i_calib,9442,579707,7016,B2,0,6944.5,6,6786.5,0,0.0,0,6944.5,4.202386856079102
35,sample_i_calib,9564,579829,7132,B2,0,1960.0,7,6771.0,0,0.0,0,1960.0,5.164879322052002
35,sample_i_calib,9647,579912,7207,B2,0,6479.0,4,7958.0,0,0.0,0,6479.0,2.429586172103882
35,sample_i_calib,9829,580094,7377,B6,2,4512.5,6,6917.5,0,0.0,0,4512.5,4.318655014038086
35,sample_i_calib,9898,580163,7445,B2,0,5738.5,6,6760.5,0,0.0,0,5738.5,4.5567545890808105
35,sample_i_calib,9969,580234,7508,B2,0,6607.0,6,6746.0,0,0.0,0,6607.0,4.283278465270996
35,sample_i_calib,10088,580353,7616,B2,0,1558.5,8,6787.5,0,0.0,0,1558.5,5.610384941101074
35,sample_i_calib,10114,580379,7640,B2,0,5940.0,6,6785.0,0,0.0,0,5940.0,4.870604038238525
35,sample_i_calib,10247,580512,7766,B6,2,3360.0,8,6908.0,0,0.0,0,3360.0,6.252356052398682
35,sample_i_calib,10311,580576,7825,B2,0,3262.5,7,6866.5,0,0.0,0,3262.5,5.070751667022705
35,sample_i_calib,10383,580648,7896,B2,0,3323.0,7,6744.0,0,0.0,0,3323.0,5.2046217918396
35,sample_i_calib,10414,580679,7922,B2,0,5581.5,6,6725.5,0,0.0,0,5581.5,4.555717945098877
35,sample_i_calib,10602,580867,8097,B4,1,3231.0,7,7034.0,0,0.0,0,3231.0,5.406738758087158
35,sample_i_calib,10771,581036,8253,B2,0,2908.5,6,6754.5,0,0.0,0,2908.5,4.098940849304199
35,sample_i_calib,10771,581036,8253,B4,1,3283.5,5,7041.5,0,0.0,0,3283.5,3.63100004196167
35,sample_i_calib,10782,581047,8264,B8,3,3664.5,7,6925.5,0,0.0,0,3664.5,5.939298629760742
35,sample_i_calib,10990,581255,8457,B4,1,2281.0,9,7066.0,0,0.0,0,2281.0,6.847694396972656
35,sample_i_calib,10990,581255,8457,B6,2,2425.5,9,6939.5,0,0.0,0,2425.5,7.174707412719727
35,sample_i_calib,10991,581256,8457,B2,0,5035.0,7,6735.0,0,0.0,0,5035.0,5.541563510894775
35,sample_i_calib,11011,581276,8475,B4,1,2977.0,8,7082.0,0,0.0,0,2977.0,3.265195369720459
35,sample_i_calib,11011,581276,8475,B6,2,3581.5,5,6907.5,0,0.0,0,3581.5,3.495809316635132
35,sample_i_calib,11192,581457,8646,B2,0,3365.0,10,6741.0,0,0.0,0,3365.0,5.113813877105713
35,sample_i_calib,11210,581475,8663,B2,0,2012.0,8,6732.0,0,0.0,0,2012.0,5.405405521392822
35,sample_i_calib,11243,581508,8695,B2,0,2401.5,8,6757.5,0,0.0,0,2401.5,5.38862943649292
35,sample_i_calib,11306,581571,8751,B4,1,5145.0,5,7003.0,0,0.0,0,5145.0,3.5442306995391846
35,sample_i_calib,11364,581629,8803,B4,1,2925.5,7,7060.5,0,0.0,0,2925.5,5.177684783935547
35,sample_i_calib,11364,581629,8803,B6,2,2774.5,8,6953.5,0,0.0,0,2774.5,5.587509632110596
35,sample_i_calib,11364,581629,8803,B8,3,4640.5,7,6890.5,0,0.0,0,4640.5,5.4819536209106445
35,sample_i_calib,11375,581640,8814,B2,0,5784.0,6,6768.0,0,0.0,0,5784.0,4.066864490509033
35,sample_i_calib,11403,581668,8842,B2,0,5330.5,6,6725.5,0,0.0,0,5330.5,4.405373573303223
35,sample_i_calib,11498,581763,8926,B2,0,4107.0,7,6757.0,0,0.0,0,4107.0,5.379764080047607
35,sample_i_calib,11544,581809,8971,B2,0,3846.5,6,6748.5,0,0.0,0,3846.5,4.222413063049316
35,sample_i_calib,11588,581853,9011,B2,0,2664.5,4,7570.5,0,0.0,0,2664.5,2.338074207305908
35,sample_i_calib,11749,582014,9158,B2,0,4991.5,6,6746.5,0,0.0,0,4991.5,4.405608654022217
35,sample_i_calib,11769,582034,9177,B8,3,2583.0,8,6890.0,0,0.0,0,2583.0,5.2656731605529785
35,sample_i_calib,11788,582053,9195,B6,2,2628.5,8,6914.5,0,0.0,0,2628.5,6.127358436584473
35,sample_i_calib,11894,582159,9288,B6,2,3020.5,5,7011.5,0,0.0,0,3020.5,3.216265916824341
35,sample_i_calib,12145,582410,9551,B6,2,1888.0,6,6925.0,0,0.0,0,1888.0,3.9033148288726807
35,sample_i_calib,12145,582410,9551,B8,3,4737.0,5,6961.0,0,0.0,0,4737.0,3.4996683597564697
35,sample_i_calib,12174,582439,9578,B4,1,5259.0,5,7057.0,0,0.0,0,5259.0,3.7351722717285156
35,sample_i_calib,12207,582472,9608,B2,0,2100.5,7,6744.5,0,0.0,0,2100.5,4.748782157897949
35,sample_i_calib,12257,582522,9655,B4,1,4824.5,5,7028.5,0,0.0,0,4824.5,3.854025363922119
35,sample_i_calib,12306,582571,9701,B6,2,4675.0,6,6907.0,0,0.0,0,4675.0,4.753986835479736
35,sample_i_calib,12360,582625,9753,B8,3,2664.5,8,6910.5,0,0.0,0,2664.5,5.673592567443848
35,sample_i_calib,12426,582691,9818,B6,2,4414.5,7,6904.5,0,0.0,0,4414.5,5.678281784057617
35,sample_i_calib,12460,582725,9849,B4,1,4105.0,6,7049.0,0,0.0,0,4105.0,4.357171535491943
35,sample_i_calib,12673,582938,10077,B2,0,4746.0,7,6742.0,0,0.0,0,4746.0,5.205559253692627
35,sample_i_calib,12692,582957,10093,B4,1,4954.0,7,7017.0,0,0.0,0,4954.0,5.499017238616943
35,sample_i_calib,12877,583142,10265,B4,1,4467.0,6,7036.0,0,0.0,0,4467.0,4.172569751739502
35,sample_i_calib,12942,583208,10320,B6,2,2339.5,7,9201.5,0,0.0,0,2339.5,6.270274639129639
35,sample_i_calib,13160,583426,10523,B4,1,2369.5,8,7051.5,0,0.0,0,2369.5,5.6812238693237305
35,sample_i_calib,13175,583441,10538,B2,0,2888.0,7,6765.0,0,0.0,0,2888.0,5.325718402862549
35,sample_i_calib,13344,583610,10698,B2,0,3449.5,6,6740.5,0,0.0,0,3449.5,4.8760857582092285
35,sample_i_calib,13425,583691,10775,B4,1,3621.5,6,7013.5,0,0.0,0,3621.5,4.370063781738281
35,sample_i_calib,13440,583706,10789,B8,3,1408.0,9,6898.0,0,0.0,0,1408.0,5.7478108406066895
35,sample_i_calib,13486,583752,10833,B4,1,3643.5,5,6995.5,0,0.0,0,3643.5,3.9147391319274902
35,sample_i_calib,13546,583812,10888,B4,1,2847.0,8,7036.0,0,0.0,0,2847.0,4.038549423217773
35,sample_i_calib,13546,583812,10888,B6,2,3062.5,6,6950.5,0,0.0,0,3062.5,4.438989162445068
35,sample_i_calib,13546,583812,10888,B8,3,2837.5,7,6911.5,0,0.0,0,2837.5,4.553041934967041
35,sample_i_calib,13705,583971,11032,B4,1,3565.5,9,7018.5,0,0.0,0,3565.5,7.075145244598389
35,sample_i_calib,13754,584020,11078,B2,0,6642.0,4,7022.0,0,0.0,0,6642.0,2.7071478366851807
35,sample_i_calib,13977,584243,11281,B4,1,2913.0,7,7023.0,0,0.0,0,2913.0,5.200218200683594
35,sample_i_calib,13996,584262,11299,B6,2,3784.5,6,6924.5,0,0.0,0,3784.5,4.577775001525879
35,sample_i_calib,14068,584334,11367,B2,0,4454.5,5,6757.5,0,0.0,0,4454.5,3.6958465576171875
35,sample_i_calib,14069,584335,11368,B4,1,3168.0,6,7056.0,0,0.0,0,3168.0,4.155828952789307
35,sample_i_calib,14158,584424,11451,B2,0,3344.0,6,6777.0,0,0.0,0,3344.0,4.148106098175049
35,sample_i_calib,14183,584449,11475,B2,0,2034.5,7,6760.5,0,0.0,0,2034.5,4.586756706237793
35,sample_i_calib,14234,584500,11521,B2,0,1696.5,5,7154.5,0,0.0,0,1696.5,2.7031450271606445
35,sample_i_calib,14286,584552,11569,B4,1,3890.0,4,7910.0,0,0.0,0,3890.0,2.3996434211730957
35,sample_i_calib,14380,584646,11662,B2,0,6911.5,6,6751.5,0,0.0,0,6911.5,5.091787338256836
35,sample_i_calib,14390,584656,11672,B2,0,3561.5,6,6737.5,0,0.0,0,3561.5,4.599715232849121
35,sample_i_calib,14434,584700,11715,B2,0,3360.0,6,6734.0,0,0.0,0,3360.0,4.020214557647705
35,sample_i_calib,14635,584901,11905,B2,0,3419.0,7,6751.0,0,0.0,0,3419.0,5.55816125869751
35,sample_i_calib,14930,585196,12182,B6,2,1700.0,8,6926.0,0,0.0,0,1700.0,5.506631374359131
35,sample_i_calib,14934,585200,12184,B2,0,5462.5,5,6764.5,0,0.0,0,5462.5,3.846604824066162
35,sample_i_calib,15040,585306,12282,B2,0,4504.5,4,7547.5,0,0.0,0,4504.5,2.454713821411133
35,sample_i_calib,15111,585377,12345,B6,2,3174.5,7,6936.5,0,0.0,0,3174.5,5.380701065063477
35,sample_i_calib,15209,585475,12431,B4,1,2467.0,10,7014.0,0,0.0,0,2467.0,8.140308380126953
35,sample_i_calib,15209,585475,12431,B6,2,2729.0,11,6944.0,0,0.0,0,2729.0,8.7042818069458
35,sample_i_calib,15209,585475,12431,B8,3,4370.5,10,6912.5,0,0.0,0,4370.5,8.163434982299805
35,sample_i_calib,15319,585585,12527,B4,1,6133.5,6,6992.5,0,0.0,0,6133.5,4.267111778259277
35,sample_i_calib,15347,585613,12551,B8,3,2386.5,8,6885.5,0,0.0,0,2386.5,5.565482139587402
35,sample_i_calib,15378,585644,12580,B6,2,4221.5,6,6909.5,0,0.0,0,4221.5,5.114989280700684
35,sample_i_calib,15393,585659,12595,B2,0,6375.0,6,8959.0,0,0.0,0,6375.0,2.4416215419769287
35,sample_i_calib,15480,585746,12676,B6,2,4056.0,7,6906.0,0,0.0,0,4056.0,5.129340171813965
35,sample_i_calib,15501,585767,12695,B4,1,3271.0,7,7047.0,0,0.0,0,3271.0,5.436668395996094
35,sample_i_calib,15503,585769,12697,B4,1,4170.0,4,7793.0,0,0.0,0,4170.0,2.44930362701416
35,sample_i_calib,15632,585898,12811,B2,0,4084.5,7,6746.5,0,0.0,0,4084.5,5.381532192230225
35,sample_i_calib,15744,586010,12915,B2,0,4439.5,6,6747.5,0,0.0,0,4439.5,5.1049394607543945
35,sample_i_calib,15890,586156,13052,B4,1,6537.5,5,7053.5,0,0.0,0,6537.5,3.683744430541992
35,sample_i_calib,15902,586168,13064,B4,1,2776.5,8,7040.5,0,0.0,0,2776.5,5.818441867828369
35,sample_i_calib,15902,586168,13064,B8,3,1845.5,9,6932.5,0,0.0,0,1845.5,6.394258499145508
35,sample_i_calib,15919,586185,13080,B4,1,5171.5,10,7032.5,0,0.0,0,5171.5,9.04725456237793
35,sample_i_calib,15992,586258,13151,B6,2,2186.0,6,6896.0,0,0.0,0,2186.0,3.765159845352173
35,sample_i_calib,15992,586258,13151,B8,3,1836.5,6,6903.5,0,0.0,0,1836.5,3.817295551300049
35,sample_i_calib,16083,586349,13234,B4,1,2873.0,5,7084.0,0,0.0,0,2873.0,3.2389957904815674
35,sample_i_calib,16098,586364,13246,B4,1,2028.5,7,7015.5,0,0.0,0,2028.5,4.922776222229004
35,sample_i_calib,16151,586417,13297,B8,3,2912.0,11,6912.0,0,0.0,0,2912.0,9.369579315185547
35,sample_i_calib,16350,586616,13483,B6,2,1721.5,7,6908.5,0,0.0,0,1721.5,4.803774833679199
35,sample_i_calib,16372,586638,13501,B6,2,3359.5,11,6919.5,0,0.0,0,3359.5,9.440495491027832
35,sample_i_calib,16483,586749,13603,B2,0,5164.0,5,6731.0,0,0.0,0,5164.0,3.9774341583251953
35,sample_i_calib,16574,586840,13689,B4,1,2774.5,11,7039.5,0,0.0,0,2774.5,8.626599311828613
35,sample_i_calib,16613,586879,13727,B6,2,3675.5,7,6942.5,0,0.0,0,3675.5,5.381058692932129
35,sample_i_calib,16805,587071,13904,B2,0,6627.5,6,6763.5,0,0.0,0,6627.5,5.0081562995910645
35,sample_i_calib,16807,587073,13906,B8,3,2928.0,9,6940.0,0,0.0,0,2928.0,4.849027156829834
35,sample_i_calib,16870,587136,13967,B6,2,3899.5,5,7003.5,0,0.0,0,3899.5,3.2902777194976807
35,sample_i_calib,16879,587145,13976,B2,0,2032.5,7,6749.5,0,0.0,0,2032.5,4.864252090454102
35,sample_i_calib,16917,587183,14007,B4,1,2078.5,4,7602.5,0,0.0,0,2078.5,2.4770090579986572
35,sample_i_calib,16917,587183,14007,B6,2,2853.5,4,7295.5,0,0.0,0,2853.5,2.5964741706848145
35,sample_i_calib,17229,587495,14300,B2,0,3353.0,7,6801.0,0,0.0,0,3353.0,5.424538612365723
35,sample_i_calib,17259,587525,14328,B2,0,5504.0,6,6760.0,0,0.0,0,5504.0,4.123082160949707
35,sample_i_calib,17313,587579,14379,B6,2,2902.5,6,6958.5,0,0.0,0,2902.5,3.65773606300354
35,sample_i_calib,17466,587732,14527,B2,0,4820.5,7,6741.5,0,0.0,0,4820.5,5.428805351257324
35,sample_i_calib,17754,588020,14797,B4,1,2177.5,5,7454.5,0,0.0,0,2177.5,2.6204586029052734
35,sample_i_calib,17754,588020,14797,B6,2,3171.5,4,7066.5,0,0.0,0,3171.5,3.011993885040283
35,sample_i_calib,17755,588021,14798,B4,1,2032.0,7,7050.0,0,0.0,0,2032.0,4.548262596130371
35,sample_i_calib,17755,588021,14798,B6,2,2585.0,7,6918.0,0,0.0,0,2585.0,5.001491069793701
35,sample_i_calib,17755,588021,14798,B8,3,3043.5,7,6923.5,0,0.0,0,3043.5,4.859317779541016
35,sample_i_calib,17782,588048,14823,B2,0,3895.5,6,6751.5,0,0.0,0,3895.5,4.884947299957275
35,sample_i_calib,17880,588146,14917,B4,1,2642.0,7,7044.0,0,0.0,0,2642.0,5.137754917144775
35,sample_i_calib,17880,588146,14917,B6,2,4183.0,7,7005.0,0,0.0,0,4183.0,5.3770928382873535
35,sample_i_calib,17985,588251,15016,B4,1,2910.5,5,8975.5,0,0.0,0,2910.5,2.899807929992676
35,sample_i_calib,18001,588267,15032,B2,0,3743.0,7,6762.0,0,0.0,0,3743.0,5.406590938568115
35,sample_i_calib,18073,588339,15100,B6,2,1778.0,8,6946.0,0,0.0,0,1778.0,6.0568013191223145
35,sample_i_calib,18086,588352,15113,B4,1,3067.5,6,7024.5,0,0.0,0,3067.5,4.1765899658203125
35,sample_i_calib,18278,588544,15292,B2,0,5984.0,6,6805.0,0,0.0,0,5984.0,4.882429122924805
35,sample_i_calib,18414,588680,15422,B6,2,3180.5,7,6911.5,0,0.0,0,3180.5,5.248399257659912
35,sample_i_calib,18429,588695,15433,B2,0,3790.0,6,6745.0,0,0.0,0,3790.0,4.401974201202393
35,sample_i_calib,18492,588758,15489,B2,0,1954.0,8,6727.0,0,0.0,0,1954.0,5.590330600738525
35,sample_i_calib,18625,588891,15616,B4,1,3448.0,6,7037.0,0,0.0,0,3448.0,4.253567695617676
35,sample_i_calib,18662,588928,15681,B8,3,1342.0,5,7379.0,0,0.0,0,1342.0,2.6594982147216797
35,sample_i_calib,18686,588952,15704,B2,0,1442.5,8,6747.5,0,0.0,0,1442.5,5.387221336364746
35,sample_i_calib,18919,589185,15922,B2,0,2898.5,6,6729.5,0,0.0,0,2898.5,4.3345537185668945
35,sample_i_calib,19037,589303,16035,B4,1,3020.0,9,7021.0,0,0.0,0,3020.0,4.565896511077881
35,sample_i_calib,19037,589303,16035,B6,2,4567.5,6,6946.5,0,0.0,0,4567.5,4.958835601806641
35,sample_i_calib,19054,589320,16049,B2,0,3595.0,6,7512.0,0,0.0,0,3595.0,4.8718132972717285
35,sample_i_calib,19088,589354,16079,B6,2,3108.5,7,6946.5,0,0.0,0,3108.5,5.407000541687012
35,sample_i_calib,19222,589488,16207,B2,0,2627.0,7,6735.0,0,0.0,0,2627.0,4.518572807312012
35,sample_i_calib,19334,589600,16312,B4,1,4686.5,6,7056.5,0,0.0,0,4686.5,4.80078125
35,sample_i_calib,19494,589760,77,B4,1,3187.5,9,7014.5,0,0.0,0,3187.5,4.42258358001709
35,sample_i_calib,19564,589830,143,B4,1,3326.0,4,7100.0,0,0.0,0,3326.0,2.92541766166687
35,sample_i_calib,19649,589915,226,B2,0,1475.5,8,6743.5,0,0.0,0,1475.5,5.412608623504639
35,sample_i_calib,19664,589930,241,B2,0,1682.5,7,6764.5,0,0.0,0,1682.5,4.468155384063721
35,sample_i_calib,19786,590052,352,B2,0,1615.0,7,6765.0,0,0.0,0,1615.0,5.257754802703857
35,sample_i_calib,19815,590081,377,B6,2,2416.5,10,6922.5,0,0.0,0,2416.5,8.150318145751953
35,sample_i_calib,19815,590081,377,B8,3,4766.5,9,6900.5,0,0.0,0,4766.5,7.6123247146606445
35,sample_i_calib,19928,590194,484,B2,0,2957.0,11,6734.0,0,0.0,0,2957.0,8.597259521484375
35,sample_i_calib,19928,590194,484,B6,2,1543.0,11,6920.0,0,0.0,0,1543.0,8.719645500183105
35,sample_i_calib,19928,590194,484,B8,3,3318.5,10,6896.5,0,0.0,0,3318.5,8.67086410522461
35,sample_i_calib,19950,590216,504,B6,2,2079.5,8,6912.5,0,0.0,0,2079.5,5.922732830047607
