match_cell,run,group,amp_bin,charge_bin,event_bin,negative_rows,positive_rows,matched_pairs,median_distance,p90_distance
sample_ii_analysis|a0|q0|e1,60,sample_ii_analysis,0,0,1,381,4,2,0.2111314438002945,0.22743162562342045
sample_ii_analysis|a0|q0|e2,60,sample_ii_analysis,0,0,2,322,4,2,0.2360761420764735,0.2647665826082434
sample_ii_analysis|a0|q0|e3,60,sample_ii_analysis,0,0,3,228,3,1,0.2956249482433105,0.2956249482433105
sample_ii_analysis|a0|q0|e4,60,sample_ii_analysis,0,0,4,315,5,1,0.2871417064974038,0.2871417064974038
sample_ii_analysis|a0|q0|e5,60,sample_ii_analysis,0,0,5,281,5,0,,
sample_ii_analysis|a0|q1|e0,60,sample_ii_analysis,0,1,0,3,10,0,,
sample_ii_analysis|a0|q1|e1,60,sample_ii_analysis,0,1,1,6,10,0,,
sample_ii_analysis|a0|q1|e2,60,sample_ii_analysis,0,1,2,4,9,0,,
sample_ii_analysis|a0|q1|e3,60,sample_ii_analysis,0,1,3,4,14,0,,
sample_ii_analysis|a0|q1|e4,60,sample_ii_analysis,0,1,4,7,10,0,,
sample_ii_analysis|a0|q1|e5,60,sample_ii_analysis,0,1,5,3,11,0,,
sample_ii_analysis|a0|q2|e0,60,sample_ii_analysis,0,2,0,0,12,0,,
sample_ii_analysis|a0|q2|e1,60,sample_ii_analysis,0,2,1,0,11,0,,
sample_ii_analysis|a0|q2|e2,60,sample_ii_analysis,0,2,2,0,11,0,,
sample_ii_analysis|a0|q2|e3,60,sample_ii_analysis,0,2,3,0,13,0,,
sample_ii_analysis|a0|q2|e4,60,sample_ii_analysis,0,2,4,0,10,0,,
sample_ii_analysis|a0|q2|e5,60,sample_ii_analysis,0,2,5,0,13,0,,
sample_ii_analysis|a0|q3|e0,60,sample_ii_analysis,0,3,0,0,8,0,,
sample_ii_analysis|a0|q3|e1,60,sample_ii_analysis,0,3,1,0,11,0,,
sample_ii_analysis|a0|q3|e2,60,sample_ii_analysis,0,3,2,0,8,0,,
sample_ii_analysis|a0|q3|e3,60,sample_ii_analysis,0,3,3,0,6,0,,
sample_ii_analysis|a0|q3|e4,60,sample_ii_analysis,0,3,4,0,4,0,,
sample_ii_analysis|a0|q3|e5,60,sample_ii_analysis,0,3,5,0,7,0,,
sample_ii_analysis|a0|q4|e0,60,sample_ii_analysis,0,4,0,0,9,0,,
sample_ii_analysis|a0|q4|e1,60,sample_ii_analysis,0,4,1,0,4,0,,
sample_ii_analysis|a0|q4|e2,60,sample_ii_analysis,0,4,2,0,2,0,,
sample_ii_analysis|a0|q4|e3,60,sample_ii_analysis,0,4,3,0,5,0,,
sample_ii_analysis|a0|q4|e4,60,sample_ii_analysis,0,4,4,0,5,0,,
sample_ii_analysis|a0|q4|e5,60,sample_ii_analysis,0,4,5,0,6,0,,
sample_ii_analysis|a0|q5|e0,60,sample_ii_analysis,0,5,0,0,5,0,,
sample_ii_analysis|a0|q5|e1,60,sample_ii_analysis,0,5,1,0,6,0,,
sample_ii_analysis|a0|q5|e2,60,sample_ii_analysis,0,5,2,0,4,0,,
sample_ii_analysis|a0|q5|e3,60,sample_ii_analysis,0,5,3,0,6,0,,
sample_ii_analysis|a0|q5|e4,60,sample_ii_analysis,0,5,4,0,5,0,,
sample_ii_analysis|a0|q5|e5,60,sample_ii_analysis,0,5,5,0,2,0,,
sample_ii_analysis|a0|q6|e0,60,sample_ii_analysis,0,6,0,0,3,0,,
sample_ii_analysis|a0|q6|e1,60,sample_ii_analysis,0,6,1,0,9,0,,
sample_ii_analysis|a0|q6|e2,60,sample_ii_analysis,0,6,2,0,6,0,,
sample_ii_analysis|a0|q6|e3,60,sample_ii_analysis,0,6,3,0,9,0,,
sample_ii_analysis|a0|q6|e4,60,sample_ii_analysis,0,6,4,0,4,0,,
sample_ii_analysis|a0|q6|e5,60,sample_ii_analysis,0,6,5,0,5,0,,
sample_ii_analysis|a0|q7|e0,60,sample_ii_analysis,0,7,0,0,43,0,,
sample_ii_analysis|a0|q7|e1,60,sample_ii_analysis,0,7,1,0,35,0,,
sample_ii_analysis|a0|q7|e2,60,sample_ii_analysis,0,7,2,0,50,0,,
sample_ii_analysis|a0|q7|e3,60,sample_ii_analysis,0,7,3,0,56,0,,
sample_ii_analysis|a0|q7|e4,60,sample_ii_analysis,0,7,4,0,50,0,,
sample_ii_analysis|a0|q7|e5,60,sample_ii_analysis,0,7,5,0,55,0,,
sample_ii_analysis|a1|q0|e0,60,sample_ii_analysis,1,0,0,16,1,1,0.24471747666956511,0.24471747666956511
sample_ii_analysis|a1|q0|e1,60,sample_ii_analysis,1,0,1,10,0,0,,
sample_ii_analysis|a1|q0|e2,60,sample_ii_analysis,1,0,2,20,2,1,0.20893897915222637,0.20893897915222637
sample_ii_analysis|a1|q0|e3,60,sample_ii_analysis,1,0,3,16,3,0,,
sample_ii_analysis|a1|q0|e4,60,sample_ii_analysis,1,0,4,16,2,0,,
sample_ii_analysis|a1|q0|e5,60,sample_ii_analysis,1,0,5,14,3,1,0.21316474210009848,0.21316474210009848
sample_ii_analysis|a1|q1|e0,60,sample_ii_analysis,1,1,0,162,2,1,0.2967266880474732,0.2967266880474732
sample_ii_analysis|a1|q1|e1,60,sample_ii_analysis,1,1,1,254,3,0,,
sample_ii_analysis|a1|q1|e2,60,sample_ii_analysis,1,1,2,162,0,0,,
sample_ii_analysis|a1|q1|e3,60,sample_ii_analysis,1,1,3,130,1,0,,
sample_ii_analysis|a1|q1|e4,60,sample_ii_analysis,1,1,4,168,4,2,0.2380055950988918,0.29155858821574865
sample_ii_analysis|a1|q1|e5,60,sample_ii_analysis,1,1,5,149,4,1,0.2558905197453066,0.2558905197453066
sample_ii_analysis|a1|q2|e0,60,sample_ii_analysis,1,2,0,1,3,0,,
sample_ii_analysis|a1|q2|e1,60,sample_ii_analysis,1,2,1,0,2,0,,
sample_ii_analysis|a1|q2|e3,60,sample_ii_analysis,1,2,3,1,0,0,,
sample_ii_analysis|a1|q2|e4,60,sample_ii_analysis,1,2,4,2,1,0,,
sample_ii_analysis|a1|q2|e5,60,sample_ii_analysis,1,2,5,1,2,0,,
sample_ii_analysis|a1|q3|e0,60,sample_ii_analysis,1,3,0,0,3,0,,
sample_ii_analysis|a1|q3|e1,60,sample_ii_analysis,1,3,1,0,3,0,,
sample_ii_analysis|a1|q3|e2,60,sample_ii_analysis,1,3,2,0,2,0,,
sample_ii_analysis|a1|q3|e5,60,sample_ii_analysis,1,3,5,0,4,0,,
sample_ii_analysis|a1|q4|e1,60,sample_ii_analysis,1,4,1,0,3,0,,
sample_ii_analysis|a1|q4|e2,60,sample_ii_analysis,1,4,2,0,1,0,,
sample_ii_analysis|a1|q4|e3,60,sample_ii_analysis,1,4,3,0,2,0,,
sample_ii_analysis|a1|q4|e4,60,sample_ii_analysis,1,4,4,0,4,0,,
sample_ii_analysis|a1|q4|e5,60,sample_ii_analysis,1,4,5,0,4,0,,
sample_ii_analysis|a1|q5|e0,60,sample_ii_analysis,1,5,0,0,2,0,,
sample_ii_analysis|a1|q5|e1,60,sample_ii_analysis,1,5,1,0,4,0,,
sample_ii_analysis|a1|q5|e2,60,sample_ii_analysis,1,5,2,0,5,0,,
sample_ii_analysis|a1|q5|e3,60,sample_ii_analysis,1,5,3,0,1,0,,
sample_ii_analysis|a1|q5|e4,60,sample_ii_analysis,1,5,4,0,6,0,,
sample_ii_analysis|a1|q5|e5,60,sample_ii_analysis,1,5,5,0,6,0,,
sample_ii_analysis|a1|q6|e0,60,sample_ii_analysis,1,6,0,0,5,0,,
sample_ii_analysis|a1|q6|e1,60,sample_ii_analysis,1,6,1,0,5,0,,
sample_ii_analysis|a1|q6|e2,60,sample_ii_analysis,1,6,2,0,2,0,,
sample_ii_analysis|a1|q6|e3,60,sample_ii_analysis,1,6,3,0,1,0,,
sample_ii_analysis|a1|q6|e4,60,sample_ii_analysis,1,6,4,0,6,0,,
sample_ii_analysis|a1|q6|e5,60,sample_ii_analysis,1,6,5,0,4,0,,
sample_ii_analysis|a1|q7|e0,60,sample_ii_analysis,1,7,0,0,219,0,,
sample_ii_analysis|a1|q7|e1,60,sample_ii_analysis,1,7,1,0,205,0,,
sample_ii_analysis|a1|q7|e2,60,sample_ii_analysis,1,7,2,0,177,0,,
sample_ii_analysis|a1|q7|e3,60,sample_ii_analysis,1,7,3,0,192,0,,
sample_ii_analysis|a1|q7|e4,60,sample_ii_analysis,1,7,4,0,185,0,,
sample_ii_analysis|a1|q7|e5,60,sample_ii_analysis,1,7,5,0,205,0,,
sample_ii_analysis|a2|q0|e0,60,sample_ii_analysis,2,0,0,2,0,0,,
sample_ii_analysis|a2|q0|e1,60,sample_ii_analysis,2,0,1,5,0,0,,
sample_ii_analysis|a2|q0|e2,60,sample_ii_analysis,2,0,2,6,0,0,,
sample_ii_analysis|a2|q0|e3,60,sample_ii_analysis,2,0,3,2,0,0,,
sample_ii_analysis|a2|q0|e4,60,sample_ii_analysis,2,0,4,6,0,0,,
sample_ii_analysis|a2|q0|e5,60,sample_ii_analysis,2,0,5,5,0,0,,
sample_ii_analysis|a2|q1|e0,60,sample_ii_analysis,2,1,0,32,0,0,,
sample_ii_analysis|a2|q1|e1,60,sample_ii_analysis,2,1,1,31,0,0,,
sample_ii_analysis|a2|q1|e2,60,sample_ii_analysis,2,1,2,28,0,0,,
sample_ii_analysis|a2|q1|e3,60,sample_ii_analysis,2,1,3,24,0,0,,
sample_ii_analysis|a2|q1|e4,60,sample_ii_analysis,2,1,4,24,0,0,,
sample_ii_analysis|a2|q1|e5,60,sample_ii_analysis,2,1,5,23,0,0,,
sample_ii_analysis|a2|q2|e0,60,sample_ii_analysis,2,2,0,170,0,0,,
sample_ii_analysis|a2|q2|e1,60,sample_ii_analysis,2,2,1,182,0,0,,
sample_ii_analysis|a2|q2|e2,60,sample_ii_analysis,2,2,2,163,0,0,,
sample_ii_analysis|a2|q2|e3,60,sample_ii_analysis,2,2,3,142,0,0,,
sample_ii_analysis|a2|q2|e4,60,sample_ii_analysis,2,2,4,154,0,0,,
sample_ii_analysis|a2|q2|e5,60,sample_ii_analysis,2,2,5,137,0,0,,
sample_ii_analysis|a2|q3|e0,60,sample_ii_analysis,2,3,0,7,0,0,,
sample_ii_analysis|a2|q3|e1,60,sample_ii_analysis,2,3,1,1,0,0,,
sample_ii_analysis|a2|q3|e2,60,sample_ii_analysis,2,3,2,5,1,0,,
sample_ii_analysis|a2|q3|e3,60,sample_ii_analysis,2,3,3,5,0,0,,
sample_ii_analysis|a2|q3|e4,60,sample_ii_analysis,2,3,4,3,0,0,,
sample_ii_analysis|a2|q3|e5,60,sample_ii_analysis,2,3,5,2,1,0,,
sample_ii_analysis|a2|q5|e2,60,sample_ii_analysis,2,5,2,0,1,0,,
sample_ii_analysis|a2|q7|e0,60,sample_ii_analysis,2,7,0,0,18,0,,
sample_ii_analysis|a2|q7|e1,60,sample_ii_analysis,2,7,1,0,20,0,,
sample_ii_analysis|a2|q7|e2,60,sample_ii_analysis,2,7,2,0,14,0,,
sample_ii_analysis|a2|q7|e3,60,sample_ii_analysis,2,7,3,0,22,0,,
sample_ii_analysis|a2|q7|e4,60,sample_ii_analysis,2,7,4,0,15,0,,
sample_ii_analysis|a2|q7|e5,60,sample_ii_analysis,2,7,5,0,18,0,,
sample_ii_analysis|a3|q0|e0,60,sample_ii_analysis,3,0,0,2,0,0,,
sample_ii_analysis|a3|q0|e1,60,sample_ii_analysis,3,0,1,1,0,0,,
sample_ii_analysis|a3|q0|e2,60,sample_ii_analysis,3,0,2,1,0,0,,
sample_ii_analysis|a3|q0|e4,60,sample_ii_analysis,3,0,4,1,0,0,,
sample_ii_analysis|a3|q0|e5,60,sample_ii_analysis,3,0,5,1,0,0,,
sample_ii_analysis|a3|q1|e0,60,sample_ii_analysis,3,1,0,3,0,0,,
sample_ii_analysis|a3|q1|e1,60,sample_ii_analysis,3,1,1,2,0,0,,
sample_ii_analysis|a3|q1|e2,60,sample_ii_analysis,3,1,2,7,0,0,,
sample_ii_analysis|a3|q1|e3,60,sample_ii_analysis,3,1,3,4,0,0,,
sample_ii_analysis|a3|q1|e4,60,sample_ii_analysis,3,1,4,4,0,0,,
sample_ii_analysis|a3|q1|e5,60,sample_ii_analysis,3,1,5,3,0,0,,
sample_ii_analysis|a3|q2|e0,60,sample_ii_analysis,3,2,0,28,0,0,,
sample_ii_analysis|a3|q2|e1,60,sample_ii_analysis,3,2,1,28,0,0,,
sample_ii_analysis|a3|q2|e2,60,sample_ii_analysis,3,2,2,24,0,0,,
sample_ii_analysis|a3|q2|e3,60,sample_ii_analysis,3,2,3,36,0,0,,
sample_ii_analysis|a3|q2|e4,60,sample_ii_analysis,3,2,4,31,0,0,,
sample_ii_analysis|a3|q2|e5,60,sample_ii_analysis,3,2,5,32,0,0,,
sample_ii_analysis|a3|q3|e0,60,sample_ii_analysis,3,3,0,50,0,0,,
sample_ii_analysis|a3|q3|e1,60,sample_ii_analysis,3,3,1,78,0,0,,
sample_ii_analysis|a3|q3|e2,60,sample_ii_analysis,3,3,2,71,0,0,,
sample_ii_analysis|a3|q3|e3,60,sample_ii_analysis,3,3,3,60,0,0,,
sample_ii_analysis|a3|q3|e4,60,sample_ii_analysis,3,3,4,51,0,0,,
sample_ii_analysis|a3|q3|e5,60,sample_ii_analysis,3,3,5,70,0,0,,
sample_ii_analysis|a3|q4|e0,60,sample_ii_analysis,3,4,0,1,0,0,,
sample_ii_analysis|a3|q4|e1,60,sample_ii_analysis,3,4,1,1,0,0,,
sample_ii_analysis|a3|q4|e2,60,sample_ii_analysis,3,4,2,2,0,0,,
sample_ii_analysis|a3|q4|e3,60,sample_ii_analysis,3,4,3,1,0,0,,
sample_ii_analysis|a3|q4|e4,60,sample_ii_analysis,3,4,4,2,0,0,,
sample_ii_analysis|a3|q5|e2,60,sample_ii_analysis,3,5,2,1,0,0,,
sample_ii_analysis|a3|q5|e5,60,sample_ii_analysis,3,5,5,1,0,0,,
sample_ii_analysis|a3|q7|e0,60,sample_ii_analysis,3,7,0,0,1,0,,
sample_ii_analysis|a3|q7|e1,60,sample_ii_analysis,3,7,1,0,4,0,,
sample_ii_analysis|a3|q7|e2,60,sample_ii_analysis,3,7,2,0,1,0,,
sample_ii_analysis|a3|q7|e3,60,sample_ii_analysis,3,7,3,0,3,0,,
sample_ii_analysis|a3|q7|e4,60,sample_ii_analysis,3,7,4,0,4,0,,
sample_ii_analysis|a3|q7|e5,60,sample_ii_analysis,3,7,5,0,4,0,,
sample_ii_analysis|a4|q0|e1,60,sample_ii_analysis,4,0,1,1,0,0,,
sample_ii_analysis|a4|q0|e4,60,sample_ii_analysis,4,0,4,1,0,0,,
sample_ii_analysis|a4|q0|e5,60,sample_ii_analysis,4,0,5,1,0,0,,
sample_ii_analysis|a4|q1|e0,60,sample_ii_analysis,4,1,0,3,0,0,,
sample_ii_analysis|a4|q1|e1,60,sample_ii_analysis,4,1,1,3,0,0,,
sample_ii_analysis|a4|q1|e2,60,sample_ii_analysis,4,1,2,2,0,0,,
sample_ii_analysis|a4|q1|e3,60,sample_ii_analysis,4,1,3,4,0,0,,
sample_ii_analysis|a4|q1|e4,60,sample_ii_analysis,4,1,4,2,0,0,,
sample_ii_analysis|a4|q1|e5,60,sample_ii_analysis,4,1,5,2,0,0,,
sample_ii_analysis|a4|q2|e1,60,sample_ii_analysis,4,2,1,1,0,0,,
sample_ii_analysis|a4|q2|e2,60,sample_ii_analysis,4,2,2,2,0,0,,
sample_ii_analysis|a4|q2|e3,60,sample_ii_analysis,4,2,3,1,0,0,,
sample_ii_analysis|a4|q2|e4,60,sample_ii_analysis,4,2,4,3,0,0,,
sample_ii_analysis|a4|q2|e5,60,sample_ii_analysis,4,2,5,3,0,0,,
sample_ii_analysis|a4|q3|e0,60,sample_ii_analysis,4,3,0,34,0,0,,
sample_ii_analysis|a4|q3|e1,60,sample_ii_analysis,4,3,1,25,0,0,,
sample_ii_analysis|a4|q3|e2,60,sample_ii_analysis,4,3,2,21,0,0,,
sample_ii_analysis|a4|q3|e3,60,sample_ii_analysis,4,3,3,21,0,0,,
sample_ii_analysis|a4|q3|e4,60,sample_ii_analysis,4,3,4,25,0,0,,
sample_ii_analysis|a4|q3|e5,60,sample_ii_analysis,4,3,5,24,0,0,,
sample_ii_analysis|a4|q4|e0,60,sample_ii_analysis,4,4,0,27,1,0,,
sample_ii_analysis|a4|q4|e1,60,sample_ii_analysis,4,4,1,23,0,0,,
sample_ii_analysis|a4|q4|e2,60,sample_ii_analysis,4,4,2,22,0,0,,
sample_ii_analysis|a4|q4|e3,60,sample_ii_analysis,4,4,3,23,0,0,,
sample_ii_analysis|a4|q4|e4,60,sample_ii_analysis,4,4,4,28,0,0,,
sample_ii_analysis|a4|q4|e5,60,sample_ii_analysis,4,4,5,25,0,0,,
sample_ii_analysis|a4|q5|e0,60,sample_ii_analysis,4,5,0,3,0,0,,
sample_ii_analysis|a4|q5|e1,60,sample_ii_analysis,4,5,1,4,0,0,,
sample_ii_analysis|a4|q5|e2,60,sample_ii_analysis,4,5,2,4,0,0,,
sample_ii_analysis|a4|q5|e4,60,sample_ii_analysis,4,5,4,2,0,0,,
sample_ii_analysis|a4|q5|e5,60,sample_ii_analysis,4,5,5,1,0,0,,
sample_ii_analysis|a4|q6|e3,60,sample_ii_analysis,4,6,3,1,0,0,,
sample_ii_analysis|a4|q7|e0,60,sample_ii_analysis,4,7,0,0,2,0,,
sample_ii_analysis|a4|q7|e1,60,sample_ii_analysis,4,7,1,0,2,0,,
sample_ii_analysis|a4|q7|e2,60,sample_ii_analysis,4,7,2,0,2,0,,
sample_ii_analysis|a4|q7|e3,60,sample_ii_analysis,4,7,3,0,3,0,,
sample_ii_analysis|a4|q7|e4,60,sample_ii_analysis,4,7,4,0,1,0,,
sample_ii_analysis|a4|q7|e5,60,sample_ii_analysis,4,7,5,0,1,0,,
sample_ii_analysis|a5|q0|e0,60,sample_ii_analysis,5,0,0,1,0,0,,
sample_ii_analysis|a5|q0|e3,60,sample_ii_analysis,5,0,3,1,0,0,,
sample_ii_analysis|a5|q0|e4,60,sample_ii_analysis,5,0,4,1,0,0,,
sample_ii_analysis|a5|q1|e0,60,sample_ii_analysis,5,1,0,1,0,0,,
sample_ii_analysis|a5|q1|e5,60,sample_ii_analysis,5,1,5,2,0,0,,
sample_ii_analysis|a5|q2|e0,60,sample_ii_analysis,5,2,0,2,0,0,,
sample_ii_analysis|a5|q2|e1,60,sample_ii_analysis,5,2,1,3,0,0,,
sample_ii_analysis|a5|q2|e3,60,sample_ii_analysis,5,2,3,2,0,0,,
sample_ii_analysis|a5|q2|e4,60,sample_ii_analysis,5,2,4,1,0,0,,
sample_ii_analysis|a5|q2|e5,60,sample_ii_analysis,5,2,5,1,0,0,,
sample_ii_analysis|a5|q3|e0,60,sample_ii_analysis,5,3,0,4,0,0,,
sample_ii_analysis|a5|q3|e1,60,sample_ii_analysis,5,3,1,2,0,0,,
sample_ii_analysis|a5|q3|e4,60,sample_ii_analysis,5,3,4,1,0,0,,
sample_ii_analysis|a5|q3|e5,60,sample_ii_analysis,5,3,5,2,0,0,,
sample_ii_analysis|a5|q4|e0,60,sample_ii_analysis,5,4,0,18,0,0,,
sample_ii_analysis|a5|q4|e1,60,sample_ii_analysis,5,4,1,23,0,0,,
sample_ii_analysis|a5|q4|e2,60,sample_ii_analysis,5,4,2,12,0,0,,
sample_ii_analysis|a5|q4|e3,60,sample_ii_analysis,5,4,3,15,0,0,,
sample_ii_analysis|a5|q4|e4,60,sample_ii_analysis,5,4,4,17,0,0,,
sample_ii_analysis|a5|q4|e5,60,sample_ii_analysis,5,4,5,10,0,0,,
sample_ii_analysis|a5|q5|e0,60,sample_ii_analysis,5,5,0,8,0,0,,
sample_ii_analysis|a5|q5|e1,60,sample_ii_analysis,5,5,1,6,0,0,,
sample_ii_analysis|a5|q5|e2,60,sample_ii_analysis,5,5,2,7,0,0,,
sample_ii_analysis|a5|q5|e3,60,sample_ii_analysis,5,5,3,4,0,0,,
sample_ii_analysis|a5|q5|e4,60,sample_ii_analysis,5,5,4,3,0,0,,
sample_ii_analysis|a5|q5|e5,60,sample_ii_analysis,5,5,5,10,0,0,,
sample_ii_analysis|a5|q6|e0,60,sample_ii_analysis,5,6,0,1,0,0,,
sample_ii_analysis|a5|q6|e1,60,sample_ii_analysis,5,6,1,2,0,0,,
sample_ii_analysis|a5|q6|e3,60,sample_ii_analysis,5,6,3,2,0,0,,
sample_ii_analysis|a5|q6|e4,60,sample_ii_analysis,5,6,4,2,0,0,,
sample_ii_analysis|a5|q6|e5,60,sample_ii_analysis,5,6,5,1,0,0,,
sample_ii_analysis|a5|q7|e0,60,sample_ii_analysis,5,7,0,0,1,0,,
sample_ii_analysis|a5|q7|e1,60,sample_ii_analysis,5,7,1,0,2,0,,
sample_ii_analysis|a5|q7|e3,60,sample_ii_analysis,5,7,3,0,2,0,,
sample_ii_analysis|a5|q7|e4,60,sample_ii_analysis,5,7,4,1,0,0,,
sample_ii_analysis|a5|q7|e5,60,sample_ii_analysis,5,7,5,0,1,0,,
sample_ii_analysis|a6|q0|e3,60,sample_ii_analysis,6,0,3,1,0,0,,
sample_ii_analysis|a6|q1|e5,60,sample_ii_analysis,6,1,5,1,0,0,,
sample_ii_analysis|a6|q2|e0,60,sample_ii_analysis,6,2,0,1,0,0,,
sample_ii_analysis|a6|q2|e5,60,sample_ii_analysis,6,2,5,1,0,0,,
sample_ii_analysis|a6|q3|e1,60,sample_ii_analysis,6,3,1,1,0,0,,
sample_ii_analysis|a6|q3|e2,60,sample_ii_analysis,6,3,2,1,0,0,,
sample_ii_analysis|a6|q3|e3,60,sample_ii_analysis,6,3,3,1,0,0,,
sample_ii_analysis|a6|q3|e4,60,sample_ii_analysis,6,3,4,1,0,0,,
sample_ii_analysis|a6|q3|e5,60,sample_ii_analysis,6,3,5,1,0,0,,
sample_ii_analysis|a6|q4|e0,60,sample_ii_analysis,6,4,0,5,0,0,,
sample_ii_analysis|a6|q4|e1,60,sample_ii_analysis,6,4,1,4,0,0,,
sample_ii_analysis|a6|q4|e2,60,sample_ii_analysis,6,4,2,4,0,0,,
sample_ii_analysis|a6|q4|e3,60,sample_ii_analysis,6,4,3,5,0,0,,
sample_ii_analysis|a6|q4|e4,60,sample_ii_analysis,6,4,4,4,0,0,,
sample_ii_analysis|a6|q4|e5,60,sample_ii_analysis,6,4,5,5,0,0,,
sample_ii_analysis|a6|q5|e0,60,sample_ii_analysis,6,5,0,10,0,0,,
sample_ii_analysis|a6|q5|e1,60,sample_ii_analysis,6,5,1,9,0,0,,
sample_ii_analysis|a6|q5|e2,60,sample_ii_analysis,6,5,2,7,0,0,,
sample_ii_analysis|a6|q5|e3,60,sample_ii_analysis,6,5,3,3,0,0,,
sample_ii_analysis|a6|q5|e4,60,sample_ii_analysis,6,5,4,4,0,0,,
sample_ii_analysis|a6|q5|e5,60,sample_ii_analysis,6,5,5,13,0,0,,
sample_ii_analysis|a6|q6|e0,60,sample_ii_analysis,6,6,0,7,0,0,,
sample_ii_analysis|a6|q6|e1,60,sample_ii_analysis,6,6,1,7,0,0,,
sample_ii_analysis|a6|q6|e2,60,sample_ii_analysis,6,6,2,7,0,0,,
sample_ii_analysis|a6|q6|e3,60,sample_ii_analysis,6,6,3,1,0,0,,
sample_ii_analysis|a6|q6|e4,60,sample_ii_analysis,6,6,4,3,0,0,,
sample_ii_analysis|a6|q6|e5,60,sample_ii_analysis,6,6,5,6,0,0,,
sample_ii_analysis|a6|q7|e0,60,sample_ii_analysis,6,7,0,2,0,0,,
sample_ii_analysis|a6|q7|e1,60,sample_ii_analysis,6,7,1,2,3,0,,
sample_ii_analysis|a6|q7|e2,60,sample_ii_analysis,6,7,2,1,1,0,,
sample_ii_analysis|a6|q7|e3,60,sample_ii_analysis,6,7,3,4,1,0,,
sample_ii_analysis|a6|q7|e4,60,sample_ii_analysis,6,7,4,0,1,0,,
sample_ii_analysis|a6|q7|e5,60,sample_ii_analysis,6,7,5,1,0,0,,
sample_ii_analysis|a7|q1|e5,60,sample_ii_analysis,7,1,5,1,0,0,,
sample_ii_analysis|a7|q2|e0,60,sample_ii_analysis,7,2,0,1,0,0,,
sample_ii_analysis|a7|q3|e0,60,sample_ii_analysis,7,3,0,1,0,0,,
sample_ii_analysis|a7|q3|e3,60,sample_ii_analysis,7,3,3,1,0,0,,
sample_ii_analysis|a7|q4|e0,60,sample_ii_analysis,7,4,0,3,0,0,,
sample_ii_analysis|a7|q4|e3,60,sample_ii_analysis,7,4,3,1,0,0,,
sample_ii_analysis|a7|q4|e4,60,sample_ii_analysis,7,4,4,2,0,0,,
sample_ii_analysis|a7|q4|e5,60,sample_ii_analysis,7,4,5,1,0,0,,
sample_ii_analysis|a7|q5|e0,60,sample_ii_analysis,7,5,0,7,0,0,,
sample_ii_analysis|a7|q5|e1,60,sample_ii_analysis,7,5,1,1,0,0,,
sample_ii_analysis|a7|q5|e2,60,sample_ii_analysis,7,5,2,2,0,0,,
sample_ii_analysis|a7|q5|e3,60,sample_ii_analysis,7,5,3,4,0,0,,
sample_ii_analysis|a7|q5|e4,60,sample_ii_analysis,7,5,4,5,0,0,,
sample_ii_analysis|a7|q5|e5,60,sample_ii_analysis,7,5,5,3,0,0,,
sample_ii_analysis|a7|q6|e0,60,sample_ii_analysis,7,6,0,5,0,0,,
sample_ii_analysis|a7|q6|e1,60,sample_ii_analysis,7,6,1,7,0,0,,
sample_ii_analysis|a7|q6|e2,60,sample_ii_analysis,7,6,2,9,0,0,,
sample_ii_analysis|a7|q6|e3,60,sample_ii_analysis,7,6,3,4,0,0,,
sample_ii_analysis|a7|q6|e4,60,sample_ii_analysis,7,6,4,4,0,0,,
sample_ii_analysis|a7|q6|e5,60,sample_ii_analysis,7,6,5,5,0,0,,
sample_ii_analysis|a7|q7|e0,60,sample_ii_analysis,7,7,0,3,0,0,,
sample_ii_analysis|a7|q7|e1,60,sample_ii_analysis,7,7,1,7,0,0,,
sample_ii_analysis|a7|q7|e2,60,sample_ii_analysis,7,7,2,3,0,0,,
sample_ii_analysis|a7|q7|e3,60,sample_ii_analysis,7,7,3,5,0,0,,
sample_ii_analysis|a7|q7|e4,60,sample_ii_analysis,7,7,4,8,0,0,,
sample_ii_analysis|a7|q7|e5,60,sample_ii_analysis,7,7,5,4,0,0,,
sample_ii_analysis|a0|q0|e0,61,sample_ii_analysis,0,0,0,306,5,2,0.15486642480390722,0.15726176946397374
sample_ii_analysis|a0|q0|e1,61,sample_ii_analysis,0,0,1,258,5,2,0.24760650281020696,0.2785992317448027
sample_ii_analysis|a0|q0|e2,61,sample_ii_analysis,0,0,2,329,4,1,0.19138399974845474,0.19138399974845474
sample_ii_analysis|a0|q0|e3,61,sample_ii_analysis,0,0,3,357,3,0,,
sample_ii_analysis|a0|q0|e4,61,sample_ii_analysis,0,0,4,461,5,0,,
sample_ii_analysis|a0|q0|e5,61,sample_ii_analysis,0,0,5,237,5,2,0.2605473690913498,0.26237680562986204
sample_ii_analysis|a0|q1|e0,61,sample_ii_analysis,0,1,0,5,16,0,,
sample_ii_analysis|a0|q1|e1,61,sample_ii_analysis,0,1,1,2,20,0,,
sample_ii_analysis|a0|q1|e2,61,sample_ii_analysis,0,1,2,6,15,1,0.34471548727499274,0.34471548727499274
sample_ii_analysis|a0|q1|e3,61,sample_ii_analysis,0,1,3,3,14,0,,
sample_ii_analysis|a0|q1|e4,61,sample_ii_analysis,0,1,4,15,7,0,,
sample_ii_analysis|a0|q1|e5,61,sample_ii_analysis,0,1,5,7,15,0,,
sample_ii_analysis|a0|q2|e0,61,sample_ii_analysis,0,2,0,0,10,0,,
