run,event_id,pair,method,residual_ns,pull,amplitude_bin,charge_bin,peak_sample_bin,saturation_flag,p09_anomaly_class
60,60:497784:10667:108772,B4-B6,traditional,-1.6402206899058172,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,dropout
60,60:497784:10667:108772,B4-B8,traditional,-2.740929636868401,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,dropout
60,60:497784:10667:108772,B6-B8,traditional,-1.100708946962584,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
60,60:497787:10670:108775,B4-B6,traditional,1.986906558081273,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
60,60:497787:10670:108775,B4-B8,traditional,1.7922339366853492,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:497787:10670:108775,B6-B8,traditional,-0.19467262139592378,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:497808:10690:108796,B4-B6,traditional,1.007501449565801,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:497808:10690:108796,B4-B8,traditional,1.034699806017862,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:497808:10690:108796,B6-B8,traditional,0.027198356452061034,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
60,60:497822:10703:108810,B4-B6,traditional,1.4807924960194043,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:497822:10703:108810,B4-B8,traditional,-0.5771046823441566,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:497822:10703:108810,B6-B8,traditional,-2.057897178363561,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:497877:10753:108865,B4-B6,traditional,2.1098714239915637,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
60,60:497877:10753:108865,B4-B8,traditional,1.994046094561753,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_12,False,unassigned_common
60,60:497877:10753:108865,B6-B8,traditional,-0.11582532942981061,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_12,False,unassigned_common
60,60:498004:10868:108992,B4-B6,traditional,-0.13798120097380462,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498004:10868:108992,B4-B8,traditional,1.8795447262537905,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498004:10868:108992,B6-B8,traditional,2.017525927227595,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498009:10873:108997,B4-B6,traditional,1.8916128552250342,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_13,False,unassigned_common
60,60:498009:10873:108997,B4-B8,traditional,1.268753167702016,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_13,False,unassigned_common
60,60:498009:10873:108997,B6-B8,traditional,-0.6228596875230181,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_13,False,unassigned_common
60,60:498019:10883:109007,B4-B6,traditional,3.021977164931471,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
60,60:498019:10883:109007,B4-B8,traditional,2.695723438096522,,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_4,False,unassigned_common
60,60:498019:10883:109007,B6-B8,traditional,-0.326253726834949,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
60,60:498041:10901:109029,B4-B6,traditional,1.9107716834360318,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498041:10901:109029,B4-B8,traditional,1.4707957225581723,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:498041:10901:109029,B6-B8,traditional,-0.4399759608778595,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:498054:10913:109042,B4-B6,traditional,-0.6195701211527336,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498054:10913:109042,B4-B8,traditional,-0.12582331507897493,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498054:10913:109042,B6-B8,traditional,0.49374680607375865,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498060:10918:109048,B4-B6,traditional,1.934800861956134,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_12,False,unassigned_common
60,60:498060:10918:109048,B4-B8,traditional,1.8162902234842733,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_12,False,unassigned_common
60,60:498060:10918:109048,B6-B8,traditional,-0.11851063847186083,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_12,False,unassigned_common
60,60:498084:10942:109072,B4-B6,traditional,0.9130880240929429,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498084:10942:109072,B4-B8,traditional,0.4378813899063232,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498084:10942:109072,B6-B8,traditional,-0.4752066341866197,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498137:10994:109125,B4-B6,traditional,2.318414907962925,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
60,60:498137:10994:109125,B4-B8,traditional,2.184327493661449,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
60,60:498137:10994:109125,B6-B8,traditional,-0.13408741430147586,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:498215:11065:109203,B4-B6,traditional,0.9817302589153343,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498215:11065:109203,B4-B8,traditional,0.9754679440906813,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:498215:11065:109203,B6-B8,traditional,-0.006262314824653004,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
60,60:498223:11072:109211,B4-B6,traditional,1.2752910492611846,,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_4,False,unassigned_common
60,60:498223:11072:109211,B4-B8,traditional,1.7092539887163056,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_4,False,novel_early_pretrigger
60,60:498223:11072:109211,B6-B8,traditional,0.433962939455121,,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_4,False,novel_early_pretrigger
60,60:498235:11084:109223,B4-B6,traditional,2.038997195841837,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
60,60:498235:11084:109223,B4-B8,traditional,0.9408434532402197,,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_6,False,unassigned_common
60,60:498235:11084:109223,B6-B8,traditional,-1.0981537426016175,,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_7,False,unassigned_common
60,60:498253:11102:109241,B4-B6,traditional,2.199237990846207,,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_5,False,unassigned_common
60,60:498253:11102:109241,B4-B8,traditional,2.2503861265215264,,"amp_adc[1000,1500)","charge[8000,14000)",peakmax_6,False,unassigned_common
60,60:498253:11102:109241,B6-B8,traditional,0.051148135675319395,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_6,False,unassigned_common
60,60:498291:11138:109279,B4-B6,traditional,3.0205144193648152,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498291:11138:109279,B4-B8,traditional,2.802654205544812,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
60,60:498291:11138:109279,B6-B8,traditional,-0.21786021382000342,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
60,60:498418:11258:109406,B4-B6,traditional,1.958882138765503,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
60,60:498418:11258:109406,B4-B8,traditional,1.3606454813761104,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_4,False,unassigned_common
60,60:498418:11258:109406,B6-B8,traditional,-0.5982366573893927,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
60,60:498442:11280:109430,B4-B6,traditional,-0.011799751189805363,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498442:11280:109430,B4-B8,traditional,1.690519067989129,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_7,False,unassigned_common
60,60:498442:11280:109430,B6-B8,traditional,1.7023188191789345,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498547:11380:109535,B4-B6,traditional,2.6197323458334623,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498547:11380:109535,B4-B8,traditional,2.8514319347831716,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498547:11380:109535,B6-B8,traditional,0.23169958894970932,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498627:11454:109615,B4-B6,traditional,3.0383068531323048,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498627:11454:109615,B4-B8,traditional,3.5960518463823945,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
60,60:498627:11454:109615,B6-B8,traditional,0.5577449932500897,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498647:11473:109635,B4-B6,traditional,-1.021451013499437,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498647:11473:109635,B4-B8,traditional,-1.664477489832855,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
60,60:498647:11473:109635,B6-B8,traditional,-0.6430264763334179,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
60,60:498679:11501:109667,B4-B6,traditional,1.8806327734580393,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
60,60:498679:11501:109667,B4-B8,traditional,1.6200509050226515,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
60,60:498679:11501:109667,B6-B8,traditional,-0.2605818684353878,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
60,60:498708:11529:109696,B4-B6,traditional,-1.2749744638130593,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
60,60:498708:11529:109696,B4-B8,traditional,-0.6241557891529226,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498708:11529:109696,B6-B8,traditional,0.6508186746601368,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:498761:11582:109749,B4-B6,traditional,1.881108581604927,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_7,False,unassigned_common
60,60:498761:11582:109749,B4-B8,traditional,1.744519925489648,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
60,60:498761:11582:109749,B6-B8,traditional,-0.13658865611527915,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
60,60:498776:11596:109764,B4-B6,traditional,2.0061238670316186,,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_17,False,novel_delayed_peak
60,60:498776:11596:109764,B4-B8,traditional,1.7926149897075732,,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_17,False,novel_delayed_peak
60,60:498776:11596:109764,B6-B8,traditional,-0.21350887732404544,,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_16,False,novel_delayed_peak
60,60:498781:11599:109769,B4-B6,traditional,3.0293716926349106,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
60,60:498781:11599:109769,B4-B8,traditional,1.5831550355413029,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
60,60:498781:11599:109769,B6-B8,traditional,-1.4462166570936077,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:498841:11655:109829,B4-B6,traditional,1.8324278278803092,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
60,60:498841:11655:109829,B4-B8,traditional,1.8983978588988037,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
60,60:498841:11655:109829,B6-B8,traditional,0.06597003101849452,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
60,60:498858:11672:109846,B4-B6,traditional,1.9296806534640893,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
60,60:498858:11672:109846,B4-B8,traditional,1.4814113033841991,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_4,False,unassigned_common
60,60:498858:11672:109846,B6-B8,traditional,-0.4482693500798902,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
60,60:498952:11761:109940,B4-B6,traditional,1.9505649565842518,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
60,60:498952:11761:109940,B4-B8,traditional,2.926031374851746,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
60,60:498952:11761:109940,B6-B8,traditional,0.9754664182674944,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:498966:11775:109954,B4-B6,traditional,1.4555373846059751,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498966:11775:109954,B4-B8,traditional,2.2914439858041575,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:498966:11775:109954,B6-B8,traditional,0.8359066011981824,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:498995:11803:109983,B4-B6,traditional,1.8685293905780682,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:498995:11803:109983,B4-B8,traditional,0.009476423987578642,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:498995:11803:109983,B6-B8,traditional,-1.8590529665904896,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:499006:11813:109994,B4-B6,traditional,3.4951832098875997,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
60,60:499006:11813:109994,B4-B8,traditional,2.5540169217311117,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
60,60:499006:11813:109994,B6-B8,traditional,-0.941166288156488,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_7,False,unassigned_common
60,60:499041:11844:110029,B4-B6,traditional,2.0268046211013626,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
60,60:499041:11844:110029,B4-B8,traditional,0.9357411142926253,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
60,60:499041:11844:110029,B6-B8,traditional,-1.0910635068087373,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
60,60:499069:11871:110057,B4-B6,traditional,1.0238401138523727,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
60,60:499069:11871:110057,B4-B8,traditional,-0.3894533389694388,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
60,60:499069:11871:110057,B6-B8,traditional,-1.4132934528218115,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
60,60:499140:11935:110128,B4-B6,traditional,1.45334187964977,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:499140:11935:110128,B4-B8,traditional,0.6820008738399821,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:499140:11935:110128,B6-B8,traditional,-0.7713410058097878,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:499153:11948:110141,B4-B6,traditional,2.436692682357638,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
60,60:499153:11948:110141,B4-B8,traditional,2.264524610973659,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
60,60:499153:11948:110141,B6-B8,traditional,-0.17216807138397883,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:499170:11964:110158,B4-B6,traditional,2.4862101558489442,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_11,False,unassigned_common
60,60:499170:11964:110158,B4-B8,traditional,2.080663831492984,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_11,False,unassigned_common
60,60:499170:11964:110158,B6-B8,traditional,-0.40554632435596005,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_11,False,unassigned_common
60,60:499204:11996:110192,B4-B6,traditional,4.0658047080442685,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:499204:11996:110192,B4-B8,traditional,1.7998745047860751,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:499204:11996:110192,B6-B8,traditional,-2.2659302032581934,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:499286:12073:110274,B4-B6,traditional,1.973469381204069,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:499286:12073:110274,B4-B8,traditional,2.177592196961541,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
60,60:499286:12073:110274,B6-B8,traditional,0.20412281575747215,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
60,60:499347:12130:110335,B4-B6,traditional,2.86621278415042,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:499347:12130:110335,B4-B8,traditional,5.70570038627735,,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_9,False,unassigned_common
60,60:499347:12130:110335,B6-B8,traditional,2.8394876021269297,,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_9,False,unassigned_common
60,60:499413:12193:110401,B4-B6,traditional,0.9952026964635721,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:499413:12193:110401,B4-B8,traditional,0.67239341536267,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:499413:12193:110401,B6-B8,traditional,-0.322809281100902,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
60,60:499437:12215:110425,B4-B6,traditional,2.0747455494519045,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
60,60:499437:12215:110425,B4-B8,traditional,3.903381292665749,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
