event_id,source_run,current_class,stave,amplitude_adc,peak_sample,amplitude_bin,peak_phase_bin,traditional_template_delta_sse,ridge_linear_classifier,gradient_boosted_trees,mlp_dense_waveform,random_filter_1d_cnn,hybrid_template_residual_stack
real:high:65:64,65,high,B6,2602.5,9,low,core,0.9999999996620352,0.31588589202533934,0.11745890543418402,0.225725802400465,0.1287904878924562,0.25688221339365186
real:high:65:65,65,high,B6,3671.0,7,mid,core,0.9999999997594019,0.4401697665224242,0.07027381470134554,0.4089373720937568,0.20233725340154507,0.24800331025157418
real:high:65:66,65,high,B4,3287.5,5,mid,early,0.9999999996774851,0.43642514171460745,0.15725507823654858,0.4256450580060914,0.08449364371299406,0.11107938654310993
real:high:65:67,65,high,B4,3464.5,6,mid,core,0.9999999996428172,0.44507020166906,0.07854080750059261,0.460463625077114,0.15024619341608533,0.1686974182588482
real:high:65:68,65,high,B2,2232.0,8,low,core,0.9999999997272905,0.2743057951060679,0.14121494295898404,0.1623757218770803,0.09447025411529529,0.2521444415190452
real:high:65:69,65,high,B2,3421.0,7,mid,core,0.9999999996921056,0.4147138375422207,0.05015843639879195,0.3858431549792596,0.168563818319658,0.1960084430154998
real:high:65:70,65,high,B6,2685.0,7,low,core,0.9999999996726477,0.2599599411317626,0.05226213439462357,0.15745040778346586,0.06596073285960712,0.156760790580821
real:high:65:71,65,high,B6,1902.5,7,low,core,0.9999999997396052,0.21156214888930197,0.1167068926388739,0.13392519720126936,0.04490572808919734,0.12958376095540589
real:high:65:72,65,high,B2,2118.5,8,low,core,0.9999999995647728,0.24891056873084189,0.03630626918588466,0.15435650798375425,0.07695139141008335,0.13829451935844153
real:high:65:73,65,high,B4,1739.0,6,low,core,0.0,0.05956787092639018,0.005708855797265973,0.002770422359641984,0.0003441451894555487,0.030422247298343287
real:high:65:74,65,high,B2,3023.5,12,mid,late,0.9999999998677058,0.357520425923477,0.18172862452727512,0.2286406117437089,0.1919605096427655,0.13391485431088967
real:high:65:75,65,high,B4,4050.0,7,mid,core,0.9999999995196176,0.555482028510629,0.4551917864397838,0.6528997905730045,0.48498551313925103,0.44446691511170394
real:high:65:76,65,high,B4,1523.0,9,low,core,0.9999999995554603,0.21615512090621447,0.08080976802094395,0.1389993191003902,0.07506441817645762,0.20582633946566303
real:high:65:77,65,high,B6,2851.0,8,low,core,0.9999999998664985,0.3412729163440654,0.11676528179106807,0.22577918015028436,0.1399050264493093,0.25108298336095214
real:high:65:78,65,high,B6,3723.0,6,mid,core,0.9999999998853426,0.5208121841078527,0.21645485802620942,0.5925381054772002,0.20936657530628372,0.23784633451759174
real:high:65:79,65,high,B4,4137.5,7,mid,core,0.9999999996759104,0.5486872599788597,0.5427945666936619,0.6458123420937434,0.4860259390857714,0.4923149454269361
real:high:65:80,65,high,B8,2238.0,7,low,core,0.9999999996917727,0.24516698362394457,0.008729347252028778,0.16192629010131926,0.051665539585943575,0.20219689352747763
real:high:65:81,65,high,B8,1751.5,10,low,late,0.9999999996065398,0.2821309018035984,0.060629305940263764,0.16588739184031306,0.15116883995463845,0.21152070601410425
real:high:65:82,65,high,B6,2797.0,9,low,core,0.9999999997944233,0.3578891089273049,0.1084627155748443,0.24570250412019892,0.16582573709967022,0.20130276052896282
real:high:65:83,65,high,B6,1590.0,4,low,early,0.0,0.04074150668153382,0.008068395592868222,0.002652227952222037,0.0002338561415572991,0.04527354818373905
real:high:65:84,65,high,B4,2551.5,8,low,core,0.9999999996490392,0.2986609724505765,0.16536191440409162,0.18636887656934578,0.1075291794146557,0.17187925941352947
real:high:65:85,65,high,B8,4349.5,8,mid,core,0.9999999992490092,0.5409359406256441,0.48706026432704536,0.603417158890578,0.6310202959060794,0.6055141896917633
real:high:65:86,65,high,B8,3306.0,8,mid,core,1.0,0.49984406430597306,0.32319984302617155,0.5055535706008139,0.34389214186935696,0.33025685586019177
real:high:65:87,65,high,B4,2815.5,7,low,core,0.999999999772024,0.3473212814011939,0.028839499091803673,0.264058152317783,0.1276745884074615,0.13073209551801987
real:high:65:88,65,high,B4,3778.0,8,mid,core,0.999999999558562,0.5633159402934329,0.2824490555572565,0.6467799348423804,0.4636260407615306,0.44891381451154455
real:high:65:89,65,high,B2,2140.0,8,low,core,0.999999999538567,0.22697678392692333,0.0729890519160285,0.13992956544866905,0.053526299102527944,0.15374387609631918
real:high:65:90,65,high,B4,2480.0,7,low,core,0.9999999996711715,0.24797158951006248,0.013060631124269924,0.17087917636162,0.03924788370551033,0.09338601795118974
real:high:65:91,65,high,B8,3777.5,8,mid,core,0.999999999586094,0.5566727037633443,0.2842212336878236,0.5963936405559792,0.3495582985608672,0.36773236067638654
real:high:65:92,65,high,B4,3262.5,7,mid,core,0.9999999998460606,0.46065625359848517,0.11374759601606867,0.448717669488073,0.2542254504275052,0.26099680331509495
real:high:65:93,65,high,B6,2433.5,7,low,core,0.9999999996486334,0.23857393925238204,0.013945998549362933,0.14868744374771348,0.04371106179972732,0.08506072748470545
real:high:65:94,65,high,B4,3127.5,10,mid,late,0.9999999999041003,0.43570050041227576,0.1081330251629554,0.3669575291587779,0.26033521989243746,0.20514909981896626
real:high:65:95,65,high,B6,1585.5,6,low,core,0.0,0.03032113309766575,0.004412753543980466,0.008322524567700738,0.00011771662728643401,0.028815140200150847
real:high:65:96,65,high,B4,5365.0,5,mid,early,0.9999999998471751,0.543015300585861,0.9320705341459053,0.6908786825959315,0.37288811349465056,0.6896245173166451
real:high:65:97,65,high,B4,2445.5,8,low,core,0.9999999997360136,0.28084677155314564,0.18879877448004243,0.14942010818690463,0.09310621509793417,0.23135198807725424
real:high:65:98,65,high,B6,2661.0,8,low,core,0.9999999997039049,0.2861261959863437,0.06107684489430526,0.16850879130127192,0.08817410664084677,0.12850312694256333
real:high:65:99,65,high,B6,4175.5,4,mid,early,0.9999999997957766,0.43490690625153283,0.5399860681632259,0.09949353598819581,0.010358124601944414,0.2676171240094474
real:high:65:100,65,high,B6,1624.5,9,low,core,0.9999999997721535,0.21210136237815055,0.11130519160736409,0.13636932552224468,0.06550371237800423,0.20749834765779596
real:high:65:101,65,high,B8,2880.0,10,low,late,0.9999999994562808,0.3972612665438676,0.059619977907765,0.3046403594707203,0.28532141943061073,0.15756053502119052
real:high:65:102,65,high,B4,5351.0,10,mid,late,0.9999999995555412,0.4467385014207249,0.32705382999562516,0.39215020658999056,0.27184697260296026,0.37505966517814293
real:high:65:103,65,high,B6,2048.5,7,low,core,0.9999999997088983,0.2164503777420042,0.033468262946060166,0.13215026534688964,0.04792891212219543,0.11882261024418801
real:high:65:104,65,high,B6,2746.0,6,low,core,0.9999999996770745,0.24031268003229125,0.014572048990750196,0.15331075686568724,0.027243517159670765,0.08506072748470545
real:high:65:105,65,high,B4,3409.0,5,mid,early,0.9999999996206037,0.4817629062109596,0.24612793278193804,0.2547005247208631,0.037089711538283464,0.18450516993735322
real:high:65:106,65,high,B6,3638.5,6,mid,core,0.9999999996989839,0.44243135332173444,0.07503160896692633,0.4605693505056503,0.18628815395116247,0.1686974182588482
real:high:65:107,65,high,B4,2683.5,9,low,core,0.9999999996532848,0.35901936986730437,0.47575754483256505,0.2604327631596161,0.20812409968326986,0.3235049862775441
real:high:65:108,65,high,B6,1904.5,8,low,core,0.9999999996581947,0.1899184808944701,0.05766919813543079,0.11261631746458027,0.04150871216459923,0.14648676131678587
real:high:65:109,65,high,B6,1988.5,6,low,core,0.9999999996918849,0.19030139971347748,0.009846616869615984,0.13828953202505176,0.017549691277407374,0.10479900638779645
real:high:65:110,65,high,B2,1500.5,7,low,core,0.9999999996510249,0.16054817525286372,0.018344121025387898,0.09905766105117876,0.030381125149833058,0.10877978004674255
real:high:65:111,65,high,B6,2731.5,7,low,core,0.999999999587377,0.25172620166159604,0.007180420341934391,0.15477613961737538,0.051136592793351074,0.06159004632645393
real:high:65:112,65,high,B4,3547.0,8,mid,core,0.9999999993299569,0.5559325712200845,0.5835906110650649,0.6234733752515047,0.429060223323979,0.3465550159736137
real:high:65:113,65,high,B8,2851.5,8,low,core,0.999999999798521,0.4060510523005493,0.16076870896317766,0.2960102912141107,0.18108321338905034,0.15976346866425659
real:high:65:114,65,high,B6,2216.0,11,low,late,0.9999999996975506,0.3185393903525514,0.0738826399186545,0.20321141888911404,0.18361832124753463,0.1657542630074413
real:high:65:115,65,high,B4,4345.5,7,mid,core,0.9999999998844372,0.5368439827626003,0.4370986959091525,0.6931940619084276,0.6402686747715151,0.5765061670718958
real:high:65:116,65,high,B6,5652.0,5,mid,early,0.999999999560618,0.5913879771601397,0.8848021915437217,0.45275629313088467,0.12108022740681586,0.5403241930386219
real:high:65:117,65,high,B6,3326.5,8,mid,core,0.9999999994721286,0.4646905887601604,0.32252379782585056,0.4024099814082232,0.23267754031655,0.2613876469159205
real:high:65:118,65,high,B8,3419.0,8,mid,core,0.9999999999745113,0.5261551398855847,0.2886437266382481,0.5586474924376337,0.3353448271875664,0.33025685586019177
real:high:65:119,65,high,B2,2724.0,8,low,core,0.9999999995615741,0.2873640792133867,0.22970926591758054,0.17992667897564132,0.10222163144020464,0.17187925941352947
real:high:65:120,65,high,B6,3344.0,8,mid,core,0.9999999993453821,0.4676118234167729,0.3906040042349665,0.4198194350293543,0.2638504634427227,0.29366409285621137
real:high:65:121,65,high,B4,7322.5,6,high,core,0.9999999992157628,0.5356900571945139,0.40323457502987475,0.4465908650435331,0.2331205460910719,0.4639770929694286
real:high:65:122,65,high,B2,6264.0,7,high,core,0.9999999997524216,0.47630385072013764,0.5254021552248362,0.48234714920738947,0.3877442175826627,0.6591647704513287
real:high:65:123,65,high,B2,7326.0,6,high,core,0.999999999480655,0.5304173854102486,0.1982418805355475,0.4106620067819558,0.21568194973350563,0.49702139189850025
real:high:65:124,65,high,B2,2864.5,8,low,core,0.9999999995916286,0.29696083701758136,0.09263437123442018,0.1710123765087964,0.09498828652181467,0.0869184015301687
real:high:65:125,65,high,B6,2075.5,5,low,early,0.9999999996099906,0.14271585202792708,0.052375588104820105,0.04544927055671475,0.002317379404186536,0.08553183746712333
real:high:65:126,65,high,B4,4573.5,6,mid,core,0.9999999997934766,0.583074627944583,0.2560000931649619,0.6499327587668665,0.4023996040227213,0.3930208266383346
real:high:65:127,65,high,B4,3045.0,6,mid,core,0.999999999704638,0.3715654251665259,0.030510269300365923,0.30557451388946827,0.07705193106747994,0.1047772156334853
real:high:65:128,65,high,B8,4344.5,6,mid,core,0.9999999997994216,0.5729857458706483,0.18531487969861046,0.742259216002566,0.5511641772700272,0.47938830806835303
real:high:65:129,65,high,B6,3692.0,5,mid,early,0.9999999996367378,0.46444046285341267,0.2908805493019588,0.2910919445961398,0.035371479220480624,0.16635678923235842
real:high:65:130,65,high,B4,2082.0,9,low,core,0.9999999996772592,0.2657906942751122,0.07354725570880219,0.15920987136876436,0.09009132410792413,0.16488069387359103
real:high:65:131,65,high,B6,2799.5,8,low,core,0.9999999998163381,0.3315927043827886,0.15675513038464955,0.21349442555920575,0.12022450304720218,0.17536753038136538
real:high:65:132,65,high,B4,3083.0,10,mid,late,0.999999999839804,0.43238466222002797,0.3168324870113026,0.3467449701382228,0.2790874919060165,0.3144943129724642
real:high:65:133,65,high,B4,2492.0,8,low,core,0.9999999997292602,0.33127699347590656,0.11967570515727664,0.22635247566208283,0.13802677456626128,0.24189069770682264
real:high:65:134,65,high,B8,1591.5,9,low,core,0.9999999997637096,0.23028203060566863,0.05917456888910637,0.14974827116780515,0.08377837537131323,0.23677352586555617
real:high:65:135,65,high,B2,7584.0,7,high,core,0.999999999623118,0.5267771772548175,0.7383991706048285,0.39977202388479216,0.2752411542591902,0.5734453348289887
real:high:65:136,65,high,B6,3014.5,8,mid,core,0.9999999997725811,0.3580234113838987,0.20184245130948392,0.2485700105422814,0.118677366443502,0.20196463498259015
real:high:65:137,65,high,B2,4490.0,6,mid,core,0.9999999996712475,0.5499179643154241,0.2016105342693076,0.6216184449386188,0.3061976924264891,0.5573299029980592
real:high:65:138,65,high,B6,1702.0,8,low,core,0.9999999996979583,0.1988120688715155,0.10344924489367396,0.12014242164761331,0.043703396578656184,0.1340589551416651
real:high:65:139,65,high,B8,4103.5,6,mid,core,0.9999999997528547,0.5490642606209691,0.2535410949348711,0.6429347597444867,0.3296613925834821,0.35209306572549315
real:high:65:140,65,high,B4,4453.0,7,mid,core,1.0,0.5133316753088363,0.36512951583381903,0.6659890317865909,0.6978618756281569,0.5189583193071394
real:high:65:141,65,high,B4,4116.5,7,mid,core,0.9999999999337322,0.5114111608625163,0.5713272356618173,0.6116047677340972,0.42638368714883784,0.4923149454269361
real:high:65:142,65,high,B6,2791.5,5,low,early,0.9999999997226424,0.2596016555713473,0.019580989072473316,0.10417730845172275,0.012594957230886624,0.10150923989929364
real:high:65:143,65,high,B4,2924.5,9,low,core,0.9999999998705577,0.39977811321076845,0.3160991111926168,0.3035777978253965,0.2390690757969504,0.35753741554222285
real:high:65:144,65,high,B6,2487.5,9,low,core,0.9999999998071729,0.34453779331287565,0.11872749612750165,0.23366945630614955,0.15424142462221435,0.24653890851359014
real:high:65:145,65,high,B4,3488.0,7,mid,core,0.9999999997892314,0.5010703604035199,0.13202911699062903,0.590896157212032,0.2810009203937623,0.23558543269078938
real:high:65:146,65,high,B4,3125.0,5,mid,early,0.9999999996901769,0.3590625584876096,0.029836251247484295,0.2194748650315158,0.03631258352623715,0.14629138009657766
real:high:65:147,65,high,B6,3718.0,5,mid,early,0.9999999997404746,0.4411573146479348,0.21671544877030297,0.40487577545478304,0.05596586522834492,0.3335753628263885
real:high:65:148,65,high,B6,2773.5,6,low,core,0.9999999996835044,0.264222366611255,0.021419065915302758,0.17285398278013303,0.03708458069585834,0.126474773216488
real:high:65:149,65,high,B6,3228.0,4,mid,early,0.9999999996384586,0.35137598475296333,0.14528417503926722,0.07683949712817581,0.006686379260719138,0.13641268306291535
real:high:65:150,65,high,B6,2107.0,8,low,core,0.9999999997804365,0.2502121796226601,0.07081488834759937,0.14897105095448362,0.0777628813547476,0.15846184469754285
real:high:65:151,65,high,B4,2619.0,12,low,late,0.9999999996685581,0.35273683405057754,0.08857605959919274,0.18017479316502702,0.1856107114750859,0.17347758543831257
real:high:65:152,65,high,B6,3155.5,7,mid,core,0.999999999821839,0.37115758171759394,0.08759604796987845,0.3004592231347751,0.11910839238786612,0.13342027021588507
real:high:65:153,65,high,B6,2350.0,8,low,core,0.9999999997611506,0.2514899761371615,0.08864717856013085,0.14675735094345538,0.07150807311611516,0.16561000605414108
real:high:65:154,65,high,B4,4371.0,8,mid,core,0.9999999998663851,0.54292887509507,0.36809790787436025,0.6263440083750877,0.5824230467295807,0.5389602321594406
real:high:65:155,65,high,B4,3123.0,10,mid,late,0.9999999998013176,0.44713202339262403,0.264138409340647,0.38151482026274797,0.27958898955351147,0.22926081853020389
real:high:65:156,65,high,B2,3389.5,7,mid,core,0.9999999995634717,0.37072571409554445,0.08943397838627894,0.30446371004012185,0.14734082678656854,0.24520554399914865
real:high:65:157,65,high,B2,2824.0,7,low,core,0.999999999740011,0.283509032204468,0.20043783459502443,0.16193807036415037,0.0817741234376776,0.21028026921519033
real:high:65:158,65,high,B2,3782.0,11,mid,late,0.9999999995920916,0.408701192526257,0.21225192560363784,0.5191229054156086,0.21868549068323892,0.15658784803287185
real:high:65:159,65,high,B2,6253.0,7,high,core,0.9999999997263653,0.5033770977395926,0.6522744916234426,0.5079374725412287,0.4076701261351526,0.6287355964255616
real:high:65:160,65,high,B6,3133.0,8,mid,core,0.999999999478979,0.42516289782329375,0.22193866866299827,0.3211567359114971,0.1432126978968798,0.1681343117520461
real:high:65:161,65,high,B2,1987.0,8,low,core,0.9999999995637701,0.2486930754170692,0.06575057329149797,0.15937691366355117,0.07209475290621428,0.13464572389214496
real:high:65:162,65,high,B2,2409.0,8,low,core,0.999999999649285,0.2700069106296544,0.08889021136631475,0.15593372849992296,0.08123495363163359,0.24191149626844968
real:high:65:163,65,high,B6,3061.0,6,mid,core,0.9999999996509472,0.30308130809434825,0.01292546874702458,0.18499980968252555,0.053704668617810085,0.09922093006400781
real:high:65:164,65,high,B2,4768.5,6,mid,core,0.9999999997501462,0.5702655475491335,0.18438861006869328,0.6782609632409187,0.48206750225385925,0.41831628822753614
real:high:65:165,65,high,B4,4165.0,5,mid,early,0.9999999999237434,0.5565824399803699,0.3138587433808828,0.6469436975691005,0.23948838280637472,0.33950847671605044
real:high:65:166,65,high,B6,1944.0,9,low,core,0.9999999996420806,0.23609504280205906,0.3166713579247468,0.16245199568397847,0.0714339179540378,0.2051968911278595
real:high:65:167,65,high,B6,2527.5,8,low,core,0.9999999996688896,0.26980689303393623,0.08108598480427484,0.15131619785637107,0.08114529355506042,0.181122941010825
real:high:65:168,65,high,B6,2861.5,5,low,early,0.9999999996850047,0.24659374850482363,0.03520851710386639,0.07301152029214483,0.0071830883891037456,0.11088199621905612
