match_stratum,run,b2_charge_bin,total_charge_bin,event_current_bin,b2_saturated,pileup_width_bin,max_depth_stave,topology_code,available_rows,low_rows,high_rows,low_threshold,high_threshold
62|3|7|0|0|1|4|7,62,3,7,0,0,1,4,7,41,11,11,0.7469770312309265,0.7814067602157593
62|3|7|0|0|1|3|3,62,3,7,0,0,1,3,3,53,14,14,0.7071396112442017,0.7304707765579224
62|2|7|0|0|1|4|7,62,2,7,0,0,1,4,7,54,14,14,0.7723098993301392,0.8072846084833145
62|2|1|0|0|1|1|0,62,2,1,0,0,1,1,0,114,29,29,0.012595888460054994,0.03450703900307417
62|6|4|0|1|1|1|0,62,6,4,0,1,1,1,0,241,61,61,0.005195190664380789,0.0136343315243721
62|2|2|0|0|1|1|0,62,2,2,0,0,1,1,0,71,18,18,0.014140731189399958,0.036053357645869255
62|4|7|0|0|1|3|3,62,4,7,0,0,1,3,3,43,11,11,0.6685893833637238,0.7003251314163208
62|3|5|0|0|1|2|1,62,3,5,0,0,1,2,1,41,11,11,0.5440288186073303,0.5797743797302246
62|3|2|0|0|1|1|0,62,3,2,0,0,1,1,0,129,33,33,0.010172588750720024,0.027951624244451523
62|4|5|0|0|1|2|1,62,4,5,0,0,1,2,1,37,10,10,0.49132010340690613,0.5432329177856445
62|5|6|0|0|1|2|1,62,5,6,0,0,1,2,1,44,11,11,0.5163961946964264,0.5548985004425049
62|3|6|0|0|1|3|3,62,3,6,0,0,1,3,3,37,10,10,0.6561986207962036,0.6957477927207947
62|4|6|0|0|1|2|1,62,4,6,0,0,1,2,1,56,14,14,0.5497492849826813,0.588917151093483
62|6|3|0|1|1|1|0,62,6,3,0,1,1,1,0,53,14,14,0.006070117466151714,0.016376785933971405
62|4|3|0|0|1|1|0,62,4,3,0,0,1,1,0,45,12,12,0.008370717987418175,0.020761767402291298
62|7|4|0|1|1|1|0,62,7,4,0,1,1,1,0,39,10,10,0.0033961235312744975,0.009797041770070791
62|4|6|1|0|1|2|1,62,4,6,1,0,1,2,1,66,17,17,0.5533521622419357,0.5936470627784729
62|3|6|1|0|1|3|3,62,3,6,1,0,1,3,3,53,14,14,0.6539813876152039,0.6864204406738281
62|0|0|1|0|1|1|0,62,0,0,1,0,1,1,0,181,46,46,0.022722896188497543,0.06914129853248596
62|3|7|1|0|1|4|7,62,3,7,1,0,1,4,7,39,10,10,0.7404904961585999,0.7820403575897217
62|6|7|1|1|1|2|1,62,6,7,1,1,1,2,1,30,8,8,0.5068205147981644,0.5575061291456223
62|5|3|1|1|1|1|0,62,5,3,1,1,1,1,0,114,29,29,0.006486108293756843,0.020320487674325705
62|7|5|1|1|1|1|0,62,7,5,1,1,1,1,0,182,46,46,0.0055060251615941525,0.012864164309576154
62|1|1|1|0|1|1|0,62,1,1,1,0,1,1,0,183,46,46,0.018905512057244778,0.04634852707386017
62|6|4|1|1|1|1|0,62,6,4,1,1,1,1,0,243,61,61,0.005581877892836928,0.014965506736189127
62|0|0|1|0|0|1|0,62,0,0,1,0,0,1,0,112,28,28,0.05265808571130037,0.19585999846458435
62|2|1|1|0|1|1|0,62,2,1,1,0,1,1,0,126,32,32,0.013436326989904046,0.03371462132781744
62|4|2|1|0|1|1|0,62,4,2,1,0,1,1,0,91,23,23,0.008559264708310366,0.02173161879181862
62|5|3|1|0|1|1|0,62,5,3,1,0,1,1,0,84,21,21,0.007177340565249324,0.019270773977041245
62|2|2|1|0|1|1|0,62,2,2,1,0,1,1,0,62,16,16,0.013137386413291097,0.03442461043596268
62|7|6|1|1|1|1|0,62,7,6,1,1,1,1,0,50,13,13,0.0031183274695649743,0.008009256096556783
62|7|7|1|1|1|2|1,62,7,7,1,1,1,2,1,29,8,8,0.34061339497566223,0.43333378434181213
62|3|2|1|0|1|1|0,62,3,2,1,0,1,1,0,130,33,33,0.011088922386988997,0.02866083523258567
62|4|3|1|0|1|1|0,62,4,3,1,0,1,1,0,43,11,11,0.008316722232848406,0.01906336471438408
62|4|5|1|0|1|2|1,62,4,5,1,0,1,2,1,41,11,11,0.4961130619049072,0.5317428708076477
62|4|7|1|0|1|3|3,62,4,7,1,0,1,3,3,61,16,16,0.6596843600273132,0.6958432793617249
62|6|3|1|1|1|1|0,62,6,3,1,1,1,1,0,46,12,12,0.006336019840091467,0.013599464669823647
62|2|7|1|0|1|4|7,62,2,7,1,0,1,4,7,43,11,11,0.7776852548122406,0.8125291466712952
62|7|4|1|1|1|1|0,62,7,4,1,1,1,1,0,35,9,9,0.004635167540982366,0.012676735874265432
62|3|5|1|0|1|2|1,62,3,5,1,0,1,2,1,42,11,11,0.5579804182052612,0.5998023748397827
62|1|0|1|0|1|1|0,62,1,0,1,0,1,1,0,71,18,18,0.02342614345252514,0.04423212818801403
62|5|6|1|0|1|2|1,62,5,6,1,0,1,2,1,41,11,11,0.514057993888855,0.5462514758110046
62|3|7|1|0|1|3|3,62,3,7,1,0,1,3,3,38,10,10,0.7052271366119385,0.7296542674303055
62|5|6|1|1|1|2|1,62,5,6,1,1,1,2,1,30,8,8,0.47264910489320755,0.5206707417964935
62|3|7|2|0|1|3|3,62,3,7,2,0,1,3,3,36,9,9,0.7079536467790604,0.7405834347009659
62|6|4|2|1|1|1|0,62,6,4,2,1,1,1,0,231,58,58,0.005364588228985667,0.0140890683978796
62|7|5|2|1|1|1|0,62,7,5,2,1,1,1,0,226,57,57,0.004010600387118757,0.011939789168536663
62|3|2|2|0|1|1|0,62,3,2,2,0,1,1,0,140,35,35,0.008472388610243797,0.026174514088779688
62|2|1|2|0|1|1|0,62,2,1,2,0,1,1,0,135,34,34,0.01482672244310379,0.032956020906567574
62|0|0|2|0|1|1|0,62,0,0,2,0,1,1,0,183,46,46,0.025736886076629162,0.06997795030474663
62|7|6|2|1|1|1|0,62,7,6,2,1,1,1,0,55,14,14,0.0037476473953574896,0.008941504172980785
62|5|3|2|0|1|1|0,62,5,3,2,0,1,1,0,78,20,20,0.006124393432401121,0.019553549587726593
62|5|3|2|1|1|1|0,62,5,3,2,1,1,1,0,126,32,32,0.00801448104903102,0.01865673204883933
62|7|4|2|1|1|1|0,62,7,4,2,1,1,1,0,43,11,11,0.003861769335344434,0.012333708815276623
62|1|0|2|0|1|1|0,62,1,0,2,0,1,1,0,42,11,11,0.020377541426569223,0.047160577960312366
62|1|1|2|0|1|1|0,62,1,1,2,0,1,1,0,204,51,51,0.018729737494140863,0.04795277677476406
62|4|7|2|0|1|3|3,62,4,7,2,0,1,3,3,58,15,15,0.6710944324731827,0.702198714017868
62|0|0|2|0|0|1|0,62,0,0,2,0,0,1,0,101,26,26,0.04015423357486725,0.1727100908756256
62|4|6|2|0|1|2|1,62,4,6,2,0,1,2,1,67,17,17,0.5507906973361969,0.5935012400150299
62|5|6|2|0|1|2|1,62,5,6,2,0,1,2,1,33,9,9,0.510999321937561,0.551742672920227
62|4|5|2|0|1|2|1,62,4,5,2,0,1,2,1,42,11,11,0.49434222280979156,0.5308330804109573
62|4|2|2|0|1|1|0,62,4,2,2,0,1,1,0,77,20,20,0.007880291901528835,0.02283015102148056
62|6|3|2|1|1|1|0,62,6,3,2,1,1,1,0,45,12,12,0.004457434173673391,0.011293387040495872
62|2|2|2|0|1|1|0,62,2,2,2,0,1,1,0,57,15,15,0.013305217027664185,0.042007897049188614
62|4|3|2|0|1|1|0,62,4,3,2,0,1,1,0,56,14,14,0.011440832167863846,0.028930077329277992
62|2|6|2|0|1|3|3,62,2,6,2,0,1,3,3,30,8,8,0.7069114446640015,0.7356094270944595
62|3|6|2|0|1|3|3,62,3,6,2,0,1,3,3,44,11,11,0.657847985625267,0.6917717754840851
62|3|7|2|0|1|4|7,62,3,7,2,0,1,4,7,51,13,13,0.7316340506076813,0.7757497429847717
62|7|7|2|1|1|2|1,62,7,7,2,1,1,2,1,35,9,9,0.35826146602630615,0.4371119439601898
62|2|1|3|0|1|1|0,62,2,1,3,0,1,1,0,130,33,33,0.01272547454573214,0.03737754561007023
62|0|0|3|0|1|1|0,62,0,0,3,0,1,1,0,180,45,45,0.029306051786988974,0.06763301976025105
62|2|7|3|0|1|4|7,62,2,7,3,0,1,4,7,35,9,9,0.7809255421161652,0.8056992292404175
62|3|6|3|0|1|3|3,62,3,6,3,0,1,3,3,43,11,11,0.6517124176025391,0.6870975494384766
62|6|4|3|1|1|1|0,62,6,4,3,1,1,1,0,250,63,63,0.005934603279456496,0.015268104616552591
62|7|5|3|1|1|1|0,62,7,5,3,1,1,1,0,222,56,56,0.004349205642938614,0.011773202568292618
62|0|0|3|0|0|1|0,62,0,0,3,0,0,1,0,84,21,21,0.04191538132727146,0.20287085697054863
62|3|2|3|0|1|1|0,62,3,2,3,0,1,1,0,161,41,41,0.01007930189371109,0.025667980313301086
62|2|2|3|0|1|1|0,62,2,2,3,0,1,1,0,80,20,20,0.01335739716887474,0.03236050810664892
62|1|1|3|0|1|1|0,62,1,1,3,0,1,1,0,207,52,52,0.017788941971957684,0.04803714342415333
62|4|3|3|0|1|1|0,62,4,3,3,0,1,1,0,41,11,11,0.011760332621634007,0.02402147278189659
62|4|6|3|0|1|2|1,62,4,6,3,0,1,2,1,58,15,15,0.5578308403491974,0.597713440656662
62|5|3|3|1|1|1|0,62,5,3,3,1,1,1,0,122,31,31,0.006813596119172871,0.016640531830489635
62|1|0|3|0|1|1|0,62,1,0,3,0,1,1,0,81,21,21,0.01947074942290783,0.05667326599359512
62|7|4|3|1|1|1|0,62,7,4,3,1,1,1,0,44,11,11,0.0037289601750671864,0.008984757587313652
62|4|2|3|0|1|1|0,62,4,2,3,0,1,1,0,104,26,26,0.008491192478686571,0.024904567748308182
62|4|7|3|0|1|3|3,62,4,7,3,0,1,3,3,57,15,15,0.6643995046615601,0.6985359787940979
62|5|3|3|0|1|1|0,62,5,3,3,0,1,1,0,78,20,20,0.007528280606493354,0.01869175024330616
62|6|3|3|1|1|1|0,62,6,3,3,1,1,1,0,46,12,12,0.0054841224336996675,0.01399236754514277
62|4|5|3|0|1|2|1,62,4,5,3,0,1,2,1,34,9,9,0.47729838639497757,0.5353270024061203
62|7|6|3|1|1|1|0,62,7,6,3,1,1,1,0,63,16,16,0.004412770736962557,0.008593694772571325
62|5|6|3|0|1|2|1,62,5,6,3,0,1,2,1,29,8,8,0.5225305557250977,0.5636236667633057
62|3|7|3|0|1|4|7,62,3,7,3,0,1,4,7,39,10,10,0.7516505420207977,0.7811868488788605
62|3|7|3|0|1|3|3,62,3,7,3,0,1,3,3,29,8,8,0.7076221704483032,0.7337275743484497
63|2|2|0|0|1|1|0,63,2,2,0,0,1,1,0,222,56,56,0.01281660026870668,0.031229219865053892
63|5|5|0|1|1|1|0,63,5,5,0,1,1,1,0,79,20,20,0.006870947312563658,0.014869386330246925
63|6|6|0|1|1|1|0,63,6,6,0,1,1,1,0,97,25,25,0.006642890628427267,0.019410977140069008
63|4|4|0|0|1|1|0,63,4,4,0,0,1,1,0,63,16,16,0.006957177305594087,0.020832598209381104
63|6|5|0|1|1|1|0,63,6,5,0,1,1,1,0,298,75,75,0.004515578970313072,0.012998241698369384
63|0|0|0|0|0|1|0,63,0,0,0,0,0,1,0,136,34,34,0.042520406655967236,0.1278713010251522
63|7|7|0|1|1|1|0,63,7,7,0,1,1,1,0,120,30,30,0.004394400515593588,0.010862913681194186
63|0|0|0|0|1|1|0,63,0,0,0,0,1,1,0,289,73,73,0.02401104010641575,0.06553911417722702
63|5|4|0|1|1|1|0,63,5,4,0,1,1,1,0,273,69,69,0.006900641601532698,0.01647324673831463
63|4|3|0|0|1|1|0,63,4,3,0,0,1,1,0,236,59,59,0.007483437773771584,0.021559142041951418
63|7|6|0|1|1|1|0,63,7,6,0,1,1,1,0,241,61,61,0.004455864895135164,0.010607765056192875
63|1|1|0|0|1|1|0,63,1,1,0,0,1,1,0,294,74,74,0.01654734881594777,0.043704633601009846
63|3|2|0|0|1|1|0,63,3,2,0,0,1,1,0,174,44,44,0.010746181942522526,0.024522223975509405
63|3|3|0|0|1|1|0,63,3,3,0,0,1,1,0,129,33,33,0.008924008347094059,0.02782263793051243
63|1|0|0|0|1|1|0,63,1,0,0,0,1,1,0,55,14,14,0.013702696189284325,0.03388521820306778
63|5|7|0|1|1|2|1,63,5,7,0,1,1,2,1,40,10,10,0.44120319932699203,0.52072773873806
63|2|1|0|0|1|1|0,63,2,1,0,0,1,1,0,91,23,23,0.011754537001252174,0.028525549918413162
63|7|7|0|1|1|2|1,63,7,7,0,1,1,2,1,48,12,12,0.26521334797143936,0.3891654908657074
63|4|7|0|0|1|2|1,63,4,7,0,0,1,2,1,38,10,10,0.545303151011467,0.5908347517251968
63|6|7|0|1|1|2|1,63,6,7,0,1,1,2,1,37,10,10,0.3264973759651184,0.4566901624202728
63|0|0|1|0|0|1|0,63,0,0,1,0,0,1,0,106,27,27,0.051355368457734585,0.13737333938479424
63|4|3|1|0|1|1|0,63,4,3,1,0,1,1,0,265,67,67,0.007514026015996933,0.02060798928141594
63|3|2|1|0|1|1|0,63,3,2,1,0,1,1,0,194,49,49,0.009267827961593866,0.022867323830723763
63|0|0|1|0|1|1|0,63,0,0,1,0,1,1,0,269,68,68,0.02761170268058777,0.06532851606607437
63|5|5|1|1|1|1|0,63,5,5,1,1,1,1,0,71,18,18,0.006114782998338342,0.02030935138463974
63|5|4|1|1|1|1|0,63,5,4,1,1,1,1,0,322,81,81,0.006274013547226787,0.01570681482553482
63|2|1|1|0|1|1|0,63,2,1,1,0,1,1,0,127,32,32,0.011384032666683197,0.028369092382490635
63|7|7|1|1|1|1|0,63,7,7,1,1,1,1,0,119,30,30,0.003826855681836605,0.00910364231094718
63|1|1|1|0|1|1|0,63,1,1,1,0,1,1,0,319,80,80,0.017962907440960407,0.04886297695338726
63|2|2|1|0|1|1|0,63,2,2,1,0,1,1,0,245,62,62,0.011539153754711151,0.030771717429161072
63|3|3|1|0|1|1|0,63,3,3,1,0,1,1,0,134,34,34,0.009080309187993407,0.024478687904775143
63|6|5|1|1|1|1|0,63,6,5,1,1,1,1,0,312,78,78,0.0045861880062147975,0.011579213663935661
63|7|6|1|1|1|1|0,63,7,6,1,1,1,1,0,270,68,68,0.0039110558573156595,0.009596199030056596
63|1|0|1|0|1|1|0,63,1,0,1,0,1,1,0,56,14,14,0.01636616443283856,0.04340977966785431
63|6|6|1|1|1|1|0,63,6,6,1,1,1,1,0,100,25,25,0.005298928124830127,0.012386358575895429
63|4|4|1|0|1|1|0,63,4,4,1,0,1,1,0,59,15,15,0.010440479032695293,0.02331188227981329
63|7|7|1|1|1|2|1,63,7,7,1,1,1,2,1,47,12,12,0.261288583278656,0.35622723400592804
63|4|7|1|0|1|2|1,63,4,7,1,0,1,2,1,33,9,9,0.5332798957824707,0.5759819149971008
63|3|7|1|0|1|3|3,63,3,7,1,0,1,3,3,29,8,8,0.6611387133598328,0.7098514437675476
63|0|0|2|0|1|1|0,63,0,0,2,0,1,1,0,265,67,67,0.022078804671764374,0.06119145080447197
63|3|3|2|0|1|1|0,63,3,3,2,0,1,1,0,154,39,39,0.009364078287035227,0.026614034082740545
63|7|6|2|1|1|1|0,63,7,6,2,1,1,1,0,258,65,65,0.003417876490857452,0.009699172573164105
63|4|3|2|0|1|1|0,63,4,3,2,0,1,1,0,295,74,74,0.007545900531113148,0.020006034523248672
63|1|0|2|0|1|1|0,63,1,0,2,0,1,1,0,53,14,14,0.015772869810461998,0.03775471821427345
63|5|4|2|1|1|1|0,63,5,4,2,1,1,1,0,301,76,76,0.005568549036979675,0.01662244088947773
63|3|2|2|0|1|1|0,63,3,2,2,0,1,1,0,195,49,49,0.010397494304925203,0.02640663180500269
63|0|0|2|0|0|1|0,63,0,0,2,0,0,1,0,101,26,26,0.05666957423090935,0.14598539471626282
63|4|4|2|0|1|1|0,63,4,4,2,0,1,1,0,75,19,19,0.009873375762254,0.024715942330658436
63|2|2|2|0|1|1|0,63,2,2,2,0,1,1,0,238,60,60,0.01161862607114017,0.03314198460429907
63|1|1|2|0|1|1|0,63,1,1,2,0,1,1,0,314,79,79,0.01731325453147292,0.04467564448714256
63|6|5|2|1|1|1|0,63,6,5,2,1,1,1,0,312,78,78,0.004448282066732645,0.01239745644852519
63|2|1|2|0|1|1|0,63,2,1,2,0,1,1,0,111,28,28,0.012577368412166834,0.03229817934334278
63|4|7|2|0|1|2|1,63,4,7,2,0,1,2,1,34,9,9,0.5451745241880417,0.5917148888111115
63|5|5|2|1|1|1|0,63,5,5,2,1,1,1,0,71,18,18,0.005355423782020807,0.019476694986224174
63|6|6|2|1|1|1|0,63,6,6,2,1,1,1,0,95,24,24,0.00535324402153492,0.013917785603553057
63|7|7|2|1|1|1|0,63,7,7,2,1,1,1,0,110,28,28,0.004474529647268355,0.008878386113792658
63|7|7|2|1|1|2|1,63,7,7,2,1,1,2,1,51,13,13,0.2913869768381119,0.3854016065597534
63|3|6|2|0|1|2|1,63,3,6,2,0,1,2,1,29,8,8,0.5470855832099915,0.5821322202682495
63|6|5|3|1|1|1|0,63,6,5,3,1,1,1,0,284,71,71,0.004352744668722153,0.013122676638886333
63|3|2|3|0|1|1|0,63,3,2,3,0,1,1,0,185,47,47,0.009100830182433128,0.023978665471076965
63|1|1|3|0|1|1|0,63,1,1,3,0,1,1,0,295,74,74,0.017131666652858257,0.04358496889472008
63|1|0|3|0|1|1|0,63,1,0,3,0,1,1,0,49,13,13,0.01429054606705904,0.04289643466472626
63|7|7|3|1|1|1|0,63,7,7,3,1,1,1,0,120,30,30,0.003191245545167476,0.009252972668036819
63|5|4|3|1|1|1|0,63,5,4,3,1,1,1,0,291,73,73,0.005806042579934001,0.016500869765877724
63|0|0|3|0|0|1|0,63,0,0,3,0,0,1,0,129,33,33,0.03720027208328247,0.1536462903022766
63|2|2|3|0|1|1|0,63,2,2,3,0,1,1,0,216,54,54,0.012089486932381988,0.03378407098352909
63|2|1|3|0|1|1|0,63,2,1,3,0,1,1,0,104,26,26,0.010929426876828074,0.027183737605810165
63|4|3|3|0|1|1|0,63,4,3,3,0,1,1,0,263,66,66,0.007708296179771423,0.020083710551261902
63|0|0|3|0|1|1|0,63,0,0,3,0,1,1,0,253,64,64,0.027242599055171013,0.06664977222681046
63|6|7|3|1|1|2|1,63,6,7,3,1,1,2,1,29,8,8,0.344980388879776,0.45231038331985474
63|3|7|3|0|1|3|3,63,3,7,3,0,1,3,3,33,9,9,0.6568952798843384,0.7048415541648865
63|6|6|3|1|1|1|0,63,6,6,3,1,1,1,0,91,23,23,0.004841291578486562,0.010656999424099922
63|7|6|3|1|1|1|0,63,7,6,3,1,1,1,0,246,62,62,0.004149035084992647,0.010561375645920634
63|5|5|3|1|1|1|0,63,5,5,3,1,1,1,0,74,19,19,0.008349447045475245,0.018572034314274788
63|3|6|3|0|1|2|1,63,3,6,3,0,1,2,1,35,9,9,0.554315060377121,0.5905230343341827
63|7|7|3|1|1|2|1,63,7,7,3,1,1,2,1,58,15,15,0.2608906179666519,0.3624015972018242
63|4|4|3|0|1|1|0,63,4,4,3,0,1,1,0,49,13,13,0.011033161543309689,0.021371087059378624
63|3|3|3|0|1|1|0,63,3,3,3,0,1,1,0,140,35,35,0.00922412471845746,0.024341048672795296
63|4|7|3|0|1|2|1,63,4,7,3,0,1,2,1,32,8,8,0.5436838716268539,0.5906533002853394
64|7|6|0|1|1|1|0,64,7,6,0,1,1,1,0,171,43,43,0.004322650842368603,0.01151413144543767
64|5|5|0|1|1|1|0,64,5,5,0,1,1,1,0,130,33,33,0.006186206475831568,0.015586280263960361
64|1|1|0|0|1|1|0,64,1,1,0,0,1,1,0,276,69,69,0.018113306257873774,0.04273022059351206
64|6|5|0|1|1|1|0,64,6,5,0,1,1,1,0,208,52,52,0.004801439237780869,0.013335739029571414
64|0|0|0|0|1|1|0,64,0,0,0,0,1,1,0,195,49,49,0.023924198001623154,0.058906542137265205
64|3|3|0|0|1|1|0,64,3,3,0,0,1,1,0,203,51,51,0.008958129212260246,0.02766194473952055
64|2|2|0|0|1|1|0,64,2,2,0,0,1,1,0,227,57,57,0.013285398948937654,0.03191449120640755
64|0|0|0|0|0|1|0,64,0,0,0,0,0,1,0,75,19,19,0.04082343727350235,0.16250551491975784
64|7|7|0|1|1|1|0,64,7,7,0,1,1,1,0,150,38,38,0.0036624091444537044,0.010397789767012
64|7|7|0|1|1|2|1,64,7,7,0,1,1,2,1,35,9,9,0.2836299389600754,0.3882969468832016
64|6|6|0|1|1|1|0,64,6,6,0,1,1,1,0,140,35,35,0.004218470421619713,0.01220657560043037
64|2|1|0|0|1|1|0,64,2,1,0,0,1,1,0,74,19,19,0.013780395267531276,0.03465741313993931
64|4|3|0|0|1|1|0,64,4,3,0,0,1,1,0,188,47,47,0.0068794271210208535,0.01834847778081894
64|5|4|0|0|1|1|0,64,5,4,0,0,1,1,0,50,13,13,0.010074445744976401,0.022117432672530413
64|4|4|0|0|1|1|0,64,4,4,0,0,1,1,0,136,34,34,0.007016574498265982,0.0201461692340672
64|3|2|0|0|1|1|0,64,3,2,0,0,1,1,0,151,38,38,0.008886854629963636,0.024108920246362686
64|5|4|0|1|1|1|0,64,5,4,0,1,1,1,0,167,42,42,0.006740426877513528,0.016014705412089825
64|1|0|0|0|1|1|0,64,1,0,0,0,1,1,0,39,10,10,0.012660945765674114,0.03280096407979727
64|7|6|1|1|1|1|0,64,7,6,1,1,1,1,0,180,45,45,0.0037788734189234674,0.009967728750780225
64|3|2|1|0|1|1|0,64,3,2,1,0,1,1,0,143,36,36,0.01122997747734189,0.026339521631598473
64|4|3|1|0|1|1|0,64,4,3,1,0,1,1,0,164,41,41,0.007748518022708595,0.018757331185042858
64|3|3|1|0|1|1|0,64,3,3,1,0,1,1,0,158,40,40,0.010278935544192791,0.026251826900988817
64|2|1|1|0|1|1|0,64,2,1,1,0,1,1,0,79,20,20,0.012491202913224697,0.03294363431632519
64|2|2|1|0|1|1|0,64,2,2,1,0,1,1,0,246,62,62,0.014264727011322975,0.03822815790772438
64|5|5|1|1|1|1|0,64,5,5,1,1,1,1,0,119,30,30,0.006196744041517377,0.01561178732663393
64|0|0|1|0|1|1|0,64,0,0,1,0,1,1,0,237,60,60,0.0221788939088583,0.06391172856092453
64|5|4|1|1|1|1|0,64,5,4,1,1,1,1,0,163,41,41,0.006321032764390111,0.017117314040660858
64|1|1|1|0|1|1|0,64,1,1,1,0,1,1,0,315,79,79,0.016854641027748585,0.04621533304452896
64|0|0|1|0|0|1|0,64,0,0,1,0,0,1,0,77,20,20,0.04039426147937775,0.14702308177947998
64|6|5|1|1|1|1|0,64,6,5,1,1,1,1,0,220,55,55,0.005532501614652574,0.012582008494064212
64|6|6|1|1|1|1|0,64,6,6,1,1,1,1,0,146,37,37,0.005609985324554145,0.013159531401470304
64|1|0|1|0|1|1|0,64,1,0,1,0,1,1,0,37,10,10,0.014671883545815945,0.0387268140912056
64|7|7|1|1|1|1|0,64,7,7,1,1,1,1,0,147,37,37,0.0033443171996623278,0.008970591705292463
64|4|4|1|0|1|1|0,64,4,4,1,0,1,1,0,111,28,28,0.01068234071135521,0.020859304815530777
64|7|7|1|1|1|2|1,64,7,7,1,1,1,2,1,29,8,8,0.26902079582214355,0.4286646544933319
64|0|0|2|0|1|1|0,64,0,0,2,0,1,1,0,239,60,60,0.025519403629004955,0.0648539625108242
64|4|4|2|0|1|1|0,64,4,4,2,0,1,1,0,118,30,30,0.008045000024139881,0.01864183647558093
64|2|1|2|0|1|1|0,64,2,1,2,0,1,1,0,79,20,20,0.011408263817429543,0.02999935671687126
64|1|1|2|0|1|1|0,64,1,1,2,0,1,1,0,269,68,68,0.019363924860954285,0.04468156024813652
64|2|2|2|0|1|1|0,64,2,2,2,0,1,1,0,223,56,56,0.0123437256552279,0.03856107406318188
64|7|7|2|1|1|1|0,64,7,7,2,1,1,1,0,172,43,43,0.004274523118510842,0.009757108520716429
64|4|3|2|0|1|1|0,64,4,3,2,0,1,1,0,167,42,42,0.007114647421985865,0.01974289584904909
64|1|0|2|0|1|1|0,64,1,0,2,0,1,1,0,31,8,8,0.018484787084162235,0.03801345452666283
64|6|6|2|1|1|1|0,64,6,6,2,1,1,1,0,147,37,37,0.005613883724436164,0.011909927241504192
64|0|0|2|0|0|1|0,64,0,0,2,0,0,1,0,98,25,25,0.0515618696808815,0.17447106167674065
64|7|6|2|1|1|1|0,64,7,6,2,1,1,1,0,162,41,41,0.004504498210735619,0.010577595327049494
64|6|5|2|1|1|1|0,64,6,5,2,1,1,1,0,203,51,51,0.004558721324428916,0.013435108587145805
64|5|5|2|1|1|1|0,64,5,5,2,1,1,1,0,117,30,30,0.006591478828340769,0.014304895885288715
64|3|2|2|0|1|1|0,64,3,2,2,0,1,1,0,125,32,32,0.010778055526316166,0.025419577956199646
64|3|3|2|0|1|1|0,64,3,3,2,0,1,1,0,177,45,45,0.010314562357962132,0.023426508530974388
64|5|4|2|1|1|1|0,64,5,4,2,1,1,1,0,141,36,36,0.005483005661517382,0.015670938417315483
64|7|7|2|1|1|2|1,64,7,7,2,1,1,2,1,34,9,9,0.2496931254863739,0.3822473734617233
64|5|4|2|0|1|1|0,64,5,4,2,0,1,1,0,45,12,12,0.010136909782886505,0.01826898753643036
64|1|1|3|0|1|1|0,64,1,1,3,0,1,1,0,199,50,50,0.019033167511224747,0.04405529238283634
64|2|2|3|0|1|1|0,64,2,2,3,0,1,1,0,168,42,42,0.012823027092963457,0.035661179572343826
64|7|7|3|1|1|1|0,64,7,7,3,1,1,1,0,150,38,38,0.003846590465400368,0.010237633250653744
64|6|6|3|1|1|1|0,64,6,6,3,1,1,1,0,118,30,30,0.004038659855723381,0.011855194345116615
64|3|2|3|0|1|1|0,64,3,2,3,0,1,1,0,104,26,26,0.008704558480530977,0.025113910902291536
64|7|7|3|1|1|2|1,64,7,7,3,1,1,2,1,33,9,9,0.29434871673583984,0.387127548456192
64|0|0|3|0|0|1|0,64,0,0,3,0,0,1,0,133,34,34,0.045934323221445084,0.1799628883600235
64|4|4|3|0|1|1|0,64,4,4,3,0,1,1,0,123,31,31,0.006638363003730774,0.020697688683867455
64|6|5|3|1|1|1|0,64,6,5,3,1,1,1,0,170,43,43,0.005455124890431762,0.013379082782194018
64|4|7|3|0|1|2|1,64,4,7,3,0,1,2,1,38,10,10,0.5419582575559616,0.586696669459343
64|2|1|3|0|1|1|0,64,2,1,3,0,1,1,0,64,16,16,0.01688394509255886,0.03665934596210718
64|4|3|3|0|1|1|0,64,4,3,3,0,1,1,0,176,44,44,0.007789183873683214,0.019795379601418972
64|5|5|3|1|1|1|0,64,5,5,3,1,1,1,0,126,32,32,0.0060306795639917254,0.0159092228859663
64|0|0|3|0|1|1|0,64,0,0,3,0,1,1,0,248,62,62,0.024504609871655703,0.06718115508556366
64|3|3|3|0|1|1|0,64,3,3,3,0,1,1,0,129,33,33,0.009308774024248123,0.029161259531974792
64|7|6|3|1|1|1|0,64,7,6,3,1,1,1,0,146,37,37,0.004204134223982692,0.011052232468500733
64|5|4|3|1|1|1|0,64,5,4,3,1,1,1,0,157,40,40,0.006951822899281979,0.01736748404800892
64|5|4|3|0|1|1|0,64,5,4,3,0,1,1,0,47,12,12,0.008461940567940474,0.016411990392953157
65|3|2|0|0|1|1|0,65,3,2,0,0,1,1,0,58,15,15,0.01030458020977676,0.023132122587412596
65|0|0|0|0|1|1|0,65,0,0,0,0,1,1,0,247,62,62,0.025969224981963634,0.07053012028336525
65|2|2|0|0|1|1|0,65,2,2,0,0,1,1,0,283,71,71,0.017009002156555653,0.04412161558866501
65|3|3|0|0|1|1|0,65,3,3,0,0,1,1,0,273,69,69,0.011846689507365227,0.029631832614541054
65|4|4|0|0|1|1|0,65,4,4,0,0,1,1,0,246,62,62,0.008537084562703967,0.023741999175399542
