sample_window,method,run,n,artificial_clip_res68,artificial_clip_bias,artificial_clip_mae_frac
rising_edge,ML_mlp,54,4889,0.019639636514043515,-0.008623723627899992,0.01838870909061243
rising_edge,ML_mlp,55,2516,0.015110175992203365,-0.002343775139882114,0.015663671710206124
rising_edge,ML_mlp,56,5019,0.05245693957793911,0.006183717477375565,0.04938950280984474
rising_edge,ML_mlp,57,3295,0.027654674561429966,-0.009997069115522676,0.028110480669208713
rising_edge,ML_mlp,58,4486,0.022779413963924397,-0.0003562719078936368,0.021248622175620978
rising_edge,ML_mlp,59,3983,0.03694548113259988,-0.0007056852357577434,0.04264942801890617
rising_edge,ML_mlp,60,2890,0.026060981348550696,0.003131746948571576,0.027133510178552207
rising_edge,ML_mlp,61,3291,0.08611260363789025,-0.003791334976862054,0.08027466823090644
rising_edge,ML_mlp,62,3363,0.034100549815205224,-0.009088283233928095,0.0360871291829021
rising_edge,ML_mlp,63,4149,0.028860687472198422,-0.0020310135901869665,0.034996098390508865
rising_edge,ML_mlp,64,3398,0.029842993418328915,-0.001742204445266887,0.032660036107948584
rising_edge,ML_mlp,65,3375,0.020803530305432014,0.004531926735355811,0.022377941599598862
rising_edge,ML_ridge,31,4301,0.019311262914858022,0.006008852897888753,0.02446464449872148
rising_edge,ML_ridge,32,4521,0.019191688563254653,0.005811943627085816,0.023823170465629467
rising_edge,ML_ridge,33,9852,0.02131694724394374,0.01438125597832622,0.017462075113456675
rising_edge,ML_ridge,34,5403,0.01786432869547815,0.010635961415816327,0.015507305071607046
rising_edge,ML_ridge,35,2968,0.020712292848765128,0.0026631485996709116,0.028023495650298106
rising_edge,ML_ridge,36,2306,0.02016842281302129,0.003394972882265774,0.02924803950459778
rising_edge,ML_ridge,37,5403,0.02040070618003332,0.0038182126460767946,0.02973430484492701
rising_edge,ML_ridge,39,3243,0.023661098921904114,0.0034982925713948547,0.030131018413259936
rising_edge,ML_ridge,40,3475,0.02202588123654184,0.0024979855551002395,0.027457810932612976
rising_edge,ML_ridge,41,3708,0.02113315367032754,0.0033119570337125513,0.027960943836055834
rising_edge,ML_ridge,42,3779,0.02107988380964424,0.003878895005259079,0.028136497239859823
rising_edge,ML_ridge,44,458,0.020258839831120718,0.006353486502806481,0.02909062041014348
rising_edge,ML_ridge,45,5198,0.023104935472732607,0.0036010432629962593,0.030157247408223675
rising_edge,ML_ridge,46,165,0.021193241443575272,0.0043221090109272055,0.02472851790992122
rising_edge,ML_ridge,47,1230,0.02021863176223065,0.0031804668247883737,0.024249879317755442
rising_edge,ML_ridge,48,3377,0.020817278099465576,0.003746748221812434,0.029416265899644634
rising_edge,ML_ridge,49,3548,0.019594240185032984,0.004267386107460945,0.029255076888239338
rising_edge,ML_ridge,50,4355,0.021457157040179836,0.008712421432121033,0.021171358132953712
rising_edge,ML_ridge,51,2062,0.01984653993141494,0.006465139395362434,0.023094190728403068
rising_edge,ML_ridge,52,938,0.019165870855700345,0.005782021785806283,0.02039192776370878
rising_edge,ML_ridge,53,5056,0.01687245499794378,0.010156351588742044,0.016227990375674996
rising_edge,ML_ridge,54,4889,0.01733016674856996,0.010441719150409192,0.016296307809534918
rising_edge,ML_ridge,55,2516,0.021392734924586983,0.007568661313785172,0.022330545104551274
rising_edge,ML_ridge,56,5019,0.01991045867040608,0.007101046714112659,0.021185420089175514
rising_edge,ML_ridge,57,3295,0.02105829247028454,0.003189022970665839,0.02754977966027529
rising_edge,ML_ridge,58,4486,0.017239819797273202,0.006690482181102613,0.01601527910914399
rising_edge,ML_ridge,59,3983,0.021861359397763017,0.0022854224298262064,0.029880684898278668
rising_edge,ML_ridge,60,2890,0.022371434632199167,-0.0006833465964153992,0.02671819543229824
rising_edge,ML_ridge,61,3291,0.02249111358911488,-0.0015473763088761365,0.027553277580692464
rising_edge,ML_ridge,62,3363,0.02274983831126743,0.00046608871061436935,0.028478113734213936
rising_edge,ML_ridge,63,4149,0.019880250649333898,0.0015271671831441657,0.027090953824295418
rising_edge,ML_ridge,64,3398,0.018857604408992614,0.0020936091380722027,0.025579987591300486
rising_edge,ML_ridge,65,3375,0.022004042710084368,0.00401672247835734,0.026965039188171253
rising_edge,NN_1d_cnn,31,4301,0.28475376493863047,0.016926283793315188,0.22841753454778105
rising_edge,NN_1d_cnn,32,4521,0.23711753406818603,-0.0002532956266144117,0.19549037203809616
rising_edge,NN_1d_cnn,33,9852,0.27201643972294304,-0.042251608743144334,0.2175873714768443
rising_edge,NN_1d_cnn,34,5403,0.2614764389424691,-0.12831103203047517,0.21111557782567497
rising_edge,NN_1d_cnn,35,2968,0.22466558298146824,0.10327490778375648,0.184786977274127
rising_edge,NN_1d_cnn,36,2306,0.2800890780962921,0.08512062770772719,0.22552612461107094
rising_edge,NN_1d_cnn,37,5403,0.25336578357408607,0.049332580891012,0.20673008669371562
rising_edge,NN_1d_cnn,39,3243,0.35461713136332934,0.06914858923235785,0.29468026693282445
rising_edge,NN_1d_cnn,40,3475,0.295758982295946,0.062193689823242,0.2368608956665829
rising_edge,NN_1d_cnn,41,3708,0.2422966811821673,0.09134677059811126,0.1976905209384103
rising_edge,NN_1d_cnn,42,3779,0.30218156706275506,0.06596680364821751,0.24184673031161286
rising_edge,NN_1d_cnn,44,458,0.23633094304873484,0.03592897695557908,0.1906670795640229
rising_edge,NN_1d_cnn,45,5198,0.36950388475058765,0.06822081538128749,0.2985568000513243
rising_edge,NN_1d_cnn,46,165,0.26958854164312895,0.09468754107518401,0.21679204340730826
rising_edge,NN_1d_cnn,47,1230,0.20365753578760362,0.07978402155173105,0.1661967754479427
rising_edge,NN_1d_cnn,48,3377,0.3062161598490328,0.09079431833536009,0.2448739011052256
rising_edge,NN_1d_cnn,49,3548,0.2484493916519918,0.0614102814750363,0.20262501538125102
rising_edge,NN_1d_cnn,50,4355,0.304398250424788,-0.02293449710214309,0.2506438394519027
rising_edge,NN_1d_cnn,51,2062,0.2756497289153816,-0.05359825413182346,0.22587257017147652
rising_edge,NN_1d_cnn,52,938,0.2273748233321778,-0.05183028933628733,0.18541038317179753
rising_edge,NN_1d_cnn,53,5056,0.27290284003758636,-0.1051211501249534,0.22001785590908673
rising_edge,NN_1d_cnn,54,4889,0.2530321872126327,-0.12879268617903256,0.20410655499926733
rising_edge,NN_1d_cnn,55,2516,0.31346408441628665,-0.008305595764822867,0.25745886788924965
rising_edge,NN_1d_cnn,56,5019,0.26802069693421415,-0.05720488378576596,0.21858089781582424
rising_edge,NN_1d_cnn,57,3295,0.2402144317270565,0.09406054123245976,0.19449000018581977
rising_edge,NN_1d_cnn,58,4486,0.34575649121816565,0.14784783998547546,0.263677057648428
rising_edge,NN_1d_cnn,59,3983,0.29779184782203105,0.09898675376829913,0.23184486391662532
rising_edge,NN_1d_cnn,60,2890,0.404237469692582,0.08945536273954219,0.3187408220455726
rising_edge,NN_1d_cnn,61,3291,0.3282027601662467,0.10013628949175825,0.25242986651299765
rising_edge,NN_1d_cnn,62,3363,0.27943804349884704,0.12820337237334484,0.22642090258567088
rising_edge,NN_1d_cnn,63,4149,0.3390617395774629,0.1132388655609385,0.2617564580537796
rising_edge,NN_1d_cnn,64,3398,0.2976112119648992,0.10219831688098177,0.22460983632199524
rising_edge,NN_1d_cnn,65,3375,0.389866562743157,0.12631255176349385,0.30010450567101077
rising_edge,NN_gated_residual_cnn_new,31,4301,0.2517286952589856,0.0035303208857091913,0.20493595642743706
rising_edge,NN_gated_residual_cnn_new,32,4521,0.1710525317747911,0.023794418997944215,0.13886824376868143
rising_edge,NN_gated_residual_cnn_new,33,9852,0.23460029160864912,-0.11880257400069064,0.1871174686141597
rising_edge,NN_gated_residual_cnn_new,34,5403,0.15306048466491112,0.044293743081072166,0.12114016867470052
rising_edge,NN_gated_residual_cnn_new,35,2968,0.20704558464313172,0.08034360592163647,0.17401755558047444
rising_edge,NN_gated_residual_cnn_new,36,2306,0.24815625410708228,0.09346611793641924,0.21510970462501566
rising_edge,NN_gated_residual_cnn_new,37,5403,0.18749692476809782,0.018352014878216912,0.15729923724607636
rising_edge,NN_gated_residual_cnn_new,39,3243,0.23344684584949382,0.0480575411042283,0.1993217653877472
rising_edge,NN_gated_residual_cnn_new,40,3475,0.19520441024075383,0.05959761974815942,0.15939462220609193
rising_edge,NN_gated_residual_cnn_new,41,3708,0.20765410662644226,0.04720798244082276,0.1760155957190678
rising_edge,NN_gated_residual_cnn_new,42,3779,0.2567897149297352,0.03601471747170373,0.21579407550704144
rising_edge,NN_gated_residual_cnn_new,44,458,0.18172797104885594,0.00841434353943741,0.15468426881759387
rising_edge,NN_gated_residual_cnn_new,45,5198,0.2443900667336864,0.038658723770234465,0.2063162468676677
rising_edge,NN_gated_residual_cnn_new,46,165,0.20935408279063702,0.14098886140835967,0.16135138885056927
rising_edge,NN_gated_residual_cnn_new,47,1230,0.20163742369523008,0.09985850638442978,0.16365879807627293
rising_edge,NN_gated_residual_cnn_new,48,3377,0.25080697744081004,0.06652166546458416,0.2182121887378624
rising_edge,NN_gated_residual_cnn_new,49,3548,0.18622261605756896,0.023397675716139182,0.15366398235237977
rising_edge,NN_gated_residual_cnn_new,50,4355,0.2336317085322725,-0.05431737380641476,0.19064729413208645
rising_edge,NN_gated_residual_cnn_new,51,2062,0.1654401296963728,0.05302309493047866,0.12997729408661127
rising_edge,NN_gated_residual_cnn_new,52,938,0.17641162506269709,-0.005864051917212881,0.1432406665247463
rising_edge,NN_gated_residual_cnn_new,53,5056,0.2497917273700605,-0.12228413134512861,0.198282957243729
rising_edge,NN_gated_residual_cnn_new,54,4889,0.15312492563639835,-0.024888467036807846,0.126386967578254
rising_edge,NN_gated_residual_cnn_new,55,2516,0.23588311930252015,-0.047429210032047545,0.18623507335636622
rising_edge,NN_gated_residual_cnn_new,56,5019,0.1588683819200011,0.0697881022607847,0.12719270847591962
rising_edge,NN_gated_residual_cnn_new,57,3295,0.2077466016434737,0.04739920981314732,0.1763152758512279
rising_edge,NN_gated_residual_cnn_new,58,4486,0.23895870619171877,-0.06233833416106225,0.20862363204621695
rising_edge,NN_gated_residual_cnn_new,59,3983,0.1959395939587265,-0.03392415811201489,0.16521564477102244
rising_edge,NN_gated_residual_cnn_new,60,2890,0.22376114908997155,-0.03563634539273365,0.20285427391583238
rising_edge,NN_gated_residual_cnn_new,61,3291,0.19108379760339148,-0.016891295101688054,0.16279474287854984
rising_edge,NN_gated_residual_cnn_new,62,3363,0.2151501041993738,-0.002117716654477948,0.19630404150517947
rising_edge,NN_gated_residual_cnn_new,63,4149,0.2483177391639487,-0.00658399774493725,0.21832231154956244
rising_edge,NN_gated_residual_cnn_new,64,3398,0.18963301147529793,-0.030425825459582466,0.1579150401222952
rising_edge,NN_gated_residual_cnn_new,65,3375,0.24791047650532863,0.009447389556689622,0.20002619001053634
rising_edge,traditional_rising_template,31,4301,0.09259523036483748,0.012057199546021326,0.10641617139259214
rising_edge,traditional_rising_template,32,4521,0.09433479137594547,0.011265519548256095,0.10015910660579067
rising_edge,traditional_rising_template,33,9852,0.08027604640711088,0.03850471757188044,0.06962036602555097
rising_edge,traditional_rising_template,34,5403,0.06716224339810241,0.02224577847221237,0.063819426848783
rising_edge,traditional_rising_template,35,2968,0.10690176754542419,0.01595215540308815,0.11145999858848299
rising_edge,traditional_rising_template,36,2306,0.10855595992523769,0.015449356127240825,0.12826341456832077
rising_edge,traditional_rising_template,37,5403,0.11723185519302524,0.01462303264869758,0.15294774747555637
rising_edge,traditional_rising_template,39,3243,0.12333019458193074,0.02066464359276288,0.1597392522269675
rising_edge,traditional_rising_template,40,3475,0.1200445139505684,0.017069274317900358,0.15142882991694043
rising_edge,traditional_rising_template,41,3708,0.11557433493724951,0.021355084932826666,0.13738530255135128
rising_edge,traditional_rising_template,42,3779,0.11509290122054802,0.01726264449141254,0.1284400556829604
rising_edge,traditional_rising_template,44,458,0.11821077841908262,0.02294684712729378,0.14072640895990424
rising_edge,traditional_rising_template,45,5198,0.11764210928873037,0.021155565886702383,0.14776228877595604
rising_edge,traditional_rising_template,46,165,0.11033765014650398,-0.005419366987166141,0.09004305267772224
rising_edge,traditional_rising_template,47,1230,0.09469784736593584,0.006129125090312392,0.08474786199344003
rising_edge,traditional_rising_template,48,3377,0.11923480069287386,0.021273373315064705,0.13463509070910265
rising_edge,traditional_rising_template,49,3548,0.11461884137182325,0.022814187806725,0.1364710216118621
rising_edge,traditional_rising_template,50,4355,0.08034281445320601,0.012531085416071047,0.08651363538124675
rising_edge,traditional_rising_template,51,2062,0.09015244108707353,0.011457195639612526,0.09087397404136037
rising_edge,traditional_rising_template,52,938,0.08636755104987834,0.008651455904662035,0.07849723931819345
rising_edge,traditional_rising_template,53,5056,0.07604220035889489,0.017663194216466546,0.07435819813556381
rising_edge,traditional_rising_template,54,4889,0.0730472605026029,0.014167422422434284,0.06741561920252441
rising_edge,traditional_rising_template,55,2516,0.08842772882799349,0.011591449874873613,0.0938113455972521
rising_edge,traditional_rising_template,56,5019,0.08231512973923365,0.006432208851844052,0.09362195708003583
rising_edge,traditional_rising_template,57,3295,0.1159647090327943,0.01908208574433619,0.13117518524308563
rising_edge,traditional_rising_template,58,4486,0.11862759840199819,0.08407301457465491,0.10835900637785073
rising_edge,traditional_rising_template,59,3983,0.15342233888339107,0.03518100269055401,0.1539061121714199
rising_edge,traditional_rising_template,60,2890,0.16263213697164663,0.03909532528137595,0.16262903955525757
rising_edge,traditional_rising_template,61,3291,0.16382517805545135,0.03709358779108076,0.14817719377035143
rising_edge,traditional_rising_template,62,3363,0.15109790985984228,0.03013490014320184,0.15145259347211443
rising_edge,traditional_rising_template,63,4149,0.12432837375507512,0.028759547643269146,0.14195320963534092
rising_edge,traditional_rising_template,64,3398,0.12188078482565357,0.023770019956525883,0.15473152427021208
rising_edge,traditional_rising_template,65,3375,0.12276634475374984,0.022903741768359243,0.1450334718227115
