study_id,family,report_dir,json_path,ci_key,pattern,context,delta,ci_low,ci_high,estimate_source,se_from_ci,z,p,p_bh_adjusted,nominal_ci_excludes_zero,bh_pass
S16f,pedestal,1781031083.1784.78066bc6__s16f_pretrigger_veto_loro,/shuffled_proxy_controls/[1]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,-0.0010715120698188228,-0.003094596458895857,0.00038813457485331647,sibling_exact,0.0008884681201339697,-1.2060219669527954,0.22780902054818772,0.26300728692975306,False,False
S16f,pedestal,1781031083.1784.78066bc6__s16f_pretrigger_veto_loro,/shuffled_proxy_controls/[1]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,-0.022049469538385713,-0.03686008613771197,-0.005536941334250599,sibling_exact,0.007990744995962768,-2.759375946739128,0.0057911869833358436,0.007666780895550671,True,True
S16f,pedestal,1781031083.1784.78066bc6__s16f_pretrigger_veto_loro,/shuffled_proxy_controls/[2]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=mlp,-0.0007102009057413632,-0.001911459301330921,0.00019159583033313208,sibling_exact,0.0005365035144147249,-1.3237581612417317,0.18558337542080564,0.21787752325962456,False,False
S16f,pedestal,1781031083.1784.78066bc6__s16f_pretrigger_veto_loro,/shuffled_proxy_controls/[2]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=mlp,-0.0026675870951191616,-0.021504839011501974,0.018082832963821172,sibling_exact,0.010099081485064434,-0.2641415557508141,0.7916708437644957,0.8147853209547,False,False
S16f,pedestal,1781031083.1784.78066bc6__s16f_pretrigger_veto_loro,/shuffled_proxy_controls/[3]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=ridge,-0.0014794013835382463,-0.003713536405268079,0.0006599897662364452,sibling_exact,0.001115715953456885,-1.3259659673723714,0.1848509704085226,0.21787752325962456,False,False
S16f,pedestal,1781031083.1784.78066bc6__s16f_pretrigger_veto_loro,/shuffled_proxy_controls/[3]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=ridge,-0.07583912531777837,-0.11206372047091423,-0.03575738338522478,sibling_exact,0.01946626001487377,-3.8959268631895,9.782390721606123e-05,0.00014519127281541718,True,True
S16f,pedestal,1781031083.1784.78066bc6__s16f_pretrigger_veto_loro,/shuffled_proxy_controls/[4]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,-0.0010647248026315146,-0.002947734287550494,0.0003086505486463389,sibling_exact,0.0008307256821765046,-1.2816803735282765,0.19995479255896645,0.23215786107304007,False,False
S16f,pedestal,1781031083.1784.78066bc6__s16f_pretrigger_veto_loro,/shuffled_proxy_controls/[4]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,-0.03552795863140279,-0.10208431515444326,0.006598635107178562,sibling_exact,0.027725751880876146,-1.2814064983358746,0.20005092283953452,0.23215786107304007,False,False
S16f,pedestal,1781031083.1784.78066bc6__s16f_pretrigger_veto_loro,/shuffled_proxy_controls/[5]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_quantile,-0.000327434829488351,-0.0018373120613009327,0.0005284666509541411,sibling_exact,0.0006035260675492087,-0.542536349453793,0.5874490737074125,0.6227843563364298,False,False
S16f,pedestal,1781031083.1784.78066bc6__s16f_pretrigger_veto_loro,/shuffled_proxy_controls/[5]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=traditional_quantile,-0.001291891779514387,-0.015457541708554113,0.009811015954345928,sibling_exact,0.006446179078344092,-0.20041202141815936,0.8411583584766912,0.8532613564403846,False,False
P03f,timing,1781031083.1848.21e023a2__p03f_early_sample_multimodel,/winner/delta_ci,delta_ci,A_delta_named_ci_key,method=hgb_no_samples_0_3;family=ml,-0.5216816540715992,-0.8321343404333404,-0.3245112811429654,sibling_prefix:delta_vs_traditional_ns,0.1294980579476054,-4.0284901745991455,5.613620641615935e-05,0.00011948992508582491,True,True
P03f,timing,1781031083.1848.21e023a2__p03f_early_sample_multimodel,/winner/ci,ci,B_delta_key_with_ci_sibling,method=hgb_no_samples_0_3;family=ml,-0.5216816540715992,1.1350220629355572,1.2167889413544808,delta_key:delta_vs_traditional_ns,0.020859280850028448,-25.009570455583933,4.810462767652774e-138,7.167589523802633e-137,True,True
S16g,pedestal,1781031385.1538.624e2188__s16g_independent_pretrigger_contamination_labels,/ml.ci-vs-traditional.ci,ml.ci-vs-traditional.ci,D_unpaired_ml_vs_traditional,,0.6819338960883761,0.5742812603731844,0.7895865318035677,unpaired_per_method_cis,0.05492582341529841,12.415542520541221,2.1522296942462192e-35,1.5562276250703432e-34,True,True
P09d,representation,1781032068.1433.5cef09d4__p09d_delayed_peak_recovery_refit,/ml.ci-vs-traditional.ci,ml.ci-vs-traditional.ci,D_unpaired_ml_vs_traditional,,-5.540997124791234,-6.870941303131596,-4.211052946450873,unpaired_per_method_cis,0.6785554167478542,-8.165872658342103,3.191197751529188e-16,5.199999523408119e-16,True,True
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[0]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,-0.2287762955,-0.2636248703,-0.1983617808,sibling_prefix:delta_pooled_sigma68_ns,0.016649053251689038,-13.74109939114951,5.7594521390725645e-43,4.6386938849827685e-42,True,True
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[1]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,-0.2033195403,-0.237489788,-0.1712295401,sibling_prefix:delta_pooled_sigma68_ns,0.016903435068871774,-12.028297175786449,2.5231093525894318e-33,1.8797164676791266e-32,True,True
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[2]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_atom_early_minus_late,-0.0018964367,-0.0067161594,0.0077873427,sibling_prefix:delta_pooled_sigma68_ns,0.003699940971977489,-0.5125586365737129,0.6082600935627382,0.6892072543030265,False,False
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[3]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_atom_large_lowering_flag,0.0054780879,-0.0093690905,0.0161770043,sibling_prefix:delta_pooled_sigma68_ns,0.006516980669416463,0.8405867959234739,0.40057945840143977,0.4852547910716628,False,False
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[4]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=mlp,0.0090002762,-0.0506839006,0.0775833742,sibling_prefix:delta_pooled_sigma68_ns,0.032721844843006276,0.2750540577153202,0.7832747072716748,0.8518827108283179,False,False
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[5]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_atom_mean,0.0542247034,0.0377116187,0.0901430823,sibling_prefix:delta_pooled_sigma68_ns,0.013375619147487581,4.053995766632256,5.035012775487174e-05,0.00010952071584636336,True,True
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[6]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_atom_quiet_proxy_bin,0.0861918801,0.0566267151,0.124012273,sibling_prefix:delta_pooled_sigma68_ns,0.017190509221477714,5.013922449272905,5.333148868597118e-07,1.4993192102282464e-06,True,True
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[7]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_base_huber,0.0952703588,0.065343977,0.1287059139,sibling_prefix:delta_pooled_sigma68_ns,0.016164056431595394,5.893963511150449,3.770404626113101e-09,1.2081511597652733e-08,True,True
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[8]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=ridge,0.4975839837,0.3644225736,0.6658493868,sibling_prefix:delta_pooled_sigma68_ns,0.07689600818627697,6.470868845293324,9.744098582577383e-11,3.29970611091825e-10,True,True
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[9]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=cnn1d,1.3351657493,1.1612120471,1.5041268959,sibling_prefix:delta_pooled_sigma68_ns,0.08747988521852151,15.262545737969424,1.3584342047060332e-52,1.445762117865707e-51,True,True
S02i,timing,1781032083.463.2d9c6a45__s02i_pretrigger_atom_transfer,/best_vs_traditional_deltas/[10]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=uncorrected_cfd20,1.8051706062,1.6586777414,1.9342346072,sibling_prefix:delta_pooled_sigma68_ns,0.07029641053957049,25.67941367623391,1.985167627938323e-145,3.1135787006611593e-144,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[0]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_quantile,-0.0036421734324294536,-0.0055864541235801524,-0.0015680774331967384,sibling_exact,0.0010251149312129858,-3.5529415498024073,0.00038094909913064694,0.0005481002344634819,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[0]/late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_quantile,0.004825274283906632,0.002937363669108413,0.007458280258975927,sibling_exact,0.0011533162408921612,4.18382583442507,2.866437497586049e-05,4.490752079551477e-05,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[1]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=ridge,-0.006772989663042019,-0.009561757213097813,-0.0041725272002020725,sibling_exact,0.0013748288375208164,-4.926423914161947,8.374820154808407e-07,1.585033076279175e-06,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[1]/late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=ridge,0.005070747751376024,0.0030791545525241685,0.007804210585970614,sibling_exact,0.001205393586493702,4.206715390054482,2.59109123718019e-05,4.0820543513118076e-05,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[2]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,-0.007019980767175979,-0.009414592661321924,-0.004512935021144068,sibling_exact,0.0012504458446281426,-5.613982242680474,1.9772251413461306e-08,4.356074139528194e-08,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[2]/late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,0.0005662998183566595,3.172169079140586e-05,0.002877605923568301,sibling_exact,0.0007260042162062331,0.7800227680713537,0.4353774737746302,0.47474885387785365,True,False
S16k,pedestal,1781032083.478.14791743,/methods/[3]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=mlp,-0.006765219176675906,-0.009656588316859603,-0.004262777615511781,sibling_exact,0.0013759974019659324,-4.916592987029057,8.806337772637365e-07,1.6555915012558248e-06,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[3]/late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=mlp,0.00727851349964069,0.005556863180690144,0.010194537815162037,sibling_exact,0.0011831020036728427,6.152059143713005,7.648334312989157e-10,1.797358563552452e-09,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[4]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=cnn1d,-0.007145283648351692,-0.009657728335099766,-0.004484070844664434,sibling_exact,0.0013198348365695705,-5.413771064660827,6.17110579130887e-08,1.3284365138542757e-07,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[4]/late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=cnn1d,0.002903969342877684,0.0007766195721437251,0.0049042175418978805,sibling_exact,0.0010529780144717255,2.7578632250309547,0.0058180535874037004,0.007666780895550671,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[5]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,-0.006986524761823019,-0.009426451270020722,-0.004145831259074586,sibling_exact,0.0013471216952451659,-5.186261038243857,2.1455801852605473e-07,4.4164497244049224e-07,True,True
S16k,pedestal,1781032083.478.14791743,/methods/[5]/late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,late_peak_fraction_delta_ci_low/late_peak_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,0.0038861113495265096,0.0013928177588360536,0.007095095229524742,sibling_exact,0.0014546893503318238,2.6714372719096784,0.007552718738901454,0.00990635667148935,True,True
P04m,amplitude-charge,1781032084.548.4ccc082b__p04m_pretrigger_charge_abstention_map,/pretrigger_mode_effects/[0]/delta_abs_frac_ci95,delta_abs_frac_ci95,A_delta_named_ci_key,method=ML_extratrees_without_pretrigger,0.0516936223,0.0440058113,0.0588331974,sibling_exact,0.003782565959618781,13.666284435449699,1.6142996332124787e-42,8.890694994856785e-42,True,True
P04m,amplitude-charge,1781032084.548.4ccc082b__p04m_pretrigger_charge_abstention_map,/pretrigger_mode_effects/[1]/delta_abs_frac_ci95,delta_abs_frac_ci95,A_delta_named_ci_key,method=traditional_dropout_cell_corrected,1.357632082,1.2517341506,1.4596159939,sibling_exact,0.053032056950981114,25.600215417910228,1.517139227873739e-144,1.599498214529742e-143,True,True
P04m,amplitude-charge,1781032084.548.4ccc082b__p04m_pretrigger_charge_abstention_map,/pretrigger_mode_effects/[2]/delta_abs_frac_ci95,delta_abs_frac_ci95,A_delta_named_ci_key,method=ML_hgb_with_pretrigger,0.042281798,0.0348424958,0.0508668768,sibling_exact,0.004087927412543873,10.343089231540072,4.497993291067195e-25,1.7751438763676953e-24,True,True
P04m,amplitude-charge,1781032084.548.4ccc082b__p04m_pretrigger_charge_abstention_map,/pretrigger_mode_effects/[3]/delta_abs_frac_ci95,delta_abs_frac_ci95,A_delta_named_ci_key,method=ML_hgb_without_pretrigger,0.0420966512,0.0348429558,0.0487958508,sibling_exact,0.0035594773960283595,11.826638159571166,2.8430176944499816e-32,1.3031969307478798e-31,True,True
S00e,representation,1781032398.9027.3d275e75__s00e_dynamic_embedding_release,/ml.ci-vs-traditional.ci,ml.ci-vs-traditional.ci,D_unpaired_ml_vs_traditional,,0.015386664253749016,0.010605190565719253,0.02016813794177878,unpaired_per_method_cis,0.0024395722195639396,6.307115702645318,2.842833165183964e-10,4.1085468712376024e-10,True,True
S18f,timing,1781032542.991.23310d17__s18f_adjacent_channel_transfer,/ml.ci-vs-traditional.ci,ml.ci-vs-traditional.ci,D_unpaired_ml_vs_traditional,,-16.657705694779324,-23.939699865842904,-9.375711523715744,unpaired_per_method_cis,3.715371419323529,-4.483456380200139,7.3443621027798525e-06,1.9031477448942576e-05,True,True
S14d,amplitude-charge,1781033028.1769.29f13a58__s14d_saturation_acceptance_bands,/acceptance_bands/[0]/sat_minus_unsat_res68_ci95,sat_minus_unsat_res68_ci95,A_delta_named_ci_key,method=observed_even_charge,0.1544433565,0.1429228407,0.163660216,sibling_exact,0.005290243969678466,29.193995094594257,2.3113073490257746e-187,2.9409393510017616e-186,True,True
S14d,amplitude-charge,1781033028.1769.29f13a58__s14d_saturation_acceptance_bands,/acceptance_bands/[1]/sat_minus_unsat_res68_ci95,sat_minus_unsat_res68_ci95,A_delta_named_ci_key,method=traditional_template_corrected,0.1544146161,0.1430558401,0.1624963997,sibling_exact,0.0049594175590328814,31.135635235786008,7.937201893263505e-213,1.0650281813142667e-211,True,True
S14d,amplitude-charge,1781033028.1769.29f13a58__s14d_saturation_acceptance_bands,/acceptance_bands/[2]/sat_minus_unsat_res68_ci95,sat_minus_unsat_res68_ci95,A_delta_named_ci_key,method=p07_p04_corrected,0.0065500036,0.0056528049,0.0078600886,sibling_exact,0.0005630929234952206,11.63218951384246,2.8275062451075e-31,1.2646664296299e-30,True,True
S14d,amplitude-charge,1781033028.1769.29f13a58__s14d_saturation_acceptance_bands,/acceptance_bands/[3]/sat_minus_unsat_res68_ci95,sat_minus_unsat_res68_ci95,A_delta_named_ci_key,method=gradient_boosted_trees,0.0048161845,0.0036187893,0.0073136472,sibling_exact,0.0009425831110021836,5.109559511287322,3.229107696295995e-07,8.332452726805749e-07,True,True
S14d,amplitude-charge,1781033028.1769.29f13a58__s14d_saturation_acceptance_bands,/acceptance_bands/[4]/sat_minus_unsat_res68_ci95,sat_minus_unsat_res68_ci95,A_delta_named_ci_key,method=observed_even_charge,0.0807191228,0.0727000792,0.1008575637,sibling_exact,0.00718316375252368,11.237266138007886,2.675396132900387e-29,1.1752633012383842e-28,True,True
