run,group,event_index,eventno,stave,stave_idx,amplitude_adc,target_odd_neg_amp,peak_sample,tail_10_17_over_total,tail_12_17_over_total,early_0_5_over_total,exp_tail_log_slope,exp_tail_residual_max,exp_tail_positive_residual_sum,ar1_tail_residual_rms,event_selected_stave_multiplicity,late_tail_memory_threshold,afterpulse_residual_threshold,late_tail_memory_like,afterpulse_or_pileup
37,sample_i_calib,31973,651800,B8,3,3688.5,3692.0,14,0.99898636,0.98635477,0.0005198181,1.0841485,0.8633774,2.0000155,0.22007672,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,31986,651813,B2,0,4945.0,4942.5,7,0.5543282,0.37893653,0.040297315,-0.09071087,0.08199187,0.3410376,0.048355073,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,32011,651838,B4,1,1904.0,1317.0,5,0.14480451,0.030446494,0.39237612,-1.2710128,0.17905326,0.3697275,0.045446225,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,32011,651838,B6,2,2691.0,2354.5,6,0.28153154,0.13528202,0.2518116,-0.29649463,0.07134905,0.17243716,0.03188597,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,32022,651849,B2,0,8733.0,8705.5,6,0.44933555,0.3120937,0.16873002,-0.044325754,0.053200558,0.15943572,0.052736275,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32052,651879,B2,0,9587.0,9360.5,5,0.4184218,0.2910904,0.23040172,-0.040899016,0.043335367,0.1446585,0.051764373,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32072,651899,B2,0,4936.0,4916.0,7,0.5858782,0.40617386,0.018379657,-0.08423625,0.09496067,0.39964825,0.075584,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,32138,651965,B2,0,7428.5,7335.0,5,0.45662734,0.3210979,0.18452536,-0.04566878,0.06757745,0.12354487,0.041074704,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32194,652021,B6,2,2047.5,590.0,3,0.028556766,0.0,0.47685033,-1.3872799,0.18215826,0.18215826,0.17515182,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32212,652039,B4,1,5567.0,5567.0,6,0.53534204,0.37844452,0.055597756,-0.051555816,0.052123185,0.07186021,0.038553797,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,32274,652101,B6,2,1995.0,1999.5,8,0.53305817,0.29045326,0.0032102729,-0.29065675,0.15508588,0.5428862,0.073789224,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32327,652154,B8,3,3679.5,3679.5,6,0.49764994,0.29492328,0.09456221,-0.16383961,0.2168009,0.5759895,0.09612546,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32331,652158,B6,2,3013.5,3013.5,7,0.4444492,0.24483497,0.06176597,-0.23422132,0.10574134,0.31717932,0.06648831,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32376,652203,B6,2,2933.0,2904.5,6,0.35647476,0.18765892,0.14547765,-0.25179523,0.08271376,0.19099629,0.040761568,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,32376,652203,B8,3,3865.0,3823.0,6,0.48420295,0.3105287,0.13874744,-0.13585979,0.16805178,0.42885408,0.072905965,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,32403,652230,B2,0,6948.0,6942.0,6,0.4959216,0.3478554,0.12267998,-0.043863576,0.05238449,0.13493752,0.043486286,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,32407,652234,B4,1,3269.0,3287.5,7,0.579705,0.35583606,0.0163452,-0.16995686,0.28388637,0.7290255,0.10124063,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,32443,652270,B8,3,3529.0,3528.5,7,0.5376833,0.32944867,0.043190114,-0.1610982,0.23953503,0.6047892,0.08610676,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32444,652271,B2,0,9004.5,6918.0,5,0.45912474,0.31379756,0.32561368,-0.09164114,0.07311643,0.11213448,0.22049662,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32496,652323,B6,2,2181.0,2181.0,12,0.99028975,0.8060281,0.0017090032,0.72850496,0.8792777,2.97405,0.20463166,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,32548,652375,B2,0,7005.5,7005.5,6,0.49714553,0.34867927,0.115155645,-0.04668884,0.052830905,0.12294278,0.03918938,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,32607,652434,B2,0,9238.0,9366.5,6,0.48228157,0.33457983,0.109857485,-0.041221518,0.04297423,0.1559974,0.060259603,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32623,652450,B4,1,2709.0,3354.0,17,0.415046,0.28340653,0.17738393,-0.08853527,0.77432764,0.9312131,0.26488504,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,32645,652472,B2,0,9173.5,9172.0,6,0.4565777,0.31652683,0.12150329,-0.061272655,0.07211088,0.1286761,0.048903555,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32699,652526,B4,1,4322.5,4314.0,12,0.9969049,0.809101,0.0014001474,0.83616173,0.89842695,2.929297,0.24201693,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,32734,652561,B2,0,7678.0,7525.5,5,0.44754577,0.3158247,0.19530341,-0.045912582,0.06428247,0.117925376,0.039364498,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32803,652630,B6,2,4429.0,4427.0,7,0.55110264,0.37155893,0.043624844,-0.1061874,0.13257284,0.4149174,0.057235215,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,32814,652641,B2,0,6550.0,6312.0,5,0.45652986,0.3195104,0.20111722,-0.06378377,0.09260816,0.1327033,0.047604304,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32834,652661,B8,3,1166.0,1000.0,6,0.22177616,0.08540146,0.27372265,-0.40164465,0.07911352,0.19068578,0.039046273,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32840,652667,B2,0,7461.5,7456.0,6,0.48573312,0.34245557,0.12465538,-0.042951737,0.046270616,0.12334753,0.04180193,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,32850,652677,B2,0,2767.5,2733.0,7,0.36668247,0.18966825,0.13947867,-0.26335195,0.1045855,0.2937647,0.043984607,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32897,652724,B4,1,2761.5,1009.0,4,0.20751335,0.060657743,0.37711012,-1.2252367,0.23960325,0.66482383,0.10167994,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32899,652726,B6,2,3919.0,3923.5,8,0.61306655,0.41068807,0.0042237067,-0.1271168,0.21053194,0.59641093,0.083951764,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,32914,652741,B2,0,9408.0,9385.0,6,0.43706444,0.3047376,0.16925627,-0.04943291,0.056509405,0.13235563,0.046695706,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32933,652760,B4,1,1274.5,1261.5,7,0.36690268,0.18419106,0.1258586,-0.28987056,0.09651021,0.30351594,0.04841888,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32955,652782,B6,2,2584.0,2582.5,7,0.42153975,0.22354859,0.069415234,-0.2705662,0.114269696,0.3405851,0.04808686,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,32955,652782,B8,3,5785.0,5784.0,6,0.5218366,0.36964273,0.08129369,-0.04809024,0.053988263,0.06736164,0.0344808,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,32959,652786,B2,0,3844.0,3844.0,6,0.4946971,0.2837498,0.084786385,-0.17309228,0.22751428,0.55529153,0.09505503,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,32971,652798,B4,1,1099.0,1095.0,7,0.40492958,0.21745993,0.088149585,-0.23926093,0.06665216,0.2604163,0.051814858,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,33009,652836,B4,1,2414.5,2414.5,11,0.9231066,0.6391282,0.0019930564,0.09609959,0.5435137,1.8676805,0.20916566,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33009,652836,B6,2,2553.5,2553.5,12,0.9686035,0.7260671,0.0011102887,0.31188247,0.69703114,2.4749398,0.20537575,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33071,652898,B4,1,3415.0,3418.0,15,1.0,1.0,0.0,1.7091364,0.8402613,1.4821024,0.22997718,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33071,652898,B6,2,1956.0,1958.5,17,0.99761194,0.9952239,0.0017910447,1.3640918,0.30191153,0.43123862,0.173375,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33085,652912,B6,2,1277.5,1279.5,15,0.9977511,0.99550223,0.0005622189,1.058804,0.5917919,1.3724923,0.18891732,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33090,652917,B4,1,2555.5,2466.5,7,0.3654158,0.19293758,0.15860915,-0.25396657,0.08864503,0.2440094,0.040294606,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,33123,652950,B2,0,7530.0,7518.0,6,0.4832411,0.3378517,0.13159886,-0.041983534,0.06002001,0.16539393,0.0474737,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,33166,652993,B2,0,7220.0,7219.0,6,0.50244945,0.3538619,0.11409064,-0.03907625,0.05649197,0.15226041,0.04380084,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,33184,653011,B6,2,3868.0,1996.0,9,0.5056017,0.35378304,0.21955748,-0.044303797,0.09509128,0.21081077,0.09453906,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,33209,653036,B4,1,3004.5,3004.5,17,0.98377424,0.98377424,0.0074074073,1.0057216,0.6272431,1.2874197,0.50717705,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33215,653042,B2,0,8130.0,8116.0,6,0.46802208,0.3257053,0.1542632,-0.040806808,0.0540657,0.17089348,0.05443433,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,33242,653069,B2,0,7073.0,7072.0,6,0.4988503,0.35077068,0.10527072,-0.049052123,0.07162911,0.10816475,0.04741456,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,33262,653089,B2,0,3263.0,3262.0,7,0.44758603,0.24840909,0.068513505,-0.22141688,0.11088677,0.33863866,0.07172634,3,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33262,653089,B4,1,2998.5,2997.5,9,0.45684993,0.2540163,0.07136514,-0.20786712,0.11986833,0.3321255,0.07697304,3,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33262,653089,B6,2,3582.0,3582.0,7,0.54481065,0.3315437,0.030887157,-0.1689316,0.27162856,0.6339827,0.09444484,3,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33361,653188,B2,0,3501.0,3499.0,7,0.48945695,0.26779673,0.056081474,-0.21044742,0.19358897,0.5428263,0.08567848,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,33397,653224,B2,0,4884.0,4883.5,7,0.5714848,0.39290014,0.0318405,-0.08419738,0.08951987,0.3691316,0.060827605,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,33411,653238,B6,2,2144.0,2148.5,15,0.9983995,0.9983995,0.00021340161,1.1229535,0.78269106,2.043643,0.1943751,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33411,653238,B8,3,4990.5,4986.0,14,0.9966845,0.9945202,0.0015196168,0.83931607,0.75316566,1.8926661,0.2532463,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33425,653252,B6,2,2480.5,2480.5,9,0.60933703,0.35786185,0.00069420337,-0.20565985,0.12680462,0.5078551,0.080229074,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,33462,653289,B4,1,1009.5,3580.5,17,0.97842056,0.96189165,0.007805326,0.50120395,0.97090656,0.99866736,0.32831508,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33533,653360,B6,2,1721.0,1723.5,8,0.5479552,0.31296656,0.006247971,-0.21865505,0.13058218,0.4114637,0.066878796,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,33538,653365,B8,3,1212.0,1214.0,14,0.9875059,0.9576151,0.00094891666,0.6466594,0.6930869,2.0293677,0.2023613,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33609,653436,B6,2,1655.0,1654.5,12,0.979648,0.7731023,0.00045837916,0.69020605,0.84928024,3.113844,0.19748148,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33668,653496,B6,2,4081.0,3958.0,5,0.45301476,0.28322273,0.17338508,-0.15546922,0.14734302,0.4057568,0.06465352,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,33794,653622,B2,0,8539.5,9625.5,7,0.5012889,0.34554783,0.1711245,-0.06667027,0.083326735,0.13924831,0.05966928,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,33871,653699,B4,1,1006.5,1002.0,12,0.9626154,0.7315385,0.0047692307,0.24570155,0.61091644,2.3320346,0.20534927,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33871,653699,B6,2,1295.5,1296.0,13,0.99069,0.8260152,0.0017827667,0.40172902,0.6846178,2.352714,0.20595078,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33901,653729,B4,1,2731.0,2731.0,10,0.7138124,0.4478441,0.002046285,-0.13510531,0.19631432,0.7141087,0.11973202,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33901,653729,B6,2,3133.0,3133.0,10,0.7874416,0.53681624,0.00037525018,-0.07889519,0.27809948,0.9433798,0.18049952,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33923,653751,B6,2,1374.5,337.0,3,0.0,0.0,0.6702015,-0.54109544,-0.40643388,0.0,0.16464481,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33923,653751,B8,3,1403.0,375.5,3,0.0,0.0,0.63967663,-0.9471372,-0.20601432,0.0,0.16530877,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33940,653768,B8,3,3219.5,3161.0,6,0.41071245,0.21680467,0.163072,-0.21499611,0.15657017,0.35239714,0.08219231,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,33950,653778,B2,0,1732.0,1731.0,7,0.37849498,0.18551397,0.09607567,-0.30169374,0.10460181,0.32171527,0.046918992,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,33988,653816,B4,1,3128.5,3110.5,17,0.98761797,0.98761797,0.010039489,1.3451504,0.81485337,1.7782146,0.43211046,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,33988,653816,B6,2,4079.5,4079.5,17,0.99936914,0.99936914,0.00063087506,1.5552051,0.5574871,0.6762776,0.89808804,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34032,653860,B6,2,1212.0,446.0,4,0.0,0.0,0.68280053,-0.90539473,-0.23575558,0.0,0.14623621,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34032,653860,B8,3,1556.0,443.0,3,0.0,0.0,0.5588133,-1.0119979,-0.23428364,0.0,0.24921297,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34058,653886,B2,0,2530.5,815.5,3,0.06434949,0.0,0.4820791,-1.5334836,0.35833836,0.3676383,0.15999682,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34059,653887,B4,1,3907.5,3983.5,17,0.99754006,0.99754006,0.00076342357,0.9914727,0.76057875,1.135012,1.4523182,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34091,653919,B4,1,2021.0,1048.0,4,0.08125405,0.0021062864,0.4823396,-1.5902154,0.2567412,0.4074707,0.06953136,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34105,653933,B2,0,3779.0,1660.0,4,0.26932305,0.11499805,0.3620477,-0.8185376,0.25003242,0.91407526,0.072798125,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34120,653948,B6,2,2577.0,2577.0,8,0.44908392,0.24398167,0.043885812,-0.2666409,0.12505656,0.37277347,0.05084704,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34156,653984,B2,0,9232.0,9609.5,6,0.54266,0.374273,0.07611562,-0.08024326,0.07625702,0.07625702,0.21491888,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,34201,654029,B2,0,4203.5,4203.5,6,0.50234896,0.30727354,0.081993036,-0.1618971,0.20407422,0.57326835,0.08407698,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34217,654045,B6,2,2845.0,2845.0,9,0.61068344,0.35625562,0.00023614982,-0.19539554,0.14631212,0.5581355,0.08299024,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34217,654045,B8,3,3590.5,3592.0,8,0.6420397,0.43873942,0.0014564893,-0.11379749,0.20621432,0.6421953,0.089072116,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34239,654067,B6,2,1168.0,1168.0,2,0.0,0.0,1.0,0.0,-1.3613114,0.0,0.27966052,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34240,654068,B8,3,1275.5,1274.5,8,0.46434352,0.24813896,0.038731255,-0.27105868,0.1334012,0.4391111,0.060395785,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34374,654202,B4,1,5088.5,5095.0,17,0.9987085,0.9987085,0.001291503,1.3822873,0.8774922,1.6626458,1.3449477,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34400,654228,B4,1,4583.0,3843.5,5,0.42427868,0.2788413,0.2403709,-0.12463569,0.111847825,0.26384914,0.04494437,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34441,654269,B6,2,2162.5,2162.5,10,0.75836843,0.4701498,0.0023466076,-0.12670305,0.21343069,0.8917935,0.15759425,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34441,654269,B8,3,2730.0,2721.5,10,0.77012175,0.50327766,0.0020207996,-0.09758584,0.2454489,0.8791984,0.1530346,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34461,654289,B4,1,3658.0,3654.5,7,0.574987,0.3723798,0.023470731,-0.13234717,0.2271297,0.66948146,0.0953457,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,34473,654301,B4,1,5945.5,5936.5,16,0.99121225,0.98785585,0.005004119,0.7639709,0.79540515,1.9375198,0.28034186,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34496,654324,B4,1,2744.5,2535.0,6,0.33361763,0.17641513,0.20604211,-0.250984,0.07709883,0.18521367,0.034412988,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34545,654373,B2,0,8130.5,8134.5,10,0.8600608,0.54222536,0.00043724495,0.030374233,0.5209,1.131534,0.24385886,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34548,654376,B2,0,4202.5,4179.0,6,0.47003287,0.28068376,0.13451676,-0.16562451,0.20564876,0.5175637,0.08495022,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34578,654406,B6,2,1187.0,1187.0,8,0.46245015,0.24723083,0.04873726,-0.26147625,0.13673621,0.4654885,0.06315624,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34616,654444,B2,0,5239.5,5231.0,6,0.5020052,0.33918807,0.12631623,-0.0873922,0.07128486,0.32872427,0.05716686,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,34657,654485,B4,1,3043.5,3042.5,16,0.993667,0.992556,0.001888784,0.8790933,0.71167934,1.7779831,0.24049278,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34679,654507,B6,2,3741.5,3740.5,11,0.9842253,0.7448002,0.000856898,0.4379143,0.81437814,2.524294,0.23458606,1,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34828,654656,B4,1,1097.0,1936.5,0,0.0,0.0,1.0,0.0,-2.3801377,0.0,0.36018705,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34886,654714,B4,1,2771.0,2760.5,7,0.41775963,0.23225836,0.0981405,-0.2353897,0.1004497,0.2837552,0.05000506,3,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34886,654714,B6,2,3156.0,3156.0,7,0.4638691,0.25025445,0.05895248,-0.22163208,0.15598203,0.40448204,0.08229226,3,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34886,654714,B8,3,4362.0,4361.5,6,0.5480834,0.37502816,0.06021382,-0.0882417,0.11340048,0.3603791,0.05243362,3,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34890,654718,B6,2,3428.5,3426.0,10,0.8194876,0.579182,0.00045685464,-0.032110307,0.23554307,1.0298976,0.20663972,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34890,654718,B8,3,4846.0,4846.5,9,0.79717976,0.55856603,0.0002493351,-0.018723246,0.21612796,0.35428557,0.18623294,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,34972,654800,B6,2,1798.0,507.0,3,0.0,0.0,0.7609382,-0.87115353,-0.08450123,0.0,0.16226384,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,34978,654806,B6,2,3849.5,3859.5,7,0.60117936,0.39783528,0.0062910244,-0.13503589,0.2173539,0.61026704,0.082413286,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,35082,654910,B4,1,3285.5,3270.5,16,0.991125,0.991125,0.006241771,1.6858896,0.7429527,1.3867021,0.23502336,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,35082,654910,B6,2,3060.0,3064.5,17,0.9968881,0.9968881,0.003111893,1.5921997,0.7532253,1.3065324,0.39174992,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,35085,654913,B8,3,2864.0,2864.0,9,0.50952524,0.28959414,0.032521036,-0.21329507,0.112865545,0.44897127,0.071774974,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,35092,654920,B6,2,2967.0,2930.0,8,0.37816626,0.20463416,0.13736401,-0.23906091,0.06561404,0.16787371,0.051275898,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,35092,654920,B8,3,4574.5,4498.5,6,0.49169555,0.33793306,0.1492534,-0.087884344,0.098670915,0.25039464,0.04267989,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,35131,654959,B2,0,3697.5,3690.0,7,0.5071138,0.29376128,0.060765535,-0.17729098,0.21567541,0.5508744,0.08885785,1,0.3356955921910285,0.25581894695758817,0,0
37,sample_i_calib,35138,654966,B2,0,4902.5,4897.0,6,0.5131477,0.3405014,0.10985967,-0.103540376,0.11420067,0.44454235,0.07001418,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,35280,655108,B4,1,1951.5,1960.5,12,0.9748856,0.7376799,0.0024743287,0.65593565,0.85363436,3.1523066,0.2071381,3,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,35280,655108,B6,2,2113.0,2106.5,12,0.984912,0.7903681,0.00327669,0.3422827,0.6851447,2.3226242,0.20291732,3,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,35280,655108,B8,3,4597.5,4597.0,11,0.9908634,0.742239,0.0001188778,0.719085,0.9334748,3.04525,0.23247088,3,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,35451,655279,B2,0,4983.0,4981.5,6,0.5255891,0.35482922,0.07872519,-0.10012111,0.11361782,0.34739736,0.050069172,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,35451,655279,B6,2,1013.0,1013.0,8,0.4673821,0.24442248,0.022874895,-0.2631396,0.10722693,0.35517606,0.060172092,2,0.3356955921910285,0.25581894695758817,0,1
37,sample_i_calib,35469,655297,B4,1,3773.0,3769.5,7,0.5515869,0.35761648,0.03960746,-0.13512713,0.2146239,0.5713444,0.0803759,1,0.3356955921910285,0.25581894695758817,1,0
37,sample_i_calib,35681,655509,B6,2,3176.5,3171.0,12,0.9960982,0.8233042,0.0010905653,0.56851965,0.8017939,2.6670558,0.2220168,1,0.3356955921910285,0.25581894695758817,0,1
