method,residual_column,nominal_coverage,stratifier,stratum,n_runs,n_pair_rows,coverage,coverage_ci_low,coverage_ci_high,coverage_error,abs_coverage_error,mean_interval_width_ns,interval_width_ci_low_ns,interval_width_ci_high_ns
topology_only_control,resid_topology_only_control,0.68,run_family,sample_ii_analysis,7,53039,0.6822715360395181,0.637573385518591,0.7187300851630845,0.0022715360395180184,0.0022715360395180184,6.095142794194536,5.98378164712774,6.182598196213203
topology_only_control,resid_topology_only_control,0.95,pair,B2-B4,21,26387,0.9484973661272597,0.9013237799740641,0.9710249666074389,-0.0015026338727403,0.0015026338727403,150.02555468373782,144.00369909718466,153.02142103511258
topology_only_control,resid_topology_only_control,0.95,pair,B2-B6,21,12626,0.9489941390780928,0.9081395034706687,0.9693068466068234,-0.0010058609219071313,0.0010058609219071313,131.6244839314066,126.7545663180944,134.39688594849008
topology_only_control,resid_topology_only_control,0.95,pair,B2-B8,21,4943,0.9504349585272102,0.9083906818562395,0.9680807238558731,0.0004349585272102052,0.0004349585272102052,144.61962702354214,139.5958688157902,146.75389661418018
topology_only_control,resid_topology_only_control,0.95,pair,B4-B6,21,12196,0.9488356838307642,0.9385468776057011,0.9566478948792593,-0.0011643161692357351,0.0011643161692357351,7.501459209865726,7.471120252876643,7.5206850905779
topology_only_control,resid_topology_only_control,0.95,pair,B4-B8,21,4542,0.9476001761338617,0.9375633695197045,0.9577963176064441,-0.00239982386613824,0.00239982386613824,8.342248988143808,8.24596183901711,8.457836742626696
topology_only_control,resid_topology_only_control,0.95,pair,B6-B8,21,4790,0.950313152400835,0.9461543706929512,0.9529890856823808,0.00031315240083507057,0.00031315240083507057,5.724979918459278,5.711290572003138,5.7362731973598695
topology_only_control,resid_topology_only_control,0.95,topology,B2_containing,21,43956,0.949017199017199,0.9070193434618365,0.9675869217154633,-0.0009828009828009021,0.0009828009828009021,144.6318439116399,138.99919171161815,147.22861016316972
topology_only_control,resid_topology_only_control,0.95,topology,downstream_only,21,21528,0.9496005202526941,0.9459075352740057,0.955444074159387,-0.0003994797473058087,0.0003994797473058087,11.007746531772955,10.955920474511334,11.063803198752849
topology_only_control,resid_topology_only_control,0.95,run_family,sample_i_analysis,14,12445,0.949136199276818,0.9411495464144188,0.9577427330445273,-0.0008638007231819289,0.0008638007231819289,205.3722870857646,204.48648164422144,206.31010496096002
topology_only_control,resid_topology_only_control,0.95,run_family,sample_ii_analysis,7,53039,0.9464167876468259,0.924489865208977,0.9689641434262948,-0.003583212353174048,0.003583212353174048,41.57408773560162,34.79326542490884,49.37297091177971
run_family_only_control,resid_run_family_only_control,0.68,pair,B2-B4,21,26387,0.6898472732785084,0.5493884012263079,0.7609359104781281,0.009847273278508317,0.009847273278508317,4.803268448821914,4.481433668100561,4.955386994352306
run_family_only_control,resid_run_family_only_control,0.68,pair,B2-B6,21,12626,0.695469665769048,0.5626303428866096,0.7555072221404177,0.015469665769047958,0.015469665769047958,5.911878428473608,5.641085209731333,6.120623256042922
run_family_only_control,resid_run_family_only_control,0.68,pair,B2-B8,21,4943,0.6937082743273316,0.5178441080852192,0.7636978702180142,0.013708274327331571,0.013708274327331571,6.777673951156655,6.263322379469485,7.0504759333833205
run_family_only_control,resid_run_family_only_control,0.68,pair,B4-B6,21,12196,0.677107248278124,0.6409287456442165,0.694395498802622,-0.0028927517218760856,0.0028927517218760856,3.892163555227491,3.866858022633028,3.905856983172574
run_family_only_control,resid_run_family_only_control,0.68,pair,B4-B8,21,4542,0.6825187142228093,0.6495111885974122,0.6960867289033374,0.0025187142228092485,0.0025187142228092485,4.297239521334211,4.264688064843263,4.312984680474628
run_family_only_control,resid_run_family_only_control,0.68,pair,B6-B8,21,4790,0.6828810020876827,0.6095051025666202,0.7050406203628441,0.002881002087682605,0.002881002087682605,2.943911959630749,2.9129004747541427,2.95448289803678
run_family_only_control,resid_run_family_only_control,0.68,topology,B2_containing,21,43956,0.6923514423514423,0.5703075999575798,0.7492517203269699,0.012351442351442254,0.012351442351442254,8.049380170257912,7.750934368371153,8.203314522100138
run_family_only_control,resid_run_family_only_control,0.68,topology,downstream_only,21,21528,0.6767001114827201,0.6614255584409846,0.689439706185634,-0.003299888517279914,0.003299888517279914,5.734088052735802,5.713857545278157,5.752038285786263
run_family_only_control,resid_run_family_only_control,0.68,run_family,sample_i_analysis,14,12445,0.6787464845319405,0.6205471374607329,0.7374476867781138,-0.0012535154680595184,0.0012535154680595184,18.327940683184988,17.41121476250173,19.2792825097603
run_family_only_control,resid_run_family_only_control,0.68,run_family,sample_ii_analysis,7,53039,0.6819321631252475,0.6149054142204827,0.7359270498420984,0.0019321631252474658,0.0019321631252474658,6.7045149974871,6.567391497259938,6.81438448412496
run_family_only_control,resid_run_family_only_control,0.95,pair,B2-B4,21,26387,0.9485352635767613,0.9032165172508454,0.9698782511115042,-0.0014647364232386328,0.0014647364232386328,147.3647633222482,141.43158658030305,150.55882617636934
run_family_only_control,resid_run_family_only_control,0.95,pair,B2-B6,21,12626,0.94875653413591,0.9006485848964518,0.9674772467439465,-0.0012434658640899654,0.0012434658640899654,129.04999749462198,123.38708482105648,131.54088831133578
run_family_only_control,resid_run_family_only_control,0.95,pair,B2-B8,21,4943,0.9506372648189358,0.9055933544775946,0.9699204501691154,0.0006372648189358898,0.0006372648189358898,142.63720828821036,136.45428271226587,144.85907167467528
run_family_only_control,resid_run_family_only_control,0.95,pair,B4-B6,21,12196,0.9498196129878649,0.9299601285807524,0.9570521284569149,-0.0001803870121350748,0.0001803870121350748,7.8694654257165535,7.837941112213027,7.888956404898017
run_family_only_control,resid_run_family_only_control,0.95,pair,B4-B8,21,4542,0.9493615147512109,0.9346724538872153,0.9544656179359582,-0.0006384852487890669,0.0006384852487890669,8.50130800178617,8.468282415682735,8.534247953308768
run_family_only_control,resid_run_family_only_control,0.95,pair,B6-B8,21,4790,0.9494780793319415,0.9247544900931115,0.9584293941364384,-0.0005219206680584509,0.0005219206680584509,6.385684199768523,6.3618559052274115,6.3984255233386245
run_family_only_control,resid_run_family_only_control,0.95,topology,B2_containing,21,43956,0.9491764491764492,0.9027856871709499,0.9683521394039359,-0.0008235508235507893,0.0008235508235507893,142.2512228569933,137.11553825036094,144.6650871794886
run_family_only_control,resid_run_family_only_control,0.95,topology,downstream_only,21,21528,0.9510869565217391,0.9326321451710717,0.9606386346857292,0.0010869565217391797,0.0010869565217391797,11.196978440008664,11.114341506111572,11.244831538576038
run_family_only_control,resid_run_family_only_control,0.95,run_family,sample_i_analysis,14,12445,0.949136199276818,0.9416401010266391,0.9573380981304389,-0.0008638007231819289,0.0008638007231819289,201.67406220066152,200.8241435653088,202.5230570582807
run_family_only_control,resid_run_family_only_control,0.95,run_family,sample_ii_analysis,7,53039,0.9464544957484116,0.9208741030658839,0.9688844621513945,-0.003545504251588394,0.003545504251588394,39.95997149674972,33.34603450999919,46.5877538422049
