method,current_stratum,saturation_bin,amp_bin_label,peak_phase_bin,q_proxy_bin,n,n_runs,q_delta,tail_delta,live10_delta_ns,live20_delta_ns,timing_delta_ns,secondary_error_delta,action_label,reason
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a2200_3200,nominal,q_high,5,2,0.0008458020494264715,0.0011057055340363436,2.0,-6.0,0.34951438346083386,2.700922263620953e-11,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a2200_3200,very_late,q_high,16,2,0.001249700670693225,0.0018236808785745367,-5.0,3.75,0.47744850415296386,-5.483911467291103e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a2200_3200,very_late,q_low,7,2,-0.014037586677642115,-0.19511436223983764,0.0,-4.285714285714286,0.2025482762791908,-6.219088537801858e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a2200_3200,very_late,q_mid,14,2,0.00038452633691406744,0.0008494789308961078,-2.142857142857143,-3.5714285714285716,0.31243214582154716,-1.0792135260847706e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a3200_4700,early,q_high,1,1,-0.0743529200553894,-0.09151128622201765,0.0,-10.0,1.0663598504058802,-7.598859874669017e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a3200_4700,late,q_mid,11,2,0.0037533225949833732,0.00541002663832476,-4.545454545454546,-6.363636363636363,1.2765305333035324,1.4276377050234404e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a3200_4700,nominal,q_high,19,2,0.0018396846973120985,0.002482767173500075,-1.5789473684210527,0.0,1.0140633050630794,-3.466622237806816e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a3200_4700,nominal,q_mid,1,1,0.00567606179153218,0.008041088158885639,-10.0,10.0,1.6457055883145166,6.012673692268322e-11,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a3200_4700,very_late,q_high,6,2,0.002619627022988395,0.0036508969656187753,-1.6666666666666667,-8.333333333333334,0.9488862799876374,-1.5704465598324429e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a3200_4700,very_late,q_low,6,2,-0.11005031013930287,-0.16007213024866013,0.0,-1.6666666666666667,0.6286933929487043,1.086198982610161e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a3200_4700,very_late,q_mid,2,1,-0.010639650126298271,-0.018239417246409824,0.0,0.0,0.8228476971192311,3.8866766749467985e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a4700_6800,early,q_high,1,1,-0.029332876205444336,-0.03610201065356916,0.0,-10.0,0.7230632792038127,6.726435353154869e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a4700_6800,late,q_low,10,2,0.0007241883205578606,0.0010127648428985565,0.0,-6.0,1.1865923882854794,1.1336213190382693e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a4700_6800,late,q_mid,27,2,0.003082312034144078,0.004427967715159677,0.0,-4.074074074074074,1.247107448733905,-3.076142735598037e-11,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a4700_6800,nominal,q_low,10,2,0.0023822785300367027,0.003374894211689631,0.0,-5.0,1.230980656372961,-7.735155960197914e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a4700_6800,nominal,q_mid,16,2,0.004702066954718355,0.006639110731880348,0.0,-1.875,1.221772582022567,2.5420130583819756e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a4700_6800,very_late,q_low,2,1,-0.10544720623228282,-0.5211491584777832,0.0,0.0,1.0227929799788504,-2.206526211745441e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a4700_6800,late,q_high,8,3,0.007236138424452614,0.009556778754370335,0.0,0.0,1.218460083917764,2.462031169214729e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a4700_6800,late,q_low,166,7,-0.00038010880637965883,-0.0006423438598978864,0.0,-0.12048192771084337,1.559038991632222,3.7651913280641197e-10,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,sample_ii,boundary,a4700_6800,late,q_mid,15,7,0.0040490071757946135,0.005709638586550048,0.0,0.0,1.6190569696750723,-1.0543676246902815e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a4700_6800,nominal,q_high,10,5,-0.0011958135784987144,-0.0014409084875996298,0.0,0.0,1.57464830159364,-2.732219644974165e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a4700_6800,nominal,q_low,14,6,0.0030804400120963567,0.004363957038592725,0.0,0.0,1.559920771028423,1.0839717020808389e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a4700_6800,nominal,q_mid,13,5,0.003590003277567043,0.004785635517781538,0.0,0.0,1.5703480033602648,1.2822640705644461e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a4700_6800,very_late,q_high,10,6,-0.020152853721497103,-0.027719617681903442,0.0,0.0,1.1604546600411225,2.0121782934312548e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a4700_6800,very_late,q_low,26,6,-0.021274665269226452,-0.046001811464736746,0.0,0.0,1.582107723730832,-2.0058948177683953e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a6800_10000,early,q_high,1,1,-0.0067308054250829336,-0.008801824198319362,0.0,0.0,1.4450256144005014,3.543360049818034e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a6800_10000,late,q_high,6,3,-0.02561069250691171,-0.03624263345593154,0.0,0.0,0.4797499372484415,2.0325700844647798e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a6800_10000,late,q_low,202,7,-5.7504486821995487e-05,-0.0001442622381074983,0.0,0.0,1.5270196588415461,-4.61133937415619e-10,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,sample_ii,boundary,a6800_10000,late,q_mid,37,7,-0.0030055952485933094,-0.0045064444129677885,0.0,0.0,1.6005063510441446,-9.232456390986723e-12,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a6800_10000,nominal,q_high,11,5,-0.0043178870676354245,-0.005908668603496258,0.0,0.0,0.7207261436414986,-8.518484301783309e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a6800_10000,nominal,q_low,8,3,0.004183408372816356,0.005926925039878397,0.0,0.0,1.4063849184429063,4.3944362038139673e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a6800_10000,nominal,q_mid,3,2,0.0055905459905225855,0.0073107139398463266,0.0,0.0,1.6030814807409282,-1.4066067569965905e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a6800_10000,very_late,q_high,11,5,-0.034608164689970106,-0.051473390751117704,0.0,0.0,0.6103230946021339,1.1937280961695572e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a6800_10000,very_late,q_low,22,6,-0.030224883261527502,-0.057562865695310016,0.0,0.0,1.3651987468934978,5.816969872956596e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,boundary,a6800_10000,very_late,q_mid,2,2,-0.01780398751234079,-0.03226053549183739,0.0,0.0,1.6677182676264013,-1.1651772185983233e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a10000_15000,early,q_high,1,1,-0.0012907683849334717,-0.001588555482717663,0.0,0.0,0.0,4.441316703296394e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a10000_15000,nominal,q_high,5,3,-0.0010339086546617387,-0.0013809029803131575,0.0,0.0,0.0,-1.7323117385004139e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a6800_10000,early,q_low,1,1,,,,,,,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a6800_10000,late,q_high,41,7,-0.023999463397312938,-0.03481595840168905,0.0,0.0,-0.4876637515994102,6.614546105964965e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a6800_10000,late,q_low,7,3,0.004403497554173991,0.006289767367499214,0.0,0.0,1.3421840481186122,1.6730170820140294e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a6800_10000,late,q_mid,108,7,-0.00025700432354599216,-0.00043161970999104393,0.0,0.0,1.5545996376686657,8.222761712783499e-10,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a6800_10000,nominal,q_high,13,6,-0.018282990434893922,-0.025693129850973974,0.0,0.0,-0.023507059743127074,7.572283846965724e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a6800_10000,nominal,q_mid,3,2,0.0041688315424264644,0.005585780064774375,0.0,0.0,1.550881637002622,-8.209658693599428e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a6800_10000,very_late,q_high,15,7,-0.03266603385506113,-0.04835359859145451,0.0,0.0,0.28358647870318726,8.785039899243211e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a6800_10000,very_late,q_low,2,2,-0.11305527176175797,-0.5673134326934814,0.0,0.0,1.641329305263437,2.6568611755095617e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,saturated_proxy,a6800_10000,very_late,q_mid,5,3,0.0019469026724497477,0.002770537950775839,0.0,0.0,1.6340084380192934,-1.990426928832889e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a1000_1500,late,q_mid,3,2,0.05228887498378754,0.0760565526557691,0.0,0.0,0.4566320119743213,1.125610438190705e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a1000_1500,very_late,q_low,43,7,1.2146125693037837,2.77207093000412,1.627906976744186,1.627906976744186,1.4576980170098044,-9.577731663323874e-11,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a1500_2200,early,q_low,2,1,,,,,,,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a1500_2200,late,q_mid,2,2,0.006680162623524666,0.009716598825021223,0.0,-5.0,0.5163437818229211,-1.3067858947723998e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a2200_3200,early,q_high,28,7,-0.0071103871533913275,-0.008751248163017599,-3.5714285714285716,-3.9285714285714284,0.5297807047119985,1.2708117048755773e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a2200_3200,late,q_mid,11,7,0.0009130355055359277,0.001360939366142612,-0.9090909090909091,0.9090909090909091,0.5054260744208601,2.689595326757751e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a2200_3200,very_late,q_low,30,7,-0.06298676854088193,-0.2358781260251999,-3.0,-5.333333333333333,0.1937923842527587,-6.238619852198349e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a2200_3200,very_late,q_mid,330,7,-0.000743292885336348,-0.002237475221040225,-3.515151515151515,-1.4545454545454546,0.5487116136131507,-6.323096045074249e-11,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a3200_4700,early,q_high,8,4,-0.01876274822279811,-0.023092615991257705,-1.25,-1.25,1.5637652242395168,1.4641755377575727e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a3200_4700,nominal,q_mid,12,7,-0.0014024013470785284,-0.001686928403746878,0.0,0.8333333333333334,1.630910555196345,7.140089445615654e-11,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a3200_4700,very_late,q_low,56,6,-0.2012550046002802,-0.6879993828705379,0.0,-2.5,0.8941094974662632,-2.0245626603759045e-11,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a3200_4700,very_late,q_mid,120,7,-0.0030556352186894165,-0.007036439993729193,0.0,-5.333333333333333,1.5436631883810172,-1.2361778753411378e-10,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a4700_6800,early,q_high,2,1,-0.04979098588228226,-0.061281213393578164,0.0,0.0,1.2355825005999899,2.4349237903731336e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a4700_6800,late,q_high,10,5,0.007708512421916512,0.010658583784419478,0.0,0.0,1.1208594027585914,-1.4569019907151315e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a4700_6800,late,q_low,123,7,-0.002655116416734836,-0.0039737478261122885,0.0,-1.2195121951219512,1.528673853762875,5.313117337689715e-10,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a4700_6800,nominal,q_high,18,7,0.002327028004359249,0.00400669725633033,0.0,0.0,1.382242835841755,-4.9678696341833493e-11,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a4700_6800,nominal,q_low,6,5,0.0012615423138235132,0.0017871851515438824,0.0,-3.3333333333333335,1.4972963052134698,-1.9874076921203945e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a4700_6800,very_late,q_high,10,6,-0.0031622862704202594,-0.0052277523858100736,0.0,1.0,1.4546006072202364,1.891876949544624e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,sample_ii,unsaturated,a4700_6800,very_late,q_low,114,7,-0.09411507443791471,-0.279199965872662,0.0,-2.192982456140351,1.2710771529307057,-5.69932527828807e-10,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,high_20nA,boundary,a4700_6800,late,q_low,222,12,0.003000630203991828,0.004263787684642305,0.0,-0.04504504504504504,1.607500898375127,4.716788247520514e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,boundary,a4700_6800,nominal,q_low,73,12,0.0059680380257361365,0.008454720476922922,0.0,0.0,1.5960269755005512,5.698677872816427e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,boundary,a6800_10000,late,q_low,153,12,0.0026203824690094702,0.00374427834792429,0.0,0.0,1.5969072503287867,2.6659229290357626e-11,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,boundary,a6800_10000,nominal,q_low,91,12,0.005317806937498822,0.007533559937289346,0.0,0.0,1.59992534644355,4.106437531284765e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a6800_10000,late,q_mid,211,12,0.0009323760692641898,0.0013029579870893952,0.0,0.0,1.5754464503980903,9.485270625813984e-11,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a6800_10000,nominal,q_mid,67,12,0.003586865183132797,0.00508139260224442,0.0,0.0,1.614703641813328,3.9867691362146863e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1000_1500,early,q_high,187,12,0.10590389386074114,0.12763664934283075,5.828877005347594,4.438502673796791,0.8266354559740396,4.855303216815574e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1000_1500,early,q_low,130,12,,,,,,,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1000_1500,late,q_high,212,12,0.08622169947266149,0.12253189615093608,-2.688679245283019,1.320754716981132,0.7206379505515271,-4.051951558283101e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1000_1500,nominal,q_high,94,12,0.06036376809754942,0.07524378097779232,3.297872340425532,1.702127659574468,0.6373469469881062,3.2989363376081995e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1000_1500,very_late,q_high,190,12,0.07686896050851129,0.11547097256739505,-2.9473684210526314,0.21052631578947367,0.6879176172272579,-5.680539059606029e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1000_1500,very_late,q_low,164,12,0.4374428766959258,0.9021418539935319,2.5609756097560976,1.0365853658536586,0.7727448955372744,-6.782772124277009e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1000_1500,very_late,q_mid,180,12,0.06933939573537641,0.12739163253858074,0.9444444444444444,-0.1111111111111111,0.5466958651416126,-1.1516894555699572e-09,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1500_2200,early,q_high,118,12,0.029391673924980186,0.035405419271492745,0.423728813559322,8.474576271186441,0.41019304317310584,6.0695747568723e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1500_2200,late,q_high,278,12,0.005790187394931452,0.008209432038802457,-0.28776978417266186,-0.7913669064748201,0.3352987406508861,7.485615015535423e-11,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1500_2200,nominal,q_high,121,12,0.009757222251864272,0.012384278229151512,0.743801652892562,7.603305785123967,0.3598310359693386,1.5651627147690892e-12,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1500_2200,very_late,q_high,152,12,0.006739591141321064,0.008622835913253264,-0.4605263157894737,-3.6842105263157894,0.38576995607368103,4.728386457046815e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1500_2200,very_late,q_low,148,12,0.1195974150989788,0.33831784513170393,1.6216216216216217,7.5675675675675675,0.41777666428038196,6.24380808880045e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1500_2200,very_late,q_mid,266,12,0.013144507181411563,0.024762424913516035,0.48872180451127817,3.082706766917293,0.36191721205032695,1.1522402977446133e-10,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a2200_3200,late,q_high,357,12,0.000616943630798931,0.0009057359144640049,-0.028011204481792718,-0.19607843137254902,0.4138820341453074,8.649597378210086e-12,veto,no_tail_reconstruction_gain
