row_id,heldout_run,template_secondary_fraction,template_residual_improvement,best_stave,best_delay_samples,threshold,threshold_pred
59:435893:2148:46881:injected_two_pulse,59,0.22250778576956629,0.29392990221592,B8,5,0.16,1
59:436142:2385:47130:raw_clean,59,0.13221914569709364,0.10770976372405394,B6,6,0.16,0
59:436142:2385:47130:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:436305:2537:47293:raw_clean,59,0.0,0.0,,-1,0.16,0
59:436305:2537:47293:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:436431:2650:47419:raw_clean,59,0.0,0.0,,-1,0.16,0
59:436431:2650:47419:injected_two_pulse,59,0.11590277005979764,0.08363938635786648,B6,5,0.16,0
59:436497:2710:47485:raw_clean,59,0.10809919170583114,0.06953818642299472,B4,4,0.16,0
59:436497:2710:47485:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:436504:2717:47492:raw_clean,59,0.06874204904508384,0.02974118210818122,B4,3,0.16,0
59:436504:2717:47492:injected_two_pulse,59,0.2461581865087783,0.40553771958668783,B4,2,0.16,1
59:436669:2874:47657:raw_clean,59,0.07736423580799548,0.02875995704982997,B6,6,0.16,0
59:436669:2874:47657:injected_two_pulse,59,0.07110176044570775,0.027407357861560955,B4,6,0.16,0
59:436720:2920:47708:raw_clean,59,0.10687489376971611,0.06396556377409049,B4,6,0.16,0
59:436720:2920:47708:injected_two_pulse,59,0.26001833213500036,0.41655688415741055,B6,6,0.16,1
59:436767:2964:47755:raw_clean,59,0.0,0.0,,-1,0.16,0
59:436767:2964:47755:injected_two_pulse,59,0.14924912900558374,0.11802533913306718,B4,5,0.16,0
59:436864:3057:47852:raw_clean,59,0.0,0.0,,-1,0.16,0
59:436864:3057:47852:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:436936:3125:47924:raw_clean,59,0.45,1.8393638672733346,B6,5,0.16,1
59:436936:3125:47924:injected_two_pulse,59,0.45,2.612492253762505,B8,6,0.16,1
59:437145:3316:48133:raw_clean,59,0.19994353193176442,0.21673107338882724,B4,6,0.16,1
59:437145:3316:48133:injected_two_pulse,59,0.19994353193176442,0.21673107338882724,B4,6,0.16,1
59:437251:3416:48239:raw_clean,59,0.022950869866463563,0.0029498038684652728,B4,6,0.16,0
59:437251:3416:48239:injected_two_pulse,59,0.1391856350761523,0.1193590106908396,B6,6,0.16,0
59:437298:3459:48286:raw_clean,59,0.10232787211367825,0.05863848296879193,B4,6,0.16,0
59:437298:3459:48286:injected_two_pulse,59,0.1173663953359866,0.08486994337172118,B6,6,0.16,0
59:437304:3465:48292:raw_clean,59,0.45,1.5415374918643754,B4,5,0.16,1
59:437304:3465:48292:injected_two_pulse,59,0.3870718049162264,0.9231014962417574,B6,6,0.16,1
59:437348:3506:48336:raw_clean,59,0.35697911413405653,0.6908632286201439,B4,6,0.16,1
59:437348:3506:48336:injected_two_pulse,59,0.45,1.375630528845477,B6,5,0.16,1
59:437492:3641:48480:raw_clean,59,0.0,0.0,,-1,0.16,0
59:437492:3641:48480:injected_two_pulse,59,0.10576447666207671,0.053221932409673656,B6,6,0.16,0
59:437549:3695:48537:raw_clean,59,0.03395914874168531,0.0067432506279180016,B6,4,0.16,0
59:437549:3695:48537:injected_two_pulse,59,0.21688134094777067,0.22379757124275904,B6,6,0.16,1
59:437562:3707:48550:raw_clean,59,0.0,0.0,,-1,0.16,0
59:437562:3707:48550:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:437661:3798:48649:raw_clean,59,0.0,0.0,,-1,0.16,0
59:437661:3798:48649:injected_two_pulse,59,0.10412701878965433,0.06680258198573133,B6,6,0.16,0
59:437679:3813:48667:raw_clean,59,0.1250385630073093,0.0963283957531382,B6,6,0.16,0
59:437679:3813:48667:injected_two_pulse,59,0.1250385630073093,0.0963283957531382,B6,6,0.16,0
59:437724:3855:48712:raw_clean,59,0.16017045735347707,0.13908211754017152,B4,6,0.16,1
59:437724:3855:48712:injected_two_pulse,59,0.16017045735347707,0.13908211754017152,B4,6,0.16,1
59:437914:4028:48902:raw_clean,59,0.01054556091234322,0.0005291153472619103,B6,6,0.16,0
59:437914:4028:48902:injected_two_pulse,59,0.08597113012491779,0.041660496349293835,B4,4,0.16,0
59:437921:4035:48909:raw_clean,59,0.19282375737685978,0.23149642527624847,B6,5,0.16,1
59:437921:4035:48909:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:438018:4123:49006:raw_clean,59,0.4315690129777135,1.1475375051512104,B6,6,0.16,1
59:438018:4123:49006:injected_two_pulse,59,0.007225335990751798,0.0003106120135641377,B4,2,0.16,0
59:438177:4271:49165:raw_clean,59,0.0,0.0,,-1,0.16,0
59:438177:4271:49165:injected_two_pulse,59,0.04360982048809793,0.013552660515178366,B8,2,0.16,0
59:438263:4352:49251:raw_clean,59,0.08212719993977571,0.04514157624169979,B4,2,0.16,0
59:438263:4352:49251:injected_two_pulse,59,0.09519119663258001,0.06064517587286833,B4,2,0.16,0
59:438525:4591:49513:raw_clean,59,0.0,0.0,,-1,0.16,0
59:438525:4591:49513:injected_two_pulse,59,0.19445093180725814,0.2530595576249972,B4,2,0.16,1
59:438607:4664:49595:raw_clean,59,0.45,2.677239104459021,B6,6,0.16,1
59:438607:4664:49595:injected_two_pulse,59,0.45,2.677239104459021,B6,6,0.16,1
59:438841:4875:49829:raw_clean,59,0.0,0.0,,-1,0.16,0
59:438841:4875:49829:injected_two_pulse,59,0.04179070238064535,0.011236887954475305,B6,2,0.16,0
59:438931:4962:49919:raw_clean,59,0.14185270312817597,0.1239771395375442,B6,6,0.16,0
59:438931:4962:49919:injected_two_pulse,59,0.45,1.3164061600171075,B6,6,0.16,1
59:439005:5035:49993:raw_clean,59,0.17168447130933456,0.14249442257852243,B6,4,0.16,1
59:439005:5035:49993:injected_two_pulse,59,0.2699789853675187,0.35236742815499367,B6,4,0.16,1
59:439166:5182:50154:raw_clean,59,0.08603130191058986,0.03966236521169028,B6,5,0.16,0
59:439166:5182:50154:injected_two_pulse,59,0.16900847368117639,0.13755124388735945,B4,6,0.16,1
59:439179:5195:50167:raw_clean,59,0.02488181856397958,0.0033563767246578974,B4,6,0.16,0
59:439179:5195:50167:injected_two_pulse,59,0.02488181856397958,0.0033563767246578974,B4,6,0.16,0
59:439247:5257:50235:raw_clean,59,0.0,0.0,,-1,0.16,0
59:439247:5257:50235:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:439310:5315:50298:raw_clean,59,0.0,0.0,,-1,0.16,0
59:439310:5315:50298:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:439337:5341:50325:raw_clean,59,0.01327007607659154,0.0010849586959446045,B6,6,0.16,0
59:439337:5341:50325:injected_two_pulse,59,0.1312840246943521,0.10619159501506115,B6,6,0.16,0
59:439393:5394:50381:raw_clean,59,0.1898280480410926,0.19535621258464275,B4,6,0.16,1
59:439393:5394:50381:injected_two_pulse,59,0.29848680637058345,0.4830106887594907,B4,6,0.16,1
59:439514:5505:50502:raw_clean,59,0.09985698104473477,0.04820506789861701,B6,4,0.16,0
59:439514:5505:50502:injected_two_pulse,59,0.3967519080781034,0.9342239486621193,B8,6,0.16,1
59:439800:5758:50788:raw_clean,59,0.3581420142573116,0.6163370804450405,B6,6,0.16,1
59:439800:5758:50788:injected_two_pulse,59,0.35771739192726754,0.6148764568295153,B6,6,0.16,1
59:439828:5783:50816:raw_clean,59,0.0,0.0,,-1,0.16,0
59:439828:5783:50816:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:439963:5906:50951:raw_clean,59,0.0,0.0,,-1,0.16,0
59:439963:5906:50951:injected_two_pulse,59,0.05387871498737281,0.013979190435541411,B4,6,0.16,0
59:439993:5964:50981:raw_clean,59,0.45,1.679110483582583,B4,5,0.16,1
59:439993:5964:50981:injected_two_pulse,59,0.45,2.839416506474229,B4,6,0.16,1
59:440208:6163:51196:raw_clean,59,0.0,0.0,,-1,0.16,0
59:440208:6163:51196:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:440234:6187:51222:raw_clean,59,0.0,0.0,,-1,0.16,0
59:440234:6187:51222:injected_two_pulse,59,0.1893679345512942,0.17252830104569408,B6,5,0.16,1
59:440514:6457:51502:raw_clean,59,0.03238696961028722,0.0061333300902055785,B6,4,0.16,0
59:440514:6457:51502:injected_two_pulse,59,0.16524932766317812,0.15967433402900463,B6,4,0.16,1
59:440785:6705:51773:raw_clean,59,0.18809081735144004,0.2100334826195449,B8,5,0.16,1
59:440785:6705:51773:injected_two_pulse,59,0.18809081735144004,0.2100334826195449,B8,5,0.16,1
59:440813:6731:51801:raw_clean,59,0.375235122744934,0.676573086587092,B6,6,0.16,1
59:440813:6731:51801:injected_two_pulse,59,0.375235122744934,0.676573086587092,B6,6,0.16,1
59:440879:6795:51867:raw_clean,59,0.08237838947058258,0.03228773526431334,B6,6,0.16,0
59:440879:6795:51867:injected_two_pulse,59,0.2865049121193513,0.3952862497924769,B4,6,0.16,1
59:441002:6911:51990:raw_clean,59,0.13574344644277725,0.08854121883475047,B6,6,0.16,0
59:441002:6911:51990:injected_two_pulse,59,0.13574344644277725,0.08854121883475047,B6,6,0.16,0
59:441236:7127:52224:raw_clean,59,0.0,0.0,,-1,0.16,0
59:441236:7127:52224:injected_two_pulse,59,0.0038575785137819835,7.193916341963202e-05,B6,4,0.16,0
59:441414:7286:52402:raw_clean,59,0.0,0.0,,-1,0.16,0
59:441414:7286:52402:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:441483:7352:52471:raw_clean,59,0.035115802939777875,0.007677651818109392,B6,5,0.16,0
59:441483:7352:52471:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:441664:7516:52652:raw_clean,59,0.0,0.0,,-1,0.16,0
59:441664:7516:52652:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:441798:7632:52786:raw_clean,59,0.0,0.0,,-1,0.16,0
59:441798:7632:52786:injected_two_pulse,59,0.1448792075344358,0.10107870900431695,B4,6,0.16,0
59:441857:7687:52845:raw_clean,59,0.45,1.3943814922678932,B4,5,0.16,1
59:441857:7687:52845:injected_two_pulse,59,0.45,1.6100593748526628,B4,5,0.16,1
59:441884:7712:52872:raw_clean,59,0.015380649374242567,0.0014575240293027217,B6,6,0.16,0
59:441884:7712:52872:injected_two_pulse,59,0.23435309420783357,0.3383823978918884,B6,6,0.16,1
59:441908:7735:52896:raw_clean,59,0.45,2.769071834966897,B4,6,0.16,1
59:441908:7735:52896:injected_two_pulse,59,0.45,2.769071834966897,B4,6,0.16,1
59:441924:7749:52912:raw_clean,59,0.0,0.0,,-1,0.16,0
59:441924:7749:52912:injected_two_pulse,59,0.15880620603467374,0.1533259307592894,B8,2,0.16,0
59:441936:7759:52924:raw_clean,59,0.11063376236866748,0.08079429275141586,B8,6,0.16,0
59:441936:7759:52924:injected_two_pulse,59,0.29280311119625607,0.480116038396163,B4,6,0.16,1
59:441937:7760:52925:raw_clean,59,0.22601240176711224,0.27693063643423965,B4,6,0.16,1
59:441937:7760:52925:injected_two_pulse,59,0.29799117318204554,0.4814079554681485,B4,6,0.16,1
59:442096:7909:53084:raw_clean,59,0.0,0.0,,-1,0.16,0
59:442096:7909:53084:injected_two_pulse,59,0.0927765173797771,0.05303255021282148,B6,6,0.16,0
59:442163:7969:53151:raw_clean,59,0.45,1.7533776651593223,B4,6,0.16,1
59:442163:7969:53151:injected_two_pulse,59,0.45,1.7533776651593223,B4,6,0.16,1
59:442643:8409:53631:raw_clean,59,0.45,1.9339307050091579,B6,6,0.16,1
59:442643:8409:53631:injected_two_pulse,59,0.1556418670498226,0.1152560822983889,B6,6,0.16,0
59:442652:8418:53640:raw_clean,59,0.018461490265275254,0.0020227697920406906,B8,6,0.16,0
59:442652:8418:53640:injected_two_pulse,59,0.1505417599844903,0.13450143757094163,B8,6,0.16,0
59:442761:8524:53749:raw_clean,59,0.45,1.443489497054892,B4,5,0.16,1
59:442761:8524:53749:injected_two_pulse,59,0.0716836733570116,0.030033314443792175,B4,3,0.16,0
59:442784:8547:53772:raw_clean,59,0.40025915288222336,0.8685383646946385,B4,6,0.16,1
59:442784:8547:53772:injected_two_pulse,59,0.45,1.3704650667963612,B4,6,0.16,1
59:442881:8637:53869:raw_clean,59,0.022528651669059926,0.0027515465417387863,B4,6,0.16,0
59:442881:8637:53869:injected_two_pulse,59,0.24773179921103403,0.3327131580423859,B4,6,0.16,1
59:442933:8679:53921:raw_clean,59,0.02343604757641098,0.002613242613294764,B6,6,0.16,0
59:442933:8679:53921:injected_two_pulse,59,0.11107576515956313,0.06954370039637442,B4,4,0.16,0
59:442948:8693:53936:raw_clean,59,0.0,0.0,,-1,0.16,0
59:442948:8693:53936:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:443239:8965:54227:raw_clean,59,0.10617978427428686,0.06112095624285452,B4,6,0.16,0
59:443239:8965:54227:injected_two_pulse,59,0.4111718958202674,0.9165439765667003,B4,6,0.16,1
59:443245:8969:54233:raw_clean,59,0.45,0.9886860983280465,B4,6,0.16,1
59:443245:8969:54233:injected_two_pulse,59,0.45,0.9886860983280465,B4,6,0.16,1
59:443317:9040:54305:raw_clean,59,0.03762542952103277,0.0068912397387138336,B6,3,0.16,0
59:443317:9040:54305:injected_two_pulse,59,0.12892137691877892,0.1046075787637275,B4,3,0.16,0
59:443645:9347:54633:raw_clean,59,0.29528170882916827,0.4726934167848569,B4,6,0.16,1
59:443645:9347:54633:injected_two_pulse,59,0.3019327469058511,0.49422749114689957,B4,6,0.16,1
59:443808:9495:54796:raw_clean,59,0.0,0.0,,-1,0.16,0
59:443808:9495:54796:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:443942:9616:54930:raw_clean,59,0.0,0.0,,-1,0.16,0
59:443942:9616:54930:injected_two_pulse,59,0.09637541134050177,0.05227339289826183,B4,4,0.16,0
59:443966:9639:54954:raw_clean,59,0.45,2.3559155040461395,B6,5,0.16,1
59:443966:9639:54954:injected_two_pulse,59,0.45,2.3559155040461395,B6,5,0.16,1
59:444023:9690:55011:raw_clean,59,0.45,1.4848897361600666,B4,5,0.16,1
59:444023:9690:55011:injected_two_pulse,59,0.45,1.4848897361600666,B4,5,0.16,1
59:444040:9705:55028:raw_clean,59,0.10554072268934263,0.07454917035431152,B4,2,0.16,0
59:444040:9705:55028:injected_two_pulse,59,0.15707740566536535,0.14682699355443662,B4,4,0.16,0
59:444150:9811:55138:raw_clean,59,0.0,0.0,,-1,0.16,0
59:444150:9811:55138:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:444255:9911:55243:raw_clean,59,0.06522982877984584,0.026215542951167348,B6,6,0.16,0
59:444255:9911:55243:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:444288:9944:55276:raw_clean,59,0.08515617106711504,0.03931322883916488,B4,6,0.16,0
59:444288:9944:55276:injected_two_pulse,59,0.08515617106711504,0.03931322883916488,B4,6,0.16,0
59:444296:9951:55284:raw_clean,59,0.45,1.458433474250473,B4,5,0.16,1
59:444296:9951:55284:injected_two_pulse,59,0.45,2.172929119501874,B4,6,0.16,1
59:444300:9955:55288:raw_clean,59,0.0,0.0,,-1,0.16,0
59:444300:9955:55288:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:444454:10095:55442:raw_clean,59,0.0,0.0,,-1,0.16,0
59:444454:10095:55442:injected_two_pulse,59,0.13102620135045015,0.09654685842213015,B4,5,0.16,0
59:444496:10133:55484:raw_clean,59,0.16401623361315706,0.14584116753155674,B4,6,0.16,1
59:444496:10133:55484:injected_two_pulse,59,0.16401623361315706,0.14584116753155674,B4,6,0.16,1
59:444676:10296:55664:raw_clean,59,0.0,0.0,,-1,0.16,0
59:444676:10296:55664:injected_two_pulse,59,0.023804392906167544,0.003645867904736977,B6,2,0.16,0
59:444737:10355:55725:raw_clean,59,0.02291043578891903,0.003512929123433206,B4,2,0.16,0
59:444737:10355:55725:injected_two_pulse,59,0.2792608076162453,0.46408597728736634,B4,4,0.16,1
59:444842:10451:55830:raw_clean,59,0.2457486542393608,0.32740760230766686,B4,6,0.16,1
59:444842:10451:55830:injected_two_pulse,59,0.44843190486383083,1.0901831644251931,B4,6,0.16,1
59:444858:10466:55846:raw_clean,59,0.0,0.0,,-1,0.16,0
59:444858:10466:55846:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:445042:10631:56030:raw_clean,59,0.010888944107236464,0.0007208621224640555,B8,2,0.16,0
59:445042:10631:56030:injected_two_pulse,59,0.2172638670860338,0.28090112422667435,B4,4,0.16,1
59:445064:10653:56052:raw_clean,59,0.022676271470490103,0.0027877238970165086,B4,6,0.16,0
59:445064:10653:56052:injected_two_pulse,59,0.2667125955084693,0.423316813416678,B4,4,0.16,1
59:445185:10762:56173:raw_clean,59,0.020972736316486884,0.002141137803014781,B6,3,0.16,0
59:445185:10762:56173:injected_two_pulse,59,0.0826700651818358,0.04574032513464399,B4,2,0.16,0
59:445227:10799:56215:raw_clean,59,0.0,0.0,,-1,0.16,0
59:445227:10799:56215:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:445321:10887:56309:raw_clean,59,0.33862251371040025,0.5509845381363444,B6,6,0.16,1
59:445321:10887:56309:injected_two_pulse,59,0.33862251371040025,0.5509845381363444,B6,6,0.16,1
59:445403:10964:56391:raw_clean,59,0.18459379718962593,0.18473137806974305,B4,6,0.16,1
59:445403:10964:56391:injected_two_pulse,59,0.45,1.2779055882978974,B4,6,0.16,1
59:445405:10966:56393:raw_clean,59,0.28859078804391264,0.40106290111981013,B4,6,0.16,1
59:445405:10966:56393:injected_two_pulse,59,0.41062501513040883,0.8119669806285157,B4,6,0.16,1
59:445524:11077:56512:raw_clean,59,0.45,3.8781820582421016,B4,6,0.16,1
59:445524:11077:56512:injected_two_pulse,59,0.45,4.357988973389594,B4,6,0.16,1
59:445681:11223:56669:raw_clean,59,0.09843967241320352,0.046563763280831186,B6,6,0.16,0
59:445681:11223:56669:injected_two_pulse,59,0.3459579235906235,0.5751144993337574,B6,6,0.16,1
59:445765:11303:56753:raw_clean,59,0.45,1.1754810888271123,B4,6,0.16,1
59:445765:11303:56753:injected_two_pulse,59,0.45,1.6083783719747045,B6,6,0.16,1
59:445827:11358:56815:raw_clean,59,0.3353981671585188,0.6098567470102121,B4,6,0.16,1
59:445827:11358:56815:injected_two_pulse,59,0.3353981671585188,0.6098567470102121,B4,6,0.16,1
59:445861:11388:56849:raw_clean,59,0.13977043561060798,0.09387250139166123,B6,6,0.16,0
59:445861:11388:56849:injected_two_pulse,59,0.27062961173608513,0.3519316957136601,B6,6,0.16,1
59:446048:11588:57036:raw_clean,59,0.029138987837082884,0.004550032966894775,B6,5,0.16,0
59:446048:11588:57036:injected_two_pulse,59,0.1677786174203682,0.15084775165059777,B6,5,0.16,1
59:446065:11603:57053:raw_clean,59,0.0,0.0,,-1,0.16,0
59:446065:11603:57053:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:446234:11758:57222:raw_clean,59,0.06985622979009394,0.02321781117086709,B6,6,0.16,0
59:446234:11758:57222:injected_two_pulse,59,0.13775082730057572,0.10054027712112143,B4,5,0.16,0
59:446273:11794:57261:raw_clean,59,0.035237712196335876,0.006953608702339374,B4,6,0.16,0
59:446273:11794:57261:injected_two_pulse,59,0.2993910820702789,0.504080115138659,B4,5,0.16,1
59:446275:11796:57263:raw_clean,59,0.18439183636130624,0.2139915667824721,B4,3,0.16,1
59:446275:11796:57263:injected_two_pulse,59,0.23228385093808734,0.2608398067462945,B6,4,0.16,1
59:446414:11924:57402:raw_clean,59,0.0,0.0,,-1,0.16,0
59:446414:11924:57402:injected_two_pulse,59,0.1786797425857935,0.20093885158399338,B4,3,0.16,1
59:446571:12068:57559:raw_clean,59,0.0,0.0,,-1,0.16,0
59:446571:12068:57559:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:446691:12179:57679:raw_clean,59,0.22115427298809262,0.26515335872383183,B4,6,0.16,1
59:446691:12179:57679:injected_two_pulse,59,0.40369554790975976,0.883515926615646,B4,6,0.16,1
59:446867:12338:57855:raw_clean,59,0.19611559002494752,0.2420680754159168,B4,3,0.16,1
59:446867:12338:57855:injected_two_pulse,59,0.45,2.0026369976187226,B4,3,0.16,1
59:446924:12387:57912:raw_clean,59,0.0,0.0,,-1,0.16,0
59:446924:12387:57912:injected_two_pulse,59,0.15706957617226372,0.15200242739701225,B6,6,0.16,0
59:446950:12412:57938:raw_clean,59,0.03525354370729368,0.007409192875243706,B8,4,0.16,0
59:446950:12412:57938:injected_two_pulse,59,0.0513827835897868,0.01296679483509311,B6,2,0.16,0
59:447046:12501:58034:raw_clean,59,0.10485369951143059,0.05960380416500777,B4,6,0.16,0
59:447046:12501:58034:injected_two_pulse,59,0.10485369951143059,0.05960380416500777,B4,6,0.16,0
59:447389:12819:58377:raw_clean,59,0.0,0.0,,-1,0.16,0
59:447389:12819:58377:injected_two_pulse,59,0.02445085222235665,0.0037139267616441707,B6,3,0.16,0
59:447435:12858:58423:raw_clean,59,0.04813696771619725,0.011201941328657969,B6,4,0.16,0
59:447435:12858:58423:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:447561:12977:58549:raw_clean,59,0.023682478423248582,0.002730163942426783,B6,3,0.16,0
59:447561:12977:58549:injected_two_pulse,59,0.023682478423248582,0.002730163942426783,B6,3,0.16,0
59:447581:12996:58569:raw_clean,59,0.0,0.0,,-1,0.16,0
59:447581:12996:58569:injected_two_pulse,59,0.2143003654577803,0.2725578980799428,B8,6,0.16,1
59:447750:13150:58738:raw_clean,59,0.45,3.0207645359326234,B6,6,0.16,1
59:447750:13150:58738:injected_two_pulse,59,0.45,3.319053942219674,B6,6,0.16,1
59:447788:13187:58776:raw_clean,59,0.14252145639755476,0.13594498483416295,B4,2,0.16,0
59:447788:13187:58776:injected_two_pulse,59,0.14855941666844844,0.1477076736335583,B4,2,0.16,0
59:447849:13243:58837:raw_clean,59,0.0,0.0,,-1,0.16,0
59:447849:13243:58837:injected_two_pulse,59,0.13154447875842742,0.10661335947435753,B6,6,0.16,0
59:447901:13294:58889:raw_clean,59,0.0,0.0,,-1,0.16,0
59:447901:13294:58889:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:447997:13381:58985:raw_clean,59,0.0,0.0,,-1,0.16,0
59:447997:13381:58985:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:448046:13428:59034:raw_clean,59,0.07920057987029737,0.03400659784097684,B4,6,0.16,0
59:448046:13428:59034:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:448108:13484:59096:raw_clean,59,0.3376762757720035,0.6181694830343489,B4,6,0.16,1
59:448108:13484:59096:injected_two_pulse,59,0.45,1.8214473162013016,B4,6,0.16,1
59:448127:13501:59115:raw_clean,59,0.24850259476913591,0.33478679406200573,B4,6,0.16,1
59:448127:13501:59115:injected_two_pulse,59,0.45,1.1815440001081072,B4,6,0.16,1
59:448351:13709:59339:raw_clean,59,0.0,0.0,,-1,0.16,0
59:448351:13709:59339:injected_two_pulse,59,0.0565877803426714,0.018724103333564,B6,4,0.16,0
59:448423:13779:59411:raw_clean,59,0.45,2.637284561270105,B6,6,0.16,1
59:448423:13779:59411:injected_two_pulse,59,0.45,2.883753755622023,B6,6,0.16,1
59:448523:13871:59511:raw_clean,59,0.0,0.0,,-1,0.16,0
59:448523:13871:59511:injected_two_pulse,59,0.0,0.0,,-1,0.16,0
59:448591:13931:59579:raw_clean,59,0.060249584514868254,0.02046102005541365,B4,4,0.16,0
59:448591:13931:59579:injected_two_pulse,59,0.09635694291152903,0.04975441732615571,B6,5,0.16,0
59:448947:14257:59935:raw_clean,59,0.04260568991274135,0.011184113973158313,B6,6,0.16,0
59:448947:14257:59935:injected_two_pulse,59,0.08047592893209034,0.03990234108048349,B6,6,0.16,0
59:449096:14392:60084:raw_clean,59,0.41833344711189424,0.9841629793214661,B4,5,0.16,1
