dimension,stratum,method,method_label,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high
p09_anomaly_class,novel_undershoot_recovery,mlp,MLP residual scale model,6,1.5265269965794523,2.1192952737682376,0.7653689131746952,1.412435493002154,0.0,0.4546438287965488,0.6666666666666666,1.0,0.0160228254703334,0.050000000000000044,,0.20379299889126154,,,,,,,,,,
p09_anomaly_class,novel_undershoot_recovery,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,6,1.7463620792693735,1.9958544756442045,0.4363982803279639,0.4718614921370563,0.0,0.5196218177178968,0.6666666666666666,1.0,0.0160228254703334,0.050000000000000044,,0.1821336692508122,,,,,,,,,,
p09_anomaly_class,novel_undershoot_recovery,ridge,Ridge residual scale model,6,2.3709645162887214,2.2982037747710606,0.6211659767368471,0.6456908212477148,0.0,0.463601862865768,0.6666666666666666,1.0,0.0160228254703334,0.050000000000000044,,0.20080698753485515,,,,,,,,,,
p09_anomaly_class,novel_undershoot_recovery,traditional,S02/S03/S04 atom robust-width baseline,6,2.6100149513325896,2.6272745992968467,0.06954766366218679,0.09605340538462293,0.0,5.107030902020335,0.0,0.0,0.682689492137,0.95,,1.9132401313857785,,,,,,,,,,
p09_anomaly_class,pileup_or_long_tail,cnn1d,1D-CNN residual scale model,16,0.759312376725787,1.950230718567468,2.205749907387771,2.1883056507088963,0.1875,1.3351503249458965,0.25,0.8125,0.43268949213700003,0.13749999999999996,,0.30177993902763217,,,,,,,,,,
p09_anomaly_class,pileup_or_long_tail,gradient_boosted_trees,HistGradientBoosting residual scale model,16,1.7551913476532364,2.231917611646594,1.8287673931551665,2.1183095997468433,0.0625,0.8790584424624195,0.5,0.9375,0.18268949213700003,0.012499999999999956,,0.1053770165581935,,,,,,,,,,
p09_anomaly_class,pileup_or_long_tail,mlp,MLP residual scale model,16,1.5439185466350258,1.9910349622767392,1.2412428413024346,1.983183081620461,0.0625,0.8382074881771192,0.625,0.875,0.05768949213700003,0.07499999999999996,,0.09816066798662693,,,,,,,,,,
p09_anomaly_class,pileup_or_long_tail,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,16,0.7125339735032261,1.7096477756048216,1.7266276656302977,1.8806619226707681,0.0625,1.2139735559627218,0.4375,0.6875,0.24518949213700003,0.26249999999999996,,0.24055434936657394,,,,,,,,,,
p09_anomaly_class,pileup_or_long_tail,ridge,Ridge residual scale model,16,0.9968890253187355,1.611889906333019,1.4414718825542223,1.845336105326544,0.0625,1.107643683286595,0.25,0.9375,0.43268949213700003,0.012499999999999956,,0.18427772514119833,,,,,,,,,,
p09_anomaly_class,pileup_or_long_tail,traditional,S02/S03/S04 atom robust-width baseline,16,1.1713398478848678,1.8926205515322112,1.3241087186453653,1.7310017367997474,0.0625,7.025738699164911,0.1875,0.3125,0.49518949213700003,0.6375,,2.3861427304339706,,,,,,,,,,
p09_anomaly_class,unassigned_common,cnn1d,1D-CNN residual scale model,10516,1.2881311418576977,1.5818886369651395,1.530964505049104,2.013293630942069,0.007607455306200076,1.0037136953579804,0.45254849752757703,0.9373335869151769,0.230140994609423,0.01266641308482308,0.139709143177667,0.09655756155747336,,,,,,,,,,
p09_anomaly_class,unassigned_common,gradient_boosted_trees,HistGradientBoosting residual scale model,10516,1.2832588528309175,1.5003048423713174,1.5359426208833604,1.9786450734058694,0.00893875998478509,1.0562750628231334,0.4993343476607075,0.8678204640547736,0.18335514447629253,0.08217953594522631,0.13563915458884995,0.11436222445837556,,,,,,,,,,
p09_anomaly_class,unassigned_common,mlp,MLP residual scale model,10516,1.292003131245613,1.4566951931534327,1.630585501180458,2.0289739312745776,0.008178014454165081,1.0575646625722077,0.5155952833777101,0.8769494104222137,0.16709420875928993,0.0730505895777862,0.12437061141654107,0.10552001808145622,,,,,,,,,,
p09_anomaly_class,unassigned_common,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,10516,1.269292879722547,1.5621783576724475,1.5196592619273939,2.018886748707284,0.006561430201597566,0.8962502735678921,0.6338912133891214,0.9636744009128947,0.048798278747878676,0.013674400912894735,0.052121211129325495,0.0545859043055517,,,,,,,,,,
p09_anomaly_class,unassigned_common,ridge,Ridge residual scale model,10516,1.31187271076271,1.4253134551336366,1.577214386767795,2.176143339213631,0.011411182959300114,1.0043035699806566,0.47651198174210724,0.8682959300114111,0.2061775103948928,0.08170406998858881,0.14394079019174078,0.10903148513896975,,,,,,,,,,
p09_anomaly_class,unassigned_common,traditional,S02/S03/S04 atom robust-width baseline,10516,1.2674446096961614,1.461413335364579,1.5970675885959906,2.2827351661094393,0.01397869912514264,2.1993414505361906,0.3991061240015215,0.6601369341955116,0.2835833681354785,0.2898630658044884,0.2867232169699835,0.5148777753615352,,,,,,,,,,
run_family,sampleII_early_58_60,cnn1d,1D-CNN residual scale model,4932,1.1258451446912012,1.520045899485897,1.421976985131753,2.3152819245834824,0.012976480129764802,0.9809710867291705,0.48418491484184917,0.939375506893755,0.19850457729515086,0.010624493106244914,0.12239705750402313,0.08763876029406209,,,,,,,,,,
run_family,sampleII_early_58_60,gradient_boosted_trees,HistGradientBoosting residual scale model,4932,1.1160082213133224,1.3565504940408744,1.4167359724027928,2.164938754463186,0.015004055150040552,0.9881883693993271,0.5255474452554745,0.8959854014598541,0.15714204688152555,0.0540145985401459,0.10557832271083578,0.08213664968329504,,,,,,,,,,
run_family,sampleII_early_58_60,mlp,MLP residual scale model,4932,1.139819107986295,1.3462658754342343,1.541535178803512,2.322638427330261,0.013584752635847526,1.0310456205758518,0.5216950527169505,0.8803730738037308,0.16099443942004954,0.0696269261962692,0.11801749546022751,0.09492112041309951,,,,,,,,,,
run_family,sampleII_early_58_60,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,4932,1.0560095520891033,1.4086175713501383,1.3983467617393741,2.3077567356945,0.0113544201135442,0.8888507739312851,0.6413219789132197,0.9598540145985401,0.041367513223780294,0.009854014598540184,0.06462204371929056,0.05674819940258149,,,,,,,,,,
run_family,sampleII_early_58_60,ridge,Ridge residual scale model,4932,1.0630843292974215,1.2366216978371227,1.4478063012025275,2.3725495182818253,0.015004055150040552,1.0233530819846353,0.48580697485806973,0.8905109489051095,0.1968825172789303,0.059489051094890444,0.12946315644968412,0.10229695170203504,,,,,,,,,,
run_family,sampleII_early_58_60,traditional,S02/S03/S04 atom robust-width baseline,4932,1.0167888068845097,1.274262379487407,1.3873612017970858,2.4777217164198264,0.015206812652068127,2.6037378443695074,0.42437145174371455,0.6804541768045418,0.2583180403932855,0.26954582319545817,0.2639319317943718,0.5988834099381557,,,,,,,,,,
run_family,sampleII_late_65,cnn1d,1D-CNN residual scale model,198,1.2184973472980076,1.639440949705726,1.4547422594666517,1.5507573766559857,0.0,1.0513845076876012,0.3939393939393939,0.9595959595959596,0.2887500981976061,0.009595959595959602,0.1696275743513283,0.12983953495812378,,,,,,,,,,
run_family,sampleII_late_65,gradient_boosted_trees,HistGradientBoosting residual scale model,198,1.249200086041959,1.3598015963714154,1.4532458185519155,1.5745546547704874,0.0,0.7163961137309356,0.5808080808080808,0.9242424242424242,0.10188141132891926,0.025757575757575757,0.07897100869476262,0.1225534705125805,,,,,,,,,,
run_family,sampleII_late_65,mlp,MLP residual scale model,198,1.3067586842892887,1.5063322146211924,1.606488103353983,1.6033598206435267,0.0,0.9046284159760316,0.5656565656565656,0.9040404040404041,0.1170329264804344,0.04595959595959587,0.09989232341456061,0.08956410746963982,,,,,,,,,,
run_family,sampleII_late_65,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,198,1.2403171230527625,1.6993248209027847,1.5222827683138629,1.5662122085422348,0.0,0.8283151032497409,0.7373737373737373,0.98989898989899,0.05468424523673732,0.03989898989898999,0.06929959577735859,0.08389193191583624,,,,,,,,,,
run_family,sampleII_late_65,ridge,Ridge residual scale model,198,1.046105802458659,1.0699296766799051,1.4421521832672937,1.5944979916529862,0.005050505050505051,0.9100232473257913,0.51010101010101,0.9141414141414141,0.17258848203598998,0.03585858585858581,0.11432454404829798,0.1031870911542706,,,,,,,,,,
run_family,sampleII_late_65,traditional,S02/S03/S04 atom robust-width baseline,198,1.030346961959167,1.1792291919174431,1.494640076269676,1.6991283591200679,0.005050505050505051,2.908249850477071,0.42424242424242425,0.6464646464646465,0.2584470678945758,0.30353535353535344,0.28099121071496463,0.6878058706554913,,,,,,,,,,
run_family,sampleII_mid_61_63,cnn1d,1D-CNN residual scale model,6330,1.3206394464788234,1.6371138198158306,1.5937638562577001,2.517491141977218,0.013428120063191154,1.0390731885566775,0.43333333333333335,0.9328593996840442,0.24935615880366668,0.017140600315955767,0.14887239219804188,0.11361058496858546,,,,,,,,,,
run_family,sampleII_mid_61_63,gradient_boosted_trees,HistGradientBoosting residual scale model,6330,1.3777403195347315,1.6690991017187073,1.6577076455790904,2.4388092917516278,0.014691943127962086,1.1134199610906765,0.4826224328593997,0.8475513428120063,0.20006705927760032,0.10244865718799367,0.15498613627387128,0.14273045345753546,,,,,,,,,,
run_family,sampleII_mid_61_63,mlp,MLP residual scale model,6330,1.3674268591953258,1.5730647145986971,1.7368693981785681,2.5171318553256254,0.014691943127962086,1.0812803948364924,0.5116903633491311,0.8717219589257504,0.17099912878786894,0.07827804107424952,0.1304861525384144,0.11526092930925631,,,,,,,,,,
run_family,sampleII_mid_61_63,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,6330,1.3458625468713743,1.6849251473754308,1.6001779451629174,2.5096875429116543,0.011690363349131122,0.9144720176406674,0.6213270142180095,0.9609794628751974,0.06136247791899052,0.010979462875197465,0.04914334053209528,0.05175331592140396,,,,,,,,,,
run_family,sampleII_mid_61_63,ridge,Ridge residual scale model,6330,1.3964510845615468,1.5212749781069839,1.7242911900126177,2.688037583105177,0.017851500789889417,1.0315623023656308,0.4764612954186414,0.8557661927330174,0.20622819671835863,0.0942338072669826,0.15023100199267062,0.12056382708591068,,,,,,,,,,
run_family,sampleII_mid_61_63,traditional,S02/S03/S04 atom robust-width baseline,6330,1.4280204662292446,1.6794214625056618,1.7336827393892125,2.815700968540204,0.023696682464454975,2.7647768021439076,0.35308056872037913,0.5930489731437599,0.3296089234166209,0.35695102685624003,0.3432799751364305,0.6986541818882998,,,,,,,,,,
