gallery_row_id,method,run,event_index,eventno,evt,stave,amplitude_adc,taxon,traditional_score,ml_score,q_template_rmse,pca_recon_mse,ae_recon_mse,isolation_anomaly_score,peak_sample,late_fraction,baseline_mad,saturation_count,secondary_peak,post_peak_min,timing_span_dup,normalized_waveform,review_peak_sample,review_peak_value,review_width_half,review_width_035,review_early_fraction,review_late_fraction,review_secondary_peak,review_secondary_sep,review_post_peak_min,review_undershoot_area,review_first4_span,review_last4_mean,review_tail_rise,reviewer_a_label,reviewer_b_label,consensus_label,reviewers_agree,consensus_target_any,p09a_target_any,consensus_curated_any
124,traditional_robust_template,65,27742,676369,12703,B8,2978.5,novel_early_pretrigger,212.93536,2.9931438,0.47085956,0.0068903505,0.024369419,0.4880885,3,0.08756556,779.5,2,0.84723854,-0.06093671,18.0,"[-0.28521, -0.23821, 0.23821, 1.0, 0.99966, 0.83582, 0.82575, 0.84724, 0.83045, 0.7764, 0.73208, 0.53567, 0.28723, 0.19725, 0.13916, 0.08645, 0.02132, -0.06094]",3,1.0,9,9,0.1482408493028032,0.08756579802935023,0.8472399711608887,4,-0.06094000115990639,-0.06094000115990639,1.2852100133895874,0.04649750515818596,-0.3481700122356415,pileup_or_long_tail,baseline_excursion,novel_early_pretrigger,False,True,True,True
125,traditional_robust_template,65,20873,669500,6304,B8,1296.0,unassigned_common,140.25665,0.8184268,0.4963559,0.0006319052,0.008047748,0.5046506,4,0.0,514.0,2,0.86419755,-0.36728394,1.8323077,"[-0.49228, -0.30093, 0.30093, 0.75309, 1.0, 0.99923, 0.8642, 0.71451, 0.53472, 0.33719, 0.1196, -0.08488, -0.22685, -0.29707, -0.30556, -0.29784, -0.31944, -0.36728]",4,1.0,6,6,0.18743232899506845,0.0,0.8641999959945679,2,-0.3672800064086914,-1.898919939994812,1.2453700304031372,-0.32253000140190125,-0.1404300034046173,novel_broad_template_mismatch,baseline_excursion,novel_broad_template_mismatch,False,True,False,True
126,traditional_robust_template,65,15168,663795,969,B8,1487.5,unassigned_common,108.04233,0.54565585,0.4316884,0.0012597358,0.006257424,0.48066083,5,0.0,397.0,1,0.76201683,-0.20672269,1.9243937,"[-0.29815, -0.23563, 0.23563, 0.73109, 0.97445, 1.0, 0.89445, 0.76202, 0.61613, 0.45143, 0.25849, 0.06353, -0.07496, -0.14286, -0.15832, -0.15899, -0.16773, -0.20672]",5,1.0,6,7,0.16146392075252605,0.0,0.7620199918746948,2,-0.2067199945449829,-0.9095799922943115,1.0292400121688843,-0.1729399859905243,-0.13176000118255615,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,False,True
127,traditional_robust_template,65,8970,657597,11566,B8,1184.5,novel_early_pretrigger,106.78816,5.05194,1.246341,0.013261496,0.018478306,0.64942807,0,0.0,390.5,1,0.0,-1.3376952,18.0,"[1.0, 0.22499, -0.22499, -0.43436, -0.59983, -0.67412, -0.79992, -0.95526, -1.09202, -1.14521, -1.16631, -1.17391, -1.17054, -1.23554, -1.30139, -1.33601, -1.3377, -1.32588]",0,1.0,1,1,1.0,0.0,0.0,0,-1.3377000093460083,-15.972990036010742,1.4343600273132324,-1.3252450227737427,-0.1553400754928589,dropout,dropout,dropout,True,False,True,True
128,ml_pca_ae_isolation,42,17664,784966,831,B2,1402.0,novel_early_pretrigger,348.89584,1400.5198,3.7004147,5.6902757,6.0030103,0.79935503,2,0.0,1269.0,1,0.810271,-4.114123,1.9838456,"[0.81027, -9.98787, 1.0, -0.81027, -1.5535, -1.5806, -2.00642, -2.20043, -2.7368, -2.84807, -3.07347, -2.69401, -2.52996, -2.53923, -2.65835, -3.24108, -3.86448, -4.11412]",2,1.0,2,2,1.0,0.0,0.8102700114250183,2,-4.114120006561279,-38.45079040527344,10.987870216369629,-3.4695076942443848,-1.5841600894927979,dropout,dropout,dropout,True,False,True,True
129,ml_pca_ae_isolation,42,10029,777331,10071,B2,1507.0,novel_early_pretrigger,377.4818,1393.0261,3.866297,5.586763,6.1136045,0.796925,2,0.0,1373.0,1,0.8221632,-4.1121435,1.9836125,"[0.82216, -9.86928, 1.0, -0.82216, -1.99801, -1.89317, -2.34506, -2.53616, -2.9509, -3.24685, -3.38553, -3.09224, -2.90046, -2.9436, -3.02057, -3.15528, -3.5574, -4.11214]",2,1.0,2,2,1.0,0.0,0.822160005569458,2,-4.11214017868042,-41.959529876708984,10.869279861450195,-3.4613475799560547,-1.2116801738739014,dropout,dropout,dropout,True,False,True,True
130,ml_pca_ae_isolation,42,16371,783673,16015,B2,1615.5,novel_broad_template_mismatch,256.4311,1020.08026,3.6016839,2.240369,8.079645,0.7998801,9,0.0,934.0,1,0.99380994,-1.3943051,13.451838,"[0.82792, 0.45094, -0.45094, -0.70535, -0.79263, 0.99381, -7.62767, -7.62767, -7.62767, 1.0, -0.56979, -0.26215, -0.53018, -0.76292, -1.052, -1.37202, -1.39431, -1.35593]",9,1.0,3,4,0.39076964075446946,0.0,0.9938099980354309,4,-1.3943099975585938,-7.299300193786621,1.533270001411438,-1.293565034866333,-0.8257499933242798,dropout,dropout,dropout,True,False,True,True
131,ml_pca_ae_isolation,42,8956,776258,9087,B2,1720.0,novel_early_pretrigger,298.05328,834.0725,2.8684103,3.373767,3.5927937,0.7782435,2,0.0,1085.0,1,0.2616279,-3.1273255,2.1555977,"[0.26163, -7.85349, 1.0, -0.26163, -0.87442, -1.02849, -1.31802, -1.48779, -1.91163, -2.01686, -2.1936, -1.9064, -1.76977, -1.78256, -1.87965, -2.47209, -2.92558, -3.12733]",2,1.0,1,1,1.0,0.0,0.26162999868392944,2,-3.1273300647735596,-26.95581817626953,8.853489875793457,-2.6011624336242676,-1.3575600385665894,dropout,dropout,dropout,True,False,True,True
132,ml_pca_ae_isolation,42,13236,780538,13073,B2,1921.0,novel_early_pretrigger,366.49466,688.04865,2.6354225,2.7901423,2.9449751,0.773242,2,0.0,1335.0,1,0.3899011,-2.8183239,1.9674907,"[0.3899, -7.03488, 1.0, -0.3899, -1.23634, -0.98959, -1.23529, -1.30505, -1.64758, -1.86986, -1.98959, -1.7392, -1.59292, -1.61114, -1.7267, -2.32795, -2.64966, -2.81832]",2,1.0,1,2,1.0,0.0,0.38989999890327454,2,-2.8183200359344482,-25.12908935546875,8.034879684448242,-2.380657434463501,-1.2254000902175903,dropout,dropout,dropout,True,False,True,True
133,ml_pca_ae_isolation,42,26360,793666,8909,B2,2216.0,dropout,456.89758,521.6044,1.8604817,2.088729,2.282633,0.72030693,0,0.0,1664.0,1,0.6439531,-5.931408,18.0,"[1.0, -5.93141, 0.50181, -0.50181, -0.65794, -0.37319, 0.47022, 0.64395, -0.15208, -0.81363, -1.38267, -0.93773, -0.97202, -1.05957, -1.32401, -1.39079, -1.47924, -1.27347]",0,1.0,3,4,0.5740907761932503,0.0,0.6439499855041504,7,-5.93140983581543,-18.24955940246582,6.93140983581543,-1.3668774366378784,-0.30145007371902466,dropout,dropout,dropout,True,False,False,True
134,ml_pca_ae_isolation,42,11055,778357,11033,B2,2507.0,unassigned_common,81.19448,400.01324,2.2665722,0.6073754,3.6774623,0.79091233,8,0.0,297.0,1,0.57159954,-0.5999202,9.228881,"[-1.41085, -0.0004, 0.23654, 0.0004, 0.5716, -4.54248, -4.54248, -4.54248, 1.0, 0.41803, 0.12206, -0.08576, -0.24053, -0.45313, -0.52613, -0.59992, -0.43398, -0.37176]",8,1.0,2,3,0.10088435227230737,0.0,0.5716000199317932,4,-0.5999199748039246,-2.711209774017334,1.6473900079727173,-0.4829474985599518,-0.13123001158237457,novel_broad_template_mismatch,dropout,unassigned_common,False,False,False,False
135,ml_pca_ae_isolation,42,15720,783022,15400,B2,3086.5,baseline_excursion,391.2165,358.91483,1.9709685,0.78004354,2.8406672,0.76190615,4,0.0,1425.5,1,0.8691074,-3.9544792,0.06868285,"[-3.95448, 0.86911, 0.05459, -0.05459, 1.0, -3.95448, -3.95448, 0.76316, -0.03645, -0.1168, -0.18678, -0.34003, -0.46671, -0.62806, -0.68767, -0.72979, -0.55419, -0.53669]",4,1.0,3,3,0.3437841740739702,0.0,0.8691099882125854,3,-3.954479932785034,-12.192129135131836,4.82358980178833,-0.6270849704742432,-0.06997999548912048,dropout,dropout,dropout,True,False,False,True
136,ml_pca_ae_isolation,42,792,768093,1480,B4,1064.0,unassigned_common,84.33829,34.177517,1.0073725,0.059954267,0.27527234,0.7239034,6,0.0,309.0,1,0.55921054,-1.7659775,1.5150476,"[-2.83929, -0.02162, 0.55921, 0.02162, -0.50376, 0.74436, 1.0, 0.50188, -0.12312, -0.65038, -0.82143, -0.80921, -0.79229, -0.84868, -0.99812, -1.09492, -1.07801, -1.76598]",6,1.0,4,4,0.20545300520594825,0.0,0.5592100024223328,4,-1.7659800052642822,-8.98214054107666,3.3984999656677246,-1.234257459640503,-0.9736900329589844,dropout,dropout,dropout,True,False,False,True
137,ml_pca_ae_isolation,42,14932,782234,14652,B4,1318.0,novel_early_pretrigger,240.37012,24.31879,1.9550216,0.038626768,0.19070429,0.77154654,2,0.0,875.5,1,0.0,-3.2223065,1.9459202,"[-3.50759, -0.32853, 1.0, 0.32853, -0.62443, -0.79439, -1.07891, -1.23369, -1.62064, -1.71851, -1.91123, -1.88164, -1.68741, -1.56222, -1.82549, -2.50303, -2.95675, -3.22231]",2,1.0,1,1,1.0,0.0,0.0,2,-3.2223100662231445,-24.620647430419922,4.507590293884277,-2.626894950866699,-1.5349000692367554,dropout,dropout,dropout,True,False,True,True
138,ml_pca_ae_isolation,42,16400,783702,16041,B4,1412.5,novel_early_pretrigger,213.91862,20.426912,1.917664,0.057942007,0.10775933,0.7507928,1,0.0,779.0,1,0.0,-3.2725663,1.9336239,"[-0.53628, 1.0, 0.53628, -0.56673, -0.84142, -1.06726, -1.25062, -1.53522, -1.72283, -1.82832, -1.92814, -1.65628, -1.54726, -1.76743, -2.42655, -2.85416, -3.11965, -3.27257]",1,1.0,2,2,1.0,0.0,0.0,1,-3.2725698947906494,-27.384437561035156,1.56673002243042,-2.9182324409484863,-1.7253098487854004,dropout,dropout,dropout,True,False,True,True
139,ml_pca_ae_isolation,42,15585,782887,15272,B4,1442.0,novel_early_pretrigger,352.1084,20.377022,1.6597707,0.02214508,0.17644766,0.7557526,2,0.0,1283.5,1,0.0,-2.7371707,1.5506039,"[-3.38211, -0.78017, 1.0, 0.78017, -0.06796, -0.41331, -0.70458, -0.92441, -1.20388, -1.37864, -1.53606, -1.70804, -1.4362, -1.29334, -1.28363, -1.90985, -2.43759, -2.73717]",2,1.0,2,2,1.0,0.0,0.0,2,-2.7371699810028076,-19.03466033935547,4.382110118865967,-2.092060089111328,-1.3009699583053589,dropout,dropout,dropout,True,False,True,True
140,ml_pca_ae_isolation,42,13336,780638,13169,B4,1031.5,novel_early_pretrigger,69.77687,17.690575,2.028333,0.019908084,0.14869915,0.74907863,0,0.0,253.5,1,0.0,-3.381968,18.0,"[1.0, 0.22152, -0.22152, -0.27, -0.31944, -0.53757, -0.74503, -0.93214, -1.11343, -1.22588, -1.87252, -2.13621, -2.45904, -2.8158, -3.11343, -3.27824, -3.38197, -3.381]",0,1.0,1,1,1.0,0.0,0.0,0,-3.381969928741455,-27.803220748901367,1.2699999809265137,-3.2886600494384766,-0.9219601154327393,dropout,dropout,dropout,True,False,True,True
141,ml_pca_ae_isolation,42,21101,788405,4030,B4,1073.5,novel_early_pretrigger,64.27335,15.67235,1.9792117,0.01709579,0.12875487,0.7553657,0,0.0,233.5,1,0.0,-3.3735445,18.0,"[1.0, 0.14299, -0.14299, -0.29204, -0.38985, -0.69818, -0.85748, -1.0149, -1.14532, -0.91616, -1.52073, -1.97159, -2.34793, -2.72706, -3.06986, -3.22357, -3.33721, -3.37354]",0,1.0,1,1,1.0,0.0,0.0,0,-3.373539924621582,-27.028411865234375,1.2920399904251099,-3.251044988632202,-1.0256099700927734,dropout,dropout,dropout,True,False,True,True
142,ml_pca_ae_isolation,42,21354,788658,4266,B4,1384.0,novel_early_pretrigger,218.00732,13.632538,1.4505442,0.033536658,0.074634045,0.7299331,0,0.0,795.0,1,0.0,-2.6322255,18.0,"[1.0, 0.48338, -0.48338, -0.66546, -0.66691, -0.47254, -0.79118, -1.01734, -1.36416, -1.42702, -1.25434, -1.21676, -1.27818, -1.42124, -1.53396, -1.94942, -2.42269, -2.63223]",0,1.0,1,2,1.0,0.0,0.0,0,-2.632230043411255,-20.596811294555664,1.6654599905014038,-2.1345748901367188,-1.3540500402450562,dropout,dropout,dropout,True,False,True,True
143,ml_pca_ae_isolation,42,16250,783552,15902,B4,2267.5,baseline_excursion,583.681,13.4945965,1.2460182,0.0069809994,0.130817,0.67772985,3,0.0,2129.0,1,0.0,-1.5173098,1.6139162,"[-2.14311, -0.87784, 0.87784, 1.0, 0.30937, -0.28423, -0.24146, -0.41213, -0.53693, -0.77552, -0.86505, -0.9806, -0.85623, -0.74333, -0.69305, -0.78479, -1.18523, -1.51731]",3,1.0,2,2,0.8585549493864282,0.0,0.0,3,-1.5173100233078003,-9.875860214233398,3.1431100368499756,-1.0450949668884277,-0.661080002784729,dropout,dropout,dropout,True,False,False,True
144,ml_pca_ae_isolation,42,1936,769237,2543,B6,1012.0,novel_early_pretrigger,178.55707,28.43666,2.2806525,0.091819644,0.13558981,0.7862139,2,0.0,649.5,1,0.0,-3.798419,4.3323393,"[-3.83202, -0.2836, 1.0, 0.2836, -0.76779, -0.74308, -0.77273, -0.79447, -1.20356, -1.51383, -1.62154, -1.45751, -1.89723, -2.61957, -2.93577, -3.33794, -3.60375, -3.79842]",2,1.0,1,1,1.0,0.0,0.0,2,-3.798419952392578,-27.067190170288086,4.832019805908203,-3.4189701080322266,-1.901189923286438,dropout,dropout,dropout,True,False,True,True
145,ml_pca_ae_isolation,42,11263,778565,11227,B6,1087.0,novel_delayed_peak,31.008724,13.046291,0.41506904,0.03184557,0.08734149,0.5865372,17,0.76907074,115.5,1,0.12787488,1.0,18.0,"[-0.24379, -0.08464, 0.08464, 0.12787, 0.0736, 0.02024, -0.04416, -0.0874, -0.11408, -0.16743, -0.20975, -0.24011, -0.25207, -0.23091, -0.23459, -0.24563, 0.02024, 1.0]",17,1.0,1,1,0.1601926593270241,0.7690694956005637,0.12786999344825745,14,1.0,0.0,0.3716599941253662,0.13500499725341797,1.2520699501037598,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,True,True,True
146,ml_pca_ae_isolation,42,21854,789158,4731,B6,1052.5,novel_early_pretrigger,253.71526,8.0117,1.2720505,0.0018082751,0.07374426,0.67815644,3,0.0,926.0,1,0.8935867,-1.9187648,1.6316447,"[-1.7791, -0.75962, 0.75962, 1.0, 0.82613, 0.89359, 0.85083, 0.27221, -0.12589, -0.5601, -0.94014, -1.20713, -1.36865, -1.49976, -1.59667, -1.73254, -1.83991, -1.91876]",3,1.0,5,5,0.3823282797462466,0.0,0.893589973449707,2,-1.9187599420547485,-12.78955078125,2.779099941253662,-1.7719699144363403,-0.5501099824905396,dropout,dropout,dropout,True,False,True,True
147,ml_pca_ae_isolation,42,28915,796221,11300,B6,1117.0,novel_early_pretrigger,178.90935,7.615923,1.7206454,0.012700209,0.04435356,0.7065668,0,0.0,652.5,1,0.0,-1.9623992,18.0,"[1.0, 0.36795, -0.36795, -0.80036, -1.02149, -1.16294, -1.29096, -1.48702, -1.69382, -1.77708, -1.83438, -1.83527, -1.82005, -1.83975, -1.91853, -1.9624, -1.95345, -1.91226]",0,1.0,1,2,1.0,0.0,0.0,0,-1.962399959564209,-24.677709579467773,1.8003599643707275,-1.9366600513458252,-0.09221005439758301,dropout,dropout,dropout,True,False,True,True
148,ml_pca_ae_isolation,42,32704,800010,14814,B6,1276.0,novel_delayed_peak,16.567087,7.204609,0.3400215,0.023406189,0.039600685,0.52342707,17,0.9978647,1.5,1,0.002351097,1.0,18.0,"[0.0, 0.0, 0.00235, -0.00784, -0.01332, -0.02273, -0.02194, -0.01646, -0.01489, -0.01489, -0.02429, -0.02351, -0.02429, -0.01959, -0.02429, -0.02508, 0.09875, 1.0]",17,1.0,1,1,0.002134229438278038,0.9978657953016966,0.0023499999660998583,15,1.0,0.0,0.01018999982625246,0.26234501600265503,1.0242899656295776,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,True,True,True
149,ml_pca_ae_isolation,42,33530,800836,15585,B6,2098.5,novel_delayed_peak,7.8477836,7.16245,0.35572907,0.022784999,0.04138512,0.51401883,17,0.5150062,3.5,1,0.31617823,1.0,18.0,"[0.0031, -0.00119, 0.00119, -0.00214, -0.00024, 0.01692, 0.13128, 0.25852, 0.30855, 0.31618, 0.28806, 0.24327, 0.19943, 0.1594, 0.11222, 0.07267, 0.12032, 1.0]",17,1.0,1,1,0.0013277170825057344,0.5150056913025121,0.3161799907684326,8,1.0,0.0,0.005239999853074551,0.32630249857902527,0.800570011138916,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,True,True,True
150,ml_pca_ae_isolation,42,19405,786709,2456,B6,1072.0,novel_delayed_peak,14.071573,6.8767467,0.32257092,0.023165116,0.037329018,0.51243335,17,0.89503545,4.5,1,0.02891791,1.0,18.0,"[-0.00373, -0.0056, 0.00373, 0.00466, 0.0028, 0.00187, 0.0, 0.02052, 0.02892, 0.02425, 0.02705, 0.02425, 0.02425, 0.02612, 0.01586, 0.00933, 0.10168, 1.0]",17,1.0,1,1,0.006378821594094033,0.8950421862532234,0.028920000419020653,9,1.0,0.0,0.010259999893605709,0.2817175090312958,0.9757499694824219,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,True,True,True
151,ml_pca_ae_isolation,42,2743,770044,3305,B6,1706.5,novel_early_pretrigger,449.7322,6.7974653,1.0747604,0.013494223,0.03986372,0.64535147,3,0.0,1641.0,1,0.2973923,-1.5080575,1.6083149,"[-1.9036, -0.92323, 0.92323, 1.0, 0.52183, 0.29739, 0.247, 0.21887, 0.07354, -0.09054, -0.20422, -0.24758, -0.37943, -0.7908, -0.98652, -1.19338, -1.36859, -1.50806]",3,1.0,3,3,0.5860182963923738,0.0,0.29739001393318176,2,-1.5080599784851074,-6.769119739532471,2.903599977493286,-1.2641375064849854,-1.1286299228668213,dropout,dropout,dropout,True,False,True,True
152,ml_pca_ae_isolation,42,10976,778278,10958,B8,1361.5,novel_early_pretrigger,369.9312,9.869636,1.0575383,0.021311171,0.058483176,0.67761505,2,0.0,1350.0,1,0.5196474,-1.7462357,1.5965925,"[-2.18472, -0.98311, 1.0, 0.98311, 0.51965, 0.45722, 0.40507, 0.33529, 0.11568, 0.03342, -0.08997, -0.07235, -0.47778, -0.86339, -1.05729, -1.29159, -1.54939, -1.74624]",2,1.0,3,5,0.5151684142709753,0.0,0.5196499824523926,2,-1.7462400197982788,-7.148000240325928,3.184720039367676,-1.4111274480819702,-1.2684600353240967,dropout,dropout,dropout,True,False,True,True
153,ml_pca_ae_isolation,42,8693,775995,8850,B8,1004.5,novel_early_pretrigger,236.03532,8.49679,1.3130839,0.001859774,0.079815015,0.6761423,3,0.0,861.5,1,0.96217024,-1.8750622,1.6398052,"[-1.70981, -0.71528, 0.71528, 1.0, 0.85067, 0.96217, 0.80488, 0.2434, -0.12295, -0.50124, -0.92434, -1.22897, -1.39522, -1.4888, -1.57442, -1.67596, -1.78347, -1.87506]",3,1.0,5,5,0.3748099225978353,0.0,0.9621700048446655,2,-1.875059962272644,-12.570429801940918,2.7098100185394287,-1.7272275686264038,-0.47983992099761963,dropout,dropout,dropout,True,False,True,True
154,ml_pca_ae_isolation,42,25079,792385,7717,B8,1077.0,novel_delayed_peak,16.518534,6.666336,0.34726286,0.02135711,0.03793886,0.51540315,17,0.99595135,2.5,1,0.0027855153,1.0,18.0,"[0.00186, 0.00279, -0.00371, -0.00186, -0.00186, -0.00929, -0.00279, -0.00371, -0.01486, -0.02414, -0.02414, -0.02414, -0.01857, -0.02228, -0.01671, -0.00279, 0.14206, 1.0]",17,1.0,1,1,0.004055079193774059,0.9959449236488181,0.00279000005684793,16,1.0,0.0,0.006500000134110451,0.28064000606536865,1.0185699462890625,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,True,True,True
155,ml_pca_ae_isolation,42,32704,800010,14814,B8,1164.5,novel_delayed_peak,16.26741,6.531766,0.33755386,0.022005413,0.036165476,0.50555056,17,0.98584384,3.0,1,0.02876771,1.0,18.0,"[0.00558, 0.00215, -0.00215, -0.00301, -0.00558, -0.00816, -0.00129, -0.00301, 0.00215, 0.00558, 0.00129, -0.00043, 0.00301, 0.00644, 0.02276, 0.02877, 0.1052, 1.0]",17,1.0,1,1,0.006534621858074907,0.9858402625944056,0.028769999742507935,2,1.0,0.0,0.008589999750256538,0.28918248414993286,0.9969900250434875,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,True,True,True
156,ml_pca_ae_isolation,42,11263,778565,11227,B8,1487.0,novel_delayed_peak,16.4607,6.4919114,0.3437359,0.02113144,0.036957026,0.5092384,17,0.9937783,3.5,1,0.0033624747,1.0,18.0,"[0.00336, 0.00202, -0.00269, -0.00202, -0.00269, -0.00672, -0.00672, -0.01479, -0.00941, -0.01412, -0.00672, 0.00202, -0.00134, 0.00067, -0.0074, -0.00807, 0.1809, 1.0]",17,1.0,1,1,0.004524925039876965,0.9937761954993497,0.0033599999733269215,17,1.0,0.0,0.006049999967217445,0.29135748744010925,1.0013400316238403,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,True,True,True
157,ml_pca_ae_isolation,42,28878,796184,11267,B8,1178.5,novel_delayed_peak,15.849345,6.445637,0.33860308,0.021240182,0.03676234,0.5041881,17,0.9683698,3.0,1,0.010606703,1.0,18.0,"[0.00042, -0.00467, -0.00042, 0.00976, 0.00806, -0.00042, 0.00212, -0.00467, -0.00042, 0.00552, 0.00212, 0.01061, 0.00721, -0.00127, -0.00721, 0.00467, 0.17013, 1.0]",17,1.0,1,1,0.008340023852209472,0.9683684524229823,0.010610000230371952,6,1.0,0.0,0.014429999515414238,0.2918975055217743,0.9927899837493896,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,True,True,True
158,ml_pca_ae_isolation,42,18944,786247,2018,B8,1421.0,novel_delayed_peak,16.38718,5.938271,0.34652394,0.017921593,0.03677837,0.5063546,17,0.9904407,2.0,1,0.009852217,1.0,18.0,"[0.00985, -0.0007, 0.0007, -0.00211, -0.00352, -0.00633, 0.00211, -0.0007, -0.00915, -0.01056, -0.00633, -0.00985, -0.01548, -0.01619, -0.01126, -0.01126, 0.31246, 1.0]",17,1.0,1,1,0.007961543101456723,0.9904461280369977,0.009850000031292439,17,1.0,0.0,0.011959999799728394,0.3224849998950958,1.0154800415039062,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,True,True,True
159,ml_pca_ae_isolation,42,22796,790100,5603,B8,1070.5,novel_early_pretrigger,241.16385,5.911295,1.1652267,0.0011754162,0.05270231,0.648451,3,0.0,880.5,1,0.980383,-1.6314806,1.6550326,"[-1.58384, -0.64503, 0.64503, 1.0, 0.9178, 0.98038, 0.78702, 0.3106, 0.00327, -0.35077, -0.73657, -1.01214, -1.1943, -1.27651, -1.3503, -1.42971, -1.52966, -1.63148]",3,1.0,5,5,0.35421932228978753,0.0,0.9803799986839294,2,-1.6314799785614014,-10.51144027709961,2.5838398933410645,-1.4852874279022217,-0.43717992305755615,dropout,dropout,dropout,True,False,True,True
160,ml_pca_ae_isolation,57,13084,370737,7086,B2,1184.5,dropout,325.7644,1734.4203,3.9178166,7.1052775,7.3285623,0.79935503,0,0.0,1180.5,1,0.9932461,-11.166315,18.0,"[1.0, -11.16632, 0.99325, -0.99325, -1.12748, -1.53862, -1.87041, -2.18024, -2.57366, -2.7881, -3.10384, -2.44111, -2.34065, -2.38624, -2.93668, -3.78176, -4.24356, -4.41663]",0,1.0,2,2,1.0,0.0,0.9932500123977661,2,-11.166319847106934,-49.8885498046875,12.166319847106934,-3.8446574211120605,-2.075979709625244,dropout,dropout,dropout,True,False,False,True
161,ml_pca_ae_isolation,57,17697,375350,11414,B2,1515.5,novel_early_pretrigger,338.71664,1302.7415,3.682109,5.235647,5.693713,0.796925,2,0.0,1232.0,1,0.62586606,-3.8921149,2.0331764,"[0.62587, -9.62554, 1.0, -0.62587, -1.88684, -1.68492, -2.10591, -2.28011, -2.71758, -3.03959, -3.14979, -2.89772, -2.70637, -2.7585, -2.80798, -2.94919, -3.33982, -3.89211]",2,1.0,2,2,1.0,0.0,0.6258699893951416,2,-3.8921101093292236,-38.8422966003418,10.625539779663086,-3.247274875640869,-1.1857399940490723,dropout,dropout,dropout,True,False,True,True
162,ml_pca_ae_isolation,57,8776,366427,3062,B2,1696.0,novel_early_pretrigger,342.4013,904.62915,3.0225115,3.668742,3.8804522,0.7809279,2,0.0,1246.5,1,0.46992925,-3.2641509,1.9961492,"[0.46993, -8.09611, 1.0, -0.46993, -1.0967, -1.17394, -1.49175, -1.66981, -2.11144, -2.21167, -2.37264, -2.08491, -1.93986, -1.95519, -2.0454, -2.65743, -3.09021, -3.26415]",2,1.0,1,2,1.0,0.0,0.4699299931526184,2,-3.2641499042510986,-29.63503074645996,9.096110343933105,-2.7642974853515625,-1.3242899179458618,dropout,dropout,dropout,True,False,True,True
163,ml_pca_ae_isolation,57,20872,378525,14338,B2,2190.5,novel_early_pretrigger,343.02045,508.20816,2.2588868,2.0429442,2.203529,0.7590411,2,0.0,1250.0,1,0.14129195,-2.3398767,0.11572194,"[0.14129, -6.10021, 1.0, -0.14129, -0.94978, -0.72746, -0.92148, -1.021, -1.33143, -1.55102, -1.65145, -1.44784, -1.31956, -1.34924, -1.40813, -1.74321, -2.15727, -2.33988]",2,1.0,1,1,1.0,0.0,0.14128999412059784,2,-2.3398799896240234,-20.060039520263672,7.100210189819336,-1.9121224880218506,-1.020319938659668,dropout,dropout,dropout,True,False,True,True
164,ml_pca_ae_isolation,57,25166,382819,1914,B2,2239.0,novel_early_pretrigger,332.7028,475.91608,2.18414,1.9098579,2.0686615,0.7532502,2,0.0,1212.5,1,0.083072804,-2.2492185,0.1393528,"[0.08307, -5.92631, 1.0, -0.08307, -0.85083, -0.66726, -0.88879, -0.94462, -1.251, -1.46941, -1.56364, -1.38276, -1.2586, -1.28986, -1.33006, -1.69049, -2.06431, -2.24922]",2,1.0,1,1,1.0,0.0,0.08307000249624252,2,-2.2492198944091797,-18.983919143676758,6.926310062408447,-1.8335199356079102,-0.9906198978424072,dropout,dropout,dropout,True,False,True,True
165,ml_pca_ae_isolation,57,25150,382803,1899,B2,3803.5,baseline_excursion,947.40094,301.09073,1.7145498,0.85832554,1.9801317,0.7607722,3,0.0,3454.0,1,0.8162219,-2.98738,0.6225157,"[-0.81622, 0.81622, -2.98738, 1.0, -2.98738, -2.98738, -2.98738, 0.75785, 0.2428, 0.04588, -0.10346, -0.1471, -0.24491, -0.29433, -0.3272, -0.29223, -0.25674, -0.24648]",3,1.0,3,3,0.6344319840949334,0.0,0.8162199854850769,2,-2.987380027770996,-10.874588966369629,3.987380027770996,-0.28066250681877136,-0.001570001244544983,dropout,dropout,dropout,True,False,False,True
166,ml_pca_ae_isolation,57,1134,358785,12311,B2,2918.0,baseline_excursion,550.2177,300.95972,1.7766112,1.2195443,1.2781668,0.7200639,0,0.0,2005.0,1,0.37422892,-4.454078,18.0,"[1.0, -4.45408, 0.37423, -0.37423, -0.43283, -0.51748, -0.64976, -0.78478, -1.02159, -1.04044, -1.03461, -0.8756, -0.88725, -0.89513, -1.02262, -1.37114, -1.5963, -1.66278]",0,1.0,1,2,1.0,0.0,0.3742299973964691,2,-4.454080104827881,-18.620620727539062,5.454080104827881,-1.4132099151611328,-0.7755300402641296,dropout,dropout,dropout,True,False,False,True
