event_id,run,heldout_run,stave,amplitude_adc,peak_sample,mlp_target_residual_ns,mlp_pred_residual_ns,mlp_pred_sigma_ns,mlp_target_error_ns,mlp_pull
60:496181:9191:107169,60,60,B6,2056.0,9,1.6973745263325952,2.688046932220459,1.6740102767944336,-0.9906724058878638,-0.5917958925466723
60:496181:9191:107169,60,60,B8,3203.5,8,1.0301597435894223,1.814956545829773,1.7435804605484009,-0.7847968022403506,-0.450106444754211
60:496193:9202:107181,60,60,B4,2359.0,6,-4.0785062550518845,-4.527602195739746,2.2121317386627197,0.44909594068786163,0.20301500712581863
60:496193:9202:107181,60,60,B6,2421.0,7,3.4067545575300286,3.35268497467041,1.9772462844848633,0.05406958285961849,0.027345901865586445
60:496193:9202:107181,60,60,B8,4602.0,6,0.6717516975218558,0.2840890884399414,1.8879190683364868,0.3876626090819144,0.20533857387408977
60:496214:9221:107202,60,60,B4,2399.0,8,-5.506156757961783,-4.525720596313477,1.9020588397979736,-0.9804361616483064,-0.5154604795256718
60:496214:9221:107202,60,60,B6,2574.0,8,1.8411812632695117,2.7468669414520264,1.6191685199737549,-0.9056856781825147,-0.559352326215677
60:496214:9221:107202,60,60,B8,2543.0,8,3.6649754946922712,2.630781888961792,1.9550929069519043,1.0341936057304792,0.5289741485190302
60:496264:9267:107252,60,60,B4,2837.5,8,-3.6824087351956365,-4.413069248199463,1.8663252592086792,0.7306605130038264,0.3914968783702933
60:496264:9267:107252,60,60,B6,2312.5,9,3.0262561338877134,2.6297571659088135,1.6736873388290405,0.39649896797889994,0.23690145631160833
60:496264:9267:107252,60,60,B8,3466.0,8,0.6561526013079231,1.3959646224975586,1.6527045965194702,-0.7398120211896355,-0.447637177719267
60:496271:9273:107259,60,60,B4,3036.0,16,-4.016109366608617,-3.6071925163269043,20.085599899291992,-0.4089168502817131,-0.020358707349145556
60:496271:9273:107259,60,60,B6,3211.0,14,2.1228114719701807,-2.081301689147949,20.085599899291992,4.20411316111813,0.20930981310975547
60:496271:9273:107259,60,60,B8,4869.0,13,1.8932978946384367,1.7853193283081055,20.085599899291992,0.1079785663303312,0.00537591940851801
60:496354:9345:107342,60,60,B4,2466.0,9,-4.731787253883461,-4.222207069396973,1.9372106790542603,-0.509580184486488,-0.2630484076906201
60:496354:9345:107342,60,60,B6,3013.0,8,3.6274429873898697,2.275404214859009,1.7615389823913574,1.352038772530861,0.7675327006930133
60:496354:9345:107342,60,60,B8,5653.0,8,1.104344266493598,1.1500778198242188,2.4280171394348145,-0.04573355333062068,-0.018835762148395038
60:496410:9398:107398,60,60,B4,2168.0,4,-1.584501034784413,-2.2020444869995117,2.377904176712036,0.6175434522150987,0.2597007306951222
60:496410:9398:107398,60,60,B6,2245.0,5,1.1213808850139202,0.9863741993904114,2.0854508876800537,0.13500668562350882,0.06473740830871166
60:496410:9398:107398,60,60,B8,4532.5,4,0.4631201497704929,-0.7049810886383057,1.7496705055236816,1.1681012384087985,0.6676121216658346
60:496485:9471:107473,60,60,B4,2643.5,7,-1.8453161783264775,-3.1691248416900635,2.0812149047851562,1.323808663363586,0.6360749484927616
60:496485:9471:107473,60,60,B6,3063.5,5,1.6611259905523,0.9121443033218384,2.1683926582336426,0.7489816872304615,0.34540869910552857
60:496485:9471:107473,60,60,B8,4431.0,4,0.18419018777417762,-0.2864745259284973,1.4373191595077515,0.47066471370267493,0.3274601264369611
60:496564:9542:107552,60,60,B4,2581.5,8,-4.267007302685826,-4.494400978088379,1.8979188203811646,0.22739367540255273,0.11981211891712239
60:496564:9542:107552,60,60,B6,2225.0,8,5.956868296880948,2.813389778137207,1.6479320526123047,3.1434785187437413,1.9075292053217205
60:496564:9542:107552,60,60,B8,6095.5,7,-1.6898609941951221,1.007817029953003,2.2802810668945312,-2.697678024148125,-1.1830462758795075
60:496614:9591:107602,60,60,B4,1611.0,4,-0.16715658188147486,-0.8695045113563538,2.1084208488464355,0.7023479294748789,0.33311562530751354
60:496614:9591:107602,60,60,B6,2666.5,4,1.9427656410309915,-0.4238341450691223,2.4297404289245605,2.366599786100114,0.9740134204984218
60:496614:9591:107602,60,60,B8,3926.5,3,-1.7756090591495202,-1.5237038135528564,2.6420044898986816,-0.2519052455966637,-0.09534625946314121
60:496643:9618:107631,60,60,B4,2722.0,8,-3.1894429638801896,-4.32733154296875,1.8618268966674805,1.1378885790885604,0.6111677627631704
60:496643:9618:107631,60,60,B6,2687.0,8,1.9235401180287823,2.6015512943267822,1.6627817153930664,-0.6780111762979999,-0.4077571758345468
60:496643:9618:107631,60,60,B8,3590.5,8,1.2659028458514143,1.5424575805664062,1.692273736000061,-0.2765547347149919,-0.1634219859540395
60:496670:9642:107658,60,60,B4,2749.5,7,-4.421302286366547,-4.424445629119873,2.267594814300537,0.0031433427533258396,0.0013862012443768249
60:496670:9642:107658,60,60,B6,2431.5,6,2.2683127833334034,2.7142174243927,2.0972108840942383,-0.44590464105929684,-0.2126179319596074
60:496670:9642:107658,60,60,B8,2941.5,8,2.152989503033144,2.1975975036621094,1.5529178380966187,-0.04460800062896553,-0.028725280587697216
60:496701:9670:107689,60,60,B4,2827.5,7,-4.4033336292303105,-3.6251890659332275,2.101050853729248,-0.7781445632970829,-0.3703596997264106
60:496701:9670:107689,60,60,B6,3212.5,5,2.2760793870245095,1.177598476409912,2.3889942169189453,1.0984809106145974,0.45980894505106584
60:496701:9670:107689,60,60,B8,5523.0,5,2.127254242205801,-0.5903160572052002,2.236294746398926,2.717570299411001,1.2152111450367027
60:496769:9734:107757,60,60,B4,3002.5,10,-5.849876379687572,-4.464580535888672,1.8901439905166626,-1.3852958437989003,-0.7329049272168072
60:496769:9734:107757,60,60,B6,3032.0,8,2.996140938093717,1.9202326536178589,1.6730901002883911,1.075908284475858,0.6430665534930865
60:496769:9734:107757,60,60,B8,2793.0,8,2.853735441593855,2.76534104347229,2.074328660964966,0.08839439812156513,0.04261349697614676
60:496775:9740:107763,60,60,B4,2525.5,8,-3.124887499131404,-4.349884986877441,1.8659214973449707,1.2249974877460375,0.656510731822905
60:496775:9740:107763,60,60,B6,2934.5,8,3.40777916753526,2.5180258750915527,1.599643588066101,0.8897532924437073,0.5562197098663584
60:496775:9740:107763,60,60,B8,5003.0,7,-0.28289166840386315,0.8483047485351562,1.9296554327011108,-1.1311964169390194,-0.5862167917489719
60:496844:9804:107832,60,60,B4,3097.0,10,-4.172554484159548,-4.72602653503418,1.9901775121688843,0.5534720508746318,0.27810185146322003
60:496844:9804:107832,60,60,B6,3024.5,10,1.481675183158515,1.8741545677185059,1.616805076599121,-0.39247938455999076,-0.24274997044514113
60:496844:9804:107832,60,60,B8,3173.5,11,2.690879301001033,1.7084461450576782,1.7082682847976685,0.9824331559433546,0.5751047213639023
60:496881:9838:107869,60,60,B4,2756.0,8,-5.188787360787707,-4.7915239334106445,1.9915796518325806,-0.39726342737706233,-0.199471523527324
60:496881:9838:107869,60,60,B6,3016.0,8,4.008217102816808,1.762324333190918,1.7267403602600098,2.2458927696258897,1.3006545867079327
60:496881:9838:107869,60,60,B8,4227.5,7,1.1805702579708992,1.0355637073516846,1.6450555324554443,0.14500655061921464,0.0881469031034927
60:497011:9963:107999,60,60,B4,2591.5,9,-3.7281094253341465,-4.215291976928711,2.1111950874328613,0.4871825515945645,0.2307615030437387
60:497011:9963:107999,60,60,B6,2530.5,9,3.5344153927105637,3.48310923576355,2.4908578395843506,0.0513061569470139,0.020597786084642775
60:497011:9963:107999,60,60,B8,4559.5,8,0.19369403262358276,0.9899647235870361,2.33608078956604,-0.7962706909634534,-0.3408575142263688
60:497113:10049:108101,60,60,B4,2829.0,7,-2.7556525387550295,-4.394745349884033,1.8662045001983643,1.6390928111290037,0.8783028928259362
60:497113:10049:108101,60,60,B6,2600.0,8,2.8324628458603485,2.372305393218994,1.5786055326461792,0.4601574526413543,0.29149616108972026
60:497113:10049:108101,60,60,B8,5065.0,7,-0.076810307105319,0.599962055683136,1.9736957550048828,-0.676772362788455,-0.3428959914780689
60:497226:10153:108214,60,60,B4,2372.5,8,-4.410050001396904,-4.251689910888672,1.9053444862365723,-0.15836009050823208,-0.08311362677571456
60:497226:10153:108214,60,60,B6,2548.5,8,2.6671131491247735,2.632538318634033,1.6975857019424438,0.03457483049074028,0.020367060379442647
60:497226:10153:108214,60,60,B8,4040.0,8,1.7429368522721376,1.0399553775787354,1.8000106811523438,0.7029814746934022,0.39054294624705366
60:497398:10316:108386,60,60,B4,2261.5,8,-7.117069796231078,-4.260341167449951,1.9191139936447144,-2.856728628781127,-1.4885664104588845
60:497398:10316:108386,60,60,B6,1804.0,10,3.345034099872805,3.1740996837615967,2.195962905883789,0.17093441611120852,0.07784030215319786
60:497398:10316:108386,60,60,B8,2960.0,9,3.772035696358273,3.275440216064453,2.2668721675872803,0.49659548029381995,0.2190663802724993
60:497563:10467:108551,60,60,B4,1125.5,4,-0.4378340937516789,-0.22196604311466217,3.451777219772339,-0.21586805063701675,-0.06253823375404693
60:497563:10467:108551,60,60,B6,1601.5,4,1.645631358403893,0.9355576038360596,2.7847797870635986,0.7100737545678335,0.25498380800751513
60:497563:10467:108551,60,60,B8,2016.5,3,-1.2077972646522142,-0.225136861205101,1.7720746994018555,-0.9826604034471131,-0.554525384160611
60:497585:10485:108573,60,60,B4,1429.0,8,-3.495871988568261,-4.198416233062744,1.8375691175460815,0.7025442444944829,0.3823226227444829
60:497585:10485:108573,60,60,B6,1263.5,9,1.956148898659869,2.7177929878234863,1.6683809757232666,-0.7616440891636174,-0.456516886877971
60:497585:10485:108573,60,60,B8,4271.0,8,1.5397230899083993,0.37803202867507935,1.8496052026748657,1.16169106123332,0.6280751479036193
60:497609:10507:108597,60,60,B4,2693.0,7,-3.795190840699469,-4.597167015075684,1.96787691116333,0.8019761743762146,0.40753370794015686
60:497609:10507:108597,60,60,B6,2263.0,7,2.1656133547374523,3.327174186706543,1.7624236345291138,-1.1615608319690907,-0.6590701629347122
60:497609:10507:108597,60,60,B8,3260.5,7,1.6295774859620167,1.9136780500411987,1.7125494480133057,-0.28410056407918205,-0.16589334947890785
60:497728:10614:108716,60,60,B4,1267.0,5,-1.0048892017933433,-0.2503235936164856,5.112807273864746,-0.7545656081768577,-0.14758342486993162
60:497728:10614:108716,60,60,B6,1939.0,4,1.7301122504969477,1.0503686666488647,2.955299139022827,0.679743583848083,0.23000838557170253
60:497728:10614:108716,60,60,B8,2622.5,3,-0.7252230487036044,-1.156288981437683,2.105043411254883,0.43106593273407867,0.20477769267338133
60:497744:10629:108732,60,60,B4,3810.0,16,-5.6803996824131175,-7.650566577911377,20.085599899291992,1.9701668954982594,0.09808852637593896
60:497744:10629:108732,60,60,B6,3498.5,6,0.9728589152787066,1.394399881362915,2.6119847297668457,-0.42154096608420843,-0.1613872245424025
60:497744:10629:108732,60,60,B8,1648.0,7,4.707540767134411,3.0116379261016846,1.9564875364303589,1.6959028410327264,0.8668099384506822
60:497784:10667:108772,60,60,B4,1388.0,5,-9.06395925759228,5.040510654449463,20.085599899291992,-14.104469912041743,-0.7022180060720477
60:497784:10667:108772,60,60,B6,3492.0,6,4.1309728727605375,1.632619023323059,2.3930726051330566,2.4983538494374784,1.0439941705398312
60:497784:10667:108772,60,60,B8,3539.5,6,4.932986384831743,1.6542315483093262,1.6490026712417603,3.278754836522417,1.988325970420286
60:497787:10670:108775,60,60,B4,2418.5,6,-5.088237865496815,-4.390578746795654,2.2174534797668457,-0.6976591187011607,-0.3146217609825646
60:497787:10670:108775,60,60,B6,2443.0,6,0.8149030310986305,3.1512744426727295,2.071310520172119,-2.336371411574099,-1.1279677232460317
60:497787:10670:108775,60,60,B8,2915.5,9,4.2733348343981845,2.562877655029297,1.7441617250442505,1.7104571793688876,0.9806757910167374
60:497808:10690:108796,60,60,B4,2605.0,8,-3.8424575992981715,-4.24221134185791,1.8617091178894043,0.3997537425597386,0.21472406119648502
60:497808:10690:108796,60,60,B6,2528.0,9,3.6757831986233214,3.0700502395629883,1.9076775312423706,0.6057329590603331,0.3175237686349699
60:497808:10690:108796,60,60,B8,3914.0,8,0.16667440067485018,1.0230066776275635,1.8081544637680054,-0.8563322769527133,-0.4735946480856542
60:497822:10703:108810,60,60,B4,2677.0,8,-5.265093737753311,-4.323323726654053,1.8585246801376343,-0.9417700110992584,-0.5067298923517739
60:497822:10703:108810,60,60,B6,2721.5,9,-0.7770765077467203,2.2722327709198,1.6762462854385376,-3.04930927866652,-1.8191296262104846
60:497822:10703:108810,60,60,B8,2597.0,9,6.042170245500039,3.1908183097839355,2.3223438262939453,2.851351935716103,1.2277906068139626
60:497877:10753:108865,60,60,B4,3077.0,10,-7.105916617749784,-2.943502902984619,6.91018533706665,-4.162413714765165,-0.6023592004743675
60:497877:10753:108865,60,60,B6,2610.5,11,2.497431448548582,2.23524808883667,8.950005531311035,0.2621833597119121,0.029294212030895397
60:497877:10753:108865,60,60,B8,2738.0,12,4.608485169201188,3.4329538345336914,8.217697143554688,1.1755313346674967,0.14304875369975037
60:498004:10868:108992,60,60,B4,2493.5,8,-3.5292078409507965,-4.709704399108887,2.1582581996917725,1.1804965581580902,0.5469672527256844
60:498004:10868:108992,60,60,B6,3028.0,8,1.986604020287757,1.6191184520721436,1.6659682989120483,0.3674855682156135,0.22058377008469968
60:498004:10868:108992,60,60,B8,2615.5,8,1.5426038206630466,2.6026864051818848,2.027672529220581,-1.0600825845188382,-0.5228075881297876
60:498009:10873:108997,60,60,B4,2122.0,13,-4.951285760259324,-1.089802861213684,20.085599899291992,-3.8614828990456402,-0.19225131031220807
60:498009:10873:108997,60,60,B6,2717.0,13,3.118033863712455,0.3175860643386841,20.085599899291992,2.800447799373771,0.13942564889348838
60:498009:10873:108997,60,60,B8,4538.5,12,1.8332518965468694,2.565455198287964,20.085599899291992,-0.7322033017410945,-0.03645414154480416
60:498019:10883:109007,60,60,B4,5890.5,4,1.1087289306036148,-4.202678203582764,5.158653259277344,5.311407134186378,1.0296111925402858
60:498019:10883:109007,60,60,B6,1890.5,5,0.6463958989238989,0.9101905226707458,2.2135491371154785,-0.2637946237468469,-0.11917269841617482
60:498019:10883:109007,60,60,B8,3239.0,4,-1.7551248295275137,-0.7068790793418884,1.667084813117981,-1.0482457501856253,-0.6287896944037724
60:498041:10901:109029,60,60,B4,2257.5,8,-2.6915850270639083,-4.303891658782959,1.865356683731079,1.6123066317190506,0.8643422707201077
60:498041:10901:109029,60,60,B6,2690.5,8,2.493715544241631,2.5699756145477295,1.6120768785476685,-0.07626007030609827,-0.04730547985701619
60:498041:10901:109029,60,60,B8,3923.0,7,0.19786948282227002,0.9645220041275024,1.6331583261489868,-0.7666525213052324,-0.4694293927478613
60:498054:10913:109042,60,60,B4,2322.0,9,-7.1860616969349564,-4.201968669891357,1.916748046875,-2.984093027043599,-1.5568519983149385
60:498054:10913:109042,60,60,B6,2849.0,9,3.7195412732878026,3.0328493118286133,2.209885835647583,0.6866919614591893,0.3107363965966874
60:498054:10913:109042,60,60,B8,2500.5,9,3.466520423647154,3.5896384716033936,2.6908843517303467,-0.1231180479562397,-0.045753749274683564
60:498060:10918:109048,60,60,B4,2400.5,12,-2.1051709077131306,-0.7695525288581848,20.085599899291992,-1.3356183788549458,-0.0664963150491724
60:498060:10918:109048,60,60,B6,1537.0,12,2.101255091408575,0.7590399384498596,20.085599899291992,1.3422151529587154,0.06682474806271671
60:498060:10918:109048,60,60,B8,2810.5,12,0.003915816304555619,3.1012816429138184,20.085599899291992,-3.0973658266092627,-0.15420828066571432
60:498084:10942:109072,60,60,B4,2795.0,8,-4.087600091333286,-4.365528583526611,1.8602572679519653,0.2779284921933254,0.14940325565791684
60:498084:10942:109072,60,60,B6,3088.0,8,1.216219456055427,1.3232301473617554,1.6699455976486206,-0.10701069130632845,-0.06408034576515885
60:498084:10942:109072,60,60,B8,2657.5,8,2.871380635277859,2.625088930130005,2.0098516941070557,0.24629170514785415,0.12254222829972414
60:498137:10994:109125,60,60,B4,2959.5,10,-3.7042834849844013,-4.465818881988525,1.922788381576538,0.7615353970041241,0.3960578315850462
60:498137:10994:109125,60,60,B6,3555.5,8,1.0505992263241808,0.5951762795448303,1.8899685144424438,0.45542294677935047,0.24096853640638768
60:498137:10994:109125,60,60,B8,3712.0,8,2.6536842586602205,1.2385339736938477,1.7425203323364258,1.4151502849663729,0.812128420371942
60:498215:11065:109203,60,60,B4,2838.0,8,-5.641957407280714,-4.34312629699707,1.8693573474884033,-1.2988311102836434,-0.6948008694157396
60:498215:11065:109203,60,60,B6,2875.0,9,3.9629305650010878,2.605248212814331,1.8082553148269653,1.3576823521867567,0.7508244776356017
60:498215:11065:109203,60,60,B8,4286.5,8,1.679026842279626,0.9860064387321472,2.0366296768188477,0.6930204035474787,0.3402780640169965
60:498223:11072:109211,60,60,B4,2840.5,4,-0.32643699328704656,-4.851891994476318,3.3420965671539307,4.525455001189272,1.354076673207282
60:498223:11072:109211,60,60,B6,5242.0,4,3.343635079973261,-2.549185276031494,3.6967577934265137,5.892820356004755,1.5940509725801424
60:498223:11072:109211,60,60,B8,3527.5,3,-3.0171980866862107,-1.4444596767425537,2.7723758220672607,-1.572738409943657,-0.5672890368705217
60:498235:11084:109223,60,60,B4,2508.5,6,-3.5816239574985005,-4.313872814178467,2.1571693420410156,0.7322488566799663,0.33944894469302334
60:498235:11084:109223,60,60,B6,2197.0,7,4.731156250861066,3.171771764755249,2.0054659843444824,1.5593844861058166,0.7775671580964388
60:498235:11084:109223,60,60,B8,5844.0,5,-1.1495322933625687,-0.15269048511981964,2.6531777381896973,-0.996841808242749,-0.3757161813527461
60:498253:11102:109241,60,60,B4,1215.5,5,-0.6357062366787112,0.15566901862621307,5.3286237716674805,-0.7913752553049243,-0.14851400459396294
60:498253:11102:109241,60,60,B6,1430.0,4,1.2166852006301525,2.232564926147461,3.7352848052978516,-1.0158797255173084,-0.2719684785686114
60:498253:11102:109241,60,60,B8,1772.0,6,-0.5809789639514413,0.09118399024009705,2.045321226119995,-0.6721629541915384,-0.32863441967335444
60:498291:11138:109279,60,60,B4,2679.0,9,-4.863472070432472,-4.331722736358643,1.8806843757629395,-0.5317493340738295,-0.28274246382150864
60:498291:11138:109279,60,60,B6,2546.0,9,3.8977277961643324,3.005267381668091,1.8773691654205322,0.8924604144962416,0.475378221254811
60:498291:11138:109279,60,60,B8,3074.0,11,0.9657442742681397,2.4178521633148193,1.901261329650879,-1.4521078890466796,-0.7637602818721004
60:498418:11258:109406,60,60,B4,1889.0,4,-1.692290166770153,-1.4138752222061157,2.108069896697998,-0.27841494456403737,-0.13207102145907787
