geometry,method,n,bias_median_frac,res68_abs_frac,depth_order_violation_rate,run
first_center_cm_1p5,traditional_depth_charge_lookup,11911,-0.021798031588443918,0.03131003186065765,0.0,62
first_center_cm_1p5,ml_monotonic_hgb,11911,0.0019217149615902984,0.04088316608036228,0.0,62
first_center_cm_1p5,pstar_depth_only,14779,0.3191926342703496,0.5059577011337069,0.0,63
first_center_cm_1p5,traditional_depth_charge_lookup,14779,-0.023911057242230558,0.030660474360146305,0.0,63
first_center_cm_1p5,ml_monotonic_hgb,14779,0.009035182027278293,0.033802716540192804,0.0,63
first_center_cm_1p5,pstar_depth_only,11904,0.46163806993156775,0.6261558946487227,0.0,65
first_center_cm_1p5,traditional_depth_charge_lookup,11904,-0.025882126277318347,0.03235629976855481,0.0,65
first_center_cm_1p5,ml_monotonic_hgb,11904,0.01475416200163859,0.031462815546250175,0.0,65
first_center_cm_2,pstar_depth_only,1911,0.1627066641481117,0.3178137065806091,0.0,44
first_center_cm_2,traditional_depth_charge_lookup,1911,-0.015433967745462136,0.0218948095448274,0.0,44
first_center_cm_2,ml_monotonic_hgb,1911,0.00269036244429141,0.02766921773676979,0.0,44
first_center_cm_2,pstar_depth_only,22999,0.13319781723913265,0.2895387562223882,0.0,45
first_center_cm_2,traditional_depth_charge_lookup,22999,-0.014461017037723931,0.022134961009279443,0.0,45
first_center_cm_2,ml_monotonic_hgb,22999,0.0015305190908432896,0.028211688346724592,0.0,45
first_center_cm_2,pstar_depth_only,676,0.1591375018889011,0.29113507713661574,0.0,46
first_center_cm_2,traditional_depth_charge_lookup,676,-0.013669376303430422,0.02132800741924309,0.0,46
first_center_cm_2,ml_monotonic_hgb,676,0.005023608736577987,0.02523365400823913,0.0,46
first_center_cm_2,pstar_depth_only,5160,0.12877210937202893,0.28318041974630237,0.0,47
first_center_cm_2,traditional_depth_charge_lookup,5160,-0.012359291753657548,0.020720954834102957,0.0,47
first_center_cm_2,ml_monotonic_hgb,5160,0.0034039832702296227,0.025120592002680946,0.0,47
first_center_cm_2,pstar_depth_only,13175,0.20183483929623136,0.3426767565683926,0.0,48
first_center_cm_2,traditional_depth_charge_lookup,13175,-0.015964868711945402,0.02203456645134238,0.0,48
first_center_cm_2,ml_monotonic_hgb,13175,0.004001382249666549,0.02627123368572161,0.0,48
first_center_cm_2,pstar_depth_only,13921,0.1912359149766055,0.34166991982615247,0.0,49
first_center_cm_2,traditional_depth_charge_lookup,13921,-0.015832609453766428,0.022044721348488443,0.0,49
first_center_cm_2,ml_monotonic_hgb,13921,0.0038941426145466494,0.026486067877023168,0.0,49
first_center_cm_2,pstar_depth_only,34254,-0.16367948999847737,0.24821900684313036,0.0,50
first_center_cm_2,traditional_depth_charge_lookup,34254,-0.004868664149030565,0.018200286233590976,0.0,50
first_center_cm_2,ml_monotonic_hgb,34254,-0.00984072359864568,0.024824089652689348,0.0,50
first_center_cm_2,pstar_depth_only,14294,-0.13485656519331302,0.24942343421707516,0.0,51
first_center_cm_2,traditional_depth_charge_lookup,14294,-0.005985323176320435,0.019399894837769428,0.0,51
first_center_cm_2,ml_monotonic_hgb,14294,-0.007641022669760193,0.024699045323522135,0.0,51
first_center_cm_2,pstar_depth_only,6933,-0.13959556512060975,0.2485375653986753,0.0,52
first_center_cm_2,traditional_depth_charge_lookup,6933,-0.005923258625997412,0.01960080143707291,0.0,52
first_center_cm_2,ml_monotonic_hgb,6933,-0.008268499446332806,0.0250024684045678,0.0,52
first_center_cm_2,pstar_depth_only,31382,-0.1151196712973785,0.21230910819247392,0.0,53
first_center_cm_2,traditional_depth_charge_lookup,31382,-0.009397120240586372,0.017217707943873964,0.0,53
first_center_cm_2,ml_monotonic_hgb,31382,-0.008347670164653032,0.01934962625020773,0.0,53
first_center_cm_2,pstar_depth_only,29664,-0.11520724528634907,0.21208363985061376,0.0,54
first_center_cm_2,traditional_depth_charge_lookup,29664,-0.009273669749158936,0.017033077616684104,0.0,54
first_center_cm_2,ml_monotonic_hgb,29664,-0.008255213163832693,0.019199902371136182,0.0,54
first_center_cm_2,pstar_depth_only,16836,-0.12957362745303225,0.24398707864604585,0.0,55
first_center_cm_2,traditional_depth_charge_lookup,16836,-0.00605272778444599,0.019048823374593175,0.0,55
first_center_cm_2,ml_monotonic_hgb,16836,-0.007619494640159952,0.02459601882534238,0.0,55
first_center_cm_2,pstar_depth_only,38925,-0.1563948176791651,0.24810358271473595,0.0,56
first_center_cm_2,traditional_depth_charge_lookup,38925,-0.0038214145768530995,0.019348209442190876,0.0,56
first_center_cm_2,ml_monotonic_hgb,38925,-0.0089476055531701,0.025623322029112897,0.0,56
first_center_cm_2,pstar_depth_only,12928,0.19836196716076587,0.3451466945853611,0.0,57
first_center_cm_2,traditional_depth_charge_lookup,12928,-0.016032312424409383,0.02173181430506322,0.0,57
first_center_cm_2,ml_monotonic_hgb,12928,0.0035745932014718176,0.026636103981851348,0.0,57
first_center_cm_2,pstar_depth_only,15919,0.18389798128388815,0.29750547643283,0.0,58
first_center_cm_2,traditional_depth_charge_lookup,15919,-0.018869135025732644,0.021322052059896693,0.0,58
first_center_cm_2,ml_monotonic_hgb,15919,-0.0014811214282035947,0.015290259529248734,0.0,58
first_center_cm_2,pstar_depth_only,13861,0.18023549988953494,0.34395099248628247,0.0,59
first_center_cm_2,traditional_depth_charge_lookup,13861,-0.017075993113355326,0.02466469146339729,0.0,59
first_center_cm_2,ml_monotonic_hgb,13861,0.0005052202248061132,0.03771835947474967,0.0,59
first_center_cm_2,pstar_depth_only,10133,0.13380754413539517,0.2919710615038038,0.0,60
first_center_cm_2,traditional_depth_charge_lookup,10133,-0.016894750193157622,0.02413737185490334,0.0,60
first_center_cm_2,ml_monotonic_hgb,10133,-0.002235361195968586,0.04080720811833321,0.0,60
first_center_cm_2,pstar_depth_only,11287,0.13244041587484345,0.2938596654554573,0.0,61
first_center_cm_2,traditional_depth_charge_lookup,11287,-0.017268184843270164,0.024123160265634918,0.0,61
first_center_cm_2,ml_monotonic_hgb,11287,-0.00310038542843707,0.03979231514197944,0.0,61
first_center_cm_2,pstar_depth_only,11911,0.15964971705649755,0.33860150512389353,0.0,62
first_center_cm_2,traditional_depth_charge_lookup,11911,-0.01742002310967243,0.02414338849244591,0.0,62
first_center_cm_2,ml_monotonic_hgb,11911,-0.0009394275591932998,0.03537849115175286,0.0,62
first_center_cm_2,pstar_depth_only,14779,0.25254762693058197,0.3796783601259386,0.0,63
first_center_cm_2,traditional_depth_charge_lookup,14779,-0.018714215040122533,0.023488632441707204,0.0,63
first_center_cm_2,ml_monotonic_hgb,14779,0.0036390772100975224,0.02795362424313337,0.0,63
first_center_cm_2,pstar_depth_only,11904,0.3489835751747563,0.4606994859782504,0.0,65
first_center_cm_2,traditional_depth_charge_lookup,11904,-0.01995578674599224,0.023839332664601382,0.0,65
first_center_cm_2,ml_monotonic_hgb,11904,0.008544923021733,0.025418490989639164,0.0,65
first_center_cm_2p5,pstar_depth_only,1911,0.13422109127075818,0.2550198780564369,0.0,44
first_center_cm_2p5,traditional_depth_charge_lookup,1911,-0.012802081440672465,0.017712838721419835,0.0,44
first_center_cm_2p5,ml_monotonic_hgb,1911,0.004373548339278866,0.021940990491636937,0.0,44
first_center_cm_2p5,pstar_depth_only,22999,0.1107815847738037,0.2497321794861806,0.0,45
first_center_cm_2p5,traditional_depth_charge_lookup,22999,-0.012041146108112858,0.017823629286632513,0.0,45
first_center_cm_2p5,ml_monotonic_hgb,22999,0.0034642386336919706,0.02268765802890619,0.0,45
first_center_cm_2p5,pstar_depth_only,676,0.13170551049590723,0.2497321794861806,0.0,46
first_center_cm_2p5,traditional_depth_charge_lookup,676,-0.01128812532336107,0.016963043231715682,0.0,46
first_center_cm_2p5,ml_monotonic_hgb,676,0.0063374027516162595,0.020240958906840908,0.0,46
first_center_cm_2p5,pstar_depth_only,5160,0.10723336762392019,0.24581239217803838,0.0,47
first_center_cm_2p5,traditional_depth_charge_lookup,5160,-0.010231928793169788,0.0166370975653504,0.0,47
first_center_cm_2p5,ml_monotonic_hgb,5160,0.005237104456948844,0.020075682631037154,0.0,47
first_center_cm_2p5,pstar_depth_only,13175,0.1659710712933987,0.2739492617063275,0.0,48
first_center_cm_2p5,traditional_depth_charge_lookup,13175,-0.013154744965135828,0.017662486149001382,0.0,48
first_center_cm_2p5,ml_monotonic_hgb,13175,0.005878652351894584,0.020912572090514118,0.0,48
first_center_cm_2p5,pstar_depth_only,13921,0.1567944073239444,0.27318544279716145,0.0,49
first_center_cm_2p5,traditional_depth_charge_lookup,13921,-0.01305137974498492,0.017629145009520637,0.0,49
first_center_cm_2p5,ml_monotonic_hgb,13921,0.0055974592447363795,0.021222990869921216,0.0,49
first_center_cm_2p5,pstar_depth_only,34254,-0.14155880632248397,0.21617850577527825,0.0,50
first_center_cm_2p5,traditional_depth_charge_lookup,34254,-0.004218504821963084,0.015267347488351358,0.0,50
first_center_cm_2p5,ml_monotonic_hgb,34254,-0.008491726972411816,0.020891558369716384,0.0,50
first_center_cm_2p5,pstar_depth_only,14294,-0.11631356904687543,0.21722494784925792,0.0,51
first_center_cm_2p5,traditional_depth_charge_lookup,14294,-0.005205671276864854,0.016127648436818978,0.0,51
first_center_cm_2p5,ml_monotonic_hgb,14294,-0.006387426667359055,0.020758922589159456,0.0,51
first_center_cm_2p5,pstar_depth_only,6933,-0.12052881476219192,0.21594096688151823,0.0,52
first_center_cm_2p5,traditional_depth_charge_lookup,6933,-0.005121544141829223,0.01625155311075135,0.0,52
first_center_cm_2p5,ml_monotonic_hgb,6933,-0.0068878947867711225,0.021399413006531646,0.0,52
first_center_cm_2p5,pstar_depth_only,31382,-0.09911545337507444,0.18395369613466764,0.0,53
first_center_cm_2p5,traditional_depth_charge_lookup,31382,-0.008075252304382989,0.014522043802881916,0.0,53
first_center_cm_2p5,ml_monotonic_hgb,31382,-0.0071145043653484475,0.01665597312753901,0.0,53
first_center_cm_2p5,pstar_depth_only,29664,-0.09906957228378303,0.18381316782789128,0.0,54
first_center_cm_2p5,traditional_depth_charge_lookup,29664,-0.007975952988961761,0.01438411033138972,0.0,54
first_center_cm_2p5,ml_monotonic_hgb,29664,-0.0072403465749721774,0.016546260869684075,0.0,54
first_center_cm_2p5,pstar_depth_only,16836,-0.11175350662213351,0.21189957695674314,0.0,55
first_center_cm_2p5,traditional_depth_charge_lookup,16836,-0.005231573052036875,0.015986605080511057,0.0,55
first_center_cm_2p5,ml_monotonic_hgb,16836,-0.006392453968239365,0.020787140629918918,0.0,55
first_center_cm_2p5,pstar_depth_only,38925,-0.13509959469220129,0.21617105974623058,0.0,56
first_center_cm_2p5,traditional_depth_charge_lookup,38925,-0.0033230735481263557,0.016178509898643986,0.0,56
first_center_cm_2p5,ml_monotonic_hgb,38925,-0.0075505938428161,0.021668714808343117,0.0,56
first_center_cm_2p5,pstar_depth_only,12928,0.16286028618526477,0.27582206389298464,0.0,57
first_center_cm_2p5,traditional_depth_charge_lookup,12928,-0.013231197007120441,0.017463204547551233,0.0,57
first_center_cm_2p5,ml_monotonic_hgb,12928,0.005648100902524389,0.021260234955697,0.0,57
first_center_cm_2p5,pstar_depth_only,15919,0.1505954598492573,0.24335577274247086,0.0,58
first_center_cm_2p5,traditional_depth_charge_lookup,15919,-0.015400869243355679,0.017172229202402894,0.0,58
first_center_cm_2p5,ml_monotonic_hgb,15919,0.000882388919917,0.012266709724595525,0.0,58
first_center_cm_2p5,pstar_depth_only,13861,0.1508208364963703,0.2749156094258167,0.0,59
first_center_cm_2p5,traditional_depth_charge_lookup,13861,-0.01408056959191297,0.019710339781394852,0.0,59
first_center_cm_2p5,ml_monotonic_hgb,13861,0.00331970904215224,0.03326980496410081,0.0,59
first_center_cm_2p5,pstar_depth_only,10133,0.11607677618364384,0.2449378033723537,0.0,60
first_center_cm_2p5,traditional_depth_charge_lookup,10133,-0.013955427670460261,0.0192181908003706,0.0,60
first_center_cm_2p5,ml_monotonic_hgb,10133,0.00022882431291389757,0.03584178048566055,0.0,60
first_center_cm_2p5,pstar_depth_only,11287,0.11487719272138955,0.24585745024199798,0.0,61
first_center_cm_2p5,traditional_depth_charge_lookup,11287,-0.014258398886321431,0.019258868189989856,0.0,61
first_center_cm_2p5,ml_monotonic_hgb,11287,-0.00028592827104276675,0.03429655406262028,0.0,61
first_center_cm_2p5,pstar_depth_only,11911,0.13314840281205811,0.2708562256662209,0.0,62
first_center_cm_2p5,traditional_depth_charge_lookup,11911,-0.014350319903740751,0.01921237888093004,0.0,62
first_center_cm_2p5,ml_monotonic_hgb,11911,0.0017613825433664355,0.03131924043173334,0.0,62
first_center_cm_2p5,pstar_depth_only,14779,0.2059580695747689,0.3018613885915636,0.0,63
first_center_cm_2p5,traditional_depth_charge_lookup,14779,-0.015234803199202736,0.018700829813063986,0.0,63
first_center_cm_2p5,ml_monotonic_hgb,14779,0.0060210818899652145,0.021754850946310245,0.0,63
first_center_cm_2p5,pstar_depth_only,11904,0.278728597499624,0.36192078534481137,0.0,65
first_center_cm_2p5,traditional_depth_charge_lookup,11904,-0.01610242057490356,0.01869416152109293,0.0,65
first_center_cm_2p5,ml_monotonic_hgb,11904,0.00895538032367928,0.018461663233694123,0.0,65
spacing_cm_3p8,pstar_depth_only,1911,0.15545031188070127,0.300415956268711,0.0,44
spacing_cm_3p8,traditional_depth_charge_lookup,1911,-0.014727644404334266,0.0207798105903298,0.0,44
spacing_cm_3p8,ml_monotonic_hgb,1911,0.004904523195938141,0.025845878340556884,0.0,44
spacing_cm_3p8,pstar_depth_only,22999,0.12724117845114982,0.27453234460496384,0.0,45
spacing_cm_3p8,traditional_depth_charge_lookup,22999,-0.013800485917887417,0.020946764891311778,0.0,45
spacing_cm_3p8,ml_monotonic_hgb,22999,0.0035138914655913423,0.026414533762283643,0.0,45
spacing_cm_3p8,pstar_depth_only,676,0.15142406978494788,0.2755030886095029,0.0,46
spacing_cm_3p8,traditional_depth_charge_lookup,676,-0.01303169602764818,0.020116814175577022,0.0,46
spacing_cm_3p8,ml_monotonic_hgb,676,0.006411801321901882,0.023764881705204695,0.0,46
spacing_cm_3p8,pstar_depth_only,5160,0.12289440756631936,0.27453234460496384,0.0,47
spacing_cm_3p8,traditional_depth_charge_lookup,5160,-0.011819024265939188,0.019619582419973993,0.0,47
spacing_cm_3p8,ml_monotonic_hgb,5160,0.005361995107597177,0.023790294379175028,0.0,47
spacing_cm_3p8,pstar_depth_only,13175,0.19192391420034943,0.323583752899682,0.0,48
spacing_cm_3p8,traditional_depth_charge_lookup,13175,-0.01520776638757856,0.020818696021780037,0.0,48
spacing_cm_3p8,ml_monotonic_hgb,13175,0.006621005051468535,0.024595760046114964,0.0,48
spacing_cm_3p8,pstar_depth_only,13921,0.18202968697470204,0.3226464948367724,0.0,49
spacing_cm_3p8,traditional_depth_charge_lookup,13921,-0.01509578335864394,0.020823415473282217,0.0,49
spacing_cm_3p8,ml_monotonic_hgb,13921,0.005938704462506761,0.024878908943131387,0.0,49
spacing_cm_3p8,pstar_depth_only,34254,-0.15787708651096988,0.2398740191964168,0.0,50
spacing_cm_3p8,traditional_depth_charge_lookup,34254,-0.004691700645936329,0.017400894178598338,0.0,50
spacing_cm_3p8,ml_monotonic_hgb,34254,-0.009446690122994147,0.02326873775098579,0.0,50
spacing_cm_3p8,pstar_depth_only,14294,-0.12997865751276017,0.24093021590312028,0.0,51
spacing_cm_3p8,traditional_depth_charge_lookup,14294,-0.00578111702560305,0.018493107239572405,0.0,51
spacing_cm_3p8,ml_monotonic_hgb,14294,-0.007411556457148055,0.023203834270876567,0.0,51
spacing_cm_3p8,pstar_depth_only,6933,-0.13454420919565316,0.2398571785804403,0.0,52
spacing_cm_3p8,traditional_depth_charge_lookup,6933,-0.00570729864426308,0.018687712006878156,0.0,52
spacing_cm_3p8,ml_monotonic_hgb,6933,-0.007667199189634213,0.023493695107381474,0.0,52
spacing_cm_3p8,pstar_depth_only,31382,-0.11089532311836768,0.20484119523576397,0.0,53
spacing_cm_3p8,traditional_depth_charge_lookup,31382,-0.009052343303393915,0.016499132572094986,0.0,53
spacing_cm_3p8,ml_monotonic_hgb,31382,-0.008283137148777412,0.018558383689902827,0.0,53
spacing_cm_3p8,pstar_depth_only,29664,-0.11103927116113999,0.20464922306230898,0.0,54
spacing_cm_3p8,traditional_depth_charge_lookup,29664,-0.008926506447521906,0.01632742204521322,0.0,54
