feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run,selector,stratum_train_runs,heldout_stratum
B6_area_over_amp,-3.0803953352101936,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_template_sse,-1.0784882957388051,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_intercept,-17.01063901145391,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_log_amp,-43.36725863385738,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_log_amp2,35.88037275162962,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_inv_amp,-1.39312507145706,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_peak_sample,-0.9521385052455937,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_area_over_amp,-2.2785202610321496,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_template_sse,-0.6411536616574603,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_trigger_entry_density_z_p1,5.120249530114259,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_entries_per_eventno_z_p1,5.1202495324808766,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_selected_multiplicity_per_event_z_p1,-3.1931358806854506,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_downstream_allhit_fraction_z_p1,-4.7666391261896415,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_trigger_entry_density_z_p1,-0.3814642908417619,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_entries_per_eventno_z_p1,-0.38146429040864466,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_selected_multiplicity_per_event_z_p1,0.19504660880529667,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_downstream_allhit_fraction_z_p1,0.39151628412005873,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_trigger_entry_density_z_p1,-4.685782075442918,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_entries_per_eventno_z_p1,-4.68578208267542,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_selected_multiplicity_per_event_z_p1,3.2874093564080833,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_downstream_allhit_fraction_z_p1,4.051916121695841,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_trigger_entry_density_z_p2,10.14232771291694,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_entries_per_eventno_z_p2,10.142327691837151,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_selected_multiplicity_per_event_z_p2,13.232330423777297,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_downstream_allhit_fraction_z_p2,13.432105300392083,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_trigger_entry_density_z_p2,-0.8188398153725537,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_entries_per_eventno_z_p2,-0.8188398011742899,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_selected_multiplicity_per_event_z_p2,-1.010395087096368,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_downstream_allhit_fraction_z_p2,-1.1057955011070113,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_trigger_entry_density_z_p2,-9.357708958430258,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_entries_per_eventno_z_p2,-9.35770894872328,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_selected_multiplicity_per_event_z_p2,-12.538808425589062,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_downstream_allhit_fraction_z_p2,-12.038709687050325,s02e_binned_timewalk_drift2,s02b_template,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
intercept,0.0,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_intercept,13.615059823755674,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_log_amp,-13.350540979379248,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_log_amp2,6.6613490971380775,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_inv_amp,-1.9067548698458563,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_peak_sample,0.6074383225995651,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_area_over_amp,-1.3918328232875523,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_template_sse,0.012846320271617404,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_intercept,-32.14715829700638,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_log_amp,81.53827782151497,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_log_amp2,-40.284455951354985,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_inv_amp,0.8960447875405694,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_peak_sample,0.46885723041634153,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_area_over_amp,-0.6337523750903542,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_template_sse,-0.4483489793268779,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_intercept,18.53210031637322,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_log_amp,-9.55818484324244,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_log_amp2,0.5051695387861921,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_inv_amp,-0.05693690113934649,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_peak_sample,0.4026617904419703,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_area_over_amp,0.9598515096151643,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_template_sse,0.5386469966537972,s02e_global_timewalk_drift0,template_phase,0,8790,2823,62,dynamic_range,59 60 61,mid_rate
intercept,0.0,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_intercept,13.67839233625694,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_log_amp,-14.035488577436203,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_log_amp2,7.101010144114681,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_inv_amp,-1.9448276283679977,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_peak_sample,0.5575473964181745,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_area_over_amp,-1.4278799724666247,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_template_sse,0.00854787150719881,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_intercept,-32.40662530999794,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_log_amp,81.5724900565582,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_log_amp2,-40.28564655873646,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_inv_amp,0.8959372529377264,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_peak_sample,0.4715147689437918,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_area_over_amp,-0.6387057478786156,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_template_sse,-0.45481714149096597,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_intercept,18.728234837214,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_log_amp,-10.463052652518131,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_log_amp2,0.9947216200552824,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_inv_amp,-0.07295146216648224,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_peak_sample,0.4024787296173462,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_area_over_amp,0.9671821616936943,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_template_sse,0.5512473494514786,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_trigger_entry_density_z_p1,-0.06515132818506306,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_entries_per_eventno_z_p1,-0.06515132831310884,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_selected_multiplicity_per_event_z_p1,0.044266862805016925,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_downstream_allhit_fraction_z_p1,0.05756235672270992,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_trigger_entry_density_z_p1,0.0411517924509315,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_entries_per_eventno_z_p1,0.04115179240264314,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_selected_multiplicity_per_event_z_p1,-0.05937873654327633,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_downstream_allhit_fraction_z_p1,-0.009668938411891358,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_trigger_entry_density_z_p1,0.025194324277837715,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_entries_per_eventno_z_p1,0.025194324195162293,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_selected_multiplicity_per_event_z_p1,0.004996111032616421,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_downstream_allhit_fraction_z_p1,-0.041045971507462205,s02e_global_timewalk_drift1,template_phase,1,8790,2823,62,dynamic_range,59 60 61,mid_rate
intercept,0.0,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_intercept,4.731198951178492,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_log_amp,-14.13322735367937,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_log_amp2,7.149766773801659,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_inv_amp,-1.9464312873929173,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_peak_sample,0.5576181165524579,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_area_over_amp,-1.4274498506191566,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_template_sse,0.00919873868715005,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_intercept,-11.225086906287139,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_log_amp,81.85765462249842,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_log_amp2,-40.42817131758521,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_inv_amp,0.8997537523052627,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_peak_sample,0.47120046980643826,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_area_over_amp,-0.640009496066001,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_template_sse,-0.4562858368366341,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_intercept,6.493889813632416,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_log_amp,-10.504165020348708,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_log_amp2,1.0158507736194873,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_inv_amp,-0.07395703709946967,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_peak_sample,0.4025895988802024,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_area_over_amp,0.9672889539264201,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_template_sse,0.551749074293639,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_trigger_entry_density_z_p1,1.2573111726309871,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_entries_per_eventno_z_p1,1.2573111725916104,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_selected_multiplicity_per_event_z_p1,-0.8125584876524915,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_downstream_allhit_fraction_z_p1,-1.1463001078103596,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_trigger_entry_density_z_p1,-3.0730061588646276,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_entries_per_eventno_z_p1,-3.0730061675954516,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_selected_multiplicity_per_event_z_p1,1.9711352177373378,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_downstream_allhit_fraction_z_p1,2.8142942411766074,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_trigger_entry_density_z_p1,1.8164745248759708,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_entries_per_eventno_z_p1,1.8164745274899092,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_selected_multiplicity_per_event_z_p1,-1.1637086889908559,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_downstream_allhit_fraction_z_p1,-1.6647738679967476,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_trigger_entry_density_z_p2,2.632341311732474,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_entries_per_eventno_z_p2,2.632341307957813,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_selected_multiplicity_per_event_z_p2,3.423918390421905,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B4_downstream_allhit_fraction_z_p2,3.4204971840856966,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_trigger_entry_density_z_p2,-6.187339133173835,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_entries_per_eventno_z_p2,-6.187339139804659,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_selected_multiplicity_per_event_z_p2,-8.098237560806753,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B6_downstream_allhit_fraction_z_p2,-8.116303349183038,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_trigger_entry_density_z_p2,3.5544944247362324,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_entries_per_eventno_z_p2,3.554494416787967,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_selected_multiplicity_per_event_z_p2,4.678662909775838,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
B8_downstream_allhit_fraction_z_p2,4.691477780829747,s02e_global_timewalk_drift2,template_phase,2,8790,2823,62,dynamic_range,59 60 61,mid_rate
intercept,0.0,s02e_binned_timewalk_drift0,s02b_template,0,3240,1323,63,dynamic_range,58 59 65,low_rate
B4_intercept,34.96720070226135,s02e_binned_timewalk_drift0,s02b_template,0,3240,1323,63,dynamic_range,58 59 65,low_rate
B4_log_amp,-97.58136169369192,s02e_binned_timewalk_drift0,s02b_template,0,3240,1323,63,dynamic_range,58 59 65,low_rate
