event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,mean_peak_sample,delta_area_over_amp,mean_area_over_amp,delta_positive_area_over_amp,mean_positive_area_over_amp,max_tail_area_frac,delta_tail_area_frac,max_width20_samples,delta_width20_samples,max_width50_samples,max_pretrigger_abs_adc,delta_pretrigger_abs_adc,max_pretrigger_ptp_adc,max_late_abs_adc,delta_late_abs_adc,most_negative_postpeak_adc,has_pretrigger_anomaly,has_late_anomaly,centered_residual_ns,tail_abs_gt_threshold
52:203843:7538:203804,52,B6-B8,B6,B8,0.9635687590004451,0.9635687590004451,-141.76250000000073,141.76250000000073,358.9975000000004,576.2325000000001,-0.011702900884158068,0.09364745011086485,-0.36872497589916087,7.883069351305753,1.0,4.5,-1.7749394262309712,7.976492723300321,-1.7580751044379985,8.197785194618094,0.6953385446603058,-0.18503032901243444,13.0,-3.0,10.0,2893.5,-1414.5,3310.0,1165.5,-971.5,-102.0,True,True,0.3161522820034044,False
52:204072:7751:204033,52,B4-B6,B4,B6,-1.428167604049495,1.428167604049495,175.5,175.5,289.0,402.5,0.11517595968827421,0.21156661786237188,0.1483761143477631,7.071997722376186,0.0,5.0,-1.1100791748654775,5.526489074987643,-0.3404363787834992,6.190715993198484,0.44412550066755674,-0.05733075358584466,9.0,-1.0,7.0,892.0,199.5,1206.0,222.0,173.5,-222.0,True,True,3.1392849918646846,False
52:204072:7751:204033,52,B4-B8,B4,B8,-1.224954212434156,1.224954212434156,-9.80749999999989,9.80749999999989,298.8074999999999,587.8074999999999,0.14333793878941836,0.21156661786237188,-1.1645443153824697,7.220373836723949,1.0,4.5,-4.21270395461886,7.077801464864335,-3.3291996502405317,7.685097628927,0.7065230664029111,-0.319728319321199,14.0,-6.0,11.0,3236.5,-2344.5,3601.0,1876.5,-1654.5,-222.0,True,True,2.546094632498672,False
52:204072:7751:204033,52,B6-B8,B6,B8,0.20321339161533913,0.20321339161533913,-185.3074999999999,185.3074999999999,298.8074999999999,412.3074999999999,0.028161979101144166,0.09639065817409767,-1.3129204297302328,7.071997722376186,1.0,4.5,-3.1026247797533824,7.632841052297073,-2.9887632714570325,7.855315818318751,0.7065230664029111,-0.26239756573535433,14.0,-5.0,11.0,3236.5,-2544.0,3601.0,1876.5,-1828.0,-48.5,True,True,-0.4442030853817016,False
53:204401:8051:204362,53,B4-B6,B4,B6,-3.837623574760883,3.837623574760883,-1.0,1.0,1.0,1.0,-0.0006600660066006601,0.0006600660066006601,0.16194158608613396,7.323830566202317,-1.0,14.5,0.466010491029456,5.016503595349712,0.42556028266312484,5.095948458163246,0.3139307427967222,0.15077853949853348,6.0,0.0,6.0,26.0,-17.5,41.0,1781.5,266.5,0.0,False,True,0.7298290211532965,False
53:204401:8051:204362,53,B4-B8,B4,B8,-1.690905782050308,1.690905782050308,-1.1049999999995634,1.1049999999995634,1.1049999999995634,1.1049999999995634,-0.00025153653539712346,0.00025153653539712346,-0.902223100656105,7.485772152288451,1.0,13.5,0.2627116635368729,5.1181530090960035,0.24066577226967745,5.188395713359969,0.4834710743801653,-0.16954033158344312,6.0,0.0,6.0,16.0,-7.5,31.0,4248.0,-2466.5,0.0,False,True,2.08014306288252,False
53:204401:8051:204362,53,B6-B8,B6,B8,2.146717792710575,2.146717792710575,-0.10499999999956344,0.10499999999956344,1.1049999999995634,2.1049999999995634,0.0004085294712035366,0.0006600660066006601,-1.064164686742239,7.323830566202317,2.0,14.0,-0.2032988274925831,4.8851477635812754,-0.1848945103934474,4.975615572028406,0.4834710743801653,-0.3203188710819766,6.0,0.0,6.0,26.0,10.0,41.0,4248.0,-2733.0,0.0,False,True,1.4993013157135344,False
53:204408:8058:204369,53,B4-B6,B4,B6,-4.7991162480847365,4.7991162480847365,57.274999999999636,57.274999999999636,57.274999999999636,57.274999999999636,0.02277335984095413,0.02277335984095413,-0.04754023502539173,7.830425617820331,0.0,6.0,-0.076915191316556,7.427324394863049,-0.009043746996692192,7.46694732081445,0.5013701410737846,-0.05987397739092021,11.0,-1.0,8.0,973.0,425.5,1068.0,420.5,-158.5,0.0,True,True,-0.23166365217055684,False
53:204408:8058:204369,53,B4-B8,B4,B8,-4.876092819802249,4.876092819802249,57.274999999999636,57.274999999999636,57.274999999999636,57.274999999999636,0.02277335984095413,0.02277335984095413,-0.3219164383729973,7.830425617820331,1.0,5.5,-1.6807197157066254,8.229226657058083,-1.6109069255408333,8.26787891008652,0.6790784083330687,-0.23758224465020422,14.0,-4.0,9.0,973.0,269.5,1068.0,1076.5,-814.5,0.0,True,True,-1.105043974869421,False
53:204408:8058:204369,53,B6-B8,B6,B8,-0.0769765717175126,0.0769765717175126,0.0,0.0,0.0,0.0,0.0,0.0,-0.2743762033476056,7.877965852845723,1.0,5.5,-1.6038045243900694,8.26768425271636,-1.601863178544141,8.272400783584867,0.6790784083330687,-0.17770826725928401,14.0,-3.0,9.0,703.5,-156.0,711.0,1076.5,-656.0,0.0,True,True,-0.7243930487145533,False
53:204789:8409:204750,53,B4-B6,B4,B6,-5.1013100802158675,5.1013100802158675,4.787500000000364,4.787500000000364,4.787500000000364,4.787500000000364,0.001808309726156889,0.001808309726156889,-0.007148262191327248,7.881748720984581,0.0,10.0,0.44223103887335746,7.000414225605814,0.47703328483525986,7.025128305646581,0.4900947697068494,-0.04632055686786968,11.0,1.0,7.0,18.5,-2.0,33.0,1682.5,-73.0,0.0,False,True,-0.5338574843016879,False
53:204789:8409:204750,53,B4-B8,B4,B8,-5.500677611028905,5.500677611028905,4.787500000000364,4.787500000000364,4.787500000000364,4.787500000000364,0.001808309726156889,0.001808309726156889,0.04005927495569406,7.841689446028887,0.0,10.0,0.22683739198568098,7.108111049049652,0.23848276996316908,7.144403563082626,0.5098917088731567,-0.06611749603417699,11.0,1.0,7.0,16.5,0.0,31.0,1685.5,-76.0,0.0,False,True,-1.7296287660960772,False
53:204789:8409:204750,53,B6-B8,B6,B8,-0.3993675308130378,0.3993675308130378,0.0,0.0,0.0,0.0,0.0,0.0,0.047207537147021306,7.841689446028887,0.0,10.0,-0.21539364688767648,6.886995529612974,-0.23855051487209078,6.905886920664997,0.5098917088731567,-0.019796939166307315,10.0,0.0,7.0,18.5,2.0,33.0,1685.5,-3.0,0.0,False,True,-1.0467840078100785,False
53:206624:10119:206585,53,B4-B6,B4,B6,-4.73336788056335,4.73336788056335,0.0,0.0,0.0,0.0,0.0,0.0,0.031506502545503245,7.995643604287271,2.0,14.0,0.43945406878229676,6.21332325953439,0.4383906621871727,6.215487882492305,0.43302793547299195,-0.32436428019207025,8.0,1.0,7.0,8.0,-4.0,13.0,3062.0,126.0,0.0,False,True,-0.16591528464917005,False
53:206624:10119:206585,53,B4-B8,B4,B8,-4.070956014951022,4.070956014951022,0.0,0.0,0.0,0.0,0.0,0.0,0.4264976785459016,7.600652428286873,2.0,14.0,0.898899680965819,5.983600453442629,0.8722613972236202,5.998552514974081,0.40125039355912384,-0.29258673827820214,8.0,1.0,7.0,14.5,-10.5,18.0,3062.0,1122.5,0.0,False,True,-0.29990717001819434,False
53:206624:10119:206585,53,B6-B8,B6,B8,0.6624118656123272,0.6624118656123272,0.0,0.0,0.0,0.0,0.0,0.0,0.39499117600039835,7.600652428286873,0.0,13.0,0.4594456121835222,5.763873419051481,0.43387073503644746,5.779357183880496,0.43302793547299195,0.03177754191386811,7.0,0.0,6.0,14.5,-6.5,18.0,2936.0,996.5,0.0,False,True,0.014995388615286487,False
53:207611:11030:207572,53,B4-B6,B4,B6,-4.814249275362329,4.814249275362329,0.0,0.0,0.0,0.0,0.0,0.0,0.17225853208645514,7.72112695684845,0.0,8.0,0.06783570560329188,7.294064226720475,0.062302375523981546,7.297950921627592,0.5356772263932125,-0.06652129954282276,11.0,1.0,7.0,22.5,-19.0,32.0,933.5,-2.0,0.0,False,True,-0.2467966794481491,False
53:207611:11030:207572,53,B4-B8,B4,B8,-3.4183179760319646,3.4183179760319646,0.0,0.0,0.0,0.0,0.0,0.0,-0.6301873094453718,7.893385488934905,1.0,7.5,-1.1981558652204747,7.927060012132358,-1.200017349962434,7.929110784370801,0.682847821020741,-0.21369189417035134,12.0,-1.0,12.0,11.0,-7.5,22.0,3086.0,-2154.5,0.0,False,True,0.35273086890086347,False
53:207611:11030:207572,53,B6-B8,B6,B8,1.395931299330364,1.395931299330364,0.0,0.0,0.0,0.0,0.0,0.0,-0.802445841531827,7.72112695684845,1.0,7.5,-1.2659915708237666,7.893142159330712,-1.2623197254864156,7.89795959660881,0.682847821020741,-0.14717059462752857,12.0,-2.0,12.0,22.5,11.5,32.0,3086.0,-2152.5,0.0,False,True,0.7485148223333233,False
53:207690:11106:207651,53,B4-B6,B4,B6,-5.722162254673293,5.722162254673293,0.0,0.0,0.0,0.0,0.0,0.0,0.12208975516766607,7.8877717017368365,2.0,9.0,0.8289412542654402,7.585861653977098,0.8144735526037259,7.5960860347963255,0.5405927666797232,-0.25499117239258545,12.0,2.0,8.0,18.5,-9.0,35.0,1241.5,133.0,0.0,False,True,-1.1547096587591135,False
53:207690:11106:207651,53,B4-B8,B4,B8,-5.042255693730894,5.042255693730894,0.0,0.0,0.0,0.0,0.0,0.0,-0.14836846005499105,8.009861456904503,2.0,9.0,-0.8899570342725944,8.445310798246116,-0.8892581112736249,8.447951866735,0.6182515139801572,-0.33264991969301944,12.0,0.0,8.0,9.5,7.5,14.0,2337.0,-1095.5,0.0,False,True,-1.271206848798066,False
53:207690:11106:207651,53,B6-B8,B6,B8,0.6799065609423991,0.6799065609423991,0.0,0.0,0.0,0.0,0.0,0.0,-0.2704582152226571,7.8877717017368365,0.0,8.0,-1.7188982885380346,8.030840171113395,-1.7037316638773508,8.040715090433139,0.6182515139801572,-0.07765874730043398,12.0,-2.0,8.0,18.5,16.5,35.0,2337.0,-1228.5,0.0,False,True,0.03249008394535835,False
53:207788:11197:207749,53,B4-B6,B4,B6,-3.5792831594635004,3.5792831594635004,7.005000000000109,7.005000000000109,7.005000000000109,7.005000000000109,0.003623900672529803,0.003623900672529803,0.16397993907159236,7.403365736941647,0.0,12.0,-0.019891920324468515,6.17963038851195,0.006600103781464028,6.221221417328099,0.4430174991421989,-0.04117241935496485,9.0,1.0,7.0,3.5,-1.5,6.0,1563.0,122.5,0.0,False,True,0.9881694364506792,False
53:207788:11197:207749,53,B4-B8,B4,B8,-2.1056605504587225,2.1056605504587225,7.005000000000109,7.005000000000109,7.005000000000109,7.005000000000109,0.003623900672529803,0.003623900672529803,-0.6943098962777849,7.56734567601324,1.0,11.5,-0.7847260068821065,6.562047431790769,-0.7515859826732001,6.600314460555431,0.5969897808056872,-0.19514470101845316,9.0,1.0,8.0,15.5,-13.5,28.0,3348.5,-1785.5,0.0,False,True,1.6653882944741056,False
53:207788:11197:207749,53,B6-B8,B6,B8,1.473622609004778,1.473622609004778,0.0,0.0,0.0,0.0,0.0,0.0,-0.8582898353493773,7.403365736941647,1.0,11.5,-0.764834086557638,6.571993391953003,-0.7581860864546641,6.597014408664699,0.5969897808056872,-0.1539722816634883,8.0,0.0,8.0,15.5,-12.0,28.0,3348.5,-1908.0,0.0,False,True,0.8262061320077372,False
53:208685:12025:208646,53,B4-B6,B4,B6,-5.190836788942065,5.190836788942065,0.0,0.0,0.0,0.0,0.0,0.0,0.28441535734408596,7.653494909661253,-1.0,9.5,0.6786977916937511,7.059329911508954,0.6769438334245521,7.068419709782993,0.5853781998746566,0.09905944105942383,11.0,1.0,8.0,15.0,-9.5,22.0,1743.5,424.5,0.0,False,True,-0.623384193027885,False
53:208685:12025:208646,53,B4-B8,B4,B8,-5.597552992069225,5.597552992069225,0.0,0.0,0.0,0.0,0.0,0.0,0.016919050092568,7.920991216912771,-1.0,9.5,0.11522138952397931,7.34106811259384,0.11017835248037855,7.35180245025508,0.5853781998746566,0.06326685925797781,11.0,1.0,8.0,11.5,-6.0,19.0,1906.5,-163.0,0.0,False,True,-1.8265041471363972,False
53:208685:12025:208646,53,B6-B8,B6,B8,-0.4067162031271607,0.4067162031271607,0.0,0.0,0.0,0.0,0.0,0.0,-0.26749630725151796,7.653494909661253,0.0,10.0,-0.5634764021697718,7.001719216746965,-0.5667654809441736,7.013330533542804,0.5221113406166787,-0.03579258180144601,10.0,0.0,7.0,15.0,3.5,22.0,1906.5,-587.5,0.0,False,True,-1.0541326801242015,False
53:209383:12679:209344,53,B4-B6,B4,B6,-1.2485049942754358,1.2485049942754358,852.5,852.5,1760.5,2668.5,1.1455208579938323,1.7268268759195684,-0.42631434817157743,6.9280479822498995,-1.0,3.5,-10.83988535968587,-4.714436917999144,-0.41457990441198156,4.510379702083382,0.40129929336676545,0.07140378515669626,7.0,-2.0,5.0,1715.5,263.5,2735.0,1785.5,899.5,-1785.5,True,True,3.318947601638744,False
53:209383:12679:209344,53,B4-B8,B4,B8,0.21112982428498128,0.21112982428498128,-178.26000000000022,178.26000000000022,1938.7600000000002,3699.26,0.659227756976837,1.7268268759195684,-0.5768940861462717,6.9280479822498995,0.0,3.0,-10.45982012647644,-4.904469534603859,-1.5823728051886885,5.0942761524717355,0.5880426646706587,-0.18674337130389324,9.0,-4.0,8.0,1966.0,-250.5,3782.0,1785.5,154.5,-1785.5,True,True,3.9821786692178094,False
53:209383:12679:209344,53,B6-B8,B6,B8,1.459634818560417,1.459634818560417,-1030.7600000000002,1030.7600000000002,1938.7600000000002,2846.76,-0.4862931010169952,1.0675991189427314,-0.15057973797469426,7.354362330421477,1.0,3.5,0.38006523320942875,0.5154731452390756,-1.167792900776707,5.301566104677726,0.5880426646706587,-0.2581471564605895,9.0,-2.0,8.0,1966.0,-514.0,3782.0,1631.0,-745.0,-1631.0,True,True,0.8122183415633764,False
53:211182:14363:211143,53,B4-B6,B4,B6,-5.809011603624079,5.809011603624079,0.0,0.0,0.0,0.0,0.0,0.0,0.25023719021486723,7.498869733976931,-1.0,6.5,0.8683126269073815,7.226400080766711,0.865854857681529,7.232373412220266,0.5694913346837722,0.10334613791036718,10.0,0.0,7.0,127.5,118.5,136.0,462.5,144.5,0.0,True,True,-1.241559007709899,False
53:211182:14363:211143,53,B4-B8,B4,B8,-3.097530815333677,3.097530815333677,0.0,0.0,0.0,0.0,0.0,0.0,-0.5725578829432028,7.749106924191798,0.0,6.0,-1.8337272350668767,8.577420011753839,-1.829712537678935,8.580157109900497,0.6754111799969258,-0.10591984531315357,14.0,-4.0,10.0,127.5,85.5,136.0,2224.0,-1761.5,0.0,False,True,0.6735180295991512,False
53:211182:14363:211143,53,B6-B8,B6,B8,2.7114807882904017,2.7114807882904017,0.0,0.0,0.0,0.0,0.0,0.0,-0.82279507315807,7.498869733976931,1.0,6.5,-2.7020398619742583,8.14326369830015,-2.695567395360464,8.147229681059734,0.6754111799969258,-0.20926598322352075,14.0,-4.0,10.0,42.0,-33.0,45.0,2224.0,-1906.0,0.0,False,True,2.064064311293361,False
53:212195:15319:212156,53,B4-B6,B4,B6,-3.844956594979209,3.844956594979209,0.0,0.0,0.0,0.0,0.0,0.0,0.039246514389161824,7.71244383427499,0.0,7.0,0.04066574178469473,7.545165085657448,0.044916060464760044,7.548632526876675,0.5212531954104987,-0.023355587591872673,11.0,1.0,8.0,42.5,31.5,54.0,600.5,36.5,0.0,False,True,0.7224960009349708,False
53:212195:15319:212156,53,B4-B8,B4,B8,-4.652244836030661,4.652244836030661,0.0,0.0,0.0,0.0,0.0,0.0,-0.3694928934146766,7.751690348664152,1.0,6.5,-1.3878314132480645,8.259413663173827,-1.386697790096651,8.264439452157381,0.7073405455631513,-0.20944293774452521,13.0,-2.0,9.0,42.5,28.5,54.0,1435.0,-834.5,0.0,False,True,-0.8811959910978331,False
53:212195:15319:212156,53,B6-B8,B6,B8,-0.8072882410514524,0.8072882410514524,0.0,0.0,0.0,0.0,0.0,0.0,-0.40873940780383844,7.71244383427499,1.0,6.5,-1.4284971550327592,8.23908079228148,-1.431613850561411,8.241981421925,0.7073405455631513,-0.18608735015265254,13.0,-3.0,9.0,14.0,-3.0,20.0,1435.0,-871.0,0.0,False,True,-1.454704718048493,False
53:212393:15503:212354,53,B4-B6,B4,B6,-2.5512984486777626,2.5512984486777626,0.0,0.0,0.0,0.0,0.0,0.0,0.2410754309798122,7.631189152146955,-1.0,9.5,0.22118151836405353,7.042888745107773,0.23081831785810003,7.052560335827861,0.5171560804340888,0.09795921461626311,10.0,0.0,7.0,9.5,0.0,16.0,1444.5,287.0,0.0,False,True,2.016154147236417,False
53:212393:15503:212354,53,B4-B8,B4,B8,-1.2607848141641185,1.2607848141641185,0.0,0.0,0.0,0.0,0.0,0.0,-0.7582572935964746,7.872264583126767,0.0,9.0,-0.4196585560781232,7.363308782328861,-0.40606158222112043,7.3710002858674715,0.565260452283821,-0.048104371849732264,11.0,-1.0,9.0,9.5,4.5,16.0,3351.0,-1906.5,0.0,False,True,2.5102640307687096,False
53:212393:15503:212354,53,B6-B8,B6,B8,1.290513634513644,1.290513634513644,0.0,0.0,0.0,0.0,0.0,0.0,-0.9993327245762869,7.631189152146955,1.0,9.5,-0.6408400744421767,7.252718023146835,-0.6368799000792205,7.2555911269384215,0.565260452283821,-0.14606358646599538,11.0,-1.0,9.0,9.5,4.5,13.0,3351.0,-2193.5,0.0,False,True,0.6430971575166033,False
53:212464:15570:212425,53,B4-B6,B4,B6,-6.9572531582510635,6.9572531582510635,0.0,0.0,0.0,0.0,0.0,0.0,-0.16158272429644782,7.679713639966372,-1.0,10.5,0.3157075895627317,6.597578475214011,0.3115398830150955,6.603360895293192,0.5403556771545828,0.06951446444183951,10.0,1.0,7.0,13.5,-3.5,26.0,1835.5,-358.5,0.0,False,True,-2.389800562336884,False
53:212464:15570:212425,53,B4-B8,B4,B8,-7.099791759339553,7.099791759339553,0.0,0.0,0.0,0.0,0.0,0.0,-0.04627843041453161,7.679713639966372,-1.0,10.5,0.190876984186505,6.659993777902125,0.1914857253463147,6.663387974127582,0.5403556771545828,0.051243505637679765,10.0,1.0,7.0,10.0,4.5,16.0,1693.5,-216.5,0.0,False,True,-3.3287429144067247,False
53:212464:15570:212425,53,B6-B8,B6,B8,-0.14253860108848926,0.14253860108848926,0.0,0.0,0.0,0.0,0.0,0.0,0.11530429388191621,7.7259920703809035,0.0,11.0,-0.1248306053762267,6.502139983120759,-0.1200541576687808,6.507618032620035,0.489112171516903,-0.018270958804159743,9.0,0.0,7.0,13.5,8.0,26.0,1835.5,142.0,0.0,False,True,-0.78995507808553,False
53:213338:16373:213299,53,B4-B6,B4,B6,-5.499412483631602,5.499412483631602,0.0,0.0,0.0,0.0,0.0,0.0,0.048702544787968094,7.684324067681155,-1.0,8.5,0.17317528018791695,6.749265964990416,0.1754327788523682,6.753616067290888,0.5280456161706762,0.08227412842473214,10.0,1.0,7.0,10.0,-1.5,15.0,912.0,-25.5,0.0,False,True,-0.9319598877174222,False
53:213338:16373:213299,53,B4-B8,B4,B8,-2.066633758298927,2.066633758298927,0.0,0.0,0.0,0.0,0.0,0.0,-0.2934703264762888,7.733026612469123,-3.0,9.5,-1.2268914929548416,7.449299351561795,-1.2230466282502492,7.452855770842197,0.5280456161706762,0.25106705313627176,12.0,-2.0,8.0,8.5,1.5,15.0,1730.0,-843.5,0.0,False,True,1.704415086633901,False
53:213338:16373:213299,53,B6-B8,B6,B8,3.4327787253326747,3.4327787253326747,0.0,0.0,0.0,0.0,0.0,0.0,-0.3421728712642569,7.684324067681155,-2.0,10.0,-1.4000667731427585,7.362711711467837,-1.3984794071026174,7.365139381416013,0.4457714877459441,0.16879292471153962,12.0,-3.0,8.0,10.0,3.0,12.0,1730.0,-818.0,0.0,False,True,2.785362248335634,False
53:213956:558:213917,53,B4-B6,B4,B6,-7.293073275776436,7.293073275776436,-47.7475000000004,47.7475000000004,47.7475000000004,47.7475000000004,-0.016003854533266432,0.016003854533266432,0.12680754816324047,8.001187507608705,-1.0,16.5,0.9107596950039509,2.664194997493596,0.7151629504049657,2.815432991877529,0.0,0.0,4.0,1.0,3.0,17.5,-15.5,27.0,3387.0,403.5,0.0,False,True,-2.7256206798622564,False
53:213956:558:213917,53,B4-B8,B4,B8,-6.9386203379316385,6.9386203379316385,0.0,0.0,0.0,0.0,0.0,0.0,-0.09536384370731277,8.127995055771946,0.0,16.0,0.6182329233637947,2.810458383313674,0.6561062545196252,2.844961339820199,0.0,0.0,4.0,1.0,3.0,9.0,-7.0,13.0,3726.0,-339.0,0.0,False,True,-3.1675714929988104,False
53:213956:558:213917,53,B6-B8,B6,B8,0.3544529378447976,0.3544529378447976,47.7475000000004,47.7475000000004,47.7475000000004,47.7475000000004,0.016003854533266432,0.016003854533266432,-0.22217139187055324,8.001187507608705,1.0,16.5,-0.2925267716401563,2.355078535811699,-0.05905669588534046,2.4873798646177163,0.0,0.0,3.0,0.0,2.0,17.5,8.5,27.0,3726.0,-742.5,0.0,False,True,-0.29296353915224316,False
53:214123:709:214084,53,B4-B6,B4,B6,-3.170712422011711,3.170712422011711,0.0,0.0,0.0,0.0,0.0,0.0,-0.0829208923337692,7.914069513503881,0.0,8.0,-0.21249779747530795,7.652418216711689,-0.22511344040726655,7.660920223586336,0.5867503788698852,-0.05150499347189097,11.0,-1.0,7.0,15.0,-9.5,30.0,1465.0,-291.5,0.0,False,True,1.3967401739024687,False
53:214123:709:214084,53,B4-B8,B4,B8,-3.4346555944038,3.4346555944038,0.0,0.0,0.0,0.0,0.0,0.0,-0.22857567243891452,7.914069513503881,0.0,8.0,-1.145713137655875,8.119025886801973,-1.1478832234139222,8.122305115089663,0.630499514871692,-0.09525412947369771,12.0,-2.0,8.0,7.0,-1.5,12.0,2285.0,-1111.5,0.0,False,True,0.3363932505290279,False
53:214123:709:214084,53,B6-B8,B6,B8,-0.2639431723920893,0.2639431723920893,0.0,0.0,0.0,0.0,0.0,0.0,-0.14565478010514532,7.99699040583765,0.0,8.0,-0.933215340180567,8.225274785539627,-0.9227697830066557,8.234861835293298,0.630499514871692,-0.04374913600180674,12.0,-1.0,8.0,15.0,8.0,30.0,2285.0,-820.0,0.0,False,True,-0.91135964938913,False
53:215371:1867:215332,53,B4-B6,B4,B6,-3.1020100304030507,3.1020100304030507,0.0,0.0,0.0,0.0,0.0,0.0,0.20187080971540272,7.744569809354496,0.0,17.0,0.34255691027353197,1.6184188364192615,0.32568217316112147,1.685804691433247,0.0,0.0,2.0,0.0,2.0,21.0,-12.5,31.0,2824.5,516.5,0.0,False,True,1.465442565511129,False
53:215371:1867:215332,53,B4-B8,B4,B8,-2.161314300931622,2.161314300931622,0.0,0.0,0.0,0.0,0.0,0.0,-0.3119818433889776,7.946440619069898,0.0,17.0,0.1631100927998732,1.708142245156091,0.21635762046003726,1.7404669677837892,0.0,0.0,2.0,0.0,2.0,8.5,1.5,15.0,3859.0,-1034.5,0.0,False,True,1.6097345440012063,False
53:215371:1867:215332,53,B6-B8,B6,B8,0.9406957294714289,0.9406957294714289,0.0,0.0,0.0,0.0,0.0,0.0,-0.5138526531043803,7.744569809354496,0.0,17.0,-0.17944681747365876,1.536863790019325,-0.10932455270108421,1.5776258812032284,0.0,0.0,2.0,0.0,2.0,21.0,14.0,31.0,3859.0,-1551.0,0.0,False,True,0.29327925247438813,False
53:216571:2965:216532,53,B4-B6,B4,B6,-5.514909665970322,5.514909665970322,-1.237500000000182,1.237500000000182,1.237500000000182,1.237500000000182,-0.0005118924508790825,0.0005118924508790825,0.09178941402598717,7.790902792263038,0.0,17.0,0.6778974068798655,2.6338814852393124,0.6169741078222866,2.6956638894850835,0.0,0.0,4.0,1.0,3.0,14.5,-3.5,20.0,2650.0,232.5,0.0,False,True,-0.9474570700561422,False
53:216571:2965:216532,53,B4-B8,B4,B8,-5.586895791349548,5.586895791349548,0.0,0.0,0.0,0.0,0.0,0.0,-0.03356828855507743,7.8826922062890254,0.0,17.0,0.4320529582468424,2.756803709555824,0.45826515613112884,2.775018365330662,0.0,0.0,4.0,1.0,3.0,18.5,-7.5,29.0,2740.5,-90.5,0.0,False,True,-1.8158469464167197,False
53:216571:2965:216532,53,B6-B8,B6,B8,-0.071986125379226,0.071986125379226,1.237500000000182,1.237500000000182,1.237500000000182,1.237500000000182,0.0005118924508790825,0.0005118924508790825,-0.1253577025810646,7.790902792263038,0.0,17.0,-0.24584444863302313,2.417855006115891,-0.15870895169115773,2.466531311419519,0.0,0.0,3.0,0.0,2.0,18.5,-4.0,29.0,2740.5,-323.0,0.0,False,True,-0.7194026023762667,False
