event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,mean_peak_sample,delta_area_over_amp,mean_area_over_amp,delta_positive_area_over_amp,mean_positive_area_over_amp,max_tail_area_frac,delta_tail_area_frac,max_width20_samples,delta_width20_samples,max_width50_samples,max_pretrigger_abs_adc,delta_pretrigger_abs_adc,max_pretrigger_ptp_adc,max_late_abs_adc,delta_late_abs_adc,most_negative_postpeak_adc,has_pretrigger_anomaly,has_late_anomaly,centered_residual_ns,tail_abs_gt_threshold,traditional_pred_ns,residual_traditional_corrected_ns,traditional_high_lowering_bin,ml_pred_ns,residual_ml_corrected_ns,ml_shuffled_pred_ns,residual_ml_shuffled_corrected_ns,ml_oracle_pred_ns,residual_ml_oracle_corrected_ns,ml_tail_probability,ml_tail_probability_shuffled
54:254191:13586:254150,54,B4-B8,B4,B8,-4.340128708605818,4.340128708605818,0.0,0.0,0.0,0.0,0.0,0.0,-0.6547347765543527,7.84286776509688,0.0,16.0,0.2921330731062377,2.947984121212442,0.3107172723611731,2.9591122061520267,0.0,0.0,4.0,1.0,3.0,20.0,-14.5,22.0,4902.0,-2355.5,0.0,False,True,-0.12429190840219917,False,-0.41434740045540375,-3.925781308150414,False,-0.5824318946034853,-3.7576968140023324,0.03716489917014857,-4.377293607775966,-0.13646122853135598,-4.203667480074461,0.022042345277445276,0.005793210427728154
54:254191:13586:254150,54,B6-B8,B6,B8,1.606406576598829,1.606406576598829,0.0,0.0,0.0,0.0,0.0,0.0,-0.5065178308655032,7.99108471078573,1.0,16.5,-0.3411083752467614,2.6313633970359422,-0.23493691176930698,2.686285114086787,0.0,0.0,3.0,0.0,3.0,20.0,-8.5,22.0,4902.0,-1948.5,0.0,False,True,0.9830493344327813,False,-0.10787148886650066,1.7142780654653296,False,1.5321296941421114,0.07427688245671749,0.15618585949668473,1.4502207171021442,0.9697945319707898,0.6366120446280391,0.051593594169871124,0.07870591368978946
54:254332:13721:254291,54,B4-B6,B4,B6,-2.5004631756505376,2.5004631756505376,0.0,0.0,0.0,0.0,0.0,0.0,0.15335138316572916,7.894318063841624,2.0,12.0,0.7982200654683771,7.400602013338441,0.8075558041261699,7.410491814782219,0.4109129624700559,-0.20445197203052018,10.0,0.0,8.0,25.5,8.5,38.0,2691.5,849.5,0.0,False,True,2.0088624522717353,False,0.03954585657244497,-2.5400090322229825,False,-0.13813154212907192,-2.3623316335214657,-0.3039111133619551,-2.1965520622885824,2.0088246361612248,-4.509287811811762,0.06931053097881305,0.05620301268411648
54:254332:13721:254291,54,B4-B8,B4,B8,-8.012838282285088,8.012838282285088,0.0,0.0,0.0,0.0,0.0,0.0,0.2454601307602351,7.802209316247118,2.0,12.0,1.1146404714305023,7.242391810357377,1.1079302485426457,7.2603045925739815,0.46691467951454535,-0.26045368907500965,10.0,1.0,8.0,25.5,18.5,38.0,2691.5,875.5,0.0,False,True,-3.7970014820814697,False,-0.8190883821819621,-7.193749900103126,False,-3.783555249133747,-4.229283033151341,-0.0007787718752942519,-8.012059510409793,-9.641062429503105,1.6282241472180168,0.3201674536240088,0.033762519517859656
54:254332:13721:254291,54,B6-B8,B6,B8,-5.5123751066345505,5.5123751066345505,0.0,0.0,0.0,0.0,0.0,0.0,0.09210874759450594,7.802209316247118,0.0,11.0,0.3164204059621252,6.843281777623189,0.30037444441647576,6.856526690510897,0.46691467951454535,-0.056001717044489474,10.0,1.0,8.0,17.0,10.0,27.0,1842.0,26.0,0.0,False,True,-6.135732348800598,True,-0.9132689179550262,-4.599106188679524,False,-0.9990474709686336,-4.513327635665917,0.06367330600090265,-5.576048412635453,-21.65553766063983,16.14316255400528,0.022908724877783414,0.021189872576871403
54:255295:14623:255254,54,B4-B6,B4,B6,-4.06676779481861,4.06676779481861,290.15499999999975,290.15499999999975,390.5,490.84500000000025,0.24472675883145834,0.30119552641727726,-0.31504980103380653,7.1681946150400435,0.0,5.0,-2.413027281579925,5.131696826289384,-0.8528003080020863,6.072755726696762,0.48151355095679277,-0.1630926780655968,9.0,-1.0,6.0,953.5,79.5,1369.0,309.5,254.5,-309.5,True,True,0.44255783310366326,False,-2.7210000320300423,-1.3457677627885674,False,1.5321124844095226,-5.5988802792281325,0.051092102404895576,-4.117859897223505,0.4597030568693935,-4.5264708516880034,0.07427346966687196,0.12551113271320202
54:255295:14623:255254,54,B4-B8,B4,B8,-2.4116790606653637,2.4116790606653637,67.78999999999996,67.78999999999996,390.5,713.21,0.22221608442021412,0.30119552641727726,-1.1473718685242336,7.1681946150400435,1.0,4.5,-5.037127142449672,6.4437467567242575,-3.4997530910340897,7.3962321182127635,0.6996066468652163,-0.38118577397402037,14.0,-6.0,10.0,3141.0,-2187.5,3525.0,1391.0,-1081.5,-309.5,True,True,1.8041577395382546,False,6.1534131180849405,-8.565092178750305,False,2.9398717675183113,-5.351550828183675,-3.1188709336526976,0.7071918729873339,1.7647753465044922,-4.176454407169856,0.23206586544451202,0.11971701492408207
54:255295:14623:255254,54,B6-B8,B6,B8,1.6550887341532459,1.6550887341532459,-222.36499999999978,222.36499999999978,322.71000000000004,423.0550000000003,-0.022510674411244214,0.07897944199706315,-0.832322067490427,7.48324441607385,1.0,4.5,-2.6240998608697472,7.65026039751422,-2.6469527830320034,7.8226322722138075,0.6996066468652163,-0.21809309590842357,14.0,-5.0,10.0,3141.0,-2267.0,3525.0,1391.0,-1336.0,-39.0,True,True,1.0317314919871983,False,3.2921688417556934,-1.6370801076024475,False,2.063848837432654,-0.40876010327940815,-3.0695663256838293,4.724655059837075,1.0119106686764894,0.6431780654767565,0.1877801071861845,0.18568438468978976
54:255614:14917:255573,54,B4-B6,B4,B6,-5.935520467836252,5.935520467836252,3.6724999999996726,3.6724999999996726,3.6724999999996726,3.6724999999996726,0.0018468694996226667,0.0018468694996226667,0.01698177927222133,7.578656850594762,0.0,6.0,0.008677002740181017,7.399734920807431,0.03477566338929616,7.415853304840429,0.5393390486725663,-0.06142821719972957,10.0,0.0,7.0,594.5,412.5,628.0,304.0,-76.5,0.0,True,True,-1.426194839913979,False,0.792013954234521,-6.727534422070773,False,-0.228632838848739,-5.706887628987513,-0.09522914693222562,-5.840291320904027,-1.4128817901064004,-4.5226386777298515,0.00587338593974175,0.04797064081779435
54:255614:14917:255573,54,B4-B8,B4,B8,-5.205538545628457,5.205538545628457,3.6724999999996726,3.6724999999996726,3.6724999999996726,3.6724999999996726,0.0018468694996226667,0.0018468694996226667,-0.757151505257645,7.595638629866984,1.0,5.5,-1.943014528777442,8.375580686566241,-1.9157331619794258,8.39110771752479,0.7153522156927035,-0.2374413842198667,14.0,-4.0,10.0,594.5,223.5,628.0,1906.0,-1678.5,0.0,True,True,-0.9897017454248385,False,1.6205106828317926,-6.826049228460249,False,0.6514329981261636,-5.856971543754621,-0.04279741807960016,-5.162741127548856,-0.9751818840730179,-4.230356661555439,0.07803377260151859,0.126622300916418
54:255614:14917:255573,54,B6-B8,B6,B8,0.729981922207795,0.729981922207795,0.0,0.0,0.0,0.0,0.0,0.0,-0.7741332845298663,7.578656850594762,1.0,5.5,-1.951691531517623,8.371242185196152,-1.950508825368722,8.373719885830141,0.7153522156927035,-0.17601316702013714,14.0,-4.0,10.0,371.0,-189.0,378.0,1906.0,-1602.0,0.0,True,True,0.10662468004174741,False,1.6693640333590143,-0.9393821111512193,False,1.177755053688684,-0.44777313148088904,-0.06928574639827068,0.7992676686060657,0.10615293226500415,0.6238289899427909,0.080657161119667,0.15742050374665661
54:257152:16355:257111,54,B4-B6,B4,B6,-3.6129176566421393,3.6129176566421393,-4.0,4.0,4.0,4.0,-0.0026702269692923898,0.0026702269692923898,0.3759018584473459,7.312553498102598,-1.0,10.5,0.2775004619663983,6.592688815762905,0.22279017914506216,6.628751564872932,0.469232338342286,0.0951669895765378,10.0,0.0,7.0,29.0,-3.0,40.0,1300.0,359.0,0.0,False,True,0.8964079712801336,False,-1.2891890377870006,-2.3237286188551387,False,0.030578607776890254,-3.6434962644190296,-0.02622898952537677,-3.5866886671167624,0.9036110612015837,-4.516528717843723,0.011025226558021382,0.22562436286428572
54:257152:16355:257111,54,B4-B8,B4,B8,-1.2108171646484038,1.2108171646484038,0.0,0.0,0.0,0.0,0.0,0.0,-0.4749159599099686,7.688455356549944,1.0,9.5,-1.4600685052630142,7.461473299377612,-1.455920601182921,7.468106955036923,0.6790333796940194,-0.20980104135173344,10.0,0.0,9.0,26.0,8.0,37.0,3208.0,-1908.0,0.0,False,True,3.0050196355552146,False,0.08614340595691927,-1.296960570605323,False,0.3276004308892346,-1.5384175955376385,0.026172690608442878,-1.2369898552568468,3.1477098438081548,-4.358527008456559,0.005880597014925373,0.015985694843469303
54:257152:16355:257111,54,B6-B8,B6,B8,2.4021004919937354,2.4021004919937354,4.0,4.0,4.0,4.0,0.0026702269692923898,0.0026702269692923898,-0.8508178183573145,7.312553498102598,2.0,10.0,-1.7375689672294126,7.322723068394413,-1.6787107803279833,7.356711865464392,0.6790333796940194,-0.30496803092827124,10.0,0.0,9.0,29.0,11.0,40.0,3208.0,-2267.0,0.0,False,True,1.7787432498276878,False,1.44949838061346,0.9526021113802754,False,0.9877802937806262,1.4143201982131093,-0.005141658333945515,2.407242150327681,1.7435534664606742,0.6585470255330612,0.03142528965663444,0.17801372216000927
54:257483:288:257441,54,B4-B6,B4,B6,-2.650581724969843,2.650581724969843,122.11000000000058,122.11000000000058,177.39000000000033,232.67000000000007,0.06728152253809352,0.08986322188449865,-0.21511137961694526,7.5883236773352225,0.0,5.0,-0.5410893080636505,6.826269071458371,-0.38356725668990954,6.972432057929555,0.5534838636104459,-0.07421602647932896,10.0,-1.0,7.0,1092.0,190.0,1299.0,193.0,-126.0,-41.0,True,False,1.8587439029524297,False,-0.0007353165648055215,-2.6498464084050375,False,1.314869557559593,-3.965451282529436,-0.3228566797457547,-2.3277250452240885,1.862339729332069,-4.512921454301912,0.0,0.1179176256851476
54:257483:288:257441,54,B4-B8,B4,B8,-0.23665555729003884,0.23665555729003884,78.92000000000007,78.92000000000007,177.39000000000033,275.8600000000006,0.07129098499275963,0.08986322188449865,-0.9877042998019077,7.5883236773352225,1.0,4.5,-2.413532466768099,7.762490650810594,-2.25499849610382,7.90814767763651,0.7128812073392198,-0.23361337020810286,15.0,-6.0,12.0,3377.0,-2285.0,3555.0,2929.0,-2862.0,-41.0,True,True,3.9791812429135796,False,3.6975682063003164,-3.934223763590355,False,2.512683877244457,-2.749339434534496,-0.40534414295830923,0.16868858566827039,4.97429041967012,-5.210945976960159,0.18815884306986969,0.04548282845594818
54:257483:288:257441,54,B6-B8,B6,B8,2.4139261676798043,2.4139261676798043,-43.19000000000051,43.19000000000051,98.47000000000025,153.75,0.004009462454666109,0.022581699346405124,-0.7725929201849624,7.803435056952168,1.0,4.5,-1.8724431587044483,8.03303530484242,-1.8714312394139103,8.099931305981464,0.7128812073392198,-0.1593973437287739,15.0,-5.0,12.0,3377.0,-2475.0,3555.0,2929.0,-2736.0,0.0,True,True,1.7905689255137567,False,4.161433186178944,-1.7475070184991397,False,1.2121430185551245,1.2017831491246798,-0.8888087576929765,3.3027349253727807,1.7482265511968051,0.6656996164829991,0.1398299790163892,0.0910864097384693
54:257625:420:257583,54,B4-B6,B4,B6,-5.812594310815896,5.812594310815896,0.0,0.0,0.0,0.0,0.0,0.0,-0.20791096432409795,7.880804344674901,0.0,11.0,-0.07621714546768033,6.68536755193989,-0.06707074436266414,6.69516108106602,0.5808917488134355,-0.06284407571468409,9.0,1.0,8.0,19.5,-11.5,32.0,3110.5,-967.5,0.0,False,True,-1.3032686828936235,False,-0.21772790151870225,-5.594866409297194,False,-0.807783141576152,-5.004811169239744,0.07454857859285416,-5.887142889408751,-1.289959366386338,-4.522634944429559,0.0,0.011032034251850417
54:257625:420:257583,54,B4-B8,B4,B8,-7.048233574189226,7.048233574189226,0.0,0.0,0.0,0.0,0.0,0.0,0.013315775975772937,7.8674885686991285,-1.0,11.5,0.22043905583440182,6.537039451288848,0.22982494260116315,6.546713237584106,0.5180476730987514,0.07002241545891108,9.0,1.0,8.0,10.0,-2.0,16.0,2344.0,-201.0,0.0,False,True,-2.8323967739856073,False,-1.5360977313030098,-5.512135842886216,False,-1.182821163112121,-5.865412411077105,0.02938558956907323,-7.077619163758299,-2.820324510803807,-4.227909063385418,0.004405829596412556,0.029898081818318045
54:257625:420:257583,54,B6-B8,B6,B8,-1.2356392633733293,1.2356392633733293,0.0,0.0,0.0,0.0,0.0,0.0,0.22122674029987088,7.8674885686991285,-1.0,11.5,0.29665620130208215,6.575148024022688,0.2968956869638273,6.580248609765438,0.5808917488134355,0.13286649117359517,8.0,0.0,8.0,19.5,9.5,32.0,3110.5,766.5,0.0,False,True,-1.858996505539377,False,-2.1064676207854176,0.8708283574120883,False,-0.46634449702297187,-0.7692947663503574,0.08461069122466064,-1.32024995459799,-1.8464185144037562,0.6107792510304269,0.048682716294643304,0.037702819914201775
54:260138:2752:260095,54,B4-B6,B4,B6,-5.437081220455539,5.437081220455539,0.0,0.0,0.0,0.0,0.0,0.0,0.11953183817266311,7.369600720526409,0.0,11.0,0.573963086094234,6.838053421987848,0.5670044709388966,6.854120142152929,0.41982535265329624,-0.03126086623247876,10.0,0.0,8.0,17.5,12.5,20.0,1278.5,187.5,0.0,False,True,-0.9277555925332663,False,-0.25469317431723465,-5.182388046138304,False,-0.15652798009718738,-5.280553240358352,-0.13637448817565442,-5.300706732279885,-0.9449642560179605,-4.492116964437579,0.005244786143513609,0.06014408827186367
54:260138:2752:260095,54,B4-B8,B4,B8,-6.5792480869965715,6.5792480869965715,0.0,0.0,0.0,0.0,0.0,0.0,-0.1541107413325351,7.4891325586990725,0.0,11.0,0.101299649762848,7.074385140153542,0.10693429323014492,7.084155231007305,0.4706223358908781,-0.08205784947006062,10.0,0.0,8.0,17.5,13.0,20.0,1654.5,-376.0,0.0,False,True,-2.363411286792953,False,-0.4777037919008044,-6.101544295095767,False,-0.3284181940237747,-6.250829892972797,0.01352275161708949,-6.592770838613661,-2.320776692349912,-4.2584713946466595,0.005274205073240443,0.041755089436642974
54:260138:2752:260095,54,B6-B8,B6,B8,-1.1421668665410323,1.1421668665410323,0.0,0.0,0.0,0.0,0.0,0.0,-0.2736425795051982,7.369600720526409,0.0,11.0,-0.47266343633138597,6.787403597106424,-0.4600701777087517,6.800652995537856,0.4706223358908781,-0.05079698323758186,10.0,0.0,8.0,5.0,0.5,8.0,1654.5,-563.5,0.0,False,True,-1.7655241087070799,False,-0.05937892749517071,-1.0827879390458617,False,-0.2768931647949761,-0.8652737017460561,0.02802447095516959,-1.1701913374962019,-1.7612029937494262,0.619036127208394,0.0,0.3019239343640042
54:260960:3516:260917,54,B4-B6,B4,B6,-4.3440255558395116,4.3440255558395116,0.0,0.0,0.0,0.0,0.0,0.0,-0.08135725648684655,7.20414929203594,-1.0,6.5,-0.022737850284146433,7.0188094013325495,-0.022097908093278384,7.02667395404664,0.49018983985576414,0.0550470662469541,10.0,-1.0,7.0,183.0,161.0,190.0,233.0,-77.0,0.0,True,True,0.16530007208276132,False,0.26583304245262457,-4.609858598292136,False,-0.17020199620796578,-4.173823559631546,-0.32168624274100666,-4.022339313098505,0.2130144849601177,-4.557040040799629,0.0,0.14838113946646617
54:260960:3516:260917,54,B4-B8,B4,B8,-2.2012702784945155,2.2012702784945155,0.0,0.0,0.0,0.0,0.0,0.0,-1.0773215658592274,7.20414929203594,0.0,6.0,-2.7745296428269963,8.394705297603974,-2.767864491010382,8.399557245505191,0.6570726025624434,-0.16688276270667923,14.0,-5.0,9.0,183.0,21.0,190.0,1963.0,-1807.0,0.0,False,True,2.014566521709103,False,1.5099087315034514,-3.711179009997967,False,1.3941433813798025,-3.595413659874318,-0.17448590237745293,-2.0267843761170625,2.0088246361612248,-4.21009491465574,0.11325678035640449,0.16765181527320155
54:260960:3516:260917,54,B6-B8,B6,B8,2.142755277344996,2.142755277344996,0.0,0.0,0.0,0.0,0.0,0.0,-0.9959643093723809,7.285506548522786,1.0,6.5,-2.75179179254285,8.406074222746048,-2.7457665829171036,8.41060619955183,0.6570726025624434,-0.22192982895363333,14.0,-4.0,9.0,162.0,-140.0,166.0,1963.0,-1730.0,0.0,False,True,1.5193980351789484,False,1.9265425831033847,0.21621269424161138,False,1.7326619777172112,0.41009329962778485,-0.01773030772199954,2.1604855850669957,1.5331466750711014,0.6096086022738947,0.10223307471701037,0.23052939167571918
54:261156:3700:261113,54,B4-B6,B4,B6,-5.8376373276776405,5.8376373276776405,0.0,0.0,0.0,0.0,0.0,0.0,-0.07118558767796213,7.807916628926408,-1.0,13.5,0.2685500261474312,5.530222750244706,0.2850404270636817,5.5414976799207825,0.4127495170637476,0.12494087508843893,7.0,0.0,6.0,6.5,-1.5,11.0,2640.5,-196.5,0.0,False,True,-1.3283116997553677,False,-0.7557342844774824,-5.081903043200159,False,0.05442299259840511,-5.8920603202760455,-0.08238168828619281,-5.755255639391447,-1.3289483920813108,-4.5086889355963296,0.015487042281583213,0.20784694059073616
54:261156:3700:261113,54,B4-B8,B4,B8,-5.474182478730384,5.474182478730384,0.0,0.0,0.0,0.0,0.0,0.0,-0.17244913618483793,7.807916628926408,-3.0,14.5,-0.0165426199806884,5.672769073308766,-0.0007870346787939297,5.68441141079202,0.4127495170637476,0.4127495170637476,7.0,0.0,6.0,9.0,-4.0,12.0,2922.0,-478.0,0.0,False,True,-1.2583456785267657,False,-2.22167255814222,-3.2525099205881642,False,-0.3745143025071881,-5.099668176223196,0.061662935420115986,-5.5358454141505,-1.2423174871561784,-4.231864991574206,0.010414653047372092,0.25720969027814927
54:261156:3700:261113,54,B6-B8,B6,B8,0.36345484894725644,0.36345484894725644,0.0,0.0,0.0,0.0,0.0,0.0,-0.1012635485068758,7.8791022166043705,-2.0,15.0,-0.2850926461281196,5.538494060235051,-0.28582746174247564,5.541891197260179,0.28780864197530864,0.28780864197530864,7.0,0.0,6.0,9.0,-2.5,12.0,2922.0,-281.5,0.0,False,True,-0.25990239321879116,False,-1.7562790586321841,2.1197339075794406,False,-0.3950785469093319,0.7585333958565883,0.07945503817258243,0.283999810774674,-0.25097090568884023,0.6144257546360967,0.004907746010638298,0.3044786935850932
54:261528:4046:261483,54,B4-B6,B4,B6,-5.464956273239665,5.464956273239665,-11.572500000000218,11.572500000000218,11.572500000000218,11.572500000000218,-0.006695111368238483,0.006695111368238483,0.2539449956903077,7.4555876283772236,0.0,14.0,0.35077264840796385,5.247992630249687,0.25503014729700446,5.328845707145754,0.31889216395083697,-0.04404533636746594,7.0,1.0,6.0,21.5,6.0,22.0,2228.5,500.0,0.0,False,True,-0.9556306453173917,False,-0.9323656349692804,-4.532590638270384,False,-0.628384924730045,-4.83657134850962,-3.7691991956003887,-1.6957570776392759,-0.9576521516045927,-4.507304121635072,0.009360537501886413,0.37781332635318937
54:261528:4046:261483,54,B4-B8,B4,B8,-4.274595508007721,4.274595508007721,0.0,0.0,0.0,0.0,0.0,0.0,-0.4917161851789533,7.709532624067531,1.0,13.5,0.049253560023705845,5.398752174441816,0.0550711663066723,5.42882519764092,0.47526035052070104,-0.20041352293733,7.0,1.0,6.0,21.5,15.0,22.0,3379.5,-1151.0,0.0,False,True,-0.05875870780410253,False,0.14639216994081006,-4.420987677948531,False,-0.1658635445044066,-4.108731963503314,0.16336513461050223,-4.437960642618223,-0.05863305523041744,-4.215962452777304,0.0,0.016030109886940636
54:261528:4046:261483,54,B6-B8,B6,B8,1.1903607652319437,1.1903607652319437,11.572500000000218,11.572500000000218,11.572500000000218,11.572500000000218,0.006695111368238483,0.006695111368238483,-0.745661180869261,7.4555876283772236,1.0,13.5,-0.301519088384258,5.223365850237833,-0.19995898099033216,5.301310123992417,0.47526035052070104,-0.15636818656986406,6.0,0.0,6.0,15.5,9.0,22.0,3379.5,-1651.0,0.0,False,True,0.5670035230658961,False,0.6414563953700281,0.5489043698619156,False,0.4465734570880648,0.7437873081438788,0.043060679650550895,1.1473000855813928,0.586325956484769,0.6040348087471746,0.0,0.39842412577512687
54:263362:5759:263317,54,B4-B6,B4,B6,-6.213552044097028,6.213552044097028,0.0,0.0,0.0,0.0,0.0,0.0,0.11172940568936873,7.847371836159788,1.0,14.5,0.6712702293335431,5.548301260092886,0.6521110174044331,5.564523061477822,0.31156716417910446,-0.18417844014349616,7.0,1.0,6.0,7.0,-5.5,13.0,2860.5,302.5,0.0,False,True,-1.7042264161747553,False,-0.3237362610400311,-5.8898157830569975,False,-1.5586785353173167,-4.654873508779712,-0.20692734256786002,-6.0066247015291685,-1.7108274170899684,-4.50272462700706,0.01949645017403916,0.11458389370153421
54:263362:5759:263317,54,B4-B8,B4,B8,-4.512351579915801,4.512351579915801,0.0,0.0,0.0,0.0,0.0,0.0,-0.3504525847888358,7.959101241849157,2.0,14.0,0.5218780219343468,5.622997363792484,0.5205182476391057,5.630319446360486,0.45044817862955916,-0.32305945459395086,7.0,0.0,6.0,5.5,-4.0,9.0,3687.5,-827.0,0.0,False,True,-0.296514779712183,False,0.15545650883254286,-4.667808088748345,False,0.6822193129564285,-5.19457089287223,-0.35123969911099884,-4.161111880804802,-0.2962419537912325,-4.2161096261245685,0.005441176470588236,0.0745081737455281
54:263362:5759:263317,54,B6-B8,B6,B8,1.7012004641812268,1.7012004641812268,0.0,0.0,0.0,0.0,0.0,0.0,-0.4621819904782045,7.847371836159788,1.0,13.5,-0.14939220739919623,5.287362249125712,-0.1315927697653274,5.30426393765827,0.45044817862955916,-0.1388810144504547,7.0,-1.0,6.0,7.0,1.5,13.0,3687.5,-1129.5,0.0,False,True,1.0778432220151792,False,0.11706720826530981,1.584133255915917,False,0.9835460185513408,0.717654445629886,0.12592422440078163,1.5752762397804452,1.0521550043535255,0.6490454598277013,0.0,0.12799153716281553
