stave,amp_bin,amp_low_adc,amp_high_adc,n_train,source,heldout_run,template_kind
B6,6,10000.0,15000.0,0,stave_fallback,55,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,55,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,55,local_half_run
B8,0,1000.0,1500.0,11,stave_fallback,55,local_half_run
B8,1,1500.0,2200.0,2,stave_fallback,55,local_half_run
B8,2,2200.0,3200.0,12,stave_fallback,55,local_half_run
B8,3,3200.0,4700.0,9,stave_fallback,55,local_half_run
B8,4,4700.0,6800.0,5,stave_fallback,55,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,55,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,55,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,55,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,55,local_half_run
B2,0,1000.0,1500.0,26900,stave_amp_bin,56,external_other_runs
B2,1,1500.0,2200.0,32115,stave_amp_bin,56,external_other_runs
B2,2,2200.0,3200.0,57144,stave_amp_bin,56,external_other_runs
B2,3,3200.0,4700.0,97191,stave_amp_bin,56,external_other_runs
B2,4,4700.0,6800.0,149344,stave_amp_bin,56,external_other_runs
B2,5,6800.0,10000.0,177980,stave_amp_bin,56,external_other_runs
B2,6,10000.0,15000.0,20,stave_fallback,56,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,56,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,56,external_other_runs
B4,0,1000.0,1500.0,3137,stave_amp_bin,56,external_other_runs
B4,1,1500.0,2200.0,5122,stave_amp_bin,56,external_other_runs
B4,2,2200.0,3200.0,13634,stave_amp_bin,56,external_other_runs
B4,3,3200.0,4700.0,10526,stave_amp_bin,56,external_other_runs
B4,4,4700.0,6800.0,2681,stave_amp_bin,56,external_other_runs
B4,5,6800.0,10000.0,191,stave_amp_bin,56,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,56,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,56,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,56,external_other_runs
B6,0,1000.0,1500.0,1842,stave_amp_bin,56,external_other_runs
B6,1,1500.0,2200.0,3159,stave_amp_bin,56,external_other_runs
B6,2,2200.0,3200.0,6815,stave_amp_bin,56,external_other_runs
B6,3,3200.0,4700.0,5070,stave_amp_bin,56,external_other_runs
B6,4,4700.0,6800.0,625,stave_amp_bin,56,external_other_runs
B6,5,6800.0,10000.0,13,stave_fallback,56,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,56,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,56,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,56,external_other_runs
B8,0,1000.0,1500.0,782,stave_amp_bin,56,external_other_runs
B8,1,1500.0,2200.0,859,stave_amp_bin,56,external_other_runs
B8,2,2200.0,3200.0,2233,stave_amp_bin,56,external_other_runs
B8,3,3200.0,4700.0,2518,stave_amp_bin,56,external_other_runs
B8,4,4700.0,6800.0,667,stave_amp_bin,56,external_other_runs
B8,5,6800.0,10000.0,21,stave_fallback,56,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,56,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,56,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,56,external_other_runs
B2,0,1000.0,1500.0,293,stave_amp_bin,56,local_half_run
B2,1,1500.0,2200.0,421,stave_amp_bin,56,local_half_run
B2,2,2200.0,3200.0,681,stave_amp_bin,56,local_half_run
B2,3,3200.0,4700.0,1503,stave_amp_bin,56,local_half_run
B2,4,4700.0,6800.0,4804,stave_amp_bin,56,local_half_run
B2,5,6800.0,10000.0,11648,stave_amp_bin,56,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,56,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,56,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,56,local_half_run
B4,0,1000.0,1500.0,52,stave_amp_bin,56,local_half_run
B4,1,1500.0,2200.0,47,stave_amp_bin,56,local_half_run
B4,2,2200.0,3200.0,133,stave_amp_bin,56,local_half_run
B4,3,3200.0,4700.0,117,stave_amp_bin,56,local_half_run
B4,4,4700.0,6800.0,35,stave_amp_bin,56,local_half_run
B4,5,6800.0,10000.0,3,stave_fallback,56,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,56,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,56,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,56,local_half_run
B6,0,1000.0,1500.0,26,stave_fallback,56,local_half_run
B6,1,1500.0,2200.0,33,stave_amp_bin,56,local_half_run
B6,2,2200.0,3200.0,53,stave_amp_bin,56,local_half_run
B6,3,3200.0,4700.0,67,stave_amp_bin,56,local_half_run
B6,4,4700.0,6800.0,7,stave_fallback,56,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,56,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,56,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,56,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,56,local_half_run
B8,0,1000.0,1500.0,13,stave_fallback,56,local_half_run
B8,1,1500.0,2200.0,12,stave_fallback,56,local_half_run
B8,2,2200.0,3200.0,32,stave_amp_bin,56,local_half_run
B8,3,3200.0,4700.0,30,stave_amp_bin,56,local_half_run
B8,4,4700.0,6800.0,4,stave_fallback,56,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,56,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,56,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,56,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,56,local_half_run
B2,0,1000.0,1500.0,26431,stave_amp_bin,57,external_other_runs
B2,1,1500.0,2200.0,31729,stave_amp_bin,57,external_other_runs
B2,2,2200.0,3200.0,56621,stave_amp_bin,57,external_other_runs
B2,3,3200.0,4700.0,96682,stave_amp_bin,57,external_other_runs
B2,4,4700.0,6800.0,156066,stave_amp_bin,57,external_other_runs
B2,5,6800.0,10000.0,199102,stave_amp_bin,57,external_other_runs
B2,6,10000.0,15000.0,19,stave_fallback,57,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,57,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,57,external_other_runs
B4,0,1000.0,1500.0,3166,stave_amp_bin,57,external_other_runs
B4,1,1500.0,2200.0,5144,stave_amp_bin,57,external_other_runs
B4,2,2200.0,3200.0,13690,stave_amp_bin,57,external_other_runs
B4,3,3200.0,4700.0,10585,stave_amp_bin,57,external_other_runs
B4,4,4700.0,6800.0,2686,stave_amp_bin,57,external_other_runs
B4,5,6800.0,10000.0,189,stave_amp_bin,57,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,57,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,57,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,57,external_other_runs
B6,0,1000.0,1500.0,1861,stave_amp_bin,57,external_other_runs
B6,1,1500.0,2200.0,3174,stave_amp_bin,57,external_other_runs
B6,2,2200.0,3200.0,6841,stave_amp_bin,57,external_other_runs
B6,3,3200.0,4700.0,5147,stave_amp_bin,57,external_other_runs
B6,4,4700.0,6800.0,634,stave_amp_bin,57,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,57,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,57,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,57,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,57,external_other_runs
B8,0,1000.0,1500.0,783,stave_amp_bin,57,external_other_runs
B8,1,1500.0,2200.0,861,stave_amp_bin,57,external_other_runs
B8,2,2200.0,3200.0,2253,stave_amp_bin,57,external_other_runs
B8,3,3200.0,4700.0,2536,stave_amp_bin,57,external_other_runs
B8,4,4700.0,6800.0,669,stave_amp_bin,57,external_other_runs
B8,5,6800.0,10000.0,20,stave_fallback,57,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,57,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,57,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,57,external_other_runs
B2,0,1000.0,1500.0,522,stave_amp_bin,57,local_half_run
B2,1,1500.0,2200.0,612,stave_amp_bin,57,local_half_run
B2,2,2200.0,3200.0,968,stave_amp_bin,57,local_half_run
B2,3,3200.0,4700.0,1716,stave_amp_bin,57,local_half_run
B2,4,4700.0,6800.0,1552,stave_amp_bin,57,local_half_run
B2,5,6800.0,10000.0,1012,stave_amp_bin,57,local_half_run
B2,6,10000.0,15000.0,1,stave_fallback,57,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,57,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,57,local_half_run
B4,0,1000.0,1500.0,38,stave_amp_bin,57,local_half_run
B4,1,1500.0,2200.0,43,stave_amp_bin,57,local_half_run
B4,2,2200.0,3200.0,123,stave_amp_bin,57,local_half_run
B4,3,3200.0,4700.0,99,stave_amp_bin,57,local_half_run
B4,4,4700.0,6800.0,35,stave_amp_bin,57,local_half_run
B4,5,6800.0,10000.0,3,stave_fallback,57,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,57,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,57,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,57,local_half_run
B6,0,1000.0,1500.0,11,stave_fallback,57,local_half_run
B6,1,1500.0,2200.0,20,stave_fallback,57,local_half_run
B6,2,2200.0,3200.0,58,stave_amp_bin,57,local_half_run
B6,3,3200.0,4700.0,37,stave_amp_bin,57,local_half_run
B6,4,4700.0,6800.0,5,stave_fallback,57,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,57,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,57,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,57,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,57,local_half_run
B8,0,1000.0,1500.0,11,stave_fallback,57,local_half_run
B8,1,1500.0,2200.0,15,stave_fallback,57,local_half_run
B8,2,2200.0,3200.0,17,stave_fallback,57,local_half_run
B8,3,3200.0,4700.0,26,stave_fallback,57,local_half_run
B8,4,4700.0,6800.0,4,stave_fallback,57,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,57,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,57,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,57,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,57,local_half_run
B2,0,1000.0,1500.0,26561,stave_amp_bin,58,external_other_runs
B2,1,1500.0,2200.0,31543,stave_amp_bin,58,external_other_runs
B2,2,2200.0,3200.0,56105,stave_amp_bin,58,external_other_runs
B2,3,3200.0,4700.0,95257,stave_amp_bin,58,external_other_runs
B2,4,4700.0,6800.0,154893,stave_amp_bin,58,external_other_runs
B2,5,6800.0,10000.0,199254,stave_amp_bin,58,external_other_runs
B2,6,10000.0,15000.0,20,stave_fallback,58,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,58,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,58,external_other_runs
B4,0,1000.0,1500.0,3171,stave_amp_bin,58,external_other_runs
B4,1,1500.0,2200.0,5148,stave_amp_bin,58,external_other_runs
B4,2,2200.0,3200.0,13729,stave_amp_bin,58,external_other_runs
B4,3,3200.0,4700.0,10613,stave_amp_bin,58,external_other_runs
B4,4,4700.0,6800.0,2673,stave_amp_bin,58,external_other_runs
B4,5,6800.0,10000.0,191,stave_amp_bin,58,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,58,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,58,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,58,external_other_runs
B6,0,1000.0,1500.0,1858,stave_amp_bin,58,external_other_runs
B6,1,1500.0,2200.0,3176,stave_amp_bin,58,external_other_runs
B6,2,2200.0,3200.0,6837,stave_amp_bin,58,external_other_runs
B6,3,3200.0,4700.0,5149,stave_amp_bin,58,external_other_runs
B6,4,4700.0,6800.0,625,stave_amp_bin,58,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,58,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,58,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,58,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,58,external_other_runs
B8,0,1000.0,1500.0,793,stave_amp_bin,58,external_other_runs
B8,1,1500.0,2200.0,864,stave_amp_bin,58,external_other_runs
B8,2,2200.0,3200.0,2261,stave_amp_bin,58,external_other_runs
B8,3,3200.0,4700.0,2533,stave_amp_bin,58,external_other_runs
B8,4,4700.0,6800.0,667,stave_amp_bin,58,external_other_runs
B8,5,6800.0,10000.0,20,stave_fallback,58,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,58,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,58,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,58,external_other_runs
B2,0,1000.0,1500.0,489,stave_amp_bin,58,local_half_run
B2,1,1500.0,2200.0,634,stave_amp_bin,58,local_half_run
B2,2,2200.0,3200.0,1243,stave_amp_bin,58,local_half_run
B2,3,3200.0,4700.0,2435,stave_amp_bin,58,local_half_run
B2,4,4700.0,6800.0,2112,stave_amp_bin,58,local_half_run
B2,5,6800.0,10000.0,943,stave_amp_bin,58,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,58,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,58,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,58,local_half_run
B4,0,1000.0,1500.0,36,stave_amp_bin,58,local_half_run
B4,1,1500.0,2200.0,37,stave_amp_bin,58,local_half_run
B4,2,2200.0,3200.0,100,stave_amp_bin,58,local_half_run
B4,3,3200.0,4700.0,79,stave_amp_bin,58,local_half_run
B4,4,4700.0,6800.0,41,stave_amp_bin,58,local_half_run
B4,5,6800.0,10000.0,1,stave_fallback,58,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,58,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,58,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,58,local_half_run
B6,0,1000.0,1500.0,19,stave_fallback,58,local_half_run
B6,1,1500.0,2200.0,23,stave_fallback,58,local_half_run
B6,2,2200.0,3200.0,52,stave_amp_bin,58,local_half_run
B6,3,3200.0,4700.0,41,stave_amp_bin,58,local_half_run
B6,4,4700.0,6800.0,7,stave_fallback,58,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,58,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,58,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,58,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,58,local_half_run
B8,0,1000.0,1500.0,9,stave_fallback,58,local_half_run
B8,1,1500.0,2200.0,6,stave_fallback,58,local_half_run
B8,2,2200.0,3200.0,13,stave_fallback,58,local_half_run
B8,3,3200.0,4700.0,19,stave_fallback,58,local_half_run
B8,4,4700.0,6800.0,4,stave_fallback,58,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,58,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,58,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,58,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,58,local_half_run
B2,0,1000.0,1500.0,26047,stave_amp_bin,59,external_other_runs
B2,1,1500.0,2200.0,31052,stave_amp_bin,59,external_other_runs
B2,2,2200.0,3200.0,55182,stave_amp_bin,59,external_other_runs
B2,3,3200.0,4700.0,96152,stave_amp_bin,59,external_other_runs
B2,4,4700.0,6800.0,157153,stave_amp_bin,59,external_other_runs
B2,5,6800.0,10000.0,200253,stave_amp_bin,59,external_other_runs
B2,6,10000.0,15000.0,20,stave_fallback,59,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,59,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,59,external_other_runs
B4,0,1000.0,1500.0,2854,stave_amp_bin,59,external_other_runs
B4,1,1500.0,2200.0,4439,stave_amp_bin,59,external_other_runs
B4,2,2200.0,3200.0,12015,stave_amp_bin,59,external_other_runs
B4,3,3200.0,4700.0,9606,stave_amp_bin,59,external_other_runs
B4,4,4700.0,6800.0,2491,stave_amp_bin,59,external_other_runs
B4,5,6800.0,10000.0,184,stave_amp_bin,59,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,59,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,59,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,59,external_other_runs
B6,0,1000.0,1500.0,1633,stave_amp_bin,59,external_other_runs
B6,1,1500.0,2200.0,2688,stave_amp_bin,59,external_other_runs
B6,2,2200.0,3200.0,5999,stave_amp_bin,59,external_other_runs
B6,3,3200.0,4700.0,4638,stave_amp_bin,59,external_other_runs
B6,4,4700.0,6800.0,606,stave_amp_bin,59,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,59,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,59,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,59,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,59,external_other_runs
B8,0,1000.0,1500.0,745,stave_amp_bin,59,external_other_runs
B8,1,1500.0,2200.0,760,stave_amp_bin,59,external_other_runs
B8,2,2200.0,3200.0,1963,stave_amp_bin,59,external_other_runs
B8,3,3200.0,4700.0,2243,stave_amp_bin,59,external_other_runs
B8,4,4700.0,6800.0,603,stave_amp_bin,59,external_other_runs
B8,5,6800.0,10000.0,19,stave_fallback,59,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,59,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,59,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,59,external_other_runs
B2,0,1000.0,1500.0,726,stave_amp_bin,59,local_half_run
B2,1,1500.0,2200.0,886,stave_amp_bin,59,local_half_run
B2,2,2200.0,3200.0,1715,stave_amp_bin,59,local_half_run
B2,3,3200.0,4700.0,2068,stave_amp_bin,59,local_half_run
B2,4,4700.0,6800.0,995,stave_amp_bin,59,local_half_run
B2,5,6800.0,10000.0,438,stave_amp_bin,59,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,59,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,59,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,59,local_half_run
B4,0,1000.0,1500.0,192,stave_amp_bin,59,local_half_run
B4,1,1500.0,2200.0,394,stave_amp_bin,59,local_half_run
B4,2,2200.0,3200.0,971,stave_amp_bin,59,local_half_run
B4,3,3200.0,4700.0,604,stave_amp_bin,59,local_half_run
B4,4,4700.0,6800.0,135,stave_amp_bin,59,local_half_run
B4,5,6800.0,10000.0,5,stave_fallback,59,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,59,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,59,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,59,local_half_run
B6,0,1000.0,1500.0,133,stave_amp_bin,59,local_half_run
B6,1,1500.0,2200.0,279,stave_amp_bin,59,local_half_run
B6,2,2200.0,3200.0,476,stave_amp_bin,59,local_half_run
B6,3,3200.0,4700.0,302,stave_amp_bin,59,local_half_run
B6,4,4700.0,6800.0,22,stave_fallback,59,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,59,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,59,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,59,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,59,local_half_run
B8,0,1000.0,1500.0,37,stave_amp_bin,59,local_half_run
B8,1,1500.0,2200.0,54,stave_amp_bin,59,local_half_run
B8,2,2200.0,3200.0,173,stave_amp_bin,59,local_half_run
B8,3,3200.0,4700.0,153,stave_amp_bin,59,local_half_run
B8,4,4700.0,6800.0,41,stave_amp_bin,59,local_half_run
B8,5,6800.0,10000.0,2,stave_fallback,59,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,59,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,59,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,59,local_half_run
B2,0,1000.0,1500.0,26448,stave_amp_bin,60,external_other_runs
B2,1,1500.0,2200.0,31771,stave_amp_bin,60,external_other_runs
B2,2,2200.0,3200.0,56047,stave_amp_bin,60,external_other_runs
B2,3,3200.0,4700.0,96718,stave_amp_bin,60,external_other_runs
B2,4,4700.0,6800.0,157793,stave_amp_bin,60,external_other_runs
B2,5,6800.0,10000.0,200756,stave_amp_bin,60,external_other_runs
B2,6,10000.0,15000.0,18,stave_fallback,60,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,60,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,60,external_other_runs
B4,0,1000.0,1500.0,2978,stave_amp_bin,60,external_other_runs
B4,1,1500.0,2200.0,4809,stave_amp_bin,60,external_other_runs
B4,2,2200.0,3200.0,12344,stave_amp_bin,60,external_other_runs
B4,3,3200.0,4700.0,9463,stave_amp_bin,60,external_other_runs
B4,4,4700.0,6800.0,2332,stave_amp_bin,60,external_other_runs
B4,5,6800.0,10000.0,150,stave_amp_bin,60,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,60,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,60,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,60,external_other_runs
B6,0,1000.0,1500.0,1740,stave_amp_bin,60,external_other_runs
B6,1,1500.0,2200.0,2946,stave_amp_bin,60,external_other_runs
B6,2,2200.0,3200.0,6078,stave_amp_bin,60,external_other_runs
B6,3,3200.0,4700.0,4507,stave_amp_bin,60,external_other_runs
B6,4,4700.0,6800.0,475,stave_amp_bin,60,external_other_runs
B6,5,6800.0,10000.0,10,stave_fallback,60,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,60,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,60,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,60,external_other_runs
B8,0,1000.0,1500.0,753,stave_amp_bin,60,external_other_runs
B8,1,1500.0,2200.0,787,stave_amp_bin,60,external_other_runs
B8,2,2200.0,3200.0,2051,stave_amp_bin,60,external_other_runs
B8,3,3200.0,4700.0,2187,stave_amp_bin,60,external_other_runs
B8,4,4700.0,6800.0,532,stave_amp_bin,60,external_other_runs
B8,5,6800.0,10000.0,15,stave_fallback,60,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,60,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,60,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,60,external_other_runs
B2,0,1000.0,1500.0,517,stave_amp_bin,60,local_half_run
B2,1,1500.0,2200.0,551,stave_amp_bin,60,local_half_run
B2,2,2200.0,3200.0,1283,stave_amp_bin,60,local_half_run
B2,3,3200.0,4700.0,1770,stave_amp_bin,60,local_half_run
B2,4,4700.0,6800.0,674,stave_amp_bin,60,local_half_run
B2,5,6800.0,10000.0,184,stave_amp_bin,60,local_half_run
B2,6,10000.0,15000.0,1,stave_fallback,60,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,60,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,60,local_half_run
B4,0,1000.0,1500.0,118,stave_amp_bin,60,local_half_run
B4,1,1500.0,2200.0,189,stave_amp_bin,60,local_half_run
B4,2,2200.0,3200.0,820,stave_amp_bin,60,local_half_run
B4,3,3200.0,4700.0,653,stave_amp_bin,60,local_half_run
B4,4,4700.0,6800.0,199,stave_amp_bin,60,local_half_run
B4,5,6800.0,10000.0,23,stave_fallback,60,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,60,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,60,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,60,local_half_run
B6,0,1000.0,1500.0,78,stave_amp_bin,60,local_half_run
B6,1,1500.0,2200.0,135,stave_amp_bin,60,local_half_run
B6,2,2200.0,3200.0,430,stave_amp_bin,60,local_half_run
B6,3,3200.0,4700.0,361,stave_amp_bin,60,local_half_run
B6,4,4700.0,6800.0,79,stave_amp_bin,60,local_half_run
B6,5,6800.0,10000.0,1,stave_fallback,60,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,60,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,60,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,60,local_half_run
B8,0,1000.0,1500.0,29,stave_fallback,60,local_half_run
B8,1,1500.0,2200.0,41,stave_amp_bin,60,local_half_run
B8,2,2200.0,3200.0,127,stave_amp_bin,60,local_half_run
B8,3,3200.0,4700.0,185,stave_amp_bin,60,local_half_run
B8,4,4700.0,6800.0,80,stave_amp_bin,60,local_half_run
B8,5,6800.0,10000.0,2,stave_fallback,60,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,60,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,60,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,60,local_half_run
B2,0,1000.0,1500.0,26482,stave_amp_bin,61,external_other_runs
B2,1,1500.0,2200.0,31616,stave_amp_bin,61,external_other_runs
B2,2,2200.0,3200.0,55572,stave_amp_bin,61,external_other_runs
B2,3,3200.0,4700.0,96466,stave_amp_bin,61,external_other_runs
B2,4,4700.0,6800.0,157564,stave_amp_bin,61,external_other_runs
B2,5,6800.0,10000.0,200692,stave_amp_bin,61,external_other_runs
B2,6,10000.0,15000.0,17,stave_fallback,61,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,61,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,61,external_other_runs
B4,0,1000.0,1500.0,2937,stave_amp_bin,61,external_other_runs
B4,1,1500.0,2200.0,4620,stave_amp_bin,61,external_other_runs
B4,2,2200.0,3200.0,11983,stave_amp_bin,61,external_other_runs
B4,3,3200.0,4700.0,9525,stave_amp_bin,61,external_other_runs
B4,4,4700.0,6800.0,2465,stave_amp_bin,61,external_other_runs
B4,5,6800.0,10000.0,185,stave_amp_bin,61,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,61,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,61,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,61,external_other_runs
B6,0,1000.0,1500.0,1707,stave_amp_bin,61,external_other_runs
B6,1,1500.0,2200.0,2817,stave_amp_bin,61,external_other_runs
B6,2,2200.0,3200.0,5919,stave_amp_bin,61,external_other_runs
B6,3,3200.0,4700.0,4467,stave_amp_bin,61,external_other_runs
B6,4,4700.0,6800.0,532,stave_amp_bin,61,external_other_runs
B6,5,6800.0,10000.0,13,stave_fallback,61,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,61,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,61,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,61,external_other_runs
B8,0,1000.0,1500.0,744,stave_amp_bin,61,external_other_runs
B8,1,1500.0,2200.0,794,stave_amp_bin,61,external_other_runs
B8,2,2200.0,3200.0,1957,stave_amp_bin,61,external_other_runs
B8,3,3200.0,4700.0,2136,stave_amp_bin,61,external_other_runs
B8,4,4700.0,6800.0,542,stave_amp_bin,61,external_other_runs
B8,5,6800.0,10000.0,20,stave_fallback,61,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,61,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,61,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,61,external_other_runs
B2,0,1000.0,1500.0,522,stave_amp_bin,61,local_half_run
