run,event_index,event_id,stave,stave_index,amplitude_adc,trad_cluster,trad_nearest_centroid_distance,ml_cluster,ml_nearest_centroid_distance,trad_z0,trad_z1,trad_z2,trad_z3,ml_z0,ml_z1,ml_z2,ml_z3
31,1022,392412,B2,0,1100.5,2,1.9643385,1,0.28801167,4.401946,5.548161,-8.57282,-0.90550613,-0.07830385,1.0184332,-0.6376862,-0.1800412
31,1023,392413,B2,0,7488.0,7,0.21905449,4,0.010342974,-0.043336704,-1.3082337,-0.25249076,0.16231033,-0.12423995,-0.2550201,0.07545505,0.14308572
31,1024,392414,B2,0,3802.0,7,0.15247238,4,0.016764108,-0.12385399,-1.3312141,-0.2428484,0.06879999,-0.12711018,-0.2736576,0.07716786,0.13537896
31,1032,392422,B2,0,3963.0,7,0.20606688,4,0.022024583,-0.12677237,-1.3188183,-0.2917921,0.11883598,-0.13276817,-0.27923456,0.08111333,0.13896254
31,1033,392423,B2,0,1679.0,2,2.3054662,5,0.27242833,4.176401,5.7345943,-8.939458,-0.32012868,-0.29978693,1.1191968,-0.5431095,-0.30240262
31,1033,392423,B4,1,1545.5,3,26.34258,3,0.051550426,84.28589,-4.5574155,26.772469,2.664877,-0.13653493,0.19211634,-0.11511894,0.026998833
31,1035,392425,B2,0,3818.5,6,1.391461,3,0.1550924,2.599116,1.520268,-1.503799,-0.22528547,-0.14486942,0.013471663,-0.01649928,0.04986824
31,1036,392426,B2,0,3604.0,7,0.51851094,4,0.03519767,0.2165747,-1.2363378,-0.4346683,0.07344551,-0.10164296,-0.2755144,0.08821467,0.11790628
31,1041,392431,B2,0,5863.0,7,0.46316728,4,0.037473198,-0.35995942,-1.6826148,0.1406197,0.037087515,-0.14357011,-0.24580404,0.0801938,0.16806042
31,1045,392435,B2,0,7083.0,7,0.3856314,7,0.029823406,-0.29663038,-1.1481128,0.057580233,0.3375163,-0.14213397,-0.23317936,0.0817922,0.17236468
31,1050,392440,B2,0,3071.5,2,1.841015,3,0.1907499,3.0036259,4.133486,-5.413558,-0.25944662,-0.065454036,0.303124,-0.17463997,0.018677667
31,1052,392442,B2,0,8705.5,7,0.4799294,4,0.024271283,-0.07839989,-0.9321334,-0.17016317,0.3006531,-0.12543276,-0.24114285,0.07127408,0.14901993
31,1055,392445,B2,0,4898.0,7,0.6069084,4,0.021030502,-0.29966167,-1.8282703,0.041170493,-0.23017982,-0.1358292,-0.26356307,0.07426873,0.15301973
31,1057,392447,B2,0,1640.0,1,0.3102941,4,0.02649058,-0.005157348,-0.07355586,-0.1281588,-0.43279976,-0.124479465,-0.24006821,0.10233187,0.13886122
31,1058,392448,B2,0,2589.0,1,0.2781517,4,0.025190713,-0.045101218,-0.09268184,-0.08695345,-0.43014327,-0.12801757,-0.25737798,0.108760566,0.14205924
31,1059,392449,B2,0,2599.5,1,0.5002731,4,0.021136569,0.05915163,-0.4096523,-0.13285302,-0.45852783,-0.117445245,-0.2455064,0.09796034,0.13459346
31,1062,392452,B2,0,1043.0,1,0.35766888,0,0.026460493,-0.08336957,0.23127224,-0.031383164,-0.38582537,-0.13656832,-0.2668815,0.122920364,0.1449308
31,1063,392453,B2,0,3649.5,7,0.4694923,4,0.01745518,-0.07049612,-0.9088117,-0.24720895,0.00443507,-0.12340926,-0.27223587,0.07503576,0.13203318
31,1065,392455,B2,0,7212.5,7,0.14913285,4,0.0056147603,-0.0497592,-1.3281333,-0.18167292,0.025387868,-0.12411107,-0.26291746,0.07984047,0.1395534
31,1066,392456,B2,0,6828.5,7,0.282119,4,0.039484587,-0.28605652,-1.5207462,0.038496852,0.18526305,-0.1335357,-0.23721157,0.06644003,0.16522376
31,1071,392461,B2,0,1543.5,1,0.15456846,4,0.025463652,-0.13554145,-0.18897228,0.022046823,-0.27046332,-0.13349631,-0.2692914,0.10494444,0.14422265
31,1072,392462,B2,0,8245.0,7,0.5840007,4,0.03946302,-0.15640604,-0.75823134,-0.04172449,0.11019313,-0.12900661,-0.2314521,0.06450105,0.15868217
31,1074,392464,B2,0,5943.0,7,0.3984696,4,0.014435535,-0.17470586,-1.7335103,-0.10130358,0.021283552,-0.12658179,-0.2615085,0.07027245,0.14156857
31,1077,392467,B2,0,1991.0,1,0.1450303,0,0.02514233,-0.12274942,-0.17665714,-0.01919362,-0.25461918,-0.13347039,-0.2711466,0.1118746,0.14254238
31,1078,392468,B2,0,5566.5,7,0.63571954,4,0.01832034,-0.20205265,-1.9660491,-0.17871894,0.11206804,-0.12605436,-0.26092258,0.0661218,0.14153221
31,1079,392469,B2,0,2129.0,2,2.8388913,6,0.11676757,2.5933862,3.7194304,-4.528848,-0.7099378,-0.24380022,0.48208654,-0.23588336,-0.067583114
31,1080,392470,B2,0,6409.0,7,0.44055226,4,0.016561344,-0.20714626,-1.760939,0.02063261,0.07856509,-0.12676649,-0.2615122,0.06879142,0.1445349
31,1082,392472,B2,0,2040.0,1,0.1647493,4,0.022529246,-0.091972575,-0.0039852634,0.030362926,-0.34551707,-0.12815322,-0.26178893,0.10602181,0.14135411
31,1083,392473,B2,0,1160.0,2,1.1180874,1,0.23425321,3.7255049,5.1413903,-7.8695126,-0.1970439,-0.3246519,0.8780715,-0.35224342,-0.22457871
31,1084,392474,B2,0,1879.0,1,0.2744165,4,0.02726161,0.04678925,-0.106009506,-0.095164336,-0.36993456,-0.11707369,-0.24174392,0.10314967,0.13428819
31,1087,392477,B2,0,2710.5,1,0.18471615,0,0.017563626,-0.12726419,0.02314949,0.0016236603,-0.35127085,-0.13751136,-0.27647495,0.12025758,0.14256236
31,1088,392478,B2,0,4611.0,7,0.5398567,4,0.024534188,-0.38233778,-1.5458148,0.27919355,-0.17292362,-0.138485,-0.2699138,0.078377016,0.15503216
31,1091,392481,B2,0,2341.5,1,0.28439406,4,0.028156389,0.053638138,-0.12204508,-0.026840191,-0.4082594,-0.11545723,-0.24361704,0.104801856,0.13250534
31,1092,392482,B2,0,5742.5,7,0.78320074,4,0.028612629,-0.042461157,-2.0945835,-0.25326273,0.022079527,-0.115491994,-0.28368407,0.07931511,0.12803125
31,1094,392484,B2,0,4001.5,7,0.27403253,4,0.022797566,-0.1034042,-1.3256345,-0.3248363,0.20846596,-0.12757306,-0.28019,0.07876487,0.13299909
31,1095,392485,B2,0,6130.5,7,0.54262495,4,0.023182914,-0.034564912,-1.835738,-0.22987168,-0.041972533,-0.11758414,-0.27930152,0.08208902,0.12978074
31,1097,392487,B2,0,4973.5,7,0.31761682,4,0.017623395,-0.2413893,-1.6028122,-0.019834071,-0.066590175,-0.12798026,-0.26854658,0.069981284,0.14233758
31,1099,392489,B2,0,7567.5,7,0.44092584,4,0.030889394,-0.16240086,-0.9705629,-0.071905404,0.31308058,-0.12622973,-0.24014615,0.06373472,0.1523182
31,1100,392490,B2,0,2742.5,1,0.19042332,0,0.02640005,-0.11294512,-0.1606355,-0.02844993,-0.33903408,-0.13362452,-0.26874354,0.11418009,0.14337957
31,1101,392491,B2,0,5569.0,7,0.47441867,4,0.016418124,-0.19331276,-1.7965231,-0.18822457,0.14609201,-0.1283566,-0.2612483,0.06883081,0.14292224
31,1104,392494,B2,0,4882.0,7,0.45449594,4,0.020748159,-0.22742514,-1.7827592,-0.058049694,0.012359679,-0.124411605,-0.27413422,0.06979667,0.13722101
31,1105,392495,B2,0,1766.5,1,0.3348909,0,0.025429193,-0.0989499,0.21000302,-0.009153433,-0.3838508,-0.13453238,-0.26889125,0.118326634,0.14255413
31,1106,392496,B2,0,9580.0,1,0.75071424,4,0.0075830435,0.09727538,-0.54371756,-0.30527222,0.22109407,-0.11966112,-0.25401068,0.08579489,0.13647267
31,1107,392497,B2,0,3870.5,7,0.12066845,4,0.02789411,-0.16771571,-1.3623564,-0.20678534,0.11054876,-0.13402368,-0.28477693,0.0789581,0.13956851
31,1109,392499,B2,0,5299.0,7,0.51920956,4,0.023025459,-0.26817012,-1.7989709,-0.034044668,-0.13487977,-0.13670136,-0.2564767,0.0732589,0.15493411
31,1112,392502,B2,0,2154.0,1,0.27792245,4,0.028164225,-0.016875785,-0.07216023,-0.1700849,-0.3522059,-0.1264622,-0.24808693,0.10976245,0.14134315
31,1114,392504,B2,0,1686.0,1,0.48355994,4,0.039493065,0.14559995,-0.17642303,-0.19827335,-0.50886935,-0.11315393,-0.22978158,0.10681505,0.1318058
31,1115,392505,B2,0,2249.0,6,3.7935834,3,0.12085225,7.161722,0.96364486,-0.4429689,0.04426956,-0.11528522,0.037552595,-0.0485008,0.04984626
31,1121,392511,B2,0,7008.0,7,0.11679972,4,0.036139175,-0.2221571,-1.2665961,-0.028082877,0.0893898,-0.13121662,-0.23797294,0.06331581,0.15852647
31,1123,392513,B2,0,4822.0,7,0.37472257,4,0.030038025,-0.3562192,-1.4937186,0.15387267,-0.057098627,-0.1436732,-0.26030225,0.086434364,0.16190082
31,1124,392514,B2,0,7309.0,7,0.37854388,4,0.040357344,-0.2031194,-1.0189154,-0.056241155,0.26603055,-0.13215938,-0.23375456,0.06488815,0.16262057
31,1125,392515,B2,0,5184.5,7,0.60608965,4,0.02404645,-0.16611011,-1.8981175,-0.08303039,-0.16106488,-0.12369343,-0.2783574,0.06986213,0.13603559
31,1133,392523,B2,0,6975.0,7,0.57861394,7,0.026081603,-0.26206422,-0.89838463,0.0074238777,0.4183662,-0.14196503,-0.22731885,0.081409976,0.17272946
31,1134,392524,B2,0,2468.0,1,0.2881299,4,0.030024204,-0.0024518035,-0.07516353,-0.11399399,-0.41251296,-0.12238742,-0.23584254,0.102808684,0.13933691
31,1138,392528,B2,0,3440.0,7,0.36839822,4,0.016684394,-0.16433421,-0.99409217,-0.043025576,-0.04891239,-0.12879485,-0.27208012,0.07457358,0.13929646
31,1141,392531,B2,0,4815.0,7,0.58483416,4,0.05252162,0.025755867,-1.8258594,-0.18637466,-0.17564946,-0.108994514,-0.3003026,0.09491077,0.11225574
31,1142,392532,B2,0,1147.0,1,0.33892208,0,0.02364381,-0.0881068,0.21441539,-0.033819437,-0.37616992,-0.1347961,-0.2709532,0.120608434,0.1423158
31,1143,392533,B2,0,6570.5,7,0.50950253,7,0.032326456,-0.31102273,-0.9765169,0.08847731,0.3405666,-0.14534114,-0.23998955,0.09002672,0.1734519
31,1144,392534,B2,0,4673.5,7,0.2463619,0,0.029107125,-0.33006084,-1.3003016,0.076261744,0.03198965,-0.14694493,-0.2735225,0.100991555,0.16002882
31,1146,392536,B2,0,2726.5,1,0.18221419,4,0.022175713,-0.12645984,-0.2062985,0.048262704,-0.2979441,-0.13101959,-0.27036262,0.10178344,0.14203459
31,1147,392537,B2,0,5289.5,7,0.76062095,4,0.021293165,-0.25141641,-2.029181,0.07038008,-0.1856052,-0.12582968,-0.2744351,0.069280356,0.13893422
31,1150,392540,B2,0,1761.5,1,0.35963288,4,0.044223215,0.107955396,-0.05824887,-0.122170985,-0.43127322,-0.11454441,-0.22487938,0.10886376,0.13096398
31,1151,392541,B2,0,4028.5,7,0.36145228,0,0.022056127,-0.21123928,-1.0339221,-0.17243317,0.24310578,-0.14312267,-0.2835108,0.098664634,0.14754441
31,1159,392549,B2,0,3318.0,1,0.34317973,4,0.015267086,-0.07318019,-0.31355336,-0.18172036,-0.12614031,-0.13330746,-0.26528257,0.092814356,0.14520606
31,1162,392552,B2,0,3562.5,0,1.2735798,2,0.03646209,-0.9551014,4.2495823,1.8723247,0.18849723,-0.124408014,-0.13825731,0.051866606,0.1513561
31,1163,392553,B2,0,3041.5,1,0.42845687,4,0.0284313,0.12900534,-0.21982488,-0.17203102,-0.4329186,-0.11274501,-0.24033588,0.099807955,0.13058141
31,1164,392554,B2,0,1234.0,1,0.40484062,4,0.033901393,-0.012858588,0.28924888,-0.06618849,-0.34059787,-0.12821779,-0.23520789,0.1075854,0.13880613
31,1165,392555,B2,0,2890.5,1,0.26581293,4,0.020780662,-0.045711514,-0.102597445,-0.08920153,-0.4128664,-0.12992637,-0.25772953,0.10337672,0.1441606
31,1166,392556,B2,0,6289.0,7,0.4697033,4,0.031971823,-0.2824065,-1.7778642,0.0011583567,0.010389507,-0.13525099,-0.24470225,0.06799109,0.15992367
31,1168,392558,B2,0,7325.0,7,0.25151488,4,0.0036428764,-0.012100413,-1.305307,-0.28982896,0.11461177,-0.12394608,-0.2612735,0.0811083,0.13888487
31,1169,392559,B2,0,3156.0,1,0.24288912,4,0.017333709,-0.04687218,-0.110593826,-0.07899845,-0.38953736,-0.13068803,-0.26335332,0.0989494,0.14369065
31,1170,392560,B2,0,1176.5,1,0.32926825,4,0.03523213,0.061564572,0.10051191,-0.11404198,-0.3680101,-0.120232515,-0.22919028,0.10125297,0.13410376
31,1172,392562,B2,0,1872.0,6,2.8016121,3,0.04391357,6.2327094,0.18836588,-1.5129118,-0.034644246,-0.14349818,0.18242864,-0.113513164,0.02445814
31,1173,392563,B2,0,4655.0,7,0.21350376,4,0.029789211,-0.1410091,-1.5453775,-0.14346243,0.069927074,-0.120617606,-0.28335387,0.06982316,0.12976077
31,1178,392568,B2,0,5990.0,7,0.4461868,4,0.02975034,-0.25299132,-1.7652459,-0.07919817,-0.020327196,-0.13756187,-0.24657187,0.07178037,0.15903103
31,1192,392582,B2,0,1934.0,6,2.0454862,3,0.13185987,2.2521732,1.7726557,-3.2729058,-0.6572775,-0.203191,0.25751317,-0.10473134,0.016781613
31,1196,392586,B2,0,1507.5,1,0.3655212,4,0.030703887,0.03198188,0.102948904,-0.10072651,-0.45329568,-0.12226875,-0.23510224,0.10283145,0.13721478
31,1200,392590,B2,0,4163.0,7,0.22514859,4,0.031099232,-0.12219292,-1.514173,-0.2291773,0.0530874,-0.12258759,-0.28629202,0.078401245,0.12513477
31,1202,392592,B2,0,4754.0,7,0.30560043,4,0.017721793,-0.2423781,-1.6034043,-0.04780273,-0.049088404,-0.13022998,-0.26936567,0.072409086,0.14538051
31,1204,392594,B2,0,5896.5,7,0.44453833,4,0.019167619,-0.1942788,-1.7675683,-0.19853148,0.11321628,-0.12974615,-0.25218898,0.06887013,0.14651655
31,1206,392596,B2,0,7857.5,7,0.10893156,4,0.006181141,-0.061790906,-1.3203516,-0.12279084,0.09836641,-0.123098075,-0.25710887,0.07923451,0.14238274
31,1207,392597,B2,0,3478.5,7,0.51139575,4,0.017627688,-0.011659939,-0.92043024,-0.15906051,-0.17414251,-0.11961856,-0.2736285,0.08158271,0.130452
31,1209,392599,B2,0,6100.5,7,0.9879491,4,0.018945238,-0.104483865,-2.3052874,-0.22169772,-0.07702792,-0.12226282,-0.27691397,0.080399506,0.13377216
31,1213,392603,B2,0,1866.0,1,0.54596406,4,0.025628937,0.1087687,-0.45910966,-0.1318263,-0.4433744,-0.113110796,-0.24350259,0.099320814,0.13169351
31,1221,392611,B2,0,5268.0,7,0.2530456,4,0.017523017,-0.20948333,-1.5520282,-0.10320653,-0.055728585,-0.12778011,-0.26045105,0.0677257,0.14410678
31,1224,392614,B2,0,5473.0,7,0.47862038,4,0.040514465,-0.42080158,-1.525621,0.2574767,0.020825356,-0.14875232,-0.25981742,0.09503346,0.16950184
31,1227,392617,B2,0,3257.5,1,0.3272943,4,0.0145183485,-0.086062215,-0.34858516,-0.10221666,-0.12920396,-0.13161391,-0.2708953,0.08367993,0.14351326
31,1228,392618,B2,0,6780.5,7,0.20323849,4,0.035033826,-0.26456982,-1.2996689,0.07566212,0.07549113,-0.13004386,-0.24057816,0.06235895,0.15854199
31,1232,392622,B2,0,1213.5,1,0.3598363,0,0.023850162,-0.07488734,0.23004614,-0.06483479,-0.37541324,-0.13539629,-0.27048156,0.122320645,0.14300916
31,1234,392624,B2,0,2115.5,6,2.3579073,4,0.07304783,1.5231178,1.0796067,-2.0884695,-0.11252469,-0.109253615,-0.20601277,0.09089962,0.09211461
31,1235,392625,B2,0,3070.5,1,0.37942582,4,0.010237976,-0.042865034,-0.38798735,-0.046456218,-0.3502637,-0.1251319,-0.26307172,0.09351535,0.13850674
31,1238,392628,B2,0,3787.5,7,0.4299767,4,0.021470077,0.09515152,-1.1857028,-0.3604167,-0.08761342,-0.11202489,-0.27004117,0.08371206,0.1251392
31,1242,392632,B2,0,1989.0,1,0.16389441,0,0.02387729,-0.12351088,-0.16575341,-0.02477716,-0.298971,-0.13400039,-0.2717743,0.114295036,0.14158294
31,1244,392634,B2,0,6417.0,7,1.1294986,4,0.03165779,0.49184442,-0.82007396,-0.8399017,0.2301484,-0.099437214,-0.24675183,0.07424642,0.12725666
31,1247,392637,B2,0,3495.0,7,0.60454136,4,0.010432914,-0.018364778,-0.87094486,-0.18043745,-0.27395347,-0.1213529,-0.26707867,0.081170686,0.13367185
31,1253,392643,B2,0,4264.5,7,0.6096476,4,0.04424748,-0.09870726,-1.9143963,-0.17881025,-0.09904155,-0.12044017,-0.2995009,0.0811276,0.12151939
31,1254,392644,B2,0,2533.0,1,0.6801879,4,0.042411678,0.33027822,-0.31202582,-0.29519692,-0.50288063,-0.09683275,-0.23159093,0.09473923,0.12582467
31,1258,392648,B2,0,3546.5,7,0.30664986,0,0.018929083,-0.25674343,-1.0523655,-0.07784015,0.1252459,-0.15134975,-0.30782118,0.11251752,0.14238611
31,1259,392649,B2,0,7869.0,7,0.35282773,4,0.0038353123,0.01667212,-1.0688993,-0.2267666,0.122717954,-0.12167832,-0.26180798,0.084502086,0.13762909
31,1260,392650,B2,0,2645.0,1,0.18114732,0,0.028738478,-0.121223755,-0.16244528,0.006056018,-0.3369339,-0.13341269,-0.26645178,0.11242804,0.14460412
31,1261,392651,B2,0,2213.0,1,0.27839476,4,0.030452574,0.049001414,-0.10448523,-0.0631949,-0.3938607,-0.116989,-0.23846349,0.104683705,0.1346556
31,1265,392655,B2,0,3349.5,7,0.63502383,4,0.016646259,-0.13891232,-0.7415675,-0.12710895,-0.14216396,-0.1344698,-0.26718646,0.09230117,0.14546613
31,1266,392656,B2,0,5933.5,7,0.6468421,4,0.016877288,-0.21337622,-1.9730772,-0.14555798,0.17339477,-0.1276941,-0.258509,0.068426445,0.1442804
31,1267,392657,B2,0,3291.5,1,0.45133674,0,0.015994798,-0.22868592,-0.48883963,0.06263188,-0.12465267,-0.13936436,-0.28155336,0.1090587,0.14148003
31,1268,392658,B2,0,4861.0,7,0.27054718,4,0.01703389,-0.21467906,-1.5887113,-0.10107157,-0.01688613,-0.12841521,-0.2685335,0.07107608,0.14320691
31,1269,392659,B2,0,7902.0,7,0.541211,4,0.025459083,-0.08767523,-0.94281095,-0.21179126,0.41366124,-0.12389694,-0.24082987,0.06833131,0.14702453
31,1270,392660,B2,0,3433.5,7,0.4166983,0,0.022893067,-0.23026344,-0.97594655,-0.019831307,-0.107441545,-0.1395525,-0.27998957,0.100263596,0.14342156
31,1271,392661,B2,0,4020.0,7,0.37224647,4,0.019704552,-0.06034273,-1.0714357,-0.31901592,0.15452114,-0.12340347,-0.27578855,0.0799159,0.12949634
31,1278,392668,B2,0,5112.0,7,0.64616185,4,0.02115363,-0.35556853,-1.8596721,0.1813102,0.24937977,-0.12381443,-0.2596715,0.06460856,0.14756432
31,1278,392668,B4,1,1943.0,0,1.4957577,2,0.026169537,-1.0131553,4.4531837,1.9171154,0.031404257,-0.11962719,-0.12816332,0.052455142,0.14355013
31,1280,392670,B2,0,1849.5,1,0.4847514,4,0.03924023,0.19092138,-0.1915682,-0.17408684,-0.48125362,-0.10746614,-0.23223704,0.10447461,0.12833521
31,1283,392673,B2,0,1804.5,1,0.19366115,4,0.027964503,-0.062368296,0.023498751,-0.04182954,-0.3405614,-0.1266163,-0.25388452,0.111396365,0.14065912
31,1284,392674,B2,0,1298.0,1,0.26212773,0,0.021356998,-0.2657691,0.12830742,0.12257159,-0.22167745,-0.14463781,-0.30264795,0.13207927,0.13348657
31,1285,392675,B2,0,4228.5,7,0.31753436,0,0.023855556,-0.24027112,-1.0310404,-0.08205141,0.07806145,-0.14271587,-0.27996862,0.09876984,0.1499995
31,1286,392676,B2,0,3259.0,1,0.49395633,4,0.013963737,0.086214975,-0.45102575,-0.1514807,-0.32542855,-0.117312774,-0.26127365,0.09354246,0.13175687
31,1290,392680,B2,0,5878.5,7,0.7775933,4,0.025066487,-0.068116195,-2.0773623,-0.20147587,-0.12520668,-0.118676,-0.28148097,0.08047041,0.1296578
31,1293,392683,B2,0,7027.0,7,0.2539984,4,0.026105715,-0.17546892,-1.4507905,-0.15255235,0.29121572,-0.1275529,-0.2444175,0.0656628,0.14972386
31,1294,392684,B2,0,8201.5,7,0.59217393,4,0.039850287,-0.1434842,-0.7545603,-0.081161216,0.16721554,-0.12979077,-0.23025414,0.06640983,0.15932652
31,1294,392684,B4,1,1383.0,1,0.40104955,4,0.021813316,-0.009298541,-0.33178055,-0.12366214,-0.41824764,-0.12077314,-0.2504362,0.10360385,0.1366053
31,1295,392685,B2,0,3463.5,1,0.50738347,4,0.013097173,-0.118753046,-0.54745185,-0.068485126,-0.09936288,-0.1305961,-0.26913354,0.07934222,0.1421246
31,1298,392688,B2,0,7776.5,1,0.59800225,7,0.028302588,-0.225901,-0.46059415,0.033608675,0.23636127,-0.14504242,-0.234483,0.0927045,0.17281255
31,1299,392689,B2,0,3274.0,7,0.583441,4,0.012708362,-0.01428625,-0.87767494,-0.19187865,-0.24031363,-0.124658495,-0.27116528,0.087338366,0.13630396
31,1304,392694,B2,0,5863.0,7,0.77431786,4,0.021407055,-0.101512134,-2.0773344,-0.18855225,-0.13194132,-0.12229429,-0.27921647,0.08017331,0.13284868
31,1305,392695,B2,0,2998.0,1,0.4975394,4,0.015730439,0.059925433,-0.43395096,-0.14488338,-0.40711743,-0.11823947,-0.2553066,0.09666672,0.13294089
31,1306,392696,B2,0,5052.0,7,0.18498264,4,0.03626866,-0.29732212,-1.2564185,0.00040137768,0.07406602,-0.14718476,-0.25429213,0.097366005,0.1633665
31,1307,392697,B2,0,1524.5,1,0.14294223,4,0.02134842,-0.09159632,0.008145869,0.0004580319,-0.3105408,-0.13020991,-0.26102784,0.10370927,0.14484082
31,1309,392699,B2,0,2212.0,1,0.31152645,4,0.035231248,0.07795592,-0.082119375,-0.13925694,-0.36753175,-0.11552388,-0.23339686,0.10565919,0.1333908
31,1310,392700,B2,0,7747.5,7,0.16608857,4,0.0063057616,-0.043623537,-1.3207572,-0.18661518,0.14138493,-0.1234939,-0.2580595,0.07851356,0.14197582
31,1312,392702,B2,0,3810.5,7,0.19532363,4,0.013386846,-0.1095109,-1.3111,-0.28106564,0.057514716,-0.12823242,-0.27050298,0.07867346,0.13709381
31,1314,392704,B2,0,8462.0,7,0.40185222,4,0.0096706785,0.0050638616,-1.0449326,-0.24354638,0.23077966,-0.12128575,-0.25163105,0.0795995,0.14212617
31,1317,392707,B2,0,1856.0,1,0.14079231,4,0.02595635,-0.093972765,-0.002491936,-0.0028613731,-0.31278667,-0.12953174,-0.26707387,0.10821681,0.1404644
31,1319,392709,B2,0,2987.5,1,0.23741686,4,0.016348306,-0.07052736,-0.11717174,-0.029343683,-0.4089574,-0.13096747,-0.26067275,0.09763338,0.14516795
31,1320,392710,B2,0,3573.0,7,0.35347405,4,0.018683296,-0.01878168,-1.1008528,-0.17002586,-0.13484831,-0.11851724,-0.27332574,0.07825458,0.13000284
31,1322,392712,B2,0,1376.5,2,0.72553706,1,0.09903693,3.9501305,4.978035,-7.418479,-0.33221817,-0.07178684,0.75576943,-0.47210896,-0.103386015
31,1323,392713,B2,0,2863.5,1,0.4280009,4,0.03195613,0.08655427,-0.20318922,-0.12706515,-0.5045849,-0.11579218,-0.23334232,0.10034667,0.13512026
31,1324,392714,B2,0,3286.5,1,0.7220323,4,0.021955846,0.09490056,-0.7034337,-0.22021206,-0.19763517,-0.11634375,-0.27179718,0.09548906,0.12762114
31,1325,392715,B2,0,1573.5,1,0.39902735,0,0.02674417,-0.07673406,0.24660796,-0.04791893,-0.4301983,-0.13676132,-0.26691702,0.12467941,0.14249378
31,1326,392716,B2,0,2650.5,1,0.285293,4,0.03025341,-0.023002107,-0.065352716,-0.12656215,-0.40908772,-0.12688124,-0.24212629,0.10874851,0.1417267
31,1327,392717,B2,0,2230.5,1,0.18253602,4,0.030104967,-0.06000663,0.023668509,-0.05733574,-0.31432533,-0.1270435,-0.2567077,0.11394434,0.14008045
31,1328,392718,B2,0,5403.0,7,0.56017894,4,0.034608547,-0.39263296,-1.7176851,0.223683,-0.05114317,-0.14269504,-0.2512657,0.0794075,0.16695395
31,1330,392720,B2,0,2314.5,1,0.3151398,4,0.032837458,0.051919244,-0.08279841,-0.14149803,-0.39496312,-0.11723422,-0.23985422,0.10930733,0.13479006
31,1331,392721,B2,0,6866.0,7,0.48974884,7,0.033365544,-0.31534186,-0.9773638,0.12521642,0.2642699,-0.1450092,-0.24101299,0.089880966,0.17328452
31,1332,392722,B2,0,8274.5,7,0.612747,4,0.042037267,-0.13052903,-0.7417024,-0.11801545,0.2048673,-0.12871936,-0.22706205,0.06591183,0.15874188
31,1334,392724,B2,0,1382.5,2,0.7284133,1,0.08471067,3.9581707,5.1303926,-7.493085,-0.733963,-0.07038657,0.79382795,-0.48039627,-0.11224672
31,1340,392730,B2,0,3879.5,7,0.43220532,4,0.02483866,-0.15080771,-0.98255867,-0.21643572,0.28418523,-0.13724224,-0.27989605,0.08688436,0.14215173
31,1341,392731,B2,0,2404.5,1,2.1734724,2,0.11987832,1.3870523,-0.01477325,-1.5321167,-0.3496431,-0.11004916,-0.02558279,0.0011346787,0.07145256
31,1342,392732,B2,0,4474.5,7,0.3216531,4,0.029742803,-0.28168342,-1.0590079,-0.007446736,0.12886682,-0.14280823,-0.26784423,0.09509253,0.15769845
31,1348,392738,B2,0,6588.5,7,0.25455493,4,0.032409765,-0.26027876,-1.5401876,0.009248614,0.13008441,-0.12957461,-0.24240293,0.062555835,0.155784
31,1352,392742,B2,0,3728.0,7,0.30329275,4,0.012850685,-0.09917225,-1.0831944,-0.24243811,0.03527303,-0.12812358,-0.26961052,0.077959135,0.13763833
31,1358,392748,B2,0,1575.0,1,0.24208534,4,0.017711768,-0.09337357,-0.2437591,0.04673232,-0.34825942,-0.12402836,-0.260622,0.10175552,0.13845003
31,1360,392750,B2,0,4043.5,7,0.38343465,4,0.02796702,-0.19962676,-1.0161598,-0.12543838,0.27325362,-0.13715748,-0.2828871,0.08043114,0.1454705
31,1362,392752,B2,0,5120.5,7,0.81553453,4,0.023420956,-0.28218168,-2.0547986,0.1335679,-0.22046119,-0.12656936,-0.27709097,0.06913009,0.13924292
31,1363,392753,B2,0,3301.0,1,0.5534216,4,0.014431708,-0.10020363,-0.57783175,-0.1435155,-0.11845763,-0.13156843,-0.27072334,0.08757964,0.14209947
31,1366,392756,B2,0,4850.0,7,0.66963834,4,0.039146774,-0.1270239,-1.9219308,-0.028299078,-0.248561,-0.11777235,-0.2942051,0.076219305,0.12480565
31,1367,392757,B2,0,5234.5,7,2.5889878,7,0.03790778,-1.1836078,-1.0387186,2.0980175,0.9418779,-0.1413482,-0.24187642,0.071124226,0.18175802
31,1367,392757,B4,1,1226.0,0,0.8519616,7,0.06354833,-1.0332898,3.7787273,1.9567909,0.09933001,-0.13842759,-0.16286391,0.061424743,0.16577138
31,1369,392759,B2,0,6490.5,7,0.18394737,4,0.039284315,-0.27238792,-1.289736,0.028746247,0.1333233,-0.13764146,-0.23962206,0.07113542,0.1676842
31,1372,392762,B2,0,6007.0,7,0.2981126,7,0.04073678,-0.34449548,-1.4679942,0.078961566,0.16264072,-0.14791165,-0.2481024,0.09495321,0.16982612
31,1373,392763,B2,0,5835.0,7,0.7260842,4,0.025480881,-0.29208255,-2.0319695,-0.0052324533,-0.07425688,-0.13295895,-0.25037983,0.06741416,0.1538699
31,1374,392764,B2,0,2426.5,1,0.24085346,4,0.02548295,0.037360765,-0.11889827,-0.059870075,-0.34683317,-0.11687817,-0.24284233,0.10150616,0.13422458
