event_id,run,pair,pair_code,stave_a,stave_b,residual_ns,max_pre_abs_adc,max_pre_ptp_adc,max_pre_rms_adc,max_abs_pre_slope_adc_per_sample,mean_pre_mean_adc,abs_delta_pre_mean_adc,abs_delta_pre_slope_adc_per_sample,max_pre_last_minus_first_adc,abs_delta_pre_last_minus_first_adc,min_amplitude_adc,max_peak_sample
59:451102:16283:62090,59,B6-B8,2,B6,B8,0.9371039804440428,12.0,16.0,6.0,4.800000000000001,-0.75,2.5,3.600000000000001,16.0,15.0,3010.5,9.0
59:451125:16305:62113,59,B4-B6,0,B4,B6,-1.7088004764740925,905.5,1098.0,444.8299534653664,364.5,146.25,64.0,187.99999999999997,1098.0,541.0,1151.0,6.0
59:451125:16305:62113,59,B4-B8,1,B4,B8,-2.987913299809261,1002.0,1098.0,444.8299534653664,364.5,207.0,57.5,35.400000000000034,1098.0,37.0,1650.5,5.0
59:451125:16305:62113,59,B6-B8,2,B6,B8,-1.2791128233351683,1002.0,1061.0,444.6922390822669,329.0999999999999,175.0,121.5,152.5999999999999,1061.0,504.0,1151.0,6.0
59:451135:16315:62123,59,B4-B6,0,B4,B6,-4.670548411335339,403.0,424.0,177.8109951605918,117.4,58.75,73.5,90.6,396.0,306.0,2566.0,6.0
59:451135:16315:62123,59,B4-B8,1,B4,B8,-3.747694711217811,403.0,424.0,177.8109951605918,117.4,56.125,78.75,94.9,396.0,321.0,2566.0,6.0
59:451135:16315:62123,59,B6-B8,2,B6,B8,0.9228537001175284,90.0,92.0,39.26830783214372,26.799999999999997,19.375,5.25,4.299999999999994,90.0,15.0,2592.0,6.0
59:451302:86:62290,59,B4-B6,0,B4,B6,-6.818543793168317,16.5,30.0,10.685855136581257,9.3,-0.625,0.25,7.500000000000001,30.0,26.0,2026.5,9.0
59:451302:86:62290,59,B4-B8,1,B4,B8,-3.840120233836494,14.5,23.0,9.82344135219425,8.199999999999998,0.5,2.0,6.399999999999998,22.0,18.0,2076.5,8.0
59:451302:86:62290,59,B6-B8,2,B6,B8,2.978423559331823,16.5,30.0,10.685855136581257,9.3,0.375,2.25,1.1000000000000032,30.0,8.0,2026.5,9.0
59:451357:137:62345,59,B4-B6,0,B4,B6,-3.342986426934601,15.0,18.0,7.176350047203662,3.999999999999999,-1.0,4.0,2.799999999999998,13.0,9.0,1932.0,8.0
59:451357:137:62345,59,B4-B8,1,B4,B8,-1.7825323595049696,15.0,18.0,7.176350047203662,3.999999999999999,-2.875,0.25,7.699999999999999,13.0,25.0,1932.0,8.0
59:451357:137:62345,59,B6-B8,2,B6,B8,1.5604540674296317,13.0,15.0,6.015604707757983,3.700000000000001,-0.875,3.75,4.900000000000002,12.0,16.0,2287.5,8.0
59:451401:180:62389,59,B4-B6,0,B4,B6,-3.368613278492109,1648.0,1962.0,797.8140447497775,648.0,300.75,65.5,257.80000000000007,1962.0,713.0,2481.0,5.0
59:451401:180:62389,59,B4-B8,1,B4,B8,-1.0224180335678703,3746.5,3936.0,1656.817336793649,1218.5,611.375,555.75,570.5,3936.0,1974.0,2481.0,4.0
59:451401:180:62389,59,B6-B8,2,B6,B8,2.346195244924239,3746.5,3936.0,1656.817336793649,1218.5,578.625,621.25,828.3000000000001,3936.0,2687.0,3094.5,5.0
59:451545:310:62533,59,B4-B6,0,B4,B6,-3.6547380688124207,15.5,21.0,7.842193570679061,5.400000000000001,-0.375,4.25,3.500000000000001,16.0,14.0,2182.0,9.0
59:451545:310:62533,59,B4-B8,1,B4,B8,-3.249270871985153,16.5,25.0,9.069178573608529,7.400000000000001,-0.25,4.5,12.800000000000002,25.0,41.0,2419.5,9.0
59:451545:310:62533,59,B6-B8,2,B6,B8,0.4054671968272672,16.5,25.0,9.069178573608529,7.400000000000001,1.875,0.25,9.3,25.0,27.0,2182.0,9.0
59:451733:481:62721,59,B4-B6,0,B4,B6,-7.099555555555561,23.5,42.0,15.237699957670776,9.699999999999998,0.75,1.0,7.799999999999997,23.0,16.0,1883.5,9.0
59:451733:481:62721,59,B4-B8,1,B4,B8,-3.149745616584333,6.5,10.0,3.631459761583488,2.9,0.5,0.5,4.8,10.0,17.0,2365.0,8.0
59:451733:481:62721,59,B6-B8,2,B6,B8,3.949809938971228,23.5,42.0,15.237699957670776,9.699999999999998,1.0,0.5,12.599999999999998,23.0,33.0,1883.5,9.0
59:451763:510:62751,59,B4-B6,0,B4,B6,-9.743361953216436,10.5,15.0,6.2048368229954285,5.0,0.5,2.0,5.199999999999998,13.0,11.0,1456.5,9.0
59:451763:510:62751,59,B4-B8,1,B4,B8,-4.581312376194987,8.5,15.0,6.2048368229954285,5.0,-0.25,0.5,6.6,13.0,16.0,1560.5,9.0
59:451763:510:62751,59,B6-B8,2,B6,B8,5.162049577021449,10.5,15.0,5.787918451395113,1.6,0.75,1.5,1.4000000000000017,3.0,5.0,1456.5,9.0
59:451805:550:62793,59,B4-B6,0,B4,B6,-3.2810183021101267,12.0,20.0,7.968688725254614,5.599999999999999,-1.0,0.0,7.599999999999999,13.0,19.0,1807.5,8.0
59:451805:550:62793,59,B4-B8,1,B4,B8,-0.658722330633104,16.5,24.0,9.908960591303208,8.500000000000002,-1.625,1.25,10.500000000000002,24.0,30.0,1807.5,8.0
59:451805:550:62793,59,B6-B8,2,B6,B8,2.622295971477022,16.5,24.0,9.908960591303208,8.500000000000002,-1.625,1.25,2.900000000000003,24.0,11.0,2421.0,8.0
59:451810:554:62798,59,B4-B6,0,B4,B6,-3.731498677077568,18.0,27.0,10.034316120194738,7.500000000000001,-0.375,3.75,4.500000000000002,21.0,12.0,2212.0,9.0
59:451810:554:62798,59,B4-B8,1,B4,B8,-3.7373226285651313,9.0,14.0,5.068283733178324,3.500000000000001,0.875,1.25,6.5,9.0,18.0,2212.0,9.0
59:451810:554:62798,59,B6-B8,2,B6,B8,-0.0058239514875637,18.0,27.0,10.034316120194738,7.500000000000001,-1.0,2.5,11.000000000000002,21.0,30.0,2603.0,9.0
59:451840:583:62828,59,B4-B6,0,B4,B6,-6.940865564938733,5.5,8.0,3.112474899497183,2.2000000000000006,-0.375,0.75,4.300000000000001,8.0,16.0,2625.0,16.0
59:451840:583:62828,59,B4-B8,1,B4,B8,-6.070377906899168,11.0,17.0,6.759252917297888,5.499999999999999,-0.625,1.25,7.699999999999999,15.0,23.0,2625.0,15.0
59:451840:583:62828,59,B6-B8,2,B6,B8,0.8704876580395648,11.0,17.0,6.759252917297888,5.499999999999999,-1.0,0.5,3.3999999999999995,15.0,7.0,2952.5,16.0
59:451885:622:62873,59,B4-B6,0,B4,B6,-1.682943883296076,1310.0,1827.0,731.9468474554693,627.6999999999999,210.75,25.0,131.39999999999998,1827.0,361.0,1716.0,5.0
59:451885:622:62873,59,B4-B8,1,B4,B8,-0.4106605001408177,4260.0,5187.0,2106.1521045499067,1730.1,515.75,635.0,1102.4,5187.0,3360.0,1716.0,4.0
59:451885:622:62873,59,B6-B8,2,B6,B8,1.2722833831552585,4260.0,5187.0,2106.1521045499067,1730.1,528.25,610.0,1233.8000000000002,5187.0,3721.0,1928.5,5.0
59:451931:665:62919,59,B4-B6,0,B4,B6,-5.125570704627052,10.5,13.0,5.024937810560445,3.6000000000000005,0.0,4.0,2.0000000000000004,11.0,9.0,1765.5,9.0
59:451931:665:62919,59,B4-B8,1,B4,B8,-3.958033803937155,10.0,12.0,4.743416490252569,3.6000000000000005,0.125,4.25,4.9,11.0,12.0,1955.0,9.0
59:451931:665:62919,59,B6-B8,2,B6,B8,1.167536900689896,10.5,13.0,5.024937810560445,1.6,2.125,0.25,2.8999999999999986,2.0,3.0,1765.5,9.0
59:451953:687:62941,59,B4-B6,0,B4,B6,-3.302620484348722,13.0,18.0,7.54983443527075,6.4,-1.0,2.0,8.799999999999999,18.0,29.0,1441.5,8.0
59:451953:687:62941,59,B4-B8,1,B4,B8,-2.8216124678168555,13.0,23.0,8.5,6.4,-1.0,2.0,0.3999999999999994,18.0,3.0,1450.0,8.0
59:451953:687:62941,59,B6-B8,2,B6,B8,0.4810080165318666,11.5,23.0,8.5,6.0,0.0,0.0,8.4,15.0,26.0,1441.5,8.0
59:452028:756:63016,59,B4-B6,0,B4,B6,-6.623373706004138,27.0,30.0,12.36931687685298,9.599999999999998,2.0,8.0,13.599999999999998,30.0,45.0,1834.5,9.0
59:452028:756:63016,59,B4-B8,1,B4,B8,-4.3615623610623615,11.5,23.0,8.32165848854662,7.399999999999999,-1.0,2.0,3.3999999999999995,23.0,8.0,1834.5,8.0
59:452028:756:63016,59,B6-B8,2,B6,B8,2.2618113449417763,27.0,30.0,12.36931687685298,9.599999999999998,3.0,6.0,16.999999999999996,30.0,53.0,1997.0,9.0
59:452034:762:63022,59,B4-B6,0,B4,B6,-4.850224023913363,7.5,9.0,3.6742346141747673,3.0000000000000004,-0.375,2.25,5.700000000000001,9.0,18.0,2372.5,9.0
59:452034:762:63022,59,B4-B8,1,B4,B8,-4.62098610643806,13.0,22.0,8.602325267042627,5.6000000000000005,-0.125,1.75,8.3,22.0,31.0,2701.0,8.0
59:452034:762:63022,59,B6-B8,2,B6,B8,0.2292379174753023,13.0,22.0,8.602325267042627,5.6000000000000005,-1.25,0.5,2.6,22.0,13.0,2372.5,9.0
59:452079:802:63067,59,B4-B6,0,B4,B6,-3.680279768290063,16.5,23.0,9.354143466934854,8.000000000000002,1.75,1.5,7.600000000000002,23.0,23.0,2750.0,15.0
59:452079:802:63067,59,B4-B8,1,B4,B8,-1.7816367800774628,4.5,7.0,3.082207001484488,2.599999999999999,0.75,0.5,2.999999999999999,7.0,7.0,2750.0,14.0
59:452079:802:63067,59,B6-B8,2,B6,B8,1.8986429882126004,16.5,23.0,9.354143466934854,8.000000000000002,1.5,2.0,10.6,23.0,30.0,2810.5,15.0
59:452134:854:63122,59,B4-B6,0,B4,B6,-5.545045703563318,12.0,19.0,6.832825184358224,3.3000000000000007,0.375,1.75,5.300000000000001,9.0,16.0,2700.0,9.0
59:452134:854:63122,59,B4-B8,1,B4,B8,-5.208259568513483,9.5,13.0,4.949747468305833,2.0,0.5,2.0,1.8000000000000012,9.0,11.0,2028.5,9.0
59:452134:854:63122,59,B6-B8,2,B6,B8,0.3367861350498344,12.0,19.0,6.832825184358224,3.3000000000000007,1.375,0.25,3.5,7.0,5.0,2028.5,9.0
59:452207:920:63195,59,B4-B6,0,B4,B6,-3.087553274802506,2082.0,2336.0,959.4193556521568,747.1999999999999,377.5,159.0,345.19999999999993,2325.0,1022.0,3192.0,5.0
59:452207:920:63195,59,B4-B8,1,B4,B8,-3.957273272641164,2082.0,2336.0,959.4193556521568,747.1999999999999,342.125,229.75,426.69999999999993,2325.0,1286.0,3192.0,5.0
59:452207:920:63195,59,B6-B8,2,B6,B8,-0.8697199978386578,1248.5,1305.0,550.6062567752023,402.0,262.625,70.75,81.5,1303.0,264.0,3205.0,5.0
59:452241:954:63229,59,B4-B6,0,B4,B6,-4.596826843302559,12.5,24.0,8.671072598012312,7.700000000000001,-0.375,1.25,11.300000000000002,24.0,39.0,2106.5,8.0
59:452241:954:63229,59,B4-B8,1,B4,B8,-4.127724324935031,24.0,31.0,11.776565713313875,9.1,2.25,4.0,16.8,31.0,55.0,2106.5,10.0
59:452241:954:63229,59,B6-B8,2,B6,B8,0.4691025183675279,24.0,31.0,11.776565713313875,9.1,1.625,5.25,5.499999999999998,31.0,16.0,2173.5,10.0
59:452319:1028:63307,59,B4-B6,0,B4,B6,-4.828438656247911,1028.5,1133.0,467.6251169473256,359.6,195.875,70.25,162.50000000000003,1133.0,479.0,2417.5,5.0
59:452319:1028:63307,59,B4-B8,1,B4,B8,-5.730956170514705,1028.5,1133.0,467.6251169473256,359.6,185.375,91.25,183.49999999999997,1133.0,552.0,2417.5,8.0
59:452319:1028:63307,59,B6-B8,2,B6,B8,-0.902517514266794,648.5,654.0,281.6295217124796,197.09999999999997,150.25,21.0,20.999999999999915,654.0,73.0,2960.5,8.0
59:452451:1150:63439,59,B4-B6,0,B4,B6,-3.8209814607440578,8.5,12.0,4.437059837324712,2.6999999999999997,-1.0,0.5,4.200000000000001,8.0,14.0,1483.5,9.0
59:452451:1150:63439,59,B4-B8,1,B4,B8,-2.080213691815942,7.5,12.0,4.437059837324712,1.500000000000001,-0.25,1.0,0.8000000000000014,6.0,4.0,1812.5,8.0
59:452451:1150:63439,59,B6-B8,2,B6,B8,1.7407677689281158,8.5,12.0,4.437059837324712,2.6999999999999997,-0.5,1.5,3.3999999999999995,8.0,10.0,1483.5,9.0
59:452564:1261:63552,59,B4-B6,0,B4,B6,-5.631382180942552,16.0,18.0,7.297259759663212,5.399999999999999,1.375,4.25,6.5,17.0,24.0,2103.0,9.0
59:452564:1261:63552,59,B4-B8,1,B4,B8,-5.392938004092926,16.0,18.0,7.297259759663212,5.399999999999999,1.625,3.75,5.699999999999999,17.0,19.0,2103.0,8.0
59:452564:1261:63552,59,B6-B8,2,B6,B8,0.2384441768496259,8.0,13.0,4.866980583482946,1.100000000000001,-0.5,0.5,0.7999999999999998,7.0,5.0,2305.0,9.0
59:452589:1282:63577,59,B4-B6,0,B4,B6,-4.314357589704549,10.0,17.0,6.417748826496718,5.699999999999999,-0.375,0.75,2.900000000000001,17.0,10.0,3065.0,10.0
59:452589:1282:63577,59,B4-B8,1,B4,B8,-6.490095777087561,11.0,17.0,6.417748826496718,5.699999999999999,-1.375,1.25,10.5,17.0,31.0,2251.0,10.0
59:452589:1282:63577,59,B6-B8,2,B6,B8,-2.1757381873830117,11.0,14.0,5.744562646538029,4.800000000000001,-1.0,2.0,7.6,14.0,21.0,2251.0,9.0
59:452610:1302:63598,59,B4-B6,0,B4,B6,-3.500220966729444,9.0,15.0,5.539629951540085,3.3,1.0,0.5,0.6000000000000005,11.0,7.0,1587.0,9.0
59:452610:1302:63598,59,B4-B8,1,B4,B8,-3.202342080774244,8.0,11.0,4.085033659592048,3.3,0.25,2.0,3.0,11.0,11.0,1587.0,8.0
59:452610:1302:63598,59,B6-B8,2,B6,B8,0.2978788859551997,9.0,15.0,5.539629951540085,2.6999999999999997,0.0,1.5,2.399999999999999,4.0,4.0,1596.0,9.0
59:452686:1370:63674,59,B4-B6,0,B4,B6,-2.5072190813294526,1581.0,2416.0,945.4918032431588,826.5999999999999,224.25,75.5,232.39999999999984,2416.0,648.0,1812.0,5.0
59:452686:1370:63674,59,B4-B8,1,B4,B8,-1.6865059607802166,3319.0,3957.0,1603.1401022680457,1301.4999999999998,428.375,483.75,474.8999999999999,3957.0,1541.0,1812.0,4.0
59:452686:1370:63674,59,B6-B8,2,B6,B8,0.820713120549236,3319.0,3957.0,1603.1401022680457,1301.4999999999998,466.125,408.25,707.2999999999997,3957.0,2189.0,2261.0,5.0
59:452719:1397:63707,59,B4-B6,0,B4,B6,-4.167124829346236,12.0,17.0,6.576473218982953,5.2,-0.875,1.75,7.900000000000002,13.0,23.0,2673.5,8.0
59:452719:1397:63707,59,B4-B8,1,B4,B8,-4.545915938941356,7.5,15.0,6.576473218982953,5.2,0.0,0.0,3.6000000000000005,13.0,9.0,2673.5,8.0
59:452719:1397:63707,59,B6-B8,2,B6,B8,-0.3787911095951202,12.0,17.0,6.417748826496718,2.700000000000002,-0.875,1.75,4.300000000000002,10.0,14.0,2929.0,8.0
59:452723:1401:63711,59,B4-B6,0,B4,B6,-4.041000798266623,280.0,307.0,126.34155096404348,95.9,39.25,48.0,75.0,307.0,233.0,1505.0,6.0
59:452723:1401:63711,59,B4-B8,1,B4,B8,-3.134653970569772,280.0,307.0,126.34155096404348,95.9,50.0,26.5,48.6,307.0,144.0,1505.0,6.0
59:452723:1401:63711,59,B6-B8,2,B6,B8,0.9063468276968508,162.0,177.0,72.57539183497393,47.3,26.0,21.5,26.4,163.0,89.0,2446.0,6.0
59:452824:1492:63812,59,B4-B6,0,B4,B6,-5.632163220993533,10.5,16.0,6.06217782649107,4.6000000000000005,-0.625,2.25,0.3000000000000007,14.0,2.0,2622.5,8.0
59:452824:1492:63812,59,B4-B8,1,B4,B8,-4.183528036261443,12.5,14.0,5.7608593109014565,4.500000000000001,-2.25,1.0,0.200000000000001,14.0,0.0,2622.5,7.0
59:452824:1492:63812,59,B6-B8,2,B6,B8,1.4486351847320904,12.5,16.0,6.06217782649107,4.6000000000000005,-1.125,3.25,0.0999999999999996,14.0,2.0,2671.0,8.0
59:452845:1513:63833,59,B4-B6,0,B4,B6,-4.493785149256155,19.5,25.0,9.513148795220223,7.6,2.0,3.0,8.200000000000001,25.0,26.0,3297.5,8.0
59:452845:1513:63833,59,B4-B8,1,B4,B8,-4.925790606958962,9.0,11.0,4.636809247747852,0.6000000000000009,1.125,1.25,0.1000000000000004,1.0,2.0,2242.0,9.0
59:452845:1513:63833,59,B6-B8,2,B6,B8,-0.4320054577028074,19.5,25.0,9.513148795220223,7.6,2.625,1.75,8.1,25.0,24.0,2242.0,9.0
59:452881:1546:63869,59,B4-B6,0,B4,B6,-2.278593801431658,1687.0,2101.0,849.634443452006,704.5,291.875,52.75,248.9000000000001,2101.0,691.0,2457.0,6.0
59:452881:1546:63869,59,B4-B8,1,B4,B8,-1.4908398562211147,2093.5,2284.0,946.5718078941502,722.6999999999999,397.0,157.5,18.19999999999993,2284.0,183.0,2457.0,6.0
59:452881:1546:63869,59,B6-B8,2,B6,B8,0.7877539452105431,2093.5,2284.0,946.5718078941502,722.6999999999999,370.625,210.25,267.1,2284.0,874.0,2612.0,5.0
59:453005:1660:63993,59,B4-B6,0,B4,B6,-4.698848609184836,9.5,14.0,5.11737237261468,1.0999999999999988,-1.0,0.5,0.9999999999999996,1.0,0.0,2333.0,9.0
59:453005:1660:63993,59,B4-B8,1,B4,B8,-5.713082834560403,18.5,33.0,12.85496013218244,11.4,0.125,1.75,11.3,33.0,34.0,2312.5,9.0
59:453005:1660:63993,59,B6-B8,2,B6,B8,-1.0142342253755672,18.5,33.0,12.85496013218244,11.4,-0.125,2.25,10.3,33.0,34.0,2312.5,9.0
59:453107:1752:64095,59,B4-B6,0,B4,B6,-3.489238337627363,24.5,34.0,13.1790553530972,6.100000000000003,-2.25,3.0,7.400000000000003,19.0,23.0,1822.5,9.0
59:453107:1752:64095,59,B4-B8,1,B4,B8,-3.345498045520124,7.5,9.0,3.5355339059327378,2.2000000000000006,0.375,2.25,0.900000000000001,7.0,3.0,1414.5,9.0
59:453107:1752:64095,59,B6-B8,2,B6,B8,0.143740292107239,24.5,34.0,13.1790553530972,6.100000000000003,-1.125,5.25,8.300000000000004,19.0,26.0,1414.5,9.0
59:453117:1762:64105,59,B4-B6,0,B4,B6,-4.369567565893398,6.0,10.0,4.153311931459037,3.4,-0.375,0.25,0.3000000000000002,9.0,1.0,1589.0,9.0
59:453117:1762:64105,59,B4-B8,1,B4,B8,-3.5923061407154293,10.0,15.0,5.494315243958978,3.1,0.5,1.5,5.199999999999999,8.0,10.0,2641.0,8.0
59:453117:1762:64105,59,B6-B8,2,B6,B8,0.7772614251779686,10.0,15.0,5.494315243958978,3.4,0.375,1.75,5.499999999999999,9.0,11.0,1589.0,9.0
59:453182:1825:64170,59,B4-B6,0,B4,B6,-2.1457793428324905,21.5,29.0,11.510864433221338,9.8,1.875,3.25,8.1,29.0,21.0,1466.5,8.0
59:453182:1825:64170,59,B4-B8,1,B4,B8,-1.128272207494014,21.5,29.0,11.510864433221338,9.8,3.0,1.0,5.8,29.0,16.0,1466.5,8.0
59:453182:1825:64170,59,B6-B8,2,B6,B8,1.0175071353384766,11.5,13.0,5.244044240850758,4.000000000000001,1.375,2.25,2.3000000000000003,13.0,5.0,1705.5,8.0
59:453244:1877:64232,59,B4-B6,0,B4,B6,-6.669544295521412,12.5,23.0,8.336666000266533,7.399999999999999,-0.625,2.25,12.3,23.0,37.0,2446.5,8.0
59:453244:1877:64232,59,B4-B8,1,B4,B8,-5.13109141838553,11.0,15.0,5.80409338312195,4.9,-1.75,0.0,9.0,14.0,26.0,2446.5,8.0
59:453244:1877:64232,59,B6-B8,2,B6,B8,1.5384528771358816,12.5,23.0,8.336666000266533,7.399999999999999,-0.625,2.25,3.299999999999998,23.0,11.0,2628.5,8.0
59:453274:1904:64262,59,B4-B6,0,B4,B6,-5.869781990521339,14.0,24.0,9.54921462739214,8.400000000000002,0.875,0.25,6.300000000000001,24.0,18.0,1686.0,8.0
59:453274:1904:64262,59,B4-B8,1,B4,B8,-5.640461380020604,19.0,24.0,9.604686356149273,8.400000000000002,2.25,2.5,16.200000000000003,24.0,47.0,1686.0,8.0
59:453274:1904:64262,59,B6-B8,2,B6,B8,0.2293206105007357,19.0,24.0,9.604686356149273,7.8,2.125,2.75,9.900000000000002,23.0,29.0,1740.0,8.0
59:453349:1977:64337,59,B4-B6,0,B4,B6,-3.5020865942568093,13.0,23.0,8.642193008721803,6.500000000000001,0.75,0.0,7.800000000000001,17.0,21.0,2226.0,17.0
59:453349:1977:64337,59,B4-B8,1,B4,B8,-4.09316475881073,13.0,23.0,8.642193008721803,6.500000000000001,1.5,1.5,4.400000000000002,17.0,14.0,1569.5,17.0
59:453349:1977:64337,59,B6-B8,2,B6,B8,-0.5910781645539203,10.5,12.0,4.9180788932265,2.099999999999999,1.5,1.5,3.399999999999999,4.0,7.0,1569.5,17.0
59:453519:2136:64507,59,B4-B6,0,B4,B6,-2.6882292171105675,14.0,15.0,6.219927652312364,4.3,0.375,5.75,0.1000000000000005,14.0,1.0,2378.5,8.0
59:453519:2136:64507,59,B4-B8,1,B4,B8,-2.9835722378063068,11.5,20.0,8.46684711093805,7.3,-1.625,1.75,11.5,20.0,33.0,2378.5,8.0
59:453519:2136:64507,59,B6-B8,2,B6,B8,-0.2953430206957392,14.0,20.0,8.46684711093805,7.3,1.25,4.0,11.6,20.0,34.0,2395.0,8.0
59:453653:2266:64641,59,B4-B6,0,B4,B6,-5.391145415108824,41.5,53.0,20.554804791094465,17.0,5.125,4.75,11.700000000000005,53.0,37.0,2278.5,8.0
59:453653:2266:64641,59,B4-B8,1,B4,B8,-3.246348174340355,41.5,53.0,20.554804791094465,17.0,4.375,6.25,1.1000000000000014,53.0,12.0,2792.5,8.0
59:453653:2266:64641,59,B6-B8,2,B6,B8,2.144797240768469,24.5,44.0,19.48557158514987,15.9,2.0,1.5,10.6,41.0,25.0,2278.5,7.0
59:453754:2361:64742,59,B4-B6,0,B4,B6,-4.844366639314202,17.0,29.0,10.709224995301948,3.0999999999999988,1.25,0.0,2.999999999999998,13.0,8.0,1330.5,8.0
59:453754:2361:64742,59,B4-B8,1,B4,B8,-3.524498602140163,17.0,29.0,10.709224995301948,3.399999999999999,0.375,1.75,6.499999999999998,13.0,22.0,1912.0,7.0
59:453754:2361:64742,59,B6-B8,2,B6,B8,1.3198680371740394,9.5,14.0,5.402545696243577,3.399999999999999,0.375,1.75,3.5,9.0,14.0,1330.5,8.0
59:453782:2387:64770,59,B4-B6,0,B4,B6,-4.7796217580649625,18.0,30.0,12.459935794377111,10.8,-0.875,1.25,9.7,30.0,27.0,2596.5,9.0
59:453782:2387:64770,59,B4-B8,1,B4,B8,-4.502536519124448,18.0,30.0,12.459935794377111,10.8,-0.875,1.25,12.1,30.0,33.0,2597.0,10.0
59:453782:2387:64770,59,B6-B8,2,B6,B8,0.2770852389405149,5.0,9.0,3.2691742076555053,1.3000000000000007,-0.25,0.0,2.400000000000001,3.0,6.0,2596.5,10.0
59:453783:2388:64771,59,B4-B6,0,B4,B6,-5.400359952960024,17.0,25.0,9.781998773256923,8.5,1.25,2.0,0.7999999999999989,25.0,1.0,2094.5,9.0
59:453783:2388:64771,59,B4-B8,1,B4,B8,-5.69000325441592,20.5,28.0,10.473180032826706,7.700000000000001,1.75,3.0,15.2,24.0,46.0,2094.5,8.0
59:453783:2388:64771,59,B6-B8,2,B6,B8,-0.2896433014558965,20.5,28.0,10.473180032826706,8.5,2.75,1.0,15.999999999999998,25.0,47.0,2685.0,9.0
59:453859:2462:64847,59,B4-B6,0,B4,B6,-6.921103118475116,12.5,19.0,7.106335201775948,6.2,-0.875,1.25,5.1000000000000005,19.0,17.0,2655.0,17.0
59:453859:2462:64847,59,B4-B8,1,B4,B8,-6.597631060861346,13.5,19.0,7.088723439378913,3.6000000000000005,-1.125,1.75,2.500000000000001,7.0,5.0,2655.0,16.0
59:453859:2462:64847,59,B6-B8,2,B6,B8,0.3234720576137704,13.5,19.0,7.106335201775948,6.2,-1.75,0.5,2.6,19.0,12.0,2812.5,17.0
59:453861:2464:64849,59,B4-B6,0,B4,B6,-6.967591549295783,85.5,92.0,38.13381045738807,24.299999999999997,9.375,20.75,19.299999999999997,82.0,72.0,1879.0,7.0
59:453861:2464:64849,59,B4-B8,1,B4,B8,-5.949840303785415,85.5,92.0,38.13381045738807,24.299999999999997,10.25,19.0,25.999999999999996,82.0,89.0,2277.5,7.0
59:453861:2464:64849,59,B6-B8,2,B6,B8,1.017751245510368,12.0,20.0,7.968688725254614,5.0,-0.125,1.75,6.700000000000001,10.0,17.0,1879.0,7.0
59:453887:2485:64875,59,B4-B6,0,B4,B6,-4.950213806416031,28.0,32.0,12.82575533838066,8.399999999999997,2.0,8.0,3.599999999999996,27.0,13.0,2729.0,9.0
59:453887:2485:64875,59,B4-B8,1,B4,B8,-4.6429663495148645,20.5,31.0,11.510864433221338,5.8000000000000025,-2.25,0.5,1.0000000000000018,17.0,3.0,2765.5,8.0
59:453887:2485:64875,59,B6-B8,2,B6,B8,0.307247456901166,28.0,32.0,12.82575533838066,8.399999999999997,1.75,8.5,2.5999999999999943,27.0,10.0,2729.0,9.0
59:453895:2493:64883,59,B4-B6,0,B4,B6,-4.208035917608591,15.0,24.0,8.73212459828649,6.800000000000002,1.0,1.0,8.400000000000002,24.0,31.0,2100.0,9.0
59:453895:2493:64883,59,B4-B8,1,B4,B8,-2.601569638381669,6.5,11.0,4.763139720814412,1.700000000000001,0.375,0.25,3.3000000000000007,9.0,16.0,2218.5,9.0
59:453895:2493:64883,59,B6-B8,2,B6,B8,1.6064662792269218,15.0,24.0,8.73212459828649,6.800000000000002,0.875,1.25,5.1000000000000005,24.0,15.0,2100.0,9.0
59:454003:2593:64991,59,B4-B6,0,B4,B6,-5.256506246675158,26.0,42.0,16.948451256678293,14.800000000000002,-1.375,2.25,9.900000000000004,42.0,30.0,2479.0,9.0
59:454003:2593:64991,59,B4-B8,1,B4,B8,-1.91873285110492,19.0,36.0,15.708278072405008,13.4,-0.375,0.25,8.5,36.0,24.0,2479.0,8.0
59:454003:2593:64991,59,B6-B8,2,B6,B8,3.337773395570238,26.0,42.0,16.948451256678293,14.800000000000002,-1.5,2.0,1.400000000000004,42.0,6.0,2500.0,9.0
59:454004:2594:64992,59,B4-B6,0,B4,B6,-4.613510883542602,13.5,19.0,7.0178344238091,4.400000000000002,0.625,2.75,3.7000000000000015,13.0,12.0,1943.5,9.0
59:454004:2594:64992,59,B4-B8,1,B4,B8,-6.938398057479503,22.0,31.0,12.457427503300991,10.3,-2.0,2.5,9.6,29.0,28.0,1964.0,9.0
59:454004:2594:64992,59,B6-B8,2,B6,B8,-2.324887173936901,22.0,31.0,12.457427503300991,10.3,-0.625,5.25,5.899999999999999,29.0,16.0,1943.5,9.0
59:454066:2654:65054,59,B4-B6,0,B4,B6,-5.960307639563453,12.5,20.0,7.189401922274203,5.799999999999999,-0.625,1.25,4.1,20.0,21.0,2380.0,8.0
59:454066:2654:65054,59,B4-B8,1,B4,B8,-3.234076275983732,12.5,20.0,7.106335201775948,5.799999999999999,1.25,2.5,9.4,20.0,33.0,2380.0,8.0
59:454066:2654:65054,59,B6-B8,2,B6,B8,2.7262313635797213,12.5,20.0,7.189401922274203,3.600000000000001,0.625,3.75,5.300000000000001,13.0,12.0,2694.5,8.0
