event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,generation_family,secondary_generation_family
heldout:65:702,heldout,65,B2,1,4.8609162304090265,10.656662414641135,2750.349156837225,2152.5266214008684,6.0,0.75,heldout_family_1,heldout_family_1
heldout:65:703,heldout,65,B8,1,8.202743398741953,8.736333376395944,1541.6498395003173,1753.1097884906112,0.75,1.0,heldout_family_1,heldout_family_1
heldout:65:704,heldout,65,B8,1,4.275047034176032,5.208431566323033,2937.949053050378,1583.5493909288348,0.75,0.5,heldout_family_1,heldout_family_1
heldout:65:705,heldout,65,B8,1,7.558095588958244,11.256346072266881,2598.399898141801,1276.506050369667,4.0,0.5,heldout_family_1,heldout_family_1
heldout:65:706,heldout,65,B4,1,10.192277201959719,10.80863247317325,3105.9508181692668,2884.379898094639,0.5,1.0,heldout_family_1,heldout_family_1
heldout:65:707,heldout,65,B8,1,5.716203411628781,9.8971428805208,3130.4748199838114,2003.9166975669132,4.0,0.75,heldout_family_1,heldout_family_1
heldout:65:708,heldout,65,B2,1,7.871683719614563,9.133080771090516,8648.364454630904,2051.898861937734,1.0,0.25,heldout_family_1,heldout_family_1
heldout:65:709,heldout,65,B8,1,5.8494601592871405,9.837987435169811,3906.9983110240037,2244.3770317358726,4.0,0.5,heldout_family_1,heldout_family_1
heldout:65:710,heldout,65,B2,1,5.0355965988209554,6.711491363278316,4610.832130422563,4597.626238011646,2.0,1.0,heldout_family_1,heldout_family_1
heldout:65:711,heldout,65,B8,1,4.5630283875515625,9.285696946320341,4805.52422328592,5379.597817812944,5.0,1.0,heldout_family_1,heldout_family_0
heldout:65:712,heldout,65,B6,1,5.2928307791388685,8.53806129320767,3557.549376636782,2599.4837238414134,3.0,0.75,heldout_family_1,heldout_family_1
heldout:65:713,heldout,65,B2,1,9.948917201402603,10.805745032914352,4987.715126690424,2419.0805268162276,1.0,0.5,heldout_family_1,heldout_family_1
heldout:65:714,heldout,65,B8,1,4.97367661163793,5.67115019877299,2815.2386191118985,1476.4748322274854,0.75,0.5,heldout_family_1,heldout_family_1
heldout:65:715,heldout,65,B2,1,5.182090999788732,6.916533272595628,4658.314448917309,5202.184331606195,2.0,1.0,heldout_family_1,heldout_family_1
heldout:65:716,heldout,65,B6,1,10.09374776669815,11.299390716208325,2160.608623999291,602.611187781011,1.5,0.25,heldout_family_1,heldout_family_1
heldout:65:717,heldout,65,B8,1,4.88766479876302,11.070324439319279,1822.9639780067407,864.9982094196647,6.0,0.5,heldout_family_1,heldout_family_1
heldout:65:718,heldout,65,B8,1,7.391247961273635,8.075354898445838,3057.6240950306055,3075.488937880592,0.5,1.0,heldout_family_1,heldout_family_1
heldout:65:719,heldout,65,B4,1,5.401524206186936,10.065409548593188,2027.1698366864691,499.90588925607466,5.0,0.25,heldout_family_1,heldout_family_1
heldout:65:720,heldout,65,B2,1,5.8158479164729515,9.502787882897975,2613.5731672568118,639.5777232666488,4.0,0.25,heldout_family_1,heldout_family_1
heldout:65:721,heldout,65,B4,1,4.563745038012745,10.799036290934135,4205.262871525209,948.1413794649507,6.0,0.25,heldout_family_1,heldout_family_1
heldout:65:722,heldout,65,B8,1,6.526609304018781,9.842836876274625,2375.361874416022,580.3109836481674,3.0,0.25,heldout_family_1,heldout_family_0
heldout:65:723,heldout,65,B8,1,3.9566360280758994,7.668338960365849,5077.833973230511,2265.0316992909184,4.0,0.5,heldout_family_1,heldout_family_1
heldout:65:724,heldout,65,B8,1,5.0579148396998574,5.818008595530294,3340.098675253313,1625.433248389239,0.75,0.5,heldout_family_1,heldout_family_1
heldout:65:725,heldout,65,B2,1,9.150022988747143,11.064759911807071,3251.4134445118107,2745.4357522682226,2.0,0.75,heldout_family_1,heldout_family_1
heldout:65:726,heldout,65,B6,1,5.197965863412853,8.166976755559276,3193.905426126848,872.9324082281453,3.0,0.25,heldout_family_1,heldout_family_1
heldout:65:727,heldout,65,B4,1,7.7932380055621575,10.502187098528516,4685.1215863502575,5387.702220313561,3.0,1.0,heldout_family_1,heldout_family_1
heldout:65:728,heldout,65,B4,1,11.055318597187172,11.691705727766974,3510.114368254969,3374.2767572352273,0.5,1.0,heldout_family_1,heldout_family_1
heldout:65:729,heldout,65,B4,1,3.947764512991754,9.007320278359064,2392.428776019104,1608.6291671996876,5.0,0.75,heldout_family_1,heldout_family_1
heldout:65:730,heldout,65,B4,1,6.717419820897225,7.034997113350748,3422.217288904226,3309.833193562298,0.5,1.0,heldout_family_1,heldout_family_1
heldout:65:731,heldout,65,B8,1,5.772874600411852,9.551734272908242,3475.9524994173025,1600.1675760673857,4.0,0.5,heldout_family_1,heldout_family_1
heldout:65:732,heldout,65,B6,1,5.807760822378665,7.276830876508063,2624.8588616945067,1118.6009981832744,1.5,0.5,heldout_family_1,heldout_family_1
heldout:65:733,heldout,65,B2,1,5.812626407750878,9.703773930275155,8144.072899773305,6254.059296778395,4.0,0.75,heldout_family_1,heldout_family_1
heldout:65:734,heldout,65,B2,1,9.613478689096748,11.323894353205581,7101.453167242822,7316.023658736412,1.5,1.0,heldout_family_1,heldout_family_1
heldout:65:735,heldout,65,B4,1,5.447473506520014,6.199149345617524,2189.6939009176767,1524.9717890446195,0.75,0.75,heldout_family_1,heldout_family_1
heldout:65:736,heldout,65,B6,1,4.714015781376627,9.453799036905354,2176.795885155388,572.8211708975882,5.0,0.25,heldout_family_1,heldout_family_1
heldout:65:737,heldout,65,B4,1,8.107580709510575,8.495243509782405,1582.372125561953,1495.5367207125157,0.5,1.0,heldout_family_1,heldout_family_1
heldout:65:738,heldout,65,B8,1,4.099185061056203,5.748814694031755,3772.896044135177,3349.1120544001237,1.5,1.0,heldout_family_1,heldout_family_1
heldout:65:739,heldout,65,B2,1,9.4438774547571,10.025175387942179,2388.464784922435,1673.2067128970245,0.5,0.75,heldout_family_1,heldout_family_1
heldout:65:740,heldout,65,B4,1,7.0864415956149225,7.7236490037382985,2746.7169236365635,1517.3800623215225,0.5,0.5,heldout_family_1,heldout_family_1
heldout:65:741,heldout,65,B4,1,9.211605573141178,9.77895880311959,3410.893370224198,3630.3363949811,0.75,1.0,heldout_family_1,heldout_family_1
heldout:65:742,heldout,65,B8,1,9.82987399544775,10.645474195616012,2804.443457444744,3037.767614906931,1.0,1.0,heldout_family_1,heldout_family_0
heldout:65:743,heldout,65,B4,1,4.577379470629207,10.462937815420432,2864.0034969347957,692.2515783073515,6.0,0.25,heldout_family_1,heldout_family_1
heldout:65:744,heldout,65,B8,1,6.085276617663459,7.644957088112605,3335.250501490973,724.9459520110091,1.5,0.25,heldout_family_1,heldout_family_0
heldout:65:745,heldout,65,B4,1,7.8025513456275055,8.257876963857889,2795.524570276525,1225.3784154671052,0.75,0.5,heldout_family_1,heldout_family_1
heldout:65:746,heldout,65,B2,1,9.965262143793797,10.318055371120144,3009.132350446823,648.4137941655515,0.5,0.25,heldout_family_1,heldout_family_0
heldout:65:747,heldout,65,B6,1,4.424448167985262,10.169670385331852,2555.007973008073,1276.1020314720672,6.0,0.5,heldout_family_1,heldout_family_1
heldout:65:748,heldout,65,B8,1,4.647712734843628,6.051561660371672,2770.445499740169,1505.9595237071924,1.5,0.5,heldout_family_1,heldout_family_1
heldout:65:749,heldout,65,B8,1,5.857294524788715,6.5906605325414365,2418.8158144043064,2660.3539587252326,0.75,1.0,heldout_family_1,heldout_family_1
heldout:65:750,heldout,65,B4,1,5.6431125087329,11.44091359554252,3910.7464749037254,2856.4703855823236,6.0,0.75,heldout_family_1,heldout_family_0
heldout:65:751,heldout,65,B8,1,7.98849528030841,8.73954875994873,4171.193508477299,4479.865888507704,1.0,1.0,heldout_family_1,heldout_family_0
heldout:65:752,heldout,65,B4,1,6.458666305889288,6.76131564776766,4318.0377556270605,3429.510586991758,0.5,0.75,heldout_family_1,heldout_family_1
heldout:65:753,heldout,65,B2,1,4.259711943585007,4.490408113686,2934.1948725299276,702.7303875566103,0.5,0.25,heldout_family_1,heldout_family_0
heldout:65:754,heldout,65,B6,1,5.671320832567724,8.767100755047215,1645.2914683963318,1171.4658400080682,3.0,0.75,heldout_family_1,heldout_family_1
heldout:65:755,heldout,65,B8,1,7.480289769942671,10.511065984827297,3596.32460336434,783.5750193161051,3.0,0.25,heldout_family_1,heldout_family_0
heldout:65:756,heldout,65,B6,1,8.550680780171845,10.020825961599545,3469.6157938676206,2956.9668958284237,1.5,0.75,heldout_family_1,heldout_family_1
heldout:65:757,heldout,65,B2,1,4.344358343057732,8.999342399543483,6048.832882000669,5195.941061138843,5.0,0.75,heldout_family_1,heldout_family_0
heldout:65:758,heldout,65,B6,1,5.326171338435558,10.29341959297188,3067.722167724926,722.910452959415,5.0,0.25,heldout_family_1,heldout_family_0
heldout:65:759,heldout,65,B8,1,7.976759075415804,9.250314773633617,3507.804336354369,3173.365683504403,1.0,1.0,heldout_family_1,heldout_family_1
heldout:65:760,heldout,65,B2,1,5.492963002127958,9.521573939861076,2246.966861663178,499.7370552296693,4.0,0.25,heldout_family_1,heldout_family_1
heldout:65:761,heldout,65,B2,1,6.160959726999312,11.361521233777847,2643.769725110317,1237.1203868830223,5.0,0.5,heldout_family_1,heldout_family_1
heldout:65:762,heldout,65,B4,1,7.443104627291836,8.941223427508648,3207.1923648903294,705.3661947661024,1.5,0.25,heldout_family_1,heldout_family_1
heldout:65:763,heldout,65,B4,1,6.383512060352086,6.981280209514557,3042.7157455064807,2940.957908805183,0.75,1.0,heldout_family_1,heldout_family_1
heldout:65:764,heldout,65,B4,1,7.821102126591246,10.97448052477456,4892.554838458986,3507.2150985017856,3.0,0.75,heldout_family_1,heldout_family_1
heldout:65:765,heldout,65,B8,1,4.512227644033026,10.687435472549591,3251.3524579452674,880.7102899197478,6.0,0.25,heldout_family_1,heldout_family_0
heldout:65:766,heldout,65,B4,1,5.371663981522297,9.158512607106216,3004.899410458788,1369.8219429603757,4.0,0.5,heldout_family_1,heldout_family_0
heldout:65:767,heldout,65,B4,1,8.094420969723902,9.531801215596884,2199.0407779308207,563.1622526903574,1.5,0.25,heldout_family_1,heldout_family_1
heldout:65:768,heldout,65,B8,1,7.635347058319113,10.786236499038585,3394.307553825602,2961.3940340396002,3.0,1.0,heldout_family_1,heldout_family_1
heldout:65:769,heldout,65,B2,1,4.247793899165877,8.313764160794536,5359.06653809468,3934.671855480789,4.0,0.75,heldout_family_1,heldout_family_1
heldout:65:770,heldout,65,B4,1,6.7113451001827835,8.725015927733788,2252.4121546779957,2512.042606423539,2.0,1.0,heldout_family_1,heldout_family_1
heldout:65:771,heldout,65,B8,1,4.475964968779292,9.766298574463198,2567.7392839039608,1798.6964577244323,5.0,0.75,heldout_family_1,heldout_family_1
heldout:65:772,heldout,65,B2,1,5.179875379604805,5.842927649335172,8128.079563601583,1762.181799338737,0.5,0.25,heldout_family_1,heldout_family_1
heldout:65:773,heldout,65,B6,1,5.6423657291199145,9.624935912413553,3816.845787942487,2939.772740816432,4.0,0.75,heldout_family_1,heldout_family_1
heldout:65:774,heldout,65,B2,1,4.655510915728113,7.514619740287407,3129.008833636101,2515.6374721550637,3.0,0.75,heldout_family_1,heldout_family_0
heldout:65:775,heldout,65,B8,1,8.575987554667737,9.774568808928121,4141.228421631402,2812.4236550403693,1.5,0.75,heldout_family_1,heldout_family_1
heldout:65:776,heldout,65,B2,1,8.780148740183227,10.563187254778208,5492.290966150663,1423.270403076485,1.5,0.25,heldout_family_1,heldout_family_0
heldout:65:777,heldout,65,B2,1,10.301361738965566,10.572374116096109,2136.8611873134714,469.7736968045742,0.5,0.25,heldout_family_1,heldout_family_0
heldout:65:778,heldout,65,B4,1,5.6344117179616235,7.369570936094178,2922.7537795431567,763.791593652084,2.0,0.25,heldout_family_1,heldout_family_1
heldout:65:779,heldout,65,B8,1,8.572681586483451,9.196234550398836,3503.8576447012456,2583.5134997037135,0.75,0.75,heldout_family_1,heldout_family_1
heldout:65:780,heldout,65,B8,1,5.920859623757083,10.790935476701453,1819.777786240236,1025.9414502981153,5.0,0.5,heldout_family_1,heldout_family_1
heldout:65:781,heldout,65,B8,1,8.8292699875199,9.576231176637023,3248.727004139561,3666.018492052894,0.5,1.0,heldout_family_1,heldout_family_0
heldout:65:782,heldout,65,B4,1,9.72574672485219,11.049460489515528,3000.886931667057,3114.376669323445,1.0,1.0,heldout_family_1,heldout_family_1
heldout:65:783,heldout,65,B6,1,9.906951482821432,11.117451510924296,3114.2066455155177,666.3748343357696,1.5,0.25,heldout_family_1,heldout_family_1
heldout:65:784,heldout,65,B4,1,3.9413421548163337,4.3239390497062855,3807.7811489119467,3644.8725324136876,0.5,1.0,heldout_family_1,heldout_family_0
heldout:65:785,heldout,65,B4,1,5.9474185597559055,9.618864972426993,2515.4440907502153,2003.8987324131776,4.0,0.75,heldout_family_1,heldout_family_0
heldout:65:786,heldout,65,B8,1,4.379947637233825,9.356082664213659,3089.5238892663915,3273.7672226860495,5.0,1.0,heldout_family_1,heldout_family_0
heldout:65:787,heldout,65,B6,1,5.495605438461533,11.420289827605352,1863.167614971895,478.17560607547574,6.0,0.25,heldout_family_1,heldout_family_1
heldout:65:788,heldout,65,B4,1,9.725717768527511,10.315987618338811,2789.3379013449417,2787.4594715365224,0.5,1.0,heldout_family_1,heldout_family_1
heldout:65:789,heldout,65,B4,1,5.997733967303249,8.067534446633733,3132.8980128638013,2216.3241833727193,2.0,0.75,heldout_family_1,heldout_family_1
heldout:65:790,heldout,65,B2,1,5.238383677326147,5.400424315605485,2175.5946112364672,1953.475846526176,0.5,1.0,heldout_family_1,heldout_family_0
heldout:65:791,heldout,65,B8,1,4.907956612701178,6.283963286591123,2062.531835617786,903.7196931020807,1.5,0.5,heldout_family_1,heldout_family_0
heldout:65:792,heldout,65,B2,1,6.320316407624749,7.059512894166197,1605.0047893783878,1643.8186312912087,1.0,1.0,heldout_family_1,heldout_family_1
heldout:65:793,heldout,65,B6,1,5.208336676203491,5.539557279348597,3645.262600970234,1552.7323992990603,0.5,0.5,heldout_family_1,heldout_family_1
heldout:65:794,heldout,65,B4,1,8.139682981874698,8.846089352548445,2535.6502175634964,691.5603745558934,0.5,0.25,heldout_family_1,heldout_family_1
heldout:65:795,heldout,65,B2,1,5.084176180053737,5.589715411022447,1789.0749146429123,475.70102138540716,0.75,0.25,heldout_family_1,heldout_family_0
heldout:65:796,heldout,65,B2,1,8.657875929228023,9.609399291203475,3489.032096853174,1882.584985318576,0.75,0.5,heldout_family_1,heldout_family_1
heldout:65:797,heldout,65,B4,1,6.333021099666325,9.67337080072565,1993.9249599372754,1430.1729566196766,3.0,0.75,heldout_family_1,heldout_family_1
heldout:65:798,heldout,65,B8,1,9.61282340277852,11.962714971141937,2109.2833096772415,509.4841149211646,2.0,0.25,heldout_family_1,heldout_family_1
heldout:65:799,heldout,65,B4,1,8.34369012882936,9.087918698811356,2869.547400215558,1240.1882219502074,1.0,0.5,heldout_family_1,heldout_family_1
heldout:65:800,heldout,65,B2,1,6.685651068864421,10.712270743792537,7682.077326309078,2183.046288682916,4.0,0.25,heldout_family_1,heldout_family_1
heldout:65:801,heldout,65,B4,1,9.866878490732299,10.963005826881032,2112.5831297199848,579.091885912563,1.0,0.25,heldout_family_1,heldout_family_1
heldout:65:802,heldout,65,B2,1,4.6436530756012075,10.376665067081369,3687.0426053129813,3502.346294018887,6.0,1.0,heldout_family_1,heldout_family_1
heldout:65:803,heldout,65,B4,1,5.8961601365705665,10.593920671806536,1990.1758855136973,2112.0114547089747,5.0,1.0,heldout_family_1,heldout_family_1
heldout:65:804,heldout,65,B2,1,4.992596564930562,11.223393309515961,3553.451533065764,1728.5740013257148,6.0,0.5,heldout_family_1,heldout_family_1
heldout:65:805,heldout,65,B8,1,4.467401677496863,5.793910929478759,3880.564988195176,995.7377468792362,1.0,0.25,heldout_family_1,heldout_family_1
heldout:65:806,heldout,65,B8,1,4.581923961267707,5.091532255993503,2917.8688226693125,628.6973890779877,0.75,0.25,heldout_family_1,heldout_family_0
heldout:65:807,heldout,65,B2,1,4.604453671443197,5.9916532854234,4415.708242521872,1914.7570607993687,1.5,0.5,heldout_family_1,heldout_family_1
heldout:65:808,heldout,65,B4,1,5.741061115829162,7.225346599414086,2475.7709717063904,2673.04406453496,1.5,1.0,heldout_family_1,heldout_family_1
heldout:65:809,heldout,65,B2,1,7.118003937359319,10.046915379783579,5518.365437121488,1301.5779604678328,3.0,0.25,heldout_family_1,heldout_family_0
heldout:65:810,heldout,65,B4,1,9.289366115849443,10.797517211585742,2682.6128086447734,2087.0316352078626,1.5,0.75,heldout_family_1,heldout_family_1
heldout:65:811,heldout,65,B6,1,8.898284907555407,10.330945283318192,2770.6965244814087,2252.873347727746,1.5,0.75,heldout_family_1,heldout_family_0
heldout:65:812,heldout,65,B4,1,4.994360321254394,10.210002867277979,4504.725356692712,1087.3095219252023,5.0,0.25,heldout_family_1,heldout_family_1
heldout:65:813,heldout,65,B8,1,5.691284314003409,8.89588895215066,2701.7168523258733,754.0943115609062,3.0,0.25,heldout_family_1,heldout_family_0
heldout:65:814,heldout,65,B8,1,7.547984728971417,8.795899781909686,2987.643858272938,2496.3272200802867,1.5,0.75,heldout_family_1,heldout_family_0
heldout:65:815,heldout,65,B6,1,4.844285337244728,9.85488340239562,3163.33930030914,3330.766275417334,5.0,1.0,heldout_family_1,heldout_family_1
heldout:65:816,heldout,65,B8,1,6.061948935356345,10.854796661796414,3059.3446619180127,1571.3555337025682,5.0,0.5,heldout_family_1,heldout_family_1
heldout:65:817,heldout,65,B2,1,4.875465733224407,10.983737280135525,3572.52558410057,2750.250113495073,6.0,0.75,heldout_family_1,heldout_family_0
heldout:65:818,heldout,65,B2,1,5.119402206454653,7.774011622055084,2152.234501791889,1037.9178234054425,3.0,0.5,heldout_family_1,heldout_family_1
heldout:65:819,heldout,65,B4,1,4.677375450162662,8.870101981676925,1651.1348921193685,1633.8551830571878,4.0,1.0,heldout_family_1,heldout_family_1
heldout:65:820,heldout,65,B4,1,9.335791136490894,10.566193384251534,2016.7128208546296,1426.2765331021355,1.0,0.75,heldout_family_1,heldout_family_1
heldout:65:821,heldout,65,B2,1,6.907806861228584,8.040952646723044,4015.6634086819136,885.836771169219,1.0,0.25,heldout_family_1,heldout_family_1
heldout:65:822,heldout,65,B4,1,4.191436545820883,8.296857816315283,5818.28995586377,2761.973895285373,4.0,0.5,heldout_family_1,heldout_family_1
heldout:65:823,heldout,65,B4,1,5.172123336729659,9.371938325497235,2604.156757128859,701.44203994925,4.0,0.25,heldout_family_1,heldout_family_0
heldout:65:824,heldout,65,B4,1,9.296258885306779,10.637086822635535,3368.4486948401454,3462.7848720168363,1.0,1.0,heldout_family_1,heldout_family_1
heldout:65:825,heldout,65,B4,1,9.131870357556721,9.922562508174428,2725.0606924247163,1261.8247090632492,0.5,0.5,heldout_family_1,heldout_family_1
heldout:65:826,heldout,65,B4,1,8.711241068642668,9.813917552610244,2986.1601103707485,1510.2372520747613,1.0,0.5,heldout_family_1,heldout_family_1
heldout:65:827,heldout,65,B8,1,8.09381076283212,9.56602855125797,2798.9329130066712,657.7301510893917,1.5,0.25,heldout_family_1,heldout_family_1
heldout:65:828,heldout,65,B2,1,8.544798787636942,9.822857914065025,3877.2841745809933,902.894478133289,1.0,0.25,heldout_family_1,heldout_family_1
heldout:65:829,heldout,65,B2,1,5.326762512341579,5.808789993929899,2386.3647286184682,560.75329795189,0.5,0.25,heldout_family_1,heldout_family_0
heldout:65:830,heldout,65,B2,1,8.308501415427642,9.050885381486799,1794.493220852704,954.1302001698931,1.0,0.5,heldout_family_1,heldout_family_1
heldout:65:831,heldout,65,B2,1,7.630551689586036,9.625591501166339,6577.971369303486,6588.653782003742,2.0,1.0,heldout_family_1,heldout_family_1
heldout:65:832,heldout,65,B8,1,5.236095918712916,7.313785717104984,2389.423667987076,675.6700794854266,2.0,0.25,heldout_family_1,heldout_family_0
heldout:65:833,heldout,65,B4,1,9.570106361181576,10.718857839341227,4057.376268926612,2814.479457097277,1.0,0.75,heldout_family_1,heldout_family_1
