run,eventno,stave,target_sample,target_adc,pre_mean,pre_median,pre_std,pre_slope,pre0,pre1,pre2,pre3,stave_code
61,502361,B6,4,4.0,-2.25,0.0,3.8971142768859863,0.0,0.0,0.0,-9.0,0.0,2
48,65008,B4,9,3.5,1.25,0.0,5.214163303375244,-8.0,9.5,-1.5,-4.5,1.5,1
46,53534,B2,9,32.5,-1.75,0.0,3.960744857788086,-1.0,0.5,-8.5,1.5,-0.5,0
61,502250,B2,6,-6.0,-0.25,0.0,1.9202864170074463,-4.0,1.0,2.0,-1.0,-3.0,0
48,66882,B6,8,-9.0,-1.5,0.0,3.9051249027252197,-7.0,-1.0,1.0,2.0,-8.0,2
58,390566,B8,6,2.5,-1.0,0.0,5.024937629699707,-11.0,2.5,4.5,-2.5,-8.5,3
53,207575,B4,7,7.5,3.0,0.0,6.184658527374268,15.0,-1.5,1.5,-1.5,13.5,1
59,423571,B2,8,-5.5,3.5,0.0,9.192388534545898,-23.0,18.5,3.5,-3.5,-4.5,0
60,465943,B8,6,31.0,6.5,0.0,23.75394630432129,-60.0,43.0,12.0,-12.0,-17.0,3
52,195704,B4,4,2.0,0.5,0.0,2.9580399990081787,6.0,-1.0,-3.0,1.0,5.0,1
61,503061,B8,4,-1.0,-2.0,0.0,5.522680282592773,5.0,-2.0,2.0,-11.0,3.0,3
60,466202,B2,8,3.0,4.75,0.0,12.676257133483887,28.0,-2.0,-7.0,2.0,26.0,0
55,282634,B2,5,-11.0,-0.75,0.0,2.6809513568878174,7.0,-5.0,1.0,-1.0,2.0,0
59,423249,B6,4,2.0,-0.25,0.0,6.37867546081543,17.0,-9.0,-3.0,3.0,8.0,2
45,5680,B8,6,7.0,0.5,0.0,8.077747344970703,-3.0,10.0,-7.0,-8.0,7.0,3
51,174360,B8,8,34.5,4.5,0.0,9.460443496704102,23.0,-2.5,2.5,-2.5,20.5,3
46,53844,B4,4,-2.0,-1.25,0.0,4.96865177154541,4.0,-2.0,-9.0,4.0,2.0,1
58,389450,B2,7,-1.0,0.0,0.0,3.535533905029297,1.0,-4.0,3.0,4.0,-3.0,0
63,576149,B8,8,2.5,0.5,0.0,3.9370038509368896,-11.0,6.5,-0.5,0.5,-4.5,3
49,97574,B8,6,-4.5,0.25,0.0,3.0310888290405273,-6.0,4.5,1.5,-3.5,-1.5,3
65,648739,B6,9,2.0,2.75,0.0,6.609652042388916,17.0,-3.0,0.0,0.0,14.0,2
53,206329,B6,7,9.5,1.75,0.0,6.832825183868408,5.0,-2.5,12.5,-5.5,2.5,2
48,64926,B2,7,-34.0,2.5,0.0,12.893796920776367,-32.0,21.0,8.0,-8.0,-11.0,0
62,538876,B6,5,22.5,4.0,0.0,33.54474639892578,75.0,-29.5,-28.5,28.5,45.5,2
54,245937,B6,8,-62.5,0.5,0.0,23.96872901916504,-63.0,32.5,12.5,-12.5,-30.5,2
48,65672,B6,4,19.0,3.0,0.0,9.027734756469727,17.0,1.0,-1.0,-6.0,18.0,2
47,54608,B4,4,-4.5,-0.5,0.0,2.5495097637176514,3.0,-0.5,-4.5,0.5,2.5,1
49,96979,B4,5,-2.5,-1.25,0.0,19.677080154418945,54.0,-29.5,-6.5,6.5,24.5,1
62,538628,B6,7,-3.0,0.25,0.0,3.269174098968506,5.0,-4.0,5.0,-1.0,1.0,2
59,424177,B6,9,10.5,-1.75,0.0,6.015604496002197,16.0,-11.5,1.5,-1.5,4.5,2
63,576227,B8,8,-5.0,-2.25,0.0,6.139014720916748,-6.0,3.0,3.0,-12.0,-3.0,3
53,204468,B2,8,-12.0,-1.5,0.0,3.2015621662139893,-1.0,1.0,0.0,-7.0,0.0,0
63,576271,B8,4,4.5,0.0,0.0,7.5,12.0,-10.5,-1.5,10.5,1.5,3
59,424710,B4,8,5.0,3.5,0.0,17.124544143676758,42.0,-14.0,-11.0,11.0,28.0,1
48,65091,B8,4,-16.0,2.5,0.0,10.920165061950684,-30.0,20.0,1.0,-1.0,-10.0,3
46,53830,B2,5,-17.0,-1.25,0.0,2.1650636196136475,-5.0,0.0,0.0,0.0,-5.0,0
61,502179,B4,6,-32.5,0.75,0.0,4.380353927612305,7.0,-3.5,-3.5,6.5,3.5,1
51,177485,B6,4,-9.0,-0.5,0.0,1.658312439918518,4.0,-3.0,-1.0,1.0,1.0,2
50,131145,B8,8,36.0,0.5,0.0,6.103277683258057,-14.0,8.0,5.0,-5.0,-6.0,3
54,246322,B6,4,1.5,-0.5,0.0,4.949747562408447,-13.0,5.5,-2.5,2.5,-7.5,2
53,209147,B2,5,3.0,0.0,0.0,6.324555397033691,-4.0,8.0,-4.0,-8.0,4.0,0
61,501999,B4,6,0.5,2.0,0.0,6.3442888259887695,-17.0,12.5,0.5,-0.5,-4.5,1
44,1834,B6,6,-26.5,1.25,0.0,6.977643013000488,-16.0,10.5,5.5,-5.5,-5.5,2
61,502503,B2,6,-1.0,0.25,0.0,4.14578104019165,7.0,-5.0,-2.0,6.0,2.0,0
54,244695,B8,4,-10.5,2.5,0.0,6.595452785491943,-2.0,-1.5,13.5,1.5,-3.5,3
54,249301,B2,5,1.0,-2.0,0.0,7.874007701873779,20.0,-14.0,-4.0,4.0,6.0,0
47,56020,B8,9,-1.0,0.75,0.0,6.057020664215088,5.0,4.0,-6.0,-4.0,9.0,3
45,4525,B2,7,5.5,3.0,0.0,6.103277683258057,14.0,-0.5,-1.5,0.5,13.5,0
46,53830,B2,4,-7.0,-1.25,0.0,2.1650636196136475,-5.0,0.0,0.0,0.0,-5.0,0
62,538453,B2,5,-7.5,0.75,0.0,10.42533016204834,-28.0,15.5,4.5,-4.5,-12.5,0
44,1481,B8,7,-127.0,-25.5,0.0,65.50381469726562,-150.0,15.0,33.0,-15.0,-135.0,3
47,54473,B8,9,-52.0,-0.5,0.0,7.399324417114258,-20.0,9.0,3.0,-3.0,-11.0,3
60,466194,B6,8,-20.5,-1.25,0.0,2.4874684810638428,-6.0,0.5,-0.5,0.5,-5.5,2
55,281616,B6,7,16.0,-0.5,0.0,1.658312439918518,4.0,-3.0,-1.0,1.0,1.0,2
56,306620,B8,5,44.0,5.0,0.0,10.677078247070312,26.0,-3.0,-3.0,3.0,23.0,3
59,424565,B6,7,20.0,1.0,0.0,3.0,-6.0,6.0,0.0,-2.0,0.0,2
55,282672,B2,6,-15.0,-1.0,0.0,3.082206964492798,-2.0,1.0,-6.0,2.0,-1.0,0
61,502924,B4,4,-1.5,0.5,0.0,5.049752235412598,9.0,-4.5,-4.5,6.5,4.5,1
63,576594,B2,5,27.5,1.0,0.0,6.184658527374268,-17.0,10.5,1.5,-1.5,-6.5,0
62,539355,B8,8,3.5,1.75,0.0,5.356071472167969,-2.0,-1.5,10.5,1.5,-3.5,3
55,282680,B8,5,4.0,1.5,0.0,4.5,-3.0,0.0,0.0,9.0,-3.0,3
51,174319,B2,7,-41.5,-2.75,0.0,9.73075008392334,-23.0,5.5,6.5,-5.5,-17.5,0
47,54026,B4,7,2.5,-0.25,0.0,4.918078899383545,9.0,-3.5,-6.5,3.5,5.5,1
47,55289,B4,6,3.0,2.5,0.0,6.3442888259887695,15.0,-2.0,-3.0,2.0,13.0,1
62,538372,B6,8,-13.0,1.25,0.0,7.084313869476318,-17.0,11.0,5.0,-5.0,-6.0,2
48,65805,B2,7,-20.5,-0.5,0.0,8.093207359313965,-21.0,9.5,4.5,-4.5,-11.5,0
51,174262,B6,7,-8.5,0.75,0.0,5.018714904785156,-14.0,8.5,0.5,-0.5,-5.5,2
62,538701,B4,5,-27.0,-0.75,0.0,11.121488571166992,10.0,-16.0,6.0,13.0,-6.0,1
54,248550,B2,7,-9.5,1.5,0.0,8.215838432312012,-21.0,13.5,4.5,-4.5,-7.5,0
52,196910,B6,8,-8.5,0.75,0.0,2.9474565982818604,-3.0,0.5,5.5,-0.5,-2.5,2
52,197791,B6,6,-8.5,-4.5,0.0,13.171939849853516,27.0,-26.5,-0.5,8.5,0.5,2
65,649161,B6,9,-17.0,-0.25,0.0,4.815340042114258,2.0,-6.0,5.0,4.0,-4.0,2
62,538985,B6,4,28.5,4.5,0.0,10.22252368927002,25.0,-3.5,3.5,-3.5,21.5,2
65,649906,B4,5,-6.0,0.75,0.0,4.4930500984191895,10.0,-3.0,-4.0,3.0,7.0,1
56,309164,B6,8,-37.0,-2.25,0.0,5.760859489440918,-15.0,3.0,0.0,0.0,-12.0,2
59,424625,B8,6,-9.5,0.75,0.0,2.2776083946228027,1.0,-1.5,0.5,4.5,-0.5,3
48,65857,B2,5,-16.5,-1.5,0.0,4.3011627197265625,-11.0,2.5,-1.5,1.5,-8.5,0
54,245681,B6,5,-10.0,-0.25,0.0,6.722164630889893,-9.0,9.0,0.0,-10.0,0.0,2
59,423413,B6,9,37.0,0.25,0.0,1.9202864170074463,-2.0,3.0,-2.0,-1.0,1.0,2
54,246061,B2,6,-22.0,2.0,0.0,6.363961219787598,-15.0,12.0,3.0,-4.0,-3.0,0
47,55192,B6,9,5.5,2.25,0.0,9.522998809814453,19.0,-1.5,-8.5,1.5,17.5,2
51,176906,B4,7,10.0,0.0,0.0,3.535533905029297,7.0,-3.0,-4.0,3.0,4.0,1
65,650318,B8,5,11.0,-0.5,0.0,6.422616481781006,-9.0,8.0,1.0,-10.0,-1.0,3
57,358721,B4,7,-4.0,-0.25,0.0,3.8971142768859863,6.0,-6.0,0.0,5.0,0.0,1
48,65715,B4,6,0.5,0.75,0.0,6.219927787780762,-6.0,9.5,-6.5,-3.5,3.5,1
61,502572,B8,4,3.0,-2.25,0.0,6.139014720916748,15.0,-12.0,-3.0,3.0,3.0,3
57,358169,B8,8,31.5,-1.75,0.0,3.960744857788086,2.0,-0.5,-8.5,0.5,1.5,3
51,175270,B2,9,-11.0,-3.25,0.0,23.909988403320312,40.0,-40.0,0.0,27.0,0.0,0
61,501639,B6,9,-2.5,1.0,0.0,9.178779602050781,-16.0,7.5,12.5,-7.5,-8.5,2
47,54707,B4,5,-24.0,-2.5,0.0,8.440971374511719,-22.0,6.0,3.0,-3.0,-16.0,1
57,358633,B4,7,41.0,-0.5,0.0,3.2015621662139893,3.0,-5.0,2.0,3.0,-2.0,1
46,53214,B2,7,-55.0,0.25,0.0,1.9202864170074463,-1.0,-1.0,1.0,3.0,-2.0,0
49,98479,B2,8,5.5,-1.0,0.0,3.3541018962860107,-9.0,2.5,-0.5,0.5,-6.5,0
52,195187,B2,8,-9.5,-2.0,0.0,4.387482166290283,-10.0,0.5,-0.5,1.5,-9.5,0
65,649255,B2,5,-14.0,0.0,0.0,3.535533905029297,-1.0,-3.0,4.0,3.0,-4.0,0
59,423865,B4,9,24.5,0.0,0.0,4.031128883361816,1.0,3.5,-3.5,-4.5,4.5,1
48,65972,B2,7,8.5,0.0,0.0,2.5,7.0,-3.5,0.5,-0.5,3.5,0
47,55842,B6,6,-17.0,0.75,0.0,6.219927787780762,8.0,2.0,-2.0,-7.0,10.0,2
63,577644,B6,7,15.5,-1.5,0.0,9.51314926147461,-25.0,9.5,-4.5,4.5,-15.5,2
62,539128,B4,5,-25.5,1.5,0.0,4.84768009185791,-4.0,0.5,-0.5,9.5,-3.5,1
59,424795,B4,6,-7.5,2.0,0.0,6.576473236083984,-2.0,-2.5,12.5,2.5,-4.5,1
54,244556,B2,4,7.5,0.5,0.0,3.391165018081665,7.0,-1.5,1.5,-3.5,5.5,0
52,196127,B6,9,46.5,3.5,0.0,13.435029029846191,-35.0,24.5,5.5,-5.5,-10.5,2
44,333,B4,7,75.0,1.75,0.0,10.497023582458496,-16.0,18.0,-2.0,-11.0,2.0,1
45,7004,B6,4,11.5,1.75,0.0,6.417748928070068,16.0,-4.5,3.5,-3.5,11.5,2
63,577321,B8,7,-7.0,-1.75,0.0,3.699662208557129,0.0,1.0,-1.0,-8.0,1.0,3
53,206587,B6,4,-28.5,-3.5,0.0,13.285329818725586,-31.0,7.5,9.5,-7.5,-23.5,2
45,5210,B4,4,-7.0,-0.25,0.0,3.4910600185394287,2.0,2.0,-5.0,-2.0,4.0,1
57,359226,B6,4,-7.5,1.0,0.0,4.387482166290283,-5.0,2.5,7.5,-3.5,-2.5,2
46,53258,B2,7,3.0,-3.5,0.0,14.361406326293945,36.0,-25.0,-8.0,8.0,11.0,0
48,66457,B8,7,-1.0,-0.5,0.0,3.640054941177368,10.0,-6.0,1.0,-1.0,4.0,3
54,248071,B2,4,-1.5,-0.75,0.0,2.4874684810638428,-6.0,1.5,-1.5,1.5,-4.5,0
44,541,B4,6,4.0,-1.0,0.0,4.582575798034668,-2.0,4.0,-2.0,-8.0,2.0,1
63,577606,B4,9,-8.0,1.25,0.0,5.629165172576904,8.0,2.0,-5.0,-2.0,10.0,1
51,177356,B4,9,-7.5,-0.25,0.0,5.539629936218262,4.0,-7.5,3.5,6.5,-3.5,1
63,577469,B2,5,12.5,0.5,0.0,3.9370038509368896,-11.0,6.5,0.5,-0.5,-4.5,0
49,98479,B2,9,-1.5,-1.0,0.0,3.3541018962860107,-9.0,2.5,-0.5,0.5,-6.5,0
60,466569,B6,6,-4.5,0.0,0.0,2.5,-5.0,2.5,2.5,-2.5,-2.5,2
50,132803,B6,4,-13.0,1.75,0.0,4.2646803855896,-11.0,9.0,0.0,0.0,-2.0,2
65,650134,B2,7,38.5,-0.25,0.0,5.068283557891846,-5.0,6.5,-1.5,-7.5,1.5,0
55,283234,B2,4,-5.0,0.25,0.0,2.4874684810638428,3.0,-3.0,0.0,4.0,0.0,0
44,1821,B6,5,25.5,1.5,0.0,17.81852912902832,49.0,-21.5,-5.5,5.5,27.5,2
58,389552,B4,9,-32.0,0.0,0.0,1.5811388492584229,3.0,-1.0,-2.0,1.0,2.0,1
62,539581,B8,6,19.5,-1.0,0.0,3.5,-9.0,2.5,1.5,-1.5,-6.5,3
60,465979,B6,8,48.5,-0.25,0.0,6.179603576660156,12.0,-8.5,7.5,-3.5,3.5,2
45,4355,B6,4,-1.5,-1.0,0.0,2.692582368850708,1.0,-0.5,1.5,-5.5,0.5,2
54,248644,B6,9,-35.5,-1.25,0.0,4.14578104019165,-10.0,2.5,2.5,-2.5,-7.5,2
44,1869,B8,6,-6.5,0.5,0.0,3.391165018081665,-5.0,1.5,5.5,-1.5,-3.5,3
52,197925,B2,6,9.5,2.0,0.0,4.5,8.0,1.5,-1.5,-1.5,9.5,0
52,197571,B4,7,8.5,1.25,0.0,11.29988956451416,-28.0,16.5,7.5,-7.5,-11.5,1
50,128988,B2,5,-42.5,-1.75,0.0,8.728545188903809,-14.0,-1.5,8.5,1.5,-15.5,0
56,306951,B6,8,12.0,-1.25,0.0,3.41869854927063,0.0,0.0,-7.0,2.0,0.0,2
55,284795,B2,4,-0.5,1.5,0.0,5.522680282592773,-10.0,10.5,-0.5,-4.5,0.5,0
46,52958,B6,6,-3.5,-0.75,0.0,8.728545188903809,15.0,-5.5,-12.5,5.5,9.5,2
53,204375,B4,7,-2.0,0.25,0.0,6.37867546081543,-2.0,-5.0,8.0,5.0,-7.0,1
51,174095,B6,9,15.5,0.75,0.0,6.417748928070068,-18.0,10.5,-0.5,0.5,-7.5,2
57,358469,B4,7,8.0,1.75,0.0,4.322904109954834,1.0,-2.0,9.0,1.0,-1.0,1
44,308,B4,7,4.0,-0.25,0.0,7.048935890197754,-13.0,3.0,9.0,-3.0,-10.0,1
44,2181,B4,8,9.5,-0.75,0.0,4.4370598793029785,3.0,1.5,-7.5,-1.5,4.5,1
59,424132,B6,8,12.5,-0.5,0.0,1.8708287477493286,5.0,-3.5,0.5,-0.5,1.5,2
58,390801,B6,4,1.0,0.75,0.0,5.402545928955078,-7.0,1.0,-1.0,9.0,-6.0,2
54,247132,B8,5,-9.0,0.25,0.0,2.4874684810638428,7.0,-3.0,0.0,0.0,4.0,3
57,359412,B6,4,-1.5,0.5,0.0,3.391165018081665,7.0,-1.5,-3.5,1.5,5.5,2
59,424338,B2,5,-51.0,2.75,0.0,15.848896026611328,-43.0,27.0,5.0,-5.0,-16.0,0
61,501777,B4,7,-21.5,-2.0,0.0,14.22146224975586,35.0,-21.5,-9.5,9.5,13.5,1
49,98945,B8,5,48.0,3.25,0.0,7.758060455322266,19.0,-3.0,-3.0,3.0,16.0,3
57,359308,B2,4,-20.5,-1.25,0.0,9.417404174804688,-24.0,9.5,5.5,-5.5,-14.5,0
47,54487,B6,7,2.5,-0.25,0.0,7.292975902557373,15.0,-8.5,7.5,-6.5,6.5,2
59,423473,B6,6,-17.5,-1.25,0.0,4.763139724731445,6.0,-2.5,-8.5,2.5,3.5,2
53,209336,B8,4,-10.0,-3.5,0.0,9.604686737060547,24.0,-19.0,-4.0,4.0,5.0,3
55,283007,B4,5,-9.0,0.0,0.0,3.8078866004943848,10.0,-5.0,2.0,-2.0,5.0,1
63,575943,B4,5,-5.0,-0.5,0.0,5.408327102661133,-11.0,3.0,6.0,-3.0,-8.0,1
56,310052,B8,8,4.0,-1.25,0.0,5.494315147399902,-15.0,5.0,1.0,-1.0,-10.0,3
59,424129,B2,9,27.0,-0.75,0.0,5.402545928955078,-5.0,6.0,-1.0,-9.0,1.0,0
60,466283,B4,7,42.5,1.25,0.0,6.299801349639893,-2.0,-3.5,10.5,3.5,-5.5,1
51,175099,B6,7,-18.0,1.25,0.0,9.364160537719727,-6.0,-4.0,15.0,4.0,-10.0,2
61,502040,B4,5,-2.0,-0.5,0.0,2.291287899017334,-5.0,1.0,-1.0,2.0,-4.0,1
54,247602,B6,6,-20.5,-0.5,0.0,4.3011627197265625,-2.0,4.5,-6.5,-2.5,2.5,2
53,209450,B4,7,70.5,0.25,0.0,5.673402786254883,-16.0,8.5,0.5,-0.5,-7.5,1
62,538691,B6,9,-4.5,0.0,0.0,2.692582368850708,-3.0,1.5,-3.5,3.5,-1.5,2
46,52826,B6,7,-17.0,0.75,0.0,5.356071472167969,0.0,0.0,9.0,-6.0,0.0,2
65,649208,B4,9,24.0,6.5,0.0,22.961925506591797,47.0,-3.0,-18.0,3.0,44.0,1
51,175123,B4,6,3.5,0.75,0.0,1.6393595933914185,1.0,-0.5,-0.5,3.5,0.5,1
50,129035,B2,8,-26.0,2.5,0.0,5.5452680587768555,2.0,-2.0,12.0,0.0,0.0,0
63,577219,B2,8,2.5,-0.25,0.0,4.322904109954834,-9.0,3.5,4.5,-3.5,-5.5,0
60,465933,B8,9,-26.0,1.25,0.0,5.214163303375244,12.0,-3.0,-4.0,3.0,9.0,3
48,65460,B4,5,-20.5,4.0,0.0,19.422924041748047,-53.0,34.5,4.5,-4.5,-18.5,1
58,390704,B6,5,7.5,-0.75,0.0,10.034316062927246,24.0,-13.5,-7.5,7.5,10.5,2
65,649619,B4,9,-8.0,-1.25,0.0,11.94518756866455,27.0,-16.0,-10.0,10.0,11.0,1
54,248140,B8,9,13.5,-0.5,0.0,11.022704124450684,21.0,-10.5,-12.5,10.5,10.5,3
48,66667,B4,6,11.0,1.5,0.0,7.123903274536133,-8.0,12.0,-4.0,-6.0,4.0,1
61,501836,B4,5,13.0,1.75,0.0,4.918078899383545,10.0,0.0,-3.0,0.0,10.0,1
55,282521,B8,8,1.5,0.0,0.0,7.158910751342773,-13.0,9.5,3.5,-9.5,-3.5,3
55,283071,B4,7,-39.0,-1.5,0.0,4.092676162719727,-6.0,-2.0,2.0,2.0,-8.0,1
51,174095,B8,9,48.5,-1.25,0.0,7.595228672027588,16.0,-12.5,-3.5,7.5,3.5,3
65,649675,B4,9,-11.5,-1.0,0.0,5.408327102661133,-15.0,5.5,-0.5,0.5,-9.5,1
50,132890,B8,9,-6.0,-0.5,0.0,7.399324417114258,-20.0,9.0,-3.0,3.0,-11.0,3
48,65095,B2,5,-102.5,-7.25,0.0,25.81060791015625,-48.0,-1.5,20.5,1.5,-49.5,0
47,54158,B6,9,22.0,0.25,0.0,8.954747200012207,-25.0,13.0,2.0,-2.0,-12.0,2
46,53418,B8,8,-16.5,0.5,0.0,3.9370038509368896,-11.0,6.5,0.5,-0.5,-4.5,3
53,209227,B4,8,-26.0,1.0,0.0,3.316624879837036,-8.0,6.0,2.0,-2.0,-2.0,1
56,306210,B8,4,7.0,0.0,0.0,14.317821502685547,38.0,-19.0,-7.0,7.0,19.0,3
49,98480,B6,4,1.0,2.0,0.0,8.062257766723633,-16.0,15.0,1.0,-7.0,-1.0,2
61,501576,B6,9,-32.0,-3.75,0.0,8.317902565002441,-18.0,0.0,3.0,0.0,-18.0,2
45,5072,B8,4,-5.0,-2.5,0.0,6.538348197937012,16.0,-13.0,3.0,-3.0,3.0,3
63,576816,B2,7,-5.0,-2.0,0.0,8.514693260192871,-22.0,7.0,4.0,-4.0,-15.0,0
50,133244,B2,8,-43.0,1.25,0.0,4.14578104019165,-9.0,8.0,1.0,-3.0,-1.0,0
61,502933,B2,4,19.5,1.0,0.0,18.337120056152344,51.0,-23.5,-4.5,4.5,27.5,0
53,206403,B6,7,-13.5,-0.75,0.0,3.1124749183654785,3.0,-1.5,-5.5,2.5,1.5,2
44,730,B8,6,-25.0,0.25,0.0,5.804093360900879,-12.0,7.0,5.0,-6.0,-5.0,3
52,195755,B8,6,-2.5,-0.25,0.0,2.384848117828369,-6.0,2.5,-1.5,1.5,-3.5,3
59,424744,B4,8,10.5,2.0,0.0,19.032865524291992,45.0,-18.5,-14.5,14.5,26.5,1
61,501882,B2,4,-8.5,0.0,0.0,5.315073013305664,-8.0,7.5,-7.5,0.5,-0.5,0
51,177451,B6,6,-4.5,-0.75,0.0,3.41869854927063,-8.0,2.5,2.5,-2.5,-5.5,2
55,284659,B4,8,-7.5,-3.25,0.0,12.910751342773438,32.0,-22.5,-7.5,7.5,9.5,1
48,65785,B4,6,-2.0,0.0,0.0,2.5495097637176514,-1.0,-2.0,3.0,2.0,-3.0,1
54,245832,B6,7,-8.0,1.25,0.0,7.693341255187988,-2.0,-5.0,12.0,5.0,-7.0,2
54,244878,B8,7,-3.0,3.0,0.0,7.968688488006592,-19.0,16.0,3.0,-4.0,-3.0,3
50,129725,B2,6,3.0,0.25,0.0,1.785357117652893,0.0,0.0,-2.0,3.0,0.0,0
61,501694,B6,5,-79.0,-2.75,0.0,38.120697021484375,99.0,-55.0,-21.0,21.0,44.0,2
61,502094,B8,6,-13.5,1.25,0.0,5.889609336853027,7.0,-5.5,-1.5,10.5,1.5,3
54,247512,B6,5,12.5,0.0,0.0,7.433034420013428,9.0,-4.5,-9.5,9.5,4.5,2
45,4768,B4,9,-10.0,3.0,0.0,7.176350116729736,17.0,-2.0,-3.0,2.0,15.0,1
54,246569,B2,4,-7.5,2.25,0.0,8.377798080444336,-20.0,14.5,5.5,-5.5,-5.5,0
61,501767,B2,6,1.0,1.25,0.0,4.602988243103027,6.0,-3.0,-3.0,8.0,3.0,0
65,650201,B6,6,-9.0,2.25,0.0,6.571719646453857,6.0,-4.0,13.0,-2.0,2.0,2
53,209505,B8,9,41.5,1.5,0.0,6.67083215713501,17.0,-5.5,-3.5,3.5,11.5,3
47,55025,B2,8,-9.5,-1.25,0.0,9.807522773742676,-26.0,10.5,4.5,-4.5,-15.5,0
61,503022,B6,6,6.0,0.75,0.0,7.595228672027588,21.0,-9.0,-2.0,2.0,12.0,2
55,283206,B2,8,-2.0,-3.0,0.0,6.442049503326416,-16.0,2.0,1.0,-1.0,-14.0,0
65,649637,B8,8,-12.0,0.75,0.0,2.9474565982818604,-7.0,5.0,2.0,-2.0,-2.0,3
48,66595,B6,6,5.5,-1.0,0.0,2.692582368850708,-6.0,0.5,1.5,-0.5,-5.5,2
52,196625,B6,8,49.0,1.0,0.0,2.4494898319244385,6.0,-1.0,-1.0,1.0,5.0,2
65,649251,B8,5,-4.0,0.0,0.0,0.7071067690849304,0.0,0.0,1.0,-1.0,0.0,3
55,282865,B8,7,4.5,1.5,0.0,5.522680282592773,11.0,-0.5,0.5,-4.5,10.5,3
59,423161,B6,8,-69.0,-2.0,0.0,13.56466007232666,-36.0,14.0,6.0,-6.0,-22.0,2
50,130551,B6,4,-3.5,0.25,0.0,4.96865177154541,6.0,-6.5,7.5,0.5,-0.5,2
51,174570,B2,9,1.5,-0.25,0.0,2.1650636196136475,-6.0,2.5,0.5,-0.5,-3.5,0
46,52816,B2,8,-27.0,-2.0,0.0,4.690415859222412,-10.0,0.0,2.0,0.0,-10.0,0
59,423364,B4,6,1.0,1.75,0.0,4.322904109954834,11.0,-2.0,-1.0,1.0,9.0,1
58,389076,B6,6,-23.5,-1.75,0.0,8.166241645812988,12.0,-14.5,2.5,7.5,-2.5,2
59,424044,B8,6,-11.0,-0.75,0.0,1.9202864170074463,-5.0,1.0,0.0,0.0,-4.0,3
44,959,B8,6,42.0,1.75,0.0,9.679230690002441,23.0,-8.0,-7.0,7.0,15.0,3
55,282217,B4,9,5.5,0.5,0.0,6.51920223236084,-17.0,9.5,3.5,-3.5,-7.5,1
50,129517,B6,5,-37.0,-4.25,0.0,9.283721923828125,-23.0,3.0,2.0,-2.0,-20.0,2
50,130344,B2,5,-4.0,-1.25,0.0,3.4910600185394287,2.0,-1.0,-7.0,2.0,1.0,0
56,306123,B6,6,4.0,-0.75,0.0,6.057020664215088,-7.0,7.0,0.0,-10.0,0.0,2
62,538738,B2,8,-33.0,-3.75,0.0,11.121488571166992,-29.0,7.0,3.0,-3.0,-22.0,0
52,195360,B4,6,-10.0,0.5,0.0,1.658312439918518,4.0,-1.0,1.0,-1.0,3.0,1
63,576860,B8,9,-10.5,-0.25,0.0,2.1650636196136475,6.0,-3.5,-0.5,0.5,2.5,3
51,175722,B6,7,13.0,0.25,0.0,4.2646803855896,-8.0,4.0,-4.0,5.0,-4.0,2
62,539034,B4,8,9.0,1.25,0.0,9.175374984741211,25.0,-10.0,-3.0,3.0,15.0,1
62,539194,B6,9,-28.0,1.25,0.0,9.038113594055176,-25.0,15.0,-2.0,2.0,-10.0,2
53,208645,B4,5,31.0,1.75,0.0,21.57979393005371,55.0,-24.0,-13.0,13.0,31.0,1
56,310052,B2,4,-6.5,2.0,0.0,6.184658527374268,-15.0,11.5,3.5,-3.5,-3.5,0
58,389301,B2,9,0.0,-0.75,0.0,2.0463380813598633,2.0,-1.0,1.0,-4.0,1.0,0
56,309062,B4,7,-4.5,-0.75,0.0,2.9474565982818604,6.0,-5.5,2.5,-0.5,0.5,1
55,284095,B4,7,-10.5,0.25,0.0,4.602988243103027,3.0,-5.5,6.5,2.5,-2.5,1
44,1734,B4,9,-33.0,-4.75,0.0,16.26922035217285,41.0,-30.0,-8.0,8.0,11.0,1
63,575828,B6,6,5.0,2.0,0.0,5.74456262588501,-6.0,3.0,11.0,-3.0,-3.0,2
59,424472,B4,6,-12.5,0.0,0.0,1.8027756214141846,-5.0,2.5,0.5,-0.5,-2.5,1
50,132081,B4,4,-12.0,-1.25,0.0,5.214163303375244,-6.0,-3.0,4.0,3.0,-9.0,1
45,5291,B6,8,-12.0,1.25,0.0,4.96865177154541,2.0,-4.0,9.0,2.0,-2.0,2
59,423911,B4,7,-23.0,0.5,0.0,9.447221755981445,-26.0,14.0,3.0,-3.0,-12.0,1
52,195745,B4,4,5.0,-0.75,0.0,4.205650806427002,-2.0,4.0,-7.0,-2.0,2.0,1
61,501579,B2,7,6.0,0.25,0.0,6.759253025054932,19.0,-9.0,-1.0,1.0,10.0,0
45,5706,B6,8,-1.0,0.25,0.0,5.804093360900879,2.0,5.0,-5.0,-6.0,7.0,2
62,538872,B6,4,-7.5,-1.25,0.0,5.068283557891846,-12.0,3.5,3.5,-3.5,-8.5,2
54,247386,B8,5,5.0,-1.25,0.0,2.8613808155059814,0.0,1.0,-6.0,-1.0,1.0,3
63,576498,B2,8,-28.5,-0.25,0.0,3.3447721004486084,-6.0,3.5,-4.5,2.5,-2.5,0
51,177324,B4,8,-11.0,-0.25,0.0,4.815340042114258,11.0,-6.0,4.0,-4.0,5.0,1
