stave,dropout_case,amp_bin_label,peak_region,method,n,charge_res68_abs_frac,charge_gain_vs_no_recovery,time_delta_vs_no_recovery_samples,tail_bias_median_frac,q_template_abs68_shift,pileup_score_abs68_shift,phase_harm_rate,net_harm_label_rate,catastrophic_rate,accepted_fraction,support_status
B4,peak_sample,1000_2000,central,mlp_residual,24,0.008670573568200045,0.13038235502363607,0.0,0.12514099268692194,0.012474979238809063,0.11721415190097063,0.4166666666666667,0.4166666666666667,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,late,mlp_residual,24,0.033543627354916304,0.6178761625053051,0.0,-0.1325091282579187,0.04516461228138109,0.1589870627992991,0.4583333333333333,0.4583333333333333,0.125,1.0,harm_watch
B6,peak_trailing,1000_2000,late,mlp_residual,24,0.056786783635030785,0.5946330062251907,0.0,-0.022327925165711887,0.04640366580277507,0.14985058005964144,0.4583333333333333,0.4583333333333333,0.125,1.0,harm_watch
B2,peak_trailing,ge7000,late,mlp_residual,24,0.02909027868739892,0.3469255472015579,3.3306690738754696e-16,0.09246724034002385,0.02474674327334516,0.16311327444226373,0.4583333333333333,0.4583333333333333,0.0,1.0,harm_watch
B4,peak_trailing,1000_2000,late,mlp_residual,24,0.03492028771644636,0.6978040992505463,0.0,-0.2373363809442614,0.05059716764870485,0.17593032469969747,0.5,0.5,0.08333333333333333,1.0,harm_watch
B6,peak_trailing,3000_5000,late,mlp_residual,24,0.04140922378884591,0.5411515604213786,0.0,-0.11274816270677313,0.016917251548292277,0.18522111582124468,0.5,0.5,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,late,mlp_residual,24,0.026189038171995718,0.4975291818334434,0.0,-0.007057363582732873,0.01584537869886461,0.1951827167164981,0.5,0.5,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,late,mlp_residual,24,0.031239635682377052,0.3261903730372766,0.0,-0.106879958330733,0.010441991099690661,0.1747665361693462,0.5,0.5,0.0,1.0,harm_watch
B6,peak_trailing,2000_3000,early,mlp_residual,24,0.009643866413465723,0.26573500718475296,-2.8449465006019636e-16,-0.10505375849773202,0.016146576916056483,0.13392112314741234,0.5,0.5,0.0,1.0,harm_watch
B6,peak_trailing,2000_3000,central,mlp_residual,24,0.012635522230305951,0.2651605569246104,0.0,0.12917655813746334,0.024924733303327628,0.11631444762258313,0.5,0.5,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,central,mlp_residual,24,0.019662301470302124,0.22425101553229126,0.0,0.10225319752634981,0.02281873333323157,0.1687114985215107,0.5,0.5,0.0,1.0,harm_watch
B2,peak_sample,ge7000,late,mlp_residual,24,0.019935031136806156,0.18432505819807427,0.0,-0.08316579499645196,0.01627445937147473,0.11212999336766338,0.5,0.5,0.0,1.0,harm_watch
B2,peak_sample,2000_3000,early,mlp_residual,24,0.008733736616644682,0.13743702310878642,0.0,-0.05897595181379349,0.0055197251587882825,0.11339434069685551,0.5,0.5,0.0,1.0,harm_watch
B4,peak_sample,1000_2000,late,mlp_residual,24,0.029244771340623796,0.703479615626369,0.0,-0.17196143643031145,0.05059716764870485,0.17593032469969747,0.5416666666666666,0.5416666666666666,0.08333333333333333,1.0,harm_watch
B6,peak_sample,1000_2000,early,mlp_residual,24,0.011656443977608994,0.1657137511059487,0.0,-0.0634052358727811,0.017394953792817417,0.04158580350976756,0.5416666666666666,0.5416666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,central,mlp_residual,24,0.008153558458597769,0.11839051127636702,0.0,0.014205495393248169,0.021352197134994803,0.09214531681584813,0.5416666666666666,0.5416666666666666,0.0,1.0,harm_watch
B2,peak_trailing,2000_3000,late,mlp_residual,24,0.017857013071032258,0.3321015445792685,0.0,-0.008081865588030201,0.027145140981084517,0.1466283247114429,0.5833333333333334,0.5833333333333334,0.08333333333333333,1.0,harm_watch
B2,peak_trailing,5000_7000,late,mlp_residual,24,0.031283562102681024,0.31197415614714713,0.0,0.06938914144510143,0.02136292744114584,0.16841788099215518,0.5833333333333334,0.5833333333333334,0.041666666666666664,1.0,harm_watch
B4,peak_sample,3000_5000,late,mlp_residual,24,0.01521831644299762,0.29119364527787317,0.0,-0.030100619182272803,0.01126552701310796,0.1678017669565228,0.5833333333333334,0.5833333333333334,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,early,mlp_residual,24,0.008275956613885055,0.13566105590894006,0.0,-0.11582253898492612,0.00912972273516949,0.1356283026286178,0.5833333333333334,0.5833333333333334,0.0,1.0,harm_watch
B2,peak_sample,ge7000,early,mlp_residual,24,0.012075580791394517,0.11919685718701022,0.0,-0.06522010063348449,0.021100309630396646,0.12042329446061695,0.5833333333333334,0.5833333333333334,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,central,mlp_residual,24,0.01528430693261448,0.21619596954003192,0.0,-0.07082818741655347,0.028541316759859235,0.16975728884490474,0.625,0.625,0.0,1.0,harm_watch
B2,peak_sample,2000_3000,late,mlp_residual,24,0.02116800320734319,0.15864566399172256,0.0,-0.09113381577575907,0.007281397316882789,0.128269056440694,0.625,0.625,0.08333333333333333,1.0,harm_watch
B2,peak_sample,2000_3000,central,mlp_residual,24,0.009683855887499223,0.13175657230124918,-3.191891195797325e-16,-0.11236618560037476,0.01856179096928939,0.12045010855963878,0.625,0.625,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,central,mlp_residual,24,0.007692889346440551,0.1338405625414364,0.0,-0.11626526900002188,0.009704844543741266,0.10826608790824245,0.6666666666666666,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,early,mlp_residual,24,0.006752981545521836,0.13112700113270004,0.0,-0.11638008768089039,0.006650646866402318,0.13226583000967856,0.6666666666666666,0.6666666666666666,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,early,mlp_residual,24,0.010479749350100511,0.21338602957433908,0.0,-0.3261621629117862,0.02377543466161441,0.21723801096549483,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_trailing,5000_7000,early,mlp_residual,24,0.015551028386929698,0.21248535975095753,0.0,-0.12465162150467285,0.11093859999249331,0.10715214895763756,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_trailing,3000_5000,central,mlp_residual,24,0.01446295330091036,0.21092052844999898,0.0,-0.025073069419606464,0.03228636446428594,0.1771902557511868,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,early,mlp_residual,24,0.010675802411343792,0.21091185418908728,0.0,-0.32242374092911796,0.033720898842632255,0.23443257741380785,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,central,mlp_residual,24,0.00952530901310534,0.10973349749075362,0.0,-0.07330127546692927,0.014977380657675338,0.14320988150102426,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_sample,3000_5000,central,mlp_residual,24,0.011285288288960684,0.10614976630484071,0.0,0.012174991304392146,0.028585835552997138,0.12738122416668973,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,early,mlp_residual,24,0.012236638981557049,0.2071405790327603,0.0,-0.3166237094893505,0.02338632024871523,0.25195640939010683,0.75,0.75,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,central,mlp_residual,24,0.01065944829814179,0.1316826264248868,0.0,-0.11796915751033601,0.017179706228429573,0.09205770109314056,0.75,0.75,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,central,mlp_residual,24,0.00934592484258511,0.12625919522162546,0.0,-0.11173469750767784,0.010293917500805919,0.11702711177028867,0.75,0.75,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,early,mlp_residual,24,0.007066772577797167,0.11276676365284548,0.0,-0.07237544543030755,0.01973729095761381,0.0930628699524811,0.75,0.75,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,early,mlp_residual,24,0.011997387655445205,0.10645119826338395,0.0,-0.0779385405194497,0.017564480392167344,0.09276674451462139,0.7916666666666666,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,central,mlp_residual,24,0.012068319517984736,0.23446539932661178,0.0,-0.2972869893646858,0.012462002487867796,0.2101195524289315,0.8333333333333334,0.8333333333333334,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,central,mlp_residual,24,0.00811404060873266,0.11765074871946413,0.0,-0.23417303890468635,0.009978319787342918,0.16845760642018764,0.875,0.875,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,early,mlp_residual,24,0.0068007357313543985,0.1054415491673097,1.5959455978986625e-16,-0.07493015651581647,0.015083275221069432,0.08526145012148698,0.875,0.875,0.0,1.0,harm_watch
B2,peak_sample,5000_7000,early,mlp_residual,24,0.0071657121836950785,0.11140402915382308,0.0,-0.06999912865833968,0.03001157973937155,0.051964372027874656,0.9583333333333334,0.9583333333333334,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,late,phase_harm_gated_cnn,24,0.023698408220884582,0.2827135534999862,0.0,-0.03508693755342013,0.026765884619872796,0.1807440848743215,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.2916666666666667,harm_watch
B4,leading_edge,2000_3000,central,phase_harm_gated_cnn,24,0.0351136787361356,0.19426239611706983,-1.5408186278856089,0.022451186031534787,0.01292263167042896,0.012291646594136165,0.08333333333333333,0.08333333333333333,0.0,0.9583333333333334,harm_watch
B6,leading_edge,2000_3000,central,phase_harm_gated_cnn,24,0.04483008170893594,0.17663183836331056,-1.810804360681901,0.02218690027721673,0.007824338768050455,0.01311721045610033,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,ge7000,late,phase_harm_gated_cnn,24,0.055750229136972064,0.1640729942363611,-0.4867662021714591,-0.00714850344240181,0.017104100564096635,0.016119259752530743,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334,harm_watch
B4,leading_edge,2000_3000,early,phase_harm_gated_cnn,24,0.04322538066410296,0.16173705930944793,-0.006417662728549234,0.02334691339880432,0.05422688967666985,0.027768818417291112,0.08333333333333333,0.08333333333333333,0.0,0.7083333333333334,harm_watch
B2,trailing_sample,2000_3000,late,phase_harm_gated_cnn,24,0.00853936317670381,0.14589358520012508,0.0,-0.10779530737555504,0.03259852354234037,0.02533033875551058,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,harm_watch
B4,leading_edge,1000_2000,late,phase_harm_gated_cnn,24,0.26428827516761316,0.1232788403325964,-0.04186865937756257,-0.09032360828581548,0.025094755881213338,0.05895479091297129,0.08333333333333333,0.08333333333333333,0.4166666666666667,1.0,harm_watch
B2,peak_sample,1000_2000,early,phase_harm_gated_cnn,24,0.048265774530059626,0.10749525381766192,0.0,0.0,0.012749072093145228,0.04520107092870295,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.4166666666666667,harm_watch
B6,leading_edge,2000_3000,early,phase_harm_gated_cnn,24,0.04489526550646631,0.10622815412459782,-0.004482235952931346,0.012715472456990923,0.05294206828664318,0.027989130813544108,0.08333333333333333,0.08333333333333333,0.0,0.75,harm_watch
B2,leading_edge,3000_5000,early,phase_harm_gated_cnn,24,0.01872315754184046,0.10096366226292935,-0.636372866751509,0.0018316784784758178,0.03675151479775842,0.011534182013544477,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,harm_watch
B2,leading_edge,ge7000,early,phase_harm_gated_cnn,24,0.03888962877105397,0.09094858595437103,-0.835313863772807,0.005985880428933499,0.03487474531809031,0.01566485067767149,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,late,phase_harm_gated_cnn,24,0.02183586292965545,0.3055317389739592,0.0,-0.06799440072476787,0.022650773471956938,0.17840733391856242,0.125,0.125,0.16666666666666666,0.3333333333333333,harm_watch
B6,peak_sample,3000_5000,late,phase_harm_gated_cnn,24,0.05901010607080284,0.29841990264885077,0.0,-0.06736529132369376,0.019604742183716328,0.16252572239991045,0.125,0.125,0.125,0.3333333333333333,harm_watch
B4,peak_trailing,1000_2000,early,phase_harm_gated_cnn,24,0.030017728746316356,0.2860893243557803,0.0,0.10259268980408522,0.025206377298223878,0.12298863412405295,0.125,0.125,0.0,0.4583333333333333,harm_watch
B6,peak_trailing,1000_2000,central,phase_harm_gated_cnn,24,0.018326411233186055,0.26405963707176966,5.620504062164855e-16,0.1355203053250503,0.02415593076556094,0.1205757668000028,0.125,0.125,0.0,0.9583333333333334,harm_watch
B4,peak_sample,1000_2000,early,phase_harm_gated_cnn,24,0.014972094429099216,0.15142893682694888,0.0,0.09270072483527414,0.024218781948860405,0.12582081133724213,0.125,0.125,0.0,0.4166666666666667,harm_watch
B2,peak_trailing,1000_2000,early,phase_harm_gated_cnn,24,0.0627109918954434,0.12727486895909845,0.0,0.019794358111273294,0.014580727266011994,0.04583189914069197,0.125,0.125,0.08333333333333333,0.4166666666666667,harm_watch
B4,peak_sample,1000_2000,central,phase_harm_gated_cnn,24,0.017308044228122228,0.1217448843637139,0.0,0.12514099268692194,0.011854688588550355,0.11999110146485584,0.125,0.125,0.0,0.625,harm_watch
B4,peak_trailing,1000_2000,central,phase_harm_gated_cnn,24,0.011244196977926677,0.2588208907871335,0.0,0.12830690717045895,0.028029382905209208,0.11301037559269014,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,harm_watch
B4,peak_sample,2000_3000,late,phase_harm_gated_cnn,24,0.026467791651451224,0.24048858039206802,0.0,-0.11913517475872612,0.031354059185982844,0.1739608205994518,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2916666666666667,harm_watch
B4,leading_edge,3000_5000,late,phase_harm_gated_cnn,24,0.07664520513965212,0.22685778980025284,-0.5841057541807008,-0.004020244295188449,0.01648712777593791,0.014276646965538273,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.875,harm_watch
B2,peak_sample,5000_7000,late,phase_harm_gated_cnn,24,0.01993608815531196,0.1891512184794285,0.0,0.01723107989997285,0.017484956364528223,0.16958243010682464,0.16666666666666666,0.16666666666666666,0.0,0.25,harm_watch
B2,leading_edge,ge7000,central,phase_harm_gated_cnn,24,0.03848640149600033,0.12250661509210692,-1.4375722754883127,-0.003116807276011768,0.037394163175232524,0.018207548078790384,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.0,harm_watch
B4,leading_edge,3000_5000,early,phase_harm_gated_cnn,24,0.017567998784651873,0.08914676218315495,-0.6867315376984318,-0.001489391284120567,0.020013087416992217,0.009520921623559487,0.16666666666666666,0.16666666666666666,0.0,1.0,harm_watch
B2,trailing_sample,1000_2000,late,phase_harm_gated_cnn,24,0.04317049195726345,0.3289555502867392,0.0,-0.25104639146601804,0.05611723343153383,0.1920964322067271,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.3333333333333333,harm_watch
B2,peak_trailing,5000_7000,late,phase_harm_gated_cnn,24,0.06190611114048585,0.2813516071093423,0.0,0.08218148548465024,0.07509531687260836,0.22156091278219048,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.4166666666666667,harm_watch
B4,peak_trailing,2000_3000,central,phase_harm_gated_cnn,24,0.020614378856954736,0.24433244621079422,3.191891195797325e-16,0.13208949064159659,0.02547921834652419,0.11790489719656745,0.20833333333333334,0.20833333333333334,0.0,0.7916666666666666,harm_watch
B6,peak_sample,1000_2000,early,phase_harm_gated_cnn,24,0.01065250003348231,0.16671769505007536,0.0,-0.03965796557206974,0.022408470715365537,0.04377012742654209,0.20833333333333334,0.20833333333333334,0.0,0.3333333333333333,harm_watch
B6,peak_sample,1000_2000,central,phase_harm_gated_cnn,24,0.01763062157602481,0.1286465336560198,0.0,0.13456780550548117,0.01612946295271601,0.12873707367582446,0.20833333333333334,0.20833333333333334,0.0,0.8333333333333334,harm_watch
B2,peak_sample,ge7000,central,phase_harm_gated_cnn,24,0.060408288067808,0.07508674120592258,0.0,0.11691786039840224,0.034479836621944905,0.14059656955928607,0.20833333333333334,0.20833333333333334,0.041666666666666664,0.6666666666666666,harm_watch
B4,peak_trailing,3000_5000,late,phase_harm_gated_cnn,24,0.04526939073384338,0.4784488292715957,0.0,-0.030100619182272803,0.021563457662767415,0.17926484676238827,0.25,0.25,0.041666666666666664,0.5833333333333334,harm_watch
B2,peak_trailing,3000_5000,late,phase_harm_gated_cnn,24,0.03794880137149515,0.4499965900280117,0.0,-0.17471389590563638,0.036582103601554214,0.19090021452383335,0.25,0.25,0.20833333333333334,0.625,harm_watch
B2,peak_sample,ge7000,late,phase_harm_gated_cnn,24,0.03172341836597298,0.17253667096890746,0.0,-0.05374230566908192,0.01846235453323418,0.12085908426742242,0.25,0.25,0.125,0.5416666666666666,harm_watch
B6,leading_edge,3000_5000,early,phase_harm_gated_cnn,24,0.020982319583053462,0.10144623467776415,-0.8717200591841973,0.0027858060602463097,0.03246714574117936,0.013151737676281906,0.25,0.25,0.0,0.9583333333333334,harm_watch
B6,peak_trailing,2000_3000,late,phase_harm_gated_cnn,24,0.050919928620661685,0.5332989847930288,0.0,-0.20978339340771401,0.034191423353308686,0.1588260238340493,0.2916666666666667,0.2916666666666667,0.041666666666666664,0.875,harm_watch
B6,trailing_sample,1000_2000,late,phase_harm_gated_cnn,24,0.14716893893414534,0.5042508509260761,0.0,-0.20840829385861248,0.06782459137204672,0.17503501320117537,0.2916666666666667,0.2916666666666667,0.375,0.5833333333333334,harm_watch
B2,peak_trailing,2000_3000,central,phase_harm_gated_cnn,24,0.016799653116762805,0.25734847910031305,0.0,0.1306737213841991,0.033681851640908776,0.11758880133416444,0.2916666666666667,0.2916666666666667,0.0,0.9583333333333334,harm_watch
B6,peak_trailing,2000_3000,central,phase_harm_gated_cnn,24,0.029988568911014504,0.24780751024390182,0.0,0.1277366125371656,0.052246358224860644,0.11558613791106433,0.2916666666666667,0.2916666666666667,0.0,0.75,harm_watch
B6,peak_sample,2000_3000,central,phase_harm_gated_cnn,24,0.020394272478430404,0.12113917940944655,0.0,-0.059296860879307994,0.048709211192718434,0.10617081793458773,0.2916666666666667,0.2916666666666667,0.0,0.4166666666666667,harm_watch
B2,peak_trailing,ge7000,late,phase_harm_gated_cnn,24,0.055456481038476085,0.32055934485048077,0.0,0.08613139357334809,0.02078834796255073,0.17030290962977854,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.75,harm_watch
B2,peak_sample,1000_2000,late,phase_harm_gated_cnn,24,0.0652714622648767,0.3068545799791259,0.0,-0.15731988182783552,0.051461942185965726,0.21606613538681405,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.4583333333333333,harm_watch
B2,peak_trailing,1000_2000,central,phase_harm_gated_cnn,24,0.010821461909924699,0.2676358716885863,0.0,0.13381568341972114,0.030374024342251404,0.1218280305663678,0.3333333333333333,0.3333333333333333,0.041666666666666664,1.0,harm_watch
B2,peak_sample,5000_7000,central,phase_harm_gated_cnn,24,0.03134018290442734,0.09047146098940692,0.0,0.1053314931312545,0.037691035921082715,0.12610042336741326,0.3333333333333333,0.3333333333333333,0.0,0.9583333333333334,harm_watch
B4,trailing_sample,1000_2000,late,phase_harm_gated_cnn,24,0.10894893604242477,0.623775450924568,0.0,-0.3004280894844073,0.05534937792464034,0.2355927961002737,0.375,0.375,0.5,0.5,harm_watch
B6,peak_sample,2000_3000,late,phase_harm_gated_cnn,24,0.03646204733874185,0.4981711007989544,0.0,-0.13417018973209058,0.02975807655357637,0.14069506587680775,0.375,0.375,0.0,0.875,harm_watch
B2,peak_trailing,1000_2000,late,phase_harm_gated_cnn,24,0.10596693008570465,0.4266286751557524,0.0,-0.2580705576617762,0.0950240316966941,0.3184191997133014,0.375,0.375,0.3333333333333333,0.5833333333333334,harm_watch
B2,peak_trailing,2000_3000,early,phase_harm_gated_cnn,24,0.017034781718710704,0.26065225338511117,0.0,0.034166411457930285,0.03267801348131141,0.1128740051595536,0.375,0.375,0.0,0.6666666666666666,harm_watch
B4,peak_trailing,2000_3000,early,phase_harm_gated_cnn,24,0.011062516930877177,0.25653449754246915,0.0,0.12614459734298783,0.03548834329563212,0.14257098411384245,0.375,0.375,0.0,0.875,harm_watch
B2,peak_sample,2000_3000,early,phase_harm_gated_cnn,24,0.009945380201059614,0.13622537952437147,0.0,-0.03511287603201299,0.019080847599426052,0.12553999736568874,0.375,0.375,0.0,0.5416666666666666,harm_watch
B4,peak_trailing,2000_3000,late,phase_harm_gated_cnn,24,0.04243906022502642,0.43434322775549294,0.0,-0.21611617691471385,0.06860212406930138,0.18517219277900543,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.6666666666666666,harm_watch
B4,peak_trailing,3000_5000,central,phase_harm_gated_cnn,24,0.02379769544591636,0.20768258102673004,0.0,-0.037539677315814424,0.09133379472789357,0.18057628353807792,0.4166666666666667,0.4166666666666667,0.0,0.7083333333333334,harm_watch
B2,peak_trailing,ge7000,early,phase_harm_gated_cnn,24,0.052894600170634645,0.1939543443758155,0.0,0.11048716052613239,0.06950071742227078,0.11723750834740884,0.4166666666666667,0.4166666666666667,0.041666666666666664,1.0,harm_watch
B2,peak_sample,2000_3000,late,phase_harm_gated_cnn,24,0.019723835571653373,0.16008983162741236,0.0,-0.13033890725260797,0.025825883729461197,0.14600665413984054,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.5,harm_watch
B4,peak_sample,3000_5000,central,phase_harm_gated_cnn,24,0.02364821332332278,0.09561059318053619,0.0,-0.04873675275260714,0.07098249098159799,0.1373860160434751,0.4166666666666667,0.4166666666666667,0.0,0.5833333333333334,harm_watch
B4,peak_trailing,1000_2000,late,phase_harm_gated_cnn,24,0.12499661050765297,0.6077277764593397,0.0,-0.28056141846140614,0.056793097037343726,0.21279879189208442,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.875,harm_watch
B4,peak_sample,1000_2000,late,phase_harm_gated_cnn,24,0.12833987187921667,0.604384515087776,0.0,-0.2537142196934465,0.056793097037343726,0.21279879189208442,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.6666666666666666,harm_watch
B6,peak_trailing,1000_2000,late,phase_harm_gated_cnn,24,0.14678551575854362,0.5046342741016778,0.0,-0.25437185472595736,0.06782459137204672,0.17503501320117537,0.4583333333333333,0.4583333333333333,0.375,0.8333333333333334,harm_watch
B6,peak_trailing,3000_5000,late,phase_harm_gated_cnn,24,0.08472719013976779,0.4978335940704567,0.0,-0.18209987819186885,0.021539399841397702,0.1691808022506997,0.4583333333333333,0.4583333333333333,0.20833333333333334,0.75,harm_watch
B6,peak_sample,1000_2000,late,phase_harm_gated_cnn,24,0.16171831224374314,0.4897014776164783,0.0,-0.19862768446961965,0.06782459137204672,0.1750750731264807,0.4583333333333333,0.4583333333333333,0.375,0.7916666666666666,harm_watch
B6,peak_trailing,2000_3000,early,phase_harm_gated_cnn,24,0.01811282737266026,0.25726604622555843,-2.8449465006019636e-16,-0.047037451307552575,0.024633498388214818,0.13392112314741234,0.4583333333333333,0.4583333333333333,0.0,0.875,harm_watch
B2,peak_trailing,3000_5000,central,phase_harm_gated_cnn,24,0.009717795321586127,0.23419552168100727,0.0,0.10225319752634981,0.03038431946539338,0.1511525926263867,0.4583333333333333,0.4583333333333333,0.0,0.9583333333333334,harm_watch
B6,peak_sample,2000_3000,early,phase_harm_gated_cnn,24,0.015253682457532634,0.12868333006529248,2.8449465006019636e-16,-0.11582253898492612,0.022959715025461534,0.1356283026286178,0.4583333333333333,0.4583333333333333,0.0,0.7916666666666666,harm_watch
B2,peak_sample,ge7000,early,phase_harm_gated_cnn,24,0.037184974862397996,0.09408746311600674,0.0,-0.022764060481956838,0.05959693274632995,0.15718750190002845,0.4583333333333333,0.4583333333333333,0.0,0.5833333333333334,harm_watch
B2,peak_trailing,2000_3000,late,phase_harm_gated_cnn,24,0.02646692633146347,0.3234916313188373,0.0,-0.20086789033957236,0.04465138576399031,0.17107999018008874,0.5,0.5,0.08333333333333333,0.6666666666666666,harm_watch
B4,peak_sample,2000_3000,central,phase_harm_gated_cnn,24,0.025439651789788433,0.11016546827442214,0.0,-0.0611448330599168,0.022135438924774813,0.11702711177028867,0.5,0.5,0.0,0.75,harm_watch
B8,peak_sample,3000_5000,central,phase_harm_gated_cnn,24,0.022304792686478215,0.09513026190732318,0.0,0.042213467620753065,0.1260239083579427,0.1679176171117166,0.5,0.5,0.0,0.5416666666666666,harm_watch
B8,peak_trailing,3000_5000,central,phase_harm_gated_cnn,24,0.014693882241751804,0.21068959950915753,0.0,-0.025597585325404543,0.05845485618431698,0.1805731915782488,0.5416666666666666,0.5416666666666666,0.0,0.7916666666666666,harm_watch
B6,peak_sample,3000_5000,central,phase_harm_gated_cnn,24,0.03306503810276105,0.09269975122543575,0.0,-0.197840340809473,0.06510152956665807,0.16653165529812433,0.5416666666666666,0.5416666666666666,0.0,0.5833333333333334,harm_watch
B2,peak_sample,3000_5000,central,phase_harm_gated_cnn,24,0.034622030770676514,0.09192203896428827,0.0,0.014205495393248169,0.022923166876142438,0.0946312704100091,0.5416666666666666,0.5416666666666666,0.0,0.9583333333333334,harm_watch
B4,peak_sample,2000_3000,early,phase_harm_gated_cnn,24,0.006128644263848548,0.13175133841437334,0.0,-0.11475387129089543,0.018534642550551178,0.13717486220636393,0.5833333333333334,0.5833333333333334,0.0,0.7916666666666666,harm_watch
B2,peak_sample,2000_3000,central,phase_harm_gated_cnn,24,0.02475719558213782,0.11668323260661059,0.0,-0.11236618560037476,0.019054835274193858,0.12045010855963878,0.5833333333333334,0.5833333333333334,0.0,0.9583333333333334,harm_watch
B2,peak_trailing,5000_7000,early,phase_harm_gated_cnn,24,0.038662566118920765,0.18937382201896646,0.0,-0.1191865473147159,0.1075106987108573,0.10715214895763756,0.625,0.625,0.041666666666666664,0.9166666666666666,harm_watch
B2,peak_sample,1000_2000,central,phase_harm_gated_cnn,24,0.012200378725059862,0.1301416959979687,0.0,-0.11753867096580697,0.017882325064908323,0.07927486129469384,0.6666666666666666,0.6666666666666666,0.041666666666666664,0.9166666666666666,harm_watch
B6,peak_trailing,3000_5000,central,phase_harm_gated_cnn,24,0.026876520897846413,0.2196571979467501,0.0,-0.27641021624499545,0.027004855573725325,0.21011955242893152,0.7083333333333334,0.7083333333333334,0.0,0.8333333333333334,harm_watch
B6,peak_trailing,3000_5000,early,phase_harm_gated_cnn,24,0.02120890845370673,0.20265687047073286,0.0,-0.3261621629117862,0.03050224497143021,0.21723801096549483,0.7083333333333334,0.7083333333333334,0.0,0.9583333333333334,harm_watch
B4,peak_trailing,3000_5000,early,phase_harm_gated_cnn,24,0.018659335142186574,0.2007178828721308,0.0,-0.3166237094893505,0.02338632024871523,0.25195640939010683,0.7083333333333334,0.7083333333333334,0.0,0.9166666666666666,harm_watch
B2,peak_trailing,3000_5000,early,phase_harm_gated_cnn,24,0.022091995114654074,0.19949566148577702,0.0,-0.32242374092911796,0.035590922007033086,0.23443257741380785,0.7083333333333334,0.7083333333333334,0.0,0.9166666666666666,harm_watch
B2,peak_sample,3000_5000,early,phase_harm_gated_cnn,24,0.027356061486940506,0.09247747474370215,0.0,-0.07237544543030755,0.020028307741147753,0.0930628699524811,0.75,0.75,0.0,0.9166666666666666,harm_watch
B6,peak_sample,3000_5000,early,phase_harm_gated_cnn,24,0.02539035849702004,0.09305822742180912,0.0,-0.0779385405194497,0.018314373086112543,0.09276674451462139,0.7916666666666666,0.7916666666666666,0.0,0.9583333333333334,harm_watch
B4,peak_sample,3000_5000,early,phase_harm_gated_cnn,24,0.021853643256936013,0.09038864164172808,1.5959455978986625e-16,-0.07493015651581647,0.01639862786903163,0.08984652223034897,0.8333333333333334,0.8333333333333334,0.0,0.9166666666666666,harm_watch
